"","sex","icse","geography_name","geography_id","year","weighted_median"
"3263","Hombre","Cuenta propia","La Florida",120,2011,232834.593606794
"3264","Hombre","Cuenta propia","La Granja",121,2010,126609.874818371
"3265","Hombre","Cuenta propia","La Granja",121,2011,176290.574103787
"3266","Hombre","Cuenta propia","La Higuera",122,2010,80000
"3267","Hombre","Cuenta propia","La Higuera",122,2011,216540.035298476
"3268","Hombre","Cuenta propia","La Ligua",123,2010,120000
"3269","Hombre","Cuenta propia","La Ligua",123,2011,181719.579899365
"3270","Hombre","Cuenta propia","La Pintana",124,2010,199863.214460186
"3271","Hombre","Cuenta propia","La Pintana",124,2011,172525.842696629
"3272","Hombre","Cuenta propia","La Reina",125,2010,877450.775462957
"3273","Hombre","Cuenta propia","La Reina",125,2011,443793.248687353
"3274","Hombre","Cuenta propia","La Serena",126,2010,150129.544912797
"3275","Hombre","Cuenta propia","La Serena",126,2011,288368.304535519
"3276","Hombre","Cuenta propia","La Unión",127,2010,84065.4898039038
"3277","Hombre","Cuenta propia","La Unión",127,2011,90630.5362316917
"3278","Hombre","Cuenta propia","Laja",131,2010,70000
"3279","Hombre","Cuenta propia","Laja",131,2011,385000
"3280","Hombre","Cuenta propia","Lampa",346,2010,200747.454791621
"3281","Hombre","Cuenta propia","Lampa",346,2011,243036.11018857
"3282","Hombre","Cuenta propia","Lanco",132,2010,100097.86651008
"3283","Hombre","Cuenta propia","Lanco",132,2011,100483.320697498
"3284","Hombre","Cuenta propia","Las Cabras",133,2010,175074.099757419
"3285","Hombre","Cuenta propia","Las Cabras",133,2011,143483.467482166
"3286","Hombre","Cuenta propia","Las Condes",134,2010,299991.229778665
"3287","Hombre","Cuenta propia","Las Condes",134,2011,469451.64625228
"3288","Hombre","Cuenta propia","Lautaro",135,2010,59974.690693597
"3289","Hombre","Cuenta propia","Lautaro",135,2011,151022.565650005
"3290","Hombre","Cuenta propia","Lebu",136,2010,69261.8362277893
"3291","Hombre","Cuenta propia","Lebu",136,2011,78077.9573617466
"3292","Hombre","Cuenta propia","Licantén",137,2010,150000
"3293","Hombre","Cuenta propia","Licantén",137,2011,73219
"3294","Hombre","Cuenta propia","Limache",138,2010,167255.143631572
"3295","Hombre","Cuenta propia","Limache",138,2011,206717.499981263
"3296","Hombre","Cuenta propia","Linares",139,2010,142310.386209429
"3297","Hombre","Cuenta propia","Linares",139,2011,125146.694154682
"3298","Hombre","Cuenta propia","Litueche",140,2010,110089.56256215
"3299","Hombre","Cuenta propia","Litueche",140,2011,110000
"3300","Hombre","Cuenta propia","Llaillay",142,2010,127097.350218134
"3301","Hombre","Cuenta propia","Llaillay",142,2011,60000
"3302","Hombre","Cuenta propia","Llanquihue",141,2010,647436.209981457
"3303","Hombre","Cuenta propia","Llanquihue",141,2011,425676.5
"3304","Hombre","Cuenta propia","Lo Barnechea",143,2010,301134.701769886
"3305","Hombre","Cuenta propia","Lo Barnechea",143,2011,400953.642887253
"3306","Hombre","Cuenta propia","Lo Espejo",144,2010,179957.96522036
"3307","Hombre","Cuenta propia","Lo Espejo",144,2011,175876.453384705
"3308","Hombre","Cuenta propia","Lo Prado",145,2010,130064.110764567
"3309","Hombre","Cuenta propia","Lo Prado",145,2011,194699.964867597
"3310","Hombre","Cuenta propia","Lolol",146,2010,200195.73302016
"3311","Hombre","Cuenta propia","Lolol",146,2011,150724.981046247
"3312","Hombre","Cuenta propia","Loncoche",147,2010,52500
"3313","Hombre","Cuenta propia","Loncoche",147,2011,50000
"3314","Hombre","Cuenta propia","Longaví",148,2010,79530.3159158272
"3315","Hombre","Cuenta propia","Longaví",148,2011,75291.6217868066
"3316","Hombre","Cuenta propia","Lonquimay",149,2010,94074.5682102333
"3317","Hombre","Cuenta propia","Lonquimay",149,2011,263829.720281669
"3318","Hombre","Cuenta propia","Los Álamos",150,2010,148831.347709437
"3319","Hombre","Cuenta propia","Los Álamos",150,2011,138008.267772575
"3320","Hombre","Cuenta propia","Los Andes",151,2010,151959.856682168
"3321","Hombre","Cuenta propia","Los Andes",151,2011,226470.057490604
"3322","Hombre","Cuenta propia","Los Ángeles",152,2010,120000
"3323","Hombre","Cuenta propia","Los Ángeles",152,2011,100483.320697498
"3324","Hombre","Cuenta propia","Los Lagos",153,2010,102299.883363132
"3325","Hombre","Cuenta propia","Los Lagos",153,2011,27820.0747653916
"3326","Hombre","Cuenta propia","Los Muermos",154,2010,177606.584767294
"3327","Hombre","Cuenta propia","Los Muermos",154,2011,239109.415096163
"3328","Hombre","Cuenta propia","Los Sauces",155,2010,85409.7376603681
"3329","Hombre","Cuenta propia","Los Sauces",155,2011,24134.7002350691
"3330","Hombre","Cuenta propia","Los Vilos",156,2010,134055.982639786
"3331","Hombre","Cuenta propia","Los Vilos",156,2011,176038.467569865
"3332","Hombre","Cuenta propia","Lota",157,2010,101087.42471396
"3333","Hombre","Cuenta propia","Lota",157,2011,100000
"3334","Hombre","Cuenta propia","Lumaco",158,2010,70800
"3335","Hombre","Cuenta propia","Machalí",159,2010,219832.22094804
"3336","Hombre","Cuenta propia","Machalí",159,2011,241137.630719401
"3337","Hombre","Cuenta propia","Macul",160,2010,200195.73302016
"3338","Hombre","Cuenta propia","Macul",160,2011,119616.433204851
"3339","Hombre","Cuenta propia","Máfil",161,2010,160930.134800431
"3340","Hombre","Cuenta propia","Máfil",161,2011,145174.178638375
"3341","Hombre","Cuenta propia","Maipú",162,2010,300293.59953024
"3342","Hombre","Cuenta propia","Maipú",162,2011,200966.641394996
"3343","Hombre","Cuenta propia","Malloa",163,2010,200195.73302016
"3344","Hombre","Cuenta propia","Malloa",163,2011,401933.282789992
"3345","Hombre","Cuenta propia","Marchihue",164,2010,140234.457266352
"3346","Hombre","Cuenta propia","Marchihue",164,2011,135836.643646382
"3347","Hombre","Cuenta propia","María Elena",165,2010,108013.026043456
"3348","Hombre","Cuenta propia","María Pinto",166,2010,159500.923535058
"3349","Hombre","Cuenta propia","María Pinto",166,2011,100483.320697498
"3350","Hombre","Cuenta propia","Mariquina",167,2010,107175.914009301
"3351","Hombre","Cuenta propia","Mariquina",167,2011,116277.08629042
"3352","Hombre","Cuenta propia","Maule",168,2010,128876.003131728
"3353","Hombre","Cuenta propia","Maullín",169,2010,99911.9793984273
"3354","Hombre","Cuenta propia","Maullín",169,2011,144524.170556543
"3355","Hombre","Cuenta propia","Mejillones",170,2010,299794.821690278
"3356","Hombre","Cuenta propia","Mejillones",170,2011,312852.718031643
"3357","Hombre","Cuenta propia","Melipilla",172,2010,186837.463498215
"3358","Hombre","Cuenta propia","Melipilla",172,2011,180685.213360432
"3359","Hombre","Cuenta propia","Molina",173,2010,159706.529113887
"3360","Hombre","Cuenta propia","Molina",173,2011,249200.902510106
"3361","Hombre","Cuenta propia","Monte Patria",174,2010,200000
"3362","Hombre","Cuenta propia","Monte Patria",174,2011,235342.592753855
"3363","Hombre","Cuenta propia","Mulchén",176,2010,168375.254018762
"3364","Hombre","Cuenta propia","Nacimiento",177,2010,174880.312652662
"3365","Hombre","Cuenta propia","Nancagua",178,2010,249940.513919262
"3366","Hombre","Cuenta propia","Nancagua",178,2011,100000
"3367","Hombre","Cuenta propia","Natales",179,2010,248587.441367179
"3368","Hombre","Cuenta propia","Natales",179,2011,343089.887640449
"3369","Hombre","Cuenta propia","Navidad",180,2010,100664.282109469
"3370","Hombre","Cuenta propia","Navidad",180,2011,137688.762299792
"3371","Hombre","Cuenta propia","Negrete",181,2010,172450.477420763
"3372","Hombre","Cuenta propia","Ninhue",182,2010,95035.2088560421
"3373","Hombre","Cuenta propia","Nogales",183,2010,250000
"3374","Hombre","Cuenta propia","Nogales",183,2011,200000
"3375","Hombre","Cuenta propia","Nueva Imperial",184,2010,234024.595303842
"3376","Hombre","Cuenta propia","Nueva Imperial",184,2011,422029.946929492
"3377","Hombre","Cuenta propia","Ñuñoa",186,2010,426950.533363647
"3378","Hombre","Cuenta propia","Ñuñoa",186,2011,401933.282789992
"3379","Hombre","Cuenta propia","Olivar",188,2010,149897.410845139
"3380","Hombre","Cuenta propia","Olivar",188,2011,498401.805020212
"3381","Hombre","Cuenta propia","Olmué",190,2010,105615.314494075
"3382","Hombre","Cuenta propia","Olmué",190,2011,464906.153423354
"3383","Hombre","Cuenta propia","Osorno",191,2010,100097.86651008
"3384","Hombre","Cuenta propia","Osorno",191,2011,160773.313115997
"3385","Hombre","Cuenta propia","Ovalle",192,2010,200078.859510526
"3386","Hombre","Cuenta propia","Ovalle",192,2011,222759.197442815
"3387","Hombre","Cuenta propia","Padre Hurtado",193,2010,249829.018075232
"3388","Hombre","Cuenta propia","Padre Hurtado",193,2011,200136.54877246
"3389","Hombre","Cuenta propia","Padre Las Casas",194,2010,63289.2906768261
"3390","Hombre","Cuenta propia","Padre Las Casas",194,2011,158778.016266271
"3391","Hombre","Cuenta propia","Paiguano",195,2011,502416.60348749
"3392","Hombre","Cuenta propia","Paillaco",196,2010,47367.581827064
"3393","Hombre","Cuenta propia","Paillaco",196,2011,110531.652767248
"3394","Hombre","Cuenta propia","Paine",197,2010,200000
"3395","Hombre","Cuenta propia","Paine",197,2011,281883.457567323
"3396","Hombre","Cuenta propia","Palmilla",199,2010,218856.631343101
"3397","Hombre","Cuenta propia","Palmilla",199,2011,259333.018411746
"3398","Hombre","Cuenta propia","Panguipulli",200,2010,145956.934260449
"3399","Hombre","Cuenta propia","Panguipulli",200,2011,101013.109738011
"3400","Hombre","Cuenta propia","Panquehue",201,2010,212406.126936848
"3401","Hombre","Cuenta propia","Papudo",202,2010,449692.232535417
"3402","Hombre","Cuenta propia","Paredones",203,2010,78008.7739082318
"3403","Hombre","Cuenta propia","Paredones",203,2011,87205.3067664897
"3404","Hombre","Cuenta propia","Parral",204,2010,99099.6893111635
"3405","Hombre","Cuenta propia","Parral",204,2011,114061.305122744
"3406","Hombre","Cuenta propia","Pedro Aguirre Cerda",205,2010,174190.939827663
"3407","Hombre","Cuenta propia","Pedro Aguirre Cerda",205,2011,249626.615586264
"3408","Hombre","Cuenta propia","Pelarco",206,2010,150146.79976512
"3409","Hombre","Cuenta propia","Pelarco",206,2011,140676.648976497
"3410","Hombre","Cuenta propia","Pelluhue",207,2011,200000
"3411","Hombre","Cuenta propia","Peñaflor",211,2010,230258.683537198
"3412","Hombre","Cuenta propia","Peñaflor",211,2011,199533.578065024
"3413","Hombre","Cuenta propia","Peñalolén",212,2010,203063.794913207
"3414","Hombre","Cuenta propia","Peñalolén",212,2011,311691.888844754
"3415","Hombre","Cuenta propia","Pencahue",209,2010,100097.86651008
"3416","Hombre","Cuenta propia","Pencahue",209,2011,501057.87420466
"3417","Hombre","Cuenta propia","Penco",210,2010,180117.450178125
"3418","Hombre","Cuenta propia","Penco",210,2011,257516.20527267
"3419","Hombre","Cuenta propia","Peralillo",213,2010,180000
"3420","Hombre","Cuenta propia","Peralillo",213,2011,250000
"3421","Hombre","Cuenta propia","Petorca",215,2010,257818.52406829
"3422","Hombre","Cuenta propia","Peumo",216,2011,114645.204922718
"3423","Hombre","Cuenta propia","Pica",217,2010,120014.643018693
"3424","Hombre","Cuenta propia","Pica",217,2011,180869.977255496
"3425","Hombre","Cuenta propia","Pichidegua",218,2010,123039.197133643
"3426","Hombre","Cuenta propia","Pichidegua",218,2011,200643
"3427","Hombre","Cuenta propia","Pichilemu",219,2010,100000
"3428","Hombre","Cuenta propia","Pichilemu",219,2011,153444.362338438
"3429","Hombre","Cuenta propia","Pinto",220,2010,507366.23025565
"3430","Hombre","Cuenta propia","Pirque",221,2010,500000
"3431","Hombre","Cuenta propia","Pirque",221,2011,299659.111416148
"3432","Hombre","Cuenta propia","Pitrufquén",222,2010,102428.546116876
"3433","Hombre","Cuenta propia","Pitrufquén",222,2011,99680.3610040426
"3434","Hombre","Cuenta propia","Placilla",223,2010,109987.731389275
"3435","Hombre","Cuenta propia","Placilla",223,2011,152710.063294785
"3436","Hombre","Cuenta propia","Porvenir",225,2010,200000
"3437","Hombre","Cuenta propia","Porvenir",225,2011,300000
"3438","Hombre","Cuenta propia","Pozo Almonte",226,2010,252753.215042665
"3439","Hombre","Cuenta propia","Pozo Almonte",226,2011,199360.722008085
"3440","Hombre","Cuenta propia","Providencia",228,2010,747639.354953933
"3441","Hombre","Cuenta propia","Providencia",228,2011,997519.397250256
"3442","Hombre","Cuenta propia","Puchuncaví",229,2010,440430.612644352
"3443","Hombre","Cuenta propia","Puchuncaví",229,2011,160773.313115997
"3444","Hombre","Cuenta propia","Pucón",230,2010,80000
"3445","Hombre","Cuenta propia","Pucón",230,2011,145315.5
"3446","Hombre","Cuenta propia","Pudahuel",231,2010,150146.79976512
"3447","Hombre","Cuenta propia","Pudahuel",231,2011,199360.722008085
"3448","Hombre","Cuenta propia","Puente Alto",232,2010,200000
"3449","Hombre","Cuenta propia","Puente Alto",232,2011,223561.032674855
"3450","Hombre","Cuenta propia","Puerto Montt",233,2010,233838.948601653
"3451","Hombre","Cuenta propia","Puerto Montt",233,2011,239232.866409702
"3452","Hombre","Cuenta propia","Puerto Octay",234,2010,93713.0750871852
"3453","Hombre","Cuenta propia","Puerto Octay",234,2011,99846.6191251858
"3454","Hombre","Cuenta propia","Puerto Varas",235,2010,212207.47700137
"3455","Hombre","Cuenta propia","Puerto Varas",235,2011,98563.0498533724
"3456","Hombre","Cuenta propia","Pumanque",236,2010,200195.73302016
"3457","Hombre","Cuenta propia","Pumanque",236,2011,77707.5
"3458","Hombre","Cuenta propia","Punitaqui",237,2010,102714.941679121
"3459","Hombre","Cuenta propia","Punitaqui",237,2011,200580.764759851
"3460","Hombre","Cuenta propia","Punta Arenas",238,2010,299922.194095416
"3461","Hombre","Cuenta propia","Punta Arenas",238,2011,300000
"3462","Hombre","Cuenta propia","Puqueldón",239,2010,119917.928676111
"3463","Hombre","Cuenta propia","Puqueldón",239,2011,299041.083012127
"3464","Hombre","Cuenta propia","Purén",240,2010,56737.3887000668
"3465","Hombre","Cuenta propia","Purén",240,2011,50241.660348749
"3466","Hombre","Cuenta propia","Purranque",241,2010,70669.7962656603
"3467","Hombre","Cuenta propia","Purranque",241,2011,70000
"3468","Hombre","Cuenta propia","Putaendo",242,2010,152848.082505724
"3469","Hombre","Cuenta propia","Putaendo",242,2011,240000
"3470","Hombre","Cuenta propia","Putre",243,2010,101040.192094906
"3471","Hombre","Cuenta propia","Putre",243,2011,84791.2470209884
"3472","Hombre","Cuenta propia","Puyehue",244,2010,134216.801029533
"3473","Hombre","Cuenta propia","Puyehue",244,2011,207931.200811449
"3474","Hombre","Cuenta propia","Quellón",246,2010,59995.1134954701
"3475","Hombre","Cuenta propia","Quellón",246,2011,159158.467146543
"3476","Hombre","Cuenta propia","Quemchi",247,2010,60660.7716102396
"3477","Hombre","Cuenta propia","Quilicura",249,2010,200193.500043656
"3478","Hombre","Cuenta propia","Quilicura",249,2011,200966.641394996
"3479","Hombre","Cuenta propia","Quillón",251,2010,122707.263005112
"3480","Hombre","Cuenta propia","Quillón",251,2011,103588.423780067
"3481","Hombre","Cuenta propia","Quillota",252,2010,99969.9874319282
"3482","Hombre","Cuenta propia","Quillota",252,2011,172101.928923431
"3483","Hombre","Cuenta propia","Quilpué",253,2010,199733.78517025
"3484","Hombre","Cuenta propia","Quilpué",253,2011,167520.544105986
"3485","Hombre","Cuenta propia","Quinta de Tilcoco",255,2011,250671
"3486","Hombre","Cuenta propia","Quinta Normal",256,2010,373609.802821267
"3487","Hombre","Cuenta propia","Quinta Normal",256,2011,195580.879019915
"3488","Hombre","Cuenta propia","Quirihue",258,2010,90000
"3489","Hombre","Cuenta propia","Quirihue",258,2011,90000
"3490","Hombre","Cuenta propia","Rancagua",259,2010,200500.742057022
"3491","Hombre","Cuenta propia","Rancagua",259,2011,203253.272850177
"3492","Hombre","Cuenta propia","Rauco",261,2010,204700.862214884
"3493","Hombre","Cuenta propia","Rauco",261,2011,243971.593127592
"3494","Hombre","Cuenta propia","Recoleta",262,2010,100001.382173232
"3495","Hombre","Cuenta propia","Recoleta",262,2011,175753.733035992
"3496","Hombre","Cuenta propia","Renaico",263,2010,40130.6571121445
"3497","Hombre","Cuenta propia","Renca",264,2010,150117.712209753
"3498","Hombre","Cuenta propia","Renca",264,2011,192117.696182244
"3499","Hombre","Cuenta propia","Rengo",265,2010,89971.5055155736
"3500","Hombre","Cuenta propia","Rengo",265,2011,196226.132309682
"3501","Hombre","Cuenta propia","Requínoa",266,2011,138271.555422409
"3502","Hombre","Cuenta propia","Retiro",267,2010,55079.3518552484
"3503","Hombre","Cuenta propia","Retiro",267,2011,156513.705363399
"3504","Hombre","Cuenta propia","Rinconada",268,2010,131478.697374747
"3505","Hombre","Cuenta propia","Rinconada",268,2011,144460.2305233
"3506","Hombre","Cuenta propia","Río Bueno",269,2010,170034.786405747
"3507","Hombre","Cuenta propia","Río Bueno",269,2011,61236.7611981336
"3508","Hombre","Cuenta propia","Río Claro",270,2010,67113.6127045453
"3509","Hombre","Cuenta propia","Río Claro",270,2011,321546.626231994
"3510","Hombre","Cuenta propia","Río Hurtado",271,2010,150146.79976512
"3511","Hombre","Cuenta propia","Río Hurtado",271,2011,954591.546626231
"3512","Hombre","Cuenta propia","Río Ibáñez",272,2010,229842.696629213
"3513","Hombre","Cuenta propia","Río Ibáñez",272,2011,45217.4943138741
"3514","Hombre","Cuenta propia","Río Negro",273,2010,110042.298516288
"3515","Hombre","Cuenta propia","Río Negro",273,2011,81652.1760699383
"3516","Hombre","Cuenta propia","Romeral",275,2010,68769.5324176225
"3517","Hombre","Cuenta propia","Romeral",275,2011,172451
"3518","Hombre","Cuenta propia","Saavedra",276,2010,40000
"3519","Hombre","Cuenta propia","Saavedra",276,2011,30090
"3520","Hombre","Cuenta propia","Sagrada Familia",277,2010,90444.3830690019
"3521","Hombre","Cuenta propia","Sagrada Familia",277,2011,122107.927181764
"3522","Hombre","Cuenta propia","Salamanca",278,2010,129801.710377268
"3523","Hombre","Cuenta propia","Salamanca",278,2011,262781.989591873
"3524","Hombre","Cuenta propia","San Antonio",279,2010,169980.151914872
"3525","Hombre","Cuenta propia","San Antonio",279,2011,149974.451978448
"3526","Hombre","Cuenta propia","San Bernardo",280,2010,150146.79976512
"3527","Hombre","Cuenta propia","San Bernardo",280,2011,200000
"3528","Hombre","Cuenta propia","San Carlos",281,2010,155794.462501696
"3529","Hombre","Cuenta propia","San Carlos",281,2011,115968.905692498
"3530","Hombre","Cuenta propia","San Clemente",282,2010,150000
"3531","Hombre","Cuenta propia","San Clemente",282,2011,159488.577606468
"3532","Hombre","Cuenta propia","San Esteban",283,2010,70824.8614719584
"3533","Hombre","Cuenta propia","San Esteban",283,2011,92713.9048013803
"3534","Hombre","Cuenta propia","San Felipe",285,2010,185883.208805739
"3535","Hombre","Cuenta propia","San Felipe",285,2011,185517.659335302
"3536","Hombre","Cuenta propia","San Fernando",286,2010,219849.535906204
"3537","Hombre","Cuenta propia","San Fernando",286,2011,200000
"3538","Hombre","Cuenta propia","San Ignacio",288,2010,44969.2232535417
"3539","Hombre","Cuenta propia","San Javier",289,2010,100000
"3540","Hombre","Cuenta propia","San Javier",289,2011,144779.285043463
"3541","Hombre","Cuenta propia","San Joaquín",290,2010,361379.729080281
"3542","Hombre","Cuenta propia","San Joaquín",290,2011,300748.74369356
"3543","Hombre","Cuenta propia","San José de Maipo",291,2010,89340.0600959672
"3544","Hombre","Cuenta propia","San José de Maipo",291,2011,50573.8361107399
"3545","Hombre","Cuenta propia","San Juan de la Costa",292,2010,69985.7187338033
"3546","Hombre","Cuenta propia","San Juan de la Costa",292,2011,79744.288803234
"3547","Hombre","Cuenta propia","San Miguel",293,2010,199915.541119592
"3548","Hombre","Cuenta propia","San Miguel",293,2011,210316.672959985
"3549","Hombre","Cuenta propia","San Nicolás",294,2010,44469.0655593551
"3550","Hombre","Cuenta propia","San Nicolás",294,2011,47574.826361271
"3551","Hombre","Cuenta propia","San Pablo",295,2010,140000
"3552","Hombre","Cuenta propia","San Pablo",295,2011,100000
"3553","Hombre","Cuenta propia","San Pedro",296,2010,294651.335886156
"3554","Hombre","Cuenta propia","San Pedro",296,2011,136930.493824489
"3555","Hombre","Cuenta propia","San Pedro de Atacama",297,2010,372725.675499696
"3556","Hombre","Cuenta propia","San Pedro de Atacama",297,2011,291989.098768639
"3557","Hombre","Cuenta propia","San Pedro de la Paz",298,2010,115191.793745383
"3558","Hombre","Cuenta propia","San Pedro de la Paz",298,2011,499205.978209165
"3559","Hombre","Cuenta propia","San Ramón",300,2010,149989.867072093
"3560","Hombre","Cuenta propia","San Ramón",300,2011,180869.977255496
"3561","Hombre","Cuenta propia","San Vicente",302,2010,101101.286017066
"3562","Hombre","Cuenta propia","San Vicente",302,2011,240653.825266066
"3563","Hombre","Cuenta propia","Santa Bárbara",303,2010,346250
"3564","Hombre","Cuenta propia","Santa Cruz",304,2010,119965.986196897
"3565","Hombre","Cuenta propia","Santa Cruz",304,2011,220807.773573396
"3566","Hombre","Cuenta propia","Santa Juana",305,2010,200000
"3567","Hombre","Cuenta propia","Santa Juana",305,2011,60217.2765456897
"3568","Hombre","Cuenta propia","Santa María",306,2010,2029464.9210226
"3569","Hombre","Cuenta propia","Santiago",307,2010,290956.058822066
"3570","Hombre","Cuenta propia","Santiago",307,2011,299041.083012127
"3571","Hombre","Cuenta propia","Talagante",310,2010,199041.427019759
"3572","Hombre","Cuenta propia","Talagante",310,2011,180062.410450807
"3573","Hombre","Cuenta propia","Talca",311,2010,170236.441374753
"3574","Hombre","Cuenta propia","Talca",311,2011,179424.649807276
"3575","Hombre","Cuenta propia","Talcahuano",312,2010,108494.446940627
"3576","Hombre","Cuenta propia","Talcahuano",312,2011,100000
"3577","Hombre","Cuenta propia","Taltal",313,2010,192457.466635795
"3578","Hombre","Cuenta propia","Taltal",313,2011,290000
"3579","Hombre","Cuenta propia","Temuco",314,2010,129955.277486627
"3580","Hombre","Cuenta propia","Temuco",314,2011,185000
"3581","Hombre","Cuenta propia","Teno",315,2010,50012.8910139612
"3582","Hombre","Cuenta propia","Teno",315,2011,178339.178266133
"3583","Hombre","Cuenta propia","Teodoro Schmidt",316,2010,53802.603249168
"3584","Hombre","Cuenta propia","Teodoro Schmidt",316,2011,69333.4912812736
"3585","Hombre","Cuenta propia","Tierra Amarilla",317,2010,497398.953482459
"3586","Hombre","Cuenta propia","Tierra Amarilla",317,2011,307264.580701065
"3587","Hombre","Cuenta propia","Tiltil",318,2010,151990.003441771
"3588","Hombre","Cuenta propia","Tiltil",318,2011,91202.9494933446
"3589","Hombre","Cuenta propia","Tirúa",320,2010,78208.1668864871
"3590","Hombre","Cuenta propia","Tirúa",320,2011,80113.6271732102
"3591","Hombre","Cuenta propia","Tocopilla",321,2010,200195.73302016
"3592","Hombre","Cuenta propia","Tocopilla",321,2011,257112.55664328
"3593","Hombre","Cuenta propia","Tomé",323,2010,100064.311398485
"3594","Hombre","Cuenta propia","Tomé",323,2011,188935.643965782
"3595","Hombre","Cuenta propia","Traigué",NA,2010,52721.142603488
"3596","Hombre","Cuenta propia","Traigué",NA,2011,78044.2951674193
"3597","Hombre","Cuenta propia","Tucapel",328,2010,298520.761563145
"3598","Hombre","Cuenta propia","Tucapel",328,2011,110399.976088832
"3599","Hombre","Cuenta propia","Valdivia",329,2010,148015.393981872
"3600","Hombre","Cuenta propia","Valdivia",329,2011,198241.32832604
"3601","Hombre","Cuenta propia","Vallenar",330,2010,150102.842200561
"3602","Hombre","Cuenta propia","Vallenar",330,2011,200000
"3603","Hombre","Cuenta propia","Valparaíso",331,2010,151630.11499208
"3604","Hombre","Cuenta propia","Valparaíso",331,2011,174923.105295473
"3605","Hombre","Cuenta propia","Vichuquén",332,2010,60660.7716102396
"3606","Hombre","Cuenta propia","Vichuquén",332,2011,99680.3610040425
"3607","Hombre","Cuenta propia","Victoria",333,2010,112151.305643563
"3608","Hombre","Cuenta propia","Victoria",333,2011,80120.1678420507
"3609","Hombre","Cuenta propia","Vicuña",334,2010,150000
"3610","Hombre","Cuenta propia","Vicuña",334,2011,300787.674243803
"3611","Hombre","Cuenta propia","Villa Alegre",336,2010,155639.054535898
"3612","Hombre","Cuenta propia","Villa Alegre",336,2011,65624.6084015174
"3613","Hombre","Cuenta propia","Villa Alemana",337,2010,199863.214460186
"3614","Hombre","Cuenta propia","Villa Alemana",337,2011,149837.465030103
"3615","Hombre","Cuenta propia","Villarica",NA,2010,100097.86651008
"3616","Hombre","Cuenta propia","Villarica",NA,2011,300507.495185027
"3617","Hombre","Cuenta propia","Viña del Mar",339,2010,149927.233204847
"3618","Hombre","Cuenta propia","Viña del Mar",339,2011,193423.064103981
"3619","Hombre","Cuenta propia","Vitacura",340,2010,1123397.2806903
"3620","Hombre","Cuenta propia","Vitacura",340,2011,400000
"3621","Hombre","Cuenta propia","Yerbas Buenas",341,2010,83942.5500732779
"3622","Hombre","Cuenta propia","Yerbas Buenas",341,2011,100321
"3623","Hombre","Cuenta propia","Yumbel",342,2010,87952.3381824383
"3624","Hombre","Cuenta propia","Yumbel",342,2011,130000
"3625","Hombre","Cuenta propia","Yungay",343,2010,65326.6427803613
"3626","Hombre","Cuenta Propia","Algarrobo",1,2012,326826.852193144
"3627","Hombre","Cuenta Propia","Algarrobo",1,2013,110149.1188432
"3628","Hombre","Cuenta Propia","Algarrobo",1,2014,353647.9060072
"3629","Hombre","Cuenta Propia","Alhué",2,2012,200468
"3630","Hombre","Cuenta Propia","Alto del Carmen",4,2012,53052.3349788356
"3631","Hombre","Cuenta Propia","Alto del Carmen",4,2013,136661.707274868
"3632","Hombre","Cuenta Propia","Alto del Carmen",4,2014,63008.7654879123
"3633","Hombre","Cuenta Propia","Alto del Carmen",4,2015,59151.235794706
"3634","Hombre","Cuenta Propia","Alto Hospicio",5,2012,200582.165113142
"3635","Hombre","Cuenta Propia","Alto Hospicio",5,2013,197266.253752938
"3636","Hombre","Cuenta Propia","Alto Hospicio",5,2014,332415.540129476
"3637","Hombre","Cuenta Propia","Alto Hospicio",5,2015,301222.383194496
"3638","Hombre","Cuenta Propia","Ancud",6,2012,80449.6866936968
"3639","Hombre","Cuenta Propia","Ancud",6,2013,100091.120241665
"3640","Hombre","Cuenta Propia","Ancud",6,2014,197079.353218061
"3641","Hombre","Cuenta Propia","Ancud",6,2015,147794.142585257
"3642","Hombre","Cuenta Propia","Andacollo",7,2012,170955.584224106
"3643","Hombre","Cuenta Propia","Andacollo",7,2013,153320.997305982
"3644","Hombre","Cuenta Propia","Andacollo",7,2014,303126.7765776
"3645","Hombre","Cuenta Propia","Andacollo",7,2015,161612.74482182
"3646","Hombre","Cuenta Propia","Angol",8,2012,150000
"3647","Hombre","Cuenta Propia","Angol",8,2013,131061.762866762
"3648","Hombre","Cuenta Propia","Angol",8,2014,101748.410808981
"3649","Hombre","Cuenta Propia","Angol",8,2015,118350.187030947
"3650","Hombre","Cuenta Propia","Antofagasta",9,2012,355525.317657903
"3651","Hombre","Cuenta Propia","Antofagasta",9,2013,399819.906888017
"3652","Hombre","Cuenta Propia","Antofagasta",9,2014,300000
"3653","Hombre","Cuenta Propia","Antofagasta",9,2015,401629.844259328
"3654","Hombre","Cuenta Propia","Antuco",10,2012,86447.9864479864
"3655","Hombre","Cuenta Propia","Antuco",10,2013,73526.5265265266
"3656","Hombre","Cuenta Propia","Antuco",10,2014,174967.185449091
"3657","Hombre","Cuenta Propia","Antuco",10,2015,105028.414216129
"3658","Hombre","Cuenta Propia","Arauco",11,2012,87609.6786179127
"3659","Hombre","Cuenta Propia","Arauco",11,2013,109636.687634115
"3660","Hombre","Cuenta Propia","Arauco",11,2014,106197.501654061
"3661","Hombre","Cuenta Propia","Arauco",11,2015,100027.061158218
"3662","Hombre","Cuenta Propia","Arica",12,2012,200902.06185567
