"","sex","isced","geography_name","geography_id","year","weighted_median"
"374","Hombre","Educación Secundaria","Atacama",3,2013,400000
"375","Hombre","Educación Secundaria","Atacama",3,2014,401856.830591384
"376","Hombre","Educación Secundaria","Atacama",3,2015,431443.158237546
"377","Hombre","Educación Secundaria","Aysén",11,2012,392912.088760122
"378","Hombre","Educación Secundaria","Aysén",11,2013,398489.480309297
"379","Hombre","Educación Secundaria","Aysén",11,2014,399602.569009319
"380","Hombre","Educación Secundaria","Aysén",11,2015,450000
"381","Hombre","Educación Secundaria","Bíobío",8,2012,265842.645989354
"382","Hombre","Educación Secundaria","Bíobío",8,2013,298867.110231973
"383","Hombre","Educación Secundaria","Bíobío",8,2014,303370.954506887
"384","Hombre","Educación Secundaria","Bíobío",8,2015,348824.975498629
"385","Hombre","Educación Secundaria","Coquimbo",4,2012,342835.72519494
"386","Hombre","Educación Secundaria","Coquimbo",4,2013,332249.295038437
"387","Hombre","Educación Secundaria","Coquimbo",4,2014,362526.46457954
"388","Hombre","Educación Secundaria","Coquimbo",4,2015,373406.761207944
"389","Hombre","Educación Secundaria","Los Lagos",10,2012,288385.805056476
"390","Hombre","Educación Secundaria","Los Lagos",10,2013,298867.110231973
"391","Hombre","Educación Secundaria","Los Lagos",10,2014,303126.7765776
"392","Hombre","Educación Secundaria","Los Lagos",10,2015,349417.964505615
"393","Hombre","Educación Secundaria","Los Ríos",14,2012,260570.553522693
"394","Hombre","Educación Secundaria","Los Ríos",14,2013,280000
"395","Hombre","Educación Secundaria","Los Ríos",14,2014,300000
"396","Hombre","Educación Secundaria","Los Ríos",14,2015,348615.100344231
"397","Hombre","Educación Secundaria","Magallanes",12,2012,358671.427391931
"398","Hombre","Educación Secundaria","Magallanes",12,2013,402632.754486036
"399","Hombre","Educación Secundaria","Magallanes",12,2014,404885.360214033
"400","Hombre","Educación Secundaria","Magallanes",12,2015,431448.911781208
"401","Hombre","Educación Secundaria","Maule",7,2012,250000
"402","Hombre","Educación Secundaria","Maule",7,2013,280379.575237236
"403","Hombre","Educación Secundaria","Maule",7,2014,287970.43774872
"404","Hombre","Educación Secundaria","Maule",7,2015,314864.86131207
"405","Hombre","Educación Secundaria","Metropolitana",13,2012,306397.232134103
"406","Hombre","Educación Secundaria","Metropolitana",13,2013,350000
"407","Hombre","Educación Secundaria","Metropolitana",13,2014,350000
"408","Hombre","Educación Secundaria","Metropolitana",13,2015,400000
"409","Hombre","Educación Secundaria","O'Higgins",6,2012,277443.332097968
"410","Hombre","Educación Secundaria","O'Higgins",6,2013,300000
"411","Hombre","Educación Secundaria","O'Higgins",6,2014,304942.808925558
"412","Hombre","Educación Secundaria","O'Higgins",6,2015,329500.640956512
"413","Hombre","Educación Secundaria","Tarapacá",1,2012,351578.608247422
"414","Hombre","Educación Secundaria","Tarapacá",1,2013,398489.480309297
"415","Hombre","Educación Secundaria","Tarapacá",1,2014,450000
"416","Hombre","Educación Secundaria","Tarapacá",1,2015,400000
"417","Hombre","Educación Secundaria","Valparaíso",5,2012,280000
"418","Hombre","Educación Secundaria","Valparaíso",5,2013,314141.970388786
"419","Hombre","Educación Secundaria","Valparaíso",5,2014,329938.121132571
"420","Hombre","Educación Secundaria","Valparaíso",5,2015,350012.95656033
"421","Hombre","Educación Secundaria",NA,NA,2012,200158.688173301
"422","Hombre","Educación Técnica (Educación Superior no Universitaria)","Antofagasta",2,2010,530000
"423","Hombre","Educación Técnica (Educación Superior no Universitaria)","Antofagasta",2,2011,602223.380805305
"424","Hombre","Educación Técnica (Educación Superior no Universitaria)","Antofagasta",2,2012,603619.755904573
"425","Hombre","Educación Técnica (Educación Superior no Universitaria)","Antofagasta",2,2013,697356.590541269
"426","Hombre","Educación Técnica (Educación Superior no Universitaria)","Antofagasta",2,2014,700000
"427","Hombre","Educación Técnica (Educación Superior no Universitaria)","Antofagasta",2,2015,768242.463668844
"428","Hombre","Educación Técnica (Educación Superior no Universitaria)","Araucanía",9,2010,319910.341243608
"429","Hombre","Educación Técnica (Educación Superior no Universitaria)","Araucanía",9,2011,221657.84810573
"430","Hombre","Educación Técnica (Educación Superior no Universitaria)","Araucanía",9,2012,384328.11301373
"431","Hombre","Educación Técnica (Educación Superior no Universitaria)","Araucanía",9,2013,398489.480309297
"432","Hombre","Educación Técnica (Educación Superior no Universitaria)","Araucanía",9,2014,436458.738010435
"433","Hombre","Educación Técnica (Educación Superior no Universitaria)","Araucanía",9,2015,400108.244632872
"434","Hombre","Educación Técnica (Educación Superior no Universitaria)","Arica y Parinacota",15,2010,442248.002200557
"435","Hombre","Educación Técnica (Educación Superior no Universitaria)","Arica y Parinacota",15,2011,396933.921436425
"436","Hombre","Educación Técnica (Educación Superior no Universitaria)","Arica y Parinacota",15,2012,402248.433468484
"437","Hombre","Educación Técnica (Educación Superior no Universitaria)","Arica y Parinacota",15,2013,422153.51844766
"438","Hombre","Educación Técnica (Educación Superior no Universitaria)","Arica y Parinacota",15,2014,451075.262739237
"439","Hombre","Educación Técnica (Educación Superior no Universitaria)","Arica y Parinacota",15,2015,400023.2877099
"440","Hombre","Educación Técnica (Educación Superior no Universitaria)","Atacama",3,2010,476172.173432632
"441","Hombre","Educación Técnica (Educación Superior no Universitaria)","Atacama",3,2011,466816.138713433
"442","Hombre","Educación Técnica (Educación Superior no Universitaria)","Atacama",3,2012,499843.952649391
"443","Hombre","Educación Técnica (Educación Superior no Universitaria)","Atacama",3,2013,594827.118371604
"444","Hombre","Educación Técnica (Educación Superior no Universitaria)","Atacama",3,2014,528598.950161385
"445","Hombre","Educación Técnica (Educación Superior no Universitaria)","Atacama",3,2015,708434.629825873
"446","Hombre","Educación Técnica (Educación Superior no Universitaria)","Aysén",11,2010,529655.97866621
"447","Hombre","Educación Técnica (Educación Superior no Universitaria)","Aysén",11,2011,564072.948529631
"448","Hombre","Educación Técnica (Educación Superior no Universitaria)","Aysén",11,2012,693879.225881792
"449","Hombre","Educación Técnica (Educación Superior no Universitaria)","Aysén",11,2013,601467.582026637
"450","Hombre","Educación Técnica (Educación Superior no Universitaria)","Aysén",11,2014,450000
"451","Hombre","Educación Técnica (Educación Superior no Universitaria)","Aysén",11,2015,600053.608768138
"452","Hombre","Educación Técnica (Educación Superior no Universitaria)","Bíobío",8,2010,300211.515975769
"453","Hombre","Educación Técnica (Educación Superior no Universitaria)","Bíobío",8,2011,368668.905342068
"454","Hombre","Educación Técnica (Educación Superior no Universitaria)","Bíobío",8,2012,401198.444258056
"455","Hombre","Educación Técnica (Educación Superior no Universitaria)","Bíobío",8,2013,366634.4049275
"456","Hombre","Educación Técnica (Educación Superior no Universitaria)","Bíobío",8,2014,399924.995312207
"457","Hombre","Educación Técnica (Educación Superior no Universitaria)","Bíobío",8,2015,477269.217277636
"458","Hombre","Educación Técnica (Educación Superior no Universitaria)","Coquimbo",4,2010,458037.028510413
"459","Hombre","Educación Técnica (Educación Superior no Universitaria)","Coquimbo",4,2011,401504.38019872
"460","Hombre","Educación Técnica (Educación Superior no Universitaria)","Coquimbo",4,2012,415814.701223758
"461","Hombre","Educación Técnica (Educación Superior no Universitaria)","Coquimbo",4,2013,498111.850386621
"462","Hombre","Educación Técnica (Educación Superior no Universitaria)","Coquimbo",4,2014,505211.294296
"463","Hombre","Educación Técnica (Educación Superior no Universitaria)","Coquimbo",4,2015,471226.081984721
"464","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Lagos",10,2010,428906.55352492
"465","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Lagos",10,2011,478726.092096474
"466","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Lagos",10,2012,452023.105831313
"467","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Lagos",10,2013,499274.785517168
"468","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Lagos",10,2014,516118.273668689
"469","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Lagos",10,2015,500038.706725807
"470","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Ríos",14,2010,569431.666158536
"471","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Ríos",14,2011,328822.407592723
"472","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Ríos",14,2012,455447.407166833
"473","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Ríos",14,2013,429909.663250108
"474","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Ríos",14,2014,538611.214567194
"475","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Ríos",14,2015,492047.901862146
"476","Hombre","Educación Técnica (Educación Superior no Universitaria)","Magallanes",12,2010,642312.00610548
"477","Hombre","Educación Técnica (Educación Superior no Universitaria)","Magallanes",12,2011,550272.836482487
"478","Hombre","Educación Técnica (Educación Superior no Universitaria)","Magallanes",12,2012,520631.025867761
"479","Hombre","Educación Técnica (Educación Superior no Universitaria)","Magallanes",12,2013,627987.663072068
"480","Hombre","Educación Técnica (Educación Superior no Universitaria)","Magallanes",12,2014,653322.63632117
"481","Hombre","Educación Técnica (Educación Superior no Universitaria)","Magallanes",12,2015,702852.227453824
"482","Hombre","Educación Técnica (Educación Superior no Universitaria)","Maule",7,2010,300000
"483","Hombre","Educación Técnica (Educación Superior no Universitaria)","Maule",7,2011,261160.706910742
"484","Hombre","Educación Técnica (Educación Superior no Universitaria)","Maule",7,2012,484853.704457685
"485","Hombre","Educación Técnica (Educación Superior no Universitaria)","Maule",7,2013,442556.743241525
"486","Hombre","Educación Técnica (Educación Superior no Universitaria)","Maule",7,2014,399924.995312207
"487","Hombre","Educación Técnica (Educación Superior no Universitaria)","Maule",7,2015,400000
"488","Hombre","Educación Técnica (Educación Superior no Universitaria)","Metropolitana",13,2010,350000
"489","Hombre","Educación Técnica (Educación Superior no Universitaria)","Metropolitana",13,2011,401933.282789992
"490","Hombre","Educación Técnica (Educación Superior no Universitaria)","Metropolitana",13,2012,401804.12371134
"491","Hombre","Educación Técnica (Educación Superior no Universitaria)","Metropolitana",13,2013,479455.474916961
"492","Hombre","Educación Técnica (Educación Superior no Universitaria)","Metropolitana",13,2014,495025.493834186
"493","Hombre","Educación Técnica (Educación Superior no Universitaria)","Metropolitana",13,2015,501332.357233372
"494","Hombre","Educación Técnica (Educación Superior no Universitaria)","O'Higgins",6,2010,301779.720215224
"495","Hombre","Educación Técnica (Educación Superior no Universitaria)","O'Higgins",6,2011,334401.375060435
"496","Hombre","Educación Técnica (Educación Superior no Universitaria)","O'Higgins",6,2012,402248.433468484
"497","Hombre","Educación Técnica (Educación Superior no Universitaria)","O'Higgins",6,2013,498111.850386621
"498","Hombre","Educación Técnica (Educación Superior no Universitaria)","O'Higgins",6,2014,429342.283865479
"499","Hombre","Educación Técnica (Educación Superior no Universitaria)","O'Higgins",6,2015,500692.567693479
"500","Hombre","Educación Técnica (Educación Superior no Universitaria)","Tarapacá",1,2010,449979.033451964
"501","Hombre","Educación Técnica (Educación Superior no Universitaria)","Tarapacá",1,2011,501327.510926988
"502","Hombre","Educación Técnica (Educación Superior no Universitaria)","Tarapacá",1,2012,474882.350896983
"503","Hombre","Educación Técnica (Educación Superior no Universitaria)","Tarapacá",1,2013,601057.996857253
"504","Hombre","Educación Técnica (Educación Superior no Universitaria)","Tarapacá",1,2014,604256.039780457
"505","Hombre","Educación Técnica (Educación Superior no Universitaria)","Tarapacá",1,2015,500905.241805163
"506","Hombre","Educación Técnica (Educación Superior no Universitaria)","Valparaíso",5,2010,343363.143910267
"507","Hombre","Educación Técnica (Educación Superior no Universitaria)","Valparaíso",5,2011,350000
"508","Hombre","Educación Técnica (Educación Superior no Universitaria)","Valparaíso",5,2012,375572.918903623
"509","Hombre","Educación Técnica (Educación Superior no Universitaria)","Valparaíso",5,2013,424171.694742767
"510","Hombre","Educación Técnica (Educación Superior no Universitaria)","Valparaíso",5,2014,479956.691301811
"511","Hombre","Educación Técnica (Educación Superior no Universitaria)","Valparaíso",5,2015,489044.226555876
"512","Hombre","Educación Técnica (Educación Superior no Universitaria)",NA,NA,2010,80078.293208064
"513","Hombre","Educación Técnica (Educación Superior no Universitaria)",NA,NA,2011,174440.631757074
"514","Hombre","Educación universitaria","Antofagasta",2,2010,899543.593100638
"515","Hombre","Educación universitaria","Antofagasta",2,2011,780803.457165437
"516","Hombre","Educación universitaria","Araucanía",9,2010,524961.286709103
"517","Hombre","Educación universitaria","Araucanía",9,2011,500000
"518","Hombre","Educación universitaria","Arica y Parinacota",15,2010,436424.811328979
"519","Hombre","Educación universitaria","Arica y Parinacota",15,2011,498401.805020212
"520","Hombre","Educación universitaria","Atacama",3,2010,693135.221862842
"521","Hombre","Educación universitaria","Atacama",3,2011,666276.492279252
"522","Hombre","Educación universitaria","Aysén",11,2010,791847.506235527
"523","Hombre","Educación universitaria","Aysén",11,2011,946345.933260577
"524","Hombre","Educación universitaria","Bíobío",8,2010,499658.036150464
"525","Hombre","Educación universitaria","Bíobío",8,2011,548241.985522234
"526","Hombre","Educación universitaria","Coquimbo",4,2010,600000
"527","Hombre","Educación universitaria","Coquimbo",4,2011,463485.710717421
"528","Hombre","Educación universitaria","Los Lagos",10,2010,561009.186058645
"529","Hombre","Educación universitaria","Los Lagos",10,2011,600000
"530","Hombre","Educación universitaria","Los Ríos",14,2010,504644.527146952
"531","Hombre","Educación universitaria","Los Ríos",14,2011,504839.526138036
"532","Hombre","Educación universitaria","Magallanes",12,2010,806919.430893915
"533","Hombre","Educación universitaria","Magallanes",12,2011,996803.610040425
"534","Hombre","Educación universitaria","Maule",7,2010,552404.472974452
"535","Hombre","Educación universitaria","Maule",7,2011,499427.570459539
"536","Hombre","Educación universitaria","Metropolitana",13,2010,771258.964451891
"537","Hombre","Educación universitaria","Metropolitana",13,2011,700000
"538","Hombre","Educación universitaria","O'Higgins",6,2010,692445.288976538
"539","Hombre","Educación universitaria","O'Higgins",6,2011,551745.299775996
"540","Hombre","Educación universitaria","Tarapacá",1,2010,599589.643380557
"541","Hombre","Educación universitaria","Tarapacá",1,2011,534710.581719748
"542","Hombre","Educación universitaria","Valparaíso",5,2010,500000
"543","Hombre","Educación universitaria","Valparaíso",5,2011,500000
"544","Hombre","Educación universitaria",NA,NA,2010,203964.548985105
"545","Hombre","Educación universitaria",NA,NA,2011,428325.764484064
"546","Hombre","Educación Universitaria","Antofagasta",2,2012,843905.222767928
"547","Hombre","Educación Universitaria","Antofagasta",2,2013,906616.665936729
"548","Hombre","Educación Universitaria","Antofagasta",2,2014,995874.308357773
"549","Hombre","Educación Universitaria","Antofagasta",2,2015,803259.688518656
"550","Hombre","Educación Universitaria","Araucanía",9,2012,599702.978918827
"551","Hombre","Educación Universitaria","Araucanía",9,2013,517248.602351993
"552","Hombre","Educación Universitaria","Araucanía",9,2014,606253.5531552
"553","Hombre","Educación Universitaria","Araucanía",9,2015,602608.345547896
"554","Hombre","Educación Universitaria","Arica y Parinacota",15,2012,461071.433475334
"555","Hombre","Educación Universitaria","Arica y Parinacota",15,2013,498111.850386621
"556","Hombre","Educación Universitaria","Arica y Parinacota",15,2014,600000
"557","Hombre","Educación Universitaria","Arica y Parinacota",15,2015,600000
"558","Hombre","Educación Universitaria","Atacama",3,2012,731122.922389165
"559","Hombre","Educación Universitaria","Atacama",3,2013,799035.216793141
"560","Hombre","Educación Universitaria","Atacama",3,2014,782486.017016633
"561","Hombre","Educación Universitaria","Atacama",3,2015,670173.177100971
"562","Hombre","Educación Universitaria","Aysén",11,2012,804496.866936968
"563","Hombre","Educación Universitaria","Aysén",11,2013,917255.604087849
"564","Hombre","Educación Universitaria","Aysén",11,2014,1002988.2912584
"565","Hombre","Educación Universitaria","Aysén",11,2015,1309774.51176791
"566","Hombre","Educación Universitaria","Bíobío",8,2012,548100.722229952
"567","Hombre","Educación Universitaria","Bíobío",8,2013,568267.229520409
"568","Hombre","Educación Universitaria","Bíobío",8,2014,561179.032441911
"569","Hombre","Educación Universitaria","Bíobío",8,2015,627920.028676609
"570","Hombre","Educación Universitaria","Coquimbo",4,2012,536140.441002394
"571","Hombre","Educación Universitaria","Coquimbo",4,2013,646177.457287117
"572","Hombre","Educación Universitaria","Coquimbo",4,2014,704696.937331826
"573","Hombre","Educación Universitaria","Coquimbo",4,2015,700000
"574","Hombre","Educación Universitaria","Los Lagos",10,2012,741774.429085554
"575","Hombre","Educación Universitaria","Los Lagos",10,2013,675303.601610877
"576","Hombre","Educación Universitaria","Los Lagos",10,2014,802584.506005334
"577","Hombre","Educación Universitaria","Los Lagos",10,2015,802969.889966682
"578","Hombre","Educación Universitaria","Los Ríos",14,2012,700248.314773663
"579","Hombre","Educación Universitaria","Los Ríos",14,2013,673098.747551395
"580","Hombre","Educación Universitaria","Los Ríos",14,2014,599936.115688068
"581","Hombre","Educación Universitaria","Los Ríos",14,2015,500014.136751745
"582","Hombre","Educación Universitaria","Magallanes",12,2012,700000
"583","Hombre","Educación Universitaria","Magallanes",12,2013,980310.062947963
"584","Hombre","Educación Universitaria","Magallanes",12,2014,794129.181168186
"585","Hombre","Educación Universitaria","Magallanes",12,2015,1144398.73940786
"586","Hombre","Educación Universitaria","Maule",7,2012,502255.154639175
"587","Hombre","Educación Universitaria","Maule",7,2013,500064.794651995
"588","Hombre","Educación Universitaria","Maule",7,2014,530570.183256396
"589","Hombre","Educación Universitaria","Maule",7,2015,723441.877913195
"590","Hombre","Educación Universitaria","Metropolitana",13,2012,804002.922845533
"591","Hombre","Educación Universitaria","Metropolitana",13,2013,800158.824837635
"592","Hombre","Educación Universitaria","Metropolitana",13,2014,808338.0708736
"593","Hombre","Educación Universitaria","Metropolitana",13,2015,879643.510705849
"594","Hombre","Educación Universitaria","O'Higgins",6,2012,698782.730595692
"595","Hombre","Educación Universitaria","O'Higgins",6,2013,684244.998279825
"596","Hombre","Educación Universitaria","O'Higgins",6,2014,600000
"597","Hombre","Educación Universitaria","O'Higgins",6,2015,752706.111079765
"598","Hombre","Educación Universitaria","Tarapacá",1,2012,600000
"599","Hombre","Educación Universitaria","Tarapacá",1,2013,698259.230267358
"600","Hombre","Educación Universitaria","Tarapacá",1,2014,700000
"601","Hombre","Educación Universitaria","Tarapacá",1,2015,800216.489265744
"602","Hombre","Educación Universitaria","Valparaíso",5,2012,553091.596019166
"603","Hombre","Educación Universitaria","Valparaíso",5,2013,598526.470580612
"604","Hombre","Educación Universitaria","Valparaíso",5,2014,649878.117382337
"605","Hombre","Educación Universitaria","Valparaíso",5,2015,702388.773333945
"606","Hombre","Educación Universitaria",NA,NA,2012,824149.765951277
"607","Hombre","Nivel ignorado","Antofagasta",2,2011,300000
"608","Hombre","Nivel ignorado","Antofagasta",2,2013,450610.031631272
"609","Hombre","Nivel ignorado","Araucanía",9,2011,256232.46777862
"610","Hombre","Nivel ignorado","Araucanía",9,2014,2616994.50445328
"611","Hombre","Nivel ignorado","Arica y Parinacota",15,2010,189478.843941567
"612","Hombre","Nivel ignorado","Arica y Parinacota",15,2011,960510.450229349
"613","Hombre","Nivel ignorado","Arica y Parinacota",15,2012,214452.667989549
"614","Hombre","Nivel ignorado","Arica y Parinacota",15,2013,672409.233467407
"615","Hombre","Nivel ignorado","Arica y Parinacota",15,2014,357712.824467053
"616","Hombre","Nivel ignorado","Arica y Parinacota",15,2015,332545.296351313
"617","Hombre","Nivel ignorado","Atacama",3,2010,820802.505382656
"618","Hombre","Nivel ignorado","Atacama",3,2011,2660000
"619","Hombre","Nivel ignorado","Atacama",3,2014,1515633.882888
"620","Hombre","Nivel ignorado","Bíobío",8,2010,329539.475742405
"621","Hombre","Nivel ignorado","Bíobío",8,2012,172703.599364735
"622","Hombre","Nivel ignorado","Bíobío",8,2013,238723.140644342
"623","Hombre","Nivel ignorado","Bíobío",8,2014,422686.276010157
"624","Hombre","Nivel ignorado","Bíobío",8,2015,479976.227201708
"625","Hombre","Nivel ignorado","Coquimbo",4,2010,1204212.17116848
"626","Hombre","Nivel ignorado","Coquimbo",4,2011,1719486.22731973
"627","Hombre","Nivel ignorado","Coquimbo",4,2012,3519673.79284924
"628","Hombre","Nivel ignorado","Coquimbo",4,2014,959901.4591624
"629","Hombre","Nivel ignorado","Los Lagos",10,2010,149897.410845139
"630","Hombre","Nivel ignorado","Los Lagos",10,2011,481583.19658515
"631","Hombre","Nivel ignorado","Los Lagos",10,2012,150994.723636873
"632","Hombre","Nivel ignorado","Los Lagos",10,2013,380625.232793892
"633","Hombre","Nivel ignorado","Los Lagos",10,2014,201891.810450827
"634","Hombre","Nivel ignorado","Los Lagos",10,2015,160000
"635","Hombre","Nivel ignorado","Los Ríos",14,2012,301686.325101363
"636","Hombre","Nivel ignorado","Los Ríos",14,2015,250067.652895545
"637","Hombre","Nivel ignorado","Magallanes",12,2010,500000
"638","Hombre","Nivel ignorado","Magallanes",12,2012,452029.639175258
"639","Hombre","Nivel ignorado","Maule",7,2010,185240.241944579
"640","Hombre","Nivel ignorado","Maule",7,2011,166910.83311559
"641","Hombre","Nivel ignorado","Maule",7,2012,130730.740877257
"642","Hombre","Nivel ignorado","Maule",7,2013,150203.34387709
"643","Hombre","Nivel ignorado","Maule",7,2014,224957.809863117
"644","Hombre","Nivel ignorado","Metropolitana",13,2010,249829.018075232
"645","Hombre","Nivel ignorado","Metropolitana",13,2011,253845.290514479
"646","Hombre","Nivel ignorado","Metropolitana",13,2012,243933.683908714
"647","Hombre","Nivel ignorado","Metropolitana",13,2013,260917.974616709
"648","Hombre","Nivel ignorado","Metropolitana",13,2014,279982.921199034
"649","Hombre","Nivel ignorado","Metropolitana",13,2015,529057.160477695
"650","Hombre","Nivel ignorado","O'Higgins",6,2010,199915.985988028
"651","Hombre","Nivel ignorado","O'Higgins",6,2011,200966.641394996
"652","Hombre","Nivel ignorado","O'Higgins",6,2012,300800
"653","Hombre","Nivel ignorado","O'Higgins",6,2014,220000
"654","Hombre","Nivel ignorado","O'Higgins",6,2015,284724.683763492
"655","Hombre","Nivel ignorado","Tarapacá",1,2010,600587.19906048
"656","Hombre","Nivel ignorado","Tarapacá",1,2011,992241.76656966
"657","Hombre","Nivel ignorado","Tarapacá",1,2013,747167.775579931
"658","Hombre","Nivel ignorado","Valparaíso",5,2010,200838.414613038
"659","Hombre","Nivel ignorado","Valparaíso",5,2011,190603.186553713
"660","Hombre","Nivel ignorado","Valparaíso",5,2012,804000
"661","Hombre","Nivel ignorado","Valparaíso",5,2013,439722.370570474
"662","Hombre","Nivel ignorado","Valparaíso",5,2014,448576.541575073
"663","Hombre","Nivel ignorado","Valparaíso",5,2015,1039329.4347709
"664","Hombre","Nunca estudió","Antofagasta",2,2010,501444.531676923
"665","Hombre","Nunca estudió","Antofagasta",2,2011,98271.901378636
"666","Hombre","Nunca estudió","Antofagasta",2,2013,548625.054589607
"667","Hombre","Nunca estudió","Antofagasta",2,2014,371943.227356829
"668","Hombre","Nunca estudió","Araucanía",9,2010,69748.9935752007
"669","Hombre","Nunca estudió","Araucanía",9,2011,76702.0385949303
"670","Hombre","Nunca estudió","Araucanía",9,2013,77313.3259244638
"671","Hombre","Nunca estudió","Araucanía",9,2014,50059.1253705023
"672","Hombre","Nunca estudió","Araucanía",9,2015,100367.013332032
"673","Hombre","Nunca estudió","Arica y Parinacota",15,2010,89220.6135343176
"674","Hombre","Nunca estudió","Arica y Parinacota",15,2011,81589.0327367534
"675","Hombre","Nunca estudió","Arica y Parinacota",15,2013,222343.986032473
"676","Hombre","Nunca estudió","Arica y Parinacota",15,2014,142646.878063932
"677","Hombre","Nunca estudió","Arica y Parinacota",15,2015,200074.77147039
"678","Hombre","Nunca estudió","Atacama",3,2010,120052.969679822
"679","Hombre","Nunca estudió","Atacama",3,2011,140314.477615729
"680","Hombre","Nunca estudió","Atacama",3,2013,240145.904283348
"681","Hombre","Nunca estudió","Atacama",3,2014,86060.1762438384
"682","Hombre","Nunca estudió","Atacama",3,2015,235905.618689478
"683","Hombre","Nunca estudió","Aysén",11,2010,180026.461616352
"684","Hombre","Nunca estudió","Aysén",11,2011,189683.575853925
"685","Hombre","Nunca estudió","Aysén",11,2013,198017.522263624
"686","Hombre","Nunca estudió","Aysén",11,2014,248091.620685067
"687","Hombre","Nunca estudió","Aysén",11,2015,190637.448447046
"688","Hombre","Nunca estudió","Bíobío",8,2010,120000
"689","Hombre","Nunca estudió","Bíobío",8,2011,134350.735229626
"690","Hombre","Nunca estudió","Bíobío",8,2013,98045.8561559069
"691","Hombre","Nunca estudió","Bíobío",8,2014,151563.3882888
"692","Hombre","Nunca estudió","Bíobío",8,2015,190051.416200614
"693","Hombre","Nunca estudió","Coquimbo",4,2010,99963.0105744278
"694","Hombre","Nunca estudió","Coquimbo",4,2011,119640.376370146
"695","Hombre","Nunca estudió","Coquimbo",4,2013,106198.097502454
"696","Hombre","Nunca estudió","Coquimbo",4,2014,139363.572610447
"697","Hombre","Nunca estudió","Coquimbo",4,2015,195456.075538313
"698","Hombre","Nunca estudió","Los Lagos",10,2010,153217.297041027
"699","Hombre","Nunca estudió","Los Lagos",10,2011,152668.683905803
"700","Hombre","Nunca estudió","Los Lagos",10,2013,79708.9205621037
"701","Hombre","Nunca estudió","Los Lagos",10,2014,161351.90339353
"702","Hombre","Nunca estudió","Los Lagos",10,2015,200143.076075503
"703","Hombre","Nunca estudió","Los Ríos",14,2010,137909.803959872
"704","Hombre","Nunca estudió","Los Ríos",14,2011,53890.5673261004
"705","Hombre","Nunca estudió","Los Ríos",14,2013,111682.326485206
"706","Hombre","Nunca estudió","Los Ríos",14,2014,169679.360498956
"707","Hombre","Nunca estudió","Los Ríos",14,2015,120999.609243293
"708","Hombre","Nunca estudió","Magallanes",12,2010,102429.897410845
"709","Hombre","Nunca estudió","Magallanes",12,2014,30312.67765776
"710","Hombre","Nunca estudió","Magallanes",12,2015,40162.9844259328
"711","Hombre","Nunca estudió","Maule",7,2010,139980.975434269
"712","Hombre","Nunca estudió","Maule",7,2011,147676.762683649
"713","Hombre","Nunca estudió","Maule",7,2013,199632.388634269
"714","Hombre","Nunca estudió","Maule",7,2014,191274.746863658
"715","Hombre","Nunca estudió","Maule",7,2015,165809.888929746
"716","Hombre","Nunca estudió","Metropolitana",13,2010,171367.025802808
"717","Hombre","Nunca estudió","Metropolitana",13,2011,141857.407579981
"718","Hombre","Nunca estudió","Metropolitana",13,2013,208691.610642458
"719","Hombre","Nunca estudió","Metropolitana",13,2014,291196.840690571
"720","Hombre","Nunca estudió","Metropolitana",13,2015,240993.54175211
"721","Hombre","Nunca estudió","O'Higgins",6,2010,149658.313075248
"722","Hombre","Nunca estudió","O'Higgins",6,2011,179546.337944205
"723","Hombre","Nunca estudió","O'Higgins",6,2013,219776.21123227
"724","Hombre","Nunca estudió","O'Higgins",6,2014,227260.756749987
"725","Hombre","Nunca estudió","O'Higgins",6,2015,300000
"726","Hombre","Nunca estudió","Tarapacá",1,2010,124433.823528973
"727","Hombre","Nunca estudió","Tarapacá",1,2011,81436.2321768136
"728","Hombre","Nunca estudió","Tarapacá",1,2013,126569.089628765
"729","Hombre","Nunca estudió","Tarapacá",1,2014,214955.207933385
"730","Hombre","Nunca estudió","Tarapacá",1,2015,241650.212347494
"731","Hombre","Nunca estudió","Valparaíso",5,2010,139991.803756158
"732","Hombre","Nunca estudió","Valparaíso",5,2011,144362.103183644
"733","Hombre","Nunca estudió","Valparaíso",5,2013,203326.188483233
"734","Hombre","Nunca estudió","Valparaíso",5,2014,199978.20697911
"735","Hombre","Nunca estudió","Valparaíso",5,2015,235831.020591488
"736","Hombre","Nunca estudió",NA,NA,2010,115345.139527858
"737","Hombre","Nunca estudió",NA,NA,2011,50160
"738","Hombre","Nunca Estudió","Antofagasta",2,2012,184361.568620977
"739","Hombre","Nunca Estudió","Araucanía",9,2012,68768.6467740637
"740","Hombre","Nunca Estudió","Arica y Parinacota",15,2012,86062.0064750282
