"","sex","icse","geography_name","geography_id","year","ub_weighted_median"
"694","Hombre","Cuenta Propia","Choapa","p42",2015,225061
"695","Hombre","Cuenta Propia","Colchagua","p63",2010,200196
"696","Hombre","Cuenta Propia","Colchagua","p63",2011,220865
"697","Hombre","Cuenta Propia","Colchagua","p63",2012,265239
"698","Hombre","Cuenta Propia","Colchagua","p63",2013,294788
"699","Hombre","Cuenta Propia","Colchagua","p63",2014,282662
"700","Hombre","Cuenta Propia","Colchagua","p63",2015,210552
"701","Hombre","Cuenta Propia","Concepción","p81",2010,175329
"702","Hombre","Cuenta Propia","Concepción","p81",2011,164522
"703","Hombre","Cuenta Propia","Concepción","p81",2012,200902
"704","Hombre","Cuenta Propia","Concepción","p81",2013,234321
"705","Hombre","Cuenta Propia","Concepción","p81",2014,201563
"706","Hombre","Cuenta Propia","Concepción","p81",2015,200815
"707","Hombre","Cuenta Propia","Copiapó","p31",2010,280622
"708","Hombre","Cuenta Propia","Copiapó","p31",2011,300000
"709","Hombre","Cuenta Propia","Copiapó","p31",2012,300000
"710","Hombre","Cuenta Propia","Copiapó","p31",2013,407245
"711","Hombre","Cuenta Propia","Copiapó","p31",2014,317319
"712","Hombre","Cuenta Propia","Copiapó","p31",2015,411371
"713","Hombre","Cuenta Propia","Cordillera","p152",2010,252097
"714","Hombre","Cuenta Propia","Cordillera","p152",2011,300761
"715","Hombre","Cuenta Propia","Cordillera","p152",2012,301353
"716","Hombre","Cuenta Propia","Cordillera","p152",2013,380000
"717","Hombre","Cuenta Propia","Cordillera","p152",2014,323335
"718","Hombre","Cuenta Propia","Cordillera","p152",2015,401630
"719","Hombre","Cuenta Propia","Coyhaique","p111",2010,300000
"720","Hombre","Cuenta Propia","Coyhaique","p111",2011,312001
"721","Hombre","Cuenta Propia","Coyhaique","p111",2012,260000
"722","Hombre","Cuenta Propia","Coyhaique","p111",2013,300105
"723","Hombre","Cuenta Propia","Coyhaique","p111",2014,300000
"724","Hombre","Cuenta Propia","Coyhaique","p111",2015,450000
"725","Hombre","Cuenta Propia","Curicó","p73",2010,217635
"726","Hombre","Cuenta Propia","Curicó","p73",2011,200000
"727","Hombre","Cuenta Propia","Curicó","p73",2012,232573
"728","Hombre","Cuenta Propia","Curicó","p73",2013,274316
"729","Hombre","Cuenta Propia","Curicó","p73",2014,297922
"730","Hombre","Cuenta Propia","Curicó","p73",2015,372838
"731","Hombre","Cuenta Propia","El Loa","p22",2010,368394
"732","Hombre","Cuenta Propia","El Loa","p22",2011,317188
"733","Hombre","Cuenta Propia","El Loa","p22",2012,401732
"734","Hombre","Cuenta Propia","El Loa","p22",2013,400542
"735","Hombre","Cuenta Propia","El Loa","p22",2014,540158
"736","Hombre","Cuenta Propia","El Loa","p22",2015,602056
"737","Hombre","Cuenta Propia","Elqui","p41",2010,235257
"738","Hombre","Cuenta Propia","Elqui","p41",2011,251208
"739","Hombre","Cuenta Propia","Elqui","p41",2012,288355
"740","Hombre","Cuenta Propia","Elqui","p41",2013,300071
"741","Hombre","Cuenta Propia","Elqui","p41",2014,303127
"742","Hombre","Cuenta Propia","Elqui","p41",2015,348474
"743","Hombre","Cuenta Propia","General Carrera","p114",2010,304843
"744","Hombre","Cuenta Propia","General Carrera","p114",2011,697310
"745","Hombre","Cuenta Propia","General Carrera","p114",2012,1810118
"746","Hombre","Cuenta Propia","General Carrera","p114",2013,109585
"747","Hombre","Cuenta Propia","General Carrera","p114",2014,296447
"748","Hombre","Cuenta Propia","General Carrera","p114",2015,315955
"749","Hombre","Cuenta Propia","Huasco","p33",2010,199863
"750","Hombre","Cuenta Propia","Huasco","p33",2011,202018
"751","Hombre","Cuenta Propia","Huasco","p33",2012,300000
"752","Hombre","Cuenta Propia","Huasco","p33",2013,210036
"753","Hombre","Cuenta Propia","Huasco","p33",2014,280000
"754","Hombre","Cuenta Propia","Huasco","p33",2015,272979
"755","Hombre","Cuenta Propia","Iquique","p11",2010,279965
"756","Hombre","Cuenta Propia","Iquique","p11",2011,209544
"757","Hombre","Cuenta Propia","Iquique","p11",2012,301371
"758","Hombre","Cuenta Propia","Iquique","p11",2013,253105
"759","Hombre","Cuenta Propia","Iquique","p11",2014,361666
"760","Hombre","Cuenta Propia","Iquique","p11",2015,350749
"761","Hombre","Cuenta Propia","Limarí","p43",2010,200000
"762","Hombre","Cuenta Propia","Limarí","p43",2011,249250
"763","Hombre","Cuenta Propia","Limarí","p43",2012,190000
"764","Hombre","Cuenta Propia","Limarí","p43",2013,253225
"765","Hombre","Cuenta Propia","Limarí","p43",2014,206396
"766","Hombre","Cuenta Propia","Limarí","p43",2015,220896
"767","Hombre","Cuenta Propia","Linares","p74",2010,125127
"768","Hombre","Cuenta Propia","Linares","p74",2011,126681
"769","Hombre","Cuenta Propia","Linares","p74",2012,117000
"770","Hombre","Cuenta Propia","Linares","p74",2013,151026
"771","Hombre","Cuenta Propia","Linares","p74",2014,199993
"772","Hombre","Cuenta Propia","Linares","p74",2015,200788
"773","Hombre","Cuenta Propia","Llanquihue","p101",2010,229843
"774","Hombre","Cuenta Propia","Llanquihue","p101",2011,283932
"775","Hombre","Cuenta Propia","Llanquihue","p101",2012,220000
"776","Hombre","Cuenta Propia","Llanquihue","p101",2013,249759
"777","Hombre","Cuenta Propia","Llanquihue","p101",2014,294589
"778","Hombre","Cuenta Propia","Llanquihue","p101",2015,250949
"779","Hombre","Cuenta Propia","Los Andes","p53",2010,187440
"780","Hombre","Cuenta Propia","Los Andes","p53",2011,259697
"781","Hombre","Cuenta Propia","Los Andes","p53",2012,300710
"782","Hombre","Cuenta Propia","Los Andes","p53",2013,298867
"783","Hombre","Cuenta Propia","Los Andes","p53",2014,259322
"784","Hombre","Cuenta Propia","Los Andes","p53",2015,286109
"785","Hombre","Cuenta Propia","Magallanes","p121",2010,399726
"786","Hombre","Cuenta Propia","Magallanes","p121",2011,398871
"787","Hombre","Cuenta Propia","Magallanes","p121",2012,399080
"788","Hombre","Cuenta Propia","Magallanes","p121",2013,400000
"789","Hombre","Cuenta Propia","Magallanes","p121",2014,398991
"790","Hombre","Cuenta Propia","Magallanes","p121",2015,428947
"791","Hombre","Cuenta Propia","Maipo","p134",2010,214911
"792","Hombre","Cuenta Propia","Maipo","p134",2011,267279
"793","Hombre","Cuenta Propia","Maipo","p134",2012,251405
"794","Hombre","Cuenta Propia","Maipo","p134",2013,300407
"795","Hombre","Cuenta Propia","Maipo","p134",2014,300000
"796","Hombre","Cuenta Propia","Maipo","p134",2015,400000
"797","Hombre","Cuenta Propia","Malleco","p92",2010,120000
"798","Hombre","Cuenta Propia","Malleco","p92",2011,100343
"799","Hombre","Cuenta Propia","Malleco","p92",2012,106664
"800","Hombre","Cuenta Propia","Malleco","p92",2013,148119
"801","Hombre","Cuenta Propia","Malleco","p92",2014,141729
"802","Hombre","Cuenta Propia","Malleco","p92",2015,123957
"803","Hombre","Cuenta Propia","Marga Marga","p58",2010,246270
"804","Hombre","Cuenta Propia","Marga Marga","p58",2011,200967
"805","Hombre","Cuenta Propia","Marga Marga","p58",2012,206924
"806","Hombre","Cuenta Propia","Marga Marga","p58",2013,300407
"807","Hombre","Cuenta Propia","Marga Marga","p58",2014,368688
"808","Hombre","Cuenta Propia","Marga Marga","p58",2015,290258
"809","Hombre","Cuenta Propia","Melipilla","p135",2010,199863
"810","Hombre","Cuenta Propia","Melipilla","p135",2011,200000
"811","Hombre","Cuenta Propia","Melipilla","p135",2012,271218
"812","Hombre","Cuenta Propia","Melipilla","p135",2013,300059
"813","Hombre","Cuenta Propia","Melipilla","p135",2014,401126
"814","Hombre","Cuenta Propia","Melipilla","p135",2015,500000
"815","Hombre","Cuenta Propia","Ñuble","p84",2010,155425
"816","Hombre","Cuenta Propia","Ñuble","p84",2011,199566
"817","Hombre","Cuenta Propia","Ñuble","p84",2012,201019
"818","Hombre","Cuenta Propia","Ñuble","p84",2013,199245
"819","Hombre","Cuenta Propia","Ñuble","p84",2014,299951
"820","Hombre","Cuenta Propia","Ñuble","p84",2015,248087
"821","Hombre","Cuenta Propia","Osorno","p103",2010,105929
"822","Hombre","Cuenta Propia","Osorno","p103",2011,133272
"823","Hombre","Cuenta Propia","Osorno","p103",2012,120592
"824","Hombre","Cuenta Propia","Osorno","p103",2013,166989
"825","Hombre","Cuenta Propia","Osorno","p103",2014,190902
"826","Hombre","Cuenta Propia","Osorno","p103",2015,248370
"827","Hombre","Cuenta Propia","Parinacota","p152",2010,154387
"828","Hombre","Cuenta Propia","Parinacota","p152",2011,212956
"829","Hombre","Cuenta Propia","Parinacota","p152",2012,110618
"830","Hombre","Cuenta Propia","Parinacota","p152",2013,199245
"831","Hombre","Cuenta Propia","Parinacota","p152",2014,204132
"832","Hombre","Cuenta Propia","Parinacota","p152",2015,168057
"833","Hombre","Cuenta Propia","Petorca","p54",2010,207164
"834","Hombre","Cuenta Propia","Petorca","p54",2011,299041
"835","Hombre","Cuenta Propia","Petorca","p54",2012,280155
"836","Hombre","Cuenta Propia","Petorca","p54",2013,249056
"837","Hombre","Cuenta Propia","Petorca","p54",2014,282727
"838","Hombre","Cuenta Propia","Petorca","p54",2015,300636
"839","Hombre","Cuenta Propia","Quillota","p55",2010,178248
"840","Hombre","Cuenta Propia","Quillota","p55",2011,200000
"841","Hombre","Cuenta Propia","Quillota","p55",2012,250833
"842","Hombre","Cuenta Propia","Quillota","p55",2013,237261
"843","Hombre","Cuenta Propia","Quillota","p55",2014,299944
"844","Hombre","Cuenta Propia","Quillota","p55",2015,271100
"845","Hombre","Cuenta Propia","Ranco","p142",2010,187378
"846","Hombre","Cuenta Propia","Ranco","p142",2011,144487
"847","Hombre","Cuenta Propia","Ranco","p142",2012,197876
"848","Hombre","Cuenta Propia","Ranco","p142",2013,214003
"849","Hombre","Cuenta Propia","Ranco","p142",2014,225710
"850","Hombre","Cuenta Propia","Ranco","p142",2015,200806
"851","Hombre","Cuenta Propia","San Antonio","p56",2010,204075
"852","Hombre","Cuenta Propia","San Antonio","p56",2011,251208
"853","Hombre","Cuenta Propia","San Antonio","p56",2012,258728
"854","Hombre","Cuenta Propia","San Antonio","p56",2013,299041
"855","Hombre","Cuenta Propia","San Antonio","p56",2014,205572
"856","Hombre","Cuenta Propia","San Antonio","p56",2015,300758
"857","Hombre","Cuenta Propia","San Felipe","p57",2010,199863
"858","Hombre","Cuenta Propia","San Felipe","p57",2011,200000
"859","Hombre","Cuenta Propia","San Felipe","p57",2012,268585
"860","Hombre","Cuenta Propia","San Felipe","p57",2013,328951
"861","Hombre","Cuenta Propia","San Felipe","p57",2014,303194
"862","Hombre","Cuenta Propia","San Felipe","p57",2015,280479
"863","Hombre","Cuenta Propia","Santiago","p131",2010,255851
"864","Hombre","Cuenta Propia","Santiago","p131",2011,250000
"865","Hombre","Cuenta Propia","Santiago","p131",2012,301353
"866","Hombre","Cuenta Propia","Santiago","p131",2013,305484
"867","Hombre","Cuenta Propia","Santiago","p131",2014,303127
"868","Hombre","Cuenta Propia","Santiago","p131",2015,340953
"869","Hombre","Cuenta Propia","Talagante","p136",2010,280274
"870","Hombre","Cuenta Propia","Talagante","p136",2011,200708
"871","Hombre","Cuenta Propia","Talagante","p136",2012,301353
"872","Hombre","Cuenta Propia","Talagante","p136",2013,291769
"873","Hombre","Cuenta Propia","Talagante","p136",2014,301326
"874","Hombre","Cuenta Propia","Talagante","p136",2015,301220
"875","Hombre","Cuenta Propia","Talca","p71",2010,180119
"876","Hombre","Cuenta Propia","Talca","p71",2011,260601
"877","Hombre","Cuenta Propia","Talca","p71",2012,250870
"878","Hombre","Cuenta Propia","Talca","p71",2013,205792
"879","Hombre","Cuenta Propia","Talca","p71",2014,294515
"880","Hombre","Cuenta Propia","Talca","p71",2015,251803
"881","Hombre","Cuenta Propia","Tamarugal","p12",2010,136011
"882","Hombre","Cuenta Propia","Tamarugal","p12",2011,191791
"883","Hombre","Cuenta Propia","Tamarugal","p12",2012,160899
"884","Hombre","Cuenta Propia","Tamarugal","p12",2013,224987
"885","Hombre","Cuenta Propia","Tamarugal","p12",2014,297915
"886","Hombre","Cuenta Propia","Tamarugal","p12",2015,220896
"887","Hombre","Cuenta Propia","Tierra del Fuego","p123",2010,200000
"888","Hombre","Cuenta Propia","Tierra del Fuego","p123",2011,300000
"889","Hombre","Cuenta Propia","Tierra del Fuego","p123",2012,400000
"890","Hombre","Cuenta Propia","Tierra del Fuego","p123",2013,570000
"891","Hombre","Cuenta Propia","Tierra del Fuego","p123",2014,640000
"892","Hombre","Cuenta Propia","Tierra del Fuego","p123",2015,350000
"893","Hombre","Cuenta Propia","Tocopilla","p23",2010,400391
"894","Hombre","Cuenta Propia","Tocopilla","p23",2011,410000
"895","Hombre","Cuenta Propia","Tocopilla","p23",2012,703157
"896","Hombre","Cuenta Propia","Tocopilla","p23",2013,280069
"897","Hombre","Cuenta Propia","Tocopilla","p23",2014,535524
"898","Hombre","Cuenta Propia","Tocopilla","p23",2015,317773
"899","Hombre","Cuenta Propia","Última Esperanza","p124",2010,559085
"900","Hombre","Cuenta Propia","Última Esperanza","p124",2011,381837
"901","Hombre","Cuenta Propia","Última Esperanza","p124",2012,301353
"902","Hombre","Cuenta Propia","Última Esperanza","p124",2013,500678
"903","Hombre","Cuenta Propia","Última Esperanza","p124",2014,443336
"904","Hombre","Cuenta Propia","Última Esperanza","p124",2015,368200
"905","Hombre","Cuenta Propia","Valdivia","p141",2010,166243
"906","Hombre","Cuenta Propia","Valdivia","p141",2011,180000
"907","Hombre","Cuenta Propia","Valdivia","p141",2012,180336
"908","Hombre","Cuenta Propia","Valdivia","p141",2013,189597
"909","Hombre","Cuenta Propia","Valdivia","p141",2014,245880
"910","Hombre","Cuenta Propia","Valdivia","p141",2015,228209
"911","Hombre","Cuenta Propia","Valparaíso","p51",2010,180176
"912","Hombre","Cuenta Propia","Valparaíso","p51",2011,241095
"913","Hombre","Cuenta Propia","Valparaíso","p51",2012,201124
"914","Hombre","Cuenta Propia","Valparaíso","p51",2013,364370
"915","Hombre","Cuenta Propia","Valparaíso","p51",2014,401897
"916","Hombre","Cuenta Propia","Valparaíso","p51",2015,300980
"917","Hombre","Cuenta Propia",NA,NA,2010,138996
"918","Hombre","Cuenta Propia",NA,NA,2011,353734
"919","Hombre","Cuenta Propia",NA,NA,2012,226714
"920","Hombre","Empleador","Antofagasta","p21",2010,609232
"921","Hombre","Empleador","Antofagasta","p21",2011,989946
"922","Hombre","Empleador","Antofagasta","p21",2012,1020792
"923","Hombre","Empleador","Antofagasta","p21",2013,1494336
"924","Hombre","Empleador","Antofagasta","p21",2014,1672604
"925","Hombre","Empleador","Antofagasta","p21",2015,1000271
"926","Hombre","Empleador","Arauco","p82",2010,480470
"927","Hombre","Empleador","Arauco","p82",2011,502417
"928","Hombre","Empleador","Arauco","p82",2012,1004510
"929","Hombre","Empleador","Arauco","p82",2013,725715
"930","Hombre","Empleador","Arauco","p82",2014,999812
"931","Hombre","Empleador","Arauco","p82",2015,601791
"932","Hombre","Empleador","Arica","p151",2010,600000
"933","Hombre","Empleador","Arica","p151",2011,864378
"934","Hombre","Empleador","Arica","p151",2012,608264
"935","Hombre","Empleador","Arica","p151",2013,798733
"936","Hombre","Empleador","Arica","p151",2014,740878
"937","Hombre","Empleador","Arica","p151",2015,711417
"938","Hombre","Empleador","Aysén","p112",2010,2000000
"939","Hombre","Empleador","Aysén","p112",2011,1997413
"940","Hombre","Empleador","Aysén","p112",2012,2005823
"941","Hombre","Empleador","Aysén","p112",2013,2002711
"942","Hombre","Empleador","Aysén","p112",2014,1961705
"943","Hombre","Empleador","Aysén","p112",2015,1501689
"944","Hombre","Empleador","Bíobío","p83",2010,442503
"945","Hombre","Empleador","Bíobío","p83",2011,1122781
"946","Hombre","Empleador","Bíobío","p83",2012,1507000
"947","Hombre","Empleador","Bíobío","p83",2013,1238846
"948","Hombre","Empleador","Bíobío","p83",2014,2000000
"949","Hombre","Empleador","Bíobío","p83",2015,2007591
"950","Hombre","Empleador","Cachapoal","p61",2010,1011460
"951","Hombre","Empleador","Cachapoal","p61",2011,981669
"952","Hombre","Empleador","Cachapoal","p61",2012,1106183
"953","Hombre","Empleador","Cachapoal","p61",2013,870336
"954","Hombre","Empleador","Cachapoal","p61",2014,925572
"955","Hombre","Empleador","Cachapoal","p61",2015,1000271
"956","Hombre","Empleador","Capitán Prat","p113",2010,1269131
"957","Hombre","Empleador","Capitán Prat","p113",2011,2990411
"958","Hombre","Empleador","Capitán Prat","p113",2012,401804
"959","Hombre","Empleador","Capitán Prat","p113",2013,400000
"960","Hombre","Empleador","Capitán Prat","p113",2014,200000
"961","Hombre","Empleador","Cardenal Caro","p62",2010,302177
"962","Hombre","Empleador","Cardenal Caro","p62",2011,500542
"963","Hombre","Empleador","Cardenal Caro","p62",2012,489028
"964","Hombre","Empleador","Cardenal Caro","p62",2013,620000
"965","Hombre","Empleador","Cardenal Caro","p62",2014,803351
"966","Hombre","Empleador","Cardenal Caro","p62",2015,501870
"967","Hombre","Empleador","Cauquenes","p72",2010,540846
"968","Hombre","Empleador","Cauquenes","p72",2011,522972
"969","Hombre","Empleador","Cauquenes","p72",2012,600653
"970","Hombre","Empleador","Cauquenes","p72",2013,666571
"971","Hombre","Empleador","Cauquenes","p72",2014,350042
"972","Hombre","Empleador","Cauquenes","p72",2015,401542
"973","Hombre","Empleador","Cautín","p91",2010,404960
"974","Hombre","Empleador","Cautín","p91",2011,902527
"975","Hombre","Empleador","Cautín","p91",2012,600000
"976","Hombre","Empleador","Cautín","p91",2013,600813
"977","Hombre","Empleador","Cautín","p91",2014,1010423
"978","Hombre","Empleador","Cautín","p91",2015,700000
"979","Hombre","Empleador","Chacabuco","p133",2010,1800000
"980","Hombre","Empleador","Chacabuco","p133",2011,3014500
"981","Hombre","Empleador","Chacabuco","p133",2012,4022484
"982","Hombre","Empleador","Chacabuco","p133",2013,1502033
"983","Hombre","Empleador","Chacabuco","p133",2014,1026753
"984","Hombre","Empleador","Chacabuco","p133",2015,2427634
"985","Hombre","Empleador","Chañaral","p32",2010,299795
"986","Hombre","Empleador","Chañaral","p32",2015,700000
"987","Hombre","Empleador","Chiloé","p102",2010,659099
"988","Hombre","Empleador","Chiloé","p102",2011,605053
"989","Hombre","Empleador","Chiloé","p102",2012,602706
"990","Hombre","Empleador","Chiloé","p102",2013,499889
"991","Hombre","Empleador","Chiloé","p102",2014,987218
"992","Hombre","Empleador","Chiloé","p102",2015,1465430
"993","Hombre","Empleador","Choapa","p42",2010,938124
"994","Hombre","Empleador","Choapa","p42",2011,896288
"995","Hombre","Empleador","Choapa","p42",2012,651563
"996","Hombre","Empleador","Choapa","p42",2013,1960443
"997","Hombre","Empleador","Choapa","p42",2014,1000000
"998","Hombre","Empleador","Choapa","p42",2015,1916405
"999","Hombre","Empleador","Colchagua","p63",2010,550000
"1000","Hombre","Empleador","Colchagua","p63",2011,1003967
"1001","Hombre","Empleador","Colchagua","p63",2012,803915
"1002","Hombre","Empleador","Colchagua","p63",2013,600813
"1003","Hombre","Empleador","Colchagua","p63",2014,505211
"1004","Hombre","Empleador","Colchagua","p63",2015,456854
"1005","Hombre","Empleador","Concepción","p81",2010,800215
"1006","Hombre","Empleador","Concepción","p81",2011,1004833
"1007","Hombre","Empleador","Concepción","p81",2012,602706
"1008","Hombre","Empleador","Concepción","p81",2013,1000000
"1009","Hombre","Empleador","Concepción","p81",2014,783142
"1010","Hombre","Empleador","Concepción","p81",2015,948247
"1011","Hombre","Empleador","Copiapó","p31",2010,3059062
"1012","Hombre","Empleador","Copiapó","p31",2011,1942612
"1013","Hombre","Empleador","Copiapó","p31",2012,1005621
"1014","Hombre","Empleador","Copiapó","p31",2013,844163
"1015","Hombre","Empleador","Copiapó","p31",2014,2020845
"1016","Hombre","Empleador","Copiapó","p31",2015,2000541
"1017","Hombre","Empleador","Cordillera","p152",2010,1357758
"1018","Hombre","Empleador","Cordillera","p152",2011,493106
"1019","Hombre","Empleador","Cordillera","p152",2012,1508432
"1020","Hombre","Empleador","Cordillera","p152",2013,1458809
"1021","Hombre","Empleador","Cordillera","p152",2014,1313549
"1022","Hombre","Empleador","Cordillera","p152",2015,1300352
"1023","Hombre","Empleador","Coyhaique","p111",2010,1000741
"1024","Hombre","Empleador","Coyhaique","p111",2011,662200
"1025","Hombre","Empleador","Coyhaique","p111",2012,907506
"1026","Hombre","Empleador","Coyhaique","p111",2013,1166246
"1027","Hombre","Empleador","Coyhaique","p111",2014,1900000
"1028","Hombre","Empleador","Coyhaique","p111",2015,1463458
"1029","Hombre","Empleador","Curicó","p73",2010,400678
"1030","Hombre","Empleador","Curicó","p73",2011,641040
"1031","Hombre","Empleador","Curicó","p73",2012,446886
"1032","Hombre","Empleador","Curicó","p73",2013,714164
"1033","Hombre","Empleador","Curicó","p73",2014,514952
"1034","Hombre","Empleador","Curicó","p73",2015,601132
"1035","Hombre","Empleador","El Loa","p22",2010,4082430
"1036","Hombre","Empleador","El Loa","p22",2011,4231686
"1037","Hombre","Empleador","El Loa","p22",2012,3016863
"1038","Hombre","Empleador","El Loa","p22",2013,2083643
"1039","Hombre","Empleador","El Loa","p22",2014,2526056
"1040","Hombre","Empleador","El Loa","p22",2015,3012224
"1041","Hombre","Empleador","Elqui","p41",2010,1002152
"1042","Hombre","Empleador","Elqui","p41",2011,1004833
"1043","Hombre","Empleador","Elqui","p41",2012,590324
"1044","Hombre","Empleador","Elqui","p41",2013,1003248
"1045","Hombre","Empleador","Elqui","p41",2014,1256639
"1046","Hombre","Empleador","Elqui","p41",2015,3012224
"1047","Hombre","Empleador","General Carrera","p114",2011,100483
"1048","Hombre","Empleador","General Carrera","p114",2013,650881
"1049","Hombre","Empleador","General Carrera","p114",2014,199962
"1050","Hombre","Empleador","Huasco","p33",2010,348008
"1051","Hombre","Empleador","Huasco","p33",2011,375288
"1052","Hombre","Empleador","Huasco","p33",2012,1817161
"1053","Hombre","Empleador","Huasco","p33",2013,466257
"1054","Hombre","Empleador","Huasco","p33",2014,320722
"1055","Hombre","Empleador","Huasco","p33",2015,1007068
"1056","Hombre","Empleador","Iquique","p11",2010,1000979
"1057","Hombre","Empleador","Iquique","p11",2011,751158
"1058","Hombre","Empleador","Iquique","p11",2012,803608
"1059","Hombre","Empleador","Iquique","p11",2013,3480050
"1060","Hombre","Empleador","Iquique","p11",2014,2005610
"1061","Hombre","Empleador","Iquique","p11",2015,1504842
"1062","Hombre","Empleador","Limarí","p43",2010,730401
"1063","Hombre","Empleador","Limarí","p43",2011,697763
"1064","Hombre","Empleador","Limarí","p43",2012,502811
"1065","Hombre","Empleador","Limarí","p43",2013,803679
"1066","Hombre","Empleador","Limarí","p43",2014,1506284
"1067","Hombre","Empleador","Limarí","p43",2015,706285
"1068","Hombre","Empleador","Linares","p74",2010,349986
"1069","Hombre","Empleador","Linares","p74",2011,288800
"1070","Hombre","Empleador","Linares","p74",2012,412305
"1071","Hombre","Empleador","Linares","p74",2013,660000
"1072","Hombre","Empleador","Linares","p74",2014,699855
"1073","Hombre","Empleador","Linares","p74",2015,983627
"1074","Hombre","Empleador","Llanquihue","p101",2010,500377
"1075","Hombre","Empleador","Llanquihue","p101",2011,1516562
"1076","Hombre","Empleador","Llanquihue","p101",2012,1080000
"1077","Hombre","Empleador","Llanquihue","p101",2013,2000000
"1078","Hombre","Empleador","Llanquihue","p101",2014,1055939
"1079","Hombre","Empleador","Llanquihue","p101",2015,1436800
"1080","Hombre","Empleador","Los Andes","p53",2010,907108
"1081","Hombre","Empleador","Los Andes","p53",2011,1182642
"1082","Hombre","Empleador","Los Andes","p53",2012,1202890
"1083","Hombre","Empleador","Los Andes","p53",2013,1006820
"1084","Hombre","Empleador","Los Andes","p53",2014,1506284
"1085","Hombre","Empleador","Los Andes","p53",2015,709032
"1086","Hombre","Empleador","Magallanes","p121",2010,2288838
"1087","Hombre","Empleador","Magallanes","p121",2011,1677178
"1088","Hombre","Empleador","Magallanes","p121",2012,1052205
"1089","Hombre","Empleador","Magallanes","p121",2013,2055539
"1090","Hombre","Empleador","Magallanes","p121",2014,1646104
"1091","Hombre","Empleador","Magallanes","p121",2015,1500000
"1092","Hombre","Empleador","Maipo","p134",2010,1102169
"1093","Hombre","Empleador","Maipo","p134",2011,1004833
"1094","Hombre","Empleador","Maipo","p134",2012,1951814
"1095","Hombre","Empleador","Maipo","p134",2013,897580
"1096","Hombre","Empleador","Maipo","p134",2014,1465960
"1097","Hombre","Empleador","Maipo","p134",2015,1004075
"1098","Hombre","Empleador","Malleco","p92",2010,638149
"1099","Hombre","Empleador","Malleco","p92",2011,1326380
"1100","Hombre","Empleador","Malleco","p92",2012,806206
"1101","Hombre","Empleador","Malleco","p92",2013,1171001
"1102","Hombre","Empleador","Malleco","p92",2014,600238
"1103","Hombre","Empleador","Malleco","p92",2015,1310256
"1104","Hombre","Empleador","Marga Marga","p58",2010,684802
"1105","Hombre","Empleador","Marga Marga","p58",2011,1995404
"1106","Hombre","Empleador","Marga Marga","p58",2012,803064
"1107","Hombre","Empleador","Marga Marga","p58",2013,1037480
"1108","Hombre","Empleador","Marga Marga","p58",2014,827930
"1109","Hombre","Empleador","Marga Marga","p58",2015,1003971
"1110","Hombre","Empleador","Melipilla","p135",2010,1516444
"1111","Hombre","Empleador","Melipilla","p135",2011,13883577
"1112","Hombre","Empleador","Melipilla","p135",2012,778021
"1113","Hombre","Empleador","Melipilla","p135",2013,1001356
"1114","Hombre","Empleador","Melipilla","p135",2014,1249766
"1115","Hombre","Empleador","Melipilla","p135",2015,2561436
"1116","Hombre","Empleador","Ñuble","p84",2010,1000522
"1117","Hombre","Empleador","Ñuble","p84",2011,998779
"1118","Hombre","Empleador","Ñuble","p84",2012,1582533
"1119","Hombre","Empleador","Ñuble","p84",2013,1231667
"1120","Hombre","Empleador","Ñuble","p84",2014,1420546
"1121","Hombre","Empleador","Ñuble","p84",2015,1458138
"1122","Hombre","Empleador","Osorno","p103",2010,572576
"1123","Hombre","Empleador","Osorno","p103",2011,1002537
"1124","Hombre","Empleador","Osorno","p103",2012,1752998
"1125","Hombre","Empleador","Osorno","p103",2013,1471911
"1126","Hombre","Empleador","Osorno","p103",2014,699707
"1127","Hombre","Empleador","Osorno","p103",2015,1019974
"1128","Hombre","Empleador","Parinacota","p152",2010,181177
"1129","Hombre","Empleador","Parinacota","p152",2015,463000
"1130","Hombre","Empleador","Petorca","p54",2010,810793
"1131","Hombre","Empleador","Petorca","p54",2011,600000
"1132","Hombre","Empleador","Petorca","p54",2012,1293707
"1133","Hombre","Empleador","Petorca","p54",2013,1000000
"1134","Hombre","Empleador","Petorca","p54",2014,1227060
"1135","Hombre","Empleador","Petorca","p54",2015,1706672
"1136","Hombre","Empleador","Quillota","p55",2010,708405
"1137","Hombre","Empleador","Quillota","p55",2011,504180
"1138","Hombre","Empleador","Quillota","p55",2012,733293
"1139","Hombre","Empleador","Quillota","p55",2013,505213
"1140","Hombre","Empleador","Quillota","p55",2014,659104
"1141","Hombre","Empleador","Quillota","p55",2015,899155
"1142","Hombre","Empleador","Ranco","p142",2010,918540
"1143","Hombre","Empleador","Ranco","p142",2011,1200000
"1144","Hombre","Empleador","Ranco","p142",2012,1518488
"1145","Hombre","Empleador","Ranco","p142",2013,1180000
"1146","Hombre","Empleador","Ranco","p142",2014,200838
"1147","Hombre","Empleador","Ranco","p142",2015,1500406
"1148","Hombre","Empleador","San Antonio","p56",2010,948474
"1149","Hombre","Empleador","San Antonio","p56",2011,3101229
"1150","Hombre","Empleador","San Antonio","p56",2012,1005585
"1151","Hombre","Empleador","San Antonio","p56",2013,500678
"1152","Hombre","Empleador","San Antonio","p56",2014,609132
"1153","Hombre","Empleador","San Antonio","p56",2015,1034197
