"","sex","isced","geography_name","geography_id","year","weighted_mean"
"367","Hombre","Educación Secundaria","Coquimbo","4",2012,412051.050251405
"368","Hombre","Educación Secundaria","Coquimbo","4",2013,413481.47625567
"369","Hombre","Educación Secundaria","Coquimbo","4",2014,415628.703929952
"370","Hombre","Educación Secundaria","Coquimbo","4",2015,432475.380519746
"371","Hombre","Educación Secundaria","Los Lagos","10",2010,307014.601648356
"372","Hombre","Educación Secundaria","Los Lagos","10",2011,342236.124438618
"373","Hombre","Educación Secundaria","Los Lagos","10",2012,387720.674460948
"374","Hombre","Educación Secundaria","Los Lagos","10",2013,376195.490879896
"375","Hombre","Educación Secundaria","Los Lagos","10",2014,381386.96737697
"376","Hombre","Educación Secundaria","Los Lagos","10",2015,490783.518449637
"377","Hombre","Educación Secundaria","Los Ríos","14",2010,245554.978348317
"378","Hombre","Educación Secundaria","Los Ríos","14",2011,292227.003086735
"379","Hombre","Educación Secundaria","Los Ríos","14",2012,335357.398565834
"380","Hombre","Educación Secundaria","Los Ríos","14",2013,337794.38336623
"381","Hombre","Educación Secundaria","Los Ríos","14",2014,360742.639305226
"382","Hombre","Educación Secundaria","Los Ríos","14",2015,410048.70073418
"383","Hombre","Educación Secundaria","Magallanes","12",2010,475013.300484635
"384","Hombre","Educación Secundaria","Magallanes","12",2011,567377.721028573
"385","Hombre","Educación Secundaria","Magallanes","12",2012,503145.287934965
"386","Hombre","Educación Secundaria","Magallanes","12",2013,533437.840401171
"387","Hombre","Educación Secundaria","Magallanes","12",2014,530845.100765982
"388","Hombre","Educación Secundaria","Magallanes","12",2015,611601.458853837
"389","Hombre","Educación Secundaria","Maule","7",2010,277548.923787605
"390","Hombre","Educación Secundaria","Maule","7",2011,283896.511320449
"391","Hombre","Educación Secundaria","Maule","7",2012,301287.656852056
"392","Hombre","Educación Secundaria","Maule","7",2013,349477.571894705
"393","Hombre","Educación Secundaria","Maule","7",2014,381562.816600494
"394","Hombre","Educación Secundaria","Maule","7",2015,404015.499806552
"395","Hombre","Educación Secundaria","Metropolitana","13",2010,327008.735624475
"396","Hombre","Educación Secundaria","Metropolitana","13",2011,335897.185871044
"397","Hombre","Educación Secundaria","Metropolitana","13",2012,384195.760157227
"398","Hombre","Educación Secundaria","Metropolitana","13",2013,423016.679404512
"399","Hombre","Educación Secundaria","Metropolitana","13",2014,419641.368035154
"400","Hombre","Educación Secundaria","Metropolitana","13",2015,451637.409683981
"401","Hombre","Educación Secundaria","O'Higgins","6",2010,340207.85282683
"402","Hombre","Educación Secundaria","O'Higgins","6",2011,342297.649912957
"403","Hombre","Educación Secundaria","O'Higgins","6",2012,333412.175659741
"404","Hombre","Educación Secundaria","O'Higgins","6",2013,369069.315630496
"405","Hombre","Educación Secundaria","O'Higgins","6",2014,380756.690157601
"406","Hombre","Educación Secundaria","O'Higgins","6",2015,412538.844627514
"407","Hombre","Educación Secundaria","Tarapacá","1",2010,387566.175139755
"408","Hombre","Educación Secundaria","Tarapacá","1",2011,403074.593070777
"409","Hombre","Educación Secundaria","Tarapacá","1",2012,423752.551580984
"410","Hombre","Educación Secundaria","Tarapacá","1",2013,536472.162869708
"411","Hombre","Educación Secundaria","Tarapacá","1",2014,537722.043054399
"412","Hombre","Educación Secundaria","Tarapacá","1",2015,590669.658616221
"413","Hombre","Educación Secundaria","Valparaíso","5",2010,310612.677181369
"414","Hombre","Educación Secundaria","Valparaíso","5",2011,358084.299975635
"415","Hombre","Educación Secundaria","Valparaíso","5",2012,363865.049578118
"416","Hombre","Educación Secundaria","Valparaíso","5",2013,399006.279247579
"417","Hombre","Educación Secundaria","Valparaíso","5",2014,402897.563460736
"418","Hombre","Educación Secundaria","Valparaíso","5",2015,422021.683069849
"419","Hombre","Educación Secundaria",NA,NA,2010,210469.790163108
"420","Hombre","Educación Secundaria",NA,NA,2011,277470.646900279
"421","Hombre","Educación Secundaria",NA,NA,2012,265533.738580984
"422","Hombre","Educación Técnica","Antofagasta","2",2010,580938.144167845
"423","Hombre","Educación Técnica","Antofagasta","2",2011,727332.034994751
"424","Hombre","Educación Técnica","Antofagasta","2",2012,645300.046043367
"425","Hombre","Educación Técnica","Antofagasta","2",2013,785620.396375283
"426","Hombre","Educación Técnica","Antofagasta","2",2014,775553.391924621
"427","Hombre","Educación Técnica","Antofagasta","2",2015,912852.639749703
"428","Hombre","Educación Técnica","Araucanía","9",2010,394144.533888289
"429","Hombre","Educación Técnica","Araucanía","9",2011,425502.043012568
"430","Hombre","Educación Técnica","Araucanía","9",2012,480496.941745146
"431","Hombre","Educación Técnica","Araucanía","9",2013,541891.265911696
"432","Hombre","Educación Técnica","Araucanía","9",2014,532409.02699898
"433","Hombre","Educación Técnica","Araucanía","9",2015,455214.837335348
"434","Hombre","Educación Técnica","Arica y Parinacota","15",2010,455220.538376369
"435","Hombre","Educación Técnica","Arica y Parinacota","15",2011,468703.060886939
"436","Hombre","Educación Técnica","Arica y Parinacota","15",2012,445858.937934099
"437","Hombre","Educación Técnica","Arica y Parinacota","15",2013,496764.955755494
"438","Hombre","Educación Técnica","Arica y Parinacota","15",2014,511241.516842942
"439","Hombre","Educación Técnica","Arica y Parinacota","15",2015,476077.115086905
"440","Hombre","Educación Técnica","Atacama","3",2010,566666.62911574
"441","Hombre","Educación Técnica","Atacama","3",2011,551253.92681636
"442","Hombre","Educación Técnica","Atacama","3",2012,570219.088913295
"443","Hombre","Educación Técnica","Atacama","3",2013,746515.34945722
"444","Hombre","Educación Técnica","Atacama","3",2014,615876.528159535
"445","Hombre","Educación Técnica","Atacama","3",2015,864456.835662987
"446","Hombre","Educación Técnica","Aysén","11",2010,815775.410837852
"447","Hombre","Educación Técnica","Aysén","11",2011,669293.535697598
"448","Hombre","Educación Técnica","Aysén","11",2012,749212.875098002
"449","Hombre","Educación Técnica","Aysén","11",2013,693969.000527345
"450","Hombre","Educación Técnica","Aysén","11",2014,757582.029273273
"451","Hombre","Educación Técnica","Aysén","11",2015,790965.6223625
"452","Hombre","Educación Técnica","Bíobío","8",2010,387801.560004921
"453","Hombre","Educación Técnica","Bíobío","8",2011,442362.746132182
"454","Hombre","Educación Técnica","Bíobío","8",2012,467329.094006832
"455","Hombre","Educación Técnica","Bíobío","8",2013,533173.627939641
"456","Hombre","Educación Técnica","Bíobío","8",2014,488927.909602131
"457","Hombre","Educación Técnica","Bíobío","8",2015,559149.599514876
"458","Hombre","Educación Técnica","Coquimbo","4",2010,453179.243217153
"459","Hombre","Educación Técnica","Coquimbo","4",2011,437662.81064066
"460","Hombre","Educación Técnica","Coquimbo","4",2012,538963.342393983
"461","Hombre","Educación Técnica","Coquimbo","4",2013,599588.952033073
"462","Hombre","Educación Técnica","Coquimbo","4",2014,537418.397397002
"463","Hombre","Educación Técnica","Coquimbo","4",2015,568042.359695254
"464","Hombre","Educación Técnica","Los Lagos","10",2010,558452.544566987
"465","Hombre","Educación Técnica","Los Lagos","10",2011,605070.089928039
"466","Hombre","Educación Técnica","Los Lagos","10",2012,614668.470185903
"467","Hombre","Educación Técnica","Los Lagos","10",2013,584929.616893351
"468","Hombre","Educación Técnica","Los Lagos","10",2014,920520.276474048
"469","Hombre","Educación Técnica","Los Lagos","10",2015,657592.873959735
"470","Hombre","Educación Técnica","Los Ríos","14",2010,634974.052587659
"471","Hombre","Educación Técnica","Los Ríos","14",2011,462831.057036818
"472","Hombre","Educación Técnica","Los Ríos","14",2012,672951.950589352
"473","Hombre","Educación Técnica","Los Ríos","14",2013,512965.555480278
"474","Hombre","Educación Técnica","Los Ríos","14",2014,602713.105066676
"475","Hombre","Educación Técnica","Los Ríos","14",2015,640600.76754534
"476","Hombre","Educación Técnica","Magallanes","12",2010,834486.818485579
"477","Hombre","Educación Técnica","Magallanes","12",2011,669273.491218026
"478","Hombre","Educación Técnica","Magallanes","12",2012,657231.565181845
"479","Hombre","Educación Técnica","Magallanes","12",2013,937249.209506011
"480","Hombre","Educación Técnica","Magallanes","12",2014,946020.88724255
"481","Hombre","Educación Técnica","Magallanes","12",2015,853106.540355404
"482","Hombre","Educación Técnica","Maule","7",2010,381471.207496423
"483","Hombre","Educación Técnica","Maule","7",2011,508067.427953227
"484","Hombre","Educación Técnica","Maule","7",2012,542947.625993095
"485","Hombre","Educación Técnica","Maule","7",2013,562258.117490155
"486","Hombre","Educación Técnica","Maule","7",2014,443925.026070141
"487","Hombre","Educación Técnica","Maule","7",2015,501457.07369664
"488","Hombre","Educación Técnica","Metropolitana","13",2010,490760.562812418
"489","Hombre","Educación Técnica","Metropolitana","13",2011,551261.292034508
"490","Hombre","Educación Técnica","Metropolitana","13",2012,579598.162271163
"491","Hombre","Educación Técnica","Metropolitana","13",2013,716933.497822497
"492","Hombre","Educación Técnica","Metropolitana","13",2014,611633.639372412
"493","Hombre","Educación Técnica","Metropolitana","13",2015,623765.832864236
"494","Hombre","Educación Técnica","O'Higgins","6",2010,406956.78670221
"495","Hombre","Educación Técnica","O'Higgins","6",2011,417241.04597973
"496","Hombre","Educación Técnica","O'Higgins","6",2012,530105.743589905
"497","Hombre","Educación Técnica","O'Higgins","6",2013,542171.49144001
"498","Hombre","Educación Técnica","O'Higgins","6",2014,544612.607660796
"499","Hombre","Educación Técnica","O'Higgins","6",2015,609367.713751891
"500","Hombre","Educación Técnica","Tarapacá","1",2010,571290.769017027
"501","Hombre","Educación Técnica","Tarapacá","1",2011,575392.116073522
"502","Hombre","Educación Técnica","Tarapacá","1",2012,676233.549588952
"503","Hombre","Educación Técnica","Tarapacá","1",2013,770471.020201552
"504","Hombre","Educación Técnica","Tarapacá","1",2014,756588.043141212
"505","Hombre","Educación Técnica","Tarapacá","1",2015,677513.798373365
"506","Hombre","Educación Técnica","Valparaíso","5",2010,425788.556256855
"507","Hombre","Educación Técnica","Valparaíso","5",2011,491177.930408794
"508","Hombre","Educación Técnica","Valparaíso","5",2012,539041.93504445
"509","Hombre","Educación Técnica","Valparaíso","5",2013,533731.194771276
"510","Hombre","Educación Técnica","Valparaíso","5",2014,567349.979677387
"511","Hombre","Educación Técnica","Valparaíso","5",2015,616913.689574093
"512","Hombre","Educación Técnica",NA,NA,2010,80078.293208064
"513","Hombre","Educación Técnica",NA,NA,2011,174440.631757074
"514","Hombre","Educación Universitaria","Antofagasta","2",2010,997600.320342137
"515","Hombre","Educación Universitaria","Antofagasta","2",2011,965202.423882334
"516","Hombre","Educación Universitaria","Antofagasta","2",2012,1045716.31768403
"517","Hombre","Educación Universitaria","Antofagasta","2",2013,1185334.39809101
"518","Hombre","Educación Universitaria","Antofagasta","2",2014,1178946.50865443
"519","Hombre","Educación Universitaria","Antofagasta","2",2015,1156707.14502611
"520","Hombre","Educación Universitaria","Araucanía","9",2010,720096.62024155
"521","Hombre","Educación Universitaria","Araucanía","9",2011,628926.433047084
"522","Hombre","Educación Universitaria","Araucanía","9",2012,719498.890837393
"523","Hombre","Educación Universitaria","Araucanía","9",2013,799995.786621645
"524","Hombre","Educación Universitaria","Araucanía","9",2014,759817.597746209
"525","Hombre","Educación Universitaria","Araucanía","9",2015,750601.594253403
"526","Hombre","Educación Universitaria","Arica y Parinacota","15",2010,640196.00720172
"527","Hombre","Educación Universitaria","Arica y Parinacota","15",2011,634101.106253448
"528","Hombre","Educación Universitaria","Arica y Parinacota","15",2012,748581.541017462
"529","Hombre","Educación Universitaria","Arica y Parinacota","15",2013,542755.363194433
"530","Hombre","Educación Universitaria","Arica y Parinacota","15",2014,746288.712458888
"531","Hombre","Educación Universitaria","Arica y Parinacota","15",2015,690802.680063662
"532","Hombre","Educación Universitaria","Atacama","3",2010,821829.799768836
"533","Hombre","Educación Universitaria","Atacama","3",2011,974622.032517008
"534","Hombre","Educación Universitaria","Atacama","3",2012,904177.792964425
"535","Hombre","Educación Universitaria","Atacama","3",2013,1129919.23909
"536","Hombre","Educación Universitaria","Atacama","3",2014,879150.17620672
"537","Hombre","Educación Universitaria","Atacama","3",2015,983622.058429058
"538","Hombre","Educación Universitaria","Aysén","11",2010,897250.877289845
"539","Hombre","Educación Universitaria","Aysén","11",2011,1060052.67278977
"540","Hombre","Educación Universitaria","Aysén","11",2012,1080445.51788194
"541","Hombre","Educación Universitaria","Aysén","11",2013,1025147.80337905
"542","Hombre","Educación Universitaria","Aysén","11",2014,1202793.30051964
"543","Hombre","Educación Universitaria","Aysén","11",2015,1566560.29053878
"544","Hombre","Educación Universitaria","Bíobío","8",2010,656526.545829146
"545","Hombre","Educación Universitaria","Bíobío","8",2011,788256.998967562
"546","Hombre","Educación Universitaria","Bíobío","8",2012,795730.380157236
"547","Hombre","Educación Universitaria","Bíobío","8",2013,812495.646231227
"548","Hombre","Educación Universitaria","Bíobío","8",2014,775338.200502661
"549","Hombre","Educación Universitaria","Bíobío","8",2015,892279.666688788
"550","Hombre","Educación Universitaria","Coquimbo","4",2010,858870.127454975
"551","Hombre","Educación Universitaria","Coquimbo","4",2011,693544.59066884
"552","Hombre","Educación Universitaria","Coquimbo","4",2012,713728.310844283
"553","Hombre","Educación Universitaria","Coquimbo","4",2013,946486.106172459
"554","Hombre","Educación Universitaria","Coquimbo","4",2014,973166.517639414
"555","Hombre","Educación Universitaria","Coquimbo","4",2015,946591.070007521
"556","Hombre","Educación Universitaria","Los Lagos","10",2010,671652.812629022
"557","Hombre","Educación Universitaria","Los Lagos","10",2011,729242.96703124
"558","Hombre","Educación Universitaria","Los Lagos","10",2012,884609.452093979
"559","Hombre","Educación Universitaria","Los Lagos","10",2013,865758.325444445
"560","Hombre","Educación Universitaria","Los Lagos","10",2014,1058770.57867614
"561","Hombre","Educación Universitaria","Los Lagos","10",2015,1105725.97638404
"562","Hombre","Educación Universitaria","Los Ríos","14",2010,733294.435821511
"563","Hombre","Educación Universitaria","Los Ríos","14",2011,697711.811028158
"564","Hombre","Educación Universitaria","Los Ríos","14",2012,849435.059747042
"565","Hombre","Educación Universitaria","Los Ríos","14",2013,718458.601523156
"566","Hombre","Educación Universitaria","Los Ríos","14",2014,681196.609536542
"567","Hombre","Educación Universitaria","Los Ríos","14",2015,728391.310576594
"568","Hombre","Educación Universitaria","Magallanes","12",2010,1113528.28744537
"569","Hombre","Educación Universitaria","Magallanes","12",2011,1292448.59597606
"570","Hombre","Educación Universitaria","Magallanes","12",2012,1007956.1836671
"571","Hombre","Educación Universitaria","Magallanes","12",2013,1360175.42520949
"572","Hombre","Educación Universitaria","Magallanes","12",2014,1032599.62515996
"573","Hombre","Educación Universitaria","Magallanes","12",2015,1468508.33793824
"574","Hombre","Educación Universitaria","Maule","7",2010,778436.921072844
"575","Hombre","Educación Universitaria","Maule","7",2011,724937.892264469
"576","Hombre","Educación Universitaria","Maule","7",2012,640861.035673065
"577","Hombre","Educación Universitaria","Maule","7",2013,681870.524258422
"578","Hombre","Educación Universitaria","Maule","7",2014,735474.50724542
"579","Hombre","Educación Universitaria","Maule","7",2015,1017390.31843883
"580","Hombre","Educación Universitaria","Metropolitana","13",2010,1035753.41679337
"581","Hombre","Educación Universitaria","Metropolitana","13",2011,1067575.06754819
"582","Hombre","Educación Universitaria","Metropolitana","13",2012,1148423.75038244
"583","Hombre","Educación Universitaria","Metropolitana","13",2013,1092020.28188841
"584","Hombre","Educación Universitaria","Metropolitana","13",2014,1155274.07764976
"585","Hombre","Educación Universitaria","Metropolitana","13",2015,1236505.59065865
"586","Hombre","Educación Universitaria","O'Higgins","6",2010,747444.03716459
"587","Hombre","Educación Universitaria","O'Higgins","6",2011,649913.530569704
"588","Hombre","Educación Universitaria","O'Higgins","6",2012,794195.750644785
"589","Hombre","Educación Universitaria","O'Higgins","6",2013,910172.003768904
"590","Hombre","Educación Universitaria","O'Higgins","6",2014,934012.241191734
"591","Hombre","Educación Universitaria","O'Higgins","6",2015,945033.470058467
"592","Hombre","Educación Universitaria","Tarapacá","1",2010,886130.226318729
"593","Hombre","Educación Universitaria","Tarapacá","1",2011,803058.275648346
"594","Hombre","Educación Universitaria","Tarapacá","1",2012,890389.804100301
"595","Hombre","Educación Universitaria","Tarapacá","1",2013,961621.139011487
"596","Hombre","Educación Universitaria","Tarapacá","1",2014,917570.564103228
"597","Hombre","Educación Universitaria","Tarapacá","1",2015,1105975.27114316
"598","Hombre","Educación Universitaria","Valparaíso","5",2010,754525.35045519
"599","Hombre","Educación Universitaria","Valparaíso","5",2011,729163.615188046
"600","Hombre","Educación Universitaria","Valparaíso","5",2012,823463.391251198
"601","Hombre","Educación Universitaria","Valparaíso","5",2013,837362.312251159
"602","Hombre","Educación Universitaria","Valparaíso","5",2014,916792.321159663
"603","Hombre","Educación Universitaria","Valparaíso","5",2015,951079.821223857
"604","Hombre","Educación Universitaria",NA,NA,2010,389318.557182075
"605","Hombre","Educación Universitaria",NA,NA,2011,509289.777951849
"606","Hombre","Educación Universitaria",NA,NA,2012,917898.198917334
"607","Hombre","Nivel ignorado","Antofagasta","2",2011,300000
"608","Hombre","Nivel ignorado","Antofagasta","2",2013,450610.031631272
"609","Hombre","Nivel ignorado","Araucanía","9",2011,256232.46777862
"610","Hombre","Nivel ignorado","Araucanía","9",2014,2616994.50445328
"611","Hombre","Nivel ignorado","Arica y Parinacota","15",2010,189478.843941567
"612","Hombre","Nivel ignorado","Arica y Parinacota","15",2011,960510.450229348
"613","Hombre","Nivel ignorado","Arica y Parinacota","15",2012,333850.009491204
"614","Hombre","Nivel ignorado","Arica y Parinacota","15",2013,757485.764119295
"615","Hombre","Nivel ignorado","Arica y Parinacota","15",2014,595500.045876138
"616","Hombre","Nivel ignorado","Arica y Parinacota","15",2015,353747.202801892
"617","Hombre","Nivel ignorado","Atacama","3",2010,820802.505382656
"618","Hombre","Nivel ignorado","Atacama","3",2011,2660000
"619","Hombre","Nivel ignorado","Atacama","3",2014,1515633.882888
"620","Hombre","Nivel ignorado","Bíobío","8",2010,329539.475742405
"621","Hombre","Nivel ignorado","Bíobío","8",2012,183546.270295039
"622","Hombre","Nivel ignorado","Bíobío","8",2013,280309.314515966
"623","Hombre","Nivel ignorado","Bíobío","8",2014,424808.054793796
"624","Hombre","Nivel ignorado","Bíobío","8",2015,1117824.51772086
"625","Hombre","Nivel ignorado","Coquimbo","4",2010,1204212.17116848
"626","Hombre","Nivel ignorado","Coquimbo","4",2011,1719486.22731973
"627","Hombre","Nivel ignorado","Coquimbo","4",2012,3519673.79284924
"628","Hombre","Nivel ignorado","Coquimbo","4",2014,959901.4591624
"629","Hombre","Nivel ignorado","Los Lagos","10",2010,149897.410845139
"630","Hombre","Nivel ignorado","Los Lagos","10",2011,481583.19658515
"631","Hombre","Nivel ignorado","Los Lagos","10",2012,147686.523917388
"632","Hombre","Nivel ignorado","Los Lagos","10",2013,671274.133762024
"633","Hombre","Nivel ignorado","Los Lagos","10",2014,201891.810450827
"634","Hombre","Nivel ignorado","Los Lagos","10",2015,160000
"635","Hombre","Nivel ignorado","Los Ríos","14",2012,301686.325101363
"636","Hombre","Nivel ignorado","Los Ríos","14",2015,250067.652895545
"637","Hombre","Nivel ignorado","Magallanes","12",2010,500000
"638","Hombre","Nivel ignorado","Magallanes","12",2012,452029.639175258
"639","Hombre","Nivel ignorado","Maule","7",2010,226656.530949858
"640","Hombre","Nivel ignorado","Maule","7",2011,174559.017583036
"641","Hombre","Nivel ignorado","Maule","7",2012,130730.740877257
"642","Hombre","Nivel ignorado","Maule","7",2013,150203.34387709
"643","Hombre","Nivel ignorado","Maule","7",2014,224957.809863117
"644","Hombre","Nivel ignorado","Metropolitana","13",2010,388260.404117864
"645","Hombre","Nivel ignorado","Metropolitana","13",2011,376484.591217001
"646","Hombre","Nivel ignorado","Metropolitana","13",2012,411634.765531668
"647","Hombre","Nivel ignorado","Metropolitana","13",2013,287006.654092974
"648","Hombre","Nivel ignorado","Metropolitana","13",2014,439632.700463063
"649","Hombre","Nivel ignorado","Metropolitana","13",2015,778601.756095151
"650","Hombre","Nivel ignorado","O'Higgins","6",2010,193725.156460528
"651","Hombre","Nivel ignorado","O'Higgins","6",2011,200966.641394996
"652","Hombre","Nivel ignorado","O'Higgins","6",2012,300800
"653","Hombre","Nivel ignorado","O'Higgins","6",2014,220000
"654","Hombre","Nivel ignorado","O'Higgins","6",2015,368803.183056911
"655","Hombre","Nivel ignorado","Tarapacá","1",2010,600587.19906048
"656","Hombre","Nivel ignorado","Tarapacá","1",2011,992241.76656966
"657","Hombre","Nivel ignorado","Tarapacá","1",2013,747167.775579931
"658","Hombre","Nivel ignorado","Valparaíso","5",2010,387972.840212672
"659","Hombre","Nivel ignorado","Valparaíso","5",2011,246220.825455922
"660","Hombre","Nivel ignorado","Valparaíso","5",2012,804000
"661","Hombre","Nivel ignorado","Valparaíso","5",2013,946025.83213004
"662","Hombre","Nivel ignorado","Valparaíso","5",2014,465557.951425043
"663","Hombre","Nivel ignorado","Valparaíso","5",2015,1370114.12228594
"664","Hombre","Nunca estudió","Antofagasta","2",2010,446713.71334102
"665","Hombre","Nunca estudió","Antofagasta","2",2011,98271.901378636
"666","Hombre","Nunca estudió","Antofagasta","2",2012,207841.972150829
"667","Hombre","Nunca estudió","Antofagasta","2",2013,502745.989352626
"668","Hombre","Nunca estudió","Antofagasta","2",2014,387668.622685024
"669","Hombre","Nunca estudió","Araucanía","9",2010,84481.6097269729
"670","Hombre","Nunca estudió","Araucanía","9",2011,103135.209833128
"671","Hombre","Nunca estudió","Araucanía","9",2012,109561.402094215
"672","Hombre","Nunca estudió","Araucanía","9",2013,92595.4821328964
"673","Hombre","Nunca estudió","Araucanía","9",2014,83240.2702251228
"674","Hombre","Nunca estudió","Araucanía","9",2015,114114.685285162
"675","Hombre","Nunca estudió","Arica y Parinacota","15",2010,89737.3442887376
"676","Hombre","Nunca estudió","Arica y Parinacota","15",2011,103540.347794707
"677","Hombre","Nunca estudió","Arica y Parinacota","15",2012,1625774.7023398
"678","Hombre","Nunca estudió","Arica y Parinacota","15",2013,259829.930819752
"679","Hombre","Nunca estudió","Arica y Parinacota","15",2014,120357.861727344
"680","Hombre","Nunca estudió","Arica y Parinacota","15",2015,220861.850832378
"681","Hombre","Nunca estudió","Atacama","3",2010,106033.030044889
"682","Hombre","Nunca estudió","Atacama","3",2011,138796.769431405
"683","Hombre","Nunca estudió","Atacama","3",2012,320010.436938351
"684","Hombre","Nunca estudió","Atacama","3",2013,331931.600216889
"685","Hombre","Nunca estudió","Atacama","3",2014,104879.334946195
"686","Hombre","Nunca estudió","Atacama","3",2015,263016.916941795
"687","Hombre","Nunca estudió","Aysén","11",2010,172805.065843626
"688","Hombre","Nunca estudió","Aysén","11",2011,203515.510500549
"689","Hombre","Nunca estudió","Aysén","11",2012,173596.77218039
"690","Hombre","Nunca estudió","Aysén","11",2013,183787.981660406
"691","Hombre","Nunca estudió","Aysén","11",2014,210686.727072805
"692","Hombre","Nunca estudió","Aysén","11",2015,199336.83549574
"693","Hombre","Nunca estudió","Bíobío","8",2010,114689.762425877
"694","Hombre","Nunca estudió","Bíobío","8",2011,133704.356993322
"695","Hombre","Nunca estudió","Bíobío","8",2012,189740.618372331
"696","Hombre","Nunca estudió","Bíobío","8",2013,112455.972988768
"697","Hombre","Nunca estudió","Bíobío","8",2014,141019.525317675
"698","Hombre","Nunca estudió","Bíobío","8",2015,171319.581482753
"699","Hombre","Nunca estudió","Coquimbo","4",2010,135089.866932251
"700","Hombre","Nunca estudió","Coquimbo","4",2011,133648.583397758
"701","Hombre","Nunca estudió","Coquimbo","4",2012,110648.629042999
"702","Hombre","Nunca estudió","Coquimbo","4",2013,123422.672328483
"703","Hombre","Nunca estudió","Coquimbo","4",2014,164669.719691298
"704","Hombre","Nunca estudió","Coquimbo","4",2015,184963.642340019
"705","Hombre","Nunca estudió","Los Lagos","10",2010,126452.485521312
"706","Hombre","Nunca estudió","Los Lagos","10",2011,133985.911065831
"707","Hombre","Nunca estudió","Los Lagos","10",2012,154360.507892839
"708","Hombre","Nunca estudió","Los Lagos","10",2013,128112.761848331
"709","Hombre","Nunca estudió","Los Lagos","10",2014,178348.961222517
"710","Hombre","Nunca estudió","Los Lagos","10",2015,185984.765308482
"711","Hombre","Nunca estudió","Los Ríos","14",2010,112787.336634083
"712","Hombre","Nunca estudió","Los Ríos","14",2011,88325.3318307211
"713","Hombre","Nunca estudió","Los Ríos","14",2012,102191.86615627
"714","Hombre","Nunca estudió","Los Ríos","14",2013,110471.548809939
"715","Hombre","Nunca estudió","Los Ríos","14",2014,151134.183115222
"716","Hombre","Nunca estudió","Los Ríos","14",2015,288959.209210161
"717","Hombre","Nunca estudió","Magallanes","12",2010,102429.897410845
"718","Hombre","Nunca estudió","Magallanes","12",2012,251753.251851212
"719","Hombre","Nunca estudió","Magallanes","12",2014,30312.67765776
"720","Hombre","Nunca estudió","Magallanes","12",2015,40162.9844259328
"721","Hombre","Nunca estudió","Maule","7",2010,130450.363703243
"722","Hombre","Nunca estudió","Maule","7",2011,141582.796525427
"723","Hombre","Nunca estudió","Maule","7",2012,171981.807543712
"724","Hombre","Nunca estudió","Maule","7",2013,214944.33894164
"725","Hombre","Nunca estudió","Maule","7",2014,205220.771545343
"726","Hombre","Nunca estudió","Maule","7",2015,147086.586274575
"727","Hombre","Nunca estudió","Metropolitana","13",2010,174094.9611683
"728","Hombre","Nunca estudió","Metropolitana","13",2011,154564.113047049
"729","Hombre","Nunca estudió","Metropolitana","13",2012,176353.632933038
"730","Hombre","Nunca estudió","Metropolitana","13",2013,278450.17582128
"731","Hombre","Nunca estudió","Metropolitana","13",2014,243703.543910661
"732","Hombre","Nunca estudió","Metropolitana","13",2015,269755.719840912
"733","Hombre","Nunca estudió","O'Higgins","6",2010,151781.975133654
"734","Hombre","Nunca estudió","O'Higgins","6",2011,156636.789714551
"735","Hombre","Nunca estudió","O'Higgins","6",2012,157761.687789618
"736","Hombre","Nunca estudió","O'Higgins","6",2013,560963.240348179
"737","Hombre","Nunca estudió","O'Higgins","6",2014,206729.775631921
"738","Hombre","Nunca estudió","O'Higgins","6",2015,278749.198937081
"739","Hombre","Nunca estudió","Tarapacá","1",2010,141048.619669745
"740","Hombre","Nunca estudió","Tarapacá","1",2011,79344.6159510582
"741","Hombre","Nunca estudió","Tarapacá","1",2012,129226.603310121
"742","Hombre","Nunca estudió","Tarapacá","1",2013,155924.87417156
"743","Hombre","Nunca estudió","Tarapacá","1",2014,219961.977188095
"744","Hombre","Nunca estudió","Tarapacá","1",2015,308089.456894824
"745","Hombre","Nunca estudió","Valparaíso","5",2010,121362.187915266
"746","Hombre","Nunca estudió","Valparaíso","5",2011,139742.466743066
"747","Hombre","Nunca estudió","Valparaíso","5",2012,229814.41504118
"748","Hombre","Nunca estudió","Valparaíso","5",2013,234863.685689942
"749","Hombre","Nunca estudió","Valparaíso","5",2014,193683.3243411
"750","Hombre","Nunca estudió","Valparaíso","5",2015,214864.01457094
"751","Hombre","Nunca estudió",NA,NA,2010,115345.139527858
"752","Hombre","Nunca estudió",NA,NA,2011,50160
"753","Hombre","Nunca estudió",NA,NA,2012,50117
"754","Hombre","Postítulo y Maestría","Antofagasta","2",2010,1180271.23673831
"755","Hombre","Postítulo y Maestría","Antofagasta","2",2011,2200752.55489545
"756","Hombre","Postítulo y Maestría","Antofagasta","2",2012,2604996.16418754
"757","Hombre","Postítulo y Maestría","Antofagasta","2",2013,2224952.5335094
"758","Hombre","Postítulo y Maestría","Antofagasta","2",2014,1856120.66960604
"759","Hombre","Postítulo y Maestría","Antofagasta","2",2015,2063089.81603252
"760","Hombre","Postítulo y Maestría","Araucanía","9",2010,1147255.94412766
"761","Hombre","Postítulo y Maestría","Araucanía","9",2011,1512722.03285838
"762","Hombre","Postítulo y Maestría","Araucanía","9",2012,851355.226875399
"763","Hombre","Postítulo y Maestría","Araucanía","9",2013,883766.49485906
