"","sex","isic","geography_name","geography_id","year","lb_weighted_median"
"650","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","O'Higgins","6",2014,305026
"651","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","O'Higgins","6",2015,340069
"652","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Tarapacá","1",2011,398971
"653","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Tarapacá","1",2013,430485
"654","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Tarapacá","1",2014,420000
"655","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Tarapacá","1",2015,674638
"656","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Valparaíso","5",2011,389953
"657","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Valparaíso","5",2013,447109
"658","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Valparaíso","5",2014,531328
"659","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Valparaíso","5",2015,500135
"660","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria",NA,NA,2011,143004
"661","Hombre","Agricultura, ganadería, caza y silvicultura","Antofagasta","2",2011,55000
"662","Hombre","Agricultura, ganadería, caza y silvicultura","Antofagasta","2",2013,220000
"663","Hombre","Agricultura, ganadería, caza y silvicultura","Antofagasta","2",2014,60000
"664","Hombre","Agricultura, ganadería, caza y silvicultura","Antofagasta","2",2015,200815
"665","Hombre","Agricultura, ganadería, caza y silvicultura","Araucanía","9",2011,80000
"666","Hombre","Agricultura, ganadería, caza y silvicultura","Araucanía","9",2013,101660
"667","Hombre","Agricultura, ganadería, caza y silvicultura","Araucanía","9",2014,116892
"668","Hombre","Agricultura, ganadería, caza y silvicultura","Araucanía","9",2015,118924
"669","Hombre","Agricultura, ganadería, caza y silvicultura","Arica y Parinacota","15",2011,174597
"670","Hombre","Agricultura, ganadería, caza y silvicultura","Arica y Parinacota","15",2013,207695
"671","Hombre","Agricultura, ganadería, caza y silvicultura","Arica y Parinacota","15",2014,205116
"672","Hombre","Agricultura, ganadería, caza y silvicultura","Arica y Parinacota","15",2015,269689
"673","Hombre","Agricultura, ganadería, caza y silvicultura","Atacama","3",2011,193579
"674","Hombre","Agricultura, ganadería, caza y silvicultura","Atacama","3",2013,212372
"675","Hombre","Agricultura, ganadería, caza y silvicultura","Atacama","3",2014,199962
"676","Hombre","Agricultura, ganadería, caza y silvicultura","Atacama","3",2015,247672
"677","Hombre","Agricultura, ganadería, caza y silvicultura","Aysén","11",2011,162453
"678","Hombre","Agricultura, ganadería, caza y silvicultura","Aysén","11",2013,207898
"679","Hombre","Agricultura, ganadería, caza y silvicultura","Aysén","11",2014,202085
"680","Hombre","Agricultura, ganadería, caza y silvicultura","Aysén","11",2015,246877
"681","Hombre","Agricultura, ganadería, caza y silvicultura","Bíobío","8",2011,171388
"682","Hombre","Agricultura, ganadería, caza y silvicultura","Bíobío","8",2013,199245
"683","Hombre","Agricultura, ganadería, caza y silvicultura","Bíobío","8",2014,207726
"684","Hombre","Agricultura, ganadería, caza y silvicultura","Bíobío","8",2015,240779
"685","Hombre","Agricultura, ganadería, caza y silvicultura","Coquimbo","4",2011,180000
"686","Hombre","Agricultura, ganadería, caza y silvicultura","Coquimbo","4",2013,200000
"687","Hombre","Agricultura, ganadería, caza y silvicultura","Coquimbo","4",2014,223559
"688","Hombre","Agricultura, ganadería, caza y silvicultura","Coquimbo","4",2015,240000
"689","Hombre","Agricultura, ganadería, caza y silvicultura","Los Lagos","10",2011,182880
"690","Hombre","Agricultura, ganadería, caza y silvicultura","Los Lagos","10",2013,180116
"691","Hombre","Agricultura, ganadería, caza y silvicultura","Los Lagos","10",2014,199980
"692","Hombre","Agricultura, ganadería, caza y silvicultura","Los Lagos","10",2015,208593
"693","Hombre","Agricultura, ganadería, caza y silvicultura","Los Ríos","14",2011,146700
"694","Hombre","Agricultura, ganadería, caza y silvicultura","Los Ríos","14",2013,193988
"695","Hombre","Agricultura, ganadería, caza y silvicultura","Los Ríos","14",2014,194490
"696","Hombre","Agricultura, ganadería, caza y silvicultura","Los Ríos","14",2015,224702
"697","Hombre","Agricultura, ganadería, caza y silvicultura","Magallanes","12",2011,181418
"698","Hombre","Agricultura, ganadería, caza y silvicultura","Magallanes","12",2013,267251
"699","Hombre","Agricultura, ganadería, caza y silvicultura","Magallanes","12",2014,261859
"700","Hombre","Agricultura, ganadería, caza y silvicultura","Magallanes","12",2015,288659
"701","Hombre","Agricultura, ganadería, caza y silvicultura","Maule","7",2011,171711
"702","Hombre","Agricultura, ganadería, caza y silvicultura","Maule","7",2013,209207
"703","Hombre","Agricultura, ganadería, caza y silvicultura","Maule","7",2014,224958
"704","Hombre","Agricultura, ganadería, caza y silvicultura","Maule","7",2015,240000
"705","Hombre","Agricultura, ganadería, caza y silvicultura","Metropolitana","13",2011,199361
"706","Hombre","Agricultura, ganadería, caza y silvicultura","Metropolitana","13",2013,240306
"707","Hombre","Agricultura, ganadería, caza y silvicultura","Metropolitana","13",2014,247562
"708","Hombre","Agricultura, ganadería, caza y silvicultura","Metropolitana","13",2015,270584
"709","Hombre","Agricultura, ganadería, caza y silvicultura","O'Higgins","6",2011,195940
"710","Hombre","Agricultura, ganadería, caza y silvicultura","O'Higgins","6",2013,210285
"711","Hombre","Agricultura, ganadería, caza y silvicultura","O'Higgins","6",2014,240000
"712","Hombre","Agricultura, ganadería, caza y silvicultura","O'Higgins","6",2015,241065
"713","Hombre","Agricultura, ganadería, caza y silvicultura","Tarapacá","1",2011,81957
"714","Hombre","Agricultura, ganadería, caza y silvicultura","Tarapacá","1",2013,100149
"715","Hombre","Agricultura, ganadería, caza y silvicultura","Tarapacá","1",2014,154370
"716","Hombre","Agricultura, ganadería, caza y silvicultura","Tarapacá","1",2015,94079
"717","Hombre","Agricultura, ganadería, caza y silvicultura","Valparaíso","5",2011,181418
"718","Hombre","Agricultura, ganadería, caza y silvicultura","Valparaíso","5",2013,210285
"719","Hombre","Agricultura, ganadería, caza y silvicultura","Valparaíso","5",2014,241676
"720","Hombre","Agricultura, ganadería, caza y silvicultura","Valparaíso","5",2015,248623
"721","Hombre","Agricultura, ganadería, caza y silvicultura",NA,NA,2011,91581
"722","Hombre","Construcción","Antofagasta","2",2011,299041
"723","Hombre","Construcción","Antofagasta","2",2013,348678
"724","Hombre","Construcción","Antofagasta","2",2014,400098
"725","Hombre","Construcción","Antofagasta","2",2015,350450
"726","Hombre","Construcción","Araucanía","9",2011,200000
"727","Hombre","Construcción","Araucanía","9",2013,204914
"728","Hombre","Construcción","Araucanía","9",2014,224978
"729","Hombre","Construcción","Araucanía","9",2015,300039
"730","Hombre","Construcción","Arica y Parinacota","15",2011,156599
"731","Hombre","Construcción","Arica y Parinacota","15",2013,200000
"732","Hombre","Construcción","Arica y Parinacota","15",2014,192689
"733","Hombre","Construcción","Arica y Parinacota","15",2015,250000
"734","Hombre","Construcción","Atacama","3",2011,245319
"735","Hombre","Construcción","Atacama","3",2013,295751
"736","Hombre","Construcción","Atacama","3",2014,250000
"737","Hombre","Construcción","Atacama","3",2015,282865
"738","Hombre","Construcción","Aysén","11",2011,249425
"739","Hombre","Construcción","Aysén","11",2013,307807
"740","Hombre","Construcción","Aysén","11",2014,247657
"741","Hombre","Construcción","Aysén","11",2015,313725
"742","Hombre","Construcción","Bíobío","8",2011,199361
"743","Hombre","Construcción","Bíobío","8",2013,238815
"744","Hombre","Construcción","Bíobío","8",2014,227355
"745","Hombre","Construcción","Bíobío","8",2015,300000
"746","Hombre","Construcción","Coquimbo","4",2011,232413
"747","Hombre","Construcción","Coquimbo","4",2013,269145
"748","Hombre","Construcción","Coquimbo","4",2014,300000
"749","Hombre","Construcción","Coquimbo","4",2015,301647
"750","Hombre","Construcción","Los Lagos","10",2011,200967
"751","Hombre","Construcción","Los Lagos","10",2013,224771
"752","Hombre","Construcción","Los Lagos","10",2014,249993
"753","Hombre","Construcción","Los Lagos","10",2015,289568
"754","Hombre","Construcción","Los Ríos","14",2011,180005
"755","Hombre","Construcción","Los Ríos","14",2013,210108
"756","Hombre","Construcción","Los Ríos","14",2014,201518
"757","Hombre","Construcción","Los Ríos","14",2015,209825
"758","Hombre","Construcción","Magallanes","12",2011,301000
"759","Hombre","Construcción","Magallanes","12",2013,319845
"760","Hombre","Construcción","Magallanes","12",2014,349984
"761","Hombre","Construcción","Magallanes","12",2015,390289
"762","Hombre","Construcción","Maule","7",2011,199404
"763","Hombre","Construcción","Maule","7",2013,250241
"764","Hombre","Construcción","Maule","7",2014,256408
"765","Hombre","Construcción","Maule","7",2015,300508
"766","Hombre","Construcción","Metropolitana","13",2011,254990
"767","Hombre","Construcción","Metropolitana","13",2013,300407
"768","Hombre","Construcción","Metropolitana","13",2014,350000
"769","Hombre","Construcción","Metropolitana","13",2015,373026
"770","Hombre","Construcción","O'Higgins","6",2011,216221
"771","Hombre","Construcción","O'Higgins","6",2013,254836
"772","Hombre","Construcción","O'Higgins","6",2014,300000
"773","Hombre","Construcción","O'Higgins","6",2015,300081
"774","Hombre","Construcción","Tarapacá","1",2011,246119
"775","Hombre","Construcción","Tarapacá","1",2013,200396
"776","Hombre","Construcción","Tarapacá","1",2014,294397
"777","Hombre","Construcción","Tarapacá","1",2015,330000
"778","Hombre","Construcción","Valparaíso","5",2011,221171
"779","Hombre","Construcción","Valparaíso","5",2013,256741
"780","Hombre","Construcción","Valparaíso","5",2014,286120
"781","Hombre","Construcción","Valparaíso","5",2015,300081
"782","Hombre","Construcción",NA,NA,2011,137066
"783","Hombre","Enseñanza","Antofagasta","2",2011,774562
"784","Hombre","Enseñanza","Antofagasta","2",2013,318792
"785","Hombre","Enseñanza","Antofagasta","2",2014,325470
"786","Hombre","Enseñanza","Antofagasta","2",2015,562282
"787","Hombre","Enseñanza","Araucanía","9",2011,206050
"788","Hombre","Enseñanza","Araucanía","9",2013,369050
"789","Hombre","Enseñanza","Araucanía","9",2014,347833
"790","Hombre","Enseñanza","Araucanía","9",2015,328710
"791","Hombre","Enseñanza","Arica y Parinacota","15",2011,353701
"792","Hombre","Enseñanza","Arica y Parinacota","15",2013,306948
"793","Hombre","Enseñanza","Arica y Parinacota","15",2014,361747
"794","Hombre","Enseñanza","Arica y Parinacota","15",2015,360560
"795","Hombre","Enseñanza","Atacama","3",2011,223424
"796","Hombre","Enseñanza","Atacama","3",2013,251794
"797","Hombre","Enseñanza","Atacama","3",2014,322146
"798","Hombre","Enseñanza","Atacama","3",2015,300081
"799","Hombre","Enseñanza","Aysén","11",2011,455616
"800","Hombre","Enseñanza","Aysén","11",2013,558805
"801","Hombre","Enseñanza","Aysén","11",2014,634545
"802","Hombre","Enseñanza","Aysén","11",2015,704920
"803","Hombre","Enseñanza","Bíobío","8",2011,322627
"804","Hombre","Enseñanza","Bíobío","8",2013,304117
"805","Hombre","Enseñanza","Bíobío","8",2014,317074
"806","Hombre","Enseñanza","Bíobío","8",2015,400008
"807","Hombre","Enseñanza","Coquimbo","4",2011,400000
"808","Hombre","Enseñanza","Coquimbo","4",2013,162459
"809","Hombre","Enseñanza","Coquimbo","4",2014,339636
"810","Hombre","Enseñanza","Coquimbo","4",2015,415285
"811","Hombre","Enseñanza","Los Lagos","10",2011,355145
"812","Hombre","Enseñanza","Los Lagos","10",2013,398943
"813","Hombre","Enseñanza","Los Lagos","10",2014,422723
"814","Hombre","Enseñanza","Los Lagos","10",2015,540146
"815","Hombre","Enseñanza","Los Ríos","14",2011,345706
"816","Hombre","Enseñanza","Los Ríos","14",2013,344512
"817","Hombre","Enseñanza","Los Ríos","14",2014,480118
"818","Hombre","Enseñanza","Los Ríos","14",2015,255111
"819","Hombre","Enseñanza","Magallanes","12",2011,380493
"820","Hombre","Enseñanza","Magallanes","12",2013,430029
"821","Hombre","Enseñanza","Magallanes","12",2014,636926
"822","Hombre","Enseñanza","Magallanes","12",2015,350000
"823","Hombre","Enseñanza","Maule","7",2011,234932
"824","Hombre","Enseñanza","Maule","7",2013,340817
"825","Hombre","Enseñanza","Maule","7",2014,319940
"826","Hombre","Enseñanza","Maule","7",2015,435056
"827","Hombre","Enseñanza","Metropolitana","13",2011,393598
"828","Hombre","Enseñanza","Metropolitana","13",2013,400258
"829","Hombre","Enseñanza","Metropolitana","13",2014,431467
"830","Hombre","Enseñanza","Metropolitana","13",2015,494878
"831","Hombre","Enseñanza","O'Higgins","6",2011,291227
"832","Hombre","Enseñanza","O'Higgins","6",2013,363745
"833","Hombre","Enseñanza","O'Higgins","6",2014,383954
"834","Hombre","Enseñanza","O'Higgins","6",2015,452243
"835","Hombre","Enseñanza","Tarapacá","1",2011,455371
"836","Hombre","Enseñanza","Tarapacá","1",2013,280000
"837","Hombre","Enseñanza","Tarapacá","1",2014,474899
"838","Hombre","Enseñanza","Tarapacá","1",2015,590438
"839","Hombre","Enseñanza","Valparaíso","5",2011,280000
"840","Hombre","Enseñanza","Valparaíso","5",2013,350600
"841","Hombre","Enseñanza","Valparaíso","5",2014,366180
"842","Hombre","Enseñanza","Valparaíso","5",2015,370598
"843","Hombre","Enseñanza",NA,NA,2011,128263
"844","Hombre","Explotación de minas y canteras","Antofagasta","2",2011,600000
"845","Hombre","Explotación de minas y canteras","Antofagasta","2",2013,800000
"846","Hombre","Explotación de minas y canteras","Antofagasta","2",2014,799000
"847","Hombre","Explotación de minas y canteras","Antofagasta","2",2015,800000
"848","Hombre","Explotación de minas y canteras","Araucanía","9",2011,100000
"849","Hombre","Explotación de minas y canteras","Araucanía","9",2013,248206
"850","Hombre","Explotación de minas y canteras","Araucanía","9",2014,390000
"851","Hombre","Explotación de minas y canteras","Araucanía","9",2015,450751
"852","Hombre","Explotación de minas y canteras","Arica y Parinacota","15",2011,391312
"853","Hombre","Explotación de minas y canteras","Arica y Parinacota","15",2013,445161
"854","Hombre","Explotación de minas y canteras","Arica y Parinacota","15",2014,499906
"855","Hombre","Explotación de minas y canteras","Arica y Parinacota","15",2015,521788
"856","Hombre","Explotación de minas y canteras","Atacama","3",2011,509903
"857","Hombre","Explotación de minas y canteras","Atacama","3",2013,580786
"858","Hombre","Explotación de minas y canteras","Atacama","3",2014,590845
"859","Hombre","Explotación de minas y canteras","Atacama","3",2015,601247
"860","Hombre","Explotación de minas y canteras","Aysén","11",2011,382398
"861","Hombre","Explotación de minas y canteras","Aysén","11",2013,498112
"862","Hombre","Explotación de minas y canteras","Aysén","11",2014,499906
"863","Hombre","Explotación de minas y canteras","Aysén","11",2015,494332
"864","Hombre","Explotación de minas y canteras","Bíobío","8",2011,303912
"865","Hombre","Explotación de minas y canteras","Bíobío","8",2013,540037
"866","Hombre","Explotación de minas y canteras","Bíobío","8",2014,499906
"867","Hombre","Explotación de minas y canteras","Bíobío","8",2015,609445
"868","Hombre","Explotación de minas y canteras","Coquimbo","4",2011,401582
"869","Hombre","Explotación de minas y canteras","Coquimbo","4",2013,500107
"870","Hombre","Explotación de minas y canteras","Coquimbo","4",2014,499906
"871","Hombre","Explotación de minas y canteras","Coquimbo","4",2015,590783
"872","Hombre","Explotación de minas y canteras","Los Lagos","10",2011,261006
"873","Hombre","Explotación de minas y canteras","Los Lagos","10",2013,229131
"874","Hombre","Explotación de minas y canteras","Los Lagos","10",2014,60625
"875","Hombre","Explotación de minas y canteras","Los Lagos","10",2015,750203
"876","Hombre","Explotación de minas y canteras","Los Ríos","14",2011,83521
"877","Hombre","Explotación de minas y canteras","Los Ríos","14",2013,260082
"878","Hombre","Explotación de minas y canteras","Los Ríos","14",2014,373416
"879","Hombre","Explotación de minas y canteras","Los Ríos","14",2015,321304
"880","Hombre","Explotación de minas y canteras","Magallanes","12",2011,360332
"881","Hombre","Explotación de minas y canteras","Magallanes","12",2013,547923
"882","Hombre","Explotación de minas y canteras","Magallanes","12",2014,567217
"883","Hombre","Explotación de minas y canteras","Magallanes","12",2015,631091
"884","Hombre","Explotación de minas y canteras","Maule","7",2011,341576
"885","Hombre","Explotación de minas y canteras","Maule","7",2013,455728
"886","Hombre","Explotación de minas y canteras","Maule","7",2014,504905
"887","Hombre","Explotación de minas y canteras","Maule","7",2015,495605
"888","Hombre","Explotación de minas y canteras","Metropolitana","13",2011,380000
"889","Hombre","Explotación de minas y canteras","Metropolitana","13",2013,614532
"890","Hombre","Explotación de minas y canteras","Metropolitana","13",2014,676000
"891","Hombre","Explotación de minas y canteras","Metropolitana","13",2015,828288
"892","Hombre","Explotación de minas y canteras","O'Higgins","6",2011,337998
"893","Hombre","Explotación de minas y canteras","O'Higgins","6",2013,533650
"894","Hombre","Explotación de minas y canteras","O'Higgins","6",2014,449937
"895","Hombre","Explotación de minas y canteras","O'Higgins","6",2015,582236
"896","Hombre","Explotación de minas y canteras","Tarapacá","1",2011,458193
"897","Hombre","Explotación de minas y canteras","Tarapacá","1",2013,700000
"898","Hombre","Explotación de minas y canteras","Tarapacá","1",2014,581951
"899","Hombre","Explotación de minas y canteras","Tarapacá","1",2015,501105
"900","Hombre","Explotación de minas y canteras","Valparaíso","5",2011,448562
"901","Hombre","Explotación de minas y canteras","Valparaíso","5",2013,501942
"902","Hombre","Explotación de minas y canteras","Valparaíso","5",2014,635823
"903","Hombre","Explotación de minas y canteras","Valparaíso","5",2015,580049
"904","Hombre","Explotación de minas y canteras",NA,NA,2011,800000
"905","Hombre","Hogares privados con servicio doméstico","Antofagasta","2",2011,280000
"906","Hombre","Hogares privados con servicio doméstico","Antofagasta","2",2013,200000
"907","Hombre","Hogares privados con servicio doméstico","Antofagasta","2",2014,307411
"908","Hombre","Hogares privados con servicio doméstico","Antofagasta","2",2015,350095
"909","Hombre","Hogares privados con servicio doméstico","Araucanía","9",2011,132041
"910","Hombre","Hogares privados con servicio doméstico","Araucanía","9",2013,170100
"911","Hombre","Hogares privados con servicio doméstico","Araucanía","9",2014,128379
"912","Hombre","Hogares privados con servicio doméstico","Araucanía","9",2015,225101
"913","Hombre","Hogares privados con servicio doméstico","Arica y Parinacota","15",2011,36174
"914","Hombre","Hogares privados con servicio doméstico","Arica y Parinacota","15",2013,24745
"915","Hombre","Hogares privados con servicio doméstico","Arica y Parinacota","15",2014,179984
"916","Hombre","Hogares privados con servicio doméstico","Arica y Parinacota","15",2015,37025
"917","Hombre","Hogares privados con servicio doméstico","Atacama","3",2011,132404
"918","Hombre","Hogares privados con servicio doméstico","Atacama","3",2013,60081
"919","Hombre","Hogares privados con servicio doméstico","Atacama","3",2015,132665
"920","Hombre","Hogares privados con servicio doméstico","Aysén","11",2011,104137
"921","Hombre","Hogares privados con servicio doméstico","Aysén","11",2013,69736
"922","Hombre","Hogares privados con servicio doméstico","Aysén","11",2014,150000
"923","Hombre","Hogares privados con servicio doméstico","Aysén","11",2015,160043
"924","Hombre","Hogares privados con servicio doméstico","Bíobío","8",2011,126058
"925","Hombre","Hogares privados con servicio doméstico","Bíobío","8",2013,177970
"926","Hombre","Hogares privados con servicio doméstico","Bíobío","8",2014,145193
"927","Hombre","Hogares privados con servicio doméstico","Bíobío","8",2015,153795
"928","Hombre","Hogares privados con servicio doméstico","Coquimbo","4",2011,30145
"929","Hombre","Hogares privados con servicio doméstico","Coquimbo","4",2013,130897
"930","Hombre","Hogares privados con servicio doméstico","Coquimbo","4",2014,175000
"931","Hombre","Hogares privados con servicio doméstico","Coquimbo","4",2015,182465
"932","Hombre","Hogares privados con servicio doméstico","Los Lagos","10",2011,64792
"933","Hombre","Hogares privados con servicio doméstico","Los Lagos","10",2013,58135
"934","Hombre","Hogares privados con servicio doméstico","Los Lagos","10",2014,63710
"935","Hombre","Hogares privados con servicio doméstico","Los Lagos","10",2015,100239
"936","Hombre","Hogares privados con servicio doméstico","Los Ríos","14",2011,120575
"937","Hombre","Hogares privados con servicio doméstico","Los Ríos","14",2013,71956
"938","Hombre","Hogares privados con servicio doméstico","Los Ríos","14",2014,179999
"939","Hombre","Hogares privados con servicio doméstico","Los Ríos","14",2015,177277
"940","Hombre","Hogares privados con servicio doméstico","Magallanes","12",2011,358000
"941","Hombre","Hogares privados con servicio doméstico","Magallanes","12",2013,400000
"942","Hombre","Hogares privados con servicio doméstico","Magallanes","12",2014,25261
"943","Hombre","Hogares privados con servicio doméstico","Maule","7",2011,134670
"944","Hombre","Hogares privados con servicio doméstico","Maule","7",2013,149434
"945","Hombre","Hogares privados con servicio doméstico","Maule","7",2014,203703
"946","Hombre","Hogares privados con servicio doméstico","Maule","7",2015,220896
"947","Hombre","Hogares privados con servicio doméstico","Metropolitana","13",2011,190918
"948","Hombre","Hogares privados con servicio doméstico","Metropolitana","13",2013,210285
"949","Hombre","Hogares privados con servicio doméstico","Metropolitana","13",2014,252174
"950","Hombre","Hogares privados con servicio doméstico","Metropolitana","13",2015,296024
"951","Hombre","Hogares privados con servicio doméstico","O'Higgins","6",2011,152413
"952","Hombre","Hogares privados con servicio doméstico","O'Higgins","6",2013,154352
"953","Hombre","Hogares privados con servicio doméstico","O'Higgins","6",2014,50521
"954","Hombre","Hogares privados con servicio doméstico","O'Higgins","6",2015,218391
"955","Hombre","Hogares privados con servicio doméstico","Tarapacá","1",2011,180148
"956","Hombre","Hogares privados con servicio doméstico","Tarapacá","1",2013,183782
"957","Hombre","Hogares privados con servicio doméstico","Tarapacá","1",2014,333439
"958","Hombre","Hogares privados con servicio doméstico","Tarapacá","1",2015,150041
"959","Hombre","Hogares privados con servicio doméstico","Valparaíso","5",2011,175504
"960","Hombre","Hogares privados con servicio doméstico","Valparaíso","5",2013,215000
"961","Hombre","Hogares privados con servicio doméstico","Valparaíso","5",2014,245000
"962","Hombre","Hogares privados con servicio doméstico","Valparaíso","5",2015,251019
"963","Hombre","Hoteles y restaurantes","Antofagasta","2",2011,180870
"964","Hombre","Hoteles y restaurantes","Antofagasta","2",2013,278943
"965","Hombre","Hoteles y restaurantes","Antofagasta","2",2014,225000
"966","Hombre","Hoteles y restaurantes","Antofagasta","2",2015,400108
"967","Hombre","Hoteles y restaurantes","Araucanía","9",2011,207000
"968","Hombre","Hoteles y restaurantes","Araucanía","9",2013,180056
"969","Hombre","Hoteles y restaurantes","Araucanía","9",2014,230000
"970","Hombre","Hoteles y restaurantes","Araucanía","9",2015,204818
"971","Hombre","Hoteles y restaurantes","Arica y Parinacota","15",2011,183067
"972","Hombre","Hoteles y restaurantes","Arica y Parinacota","15",2013,178259
"973","Hombre","Hoteles y restaurantes","Arica y Parinacota","15",2014,186629
"974","Hombre","Hoteles y restaurantes","Arica y Parinacota","15",2015,198612
"975","Hombre","Hoteles y restaurantes","Atacama","3",2011,195080
"976","Hombre","Hoteles y restaurantes","Atacama","3",2013,150203
"977","Hombre","Hoteles y restaurantes","Atacama","3",2014,100000
"978","Hombre","Hoteles y restaurantes","Atacama","3",2015,259256
"979","Hombre","Hoteles y restaurantes","Aysén","11",2011,203348
"980","Hombre","Hoteles y restaurantes","Aysén","11",2013,249789
"981","Hombre","Hoteles y restaurantes","Aysén","11",2014,220000
"982","Hombre","Hoteles y restaurantes","Aysén","11",2015,250066
"983","Hombre","Hoteles y restaurantes","Bíobío","8",2011,138087
"984","Hombre","Hoteles y restaurantes","Bíobío","8",2013,252342
"985","Hombre","Hoteles y restaurantes","Bíobío","8",2014,175022
"986","Hombre","Hoteles y restaurantes","Bíobío","8",2015,211287
"987","Hombre","Hoteles y restaurantes","Coquimbo","4",2011,90963
"988","Hombre","Hoteles y restaurantes","Coquimbo","4",2013,223742
"989","Hombre","Hoteles y restaurantes","Coquimbo","4",2014,180729
"990","Hombre","Hoteles y restaurantes","Coquimbo","4",2015,200772
"991","Hombre","Hoteles y restaurantes","Los Lagos","10",2011,215280
"992","Hombre","Hoteles y restaurantes","Los Lagos","10",2013,215680
"993","Hombre","Hoteles y restaurantes","Los Lagos","10",2014,202085
"994","Hombre","Hoteles y restaurantes","Los Lagos","10",2015,210187
"995","Hombre","Hoteles y restaurantes","Los Ríos","14",2011,32000
"996","Hombre","Hoteles y restaurantes","Los Ríos","14",2013,166487
"997","Hombre","Hoteles y restaurantes","Los Ríos","14",2014,189254
"998","Hombre","Hoteles y restaurantes","Los Ríos","14",2015,234355
"999","Hombre","Hoteles y restaurantes","Magallanes","12",2011,299041
"1000","Hombre","Hoteles y restaurantes","Magallanes","12",2013,250099
"1001","Hombre","Hoteles y restaurantes","Magallanes","12",2014,311380
"1002","Hombre","Hoteles y restaurantes","Magallanes","12",2015,280859
"1003","Hombre","Hoteles y restaurantes","Maule","7",2011,159906
"1004","Hombre","Hoteles y restaurantes","Maule","7",2013,214226
"1005","Hombre","Hoteles y restaurantes","Maule","7",2014,172654
"1006","Hombre","Hoteles y restaurantes","Maule","7",2015,145475
"1007","Hombre","Hoteles y restaurantes","Metropolitana","13",2011,243472
"1008","Hombre","Hoteles y restaurantes","Metropolitana","13",2013,236554
"1009","Hombre","Hoteles y restaurantes","Metropolitana","13",2014,320010
"1010","Hombre","Hoteles y restaurantes","Metropolitana","13",2015,347375
"1011","Hombre","Hoteles y restaurantes","O'Higgins","6",2011,195072
"1012","Hombre","Hoteles y restaurantes","O'Higgins","6",2013,170595
"1013","Hombre","Hoteles y restaurantes","O'Higgins","6",2014,219262
"1014","Hombre","Hoteles y restaurantes","O'Higgins","6",2015,200000
"1015","Hombre","Hoteles y restaurantes","Tarapacá","1",2011,195848
"1016","Hombre","Hoteles y restaurantes","Tarapacá","1",2013,250161
"1017","Hombre","Hoteles y restaurantes","Tarapacá","1",2014,299944
"1018","Hombre","Hoteles y restaurantes","Tarapacá","1",2015,168611
"1019","Hombre","Hoteles y restaurantes","Valparaíso","5",2011,221505
"1020","Hombre","Hoteles y restaurantes","Valparaíso","5",2013,266366
"1021","Hombre","Hoteles y restaurantes","Valparaíso","5",2014,263013
"1022","Hombre","Hoteles y restaurantes","Valparaíso","5",2015,276139
"1023","Hombre","Hoteles y restaurantes",NA,NA,2011,220593
"1024","Hombre","Industrias manufactureras","Antofagasta","2",2011,348881
"1025","Hombre","Industrias manufactureras","Antofagasta","2",2013,400542
"1026","Hombre","Industrias manufactureras","Antofagasta","2",2014,404169
"1027","Hombre","Industrias manufactureras","Antofagasta","2",2015,380103
"1028","Hombre","Industrias manufactureras","Araucanía","9",2011,202906
"1029","Hombre","Industrias manufactureras","Araucanía","9",2013,235000
"1030","Hombre","Industrias manufactureras","Araucanía","9",2014,238843
"1031","Hombre","Industrias manufactureras","Araucanía","9",2015,294418
"1032","Hombre","Industrias manufactureras","Arica y Parinacota","15",2011,192583
"1033","Hombre","Industrias manufactureras","Arica y Parinacota","15",2013,249557
"1034","Hombre","Industrias manufactureras","Arica y Parinacota","15",2014,259998
"1035","Hombre","Industrias manufactureras","Arica y Parinacota","15",2015,300350
"1036","Hombre","Industrias manufactureras","Atacama","3",2011,290000
"1037","Hombre","Industrias manufactureras","Atacama","3",2013,300066
"1038","Hombre","Industrias manufactureras","Atacama","3",2014,380000
"1039","Hombre","Industrias manufactureras","Atacama","3",2015,450122
"1040","Hombre","Industrias manufactureras","Aysén","11",2011,261163
"1041","Hombre","Industrias manufactureras","Aysén","11",2013,298863
"1042","Hombre","Industrias manufactureras","Aysén","11",2014,299963
"1043","Hombre","Industrias manufactureras","Aysén","11",2015,355569
"1044","Hombre","Industrias manufactureras","Bíobío","8",2011,280208
"1045","Hombre","Industrias manufactureras","Bíobío","8",2013,300407
"1046","Hombre","Industrias manufactureras","Bíobío","8",2014,318493
"1047","Hombre","Industrias manufactureras","Bíobío","8",2015,350078
"1048","Hombre","Industrias manufactureras","Coquimbo","4",2011,189866
"1049","Hombre","Industrias manufactureras","Coquimbo","4",2013,299405
"1050","Hombre","Industrias manufactureras","Coquimbo","4",2014,253554
