"","sex","work_day","geography_name","geography_id","year","ub_weighted_median"
"512","Hombre","Parcial","Ñuble","p84",2013,200219
"513","Hombre","Parcial","Ñuble","p84",2014,224077
"514","Hombre","Parcial","Ñuble","p84",2015,180021
"515","Hombre","Parcial","Osorno","p103",2010,121435
"516","Hombre","Parcial","Osorno","p103",2011,119667
"517","Hombre","Parcial","Osorno","p103",2012,150098
"518","Hombre","Parcial","Osorno","p103",2013,148409
"519","Hombre","Parcial","Osorno","p103",2014,120592
"520","Hombre","Parcial","Osorno","p103",2015,198320
"521","Hombre","Parcial","Parinacota","p152",2010,152708
"522","Hombre","Parcial","Parinacota","p152",2011,40808
"523","Hombre","Parcial","Parinacota","p152",2012,126987
"524","Hombre","Parcial","Parinacota","p152",2013,250000
"525","Hombre","Parcial","Parinacota","p152",2014,149972
"526","Hombre","Parcial","Parinacota","p152",2015,20000
"527","Hombre","Parcial","Petorca","p54",2010,171351
"528","Hombre","Parcial","Petorca","p54",2011,149521
"529","Hombre","Parcial","Petorca","p54",2012,200000
"530","Hombre","Parcial","Petorca","p54",2013,150203
"531","Hombre","Parcial","Petorca","p54",2014,239716
"532","Hombre","Parcial","Petorca","p54",2015,300133
"533","Hombre","Parcial","Quillota","p55",2010,100850
"534","Hombre","Parcial","Quillota","p55",2011,115829
"535","Hombre","Parcial","Quillota","p55",2012,134747
"536","Hombre","Parcial","Quillota","p55",2013,205244
"537","Hombre","Parcial","Quillota","p55",2014,299969
"538","Hombre","Parcial","Quillota","p55",2015,150611
"539","Hombre","Parcial","Ranco","p142",2010,96135
"540","Hombre","Parcial","Ranco","p142",2011,84715
"541","Hombre","Parcial","Ranco","p142",2012,154256
"542","Hombre","Parcial","Ranco","p142",2013,128460
"543","Hombre","Parcial","Ranco","p142",2014,200515
"544","Hombre","Parcial","Ranco","p142",2015,158577
"545","Hombre","Parcial","San Antonio","p56",2010,202613
"546","Hombre","Parcial","San Antonio","p56",2011,251208
"547","Hombre","Parcial","San Antonio","p56",2012,388241
"548","Hombre","Parcial","San Antonio","p56",2013,263361
"549","Hombre","Parcial","San Antonio","p56",2014,203287
"550","Hombre","Parcial","San Antonio","p56",2015,412142
"551","Hombre","Parcial","San Felipe","p57",2010,195903
"552","Hombre","Parcial","San Felipe","p57",2011,177799
"553","Hombre","Parcial","San Felipe","p57",2012,201124
"554","Hombre","Parcial","San Felipe","p57",2013,250572
"555","Hombre","Parcial","San Felipe","p57",2014,393778
"556","Hombre","Parcial","San Felipe","p57",2015,281305
"557","Hombre","Parcial","Santiago","p131",2010,192037
"558","Hombre","Parcial","Santiago","p131",2011,178799
"559","Hombre","Parcial","Santiago","p131",2012,201124
"560","Hombre","Parcial","Santiago","p131",2013,200000
"561","Hombre","Parcial","Santiago","p131",2014,235643
"562","Hombre","Parcial","Santiago","p131",2015,228800
"563","Hombre","Parcial","Talagante","p136",2010,148000
"564","Hombre","Parcial","Talagante","p136",2011,125056
"565","Hombre","Parcial","Talagante","p136",2012,195000
"566","Hombre","Parcial","Talagante","p136",2013,150203
"567","Hombre","Parcial","Talagante","p136",2014,224958
"568","Hombre","Parcial","Talagante","p136",2015,250842
"569","Hombre","Parcial","Talca","p71",2010,175171
"570","Hombre","Parcial","Talca","p71",2011,140000
"571","Hombre","Parcial","Talca","p71",2012,100079
"572","Hombre","Parcial","Talca","p71",2013,297220
"573","Hombre","Parcial","Talca","p71",2014,149978
"574","Hombre","Parcial","Talca","p71",2015,172220
"575","Hombre","Parcial","Tamarugal","p12",2010,130000
"576","Hombre","Parcial","Tamarugal","p12",2011,145235
"577","Hombre","Parcial","Tamarugal","p12",2012,131769
"578","Hombre","Parcial","Tamarugal","p12",2013,251549
"579","Hombre","Parcial","Tamarugal","p12",2014,223178
"580","Hombre","Parcial","Tamarugal","p12",2015,302922
"581","Hombre","Parcial","Tierra del Fuego","p123",2013,250000
"582","Hombre","Parcial","Tierra del Fuego","p123",2014,400000
"583","Hombre","Parcial","Tocopilla","p23",2010,114921
"584","Hombre","Parcial","Tocopilla","p23",2011,50242
"585","Hombre","Parcial","Tocopilla","p23",2012,703157
"586","Hombre","Parcial","Tocopilla","p23",2015,301222
"587","Hombre","Parcial","Última Esperanza","p124",2010,280274
"588","Hombre","Parcial","Última Esperanza","p124",2011,348881
"589","Hombre","Parcial","Última Esperanza","p124",2012,261633
"590","Hombre","Parcial","Última Esperanza","p124",2013,500678
"591","Hombre","Parcial","Última Esperanza","p124",2014,808338
"592","Hombre","Parcial","Última Esperanza","p124",2015,350000
"593","Hombre","Parcial","Valdivia","p141",2010,100098
"594","Hombre","Parcial","Valdivia","p141",2011,120222
"595","Hombre","Parcial","Valdivia","p141",2012,180995
"596","Hombre","Parcial","Valdivia","p141",2013,145030
"597","Hombre","Parcial","Valdivia","p141",2014,150412
"598","Hombre","Parcial","Valdivia","p141",2015,150611
"599","Hombre","Parcial","Valparaíso","p51",2010,172071
"600","Hombre","Parcial","Valparaíso","p51",2011,152885
"601","Hombre","Parcial","Valparaíso","p51",2012,155298
"602","Hombre","Parcial","Valparaíso","p51",2013,159743
"603","Hombre","Parcial","Valparaíso","p51",2014,247295
"604","Hombre","Parcial","Valparaíso","p51",2015,300992
"605","Hombre","Parcial",NA,NA,2010,100098
"606","Hombre","Parcial",NA,NA,2011,320000
"607","Hombre","Parcial",NA,NA,2012,75768
"608","Mujer","Completa","Antofagasta","p21",2010,300294
"609","Mujer","Completa","Antofagasta","p21",2011,300000
"610","Mujer","Completa","Antofagasta","p21",2012,351967
"611","Mujer","Completa","Antofagasta","p21",2013,400000
"612","Mujer","Completa","Antofagasta","p21",2014,439786
"613","Mujer","Completa","Antofagasta","p21",2015,498088
"614","Mujer","Completa","Arauco","p82",2010,178174
"615","Mujer","Completa","Arauco","p82",2011,182728
"616","Mujer","Completa","Arauco","p82",2012,200000
"617","Mujer","Completa","Arauco","p82",2013,221778
"618","Mujer","Completa","Arauco","p82",2014,270752
"619","Mujer","Completa","Arauco","p82",2015,240495
"620","Mujer","Completa","Arica","p151",2010,220518
"621","Mujer","Completa","Arica","p151",2011,219297
"622","Mujer","Completa","Arica","p151",2012,242781
"623","Mujer","Completa","Arica","p151",2013,289705
"624","Mujer","Completa","Arica","p151",2014,326453
"625","Mujer","Completa","Arica","p151",2015,318235
"626","Mujer","Completa","Aysén","p112",2010,286403
"627","Mujer","Completa","Aysén","p112",2011,320634
"628","Mujer","Completa","Aysén","p112",2012,309377
"629","Mujer","Completa","Aysén","p112",2013,353442
"630","Mujer","Completa","Aysén","p112",2014,399984
"631","Mujer","Completa","Aysén","p112",2015,450254
"632","Mujer","Completa","Bíobío","p83",2010,239896
"633","Mujer","Completa","Bíobío","p83",2011,226068
"634","Mujer","Completa","Bíobío","p83",2012,270511
"635","Mujer","Completa","Bíobío","p83",2013,259198
"636","Mujer","Completa","Bíobío","p83",2014,303514
"637","Mujer","Completa","Bíobío","p83",2015,316983
"638","Mujer","Completa","Cachapoal","p61",2010,235397
"639","Mujer","Completa","Cachapoal","p61",2011,260000
"640","Mujer","Completa","Cachapoal","p61",2012,272503
"641","Mujer","Completa","Cachapoal","p61",2013,279458
"642","Mujer","Completa","Cachapoal","p61",2014,302886
"643","Mujer","Completa","Cachapoal","p61",2015,301222
"644","Mujer","Completa","Capitán Prat","p113",2010,700685
"645","Mujer","Completa","Capitán Prat","p113",2011,478155
"646","Mujer","Completa","Capitán Prat","p113",2012,533744
"647","Mujer","Completa","Capitán Prat","p113",2013,639000
"648","Mujer","Completa","Capitán Prat","p113",2014,850000
"649","Mujer","Completa","Cardenal Caro","p62",2010,202845
"650","Mujer","Completa","Cardenal Caro","p62",2011,226154
"651","Mujer","Completa","Cardenal Caro","p62",2012,233851
"652","Mujer","Completa","Cardenal Caro","p62",2013,300000
"653","Mujer","Completa","Cardenal Caro","p62",2014,299944
"654","Mujer","Completa","Cardenal Caro","p62",2015,289649
"655","Mujer","Completa","Cauquenes","p72",2010,172168
"656","Mujer","Completa","Cauquenes","p72",2011,199361
"657","Mujer","Completa","Cauquenes","p72",2012,208721
"658","Mujer","Completa","Cauquenes","p72",2013,226802
"659","Mujer","Completa","Cauquenes","p72",2014,227990
"660","Mujer","Completa","Cauquenes","p72",2015,283369
"661","Mujer","Completa","Cautín","p91",2010,242910
"662","Mujer","Completa","Cautín","p91",2011,230000
"663","Mujer","Completa","Cautín","p91",2012,300897
"664","Mujer","Completa","Cautín","p91",2013,300000
"665","Mujer","Completa","Cautín","p91",2014,321661
"666","Mujer","Completa","Cautín","p91",2015,351426
"667","Mujer","Completa","Chacabuco","p133",2010,250124
"668","Mujer","Completa","Chacabuco","p133",2011,268361
"669","Mujer","Completa","Chacabuco","p133",2012,301393
"670","Mujer","Completa","Chacabuco","p133",2013,298867
"671","Mujer","Completa","Chacabuco","p133",2014,315165
"672","Mujer","Completa","Chacabuco","p133",2015,332090
"673","Mujer","Completa","Chañaral","p32",2010,225585
"674","Mujer","Completa","Chañaral","p32",2011,336111
"675","Mujer","Completa","Chañaral","p32",2012,381838
"676","Mujer","Completa","Chañaral","p32",2013,372756
"677","Mujer","Completa","Chañaral","p32",2014,300000
"678","Mujer","Completa","Chañaral","p32",2015,512460
"679","Mujer","Completa","Chiloé","p102",2010,210206
"680","Mujer","Completa","Chiloé","p102",2011,229262
"681","Mujer","Completa","Chiloé","p102",2012,300710
"682","Mujer","Completa","Chiloé","p102",2013,306756
"683","Mujer","Completa","Chiloé","p102",2014,351428
"684","Mujer","Completa","Chiloé","p102",2015,300000
"685","Mujer","Completa","Choapa","p42",2010,250245
"686","Mujer","Completa","Choapa","p42",2011,272812
"687","Mujer","Completa","Choapa","p42",2012,325821
"688","Mujer","Completa","Choapa","p42",2013,300373
"689","Mujer","Completa","Choapa","p42",2014,323229
"690","Mujer","Completa","Choapa","p42",2015,325783
"691","Mujer","Completa","Colchagua","p63",2010,200196
"692","Mujer","Completa","Colchagua","p63",2011,223841
"693","Mujer","Completa","Colchagua","p63",2012,242806
"694","Mujer","Completa","Colchagua","p63",2013,278943
"695","Mujer","Completa","Colchagua","p63",2014,281498
"696","Mujer","Completa","Colchagua","p63",2015,292908
"697","Mujer","Completa","Concepción","p81",2010,225390
"698","Mujer","Completa","Concepción","p81",2011,250059
"699","Mujer","Completa","Concepción","p81",2012,251273
"700","Mujer","Completa","Concepción","p81",2013,287703
"701","Mujer","Completa","Concepción","p81",2014,299944
"702","Mujer","Completa","Concepción","p81",2015,301222
"703","Mujer","Completa","Copiapó","p31",2010,299795
"704","Mujer","Completa","Copiapó","p31",2011,281170
"705","Mujer","Completa","Copiapó","p31",2012,331119
"706","Mujer","Completa","Copiapó","p31",2013,360757
"707","Mujer","Completa","Copiapó","p31",2014,378583
"708","Mujer","Completa","Copiapó","p31",2015,410000
"709","Mujer","Completa","Cordillera","p152",2010,279809
"710","Mujer","Completa","Cordillera","p152",2011,300000
"711","Mujer","Completa","Cordillera","p152",2012,351783
"712","Mujer","Completa","Cordillera","p152",2013,349372
"713","Mujer","Completa","Cordillera","p152",2014,399973
"714","Mujer","Completa","Cordillera","p152",2015,451834
"715","Mujer","Completa","Coyhaique","p111",2010,351426
"716","Mujer","Completa","Coyhaique","p111",2011,305557
"717","Mujer","Completa","Coyhaique","p111",2012,287302
"718","Mujer","Completa","Coyhaique","p111",2013,348678
"719","Mujer","Completa","Coyhaique","p111",2014,396483
"720","Mujer","Completa","Coyhaique","p111",2015,500135
"721","Mujer","Completa","Curicó","p73",2010,198765
"722","Mujer","Completa","Curicó","p73",2011,215251
"723","Mujer","Completa","Curicó","p73",2012,239714
"724","Mujer","Completa","Curicó","p73",2013,253793
"725","Mujer","Completa","Curicó","p73",2014,275558
"726","Mujer","Completa","Curicó","p73",2015,321247
"727","Mujer","Completa","El Loa","p22",2010,300294
"728","Mujer","Completa","El Loa","p22",2011,363794
"729","Mujer","Completa","El Loa","p22",2012,477195
"730","Mujer","Completa","El Loa","p22",2013,495385
"731","Mujer","Completa","El Loa","p22",2014,524675
"732","Mujer","Completa","El Loa","p22",2015,600000
"733","Mujer","Completa","Elqui","p41",2010,250000
"734","Mujer","Completa","Elqui","p41",2011,225718
"735","Mujer","Completa","Elqui","p41",2012,282688
"736","Mujer","Completa","Elqui","p41",2013,300000
"737","Mujer","Completa","Elqui","p41",2014,356983
"738","Mujer","Completa","Elqui","p41",2015,370993
"739","Mujer","Completa","General Carrera","p114",2010,575639
"740","Mujer","Completa","General Carrera","p114",2011,1085220
"741","Mujer","Completa","General Carrera","p114",2012,1166520
"742","Mujer","Completa","General Carrera","p114",2013,1028795
"743","Mujer","Completa","General Carrera","p114",2014,449916
"744","Mujer","Completa","General Carrera","p114",2015,502037
"745","Mujer","Completa","Huasco","p33",2010,249944
"746","Mujer","Completa","Huasco","p33",2011,214695
"747","Mujer","Completa","Huasco","p33",2012,251350
"748","Mujer","Completa","Huasco","p33",2013,238682
"749","Mujer","Completa","Huasco","p33",2014,275466
"750","Mujer","Completa","Huasco","p33",2015,318967
"751","Mujer","Completa","Iquique","p11",2010,295291
"752","Mujer","Completa","Iquique","p11",2011,319251
"753","Mujer","Completa","Iquique","p11",2012,321168
"754","Mujer","Completa","Iquique","p11",2013,379318
"755","Mujer","Completa","Iquique","p11",2014,399925
"756","Mujer","Completa","Iquique","p11",2015,400000
"757","Mujer","Completa","Limarí","p43",2010,199967
"758","Mujer","Completa","Limarí","p43",2011,201113
"759","Mujer","Completa","Limarí","p43",2012,234129
"760","Mujer","Completa","Limarí","p43",2013,233366
"761","Mujer","Completa","Limarí","p43",2014,278419
"762","Mujer","Completa","Limarí","p43",2015,299445
"763","Mujer","Completa","Linares","p74",2010,193975
"764","Mujer","Completa","Linares","p74",2011,199361
"765","Mujer","Completa","Linares","p74",2012,250919
"766","Mujer","Completa","Linares","p74",2013,231996
"767","Mujer","Completa","Linares","p74",2014,244994
"768","Mujer","Completa","Linares","p74",2015,282554
"769","Mujer","Completa","Llanquihue","p101",2010,245832
"770","Mujer","Completa","Llanquihue","p101",2011,322926
"771","Mujer","Completa","Llanquihue","p101",2012,336491
"772","Mujer","Completa","Llanquihue","p101",2013,300000
"773","Mujer","Completa","Llanquihue","p101",2014,330000
"774","Mujer","Completa","Llanquihue","p101",2015,381487
"775","Mujer","Completa","Los Andes","p53",2010,239476
"776","Mujer","Completa","Los Andes","p53",2011,300507
"777","Mujer","Completa","Los Andes","p53",2012,290971
"778","Mujer","Completa","Los Andes","p53",2013,300231
"779","Mujer","Completa","Los Andes","p53",2014,314368
"780","Mujer","Completa","Los Andes","p53",2015,344805
"781","Mujer","Completa","Magallanes","p121",2010,304756
"782","Mujer","Completa","Magallanes","p121",2011,369667
"783","Mujer","Completa","Magallanes","p121",2012,479111
"784","Mujer","Completa","Magallanes","p121",2013,594363
"785","Mujer","Completa","Magallanes","p121",2014,450000
"786","Mujer","Completa","Magallanes","p121",2015,500135
"787","Mujer","Completa","Maipo","p134",2010,220000
"788","Mujer","Completa","Maipo","p134",2011,240974
"789","Mujer","Completa","Maipo","p134",2012,278375
"790","Mujer","Completa","Maipo","p134",2013,300074
"791","Mujer","Completa","Maipo","p134",2014,324030
"792","Mujer","Completa","Maipo","p134",2015,331437
"793","Mujer","Completa","Malleco","p92",2010,191924
"794","Mujer","Completa","Malleco","p92",2011,200967
"795","Mujer","Completa","Malleco","p92",2012,207158
"796","Mujer","Completa","Malleco","p92",2013,259519
"797","Mujer","Completa","Malleco","p92",2014,251161
"798","Mujer","Completa","Malleco","p92",2015,254835
"799","Mujer","Completa","Marga Marga","p58",2010,230618
"800","Mujer","Completa","Marga Marga","p58",2011,246184
"801","Mujer","Completa","Marga Marga","p58",2012,283000
"802","Mujer","Completa","Marga Marga","p58",2013,305620
"803","Mujer","Completa","Marga Marga","p58",2014,317535
"804","Mujer","Completa","Marga Marga","p58",2015,323327
"805","Mujer","Completa","Melipilla","p135",2010,206150
"806","Mujer","Completa","Melipilla","p135",2011,201196
"807","Mujer","Completa","Melipilla","p135",2012,251781
"808","Mujer","Completa","Melipilla","p135",2013,278943
"809","Mujer","Completa","Melipilla","p135",2014,302392
"810","Mujer","Completa","Melipilla","p135",2015,320087
"811","Mujer","Completa","Ñuble","p84",2010,199981
"812","Mujer","Completa","Ñuble","p84",2011,230432
"813","Mujer","Completa","Ñuble","p84",2012,251301
"814","Mujer","Completa","Ñuble","p84",2013,290000
"815","Mujer","Completa","Ñuble","p84",2014,354709
"816","Mujer","Completa","Ñuble","p84",2015,426200
"817","Mujer","Completa","Osorno","p103",2010,211432
"818","Mujer","Completa","Osorno","p103",2011,265483
"819","Mujer","Completa","Osorno","p103",2012,275540
"820","Mujer","Completa","Osorno","p103",2013,347682
"821","Mujer","Completa","Osorno","p103",2014,300000
"822","Mujer","Completa","Osorno","p103",2015,321304
"823","Mujer","Completa","Parinacota","p152",2010,124905
"824","Mujer","Completa","Parinacota","p152",2011,84728
"825","Mujer","Completa","Parinacota","p152",2012,195880
"826","Mujer","Completa","Parinacota","p152",2013,222401
"827","Mujer","Completa","Parinacota","p152",2014,179966
"828","Mujer","Completa","Parinacota","p152",2015,273484
"829","Mujer","Completa","Petorca","p54",2010,229120
"830","Mujer","Completa","Petorca","p54",2011,226323
"831","Mujer","Completa","Petorca","p54",2012,229805
"832","Mujer","Completa","Petorca","p54",2013,263002
"833","Mujer","Completa","Petorca","p54",2014,259995
"834","Mujer","Completa","Petorca","p54",2015,353541
"835","Mujer","Completa","Quillota","p55",2010,193314
"836","Mujer","Completa","Quillota","p55",2011,199696
"837","Mujer","Completa","Quillota","p55",2012,255935
"838","Mujer","Completa","Quillota","p55",2013,280380
"839","Mujer","Completa","Quillota","p55",2014,312632
"840","Mujer","Completa","Quillota","p55",2015,306511
"841","Mujer","Completa","Ranco","p142",2010,204844
"842","Mujer","Completa","Ranco","p142",2011,220227
"843","Mujer","Completa","Ranco","p142",2012,371603
"844","Mujer","Completa","Ranco","p142",2013,290471
"845","Mujer","Completa","Ranco","p142",2014,313699
"846","Mujer","Completa","Ranco","p142",2015,381288
"847","Mujer","Completa","San Antonio","p56",2010,224028
"848","Mujer","Completa","San Antonio","p56",2011,299041
"849","Mujer","Completa","San Antonio","p56",2012,300000
"850","Mujer","Completa","San Antonio","p56",2013,350000
"851","Mujer","Completa","San Antonio","p56",2014,419921
"852","Mujer","Completa","San Antonio","p56",2015,500061
"853","Mujer","Completa","San Felipe","p57",2010,208500
"854","Mujer","Completa","San Felipe","p57",2011,236232
"855","Mujer","Completa","San Felipe","p57",2012,269868
"856","Mujer","Completa","San Felipe","p57",2013,298751
"857","Mujer","Completa","San Felipe","p57",2014,328431
"858","Mujer","Completa","San Felipe","p57",2015,330980
"859","Mujer","Completa","Santiago","p131",2010,250245
"860","Mujer","Completa","Santiago","p131",2011,299041
"861","Mujer","Completa","Santiago","p131",2012,307228
"862","Mujer","Completa","Santiago","p131",2013,350474
"863","Mujer","Completa","Santiago","p131",2014,360000
"864","Mujer","Completa","Santiago","p131",2015,385704
"865","Mujer","Completa","Talagante","p136",2010,207720
"866","Mujer","Completa","Talagante","p136",2011,241160
"867","Mujer","Completa","Talagante","p136",2012,251405
"868","Mujer","Completa","Talagante","p136",2013,280595
"869","Mujer","Completa","Talagante","p136",2014,350797
"870","Mujer","Completa","Talagante","p136",2015,357698
"871","Mujer","Completa","Talca","p71",2010,199976
"872","Mujer","Completa","Talca","p71",2011,219297
"873","Mujer","Completa","Talca","p71",2012,221237
"874","Mujer","Completa","Talca","p71",2013,269677
"875","Mujer","Completa","Talca","p71",2014,267846
"876","Mujer","Completa","Talca","p71",2015,296172
"877","Mujer","Completa","Tamarugal","p12",2010,240092
"878","Mujer","Completa","Tamarugal","p12",2011,278713
"879","Mujer","Completa","Tamarugal","p12",2012,301152
"880","Mujer","Completa","Tamarugal","p12",2013,300293
"881","Mujer","Completa","Tamarugal","p12",2014,329028
"882","Mujer","Completa","Tamarugal","p12",2015,380000
"883","Mujer","Completa","Tierra del Fuego","p123",2010,628750
"884","Mujer","Completa","Tierra del Fuego","p123",2011,280000
"885","Mujer","Completa","Tierra del Fuego","p123",2012,450000
"886","Mujer","Completa","Tierra del Fuego","p123",2013,600000
"887","Mujer","Completa","Tierra del Fuego","p123",2014,1200000
"888","Mujer","Completa","Tierra del Fuego","p123",2015,1210000
"889","Mujer","Completa","Tocopilla","p23",2010,375382
"890","Mujer","Completa","Tocopilla","p23",2011,628219
"891","Mujer","Completa","Tocopilla","p23",2012,497484
"892","Mujer","Completa","Tocopilla","p23",2013,400020
"893","Mujer","Completa","Tocopilla","p23",2014,476141
"894","Mujer","Completa","Tocopilla","p23",2015,490919
"895","Mujer","Completa","Última Esperanza","p124",2010,340929
"896","Mujer","Completa","Última Esperanza","p124",2011,357826
"897","Mujer","Completa","Última Esperanza","p124",2012,385404
"898","Mujer","Completa","Última Esperanza","p124",2013,689934
"899","Mujer","Completa","Última Esperanza","p124",2014,722452
"900","Mujer","Completa","Última Esperanza","p124",2015,607140
"901","Mujer","Completa","Valdivia","p141",2010,237967
"902","Mujer","Completa","Valdivia","p141",2011,247291
"903","Mujer","Completa","Valdivia","p141",2012,284537
"904","Mujer","Completa","Valdivia","p141",2013,305138
"905","Mujer","Completa","Valdivia","p141",2014,349934
"906","Mujer","Completa","Valdivia","p141",2015,356561
"907","Mujer","Completa","Valparaíso","p51",2010,229786
"908","Mujer","Completa","Valparaíso","p51",2011,240281
"909","Mujer","Completa","Valparaíso","p51",2012,301382
"910","Mujer","Completa","Valparaíso","p51",2013,335454
"911","Mujer","Completa","Valparaíso","p51",2014,390490
"912","Mujer","Completa","Valparaíso","p51",2015,400057
"913","Mujer","Completa",NA,NA,2010,180810
"914","Mujer","Completa",NA,NA,2011,124592
"915","Mujer","Completa",NA,NA,2012,310673
"916","Mujer","Parcial","Antofagasta","p21",2010,104834
"917","Mujer","Parcial","Antofagasta","p21",2011,183956
"918","Mujer","Parcial","Antofagasta","p21",2012,150346
"919","Mujer","Parcial","Antofagasta","p21",2013,190878
"920","Mujer","Parcial","Antofagasta","p21",2014,214384
"921","Mujer","Parcial","Antofagasta","p21",2015,205034
"922","Mujer","Parcial","Arauco","p82",2010,49998
"923","Mujer","Parcial","Arauco","p82",2011,39872
"924","Mujer","Parcial","Arauco","p82",2012,65636
"925","Mujer","Parcial","Arauco","p82",2013,59773
"926","Mujer","Parcial","Arauco","p82",2014,75629
"927","Mujer","Parcial","Arauco","p82",2015,80326
"928","Mujer","Parcial","Arica","p151",2010,95597
"929","Mujer","Parcial","Arica","p151",2011,79793
"930","Mujer","Parcial","Arica","p151",2012,96333
"931","Mujer","Parcial","Arica","p151",2013,99502
"932","Mujer","Parcial","Arica","p151",2014,111146
"933","Mujer","Parcial","Arica","p151",2015,142176
"934","Mujer","Parcial","Aysén","p112",2010,150147
"935","Mujer","Parcial","Aysén","p112",2011,162804
"936","Mujer","Parcial","Aysén","p112",2012,194862
"937","Mujer","Parcial","Aysén","p112",2013,249056
"938","Mujer","Parcial","Aysén","p112",2014,100000
"939","Mujer","Parcial","Aysén","p112",2015,100407
"940","Mujer","Parcial","Bíobío","p83",2010,75057
"941","Mujer","Parcial","Bíobío","p83",2011,128994
"942","Mujer","Parcial","Bíobío","p83",2012,83183
"943","Mujer","Parcial","Bíobío","p83",2013,129509
"944","Mujer","Parcial","Bíobío","p83",2014,124538
"945","Mujer","Parcial","Bíobío","p83",2015,125238
"946","Mujer","Parcial","Cachapoal","p61",2010,140516
"947","Mujer","Parcial","Cachapoal","p61",2011,84979
"948","Mujer","Parcial","Cachapoal","p61",2012,134455
"949","Mujer","Parcial","Cachapoal","p61",2013,154604
"950","Mujer","Parcial","Cachapoal","p61",2014,172355
"951","Mujer","Parcial","Cachapoal","p61",2015,152161
"952","Mujer","Parcial","Capitán Prat","p113",2010,120000
"953","Mujer","Parcial","Capitán Prat","p113",2011,150000
"954","Mujer","Parcial","Capitán Prat","p113",2012,96000
"955","Mujer","Parcial","Capitán Prat","p113",2014,80000
"956","Mujer","Parcial","Cardenal Caro","p62",2010,80078
"957","Mujer","Parcial","Cardenal Caro","p62",2011,80000
"958","Mujer","Parcial","Cardenal Caro","p62",2012,128810
"959","Mujer","Parcial","Cardenal Caro","p62",2013,119808
"960","Mujer","Parcial","Cardenal Caro","p62",2014,111146
"961","Mujer","Parcial","Cardenal Caro","p62",2015,120302
"962","Mujer","Parcial","Cauquenes","p72",2010,45043
"963","Mujer","Parcial","Cauquenes","p72",2011,70338
"964","Mujer","Parcial","Cauquenes","p72",2012,82178
"965","Mujer","Parcial","Cauquenes","p72",2013,60000
"966","Mujer","Parcial","Cauquenes","p72",2014,35162
"967","Mujer","Parcial","Cauquenes","p72",2015,67078
"968","Mujer","Parcial","Cautín","p91",2010,70000
"969","Mujer","Parcial","Cautín","p91",2011,52840
"970","Mujer","Parcial","Cautín","p91",2012,51131
"971","Mujer","Parcial","Cautín","p91",2013,98764
"972","Mujer","Parcial","Cautín","p91",2014,123633
"973","Mujer","Parcial","Cautín","p91",2015,91883
"974","Mujer","Parcial","Chacabuco","p133",2010,96202
"975","Mujer","Parcial","Chacabuco","p133",2011,150000
"976","Mujer","Parcial","Chacabuco","p133",2012,105000
"977","Mujer","Parcial","Chacabuco","p133",2013,120163
"978","Mujer","Parcial","Chacabuco","p133",2014,159578
"979","Mujer","Parcial","Chacabuco","p133",2015,225639
"980","Mujer","Parcial","Chañaral","p32",2010,199863
"981","Mujer","Parcial","Chañaral","p32",2011,140000
"982","Mujer","Parcial","Chañaral","p32",2012,150000
"983","Mujer","Parcial","Chañaral","p32",2013,300407
"984","Mujer","Parcial","Chañaral","p32",2014,151750
"985","Mujer","Parcial","Chañaral","p32",2015,200000
"986","Mujer","Parcial","Chiloé","p102",2010,69464
"987","Mujer","Parcial","Chiloé","p102",2011,79744
"988","Mujer","Parcial","Chiloé","p102",2012,100237
"989","Mujer","Parcial","Chiloé","p102",2013,120000
"990","Mujer","Parcial","Chiloé","p102",2014,102748
"991","Mujer","Parcial","Chiloé","p102",2015,116652
"992","Mujer","Parcial","Choapa","p42",2010,90000
"993","Mujer","Parcial","Choapa","p42",2011,99680
"994","Mujer","Parcial","Choapa","p42",2012,80361
"995","Mujer","Parcial","Choapa","p42",2013,100000
"996","Mujer","Parcial","Choapa","p42",2014,129240
"997","Mujer","Parcial","Choapa","p42",2015,100027
"998","Mujer","Parcial","Colchagua","p63",2010,99451
"999","Mujer","Parcial","Colchagua","p63",2011,120000
"1000","Mujer","Parcial","Colchagua","p63",2012,84009
"1001","Mujer","Parcial","Colchagua","p63",2013,100136
"1002","Mujer","Parcial","Colchagua","p63",2014,151318
"1003","Mujer","Parcial","Colchagua","p63",2015,162366
"1004","Mujer","Parcial","Concepción","p81",2010,97984
"1005","Mujer","Parcial","Concepción","p81",2011,76134
"1006","Mujer","Parcial","Concepción","p81",2012,80000
"1007","Mujer","Parcial","Concepción","p81",2013,89660
"1008","Mujer","Parcial","Concepción","p81",2014,120000
"1009","Mujer","Parcial","Concepción","p81",2015,103935
"1010","Mujer","Parcial","Copiapó","p31",2010,100098
"1011","Mujer","Parcial","Copiapó","p31",2011,150000
"1012","Mujer","Parcial","Copiapó","p31",2012,153632
"1013","Mujer","Parcial","Copiapó","p31",2013,197082
"1014","Mujer","Parcial","Copiapó","p31",2014,179966
"1015","Mujer","Parcial","Copiapó","p31",2015,156494
"1016","Mujer","Parcial","Cordillera","p152",2010,135184
"1017","Mujer","Parcial","Cordillera","p152",2011,120147
"1018","Mujer","Parcial","Cordillera","p152",2012,141038
"1019","Mujer","Parcial","Cordillera","p152",2013,110000
"1020","Mujer","Parcial","Cordillera","p152",2014,160182
"1021","Mujer","Parcial","Cordillera","p152",2015,120032
