"","sex","company_size","geography_name","geography_id","year","lb_weighted_median"
"759","Hombre","Entre 11 y 49","Linares","p74",2010,158891
"760","Hombre","Entre 11 y 49","Linares","p74",2011,169457
"761","Hombre","Entre 11 y 49","Linares","p74",2012,194002
"762","Hombre","Entre 11 y 49","Linares","p74",2013,209250
"763","Hombre","Entre 11 y 49","Linares","p74",2014,201344
"764","Hombre","Entre 11 y 49","Linares","p74",2015,241065
"765","Hombre","Entre 11 y 49","Llanquihue","p101",2010,194497
"766","Hombre","Entre 11 y 49","Llanquihue","p101",2011,300000
"767","Hombre","Entre 11 y 49","Llanquihue","p101",2012,213277
"768","Hombre","Entre 11 y 49","Llanquihue","p101",2013,260023
"769","Hombre","Entre 11 y 49","Llanquihue","p101",2014,249984
"770","Hombre","Entre 11 y 49","Llanquihue","p101",2015,298500
"771","Hombre","Entre 11 y 49","Los Andes","p53",2010,234589
"772","Hombre","Entre 11 y 49","Los Andes","p53",2011,270528
"773","Hombre","Entre 11 y 49","Los Andes","p53",2012,220000
"774","Hombre","Entre 11 y 49","Los Andes","p53",2013,256792
"775","Hombre","Entre 11 y 49","Los Andes","p53",2014,300000
"776","Hombre","Entre 11 y 49","Los Andes","p53",2015,290222
"777","Hombre","Entre 11 y 49","Magallanes","p121",2010,259822
"778","Hombre","Entre 11 y 49","Magallanes","p121",2011,269137
"779","Hombre","Entre 11 y 49","Magallanes","p121",2012,200634
"780","Hombre","Entre 11 y 49","Magallanes","p121",2013,348678
"781","Hombre","Entre 11 y 49","Magallanes","p121",2014,360256
"782","Hombre","Entre 11 y 49","Magallanes","p121",2015,350095
"783","Hombre","Entre 11 y 49","Maipo","p134",2010,200000
"784","Hombre","Entre 11 y 49","Maipo","p134",2011,226166
"785","Hombre","Entre 11 y 49","Maipo","p134",2012,260489
"786","Hombre","Entre 11 y 49","Maipo","p134",2013,249205
"787","Hombre","Entre 11 y 49","Maipo","p134",2014,301231
"788","Hombre","Entre 11 y 49","Maipo","p134",2015,300000
"789","Hombre","Entre 11 y 49","Malleco","p92",2010,172000
"790","Hombre","Entre 11 y 49","Malleco","p92",2011,200387
"791","Hombre","Entre 11 y 49","Malleco","p92",2012,210000
"792","Hombre","Entre 11 y 49","Malleco","p92",2013,217274
"793","Hombre","Entre 11 y 49","Malleco","p92",2014,248849
"794","Hombre","Entre 11 y 49","Malleco","p92",2015,276263
"795","Hombre","Entre 11 y 49","Marga Marga","p58",2010,170166
"796","Hombre","Entre 11 y 49","Marga Marga","p58",2011,182482
"797","Hombre","Entre 11 y 49","Marga Marga","p58",2012,217505
"798","Hombre","Entre 11 y 49","Marga Marga","p58",2013,280380
"799","Hombre","Entre 11 y 49","Marga Marga","p58",2014,297915
"800","Hombre","Entre 11 y 49","Marga Marga","p58",2015,301222
"801","Hombre","Entre 11 y 49","Melipilla","p135",2010,175531
"802","Hombre","Entre 11 y 49","Melipilla","p135",2011,191448
"803","Hombre","Entre 11 y 49","Melipilla","p135",2012,200902
"804","Hombre","Entre 11 y 49","Melipilla","p135",2013,220000
"805","Hombre","Entre 11 y 49","Melipilla","p135",2014,227353
"806","Hombre","Entre 11 y 49","Melipilla","p135",2015,283545
"807","Hombre","Entre 11 y 49","Ñuble","p84",2010,167694
"808","Hombre","Entre 11 y 49","Ñuble","p84",2011,188948
"809","Hombre","Entre 11 y 49","Ñuble","p84",2012,188047
"810","Hombre","Entre 11 y 49","Ñuble","p84",2013,210003
"811","Hombre","Entre 11 y 49","Ñuble","p84",2014,230289
"812","Hombre","Entre 11 y 49","Ñuble","p84",2015,273997
"813","Hombre","Entre 11 y 49","Osorno","p103",2010,188143
"814","Hombre","Entre 11 y 49","Osorno","p103",2011,200100
"815","Hombre","Entre 11 y 49","Osorno","p103",2012,247111
"816","Hombre","Entre 11 y 49","Osorno","p103",2013,266259
"817","Hombre","Entre 11 y 49","Osorno","p103",2014,293629
"818","Hombre","Entre 11 y 49","Osorno","p103",2015,314527
"819","Hombre","Entre 11 y 49","Parinacota","p152",2011,147710
"820","Hombre","Entre 11 y 49","Parinacota","p152",2012,200902
"821","Hombre","Entre 11 y 49","Petorca","p54",2010,171882
"822","Hombre","Entre 11 y 49","Petorca","p54",2011,181418
"823","Hombre","Entre 11 y 49","Petorca","p54",2012,200428
"824","Hombre","Entre 11 y 49","Petorca","p54",2013,260757
"825","Hombre","Entre 11 y 49","Petorca","p54",2014,222804
"826","Hombre","Entre 11 y 49","Petorca","p54",2015,291545
"827","Hombre","Entre 11 y 49","Quillota","p55",2010,165077
"828","Hombre","Entre 11 y 49","Quillota","p55",2011,181418
"829","Hombre","Entre 11 y 49","Quillota","p55",2012,193870
"830","Hombre","Entre 11 y 49","Quillota","p55",2013,240325
"831","Hombre","Entre 11 y 49","Quillota","p55",2014,254521
"832","Hombre","Entre 11 y 49","Quillota","p55",2015,250000
"833","Hombre","Entre 11 y 49","Ranco","p142",2010,172000
"834","Hombre","Entre 11 y 49","Ranco","p142",2011,182000
"835","Hombre","Entre 11 y 49","Ranco","p142",2012,195361
"836","Hombre","Entre 11 y 49","Ranco","p142",2013,210285
"837","Hombre","Entre 11 y 49","Ranco","p142",2014,222215
"838","Hombre","Entre 11 y 49","Ranco","p142",2015,250000
"839","Hombre","Entre 11 y 49","San Antonio","p56",2010,171882
"840","Hombre","Entre 11 y 49","San Antonio","p56",2011,199657
"841","Hombre","Entre 11 y 49","San Antonio","p56",2012,251389
"842","Hombre","Entre 11 y 49","San Antonio","p56",2013,243527
"843","Hombre","Entre 11 y 49","San Antonio","p56",2014,221089
"844","Hombre","Entre 11 y 49","San Antonio","p56",2015,251019
"845","Hombre","Entre 11 y 49","San Felipe","p57",2010,181336
"846","Hombre","Entre 11 y 49","San Felipe","p57",2011,201168
"847","Hombre","Entre 11 y 49","San Felipe","p57",2012,206207
"848","Hombre","Entre 11 y 49","San Felipe","p57",2013,218848
"849","Hombre","Entre 11 y 49","San Felipe","p57",2014,272814
"850","Hombre","Entre 11 y 49","San Felipe","p57",2015,269121
"851","Hombre","Entre 11 y 49","Santiago","p131",2010,250245
"852","Hombre","Entre 11 y 49","Santiago","p131",2011,290148
"853","Hombre","Entre 11 y 49","Santiago","p131",2012,301353
"854","Hombre","Entre 11 y 49","Santiago","p131",2013,358954
"855","Hombre","Entre 11 y 49","Santiago","p131",2014,356650
"856","Hombre","Entre 11 y 49","Santiago","p131",2015,400108
"857","Hombre","Entre 11 y 49","Talagante","p136",2010,176842
"858","Hombre","Entre 11 y 49","Talagante","p136",2011,200000
"859","Hombre","Entre 11 y 49","Talagante","p136",2012,228907
"860","Hombre","Entre 11 y 49","Talagante","p136",2013,250339
"861","Hombre","Entre 11 y 49","Talagante","p136",2014,283039
"862","Hombre","Entre 11 y 49","Talagante","p136",2015,301216
"863","Hombre","Entre 11 y 49","Talca","p71",2010,175171
"864","Hombre","Entre 11 y 49","Talca","p71",2011,180076
"865","Hombre","Entre 11 y 49","Talca","p71",2012,200000
"866","Hombre","Entre 11 y 49","Talca","p71",2013,249056
"867","Hombre","Entre 11 y 49","Talca","p71",2014,242468
"868","Hombre","Entre 11 y 49","Talca","p71",2015,240000
"869","Hombre","Entre 11 y 49","Tamarugal","p12",2010,155625
"870","Hombre","Entre 11 y 49","Tamarugal","p12",2011,279105
"871","Hombre","Entre 11 y 49","Tamarugal","p12",2012,223370
"872","Hombre","Entre 11 y 49","Tamarugal","p12",2013,252409
"873","Hombre","Entre 11 y 49","Tamarugal","p12",2014,232397
"874","Hombre","Entre 11 y 49","Tamarugal","p12",2015,300008
"875","Hombre","Entre 11 y 49","Tierra del Fuego","p123",2010,300000
"876","Hombre","Entre 11 y 49","Tierra del Fuego","p123",2011,160000
"877","Hombre","Entre 11 y 49","Tierra del Fuego","p123",2012,180000
"878","Hombre","Entre 11 y 49","Tierra del Fuego","p123",2013,250000
"879","Hombre","Entre 11 y 49","Tierra del Fuego","p123",2014,1236000
"880","Hombre","Entre 11 y 49","Tierra del Fuego","p123",2015,400000
"881","Hombre","Entre 11 y 49","Tocopilla","p23",2010,400000
"882","Hombre","Entre 11 y 49","Tocopilla","p23",2011,518000
"883","Hombre","Entre 11 y 49","Tocopilla","p23",2012,230800
"884","Hombre","Entre 11 y 49","Tocopilla","p23",2013,597734
"885","Hombre","Entre 11 y 49","Tocopilla","p23",2014,1799712
"886","Hombre","Entre 11 y 49","Última Esperanza","p124",2010,190186
"887","Hombre","Entre 11 y 49","Última Esperanza","p124",2011,200967
"888","Hombre","Entre 11 y 49","Última Esperanza","p124",2012,236570
"889","Hombre","Entre 11 y 49","Última Esperanza","p124",2013,250000
"890","Hombre","Entre 11 y 49","Última Esperanza","p124",2014,301834
"891","Hombre","Entre 11 y 49","Última Esperanza","p124",2015,343311
"892","Hombre","Entre 11 y 49","Valdivia","p141",2010,175841
"893","Hombre","Entre 11 y 49","Valdivia","p141",2011,210968
"894","Hombre","Entre 11 y 49","Valdivia","p141",2012,211078
"895","Hombre","Entre 11 y 49","Valdivia","p141",2013,210285
"896","Hombre","Entre 11 y 49","Valdivia","p141",2014,248017
"897","Hombre","Entre 11 y 49","Valdivia","p141",2015,340092
"898","Hombre","Entre 11 y 49","Valparaíso","p51",2010,199831
"899","Hombre","Entre 11 y 49","Valparaíso","p51",2011,249201
"900","Hombre","Entre 11 y 49","Valparaíso","p51",2012,281263
"901","Hombre","Entre 11 y 49","Valparaíso","p51",2013,250000
"902","Hombre","Entre 11 y 49","Valparaíso","p51",2014,299944
"903","Hombre","Entre 11 y 49","Valparaíso","p51",2015,354795
"904","Hombre","Entre 11 y 49",NA,NA,2010,171783
"905","Hombre","Entre 11 y 49",NA,NA,2011,150990
"906","Hombre","Entre 11 y 49",NA,NA,2012,195680
"907","Hombre","Entre 50 y 199","Antofagasta","p21",2010,378370
"908","Hombre","Entre 50 y 199","Antofagasta","p21",2011,338038
"909","Hombre","Entre 50 y 199","Antofagasta","p21",2012,346709
"910","Hombre","Entre 50 y 199","Antofagasta","p21",2013,450000
"911","Hombre","Entre 50 y 199","Antofagasta","p21",2014,447311
"912","Hombre","Entre 50 y 199","Antofagasta","p21",2015,430038
"913","Hombre","Entre 50 y 199","Arauco","p82",2010,249829
"914","Hombre","Entre 50 y 199","Arauco","p82",2011,250526
"915","Hombre","Entre 50 y 199","Arauco","p82",2012,221552
"916","Hombre","Entre 50 y 199","Arauco","p82",2013,258478
"917","Hombre","Entre 50 y 199","Arauco","p82",2014,270157
"918","Hombre","Entre 50 y 199","Arauco","p82",2015,336613
"919","Hombre","Entre 50 y 199","Arica","p151",2010,270804
"920","Hombre","Entre 50 y 199","Arica","p151",2011,205831
"921","Hombre","Entre 50 y 199","Arica","p151",2012,262921
"922","Hombre","Entre 50 y 199","Arica","p151",2013,304027
"923","Hombre","Entre 50 y 199","Arica","p151",2014,344366
"924","Hombre","Entre 50 y 199","Arica","p151",2015,378776
"925","Hombre","Entre 50 y 199","Aysén","p112",2010,199863
"926","Hombre","Entre 50 y 199","Aysén","p112",2011,289073
"927","Hombre","Entre 50 y 199","Aysén","p112",2012,301512
"928","Hombre","Entre 50 y 199","Aysén","p112",2013,298867
"929","Hombre","Entre 50 y 199","Aysén","p112",2014,299944
"930","Hombre","Entre 50 y 199","Aysén","p112",2015,332779
"931","Hombre","Entre 50 y 199","Bíobío","p83",2010,190000
"932","Hombre","Entre 50 y 199","Bíobío","p83",2011,227513
"933","Hombre","Entre 50 y 199","Bíobío","p83",2012,238839
"934","Hombre","Entre 50 y 199","Bíobío","p83",2013,288407
"935","Hombre","Entre 50 y 199","Bíobío","p83",2014,295678
"936","Hombre","Entre 50 y 199","Bíobío","p83",2015,300081
"937","Hombre","Entre 50 y 199","Cachapoal","p61",2010,184132
"938","Hombre","Entre 50 y 199","Cachapoal","p61",2011,249580
"939","Hombre","Entre 50 y 199","Cachapoal","p61",2012,220000
"940","Hombre","Entre 50 y 199","Cachapoal","p61",2013,263748
"941","Hombre","Entre 50 y 199","Cachapoal","p61",2014,345168
"942","Hombre","Entre 50 y 199","Cachapoal","p61",2015,339126
"943","Hombre","Entre 50 y 199","Capitán Prat","p113",2010,750734
"944","Hombre","Entre 50 y 199","Capitán Prat","p113",2011,524319
"945","Hombre","Entre 50 y 199","Cardenal Caro","p62",2010,174880
"946","Hombre","Entre 50 y 199","Cardenal Caro","p62",2011,181418
"947","Hombre","Entre 50 y 199","Cardenal Caro","p62",2012,208264
"948","Hombre","Entre 50 y 199","Cardenal Caro","p62",2013,230274
"949","Hombre","Entre 50 y 199","Cardenal Caro","p62",2014,294695
"950","Hombre","Entre 50 y 199","Cardenal Caro","p62",2015,300376
"951","Hombre","Entre 50 y 199","Cauquenes","p72",2010,192188
"952","Hombre","Entre 50 y 199","Cauquenes","p72",2011,200000
"953","Hombre","Entre 50 y 199","Cauquenes","p72",2012,187639
"954","Hombre","Entre 50 y 199","Cauquenes","p72",2013,209207
"955","Hombre","Entre 50 y 199","Cauquenes","p72",2014,228954
"956","Hombre","Entre 50 y 199","Cauquenes","p72",2015,240758
"957","Hombre","Entre 50 y 199","Cautín","p91",2010,198004
"958","Hombre","Entre 50 y 199","Cautín","p91",2011,249884
"959","Hombre","Entre 50 y 199","Cautín","p91",2012,250000
"960","Hombre","Entre 50 y 199","Cautín","p91",2013,224150
"961","Hombre","Entre 50 y 199","Cautín","p91",2014,237904
"962","Hombre","Entre 50 y 199","Cautín","p91",2015,288646
"963","Hombre","Entre 50 y 199","Chacabuco","p133",2010,227553
"964","Hombre","Entre 50 y 199","Chacabuco","p133",2011,251208
"965","Hombre","Entre 50 y 199","Chacabuco","p133",2012,294309
"966","Hombre","Entre 50 y 199","Chacabuco","p133",2013,293605
"967","Hombre","Entre 50 y 199","Chacabuco","p133",2014,313237
"968","Hombre","Entre 50 y 199","Chacabuco","p133",2015,350318
"969","Hombre","Entre 50 y 199","Chañaral","p32",2010,239836
"970","Hombre","Entre 50 y 199","Chañaral","p32",2011,340000
"971","Hombre","Entre 50 y 199","Chañaral","p32",2012,220992
"972","Hombre","Entre 50 y 199","Chañaral","p32",2013,320434
"973","Hombre","Entre 50 y 199","Chañaral","p32",2014,188878
"974","Hombre","Entre 50 y 199","Chañaral","p32",2015,273845
"975","Hombre","Entre 50 y 199","Chiloé","p102",2010,171882
"976","Hombre","Entre 50 y 199","Chiloé","p102",2011,206751
"977","Hombre","Entre 50 y 199","Chiloé","p102",2012,236023
"978","Hombre","Entre 50 y 199","Chiloé","p102",2013,250339
"979","Hombre","Entre 50 y 199","Chiloé","p102",2014,281150
"980","Hombre","Entre 50 y 199","Chiloé","p102",2015,326324
"981","Hombre","Entre 50 y 199","Choapa","p42",2010,189100
"982","Hombre","Entre 50 y 199","Choapa","p42",2011,206837
"983","Hombre","Entre 50 y 199","Choapa","p42",2012,201124
"984","Hombre","Entre 50 y 199","Choapa","p42",2013,289739
"985","Hombre","Entre 50 y 199","Choapa","p42",2014,227345
"986","Hombre","Entre 50 y 199","Choapa","p42",2015,387321
"987","Hombre","Entre 50 y 199","Colchagua","p63",2010,179702
"988","Hombre","Entre 50 y 199","Colchagua","p63",2011,202207
"989","Hombre","Entre 50 y 199","Colchagua","p63",2012,208000
"990","Hombre","Entre 50 y 199","Colchagua","p63",2013,249151
"991","Hombre","Entre 50 y 199","Colchagua","p63",2014,227345
"992","Hombre","Entre 50 y 199","Colchagua","p63",2015,251019
"993","Hombre","Entre 50 y 199","Concepción","p81",2010,249829
"994","Hombre","Entre 50 y 199","Concepción","p81",2011,280199
"995","Hombre","Entre 50 y 199","Concepción","p81",2012,251709
"996","Hombre","Entre 50 y 199","Concepción","p81",2013,340461
"997","Hombre","Entre 50 y 199","Concepción","p81",2014,300000
"998","Hombre","Entre 50 y 199","Concepción","p81",2015,350290
"999","Hombre","Entre 50 y 199","Copiapó","p31",2010,346871
"1000","Hombre","Entre 50 y 199","Copiapó","p31",2011,318977
"1001","Hombre","Entre 50 y 199","Copiapó","p31",2012,321436
"1002","Hombre","Entre 50 y 199","Copiapó","p31",2013,327621
"1003","Hombre","Entre 50 y 199","Copiapó","p31",2014,400000
"1004","Hombre","Entre 50 y 199","Copiapó","p31",2015,446233
"1005","Hombre","Entre 50 y 199","Cordillera","p152",2010,252090
"1006","Hombre","Entre 50 y 199","Cordillera","p152",2011,248746
"1007","Hombre","Entre 50 y 199","Cordillera","p152",2012,296008
"1008","Hombre","Entre 50 y 199","Cordillera","p152",2013,276045
"1009","Hombre","Entre 50 y 199","Cordillera","p152",2014,350000
"1010","Hombre","Entre 50 y 199","Cordillera","p152",2015,401630
"1011","Hombre","Entre 50 y 199","Coyhaique","p111",2010,205591
"1012","Hombre","Entre 50 y 199","Coyhaique","p111",2011,198142
"1013","Hombre","Entre 50 y 199","Coyhaique","p111",2012,251405
"1014","Hombre","Entre 50 y 199","Coyhaique","p111",2013,250000
"1015","Hombre","Entre 50 y 199","Coyhaique","p111",2014,282918
"1016","Hombre","Entre 50 y 199","Coyhaique","p111",2015,384480
"1017","Hombre","Entre 50 y 199","Curicó","p73",2010,182342
"1018","Hombre","Entre 50 y 199","Curicó","p73",2011,183306
"1019","Hombre","Entre 50 y 199","Curicó","p73",2012,199005
"1020","Hombre","Entre 50 y 199","Curicó","p73",2013,246407
"1021","Hombre","Entre 50 y 199","Curicó","p73",2014,242339
"1022","Hombre","Entre 50 y 199","Curicó","p73",2015,300000
"1023","Hombre","Entre 50 y 199","El Loa","p22",2010,399737
"1024","Hombre","Entre 50 y 199","El Loa","p22",2011,422030
"1025","Hombre","Entre 50 y 199","El Loa","p22",2012,487137
"1026","Hombre","Entre 50 y 199","El Loa","p22",2013,549465
"1027","Hombre","Entre 50 y 199","El Loa","p22",2014,478569
"1028","Hombre","Entre 50 y 199","El Loa","p22",2015,333995
"1029","Hombre","Entre 50 y 199","Elqui","p41",2010,199928
"1030","Hombre","Entre 50 y 199","Elqui","p41",2011,220000
"1031","Hombre","Entre 50 y 199","Elqui","p41",2012,301353
"1032","Hombre","Entre 50 y 199","Elqui","p41",2013,278416
"1033","Hombre","Entre 50 y 199","Elqui","p41",2014,349934
"1034","Hombre","Entre 50 y 199","Elqui","p41",2015,376325
"1035","Hombre","Entre 50 y 199","General Carrera","p114",2010,180176
"1036","Hombre","Entre 50 y 199","General Carrera","p114",2013,249056
"1037","Hombre","Entre 50 y 199","General Carrera","p114",2014,194790
"1038","Hombre","Entre 50 y 199","General Carrera","p114",2015,240065
"1039","Hombre","Entre 50 y 199","Huasco","p33",2010,195330
"1040","Hombre","Entre 50 y 199","Huasco","p33",2011,300000
"1041","Hombre","Entre 50 y 199","Huasco","p33",2012,336000
"1042","Hombre","Entre 50 y 199","Huasco","p33",2013,249781
"1043","Hombre","Entre 50 y 199","Huasco","p33",2014,358149
"1044","Hombre","Entre 50 y 199","Huasco","p33",2015,300081
"1045","Hombre","Entre 50 y 199","Iquique","p11",2010,249829
"1046","Hombre","Entre 50 y 199","Iquique","p11",2011,263869
"1047","Hombre","Entre 50 y 199","Iquique","p11",2012,292116
"1048","Hombre","Entre 50 y 199","Iquique","p11",2013,316598
"1049","Hombre","Entre 50 y 199","Iquique","p11",2014,410231
"1050","Hombre","Entre 50 y 199","Iquique","p11",2015,400065
"1051","Hombre","Entre 50 y 199","Limarí","p43",2010,206419
"1052","Hombre","Entre 50 y 199","Limarí","p43",2011,182880
"1053","Hombre","Entre 50 y 199","Limarí","p43",2012,231987
"1054","Hombre","Entre 50 y 199","Limarí","p43",2013,316087
"1055","Hombre","Entre 50 y 199","Limarí","p43",2014,272814
"1056","Hombre","Entre 50 y 199","Limarí","p43",2015,262729
"1057","Hombre","Entre 50 y 199","Linares","p74",2010,173748
"1058","Hombre","Entre 50 y 199","Linares","p74",2011,180969
"1059","Hombre","Entre 50 y 199","Linares","p74",2012,205892
"1060","Hombre","Entre 50 y 199","Linares","p74",2013,222649
"1061","Hombre","Entre 50 y 199","Linares","p74",2014,227345
"1062","Hombre","Entre 50 y 199","Linares","p74",2015,241951
"1063","Hombre","Entre 50 y 199","Llanquihue","p101",2010,248078
"1064","Hombre","Entre 50 y 199","Llanquihue","p101",2011,296421
"1065","Hombre","Entre 50 y 199","Llanquihue","p101",2012,301686
"1066","Hombre","Entre 50 y 199","Llanquihue","p101",2013,319273
"1067","Hombre","Entre 50 y 199","Llanquihue","p101",2014,350644
"1068","Hombre","Entre 50 y 199","Llanquihue","p101",2015,350740
"1069","Hombre","Entre 50 y 199","Los Andes","p53",2010,346229
"1070","Hombre","Entre 50 y 199","Los Andes","p53",2011,298386
"1071","Hombre","Entre 50 y 199","Los Andes","p53",2012,262000
"1072","Hombre","Entre 50 y 199","Los Andes","p53",2013,257958
"1073","Hombre","Entre 50 y 199","Los Andes","p53",2014,321446
"1074","Hombre","Entre 50 y 199","Los Andes","p53",2015,315462
"1075","Hombre","Entre 50 y 199","Magallanes","p121",2010,254697
"1076","Hombre","Entre 50 y 199","Magallanes","p121",2011,322119
"1077","Hombre","Entre 50 y 199","Magallanes","p121",2012,366865
"1078","Hombre","Entre 50 y 199","Magallanes","p121",2013,383339
"1079","Hombre","Entre 50 y 199","Magallanes","p121",2014,386957
"1080","Hombre","Entre 50 y 199","Magallanes","p121",2015,384603
"1081","Hombre","Entre 50 y 199","Maipo","p134",2010,200000
"1082","Hombre","Entre 50 y 199","Maipo","p134",2011,249414
"1083","Hombre","Entre 50 y 199","Maipo","p134",2012,230048
"1084","Hombre","Entre 50 y 199","Maipo","p134",2013,298867
"1085","Hombre","Entre 50 y 199","Maipo","p134",2014,293093
"1086","Hombre","Entre 50 y 199","Maipo","p134",2015,301020
"1087","Hombre","Entre 50 y 199","Malleco","p92",2010,171992
"1088","Hombre","Entre 50 y 199","Malleco","p92",2011,188406
"1089","Hombre","Entre 50 y 199","Malleco","p92",2012,216458
"1090","Hombre","Entre 50 y 199","Malleco","p92",2013,234664
"1091","Hombre","Entre 50 y 199","Malleco","p92",2014,229957
"1092","Hombre","Entre 50 y 199","Malleco","p92",2015,271073
"1093","Hombre","Entre 50 y 199","Marga Marga","p58",2010,199331
"1094","Hombre","Entre 50 y 199","Marga Marga","p58",2011,241822
"1095","Hombre","Entre 50 y 199","Marga Marga","p58",2012,260819
"1096","Hombre","Entre 50 y 199","Marga Marga","p58",2013,249056
"1097","Hombre","Entre 50 y 199","Marga Marga","p58",2014,344406
"1098","Hombre","Entre 50 y 199","Marga Marga","p58",2015,300000
"1099","Hombre","Entre 50 y 199","Melipilla","p135",2010,179430
"1100","Hombre","Entre 50 y 199","Melipilla","p135",2011,189108
"1101","Hombre","Entre 50 y 199","Melipilla","p135",2012,224578
"1102","Hombre","Entre 50 y 199","Melipilla","p135",2013,210000
"1103","Hombre","Entre 50 y 199","Melipilla","p135",2014,224958
"1104","Hombre","Entre 50 y 199","Melipilla","p135",2015,311909
"1105","Hombre","Entre 50 y 199","Ñuble","p84",2010,172168
"1106","Hombre","Entre 50 y 199","Ñuble","p84",2011,209005
"1107","Hombre","Entre 50 y 199","Ñuble","p84",2012,185377
"1108","Hombre","Entre 50 y 199","Ñuble","p84",2013,244397
"1109","Hombre","Entre 50 y 199","Ñuble","p84",2014,237723
"1110","Hombre","Entre 50 y 199","Ñuble","p84",2015,250068
"1111","Hombre","Entre 50 y 199","Osorno","p103",2010,196760
"1112","Hombre","Entre 50 y 199","Osorno","p103",2011,229310
"1113","Hombre","Entre 50 y 199","Osorno","p103",2012,180812
"1114","Hombre","Entre 50 y 199","Osorno","p103",2013,255085
"1115","Hombre","Entre 50 y 199","Osorno","p103",2014,260000
"1116","Hombre","Entre 50 y 199","Osorno","p103",2015,300000
"1117","Hombre","Entre 50 y 199","Parinacota","p152",2013,89660
"1118","Hombre","Entre 50 y 199","Parinacota","p152",2014,109979
"1119","Hombre","Entre 50 y 199","Parinacota","p152",2015,520100
"1120","Hombre","Entre 50 y 199","Petorca","p54",2010,199863
"1121","Hombre","Entre 50 y 199","Petorca","p54",2011,246587
"1122","Hombre","Entre 50 y 199","Petorca","p54",2012,251311
"1123","Hombre","Entre 50 y 199","Petorca","p54",2013,183605
"1124","Hombre","Entre 50 y 199","Petorca","p54",2014,234785
"1125","Hombre","Entre 50 y 199","Petorca","p54",2015,297637
"1126","Hombre","Entre 50 y 199","Quillota","p55",2010,171344
"1127","Hombre","Entre 50 y 199","Quillota","p55",2011,198135
"1128","Hombre","Entre 50 y 199","Quillota","p55",2012,273076
"1129","Hombre","Entre 50 y 199","Quillota","p55",2013,280000
"1130","Hombre","Entre 50 y 199","Quillota","p55",2014,399925
"1131","Hombre","Entre 50 y 199","Quillota","p55",2015,351321
"1132","Hombre","Entre 50 y 199","Ranco","p142",2010,139419
"1133","Hombre","Entre 50 y 199","Ranco","p142",2011,182000
"1134","Hombre","Entre 50 y 199","Ranco","p142",2012,201488
"1135","Hombre","Entre 50 y 199","Ranco","p142",2013,200000
"1136","Hombre","Entre 50 y 199","Ranco","p142",2014,240600
"1137","Hombre","Entre 50 y 199","Ranco","p142",2015,318661
"1138","Hombre","Entre 50 y 199","San Antonio","p56",2010,203555
"1139","Hombre","Entre 50 y 199","San Antonio","p56",2011,225000
"1140","Hombre","Entre 50 y 199","San Antonio","p56",2012,221237
"1141","Hombre","Entre 50 y 199","San Antonio","p56",2013,222215
"1142","Hombre","Entre 50 y 199","San Antonio","p56",2014,270000
"1143","Hombre","Entre 50 y 199","San Antonio","p56",2015,383629
"1144","Hombre","Entre 50 y 199","San Felipe","p57",2010,205060
"1145","Hombre","Entre 50 y 199","San Felipe","p57",2011,249201
"1146","Hombre","Entre 50 y 199","San Felipe","p57",2012,221723
"1147","Hombre","Entre 50 y 199","San Felipe","p57",2013,314405
"1148","Hombre","Entre 50 y 199","San Felipe","p57",2014,287970
"1149","Hombre","Entre 50 y 199","San Felipe","p57",2015,351426
"1150","Hombre","Entre 50 y 199","Santiago","p131",2010,264855
"1151","Hombre","Entre 50 y 199","Santiago","p131",2011,314742
"1152","Hombre","Entre 50 y 199","Santiago","p131",2012,323133
"1153","Hombre","Entre 50 y 199","Santiago","p131",2013,399207
"1154","Hombre","Entre 50 y 199","Santiago","p131",2014,380357
"1155","Hombre","Entre 50 y 199","Santiago","p131",2015,414970
"1156","Hombre","Entre 50 y 199","Talagante","p136",2010,200143
"1157","Hombre","Entre 50 y 199","Talagante","p136",2011,220000
"1158","Hombre","Entre 50 y 199","Talagante","p136",2012,271518
"1159","Hombre","Entre 50 y 199","Talagante","p136",2013,256629
"1160","Hombre","Entre 50 y 199","Talagante","p136",2014,269319
"1161","Hombre","Entre 50 y 199","Talagante","p136",2015,339301
"1162","Hombre","Entre 50 y 199","Talca","p71",2010,180040
"1163","Hombre","Entre 50 y 199","Talca","p71",2011,199361
"1164","Hombre","Entre 50 y 199","Talca","p71",2012,270452
"1165","Hombre","Entre 50 y 199","Talca","p71",2013,249820
"1166","Hombre","Entre 50 y 199","Talca","p71",2014,300000
"1167","Hombre","Entre 50 y 199","Talca","p71",2015,272672
"1168","Hombre","Entre 50 y 199","Tamarugal","p12",2010,415715
"1169","Hombre","Entre 50 y 199","Tamarugal","p12",2011,250000
"1170","Hombre","Entre 50 y 199","Tamarugal","p12",2012,301686
"1171","Hombre","Entre 50 y 199","Tamarugal","p12",2013,378103
"1172","Hombre","Entre 50 y 199","Tamarugal","p12",2014,318779
"1173","Hombre","Entre 50 y 199","Tamarugal","p12",2015,300003
"1174","Hombre","Entre 50 y 199","Tierra del Fuego","p123",2010,280000
"1175","Hombre","Entre 50 y 199","Tierra del Fuego","p123",2011,2920000
"1176","Hombre","Entre 50 y 199","Tierra del Fuego","p123",2012,330000
"1177","Hombre","Entre 50 y 199","Tierra del Fuego","p123",2013,1100000
"1178","Hombre","Entre 50 y 199","Tierra del Fuego","p123",2014,300000
