"","sex","isced","geography_name","geography_id","year","weighted_mean"
"1056","Hombre","Educación Secundaria","Maipo","p134",2011,332614.063192109
"1057","Hombre","Educación Secundaria","Maipo","p134",2012,352769.135320259
"1058","Hombre","Educación Secundaria","Maipo","p134",2013,374950.143208053
"1059","Hombre","Educación Secundaria","Maipo","p134",2014,387318.273215991
"1060","Hombre","Educación Secundaria","Maipo","p134",2015,398920.572337813
"1061","Hombre","Educación Secundaria","Malleco","p92",2010,285444.344455635
"1062","Hombre","Educación Secundaria","Malleco","p92",2011,371933.38228835
"1063","Hombre","Educación Secundaria","Malleco","p92",2012,369893.904735452
"1064","Hombre","Educación Secundaria","Malleco","p92",2013,320122.337330146
"1065","Hombre","Educación Secundaria","Malleco","p92",2014,325757.981577669
"1066","Hombre","Educación Secundaria","Malleco","p92",2015,384645.823986624
"1067","Hombre","Educación Secundaria","Marga Marga","p58",2010,331382.851574741
"1068","Hombre","Educación Secundaria","Marga Marga","p58",2011,304578.089049004
"1069","Hombre","Educación Secundaria","Marga Marga","p58",2012,357059.783179125
"1070","Hombre","Educación Secundaria","Marga Marga","p58",2013,366039.033291645
"1071","Hombre","Educación Secundaria","Marga Marga","p58",2014,406427.109247145
"1072","Hombre","Educación Secundaria","Marga Marga","p58",2015,420677.879927637
"1073","Hombre","Educación Secundaria","Melipilla","p135",2010,368904.893258216
"1074","Hombre","Educación Secundaria","Melipilla","p135",2011,270922.254725509
"1075","Hombre","Educación Secundaria","Melipilla","p135",2012,328909.286681629
"1076","Hombre","Educación Secundaria","Melipilla","p135",2013,351064.340309984
"1077","Hombre","Educación Secundaria","Melipilla","p135",2014,392631.875101522
"1078","Hombre","Educación Secundaria","Melipilla","p135",2015,436707.874894432
"1079","Hombre","Educación Secundaria","Ñuble","p84",2010,253439.313476611
"1080","Hombre","Educación Secundaria","Ñuble","p84",2011,282222.60476508
"1081","Hombre","Educación Secundaria","Ñuble","p84",2012,326993.319671643
"1082","Hombre","Educación Secundaria","Ñuble","p84",2013,329550.784679106
"1083","Hombre","Educación Secundaria","Ñuble","p84",2014,361066.247940481
"1084","Hombre","Educación Secundaria","Ñuble","p84",2015,400502.680809173
"1085","Hombre","Educación Secundaria","Osorno","p103",2010,276308.143531724
"1086","Hombre","Educación Secundaria","Osorno","p103",2011,322883.011464531
"1087","Hombre","Educación Secundaria","Osorno","p103",2012,321537.458464537
"1088","Hombre","Educación Secundaria","Osorno","p103",2013,398448.766453437
"1089","Hombre","Educación Secundaria","Osorno","p103",2014,329567.459917567
"1090","Hombre","Educación Secundaria","Osorno","p103",2015,359686.098889518
"1091","Hombre","Educación Secundaria","Parinacota","p152",2010,250521.185349152
"1092","Hombre","Educación Secundaria","Parinacota","p152",2011,150642.638789737
"1093","Hombre","Educación Secundaria","Parinacota","p152",2012,184472.492322502
"1094","Hombre","Educación Secundaria","Parinacota","p152",2013,129509.081100521
"1095","Hombre","Educación Secundaria","Parinacota","p152",2015,198053.581093272
"1096","Hombre","Educación Secundaria","Petorca","p54",2010,312022.657794174
"1097","Hombre","Educación Secundaria","Petorca","p54",2011,368766.405113382
"1098","Hombre","Educación Secundaria","Petorca","p54",2012,437390.992237324
"1099","Hombre","Educación Secundaria","Petorca","p54",2013,388022.986517348
"1100","Hombre","Educación Secundaria","Petorca","p54",2014,395141.313569753
"1101","Hombre","Educación Secundaria","Petorca","p54",2015,387693.66376258
"1102","Hombre","Educación Secundaria","Quillota","p55",2010,280986.282584833
"1103","Hombre","Educación Secundaria","Quillota","p55",2011,298788.519062147
"1104","Hombre","Educación Secundaria","Quillota","p55",2012,367087.118380014
"1105","Hombre","Educación Secundaria","Quillota","p55",2013,427081.193535881
"1106","Hombre","Educación Secundaria","Quillota","p55",2014,445965.358010307
"1107","Hombre","Educación Secundaria","Quillota","p55",2015,444377.752016472
"1108","Hombre","Educación Secundaria","Ranco","p142",2010,207717.3522731
"1109","Hombre","Educación Secundaria","Ranco","p142",2011,285654.5020849
"1110","Hombre","Educación Secundaria","Ranco","p142",2012,394197.963291907
"1111","Hombre","Educación Secundaria","Ranco","p142",2013,327259.537890368
"1112","Hombre","Educación Secundaria","Ranco","p142",2014,309840.037874458
"1113","Hombre","Educación Secundaria","Ranco","p142",2015,330676.052584365
"1114","Hombre","Educación Secundaria","San Antonio","p56",2010,256313.456551433
"1115","Hombre","Educación Secundaria","San Antonio","p56",2011,545485.015992098
"1116","Hombre","Educación Secundaria","San Antonio","p56",2012,399564.615246715
"1117","Hombre","Educación Secundaria","San Antonio","p56",2013,343299.19735821
"1118","Hombre","Educación Secundaria","San Antonio","p56",2014,348539.002271654
"1119","Hombre","Educación Secundaria","San Antonio","p56",2015,482139.212437947
"1120","Hombre","Educación Secundaria","San Felipe","p57",2010,292265.371906766
"1121","Hombre","Educación Secundaria","San Felipe","p57",2011,325527.54256605
"1122","Hombre","Educación Secundaria","San Felipe","p57",2012,399424.753693192
"1123","Hombre","Educación Secundaria","San Felipe","p57",2013,384588.214683319
"1124","Hombre","Educación Secundaria","San Felipe","p57",2014,385750.50768644
"1125","Hombre","Educación Secundaria","San Felipe","p57",2015,407424.035270864
"1126","Hombre","Educación Secundaria","Santiago","p131",2010,333624.550838097
"1127","Hombre","Educación Secundaria","Santiago","p131",2011,342533.943000729
"1128","Hombre","Educación Secundaria","Santiago","p131",2012,390360.798567448
"1129","Hombre","Educación Secundaria","Santiago","p131",2013,433903.759921081
"1130","Hombre","Educación Secundaria","Santiago","p131",2014,426918.980434561
"1131","Hombre","Educación Secundaria","Santiago","p131",2015,452247.872674722
"1132","Hombre","Educación Secundaria","Talagante","p136",2010,277627.595360174
"1133","Hombre","Educación Secundaria","Talagante","p136",2011,292865.478451575
"1134","Hombre","Educación Secundaria","Talagante","p136",2012,369213.97756552
"1135","Hombre","Educación Secundaria","Talagante","p136",2013,363414.174095416
"1136","Hombre","Educación Secundaria","Talagante","p136",2014,380053.971173057
"1137","Hombre","Educación Secundaria","Talagante","p136",2015,400841.50595564
"1138","Hombre","Educación Secundaria","Talca","p71",2010,312144.930244089
"1139","Hombre","Educación Secundaria","Talca","p71",2011,309935.032025474
"1140","Hombre","Educación Secundaria","Talca","p71",2012,297101.226360269
"1141","Hombre","Educación Secundaria","Talca","p71",2013,388536.249408123
"1142","Hombre","Educación Secundaria","Talca","p71",2014,420754.618635857
"1143","Hombre","Educación Secundaria","Talca","p71",2015,429910.024822155
"1144","Hombre","Educación Secundaria","Tamarugal","p12",2010,285010.873168476
"1145","Hombre","Educación Secundaria","Tamarugal","p12",2011,321646.40084738
"1146","Hombre","Educación Secundaria","Tamarugal","p12",2012,436700.868094103
"1147","Hombre","Educación Secundaria","Tamarugal","p12",2013,464164.199770801
"1148","Hombre","Educación Secundaria","Tamarugal","p12",2014,446891.120067147
"1149","Hombre","Educación Secundaria","Tamarugal","p12",2015,466124.787243029
"1150","Hombre","Educación Secundaria","Tierra del Fuego","p123",2010,409518.610663935
"1151","Hombre","Educación Secundaria","Tierra del Fuego","p123",2011,352117.518433765
"1152","Hombre","Educación Secundaria","Tierra del Fuego","p123",2012,326666.666666667
"1153","Hombre","Educación Secundaria","Tierra del Fuego","p123",2013,694000
"1154","Hombre","Educación Secundaria","Tierra del Fuego","p123",2014,627611.089388785
"1155","Hombre","Educación Secundaria","Tierra del Fuego","p123",2015,502879.191616408
"1156","Hombre","Educación Secundaria","Tocopilla","p23",2010,444456.884169815
"1157","Hombre","Educación Secundaria","Tocopilla","p23",2011,378699.804856486
"1158","Hombre","Educación Secundaria","Tocopilla","p23",2012,490225.990693596
"1159","Hombre","Educación Secundaria","Tocopilla","p23",2013,674772.356685835
"1160","Hombre","Educación Secundaria","Tocopilla","p23",2014,786525.730672333
"1161","Hombre","Educación Secundaria","Tocopilla","p23",2015,387689.49177637
"1162","Hombre","Educación Secundaria","Última Esperanza","p124",2010,419909.167447925
"1163","Hombre","Educación Secundaria","Última Esperanza","p124",2011,297353.784863566
"1164","Hombre","Educación Secundaria","Última Esperanza","p124",2012,434990.919480808
"1165","Hombre","Educación Secundaria","Última Esperanza","p124",2013,524668.911980273
"1166","Hombre","Educación Secundaria","Última Esperanza","p124",2014,379047.694388897
"1167","Hombre","Educación Secundaria","Última Esperanza","p124",2015,1117207.7367603
"1168","Hombre","Educación Secundaria","Valdivia","p141",2010,259226.637124547
"1169","Hombre","Educación Secundaria","Valdivia","p141",2011,294009.680087354
"1170","Hombre","Educación Secundaria","Valdivia","p141",2012,320526.948157627
"1171","Hombre","Educación Secundaria","Valdivia","p141",2013,340365.76901406
"1172","Hombre","Educación Secundaria","Valdivia","p141",2014,370688.90975584
"1173","Hombre","Educación Secundaria","Valdivia","p141",2015,422338.924855413
"1174","Hombre","Educación Secundaria","Valparaíso","p51",2010,312607.553844913
"1175","Hombre","Educación Secundaria","Valparaíso","p51",2011,349639.682022232
"1176","Hombre","Educación Secundaria","Valparaíso","p51",2012,327328.643830155
"1177","Hombre","Educación Secundaria","Valparaíso","p51",2013,419783.717625643
"1178","Hombre","Educación Secundaria","Valparaíso","p51",2014,396619.781016964
"1179","Hombre","Educación Secundaria","Valparaíso","p51",2015,396812.384359695
"1180","Hombre","Educación Secundaria",NA,NA,2010,210469.790163108
"1181","Hombre","Educación Secundaria",NA,NA,2011,277470.646900279
"1182","Hombre","Educación Secundaria",NA,NA,2012,265533.738580984
"1183","Hombre","Educación Técnica","Antofagasta","p21",2010,532060.681534704
"1184","Hombre","Educación Técnica","Antofagasta","p21",2011,685529.139245012
"1185","Hombre","Educación Técnica","Antofagasta","p21",2012,620719.949212506
"1186","Hombre","Educación Técnica","Antofagasta","p21",2013,664330.393372558
"1187","Hombre","Educación Técnica","Antofagasta","p21",2014,744037.029969887
"1188","Hombre","Educación Técnica","Antofagasta","p21",2015,889623.784363493
"1189","Hombre","Educación Técnica","Arauco","p82",2010,409154.993887935
"1190","Hombre","Educación Técnica","Arauco","p82",2011,457237.485998011
"1191","Hombre","Educación Técnica","Arauco","p82",2012,498448.183503687
"1192","Hombre","Educación Técnica","Arauco","p82",2013,461292.602193438
"1193","Hombre","Educación Técnica","Arauco","p82",2014,515750.410800795
"1194","Hombre","Educación Técnica","Arauco","p82",2015,414240.161448951
"1195","Hombre","Educación Técnica","Arica","p151",2010,455220.538376369
"1196","Hombre","Educación Técnica","Arica","p151",2011,468703.060886939
"1197","Hombre","Educación Técnica","Arica","p151",2012,445858.937934099
"1198","Hombre","Educación Técnica","Arica","p151",2013,496764.955755494
"1199","Hombre","Educación Técnica","Arica","p151",2014,511241.516842942
"1200","Hombre","Educación Técnica","Arica","p151",2015,476077.115086905
"1201","Hombre","Educación Técnica","Aysén","p112",2010,1075250.12602807
"1202","Hombre","Educación Técnica","Aysén","p112",2011,743465.860117446
"1203","Hombre","Educación Técnica","Aysén","p112",2012,710610.429221109
"1204","Hombre","Educación Técnica","Aysén","p112",2013,804422.945298963
"1205","Hombre","Educación Técnica","Aysén","p112",2014,797777.702146653
"1206","Hombre","Educación Técnica","Aysén","p112",2015,704959.781104126
"1207","Hombre","Educación Técnica","Bíobío","p83",2010,494670.691456972
"1208","Hombre","Educación Técnica","Bíobío","p83",2011,549801.098821826
"1209","Hombre","Educación Técnica","Bíobío","p83",2012,412479.124222768
"1210","Hombre","Educación Técnica","Bíobío","p83",2013,559982.471863268
"1211","Hombre","Educación Técnica","Bíobío","p83",2014,472445.328597966
"1212","Hombre","Educación Técnica","Bíobío","p83",2015,573628.835942228
"1213","Hombre","Educación Técnica","Cachapoal","p61",2010,425322.300109472
"1214","Hombre","Educación Técnica","Cachapoal","p61",2011,435913.468832856
"1215","Hombre","Educación Técnica","Cachapoal","p61",2012,525721.268164955
"1216","Hombre","Educación Técnica","Cachapoal","p61",2013,560451.055837639
"1217","Hombre","Educación Técnica","Cachapoal","p61",2014,557998.757174345
"1218","Hombre","Educación Técnica","Cachapoal","p61",2015,602250.868857386
"1219","Hombre","Educación Técnica","Capitán Prat","p113",2010,277809.868099658
"1220","Hombre","Educación Técnica","Capitán Prat","p113",2011,199360.722008085
"1221","Hombre","Educación Técnica","Capitán Prat","p113",2012,150000
"1222","Hombre","Educación Técnica","Capitán Prat","p113",2014,100000
"1223","Hombre","Educación Técnica","Cardenal Caro","p62",2010,349404.580304126
"1224","Hombre","Educación Técnica","Cardenal Caro","p62",2011,381180.919899728
"1225","Hombre","Educación Técnica","Cardenal Caro","p62",2012,471297.995251186
"1226","Hombre","Educación Técnica","Cardenal Caro","p62",2013,439070.918021681
"1227","Hombre","Educación Técnica","Cardenal Caro","p62",2014,518912.613815816
"1228","Hombre","Educación Técnica","Cardenal Caro","p62",2015,724266.820176926
"1229","Hombre","Educación Técnica","Cauquenes","p72",2010,59958.9643380557
"1230","Hombre","Educación Técnica","Cauquenes","p72",2011,664104.198177821
"1231","Hombre","Educación Técnica","Cauquenes","p72",2012,375777.284388768
"1232","Hombre","Educación Técnica","Cauquenes","p72",2013,371667.30404029
"1233","Hombre","Educación Técnica","Cauquenes","p72",2014,311167.898074723
"1234","Hombre","Educación Técnica","Cauquenes","p72",2015,276207.390701168
"1235","Hombre","Educación Técnica","Cautín","p91",2010,380307.536330664
"1236","Hombre","Educación Técnica","Cautín","p91",2011,415966.848957072
"1237","Hombre","Educación Técnica","Cautín","p91",2012,463145.826469501
"1238","Hombre","Educación Técnica","Cautín","p91",2013,508144.358134043
"1239","Hombre","Educación Técnica","Cautín","p91",2014,524195.593931239
"1240","Hombre","Educación Técnica","Cautín","p91",2015,429691.71661731
"1241","Hombre","Educación Técnica","Chacabuco","p133",2010,731265.384248096
"1242","Hombre","Educación Técnica","Chacabuco","p133",2011,2075277.59485893
"1243","Hombre","Educación Técnica","Chacabuco","p133",2012,1305290.48571354
"1244","Hombre","Educación Técnica","Chacabuco","p133",2013,1337716.18760643
"1245","Hombre","Educación Técnica","Chacabuco","p133",2014,635946.663524163
"1246","Hombre","Educación Técnica","Chacabuco","p133",2015,702396.405081889
"1247","Hombre","Educación Técnica","Chañaral","p32",2010,719604.043730023
"1248","Hombre","Educación Técnica","Chañaral","p32",2011,372500
"1249","Hombre","Educación Técnica","Chañaral","p32",2012,447804.052077818
"1250","Hombre","Educación Técnica","Chañaral","p32",2013,350474.469046545
"1251","Hombre","Educación Técnica","Chañaral","p32",2014,466312.328757645
"1252","Hombre","Educación Técnica","Chañaral","p32",2015,551228.618126977
"1253","Hombre","Educación Técnica","Chiloé","p102",2010,400119.267954487
"1254","Hombre","Educación Técnica","Chiloé","p102",2011,498820.594883366
"1255","Hombre","Educación Técnica","Chiloé","p102",2012,656877.411598684
"1256","Hombre","Educación Técnica","Chiloé","p102",2013,501748.196305807
"1257","Hombre","Educación Técnica","Chiloé","p102",2014,595689.493619393
"1258","Hombre","Educación Técnica","Chiloé","p102",2015,481956.448183997
"1259","Hombre","Educación Técnica","Choapa","p42",2010,395111.887331626
"1260","Hombre","Educación Técnica","Choapa","p42",2011,393795.895821195
"1261","Hombre","Educación Técnica","Choapa","p42",2012,560756.580456895
"1262","Hombre","Educación Técnica","Choapa","p42",2013,487428.509013531
"1263","Hombre","Educación Técnica","Choapa","p42",2014,472070.413105927
"1264","Hombre","Educación Técnica","Choapa","p42",2015,587389.093549512
"1265","Hombre","Educación Técnica","Colchagua","p63",2010,273963.978912477
"1266","Hombre","Educación Técnica","Colchagua","p63",2011,302261.543418978
"1267","Hombre","Educación Técnica","Colchagua","p63",2012,573476.408961512
"1268","Hombre","Educación Técnica","Colchagua","p63",2013,478287.396951548
"1269","Hombre","Educación Técnica","Colchagua","p63",2014,485904.666117024
"1270","Hombre","Educación Técnica","Colchagua","p63",2015,621850.526442063
"1271","Hombre","Educación Técnica","Concepción","p81",2010,382604.415075884
"1272","Hombre","Educación Técnica","Concepción","p81",2011,437802.30568001
"1273","Hombre","Educación Técnica","Concepción","p81",2012,463838.032885828
"1274","Hombre","Educación Técnica","Concepción","p81",2013,553768.606395253
"1275","Hombre","Educación Técnica","Concepción","p81",2014,450121.354439906
"1276","Hombre","Educación Técnica","Concepción","p81",2015,526485.031272294
"1277","Hombre","Educación Técnica","Copiapó","p31",2010,578424.944557641
"1278","Hombre","Educación Técnica","Copiapó","p31",2011,586433.13848243
"1279","Hombre","Educación Técnica","Copiapó","p31",2012,581703.943076069
"1280","Hombre","Educación Técnica","Copiapó","p31",2013,824699.673331666
"1281","Hombre","Educación Técnica","Copiapó","p31",2014,703674.920166179
"1282","Hombre","Educación Técnica","Copiapó","p31",2015,843318.942353059
"1283","Hombre","Educación Técnica","Cordillera","p152",2010,552910.327491911
"1284","Hombre","Educación Técnica","Cordillera","p152",2011,495516.208353273
"1285","Hombre","Educación Técnica","Cordillera","p152",2012,572288.823820151
"1286","Hombre","Educación Técnica","Cordillera","p152",2013,526800.171875767
"1287","Hombre","Educación Técnica","Cordillera","p152",2014,638638.870343632
"1288","Hombre","Educación Técnica","Cordillera","p152",2015,749497.242837419
"1289","Hombre","Educación Técnica","Coyhaique","p111",2010,709139.381782012
"1290","Hombre","Educación Técnica","Coyhaique","p111",2011,624583.053620458
"1291","Hombre","Educación Técnica","Coyhaique","p111",2012,795335.498589395
"1292","Hombre","Educación Técnica","Coyhaique","p111",2013,610157.11725403
"1293","Hombre","Educación Técnica","Coyhaique","p111",2014,784214.267692531
"1294","Hombre","Educación Técnica","Coyhaique","p111",2015,850981.1233254
"1295","Hombre","Educación Técnica","Curicó","p73",2010,485020.674709676
"1296","Hombre","Educación Técnica","Curicó","p73",2011,739054.477395225
"1297","Hombre","Educación Técnica","Curicó","p73",2012,554960.550961517
"1298","Hombre","Educación Técnica","Curicó","p73",2013,536846.65587877
"1299","Hombre","Educación Técnica","Curicó","p73",2014,501700.837957629
"1300","Hombre","Educación Técnica","Curicó","p73",2015,424424.707953582
"1301","Hombre","Educación Técnica","El Loa","p22",2010,647019.990113745
"1302","Hombre","Educación Técnica","El Loa","p22",2011,790392.559772404
"1303","Hombre","Educación Técnica","El Loa","p22",2012,684809.053152254
"1304","Hombre","Educación Técnica","El Loa","p22",2013,979883.530324632
"1305","Hombre","Educación Técnica","El Loa","p22",2014,820555.310459775
"1306","Hombre","Educación Técnica","El Loa","p22",2015,954531.67922474
"1307","Hombre","Educación Técnica","Elqui","p41",2010,475785.477259842
"1308","Hombre","Educación Técnica","Elqui","p41",2011,443666.67841821
"1309","Hombre","Educación Técnica","Elqui","p41",2012,546834.998408012
"1310","Hombre","Educación Técnica","Elqui","p41",2013,647862.396263302
"1311","Hombre","Educación Técnica","Elqui","p41",2014,550462.24707497
"1312","Hombre","Educación Técnica","Elqui","p41",2015,588218.785914081
"1313","Hombre","Educación Técnica","General Carrera","p114",2010,499658.036150464
"1314","Hombre","Educación Técnica","General Carrera","p114",2012,1126295.61371176
"1315","Hombre","Educación Técnica","General Carrera","p114",2013,675064.03100204
"1316","Hombre","Educación Técnica","General Carrera","p114",2014,252605.647148
"1317","Hombre","Educación Técnica","General Carrera","p114",2015,600162.366949308
"1318","Hombre","Educación Técnica","Huasco","p33",2010,487745.806529434
"1319","Hombre","Educación Técnica","Huasco","p33",2011,435750.276515779
"1320","Hombre","Educación Técnica","Huasco","p33",2012,496973.204733593
"1321","Hombre","Educación Técnica","Huasco","p33",2013,552668.025675237
"1322","Hombre","Educación Técnica","Huasco","p33",2014,471752.462868634
"1323","Hombre","Educación Técnica","Huasco","p33",2015,981669.086330007
"1324","Hombre","Educación Técnica","Iquique","p11",2010,602490.94260805
"1325","Hombre","Educación Técnica","Iquique","p11",2011,566121.776261869
"1326","Hombre","Educación Técnica","Iquique","p11",2012,692346.160209284
"1327","Hombre","Educación Técnica","Iquique","p11",2013,796870.557270476
"1328","Hombre","Educación Técnica","Iquique","p11",2014,767920.311984528
"1329","Hombre","Educación Técnica","Iquique","p11",2015,682262.126269478
"1330","Hombre","Educación Técnica","Limarí","p43",2010,377708.065723522
"1331","Hombre","Educación Técnica","Limarí","p43",2011,440718.737367633
"1332","Hombre","Educación Técnica","Limarí","p43",2012,385952.664059102
"1333","Hombre","Educación Técnica","Limarí","p43",2013,412673.164727601
"1334","Hombre","Educación Técnica","Limarí","p43",2014,513242.903107664
"1335","Hombre","Educación Técnica","Limarí","p43",2015,409157.834119481
"1336","Hombre","Educación Técnica","Linares","p74",2010,300302.25637824
"1337","Hombre","Educación Técnica","Linares","p74",2011,293335.254515156
"1338","Hombre","Educación Técnica","Linares","p74",2012,391263.757491472
"1339","Hombre","Educación Técnica","Linares","p74",2013,565777.838098149
"1340","Hombre","Educación Técnica","Linares","p74",2014,469082.28923888
"1341","Hombre","Educación Técnica","Linares","p74",2015,542606.918574574
"1342","Hombre","Educación Técnica","Llanquihue","p101",2010,631228.649325763
"1343","Hombre","Educación Técnica","Llanquihue","p101",2011,667138.812186655
"1344","Hombre","Educación Técnica","Llanquihue","p101",2012,710042.516322866
"1345","Hombre","Educación Técnica","Llanquihue","p101",2013,600936.644618375
"1346","Hombre","Educación Técnica","Llanquihue","p101",2014,804295.770239989
"1347","Hombre","Educación Técnica","Llanquihue","p101",2015,744830.842273616
"1348","Hombre","Educación Técnica","Los Andes","p53",2010,569050.447193819
"1349","Hombre","Educación Técnica","Los Andes","p53",2011,563878.65467154
"1350","Hombre","Educación Técnica","Los Andes","p53",2012,654389.346377824
"1351","Hombre","Educación Técnica","Los Andes","p53",2013,578692.079804445
"1352","Hombre","Educación Técnica","Los Andes","p53",2014,645786.028428749
"1353","Hombre","Educación Técnica","Los Andes","p53",2015,585970.900055252
"1354","Hombre","Educación Técnica","Magallanes","p121",2010,853708.720395178
"1355","Hombre","Educación Técnica","Magallanes","p121",2011,674144.979279714
"1356","Hombre","Educación Técnica","Magallanes","p121",2012,673447.734708041
"1357","Hombre","Educación Técnica","Magallanes","p121",2013,933859.181772293
"1358","Hombre","Educación Técnica","Magallanes","p121",2014,999412.465956796
"1359","Hombre","Educación Técnica","Magallanes","p121",2015,869276.640157957
"1360","Hombre","Educación Técnica","Maipo","p134",2010,555831.64815136
"1361","Hombre","Educación Técnica","Maipo","p134",2011,561868.972504397
"1362","Hombre","Educación Técnica","Maipo","p134",2012,731344.843435254
"1363","Hombre","Educación Técnica","Maipo","p134",2013,630724.339015279
"1364","Hombre","Educación Técnica","Maipo","p134",2014,566482.278680181
"1365","Hombre","Educación Técnica","Maipo","p134",2015,514984.414783062
"1366","Hombre","Educación Técnica","Malleco","p92",2010,448288.64671631
"1367","Hombre","Educación Técnica","Malleco","p92",2011,501965.685954754
"1368","Hombre","Educación Técnica","Malleco","p92",2012,631140.180759515
"1369","Hombre","Educación Técnica","Malleco","p92",2013,660874.47544705
"1370","Hombre","Educación Técnica","Malleco","p92",2014,568053.239084933
"1371","Hombre","Educación Técnica","Malleco","p92",2015,653885.923277952
"1372","Hombre","Educación Técnica","Marga Marga","p58",2010,465611.381151673
"1373","Hombre","Educación Técnica","Marga Marga","p58",2011,400784.06125612
"1374","Hombre","Educación Técnica","Marga Marga","p58",2012,464146.905679979
"1375","Hombre","Educación Técnica","Marga Marga","p58",2013,490335.474689229
"1376","Hombre","Educación Técnica","Marga Marga","p58",2014,486233.95067641
"1377","Hombre","Educación Técnica","Marga Marga","p58",2015,585776.810778413
"1378","Hombre","Educación Técnica","Melipilla","p135",2010,288793.671759666
"1379","Hombre","Educación Técnica","Melipilla","p135",2011,316942.52193921
"1380","Hombre","Educación Técnica","Melipilla","p135",2012,510375.142840845
"1381","Hombre","Educación Técnica","Melipilla","p135",2013,481710.71656712
"1382","Hombre","Educación Técnica","Melipilla","p135",2014,387375.972218954
"1383","Hombre","Educación Técnica","Melipilla","p135",2015,451766.844930329
"1384","Hombre","Educación Técnica","Ñuble","p84",2010,274421.599631911
"1385","Hombre","Educación Técnica","Ñuble","p84",2011,408554.148427295
"1386","Hombre","Educación Técnica","Ñuble","p84",2012,524534.106583475
"1387","Hombre","Educación Técnica","Ñuble","p84",2013,461028.664340137
"1388","Hombre","Educación Técnica","Ñuble","p84",2014,615463.387285809
"1389","Hombre","Educación Técnica","Ñuble","p84",2015,667915.681427428
"1390","Hombre","Educación Técnica","Osorno","p103",2010,447492.210799021
"1391","Hombre","Educación Técnica","Osorno","p103",2011,571042.439821481
"1392","Hombre","Educación Técnica","Osorno","p103",2012,400888.11322141
"1393","Hombre","Educación Técnica","Osorno","p103",2013,597386.953991736
"1394","Hombre","Educación Técnica","Osorno","p103",2014,1348284.0425985
"1395","Hombre","Educación Técnica","Osorno","p103",2015,621154.132550582
"1396","Hombre","Educación Técnica","Petorca","p54",2010,503148.846428408
"1397","Hombre","Educación Técnica","Petorca","p54",2011,584663.372568243
"1398","Hombre","Educación Técnica","Petorca","p54",2012,580343.139450888
"1399","Hombre","Educación Técnica","Petorca","p54",2013,526005.836268397
"1400","Hombre","Educación Técnica","Petorca","p54",2014,502950.744562547
"1401","Hombre","Educación Técnica","Petorca","p54",2015,552727.111743343
"1402","Hombre","Educación Técnica","Quillota","p55",2010,505115.377079957
"1403","Hombre","Educación Técnica","Quillota","p55",2011,358308.320002728
"1404","Hombre","Educación Técnica","Quillota","p55",2012,534718.752556805
"1405","Hombre","Educación Técnica","Quillota","p55",2013,591723.37516292
"1406","Hombre","Educación Técnica","Quillota","p55",2014,639247.398353347
"1407","Hombre","Educación Técnica","Quillota","p55",2015,536196.864359456
"1408","Hombre","Educación Técnica","Ranco","p142",2010,447888.463116105
"1409","Hombre","Educación Técnica","Ranco","p142",2011,301695.011791165
"1410","Hombre","Educación Técnica","Ranco","p142",2012,517612.206274876
"1411","Hombre","Educación Técnica","Ranco","p142",2013,434211.31904446
"1412","Hombre","Educación Técnica","Ranco","p142",2014,482798.290579435
"1413","Hombre","Educación Técnica","Ranco","p142",2015,641699.664180174
"1414","Hombre","Educación Técnica","San Antonio","p56",2010,566261.103201537
"1415","Hombre","Educación Técnica","San Antonio","p56",2011,839836.826774773
"1416","Hombre","Educación Técnica","San Antonio","p56",2012,461056.436399924
"1417","Hombre","Educación Técnica","San Antonio","p56",2013,411482.763960239
"1418","Hombre","Educación Técnica","San Antonio","p56",2014,426109.665700463
"1419","Hombre","Educación Técnica","San Antonio","p56",2015,485815.633836191
"1420","Hombre","Educación Técnica","San Felipe","p57",2010,385742.653604262
"1421","Hombre","Educación Técnica","San Felipe","p57",2011,369950.447789765
"1422","Hombre","Educación Técnica","San Felipe","p57",2012,408750.365827467
"1423","Hombre","Educación Técnica","San Felipe","p57",2013,480887.674443636
"1424","Hombre","Educación Técnica","San Felipe","p57",2014,603992.693423825
"1425","Hombre","Educación Técnica","San Felipe","p57",2015,458827.387245259
"1426","Hombre","Educación Técnica","Santiago","p131",2010,484797.138910561
"1427","Hombre","Educación Técnica","Santiago","p131",2011,545466.980807375
"1428","Hombre","Educación Técnica","Santiago","p131",2012,551838.921355865
"1429","Hombre","Educación Técnica","Santiago","p131",2013,758886.027035983
"1430","Hombre","Educación Técnica","Santiago","p131",2014,617404.737925321
"1431","Hombre","Educación Técnica","Santiago","p131",2015,615795.222638198
"1432","Hombre","Educación Técnica","Talagante","p136",2010,408078.583678069
"1433","Hombre","Educación Técnica","Talagante","p136",2011,507504.002510803
"1434","Hombre","Educación Técnica","Talagante","p136",2012,676047.304089511
"1435","Hombre","Educación Técnica","Talagante","p136",2013,455760.236099348
"1436","Hombre","Educación Técnica","Talagante","p136",2014,508814.347355393
"1437","Hombre","Educación Técnica","Talagante","p136",2015,503375.942532556
"1438","Hombre","Educación Técnica","Talca","p71",2010,304334.620966504
"1439","Hombre","Educación Técnica","Talca","p71",2011,379688.573787852
"1440","Hombre","Educación Técnica","Talca","p71",2012,646481.219725942
"1441","Hombre","Educación Técnica","Talca","p71",2013,581991.544576108
"1442","Hombre","Educación Técnica","Talca","p71",2014,399899.944094517
