"","sex","icse","geography_name","geography_id","year","weighted_mean"
"810","Hombre","Cuenta Propia","Melipilla","p135",2011,182409.221051113
"811","Hombre","Cuenta Propia","Melipilla","p135",2012,272080.496187958
"812","Hombre","Cuenta Propia","Melipilla","p135",2013,284054.073378206
"813","Hombre","Cuenta Propia","Melipilla","p135",2014,290858.921998902
"814","Hombre","Cuenta Propia","Melipilla","p135",2015,349992.364055174
"815","Hombre","Cuenta Propia","Ñuble","p84",2010,167056.619379599
"816","Hombre","Cuenta Propia","Ñuble","p84",2011,279343.591785861
"817","Hombre","Cuenta Propia","Ñuble","p84",2012,326959.668887821
"818","Hombre","Cuenta Propia","Ñuble","p84",2013,173474.416190153
"819","Hombre","Cuenta Propia","Ñuble","p84",2014,234171.435784719
"820","Hombre","Cuenta Propia","Ñuble","p84",2015,241705.361957682
"821","Hombre","Cuenta Propia","Osorno","p103",2010,167603.260124603
"822","Hombre","Cuenta Propia","Osorno","p103",2011,162584.775483467
"823","Hombre","Cuenta Propia","Osorno","p103",2012,173276.09674136
"824","Hombre","Cuenta Propia","Osorno","p103",2013,209384.888276106
"825","Hombre","Cuenta Propia","Osorno","p103",2014,275389.949768626
"826","Hombre","Cuenta Propia","Osorno","p103",2015,336401.340935033
"827","Hombre","Cuenta Propia","Parinacota","p152",2010,144586.363269799
"828","Hombre","Cuenta Propia","Parinacota","p152",2011,116502.961388398
"829","Hombre","Cuenta Propia","Parinacota","p152",2012,83699.6195907572
"830","Hombre","Cuenta Propia","Parinacota","p152",2013,135952.369903301
"831","Hombre","Cuenta Propia","Parinacota","p152",2014,136754.804963992
"832","Hombre","Cuenta Propia","Parinacota","p152",2015,130356.774079393
"833","Hombre","Cuenta Propia","Petorca","p54",2010,236146.882409445
"834","Hombre","Cuenta Propia","Petorca","p54",2011,314950.751467338
"835","Hombre","Cuenta Propia","Petorca","p54",2012,289794.943288049
"836","Hombre","Cuenta Propia","Petorca","p54",2013,234380.821059869
"837","Hombre","Cuenta Propia","Petorca","p54",2014,244284.782031217
"838","Hombre","Cuenta Propia","Petorca","p54",2015,343336.335905713
"839","Hombre","Cuenta Propia","Quillota","p55",2010,170634.213426347
"840","Hombre","Cuenta Propia","Quillota","p55",2011,204678.306279813
"841","Hombre","Cuenta Propia","Quillota","p55",2012,296987.804058308
"842","Hombre","Cuenta Propia","Quillota","p55",2013,214024.789210269
"843","Hombre","Cuenta Propia","Quillota","p55",2014,263529.47487577
"844","Hombre","Cuenta Propia","Quillota","p55",2015,274746.799006749
"845","Hombre","Cuenta Propia","Ranco","p142",2010,222148.587082838
"846","Hombre","Cuenta Propia","Ranco","p142",2011,144973.020938075
"847","Hombre","Cuenta Propia","Ranco","p142",2012,123304.319048101
"848","Hombre","Cuenta Propia","Ranco","p142",2013,379805.619134938
"849","Hombre","Cuenta Propia","Ranco","p142",2014,233775.463222772
"850","Hombre","Cuenta Propia","Ranco","p142",2015,212127.669554937
"851","Hombre","Cuenta Propia","San Antonio","p56",2010,181684.659872876
"852","Hombre","Cuenta Propia","San Antonio","p56",2011,230434.466138165
"853","Hombre","Cuenta Propia","San Antonio","p56",2012,249235.063724238
"854","Hombre","Cuenta Propia","San Antonio","p56",2013,253535.650451906
"855","Hombre","Cuenta Propia","San Antonio","p56",2014,201139.690989317
"856","Hombre","Cuenta Propia","San Antonio","p56",2015,235948.430623001
"857","Hombre","Cuenta Propia","San Felipe","p57",2010,226346.493995229
"858","Hombre","Cuenta Propia","San Felipe","p57",2011,208206.948645452
"859","Hombre","Cuenta Propia","San Felipe","p57",2012,236484.809205935
"860","Hombre","Cuenta Propia","San Felipe","p57",2013,342601.627825631
"861","Hombre","Cuenta Propia","San Felipe","p57",2014,297920.884754447
"862","Hombre","Cuenta Propia","San Felipe","p57",2015,247485.816362091
"863","Hombre","Cuenta Propia","Santiago","p131",2010,376757.271903815
"864","Hombre","Cuenta Propia","Santiago","p131",2011,371166.454536381
"865","Hombre","Cuenta Propia","Santiago","p131",2012,435702.920906486
"866","Hombre","Cuenta Propia","Santiago","p131",2013,445537.00338101
"867","Hombre","Cuenta Propia","Santiago","p131",2014,424492.466190776
"868","Hombre","Cuenta Propia","Santiago","p131",2015,425560.650574759
"869","Hombre","Cuenta Propia","Talagante","p136",2010,299950.850059231
"870","Hombre","Cuenta Propia","Talagante","p136",2011,220661.98378985
"871","Hombre","Cuenta Propia","Talagante","p136",2012,385211.520555698
"872","Hombre","Cuenta Propia","Talagante","p136",2013,255150.84869106
"873","Hombre","Cuenta Propia","Talagante","p136",2014,331688.094827887
"874","Hombre","Cuenta Propia","Talagante","p136",2015,361607.062209558
"875","Hombre","Cuenta Propia","Talca","p71",2010,185316.323205245
"876","Hombre","Cuenta Propia","Talca","p71",2011,278024.464618364
"877","Hombre","Cuenta Propia","Talca","p71",2012,225461.347367425
"878","Hombre","Cuenta Propia","Talca","p71",2013,251038.674375425
"879","Hombre","Cuenta Propia","Talca","p71",2014,265780.313619158
"880","Hombre","Cuenta Propia","Talca","p71",2015,279774.155855448
"881","Hombre","Cuenta Propia","Tamarugal","p12",2010,144148.747679098
"882","Hombre","Cuenta Propia","Tamarugal","p12",2011,178458.124872883
"883","Hombre","Cuenta Propia","Tamarugal","p12",2012,142982.076743302
"884","Hombre","Cuenta Propia","Tamarugal","p12",2013,210666.266576205
"885","Hombre","Cuenta Propia","Tamarugal","p12",2014,246138.085656762
"886","Hombre","Cuenta Propia","Tamarugal","p12",2015,215560.531400111
"887","Hombre","Cuenta Propia","Tierra del Fuego","p123",2010,200000
"888","Hombre","Cuenta Propia","Tierra del Fuego","p123",2011,300000
"889","Hombre","Cuenta Propia","Tierra del Fuego","p123",2012,400000
"890","Hombre","Cuenta Propia","Tierra del Fuego","p123",2013,570000
"891","Hombre","Cuenta Propia","Tierra del Fuego","p123",2014,521724.13507874
"892","Hombre","Cuenta Propia","Tierra del Fuego","p123",2015,218046.42724586
"893","Hombre","Cuenta Propia","Tocopilla","p23",2010,206245.613252454
"894","Hombre","Cuenta Propia","Tocopilla","p23",2011,257112.55664328
"895","Hombre","Cuenta Propia","Tocopilla","p23",2012,416687.944291324
"896","Hombre","Cuenta Propia","Tocopilla","p23",2013,96706.2734218156
"897","Hombre","Cuenta Propia","Tocopilla","p23",2014,535523.97195376
"898","Hombre","Cuenta Propia","Tocopilla","p23",2015,292292.024234217
"899","Hombre","Cuenta Propia","Última Esperanza","p124",2010,304667.129192042
"900","Hombre","Cuenta Propia","Última Esperanza","p124",2011,292828.978954142
"901","Hombre","Cuenta Propia","Última Esperanza","p124",2012,234181.408362357
"902","Hombre","Cuenta Propia","Última Esperanza","p124",2013,362977.130769849
"903","Hombre","Cuenta Propia","Última Esperanza","p124",2014,327913.745385754
"904","Hombre","Cuenta Propia","Última Esperanza","p124",2015,317623.81817158
"905","Hombre","Cuenta Propia","Valdivia","p141",2010,226915.245647144
"906","Hombre","Cuenta Propia","Valdivia","p141",2011,219642.207695383
"907","Hombre","Cuenta Propia","Valdivia","p141",2012,236721.854882794
"908","Hombre","Cuenta Propia","Valdivia","p141",2013,233545.025393043
"909","Hombre","Cuenta Propia","Valdivia","p141",2014,278187.559756863
"910","Hombre","Cuenta Propia","Valdivia","p141",2015,271552.230122061
"911","Hombre","Cuenta Propia","Valparaíso","p51",2010,267873.904186563
"912","Hombre","Cuenta Propia","Valparaíso","p51",2011,296355.965346432
"913","Hombre","Cuenta Propia","Valparaíso","p51",2012,260724.520112248
"914","Hombre","Cuenta Propia","Valparaíso","p51",2013,367359.062790101
"915","Hombre","Cuenta Propia","Valparaíso","p51",2014,527152.742219419
"916","Hombre","Cuenta Propia","Valparaíso","p51",2015,339446.565674294
"917","Hombre","Cuenta Propia",NA,NA,2010,175032.330332022
"918","Hombre","Cuenta Propia",NA,NA,2011,287651.368497157
"919","Hombre","Cuenta Propia",NA,NA,2012,182175.639447292
"920","Hombre","Empleador","Antofagasta","p21",2010,691379.081272342
"921","Hombre","Empleador","Antofagasta","p21",2011,740234.802849296
"922","Hombre","Empleador","Antofagasta","p21",2012,886540.509550513
"923","Hombre","Empleador","Antofagasta","p21",2013,1103491.8247184
"924","Hombre","Empleador","Antofagasta","p21",2014,1057088.90576974
"925","Hombre","Empleador","Antofagasta","p21",2015,1136413.88024854
"926","Hombre","Empleador","Arauco","p82",2010,392946.312304576
"927","Hombre","Empleador","Arauco","p82",2011,350180.908130447
"928","Hombre","Empleador","Arauco","p82",2012,954373.602105186
"929","Hombre","Empleador","Arauco","p82",2013,458360.032439394
"930","Hombre","Empleador","Arauco","p82",2014,575488.336595101
"931","Hombre","Empleador","Arauco","p82",2015,498456.586571893
"932","Hombre","Empleador","Arica","p151",2010,599480.50824679
"933","Hombre","Empleador","Arica","p151",2011,818088.597570721
"934","Hombre","Empleador","Arica","p151",2012,839648.702927488
"935","Hombre","Empleador","Arica","p151",2013,644836.824076456
"936","Hombre","Empleador","Arica","p151",2014,593270.935594836
"937","Hombre","Empleador","Arica","p151",2015,632025.697412765
"938","Hombre","Empleador","Aysén","p112",2010,1741145.2372819
"939","Hombre","Empleador","Aysén","p112",2011,1112362.14426459
"940","Hombre","Empleador","Aysén","p112",2012,1362140.74741249
"941","Hombre","Empleador","Aysén","p112",2013,1133916.48233989
"942","Hombre","Empleador","Aysén","p112",2014,991791.849494622
"943","Hombre","Empleador","Aysén","p112",2015,1599938.70890899
"944","Hombre","Empleador","Bíobío","p83",2010,479151.030102871
"945","Hombre","Empleador","Bíobío","p83",2011,822550.11722281
"946","Hombre","Empleador","Bíobío","p83",2012,777267.292253523
"947","Hombre","Empleador","Bíobío","p83",2013,1308329.69480219
"948","Hombre","Empleador","Bíobío","p83",2014,1153225.46630829
"949","Hombre","Empleador","Bíobío","p83",2015,1119010.11375818
"950","Hombre","Empleador","Cachapoal","p61",2010,841949.49431778
"951","Hombre","Empleador","Cachapoal","p61",2011,1365537.05803835
"952","Hombre","Empleador","Cachapoal","p61",2012,1049041.87257297
"953","Hombre","Empleador","Cachapoal","p61",2013,870132.995985618
"954","Hombre","Empleador","Cachapoal","p61",2014,824420.215533601
"955","Hombre","Empleador","Cachapoal","p61",2015,848933.694462058
"956","Hombre","Empleador","Capitán Prat","p113",2010,870435.925314039
"957","Hombre","Empleador","Capitán Prat","p113",2011,2990410.83012128
"958","Hombre","Empleador","Capitán Prat","p113",2012,369468.227379224
"959","Hombre","Empleador","Capitán Prat","p113",2013,400000
"960","Hombre","Empleador","Capitán Prat","p113",2014,200000
"961","Hombre","Empleador","Cardenal Caro","p62",2010,295468.52651713
"962","Hombre","Empleador","Cardenal Caro","p62",2011,530251.935358856
"963","Hombre","Empleador","Cardenal Caro","p62",2012,1023706.0272149
"964","Hombre","Empleador","Cardenal Caro","p62",2013,1849352.91846519
"965","Hombre","Empleador","Cardenal Caro","p62",2014,842852.275066506
"966","Hombre","Empleador","Cardenal Caro","p62",2015,677262.811706044
"967","Hombre","Empleador","Cauquenes","p72",2010,418166.353392384
"968","Hombre","Empleador","Cauquenes","p72",2011,457748.969316188
"969","Hombre","Empleador","Cauquenes","p72",2012,503794.388984542
"970","Hombre","Empleador","Cauquenes","p72",2013,593305.842828007
"971","Hombre","Empleador","Cauquenes","p72",2014,346570.583061907
"972","Hombre","Empleador","Cauquenes","p72",2015,516551.058513656
"973","Hombre","Empleador","Cautín","p91",2010,680914.544111583
"974","Hombre","Empleador","Cautín","p91",2011,715669.48821978
"975","Hombre","Empleador","Cautín","p91",2012,457163.206822379
"976","Hombre","Empleador","Cautín","p91",2013,716751.236017204
"977","Hombre","Empleador","Cautín","p91",2014,875943.815355561
"978","Hombre","Empleador","Cautín","p91",2015,696460.456196847
"979","Hombre","Empleador","Chacabuco","p133",2010,1116645.29199823
"980","Hombre","Empleador","Chacabuco","p133",2011,2034466.59170117
"981","Hombre","Empleador","Chacabuco","p133",2012,2953566.43121083
"982","Hombre","Empleador","Chacabuco","p133",2013,935846.022784645
"983","Hombre","Empleador","Chacabuco","p133",2014,758825.824675458
"984","Hombre","Empleador","Chacabuco","p133",2015,1288800.98892563
"985","Hombre","Empleador","Chañaral","p32",2010,252285.310049461
"986","Hombre","Empleador","Chañaral","p32",2015,700000
"987","Hombre","Empleador","Chiloé","p102",2010,590273.323339798
"988","Hombre","Empleador","Chiloé","p102",2011,483594.982246273
"989","Hombre","Empleador","Chiloé","p102",2012,752312.12178662
"990","Hombre","Empleador","Chiloé","p102",2013,431779.454401401
"991","Hombre","Empleador","Chiloé","p102",2014,839470.389854549
"992","Hombre","Empleador","Chiloé","p102",2015,875276.059673149
"993","Hombre","Empleador","Choapa","p42",2010,776414.489184994
"994","Hombre","Empleador","Choapa","p42",2011,797038.894697248
"995","Hombre","Empleador","Choapa","p42",2012,431562.152536558
"996","Hombre","Empleador","Choapa","p42",2013,984206.584828938
"997","Hombre","Empleador","Choapa","p42",2014,738798.734563751
"998","Hombre","Empleador","Choapa","p42",2015,1288549.01263805
"999","Hombre","Empleador","Colchagua","p63",2010,669807.680722714
"1000","Hombre","Empleador","Colchagua","p63",2011,800248.186132413
"1001","Hombre","Empleador","Colchagua","p63",2012,745889.391753776
"1002","Hombre","Empleador","Colchagua","p63",2013,787873.384460387
"1003","Hombre","Empleador","Colchagua","p63",2014,549486.554313613
"1004","Hombre","Empleador","Colchagua","p63",2015,561135.388755243
"1005","Hombre","Empleador","Concepción","p81",2010,808742.751920496
"1006","Hombre","Empleador","Concepción","p81",2011,1069169.91732779
"1007","Hombre","Empleador","Concepción","p81",2012,821526.741222728
"1008","Hombre","Empleador","Concepción","p81",2013,1325801.2017925
"1009","Hombre","Empleador","Concepción","p81",2014,688527.320627901
"1010","Hombre","Empleador","Concepción","p81",2015,913695.403668561
"1011","Hombre","Empleador","Copiapó","p31",2010,1400512.59727388
"1012","Hombre","Empleador","Copiapó","p31",2011,1843967.48068465
"1013","Hombre","Empleador","Copiapó","p31",2012,1104744.27109674
"1014","Hombre","Empleador","Copiapó","p31",2013,898935.355823537
"1015","Hombre","Empleador","Copiapó","p31",2014,1265864.36252249
"1016","Hombre","Empleador","Copiapó","p31",2015,1496794.58264849
"1017","Hombre","Empleador","Cordillera","p152",2010,906719.335974668
"1018","Hombre","Empleador","Cordillera","p152",2011,432539.801645681
"1019","Hombre","Empleador","Cordillera","p152",2012,814912.440018797
"1020","Hombre","Empleador","Cordillera","p152",2013,824336.449150836
"1021","Hombre","Empleador","Cordillera","p152",2014,907593.695201513
"1022","Hombre","Empleador","Cordillera","p152",2015,967168.848709796
"1023","Hombre","Empleador","Coyhaique","p111",2010,769441.671677961
"1024","Hombre","Empleador","Coyhaique","p111",2011,663637.508324745
"1025","Hombre","Empleador","Coyhaique","p111",2012,856533.042228213
"1026","Hombre","Empleador","Coyhaique","p111",2013,815914.517509939
"1027","Hombre","Empleador","Coyhaique","p111",2014,907643.345015183
"1028","Hombre","Empleador","Coyhaique","p111",2015,941019.221501973
"1029","Hombre","Empleador","Curicó","p73",2010,541111.00407963
"1030","Hombre","Empleador","Curicó","p73",2011,882096.558625616
"1031","Hombre","Empleador","Curicó","p73",2012,480349.82151865
"1032","Hombre","Empleador","Curicó","p73",2013,743189.611016767
"1033","Hombre","Empleador","Curicó","p73",2014,920240.058693877
"1034","Hombre","Empleador","Curicó","p73",2015,817833.503824951
"1035","Hombre","Empleador","El Loa","p22",2010,1695446.83417876
"1036","Hombre","Empleador","El Loa","p22",2011,1917508.43695911
"1037","Hombre","Empleador","El Loa","p22",2012,1352459.42815473
"1038","Hombre","Empleador","El Loa","p22",2013,1076087.30779166
"1039","Hombre","Empleador","El Loa","p22",2014,1493800.64358033
"1040","Hombre","Empleador","El Loa","p22",2015,1611739.3657502
"1041","Hombre","Empleador","Elqui","p41",2010,803792.604444952
"1042","Hombre","Empleador","Elqui","p41",2011,726944.142987711
"1043","Hombre","Empleador","Elqui","p41",2012,726715.977393132
"1044","Hombre","Empleador","Elqui","p41",2013,861693.919646203
"1045","Hombre","Empleador","Elqui","p41",2014,1115920.5550443
"1046","Hombre","Empleador","Elqui","p41",2015,1860142.26409291
"1047","Hombre","Empleador","General Carrera","p114",2011,100483.320697498
"1048","Hombre","Empleador","General Carrera","p114",2013,450520.810468057
"1049","Hombre","Empleador","General Carrera","p114",2014,199962.497656104
"1050","Hombre","Empleador","Huasco","p33",2010,268529.122000411
"1051","Hombre","Empleador","Huasco","p33",2011,639064.657960683
"1052","Hombre","Empleador","Huasco","p33",2012,898922.604745348
"1053","Hombre","Empleador","Huasco","p33",2013,396136.374157546
"1054","Hombre","Empleador","Huasco","p33",2014,373538.871941351
"1055","Hombre","Empleador","Huasco","p33",2015,809465.473991083
"1056","Hombre","Empleador","Iquique","p11",2010,1202021.42709371
"1057","Hombre","Empleador","Iquique","p11",2011,978152.862802988
"1058","Hombre","Empleador","Iquique","p11",2012,974649.344250138
"1059","Hombre","Empleador","Iquique","p11",2013,1938649.4946744
"1060","Hombre","Empleador","Iquique","p11",2014,1810947.21520278
"1061","Hombre","Empleador","Iquique","p11",2015,1777861.31848384
"1062","Hombre","Empleador","Limarí","p43",2010,539426.373316312
"1063","Hombre","Empleador","Limarí","p43",2011,432444.185629775
"1064","Hombre","Empleador","Limarí","p43",2012,423263.29998492
"1065","Hombre","Empleador","Limarí","p43",2013,544277.34640299
"1066","Hombre","Empleador","Limarí","p43",2014,877207.459013241
"1067","Hombre","Empleador","Limarí","p43",2015,420650.522845835
"1068","Hombre","Empleador","Linares","p74",2010,280282.008446651
"1069","Hombre","Empleador","Linares","p74",2011,309544.379391392
"1070","Hombre","Empleador","Linares","p74",2012,552474.985255631
"1071","Hombre","Empleador","Linares","p74",2013,642161.732880585
"1072","Hombre","Empleador","Linares","p74",2014,676761.133926668
"1073","Hombre","Empleador","Linares","p74",2015,842141.625076351
"1074","Hombre","Empleador","Llanquihue","p101",2010,597259.218054425
"1075","Hombre","Empleador","Llanquihue","p101",2011,1108683.58672349
"1076","Hombre","Empleador","Llanquihue","p101",2012,2282834.64334745
"1077","Hombre","Empleador","Llanquihue","p101",2013,1314909.87084698
"1078","Hombre","Empleador","Llanquihue","p101",2014,1659446.65195794
"1079","Hombre","Empleador","Llanquihue","p101",2015,2059496.01891455
"1080","Hombre","Empleador","Los Andes","p53",2010,1774174.35445213
"1081","Hombre","Empleador","Los Andes","p53",2011,679716.349268136
"1082","Hombre","Empleador","Los Andes","p53",2012,1066419.85576619
"1083","Hombre","Empleador","Los Andes","p53",2013,1017248.42440944
"1084","Hombre","Empleador","Los Andes","p53",2014,1055484.1939926
"1085","Hombre","Empleador","Los Andes","p53",2015,686301.190269836
"1086","Hombre","Empleador","Magallanes","p121",2010,1567913.21975311
"1087","Hombre","Empleador","Magallanes","p121",2011,1439862.44974208
"1088","Hombre","Empleador","Magallanes","p121",2012,1092381.24552422
"1089","Hombre","Empleador","Magallanes","p121",2013,1491236.01044698
"1090","Hombre","Empleador","Magallanes","p121",2014,1289303.27737997
"1091","Hombre","Empleador","Magallanes","p121",2015,1177844.77844228
"1092","Hombre","Empleador","Maipo","p134",2010,796211.334190662
"1093","Hombre","Empleador","Maipo","p134",2011,979748.598780378
"1094","Hombre","Empleador","Maipo","p134",2012,2035096.88378527
"1095","Hombre","Empleador","Maipo","p134",2013,917177.227488238
"1096","Hombre","Empleador","Maipo","p134",2014,840166.49260175
"1097","Hombre","Empleador","Maipo","p134",2015,1129280.8490861
"1098","Hombre","Empleador","Malleco","p92",2010,626176.398222673
"1099","Hombre","Empleador","Malleco","p92",2011,1221193.05470056
"1100","Hombre","Empleador","Malleco","p92",2012,981841.575925714
"1101","Hombre","Empleador","Malleco","p92",2013,850528.686508546
"1102","Hombre","Empleador","Malleco","p92",2014,614450.412442811
"1103","Hombre","Empleador","Malleco","p92",2015,794709.290108166
"1104","Hombre","Empleador","Marga Marga","p58",2010,750797.943626147
"1105","Hombre","Empleador","Marga Marga","p58",2011,1655423.70037964
"1106","Hombre","Empleador","Marga Marga","p58",2012,1024207.87943883
"1107","Hombre","Empleador","Marga Marga","p58",2013,880530.552645326
"1108","Hombre","Empleador","Marga Marga","p58",2014,796642.337053523
"1109","Hombre","Empleador","Marga Marga","p58",2015,879881.779478108
"1110","Hombre","Empleador","Melipilla","p135",2010,1962878.47530257
"1111","Hombre","Empleador","Melipilla","p135",2011,3881363.46909976
"1112","Hombre","Empleador","Melipilla","p135",2012,572023.242859391
"1113","Hombre","Empleador","Melipilla","p135",2013,700649.531141792
"1114","Hombre","Empleador","Melipilla","p135",2014,872050.051990399
"1115","Hombre","Empleador","Melipilla","p135",2015,1115472.92263425
"1116","Hombre","Empleador","Ñuble","p84",2010,672373.222837151
"1117","Hombre","Empleador","Ñuble","p84",2011,909705.369268558
"1118","Hombre","Empleador","Ñuble","p84",2012,1371710.39625718
"1119","Hombre","Empleador","Ñuble","p84",2013,1157229.52808257
"1120","Hombre","Empleador","Ñuble","p84",2014,1130321.5816794
"1121","Hombre","Empleador","Ñuble","p84",2015,1363229.62460975
"1122","Hombre","Empleador","Osorno","p103",2010,759768.348646778
"1123","Hombre","Empleador","Osorno","p103",2011,937214.958146053
"1124","Hombre","Empleador","Osorno","p103",2012,1089550.59609192
"1125","Hombre","Empleador","Osorno","p103",2013,1166535.94926756
"1126","Hombre","Empleador","Osorno","p103",2014,1439655.71294482
"1127","Hombre","Empleador","Osorno","p103",2015,1326552.55194038
"1128","Hombre","Empleador","Parinacota","p152",2010,181177.138383245
"1129","Hombre","Empleador","Parinacota","p152",2015,351826.646737305
"1130","Hombre","Empleador","Petorca","p54",2010,534685.618883837
"1131","Hombre","Empleador","Petorca","p54",2011,552189.826936384
"1132","Hombre","Empleador","Petorca","p54",2012,1226570.91302704
"1133","Hombre","Empleador","Petorca","p54",2013,1166121.59609542
"1134","Hombre","Empleador","Petorca","p54",2014,929001.463533666
"1135","Hombre","Empleador","Petorca","p54",2015,956343.750339329
"1136","Hombre","Empleador","Quillota","p55",2010,535270.086329378
"1137","Hombre","Empleador","Quillota","p55",2011,501065.213669795
"1138","Hombre","Empleador","Quillota","p55",2012,961608.324536625
"1139","Hombre","Empleador","Quillota","p55",2013,682512.718015906
"1140","Hombre","Empleador","Quillota","p55",2014,681315.077701156
"1141","Hombre","Empleador","Quillota","p55",2015,875425.308559427
"1142","Hombre","Empleador","Ranco","p142",2010,502998.141723127
"1143","Hombre","Empleador","Ranco","p142",2011,477312.238624212
"1144","Hombre","Empleador","Ranco","p142",2012,1228403.86929886
"1145","Hombre","Empleador","Ranco","p142",2013,784590.03256648
"1146","Hombre","Empleador","Ranco","p142",2014,154792.166087406
"1147","Hombre","Empleador","Ranco","p142",2015,1500405.91737327
"1148","Hombre","Empleador","San Antonio","p56",2010,407062.497289398
"1149","Hombre","Empleador","San Antonio","p56",2011,2650543.27520463
"1150","Hombre","Empleador","San Antonio","p56",2012,1063198.88728441
"1151","Hombre","Empleador","San Antonio","p56",2013,549131.843854237
"1152","Hombre","Empleador","San Antonio","p56",2014,747274.325361297
"1153","Hombre","Empleador","San Antonio","p56",2015,780998.152924532
"1154","Hombre","Empleador","San Felipe","p57",2010,747602.700284298
"1155","Hombre","Empleador","San Felipe","p57",2011,570710.361695199
"1156","Hombre","Empleador","San Felipe","p57",2012,782434.415174949
"1157","Hombre","Empleador","San Felipe","p57",2013,978940.727972039
"1158","Hombre","Empleador","San Felipe","p57",2014,565869.285805257
"1159","Hombre","Empleador","San Felipe","p57",2015,1123047.69202504
"1160","Hombre","Empleador","Santiago","p131",2010,1277382.66217584
"1161","Hombre","Empleador","Santiago","p131",2011,1210275.74627539
"1162","Hombre","Empleador","Santiago","p131",2012,1377143.80090768
"1163","Hombre","Empleador","Santiago","p131",2013,1515347.50992908
"1164","Hombre","Empleador","Santiago","p131",2014,1353061.14718724
"1165","Hombre","Empleador","Santiago","p131",2015,1626322.85366468
"1166","Hombre","Empleador","Talagante","p136",2010,698418.380535044
"1167","Hombre","Empleador","Talagante","p136",2011,1233526.60710101
"1168","Hombre","Empleador","Talagante","p136",2012,1154929.39833435
"1169","Hombre","Empleador","Talagante","p136",2013,1042356.98278817
"1170","Hombre","Empleador","Talagante","p136",2014,1180632.83915955
"1171","Hombre","Empleador","Talagante","p136",2015,2651311.9110939
"1172","Hombre","Empleador","Talca","p71",2010,573240.496282729
"1173","Hombre","Empleador","Talca","p71",2011,1061530.46205298
"1174","Hombre","Empleador","Talca","p71",2012,465769.529102766
"1175","Hombre","Empleador","Talca","p71",2013,778708.274106366
"1176","Hombre","Empleador","Talca","p71",2014,1018741.29713696
"1177","Hombre","Empleador","Talca","p71",2015,1041517.98345127
"1178","Hombre","Empleador","Tamarugal","p12",2010,260187.135263373
"1179","Hombre","Empleador","Tamarugal","p12",2011,304088.201722136
"1180","Hombre","Empleador","Tamarugal","p12",2012,774866.774444666
"1181","Hombre","Empleador","Tamarugal","p12",2013,650988.166031026
"1182","Hombre","Empleador","Tamarugal","p12",2014,432987.845302396
"1183","Hombre","Empleador","Tamarugal","p12",2015,461656.609230638
"1184","Hombre","Empleador","Tierra del Fuego","p123",2010,573333.333333333
"1185","Hombre","Empleador","Tierra del Fuego","p123",2011,900000
"1186","Hombre","Empleador","Tierra del Fuego","p123",2013,1200000
"1187","Hombre","Empleador","Tierra del Fuego","p123",2014,1866818.57620774
"1188","Hombre","Empleador","Tierra del Fuego","p123",2015,1650055.38947754
"1189","Hombre","Empleador","Tocopilla","p23",2010,400000
"1190","Hombre","Empleador","Tocopilla","p23",2013,300000
"1191","Hombre","Empleador","Tocopilla","p23",2015,275176.140983724
"1192","Hombre","Empleador","Última Esperanza","p124",2010,874121.093058254
"1193","Hombre","Empleador","Última Esperanza","p124",2011,200966.641394996
"1194","Hombre","Empleador","Última Esperanza","p124",2012,881931.237152354
"1195","Hombre","Empleador","Última Esperanza","p124",2013,2385503.70957133
"1196","Hombre","Empleador","Última Esperanza","p124",2014,586045.10138336
"1197","Hombre","Empleador","Última Esperanza","p124",2015,2645682.05920965
"1198","Hombre","Empleador","Valdivia","p141",2010,754309.55796276
"1199","Hombre","Empleador","Valdivia","p141",2011,735160.901680437
"1200","Hombre","Empleador","Valdivia","p141",2012,1178937.22834945
"1201","Hombre","Empleador","Valdivia","p141",2013,605236.836848757
"1202","Hombre","Empleador","Valdivia","p141",2014,731913.323635177
"1203","Hombre","Empleador","Valdivia","p141",2015,852409.863463671
"1204","Hombre","Empleador","Valparaíso","p51",2010,797851.33396619
"1205","Hombre","Empleador","Valparaíso","p51",2011,947608.930463835
"1206","Hombre","Empleador","Valparaíso","p51",2012,758984.659571694
"1207","Hombre","Empleador","Valparaíso","p51",2013,1595556.22198841
"1208","Hombre","Empleador","Valparaíso","p51",2014,1467383.79266554
"1209","Hombre","Empleador","Valparaíso","p51",2015,1813711.74656792
"1210","Hombre","Empleador",NA,NA,2010,316962.67410101
"1211","Hombre","Empleador",NA,NA,2011,215974.115508759
"1212","Hombre","Empleador",NA,NA,2012,873157.073483993
"1213","Hombre","Personal de Servicio Doméstico Puertas Adentro","Arica","p151",2013,40054.2250338908
"1214","Hombre","Personal de Servicio Doméstico Puertas Adentro","Cardenal Caro","p62",2010,200195.73302016
"1215","Hombre","Personal de Servicio Doméstico Puertas Adentro","Chacabuco","p133",2015,451833.574791744
"1216","Hombre","Personal de Servicio Doméstico Puertas Adentro","Concepción","p81",2012,301353.092783505
"1217","Hombre","Personal de Servicio Doméstico Puertas Adentro","Copiapó","p31",2011,160000
"1218","Hombre","Personal de Servicio Doméstico Puertas Adentro","Curicó","p73",2015,281140.89098153
"1219","Hombre","Personal de Servicio Doméstico Puertas Adentro","Huasco","p33",2013,175000
"1220","Hombre","Personal de Servicio Doméstico Puertas Adentro","Los Andes","p53",2010,219849.535906204
