"","sex","isic","geography_name","geography_id","year","weighted_median"
"822","Hombre","Industrias manufactureras","Chañaral","p32",2014,312763.809338638
"823","Hombre","Industrias manufactureras","Chañaral","p32",2015,347755.268453061
"824","Hombre","Industrias manufactureras","Chiloé","p102",2010,236174.543687644
"825","Hombre","Industrias manufactureras","Chiloé","p102",2011,255107.319744754
"826","Hombre","Industrias manufactureras","Chiloé","p102",2012,251172.08701866
"827","Hombre","Industrias manufactureras","Chiloé","p102",2013,315021.206739548
"828","Hombre","Industrias manufactureras","Chiloé","p102",2014,304563.842347534
"829","Hombre","Industrias manufactureras","Chiloé","p102",2015,339923.761130438
"830","Hombre","Industrias manufactureras","Choapa","p42",2010,248799.653118778
"831","Hombre","Industrias manufactureras","Choapa","p42",2011,254684.706751572
"832","Hombre","Industrias manufactureras","Choapa","p42",2012,263962.846506555
"833","Hombre","Industrias manufactureras","Choapa","p42",2013,342209.30753794
"834","Hombre","Industrias manufactureras","Choapa","p42",2014,349934.370898181
"835","Hombre","Industrias manufactureras","Choapa","p42",2015,221310.64945708
"836","Hombre","Industrias manufactureras","Colchagua","p63",2010,199909.177018531
"837","Hombre","Industrias manufactureras","Colchagua","p63",2011,249747.652530333
"838","Hombre","Industrias manufactureras","Colchagua","p63",2012,297880.4560215
"839","Hombre","Industrias manufactureras","Colchagua","p63",2013,306637.254986407
"840","Hombre","Industrias manufactureras","Colchagua","p63",2014,349934.370898181
"841","Hombre","Industrias manufactureras","Colchagua","p63",2015,300000
"842","Hombre","Industrias manufactureras","Concepción","p81",2010,299794.821690278
"843","Hombre","Industrias manufactureras","Concepción","p81",2011,289103.025311187
"844","Hombre","Industrias manufactureras","Concepción","p81",2012,300000
"845","Hombre","Industrias manufactureras","Concepción","p81",2013,356736.48675523
"846","Hombre","Industrias manufactureras","Concepción","p81",2014,339364.827234776
"847","Hombre","Industrias manufactureras","Concepción","p81",2015,381548.352046362
"848","Hombre","Industrias manufactureras","Copiapó","p31",2010,404460.916339904
"849","Hombre","Industrias manufactureras","Copiapó","p31",2011,338801.800088691
"850","Hombre","Industrias manufactureras","Copiapó","p31",2012,435966.16789957
"851","Hombre","Industrias manufactureras","Copiapó","p31",2013,441255.316942258
"852","Hombre","Industrias manufactureras","Copiapó","p31",2014,450066.442544694
"853","Hombre","Industrias manufactureras","Copiapó","p31",2015,661389.601957717
"854","Hombre","Industrias manufactureras","Cordillera","p152",2010,270000
"855","Hombre","Industrias manufactureras","Cordillera","p152",2011,274536.377092139
"856","Hombre","Industrias manufactureras","Cordillera","p152",2012,301227.943135509
"857","Hombre","Industrias manufactureras","Cordillera","p152",2013,348858.988475304
"858","Hombre","Industrias manufactureras","Cordillera","p152",2014,410236.962348989
"859","Hombre","Industrias manufactureras","Cordillera","p152",2015,501532.417292543
"860","Hombre","Industrias manufactureras","Coyhaique","p111",2010,213239.72454751
"861","Hombre","Industrias manufactureras","Coyhaique","p111",2011,251208.301743745
"862","Hombre","Industrias manufactureras","Coyhaique","p111",2012,209400.91233434
"863","Hombre","Industrias manufactureras","Coyhaique","p111",2013,280379.575237236
"864","Hombre","Industrias manufactureras","Coyhaique","p111",2014,300000
"865","Hombre","Industrias manufactureras","Coyhaique","p111",2015,390934.820503892
"866","Hombre","Industrias manufactureras","Curicó","p73",2010,299958.388714962
"867","Hombre","Industrias manufactureras","Curicó","p73",2011,266357.240767796
"868","Hombre","Industrias manufactureras","Curicó","p73",2012,203978.778657278
"869","Hombre","Industrias manufactureras","Curicó","p73",2013,300406.687754181
"870","Hombre","Industrias manufactureras","Curicó","p73",2014,285124.125519852
"871","Hombre","Industrias manufactureras","Curicó","p73",2015,339062.552103166
"872","Hombre","Industrias manufactureras","El Loa","p22",2010,873136.45082412
"873","Hombre","Industrias manufactureras","El Loa","p22",2011,285741.998848189
"874","Hombre","Industrias manufactureras","El Loa","p22",2012,417679.655506171
"875","Hombre","Industrias manufactureras","El Loa","p22",2013,387044.201857026
"876","Hombre","Industrias manufactureras","El Loa","p22",2014,478754.430677046
"877","Hombre","Industrias manufactureras","El Loa","p22",2015,252508.34485202
"878","Hombre","Industrias manufactureras","Elqui","p41",2010,300293.59953024
"879","Hombre","Industrias manufactureras","Elqui","p41",2011,250678.633815583
"880","Hombre","Industrias manufactureras","Elqui","p41",2012,352759.524827866
"881","Hombre","Industrias manufactureras","Elqui","p41",2013,335804.718009464
"882","Hombre","Industrias manufactureras","Elqui","p41",2014,299947.888990753
"883","Hombre","Industrias manufactureras","Elqui","p41",2015,300081.183474654
"884","Hombre","Industrias manufactureras","General Carrera","p114",2010,149897.410845139
"885","Hombre","Industrias manufactureras","General Carrera","p114",2014,210794.64669994
"886","Hombre","Industrias manufactureras","General Carrera","p114",2015,185068.90570846
"887","Hombre","Industrias manufactureras","Huasco","p33",2010,252436.063221396
"888","Hombre","Industrias manufactureras","Huasco","p33",2011,332691.079755957
"889","Hombre","Industrias manufactureras","Huasco","p33",2012,306543.539599571
"890","Hombre","Industrias manufactureras","Huasco","p33",2013,401561.387680847
"891","Hombre","Industrias manufactureras","Huasco","p33",2014,368470.221476664
"892","Hombre","Industrias manufactureras","Huasco","p33",2015,419792.923936916
"893","Hombre","Industrias manufactureras","Iquique","p11",2010,303745.46863679
"894","Hombre","Industrias manufactureras","Iquique","p11",2011,398952.991814691
"895","Hombre","Industrias manufactureras","Iquique","p11",2012,349846.015624008
"896","Hombre","Industrias manufactureras","Iquique","p11",2013,398653.334608494
"897","Hombre","Industrias manufactureras","Iquique","p11",2014,499906.244140259
"898","Hombre","Industrias manufactureras","Iquique","p11",2015,401629.844259328
"899","Hombre","Industrias manufactureras","Limarí","p43",2010,247752.518504133
"900","Hombre","Industrias manufactureras","Limarí","p43",2011,201680.349660602
"901","Hombre","Industrias manufactureras","Limarí","p43",2012,301207.70260374
"902","Hombre","Industrias manufactureras","Limarí","p43",2013,320527.432880865
"903","Hombre","Industrias manufactureras","Limarí","p43",2014,287946.421704017
"904","Hombre","Industrias manufactureras","Limarí","p43",2015,314296.041071545
"905","Hombre","Industrias manufactureras","Linares","p74",2010,171887.641451692
"906","Hombre","Industrias manufactureras","Linares","p74",2011,181572.979568331
"907","Hombre","Industrias manufactureras","Linares","p74",2012,203307.539857637
"908","Hombre","Industrias manufactureras","Linares","p74",2013,231391.826948684
"909","Hombre","Industrias manufactureras","Linares","p74",2014,242666.830895179
"910","Hombre","Industrias manufactureras","Linares","p74",2015,262690.02517769
"911","Hombre","Industrias manufactureras","Llanquihue","p101",2010,247528.601753572
"912","Hombre","Industrias manufactureras","Llanquihue","p101",2011,233573.609605387
"913","Hombre","Industrias manufactureras","Llanquihue","p101",2012,301353.092783505
"914","Hombre","Industrias manufactureras","Llanquihue","p101",2013,339917.963442198
"915","Hombre","Industrias manufactureras","Llanquihue","p101",2014,359885.905545707
"916","Hombre","Industrias manufactureras","Llanquihue","p101",2015,451707.959490764
"917","Hombre","Industrias manufactureras","Los Andes","p53",2010,286850.262104169
"918","Hombre","Industrias manufactureras","Los Andes","p53",2011,313589.245362351
"919","Hombre","Industrias manufactureras","Los Andes","p53",2012,372027.671258308
"920","Hombre","Industrias manufactureras","Los Andes","p53",2013,373380.429437414
"921","Hombre","Industrias manufactureras","Los Andes","p53",2014,360024.720815663
"922","Hombre","Industrias manufactureras","Los Andes","p53",2015,410138.153140056
"923","Hombre","Industrias manufactureras","Magallanes","p121",2010,465389.326276167
"924","Hombre","Industrias manufactureras","Magallanes","p121",2011,421685.678710384
"925","Hombre","Industrias manufactureras","Magallanes","p121",2012,492747.487404048
"926","Hombre","Industrias manufactureras","Magallanes","p121",2013,560942.73709951
"927","Hombre","Industrias manufactureras","Magallanes","p121",2014,299945.18614808
"928","Hombre","Industrias manufactureras","Magallanes","p121",2015,420129.803253541
"929","Hombre","Industrias manufactureras","Maipo","p134",2010,239860.070816079
"930","Hombre","Industrias manufactureras","Maipo","p134",2011,266343.791412742
"931","Hombre","Industrias manufactureras","Maipo","p134",2012,291625.118414619
"932","Hombre","Industrias manufactureras","Maipo","p134",2013,394273.935900242
"933","Hombre","Industrias manufactureras","Maipo","p134",2014,347225.350775378
"934","Hombre","Industrias manufactureras","Maipo","p134",2015,400083.751338056
"935","Hombre","Industrias manufactureras","Malleco","p92",2010,199472.066921352
"936","Hombre","Industrias manufactureras","Malleco","p92",2011,316062.018024561
"937","Hombre","Industrias manufactureras","Malleco","p92",2012,235380.141525801
"938","Hombre","Industrias manufactureras","Malleco","p92",2013,309404.38354022
"939","Hombre","Industrias manufactureras","Malleco","p92",2014,320540.481428607
"940","Hombre","Industrias manufactureras","Malleco","p92",2015,313638.43413713
"941","Hombre","Industrias manufactureras","Marga Marga","p58",2010,300000
"942","Hombre","Industrias manufactureras","Marga Marga","p58",2011,253060.713006018
"943","Hombre","Industrias manufactureras","Marga Marga","p58",2012,230889.515485239
"944","Hombre","Industrias manufactureras","Marga Marga","p58",2013,300000
"945","Hombre","Industrias manufactureras","Marga Marga","p58",2014,403179.154896943
"946","Hombre","Industrias manufactureras","Marga Marga","p58",2015,349178.668806172
"947","Hombre","Industrias manufactureras","Melipilla","p135",2010,199863.214460186
"948","Hombre","Industrias manufactureras","Melipilla","p135",2011,239232.866409702
"949","Hombre","Industrias manufactureras","Melipilla","p135",2012,235046.040422522
"950","Hombre","Industrias manufactureras","Melipilla","p135",2013,299726.20620153
"951","Hombre","Industrias manufactureras","Melipilla","p135",2014,399978.174909346
"952","Hombre","Industrias manufactureras","Melipilla","p135",2015,394913.917441558
"953","Hombre","Industrias manufactureras","Ñuble","p84",2010,200000
"954","Hombre","Industrias manufactureras","Ñuble","p84",2011,297547.237048547
"955","Hombre","Industrias manufactureras","Ñuble","p84",2012,263499.495781176
"956","Hombre","Industrias manufactureras","Ñuble","p84",2013,230217.657031185
"957","Hombre","Industrias manufactureras","Ñuble","p84",2014,298869.916898579
"958","Hombre","Industrias manufactureras","Ñuble","p84",2015,300081.183474654
"959","Hombre","Industrias manufactureras","Osorno","p103",2010,228693.203415981
"960","Hombre","Industrias manufactureras","Osorno","p103",2011,227048.828236313
"961","Hombre","Industrias manufactureras","Osorno","p103",2012,200399.976707759
"962","Hombre","Industrias manufactureras","Osorno","p103",2013,349711.26377226
"963","Hombre","Industrias manufactureras","Osorno","p103",2014,300132.680115887
"964","Hombre","Industrias manufactureras","Osorno","p103",2015,300000
"965","Hombre","Industrias manufactureras","Parinacota","p152",2012,70393.4758569847
"966","Hombre","Industrias manufactureras","Petorca","p54",2010,195843.686796245
"967","Hombre","Industrias manufactureras","Petorca","p54",2011,387208.063808832
"968","Hombre","Industrias manufactureras","Petorca","p54",2012,234651.822902589
"969","Hombre","Industrias manufactureras","Petorca","p54",2013,256994.170930029
"970","Hombre","Industrias manufactureras","Petorca","p54",2014,213696.846803755
"971","Hombre","Industrias manufactureras","Petorca","p54",2015,261708.303682863
"972","Hombre","Industrias manufactureras","Quillota","p55",2010,202613.14224289
"973","Hombre","Industrias manufactureras","Quillota","p55",2011,226824.68999563
"974","Hombre","Industrias manufactureras","Quillota","p55",2012,280187.665867982
"975","Hombre","Industrias manufactureras","Quillota","p55",2013,260844.650618033
"976","Hombre","Industrias manufactureras","Quillota","p55",2014,362401.013215841
"977","Hombre","Industrias manufactureras","Quillota","p55",2015,391071.486364476
"978","Hombre","Industrias manufactureras","Ranco","p142",2010,214716.870448166
"979","Hombre","Industrias manufactureras","Ranco","p142",2011,229091.630045264
"980","Hombre","Industrias manufactureras","Ranco","p142",2012,307257.043686051
"981","Hombre","Industrias manufactureras","Ranco","p142",2013,247473.163126545
"982","Hombre","Industrias manufactureras","Ranco","p142",2014,254266.628424743
"983","Hombre","Industrias manufactureras","Ranco","p142",2015,243062.680028715
"984","Hombre","Industrias manufactureras","San Antonio","p56",2010,259414.091884587
"985","Hombre","Industrias manufactureras","San Antonio","p56",2011,250000
"986","Hombre","Industrias manufactureras","San Antonio","p56",2012,289085.768770271
"987","Hombre","Industrias manufactureras","San Antonio","p56",2013,307636.938489314
"988","Hombre","Industrias manufactureras","San Antonio","p56",2014,400996.954952853
"989","Hombre","Industrias manufactureras","San Antonio","p56",2015,416869.727579875
"990","Hombre","Industrias manufactureras","San Felipe","p57",2010,204884.242239217
"991","Hombre","Industrias manufactureras","San Felipe","p57",2011,306794.522665169
"992","Hombre","Industrias manufactureras","San Felipe","p57",2012,267460.20683937
"993","Hombre","Industrias manufactureras","San Felipe","p57",2013,358594.594590903
"994","Hombre","Industrias manufactureras","San Felipe","p57",2014,365063.988934908
"995","Hombre","Industrias manufactureras","San Felipe","p57",2015,351426.113726912
"996","Hombre","Industrias manufactureras","Santiago","p131",2010,290547.413339352
"997","Hombre","Industrias manufactureras","Santiago","p131",2011,309293.581507049
"998","Hombre","Industrias manufactureras","Santiago","p131",2012,341533.505154639
"999","Hombre","Industrias manufactureras","Santiago","p131",2013,383967.509935534
"1000","Hombre","Industrias manufactureras","Santiago","p131",2014,380073.702614866
"1001","Hombre","Industrias manufactureras","Santiago","p131",2015,416516.804983657
"1002","Hombre","Industrias manufactureras","Talagante","p136",2010,223363.917341163
"1003","Hombre","Industrias manufactureras","Talagante","p136",2011,306661.9152362
"1004","Hombre","Industrias manufactureras","Talagante","p136",2012,328737.681949768
"1005","Hombre","Industrias manufactureras","Talagante","p136",2013,350474.469046544
"1006","Hombre","Industrias manufactureras","Talagante","p136",2014,349997.563192218
"1007","Hombre","Industrias manufactureras","Talagante","p136",2015,390753.620817439
"1008","Hombre","Industrias manufactureras","Talca","p71",2010,224851.490041822
"1009","Hombre","Industrias manufactureras","Talca","p71",2011,201625.633025171
"1010","Hombre","Industrias manufactureras","Talca","p71",2012,238700.536714552
"1011","Hombre","Industrias manufactureras","Talca","p71",2013,300212.254594428
"1012","Hombre","Industrias manufactureras","Talca","p71",2014,282918.32480576
"1013","Hombre","Industrias manufactureras","Talca","p71",2015,300081.183474654
"1014","Hombre","Industrias manufactureras","Tamarugal","p12",2010,68858.2246030973
"1015","Hombre","Industrias manufactureras","Tamarugal","p12",2011,343675.920700683
"1016","Hombre","Industrias manufactureras","Tamarugal","p12",2012,431412.343646765
"1017","Hombre","Industrias manufactureras","Tamarugal","p12",2013,225904.642904494
"1018","Hombre","Industrias manufactureras","Tamarugal","p12",2014,228814.957266756
"1019","Hombre","Industrias manufactureras","Tamarugal","p12",2015,305348.773162175
"1020","Hombre","Industrias manufactureras","Tierra del Fuego","p123",2010,399000
"1021","Hombre","Industrias manufactureras","Tierra del Fuego","p123",2011,292056.110858701
"1022","Hombre","Industrias manufactureras","Tierra del Fuego","p123",2012,440000
"1023","Hombre","Industrias manufactureras","Tierra del Fuego","p123",2013,1100000
"1024","Hombre","Industrias manufactureras","Tierra del Fuego","p123",2014,858500
"1025","Hombre","Industrias manufactureras","Tierra del Fuego","p123",2015,350000
"1026","Hombre","Industrias manufactureras","Tocopilla","p23",2010,368896.296296296
"1027","Hombre","Industrias manufactureras","Tocopilla","p23",2011,518000
"1028","Hombre","Industrias manufactureras","Tocopilla","p23",2012,513584.561403509
"1029","Hombre","Industrias manufactureras","Tocopilla","p23",2013,500677.812923635
"1030","Hombre","Industrias manufactureras","Tocopilla","p23",2014,230000
"1031","Hombre","Industrias manufactureras","Tocopilla","p23",2015,300081.183474654
"1032","Hombre","Industrias manufactureras","Última Esperanza","p124",2010,359753.786028334
"1033","Hombre","Industrias manufactureras","Última Esperanza","p124",2011,200966.641394996
"1034","Hombre","Industrias manufactureras","Última Esperanza","p124",2012,289953.694771368
"1035","Hombre","Industrias manufactureras","Última Esperanza","p124",2013,322755.837539482
"1036","Hombre","Industrias manufactureras","Última Esperanza","p124",2014,415405.631465108
"1037","Hombre","Industrias manufactureras","Última Esperanza","p124",2015,540903.994804483
"1038","Hombre","Industrias manufactureras","Valdivia","p141",2010,256177.881986813
"1039","Hombre","Industrias manufactureras","Valdivia","p141",2011,269944.308081052
"1040","Hombre","Industrias manufactureras","Valdivia","p141",2012,391063.954009825
"1041","Hombre","Industrias manufactureras","Valdivia","p141",2013,300060.724738497
"1042","Hombre","Industrias manufactureras","Valdivia","p141",2014,311892.970356967
"1043","Hombre","Industrias manufactureras","Valdivia","p141",2015,350094.714053763
"1044","Hombre","Industrias manufactureras","Valparaíso","p51",2010,239805.774637882
"1045","Hombre","Industrias manufactureras","Valparaíso","p51",2011,348202.77666535
"1046","Hombre","Industrias manufactureras","Valparaíso","p51",2012,301353.092783505
"1047","Hombre","Industrias manufactureras","Valparaíso","p51",2013,457867.667836612
"1048","Hombre","Industrias manufactureras","Valparaíso","p51",2014,403021.887257106
"1049","Hombre","Industrias manufactureras","Valparaíso","p51",2015,358816.56795545
"1050","Hombre","Industrias manufactureras",NA,NA,2010,100097.86651008
"1051","Hombre","Industrias manufactureras",NA,NA,2011,223167.816372146
"1052","Hombre","Industrias manufactureras",NA,NA,2012,347631.502459793
"1053","Hombre","Suministro de electricidad, gas y agua","Antofagasta","p21",2010,433942.461730589
"1054","Hombre","Suministro de electricidad, gas y agua","Antofagasta","p21",2011,354028.57645534
"1055","Hombre","Suministro de electricidad, gas y agua","Antofagasta","p21",2012,574072.407835564
"1056","Hombre","Suministro de electricidad, gas y agua","Antofagasta","p21",2013,413725.971580743
"1057","Hombre","Suministro de electricidad, gas y agua","Antofagasta","p21",2014,732801.573459732
"1058","Hombre","Suministro de electricidad, gas y agua","Antofagasta","p21",2015,1048827.84838349
"1059","Hombre","Suministro de electricidad, gas y agua","Arauco","p82",2011,183062.627424563
"1060","Hombre","Suministro de electricidad, gas y agua","Arauco","p82",2012,720000
"1061","Hombre","Suministro de electricidad, gas y agua","Arauco","p82",2013,334123.927198457
"1062","Hombre","Suministro de electricidad, gas y agua","Arauco","p82",2014,716859.742938589
"1063","Hombre","Suministro de electricidad, gas y agua","Arauco","p82",2015,262899.204223664
"1064","Hombre","Suministro de electricidad, gas y agua","Arica","p151",2010,307056.052340268
"1065","Hombre","Suministro de electricidad, gas y agua","Arica","p151",2011,216765.233266666
"1066","Hombre","Suministro de electricidad, gas y agua","Arica","p151",2012,208699.187254688
"1067","Hombre","Suministro de electricidad, gas y agua","Arica","p151",2013,253509.792737751
"1068","Hombre","Suministro de electricidad, gas y agua","Arica","p151",2014,270309.338784532
"1069","Hombre","Suministro de electricidad, gas y agua","Arica","p151",2015,389559.38935454
"1070","Hombre","Suministro de electricidad, gas y agua","Aysén","p112",2010,343650.04091478
"1071","Hombre","Suministro de electricidad, gas y agua","Aysén","p112",2011,661171.557412883
"1072","Hombre","Suministro de electricidad, gas y agua","Aysén","p112",2012,964329.896907216
"1073","Hombre","Suministro de electricidad, gas y agua","Aysén","p112",2013,552687.356469953
"1074","Hombre","Suministro de electricidad, gas y agua","Aysén","p112",2014,486991.886663123
"1075","Hombre","Suministro de electricidad, gas y agua","Aysén","p112",2015,450121.775211981
"1076","Hombre","Suministro de electricidad, gas y agua","Bíobío","p83",2010,330604.81277485
"1077","Hombre","Suministro de electricidad, gas y agua","Bíobío","p83",2011,508178.830494517
"1078","Hombre","Suministro de electricidad, gas y agua","Bíobío","p83",2012,212738.773161264
"1079","Hombre","Suministro de electricidad, gas y agua","Bíobío","p83",2013,269143.696651908
"1080","Hombre","Suministro de electricidad, gas y agua","Bíobío","p83",2014,557601.646796557
"1081","Hombre","Suministro de electricidad, gas y agua","Bíobío","p83",2015,319021.696071177
"1082","Hombre","Suministro de electricidad, gas y agua","Cachapoal","p61",2010,272971.401110673
"1083","Hombre","Suministro de electricidad, gas y agua","Cachapoal","p61",2011,267223.374399822
"1084","Hombre","Suministro de electricidad, gas y agua","Cachapoal","p61",2012,260418.963959899
"1085","Hombre","Suministro de electricidad, gas y agua","Cachapoal","p61",2013,231491.437282913
"1086","Hombre","Suministro de electricidad, gas y agua","Cachapoal","p61",2014,305937.655751313
"1087","Hombre","Suministro de electricidad, gas y agua","Cachapoal","p61",2015,443362.467917382
"1088","Hombre","Suministro de electricidad, gas y agua","Capitán Prat","p113",2010,263819.443087445
"1089","Hombre","Suministro de electricidad, gas y agua","Cardenal Caro","p62",2010,291863.533947819
"1090","Hombre","Suministro de electricidad, gas y agua","Cardenal Caro","p62",2011,317143.928203534
"1091","Hombre","Suministro de electricidad, gas y agua","Cardenal Caro","p62",2012,266918.038887467
"1092","Hombre","Suministro de electricidad, gas y agua","Cardenal Caro","p62",2013,246753.499358383
"1093","Hombre","Suministro de electricidad, gas y agua","Cardenal Caro","p62",2014,231874.129963141
"1094","Hombre","Suministro de electricidad, gas y agua","Cardenal Caro","p62",2015,457612.916173298
"1095","Hombre","Suministro de electricidad, gas y agua","Cauquenes","p72",2010,259129.5372478
"1096","Hombre","Suministro de electricidad, gas y agua","Cauquenes","p72",2011,458529.660618595
"1097","Hombre","Suministro de electricidad, gas y agua","Cauquenes","p72",2012,153000
"1098","Hombre","Suministro de electricidad, gas y agua","Cauquenes","p72",2013,435557.26096107
"1099","Hombre","Suministro de electricidad, gas y agua","Cauquenes","p72",2015,529008.347356812
"1100","Hombre","Suministro de electricidad, gas y agua","Cautín","p91",2010,257799.469674103
"1101","Hombre","Suministro de electricidad, gas y agua","Cautín","p91",2011,465262.707013499
"1102","Hombre","Suministro de electricidad, gas y agua","Cautín","p91",2012,586791.112533432
"1103","Hombre","Suministro de electricidad, gas y agua","Cautín","p91",2013,334472.689904713
"1104","Hombre","Suministro de electricidad, gas y agua","Cautín","p91",2014,549934.330601826
"1105","Hombre","Suministro de electricidad, gas y agua","Cautín","p91",2015,771433.276778378
"1106","Hombre","Suministro de electricidad, gas y agua","Chacabuco","p133",2010,193528.351343784
"1107","Hombre","Suministro de electricidad, gas y agua","Chacabuco","p133",2011,298295.023771934
"1108","Hombre","Suministro de electricidad, gas y agua","Chacabuco","p133",2012,940050.543473178
"1109","Hombre","Suministro de electricidad, gas y agua","Chacabuco","p133",2013,3504744.69046545
"1110","Hombre","Suministro de electricidad, gas y agua","Chacabuco","p133",2014,477170.133269255
"1111","Hombre","Suministro de electricidad, gas y agua","Chacabuco","p133",2015,447229.545075446
"1112","Hombre","Suministro de electricidad, gas y agua","Chañaral","p32",2010,259133.743627133
"1113","Hombre","Suministro de electricidad, gas y agua","Chañaral","p32",2011,398721.44401617
"1114","Hombre","Suministro de electricidad, gas y agua","Chañaral","p32",2012,482164.948453608
"1115","Hombre","Suministro de electricidad, gas y agua","Chañaral","p32",2015,438000
"1116","Hombre","Suministro de electricidad, gas y agua","Chiloé","p102",2010,167591.044249124
"1117","Hombre","Suministro de electricidad, gas y agua","Chiloé","p102",2011,163896.352567307
"1118","Hombre","Suministro de electricidad, gas y agua","Chiloé","p102",2012,334973.938736317
"1119","Hombre","Suministro de electricidad, gas y agua","Chiloé","p102",2013,337801.432410259
"1120","Hombre","Suministro de electricidad, gas y agua","Chiloé","p102",2014,299989.802491087
"1121","Hombre","Suministro de electricidad, gas y agua","Chiloé","p102",2015,392153.462253988
"1122","Hombre","Suministro de electricidad, gas y agua","Choapa","p42",2010,190641.183408976
"1123","Hombre","Suministro de electricidad, gas y agua","Choapa","p42",2011,495328.203623842
"1124","Hombre","Suministro de electricidad, gas y agua","Choapa","p42",2012,194084.869148544
"1125","Hombre","Suministro de electricidad, gas y agua","Choapa","p42",2013,427506.357500048
"1126","Hombre","Suministro de electricidad, gas y agua","Choapa","p42",2014,371588.227944001
"1127","Hombre","Suministro de electricidad, gas y agua","Choapa","p42",2015,200054.122316436
"1128","Hombre","Suministro de electricidad, gas y agua","Colchagua","p63",2010,470412.672998282
"1129","Hombre","Suministro de electricidad, gas y agua","Colchagua","p63",2011,433486.852054391
"1130","Hombre","Suministro de electricidad, gas y agua","Colchagua","p63",2012,1314289.5669817
"1131","Hombre","Suministro de electricidad, gas y agua","Colchagua","p63",2013,228276.968545308
"1132","Hombre","Suministro de electricidad, gas y agua","Colchagua","p63",2014,283829.590258907
"1133","Hombre","Suministro de electricidad, gas y agua","Colchagua","p63",2015,300686.552433965
"1134","Hombre","Suministro de electricidad, gas y agua","Concepción","p81",2010,304477.332430841
"1135","Hombre","Suministro de electricidad, gas y agua","Concepción","p81",2011,344941.938188628
"1136","Hombre","Suministro de electricidad, gas y agua","Concepción","p81",2012,247779.621934104
"1137","Hombre","Suministro de electricidad, gas y agua","Concepción","p81",2013,277673.96203866
"1138","Hombre","Suministro de electricidad, gas y agua","Concepción","p81",2014,396643.265028963
"1139","Hombre","Suministro de electricidad, gas y agua","Concepción","p81",2015,468688.146930957
"1140","Hombre","Suministro de electricidad, gas y agua","Copiapó","p31",2010,491027.569138683
"1141","Hombre","Suministro de electricidad, gas y agua","Copiapó","p31",2011,483580.180525419
"1142","Hombre","Suministro de electricidad, gas y agua","Copiapó","p31",2012,307536.314715991
"1143","Hombre","Suministro de electricidad, gas y agua","Copiapó","p31",2013,692961.623112807
"1144","Hombre","Suministro de electricidad, gas y agua","Copiapó","p31",2014,1586069.9943144
"1145","Hombre","Suministro de electricidad, gas y agua","Copiapó","p31",2015,1345186.52319673
"1146","Hombre","Suministro de electricidad, gas y agua","Cordillera","p152",2010,423860.70814355
"1147","Hombre","Suministro de electricidad, gas y agua","Cordillera","p152",2011,219612.518172159
"1148","Hombre","Suministro de electricidad, gas y agua","Cordillera","p152",2012,411135.784162495
"1149","Hombre","Suministro de electricidad, gas y agua","Cordillera","p152",2013,569231.361008534
"1150","Hombre","Suministro de electricidad, gas y agua","Cordillera","p152",2014,350000
"1151","Hombre","Suministro de electricidad, gas y agua","Cordillera","p152",2015,535830.265436819
"1152","Hombre","Suministro de electricidad, gas y agua","Coyhaique","p111",2010,365359.979475661
"1153","Hombre","Suministro de electricidad, gas y agua","Coyhaique","p111",2011,1093939.21610899
"1154","Hombre","Suministro de electricidad, gas y agua","Coyhaique","p111",2012,322734.204269804
"1155","Hombre","Suministro de electricidad, gas y agua","Coyhaique","p111",2013,517972.373415865
"1156","Hombre","Suministro de electricidad, gas y agua","Coyhaique","p111",2014,486944.701871824
"1157","Hombre","Suministro de electricidad, gas y agua","Coyhaique","p111",2015,806246.576151852
"1158","Hombre","Suministro de electricidad, gas y agua","Curicó","p73",2010,212009.706563702
"1159","Hombre","Suministro de electricidad, gas y agua","Curicó","p73",2011,277000
"1160","Hombre","Suministro de electricidad, gas y agua","Curicó","p73",2012,381692.214197527
"1161","Hombre","Suministro de electricidad, gas y agua","Curicó","p73",2013,290354.877884847
"1162","Hombre","Suministro de electricidad, gas y agua","Curicó","p73",2014,216528.292778371
"1163","Hombre","Suministro de electricidad, gas y agua","Curicó","p73",2015,366191.68226219
"1164","Hombre","Suministro de electricidad, gas y agua","El Loa","p22",2010,324317.087492659
"1165","Hombre","Suministro de electricidad, gas y agua","El Loa","p22",2011,665634.725944658
"1166","Hombre","Suministro de electricidad, gas y agua","El Loa","p22",2013,350000
"1167","Hombre","Suministro de electricidad, gas y agua","El Loa","p22",2014,949786.32463937
"1168","Hombre","Suministro de electricidad, gas y agua","El Loa","p22",2015,1141026.34029277
"1169","Hombre","Suministro de electricidad, gas y agua","Elqui","p41",2010,234359.02134419
"1170","Hombre","Suministro de electricidad, gas y agua","Elqui","p41",2011,347119.713578934
"1171","Hombre","Suministro de electricidad, gas y agua","Elqui","p41",2012,357813.660762184
"1172","Hombre","Suministro de electricidad, gas y agua","Elqui","p41",2013,442713.262115128
"1173","Hombre","Suministro de electricidad, gas y agua","Elqui","p41",2014,375793.69432175
"1174","Hombre","Suministro de electricidad, gas y agua","Elqui","p41",2015,759986.256575403
"1175","Hombre","Suministro de electricidad, gas y agua","General Carrera","p114",2010,550538.26580544
"1176","Hombre","Suministro de electricidad, gas y agua","General Carrera","p114",2012,367051.695539992
"1177","Hombre","Suministro de electricidad, gas y agua","General Carrera","p114",2014,505211.294296
