"","sex","isco","geography_name","geography_id","year","lb_weighted_median"
"286","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Araucanía",9,2012,212681
"287","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Araucanía",9,2013,200294
"288","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Araucanía",9,2014,250000
"289","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Araucanía",9,2015,282449
"290","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Arica y Parinacota",15,2010,200196
"291","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Arica y Parinacota",15,2011,187588
"292","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Arica y Parinacota",15,2012,202055
"293","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Arica y Parinacota",15,2013,249056
"294","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Arica y Parinacota",15,2014,218504
"295","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Arica y Parinacota",15,2015,300081
"296","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Atacama",3,2010,271255
"297","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Atacama",3,2011,299600
"298","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Atacama",3,2012,301686
"299","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Atacama",3,2013,350000
"300","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Atacama",3,2014,330445
"301","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Atacama",3,2015,380000
"302","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Aysén",11,2010,229241
"303","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Aysén",11,2011,252585
"304","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Aysén",11,2012,275389
"305","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Aysén",11,2013,299406
"306","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Aysén",11,2014,293023
"307","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Aysén",11,2015,328149
"308","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Bíobío",8,2010,199928
"309","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Bíobío",8,2011,202882
"310","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Bíobío",8,2012,221867
"311","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Bíobío",8,2013,276677
"312","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Bíobío",8,2014,279947
"313","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Bíobío",8,2015,300000
"314","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Coquimbo",4,2010,240890
"315","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Coquimbo",4,2011,250000
"316","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Coquimbo",4,2012,300000
"317","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Coquimbo",4,2013,295779
"318","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Coquimbo",4,2014,303127
"319","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Coquimbo",4,2015,300600
"320","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Los Lagos",10,2010,180000
"321","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Los Lagos",10,2011,200459
"322","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Los Lagos",10,2012,201124
"323","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Los Lagos",10,2013,250000
"324","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Los Lagos",10,2014,250000
"325","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Los Lagos",10,2015,300003
"326","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Los Ríos",14,2010,152000
"327","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Los Ríos",14,2011,150725
"328","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Los Ríos",14,2012,194871
"329","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Los Ríos",14,2013,216281
"330","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Los Ríos",14,2014,223847
"331","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Los Ríos",14,2015,206167
"332","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Magallanes",12,2010,278732
"333","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Magallanes",12,2011,300000
"334","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Magallanes",12,2012,279684
"335","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Magallanes",12,2013,350000
"336","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Magallanes",12,2014,300000
"337","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Magallanes",12,2015,350000
"338","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Maule",7,2010,195767
"339","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Maule",7,2011,199361
"340","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Maule",7,2012,200950
"341","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Maule",7,2013,254704
"342","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Maule",7,2014,251083
"343","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Maule",7,2015,299570
"344","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Metropolitana",13,2010,215471
"345","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Metropolitana",13,2011,249201
"346","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Metropolitana",13,2012,300000
"347","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Metropolitana",13,2013,300407
"348","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Metropolitana",13,2014,315136
"349","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Metropolitana",13,2015,356335
"350","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","O'Higgins",6,2010,200196
"351","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","O'Higgins",6,2011,245000
"352","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","O'Higgins",6,2012,251128
"353","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","O'Higgins",6,2013,260101
"354","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","O'Higgins",6,2014,299944
"355","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","O'Higgins",6,2015,301222
"356","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Tarapacá",1,2010,270048
"357","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Tarapacá",1,2011,250574
"358","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Tarapacá",1,2012,300000
"359","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Tarapacá",1,2013,300135
"360","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Tarapacá",1,2014,399925
"361","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Tarapacá",1,2015,351426
"362","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Valparaíso",5,2010,200000
"363","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Valparaíso",5,2011,219297
"364","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Valparaíso",5,2012,243142
"365","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Valparaíso",5,2013,297271
"366","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Valparaíso",5,2014,301405
"367","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Valparaíso",5,2015,301222
"368","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",NA,NA,2010,100098
"369","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",NA,NA,2011,249201
"370","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",NA,NA,2012,149316
"371","Hombre","Operadores de instalaciones y maquinas y montadores","Antofagasta",2,2010,426851
"372","Hombre","Operadores de instalaciones y maquinas y montadores","Antofagasta",2,2011,470341
"373","Hombre","Operadores de instalaciones y maquinas y montadores","Araucanía",9,2010,200000
"374","Hombre","Operadores de instalaciones y maquinas y montadores","Araucanía",9,2011,241160
"375","Hombre","Operadores de instalaciones y maquinas y montadores","Arica y Parinacota",15,2010,250000
"376","Hombre","Operadores de instalaciones y maquinas y montadores","Arica y Parinacota",15,2011,209329
"377","Hombre","Operadores de instalaciones y maquinas y montadores","Atacama",3,2010,339788
"378","Hombre","Operadores de instalaciones y maquinas y montadores","Atacama",3,2011,344414
"379","Hombre","Operadores de instalaciones y maquinas y montadores","Aysén",11,2010,250245
"380","Hombre","Operadores de instalaciones y maquinas y montadores","Aysén",11,2011,296864
"381","Hombre","Operadores de instalaciones y maquinas y montadores","Bíobío",8,2010,230225
"382","Hombre","Operadores de instalaciones y maquinas y montadores","Bíobío",8,2011,258078
"383","Hombre","Operadores de instalaciones y maquinas y montadores","Coquimbo",4,2010,250092
"384","Hombre","Operadores de instalaciones y maquinas y montadores","Coquimbo",4,2011,303644
"385","Hombre","Operadores de instalaciones y maquinas y montadores","Los Lagos",10,2010,229843
"386","Hombre","Operadores de instalaciones y maquinas y montadores","Los Lagos",10,2011,249924
"387","Hombre","Operadores de instalaciones y maquinas y montadores","Los Ríos",14,2010,189834
"388","Hombre","Operadores de instalaciones y maquinas y montadores","Los Ríos",14,2011,220761
"389","Hombre","Operadores de instalaciones y maquinas y montadores","Magallanes",12,2010,272776
"390","Hombre","Operadores de instalaciones y maquinas y montadores","Magallanes",12,2011,231508
"391","Hombre","Operadores de instalaciones y maquinas y montadores","Maule",7,2010,200000
"392","Hombre","Operadores de instalaciones y maquinas y montadores","Maule",7,2011,197071
"393","Hombre","Operadores de instalaciones y maquinas y montadores","Metropolitana",13,2010,260208
"394","Hombre","Operadores de instalaciones y maquinas y montadores","Metropolitana",13,2011,287186
"395","Hombre","Operadores de instalaciones y maquinas y montadores","O'Higgins",6,2010,244792
"396","Hombre","Operadores de instalaciones y maquinas y montadores","O'Higgins",6,2011,250232
"397","Hombre","Operadores de instalaciones y maquinas y montadores","Tarapacá",1,2010,290104
"398","Hombre","Operadores de instalaciones y maquinas y montadores","Tarapacá",1,2011,301450
"399","Hombre","Operadores de instalaciones y maquinas y montadores","Valparaíso",5,2010,249829
"400","Hombre","Operadores de instalaciones y maquinas y montadores","Valparaíso",5,2011,299041
"401","Hombre","Operadores de instalaciones y maquinas y montadores",NA,NA,2010,29979
"402","Hombre","Operadores de instalaciones y maquinas y montadores",NA,NA,2011,226274
"403","Hombre","Operadores de instalaciones y máquinas y montadores","Antofagasta",2,2012,502329
"404","Hombre","Operadores de instalaciones y máquinas y montadores","Antofagasta",2,2013,503021
"405","Hombre","Operadores de instalaciones y máquinas y montadores","Antofagasta",2,2014,436628
"406","Hombre","Operadores de instalaciones y máquinas y montadores","Antofagasta",2,2015,581123
"407","Hombre","Operadores de instalaciones y máquinas y montadores","Araucanía",9,2012,230950
"408","Hombre","Operadores de instalaciones y máquinas y montadores","Araucanía",9,2013,249504
"409","Hombre","Operadores de instalaciones y máquinas y montadores","Araucanía",9,2014,269949
"410","Hombre","Operadores de instalaciones y máquinas y montadores","Araucanía",9,2015,318358
"411","Hombre","Operadores de instalaciones y máquinas y montadores","Arica y Parinacota",15,2012,301511
"412","Hombre","Operadores de instalaciones y máquinas y montadores","Arica y Parinacota",15,2013,300271
"413","Hombre","Operadores de instalaciones y máquinas y montadores","Arica y Parinacota",15,2014,303127
"414","Hombre","Operadores de instalaciones y máquinas y montadores","Arica y Parinacota",15,2015,400108
"415","Hombre","Operadores de instalaciones y máquinas y montadores","Atacama",3,2012,388984
"416","Hombre","Operadores de instalaciones y máquinas y montadores","Atacama",3,2013,433423
"417","Hombre","Operadores de instalaciones y máquinas y montadores","Atacama",3,2014,460329
"418","Hombre","Operadores de instalaciones y máquinas y montadores","Atacama",3,2015,460846
"419","Hombre","Operadores de instalaciones y máquinas y montadores","Aysén",11,2012,321799
"420","Hombre","Operadores de instalaciones y máquinas y montadores","Aysén",11,2013,301012
"421","Hombre","Operadores de instalaciones y máquinas y montadores","Aysén",11,2014,349934
"422","Hombre","Operadores de instalaciones y máquinas y montadores","Aysén",11,2015,400108
"423","Hombre","Operadores de instalaciones y máquinas y montadores","Bíobío",8,2012,262375
"424","Hombre","Operadores de instalaciones y máquinas y montadores","Bíobío",8,2013,300000
"425","Hombre","Operadores de instalaciones y máquinas y montadores","Bíobío",8,2014,301790
"426","Hombre","Operadores de instalaciones y máquinas y montadores","Bíobío",8,2015,350095
"427","Hombre","Operadores de instalaciones y máquinas y montadores","Coquimbo",4,2012,351967
"428","Hombre","Operadores de instalaciones y máquinas y montadores","Coquimbo",4,2013,383737
"429","Hombre","Operadores de instalaciones y máquinas y montadores","Coquimbo",4,2014,399925
"430","Hombre","Operadores de instalaciones y máquinas y montadores","Coquimbo",4,2015,417550
"431","Hombre","Operadores de instalaciones y máquinas y montadores","Los Lagos",10,2012,205336
"432","Hombre","Operadores de instalaciones y máquinas y montadores","Los Lagos",10,2013,278943
"433","Hombre","Operadores de instalaciones y máquinas y montadores","Los Lagos",10,2014,299944
"434","Hombre","Operadores de instalaciones y máquinas y montadores","Los Lagos",10,2015,350000
"435","Hombre","Operadores de instalaciones y máquinas y montadores","Los Ríos",14,2012,251234
"436","Hombre","Operadores de instalaciones y máquinas y montadores","Los Ríos",14,2013,270433
"437","Hombre","Operadores de instalaciones y máquinas y montadores","Los Ríos",14,2014,281034
"438","Hombre","Operadores de instalaciones y máquinas y montadores","Los Ríos",14,2015,314441
"439","Hombre","Operadores de instalaciones y máquinas y montadores","Magallanes",12,2012,359500
"440","Hombre","Operadores de instalaciones y máquinas y montadores","Magallanes",12,2013,334092
"441","Hombre","Operadores de instalaciones y máquinas y montadores","Magallanes",12,2014,350221
"442","Hombre","Operadores de instalaciones y máquinas y montadores","Magallanes",12,2015,393092
"443","Hombre","Operadores de instalaciones y máquinas y montadores","Maule",7,2012,225956
"444","Hombre","Operadores de instalaciones y máquinas y montadores","Maule",7,2013,260886
"445","Hombre","Operadores de instalaciones y máquinas y montadores","Maule",7,2014,292185
"446","Hombre","Operadores de instalaciones y máquinas y montadores","Maule",7,2015,297016
"447","Hombre","Operadores de instalaciones y máquinas y montadores","Metropolitana",13,2012,313841
"448","Hombre","Operadores de instalaciones y máquinas y montadores","Metropolitana",13,2013,342773
"449","Hombre","Operadores de instalaciones y máquinas y montadores","Metropolitana",13,2014,360522
"450","Hombre","Operadores de instalaciones y máquinas y montadores","Metropolitana",13,2015,380000
"451","Hombre","Operadores de instalaciones y máquinas y montadores","O'Higgins",6,2012,287608
"452","Hombre","Operadores de instalaciones y máquinas y montadores","O'Higgins",6,2013,300000
"453","Hombre","Operadores de instalaciones y máquinas y montadores","O'Higgins",6,2014,299944
"454","Hombre","Operadores de instalaciones y máquinas y montadores","O'Higgins",6,2015,350000
"455","Hombre","Operadores de instalaciones y máquinas y montadores","Tarapacá",1,2012,326763
"456","Hombre","Operadores de instalaciones y máquinas y montadores","Tarapacá",1,2013,400000
"457","Hombre","Operadores de instalaciones y máquinas y montadores","Tarapacá",1,2014,450000
"458","Hombre","Operadores de instalaciones y máquinas y montadores","Tarapacá",1,2015,401630
"459","Hombre","Operadores de instalaciones y máquinas y montadores","Valparaíso",5,2012,273983
"460","Hombre","Operadores de instalaciones y máquinas y montadores","Valparaíso",5,2013,331948
"461","Hombre","Operadores de instalaciones y máquinas y montadores","Valparaíso",5,2014,343927
"462","Hombre","Operadores de instalaciones y máquinas y montadores","Valparaíso",5,2015,362417
"463","Hombre","Operadores de instalaciones y máquinas y montadores",NA,NA,2012,250004
"464","Hombre","Otros no identificados","Antofagasta",2,2012,502255
"465","Hombre","Otros no identificados","Antofagasta",2,2013,362352
"466","Hombre","Otros no identificados","Antofagasta",2,2014,606254
"467","Hombre","Otros no identificados","Antofagasta",2,2015,600162
"468","Hombre","Otros no identificados","Araucanía",9,2012,596518
"469","Hombre","Otros no identificados","Araucanía",9,2013,499943
"470","Hombre","Otros no identificados","Araucanía",9,2014,575941
"471","Hombre","Otros no identificados","Araucanía",9,2015,718240
"472","Hombre","Otros no identificados","Arica y Parinacota",15,2012,488131
"473","Hombre","Otros no identificados","Arica y Parinacota",15,2013,492040
"474","Hombre","Otros no identificados","Arica y Parinacota",15,2014,330605
"475","Hombre","Otros no identificados","Arica y Parinacota",15,2015,451822
"476","Hombre","Otros no identificados","Atacama",3,2012,726546
"477","Hombre","Otros no identificados","Atacama",3,2013,764698
"478","Hombre","Otros no identificados","Atacama",3,2014,450200
"479","Hombre","Otros no identificados","Atacama",3,2015,572323
"480","Hombre","Otros no identificados","Aysén",11,2012,754018
"481","Hombre","Otros no identificados","Aysén",11,2013,955734
"482","Hombre","Otros no identificados","Aysén",11,2014,699009
"483","Hombre","Otros no identificados","Aysén",11,2015,849730
"484","Hombre","Otros no identificados","Bíobío",8,2012,502358
"485","Hombre","Otros no identificados","Bíobío",8,2013,505000
"486","Hombre","Otros no identificados","Bíobío",8,2014,545261
"487","Hombre","Otros no identificados","Bíobío",8,2015,611805
"488","Hombre","Otros no identificados","Coquimbo",4,2012,522289
"489","Hombre","Otros no identificados","Coquimbo",4,2013,537961
"490","Hombre","Otros no identificados","Coquimbo",4,2014,440000
"491","Hombre","Otros no identificados","Coquimbo",4,2015,408000
"492","Hombre","Otros no identificados","Los Lagos",10,2012,627583
"493","Hombre","Otros no identificados","Los Lagos",10,2013,418429
"494","Hombre","Otros no identificados","Los Lagos",10,2014,506491
"495","Hombre","Otros no identificados","Los Lagos",10,2015,561231
"496","Hombre","Otros no identificados","Los Ríos",14,2012,598676
"497","Hombre","Otros no identificados","Los Ríos",14,2013,423677
"498","Hombre","Otros no identificados","Los Ríos",14,2014,500000
"499","Hombre","Otros no identificados","Los Ríos",14,2015,522119
"500","Hombre","Otros no identificados","Magallanes",12,2012,702108
"501","Hombre","Otros no identificados","Magallanes",12,2013,530000
"502","Hombre","Otros no identificados","Magallanes",12,2014,927812
"503","Hombre","Otros no identificados","Magallanes",12,2015,907833
"504","Hombre","Otros no identificados","Maule",7,2012,377108
"505","Hombre","Otros no identificados","Maule",7,2013,485043
"506","Hombre","Otros no identificados","Maule",7,2014,445762
"507","Hombre","Otros no identificados","Maule",7,2015,614670
"508","Hombre","Otros no identificados","Metropolitana",13,2012,414670
"509","Hombre","Otros no identificados","Metropolitana",13,2013,459125
"510","Hombre","Otros no identificados","Metropolitana",13,2014,599887
"511","Hombre","Otros no identificados","Metropolitana",13,2015,624503
"512","Hombre","Otros no identificados","O'Higgins",6,2012,435762
"513","Hombre","Otros no identificados","O'Higgins",6,2013,547800
"514","Hombre","Otros no identificados","O'Higgins",6,2014,437788
"515","Hombre","Otros no identificados","O'Higgins",6,2015,463274
"516","Hombre","Otros no identificados","Tarapacá",1,2012,490081
"517","Hombre","Otros no identificados","Tarapacá",1,2013,796979
"518","Hombre","Otros no identificados","Tarapacá",1,2014,793980
"519","Hombre","Otros no identificados","Tarapacá",1,2015,600136
"520","Hombre","Otros no identificados","Valparaíso",5,2012,700000
"521","Hombre","Otros no identificados","Valparaíso",5,2013,520369
"522","Hombre","Otros no identificados","Valparaíso",5,2014,588533
"523","Hombre","Otros no identificados","Valparaíso",5,2015,592188
"524","Hombre","Otros No identificados","Antofagasta",2,2010,350028
"525","Hombre","Otros No identificados","Antofagasta",2,2011,348881
"526","Hombre","Otros No identificados","Araucanía",9,2010,517506
"527","Hombre","Otros No identificados","Araucanía",9,2011,520000
"528","Hombre","Otros No identificados","Arica y Parinacota",15,2010,450873
"529","Hombre","Otros No identificados","Arica y Parinacota",15,2011,357751
"530","Hombre","Otros No identificados","Atacama",3,2010,554879
"531","Hombre","Otros No identificados","Atacama",3,2011,498402
"532","Hombre","Otros No identificados","Aysén",11,2010,600000
"533","Hombre","Otros No identificados","Aysén",11,2011,775728
"534","Hombre","Otros No identificados","Bíobío",8,2010,391380
"535","Hombre","Otros No identificados","Bíobío",8,2011,525647
"536","Hombre","Otros No identificados","Coquimbo",4,2010,499164
"537","Hombre","Otros No identificados","Coquimbo",4,2011,317397
"538","Hombre","Otros No identificados","Los Lagos",10,2010,523801
"539","Hombre","Otros No identificados","Los Lagos",10,2011,502417
"540","Hombre","Otros No identificados","Los Ríos",14,2010,399726
"541","Hombre","Otros No identificados","Los Ríos",14,2011,537224
"542","Hombre","Otros No identificados","Magallanes",12,2010,599057
"543","Hombre","Otros No identificados","Magallanes",12,2011,510890
"544","Hombre","Otros No identificados","Maule",7,2010,376265
"545","Hombre","Otros No identificados","Maule",7,2011,482320
"546","Hombre","Otros No identificados","Metropolitana",13,2010,400268
"547","Hombre","Otros No identificados","Metropolitana",13,2011,485493
"548","Hombre","Otros No identificados","O'Higgins",6,2010,548277
"549","Hombre","Otros No identificados","O'Higgins",6,2011,501007
"550","Hombre","Otros No identificados","Tarapacá",1,2010,249856
"551","Hombre","Otros No identificados","Tarapacá",1,2011,398721
"552","Hombre","Otros No identificados","Valparaíso",5,2010,498243
"553","Hombre","Otros No identificados","Valparaíso",5,2011,591615
"554","Hombre","Otros No identificados",NA,NA,2010,580568
"555","Hombre","Profesionales científicos e intelectuales","Antofagasta",2,2010,675451
"556","Hombre","Profesionales científicos e intelectuales","Antofagasta",2,2011,746285
"557","Hombre","Profesionales científicos e intelectuales","Antofagasta",2,2012,969335
"558","Hombre","Profesionales científicos e intelectuales","Antofagasta",2,2013,998433
"559","Hombre","Profesionales científicos e intelectuales","Antofagasta",2,2014,1041034
"560","Hombre","Profesionales científicos e intelectuales","Antofagasta",2,2015,1000207
"561","Hombre","Profesionales científicos e intelectuales","Araucanía",9,2010,450433
"562","Hombre","Profesionales científicos e intelectuales","Araucanía",9,2011,521268
"563","Hombre","Profesionales científicos e intelectuales","Araucanía",9,2012,585168
"564","Hombre","Profesionales científicos e intelectuales","Araucanía",9,2013,591066
"565","Hombre","Profesionales científicos e intelectuales","Araucanía",9,2014,661562
"566","Hombre","Profesionales científicos e intelectuales","Araucanía",9,2015,605906
"567","Hombre","Profesionales científicos e intelectuales","Arica y Parinacota",15,2010,429265
"568","Hombre","Profesionales científicos e intelectuales","Arica y Parinacota",15,2011,501004
"569","Hombre","Profesionales científicos e intelectuales","Arica y Parinacota",15,2012,602687
"570","Hombre","Profesionales científicos e intelectuales","Arica y Parinacota",15,2013,579109
"571","Hombre","Profesionales científicos e intelectuales","Arica y Parinacota",15,2014,699869
"572","Hombre","Profesionales científicos e intelectuales","Arica y Parinacota",15,2015,629863
"573","Hombre","Profesionales científicos e intelectuales","Atacama",3,2010,821177
"574","Hombre","Profesionales científicos e intelectuales","Atacama",3,2011,675631
"575","Hombre","Profesionales científicos e intelectuales","Atacama",3,2012,600000
"576","Hombre","Profesionales científicos e intelectuales","Atacama",3,2013,800000
"577","Hombre","Profesionales científicos e intelectuales","Atacama",3,2014,794851
"578","Hombre","Profesionales científicos e intelectuales","Atacama",3,2015,653585
"579","Hombre","Profesionales científicos e intelectuales","Aysén",11,2010,727690
"580","Hombre","Profesionales científicos e intelectuales","Aysén",11,2011,799994
"581","Hombre","Profesionales científicos e intelectuales","Aysén",11,2012,822509
"582","Hombre","Profesionales científicos e intelectuales","Aysén",11,2013,901220
"583","Hombre","Profesionales científicos e intelectuales","Aysén",11,2014,1000000
"584","Hombre","Profesionales científicos e intelectuales","Aysén",11,2015,1100060
"585","Hombre","Profesionales científicos e intelectuales","Bíobío",8,2010,560918
"586","Hombre","Profesionales científicos e intelectuales","Bíobío",8,2011,602900
"587","Hombre","Profesionales científicos e intelectuales","Bíobío",8,2012,600524
"588","Hombre","Profesionales científicos e intelectuales","Bíobío",8,2013,661545
"589","Hombre","Profesionales científicos e intelectuales","Bíobío",8,2014,803961
"590","Hombre","Profesionales científicos e intelectuales","Bíobío",8,2015,824695
"591","Hombre","Profesionales científicos e intelectuales","Coquimbo",4,2010,599590
"592","Hombre","Profesionales científicos e intelectuales","Coquimbo",4,2011,527993
"593","Hombre","Profesionales científicos e intelectuales","Coquimbo",4,2012,738793
"594","Hombre","Profesionales científicos e intelectuales","Coquimbo",4,2013,731125
"595","Hombre","Profesionales científicos e intelectuales","Coquimbo",4,2014,772855
"596","Hombre","Profesionales científicos e intelectuales","Coquimbo",4,2015,777557
"597","Hombre","Profesionales científicos e intelectuales","Los Lagos",10,2010,560101
"598","Hombre","Profesionales científicos e intelectuales","Los Lagos",10,2011,600000
"599","Hombre","Profesionales científicos e intelectuales","Los Lagos",10,2012,740182
"600","Hombre","Profesionales científicos e intelectuales","Los Lagos",10,2013,697558
"601","Hombre","Profesionales científicos e intelectuales","Los Lagos",10,2014,756947
"602","Hombre","Profesionales científicos e intelectuales","Los Lagos",10,2015,880589
"603","Hombre","Profesionales científicos e intelectuales","Los Ríos",14,2010,418932
"604","Hombre","Profesionales científicos e intelectuales","Los Ríos",14,2011,498402
"605","Hombre","Profesionales científicos e intelectuales","Los Ríos",14,2012,602216
"606","Hombre","Profesionales científicos e intelectuales","Los Ríos",14,2013,800593
"607","Hombre","Profesionales científicos e intelectuales","Los Ríos",14,2014,637748
"608","Hombre","Profesionales científicos e intelectuales","Los Ríos",14,2015,607966
"609","Hombre","Profesionales científicos e intelectuales","Magallanes",12,2010,1368000
"610","Hombre","Profesionales científicos e intelectuales","Magallanes",12,2011,883354
"611","Hombre","Profesionales científicos e intelectuales","Magallanes",12,2012,662511
"612","Hombre","Profesionales científicos e intelectuales","Magallanes",12,2013,758564
"613","Hombre","Profesionales científicos e intelectuales","Magallanes",12,2014,978163
"614","Hombre","Profesionales científicos e intelectuales","Magallanes",12,2015,1212123
"615","Hombre","Profesionales científicos e intelectuales","Maule",7,2010,408075
"616","Hombre","Profesionales científicos e intelectuales","Maule",7,2011,543752
"617","Hombre","Profesionales científicos e intelectuales","Maule",7,2012,600000
"618","Hombre","Profesionales científicos e intelectuales","Maule",7,2013,498850
"619","Hombre","Profesionales científicos e intelectuales","Maule",7,2014,618845
"620","Hombre","Profesionales científicos e intelectuales","Maule",7,2015,730225
"621","Hombre","Profesionales científicos e intelectuales","Metropolitana",13,2010,850000
"622","Hombre","Profesionales científicos e intelectuales","Metropolitana",13,2011,877560
"623","Hombre","Profesionales científicos e intelectuales","Metropolitana",13,2012,949011
"624","Hombre","Profesionales científicos e intelectuales","Metropolitana",13,2013,889645
"625","Hombre","Profesionales científicos e intelectuales","Metropolitana",13,2014,999902
"626","Hombre","Profesionales científicos e intelectuales","Metropolitana",13,2015,1045494
"627","Hombre","Profesionales científicos e intelectuales","O'Higgins",6,2010,588208
"628","Hombre","Profesionales científicos e intelectuales","O'Higgins",6,2011,500000
