"","sex","isic","geography_name","geography_id","year","lb_weighted_median"
"8629","Hombre","Transporte, almacenamiento y comunicaciones","Putaendo",242,2015,415000
"8630","Hombre","Transporte, almacenamiento y comunicaciones","Puyehue",244,2010,159891
"8631","Hombre","Transporte, almacenamiento y comunicaciones","Quellón",246,2010,59959
"8632","Hombre","Transporte, almacenamiento y comunicaciones","Quellón",246,2011,170822
"8633","Hombre","Transporte, almacenamiento y comunicaciones","Quellón",246,2012,213532
"8634","Hombre","Transporte, almacenamiento y comunicaciones","Quellón",246,2013,200000
"8635","Hombre","Transporte, almacenamiento y comunicaciones","Quellón",246,2014,149972
"8636","Hombre","Transporte, almacenamiento y comunicaciones","Quellón",246,2015,80022
"8637","Hombre","Transporte, almacenamiento y comunicaciones","Quemchi",247,2010,259822
"8638","Hombre","Transporte, almacenamiento y comunicaciones","Quilicura",249,2010,306530
"8639","Hombre","Transporte, almacenamiento y comunicaciones","Quilicura",249,2011,272361
"8640","Hombre","Transporte, almacenamiento y comunicaciones","Quilicura",249,2012,318430
"8641","Hombre","Transporte, almacenamiento y comunicaciones","Quilicura",249,2013,325783
"8642","Hombre","Transporte, almacenamiento y comunicaciones","Quilicura",249,2014,279368
"8643","Hombre","Transporte, almacenamiento y comunicaciones","Quilicura",249,2015,301222
"8644","Hombre","Transporte, almacenamiento y comunicaciones","Quillón",251,2010,399726
"8645","Hombre","Transporte, almacenamiento y comunicaciones","Quillota",252,2010,164887
"8646","Hombre","Transporte, almacenamiento y comunicaciones","Quillota",252,2011,156383
"8647","Hombre","Transporte, almacenamiento y comunicaciones","Quillota",252,2012,50252
"8648","Hombre","Transporte, almacenamiento y comunicaciones","Quillota",252,2013,155411
"8649","Hombre","Transporte, almacenamiento y comunicaciones","Quillota",252,2014,250000
"8650","Hombre","Transporte, almacenamiento y comunicaciones","Quillota",252,2015,159829
"8651","Hombre","Transporte, almacenamiento y comunicaciones","Quilpué",253,2010,249829
"8652","Hombre","Transporte, almacenamiento y comunicaciones","Quilpué",253,2011,160773
"8653","Hombre","Transporte, almacenamiento y comunicaciones","Quilpué",253,2012,234548
"8654","Hombre","Transporte, almacenamiento y comunicaciones","Quilpué",253,2013,249238
"8655","Hombre","Transporte, almacenamiento y comunicaciones","Quilpué",253,2014,237232
"8656","Hombre","Transporte, almacenamiento y comunicaciones","Quilpué",253,2015,250068
"8657","Hombre","Transporte, almacenamiento y comunicaciones","Quinta Normal",256,2010,207527
"8658","Hombre","Transporte, almacenamiento y comunicaciones","Quinta Normal",256,2011,77122
"8659","Hombre","Transporte, almacenamiento y comunicaciones","Quinta Normal",256,2012,100451
"8660","Hombre","Transporte, almacenamiento y comunicaciones","Quinta Normal",256,2013,99622
"8661","Hombre","Transporte, almacenamiento y comunicaciones","Quinta Normal",256,2014,100000
"8662","Hombre","Transporte, almacenamiento y comunicaciones","Quinta Normal",256,2015,50000
"8663","Hombre","Transporte, almacenamiento y comunicaciones","Quintero",257,2013,529991
"8664","Hombre","Transporte, almacenamiento y comunicaciones","Quintero",257,2014,624883
"8665","Hombre","Transporte, almacenamiento y comunicaciones","Quintero",257,2015,400108
"8666","Hombre","Transporte, almacenamiento y comunicaciones","Quirihue",258,2010,90000
"8667","Hombre","Transporte, almacenamiento y comunicaciones","Quirihue",258,2011,244000
"8668","Hombre","Transporte, almacenamiento y comunicaciones","Quirihue",258,2012,181330
"8669","Hombre","Transporte, almacenamiento y comunicaciones","Quirihue",258,2013,790000
"8670","Hombre","Transporte, almacenamiento y comunicaciones","Quirihue",258,2014,200000
"8671","Hombre","Transporte, almacenamiento y comunicaciones","Quirihue",258,2015,50163
"8672","Hombre","Transporte, almacenamiento y comunicaciones","Rancagua",259,2010,256333
"8673","Hombre","Transporte, almacenamiento y comunicaciones","Rancagua",259,2011,246533
"8674","Hombre","Transporte, almacenamiento y comunicaciones","Rancagua",259,2012,210868
"8675","Hombre","Transporte, almacenamiento y comunicaciones","Rancagua",259,2013,299038
"8676","Hombre","Transporte, almacenamiento y comunicaciones","Rancagua",259,2014,289500
"8677","Hombre","Transporte, almacenamiento y comunicaciones","Rancagua",259,2015,350000
"8678","Hombre","Transporte, almacenamiento y comunicaciones","Rauco",261,2011,60290
"8679","Hombre","Transporte, almacenamiento y comunicaciones","Rauco",261,2013,781057
"8680","Hombre","Transporte, almacenamiento y comunicaciones","Rauco",261,2014,519357
"8681","Hombre","Transporte, almacenamiento y comunicaciones","Recoleta",262,2010,196665
"8682","Hombre","Transporte, almacenamiento y comunicaciones","Recoleta",262,2011,99680
"8683","Hombre","Transporte, almacenamiento y comunicaciones","Recoleta",262,2012,135124
"8684","Hombre","Transporte, almacenamiento y comunicaciones","Recoleta",262,2013,250339
"8685","Hombre","Transporte, almacenamiento y comunicaciones","Recoleta",262,2014,108619
"8686","Hombre","Transporte, almacenamiento y comunicaciones","Recoleta",262,2015,290078
"8687","Hombre","Transporte, almacenamiento y comunicaciones","Renaico",263,2010,420000
"8688","Hombre","Transporte, almacenamiento y comunicaciones","Renaico",263,2012,314000
"8689","Hombre","Transporte, almacenamiento y comunicaciones","Renca",264,2010,103401
"8690","Hombre","Transporte, almacenamiento y comunicaciones","Renca",264,2011,300000
"8691","Hombre","Transporte, almacenamiento y comunicaciones","Renca",264,2012,150677
"8692","Hombre","Transporte, almacenamiento y comunicaciones","Renca",264,2013,316520
"8693","Hombre","Transporte, almacenamiento y comunicaciones","Renca",264,2014,261006
"8694","Hombre","Transporte, almacenamiento y comunicaciones","Renca",264,2015,250068
"8695","Hombre","Transporte, almacenamiento y comunicaciones","Rengo",265,2010,299795
"8696","Hombre","Transporte, almacenamiento y comunicaciones","Rengo",265,2011,270000
"8697","Hombre","Transporte, almacenamiento y comunicaciones","Rengo",265,2012,200902
"8698","Hombre","Transporte, almacenamiento y comunicaciones","Rengo",265,2013,268980
"8699","Hombre","Transporte, almacenamiento y comunicaciones","Rengo",265,2014,199962
"8700","Hombre","Transporte, almacenamiento y comunicaciones","Rengo",265,2015,250068
"8701","Hombre","Transporte, almacenamiento y comunicaciones","Requínoa",266,2010,405000
"8702","Hombre","Transporte, almacenamiento y comunicaciones","Requínoa",266,2011,228000
"8703","Hombre","Transporte, almacenamiento y comunicaciones","Requínoa",266,2012,351967
"8704","Hombre","Transporte, almacenamiento y comunicaciones","Requínoa",266,2013,310420
"8705","Hombre","Transporte, almacenamiento y comunicaciones","Requínoa",266,2014,169751
"8706","Hombre","Transporte, almacenamiento y comunicaciones","Requínoa",266,2015,90367
"8707","Hombre","Transporte, almacenamiento y comunicaciones","Retiro",267,2011,119616
"8708","Hombre","Transporte, almacenamiento y comunicaciones","Retiro",267,2012,150265
"8709","Hombre","Transporte, almacenamiento y comunicaciones","Retiro",267,2013,150294
"8710","Hombre","Transporte, almacenamiento y comunicaciones","Rinconada",268,2010,213842
"8711","Hombre","Transporte, almacenamiento y comunicaciones","Rinconada",268,2011,99680
"8712","Hombre","Transporte, almacenamiento y comunicaciones","Rinconada",268,2012,60271
"8713","Hombre","Transporte, almacenamiento y comunicaciones","Rinconada",268,2014,302330
"8714","Hombre","Transporte, almacenamiento y comunicaciones","Rinconada",268,2015,241065
"8715","Hombre","Transporte, almacenamiento y comunicaciones","Río Bueno",269,2010,80078
"8716","Hombre","Transporte, almacenamiento y comunicaciones","Río Bueno",269,2011,249201
"8717","Hombre","Transporte, almacenamiento y comunicaciones","Río Bueno",269,2012,452000
"8718","Hombre","Transporte, almacenamiento y comunicaciones","Río Bueno",269,2014,30139
"8719","Hombre","Transporte, almacenamiento y comunicaciones","Río Bueno",269,2015,120387
"8720","Hombre","Transporte, almacenamiento y comunicaciones","Río Claro",270,2010,150147
"8721","Hombre","Transporte, almacenamiento y comunicaciones","Río Claro",270,2011,147710
"8722","Hombre","Transporte, almacenamiento y comunicaciones","Río Claro",270,2012,150843
"8723","Hombre","Transporte, almacenamiento y comunicaciones","Río Claro",270,2013,200271
"8724","Hombre","Transporte, almacenamiento y comunicaciones","Río Claro",270,2014,3031268
"8725","Hombre","Transporte, almacenamiento y comunicaciones","Río Claro",270,2015,3012224
"8726","Hombre","Transporte, almacenamiento y comunicaciones","Río Hurtado",271,2012,452529
"8727","Hombre","Transporte, almacenamiento y comunicaciones","Río Hurtado",271,2013,1001356
"8728","Hombre","Transporte, almacenamiento y comunicaciones","Río Hurtado",271,2014,2751478
"8729","Hombre","Transporte, almacenamiento y comunicaciones","Río Ibáñez",272,2014,404169
"8730","Hombre","Transporte, almacenamiento y comunicaciones","Río Ibáñez",272,2015,140507
"8731","Hombre","Transporte, almacenamiento y comunicaciones","Río Negro",273,2010,140137
"8732","Hombre","Transporte, almacenamiento y comunicaciones","Río Negro",273,2012,460000
"8733","Hombre","Transporte, almacenamiento y comunicaciones","Río Negro",273,2013,380000
"8734","Hombre","Transporte, almacenamiento y comunicaciones","Río Negro",273,2014,350000
"8735","Hombre","Transporte, almacenamiento y comunicaciones","Río Negro",273,2015,331000
"8736","Hombre","Transporte, almacenamiento y comunicaciones","Sagrada Familia",277,2011,250000
"8737","Hombre","Transporte, almacenamiento y comunicaciones","Sagrada Familia",277,2012,500883
"8738","Hombre","Transporte, almacenamiento y comunicaciones","Sagrada Familia",277,2013,200271
"8739","Hombre","Transporte, almacenamiento y comunicaciones","Sagrada Familia",277,2014,254952
"8740","Hombre","Transporte, almacenamiento y comunicaciones","Sagrada Familia",277,2015,280904
"8741","Hombre","Transporte, almacenamiento y comunicaciones","Salamanca",278,2010,80000
"8742","Hombre","Transporte, almacenamiento y comunicaciones","Salamanca",278,2011,270000
"8743","Hombre","Transporte, almacenamiento y comunicaciones","Salamanca",278,2012,250000
"8744","Hombre","Transporte, almacenamiento y comunicaciones","Salamanca",278,2014,230000
"8745","Hombre","Transporte, almacenamiento y comunicaciones","Salamanca",278,2015,180310
"8746","Hombre","Transporte, almacenamiento y comunicaciones","San Antonio",279,2010,229843
"8747","Hombre","Transporte, almacenamiento y comunicaciones","San Antonio",279,2011,251208
"8748","Hombre","Transporte, almacenamiento y comunicaciones","San Antonio",279,2012,240000
"8749","Hombre","Transporte, almacenamiento y comunicaciones","San Antonio",279,2013,240325
"8750","Hombre","Transporte, almacenamiento y comunicaciones","San Antonio",279,2014,288491
"8751","Hombre","Transporte, almacenamiento y comunicaciones","San Antonio",279,2015,342000
"8752","Hombre","Transporte, almacenamiento y comunicaciones","San Bernardo",280,2010,200196
"8753","Hombre","Transporte, almacenamiento y comunicaciones","San Bernardo",280,2011,200967
"8754","Hombre","Transporte, almacenamiento y comunicaciones","San Bernardo",280,2012,217377
"8755","Hombre","Transporte, almacenamiento y comunicaciones","San Bernardo",280,2013,286775
"8756","Hombre","Transporte, almacenamiento y comunicaciones","San Bernardo",280,2014,299996
"8757","Hombre","Transporte, almacenamiento y comunicaciones","San Bernardo",280,2015,308372
"8758","Hombre","Transporte, almacenamiento y comunicaciones","San Carlos",281,2010,180176
"8759","Hombre","Transporte, almacenamiento y comunicaciones","San Carlos",281,2011,251208
"8760","Hombre","Transporte, almacenamiento y comunicaciones","San Carlos",281,2012,175524
"8761","Hombre","Transporte, almacenamiento y comunicaciones","San Carlos",281,2013,55000
"8762","Hombre","Transporte, almacenamiento y comunicaciones","San Carlos",281,2014,261699
"8763","Hombre","Transporte, almacenamiento y comunicaciones","San Carlos",281,2015,250068
"8764","Hombre","Transporte, almacenamiento y comunicaciones","San Clemente",282,2010,149897
"8765","Hombre","Transporte, almacenamiento y comunicaciones","San Clemente",282,2011,159489
"8766","Hombre","Transporte, almacenamiento y comunicaciones","San Clemente",282,2013,150203
"8767","Hombre","Transporte, almacenamiento y comunicaciones","San Clemente",282,2015,271100
"8768","Hombre","Transporte, almacenamiento y comunicaciones","San Esteban",283,2010,119918
"8769","Hombre","Transporte, almacenamiento y comunicaciones","San Esteban",283,2011,240000
"8770","Hombre","Transporte, almacenamiento y comunicaciones","San Esteban",283,2012,152914
"8771","Hombre","Transporte, almacenamiento y comunicaciones","San Esteban",283,2013,180630
"8772","Hombre","Transporte, almacenamiento y comunicaciones","San Esteban",283,2014,300000
"8773","Hombre","Transporte, almacenamiento y comunicaciones","San Esteban",283,2015,222591
"8774","Hombre","Transporte, almacenamiento y comunicaciones","San Felipe",285,2010,195232
"8775","Hombre","Transporte, almacenamiento y comunicaciones","San Felipe",285,2011,200967
"8776","Hombre","Transporte, almacenamiento y comunicaciones","San Felipe",285,2012,200695
"8777","Hombre","Transporte, almacenamiento y comunicaciones","San Felipe",285,2013,200390
"8778","Hombre","Transporte, almacenamiento y comunicaciones","San Felipe",285,2014,256318
"8779","Hombre","Transporte, almacenamiento y comunicaciones","San Felipe",285,2015,245338
"8780","Hombre","Transporte, almacenamiento y comunicaciones","San Fernando",286,2010,206263
"8781","Hombre","Transporte, almacenamiento y comunicaciones","San Fernando",286,2011,116307
"8782","Hombre","Transporte, almacenamiento y comunicaciones","San Fernando",286,2012,200000
"8783","Hombre","Transporte, almacenamiento y comunicaciones","San Fernando",286,2013,44692
"8784","Hombre","Transporte, almacenamiento y comunicaciones","San Fernando",286,2014,183831
"8785","Hombre","Transporte, almacenamiento y comunicaciones","San Fernando",286,2015,240354
"8786","Hombre","Transporte, almacenamiento y comunicaciones","San Ignacio",288,2013,100000
"8787","Hombre","Transporte, almacenamiento y comunicaciones","San Javier",289,2010,5000
"8788","Hombre","Transporte, almacenamiento y comunicaciones","San Javier",289,2011,84958
"8789","Hombre","Transporte, almacenamiento y comunicaciones","San Javier",289,2012,70000
"8790","Hombre","Transporte, almacenamiento y comunicaciones","San Javier",289,2013,197390
"8791","Hombre","Transporte, almacenamiento y comunicaciones","San Javier",289,2014,228336
"8792","Hombre","Transporte, almacenamiento y comunicaciones","San Javier",289,2015,150484
"8793","Hombre","Transporte, almacenamiento y comunicaciones","San Joaquín",290,2010,270264
"8794","Hombre","Transporte, almacenamiento y comunicaciones","San Joaquín",290,2011,199361
"8795","Hombre","Transporte, almacenamiento y comunicaciones","San Joaquín",290,2012,3508200
"8796","Hombre","Transporte, almacenamiento y comunicaciones","San Joaquín",290,2013,199245
"8797","Hombre","Transporte, almacenamiento y comunicaciones","San Joaquín",290,2014,220000
"8798","Hombre","Transporte, almacenamiento y comunicaciones","San Joaquín",290,2015,315000
"8799","Hombre","Transporte, almacenamiento y comunicaciones","San José de Maipo",291,2012,550000
"8800","Hombre","Transporte, almacenamiento y comunicaciones","San José de Maipo",291,2013,596855
"8801","Hombre","Transporte, almacenamiento y comunicaciones","San José de Maipo",291,2014,150000
"8802","Hombre","Transporte, almacenamiento y comunicaciones","San José de Maipo",291,2015,171113
"8803","Hombre","Transporte, almacenamiento y comunicaciones","San Juan de la Costa",292,2010,179877
"8804","Hombre","Transporte, almacenamiento y comunicaciones","San Juan de la Costa",292,2014,303127
"8805","Hombre","Transporte, almacenamiento y comunicaciones","San Juan de la Costa",292,2015,401518
"8806","Hombre","Transporte, almacenamiento y comunicaciones","San Miguel",293,2010,339767
"8807","Hombre","Transporte, almacenamiento y comunicaciones","San Miguel",293,2011,48000
"8808","Hombre","Transporte, almacenamiento y comunicaciones","San Miguel",293,2012,270000
"8809","Hombre","Transporte, almacenamiento y comunicaciones","San Miguel",293,2013,250000
"8810","Hombre","Transporte, almacenamiento y comunicaciones","San Miguel",293,2014,267569
"8811","Hombre","Transporte, almacenamiento y comunicaciones","San Miguel",293,2015,400000
"8812","Hombre","Transporte, almacenamiento y comunicaciones","San Pablo",295,2011,200967
"8813","Hombre","Transporte, almacenamiento y comunicaciones","San Pablo",295,2015,100407
"8814","Hombre","Transporte, almacenamiento y comunicaciones","San Pedro",296,2010,199863
"8815","Hombre","Transporte, almacenamiento y comunicaciones","San Pedro de Atacama",297,2010,70622
"8816","Hombre","Transporte, almacenamiento y comunicaciones","San Pedro de Atacama",297,2011,60000
"8817","Hombre","Transporte, almacenamiento y comunicaciones","San Pedro de la Paz",298,2010,120117
"8818","Hombre","Transporte, almacenamiento y comunicaciones","San Pedro de la Paz",298,2011,141275
"8819","Hombre","Transporte, almacenamiento y comunicaciones","San Pedro de la Paz",298,2012,50281
"8820","Hombre","Transporte, almacenamiento y comunicaciones","San Pedro de la Paz",298,2013,315000
"8821","Hombre","Transporte, almacenamiento y comunicaciones","San Pedro de la Paz",298,2014,59989
"8822","Hombre","Transporte, almacenamiento y comunicaciones","San Pedro de la Paz",298,2015,150041
"8823","Hombre","Transporte, almacenamiento y comunicaciones","San Ramón",300,2010,176157
"8824","Hombre","Transporte, almacenamiento y comunicaciones","San Ramón",300,2011,60290
"8825","Hombre","Transporte, almacenamiento y comunicaciones","San Ramón",300,2012,194085
"8826","Hombre","Transporte, almacenamiento y comunicaciones","San Ramón",300,2013,240325
"8827","Hombre","Transporte, almacenamiento y comunicaciones","San Ramón",300,2014,275845
"8828","Hombre","Transporte, almacenamiento y comunicaciones","San Ramón",300,2015,351328
"8829","Hombre","Transporte, almacenamiento y comunicaciones","San Vicente",302,2010,149897
"8830","Hombre","Transporte, almacenamiento y comunicaciones","San Vicente",302,2011,201554
"8831","Hombre","Transporte, almacenamiento y comunicaciones","San Vicente",302,2012,336883
"8832","Hombre","Transporte, almacenamiento y comunicaciones","San Vicente",302,2013,209207
"8833","Hombre","Transporte, almacenamiento y comunicaciones","San Vicente",302,2014,219959
"8834","Hombre","Transporte, almacenamiento y comunicaciones","San Vicente",302,2015,150041
"8835","Hombre","Transporte, almacenamiento y comunicaciones","Santa Cruz",304,2010,163469
"8836","Hombre","Transporte, almacenamiento y comunicaciones","Santa Cruz",304,2011,192571
"8837","Hombre","Transporte, almacenamiento y comunicaciones","Santa Cruz",304,2012,183825
"8838","Hombre","Transporte, almacenamiento y comunicaciones","Santa Cruz",304,2013,216000
"8839","Hombre","Transporte, almacenamiento y comunicaciones","Santa Cruz",304,2014,364311
"8840","Hombre","Transporte, almacenamiento y comunicaciones","Santa Cruz",304,2015,210000
"8841","Hombre","Transporte, almacenamiento y comunicaciones","Santa Juana",305,2010,37974
"8842","Hombre","Transporte, almacenamiento y comunicaciones","Santa Juana",305,2011,258400
"8843","Hombre","Transporte, almacenamiento y comunicaciones","Santa Juana",305,2012,300000
"8844","Hombre","Transporte, almacenamiento y comunicaciones","Santa Juana",305,2013,300000
"8845","Hombre","Transporte, almacenamiento y comunicaciones","Santa Juana",305,2014,350000
"8846","Hombre","Transporte, almacenamiento y comunicaciones","Santa Juana",305,2015,451834
"8847","Hombre","Transporte, almacenamiento y comunicaciones","Santa María",306,2014,606254
"8848","Hombre","Transporte, almacenamiento y comunicaciones","Santa María",306,2015,1004075
"8849","Hombre","Transporte, almacenamiento y comunicaciones","Santiago",307,2010,186197
"8850","Hombre","Transporte, almacenamiento y comunicaciones","Santiago",307,2011,210900
"8851","Hombre","Transporte, almacenamiento y comunicaciones","Santiago",307,2012,190390
"8852","Hombre","Transporte, almacenamiento y comunicaciones","Santiago",307,2013,213858
"8853","Hombre","Transporte, almacenamiento y comunicaciones","Santiago",307,2014,359747
"8854","Hombre","Transporte, almacenamiento y comunicaciones","Santiago",307,2015,196000
"8855","Hombre","Transporte, almacenamiento y comunicaciones","Talagante",310,2010,145788
"8856","Hombre","Transporte, almacenamiento y comunicaciones","Talagante",310,2011,190921
"8857","Hombre","Transporte, almacenamiento y comunicaciones","Talagante",310,2012,289297
"8858","Hombre","Transporte, almacenamiento y comunicaciones","Talagante",310,2013,252711
"8859","Hombre","Transporte, almacenamiento y comunicaciones","Talagante",310,2014,329485
"8860","Hombre","Transporte, almacenamiento y comunicaciones","Talagante",310,2015,350531
"8861","Hombre","Transporte, almacenamiento y comunicaciones","Talca",311,2010,200009
"8862","Hombre","Transporte, almacenamiento y comunicaciones","Talca",311,2011,196988
"8863","Hombre","Transporte, almacenamiento y comunicaciones","Talca",311,2012,249363
"8864","Hombre","Transporte, almacenamiento y comunicaciones","Talca",311,2013,219004
"8865","Hombre","Transporte, almacenamiento y comunicaciones","Talca",311,2014,200000
"8866","Hombre","Transporte, almacenamiento y comunicaciones","Talca",311,2015,120392
"8867","Hombre","Transporte, almacenamiento y comunicaciones","Talcahuano",312,2010,147301
"8868","Hombre","Transporte, almacenamiento y comunicaciones","Talcahuano",312,2011,68281
"8869","Hombre","Transporte, almacenamiento y comunicaciones","Talcahuano",312,2012,189137
"8870","Hombre","Transporte, almacenamiento y comunicaciones","Talcahuano",312,2013,199245
"8871","Hombre","Transporte, almacenamiento y comunicaciones","Talcahuano",312,2014,254272
"8872","Hombre","Transporte, almacenamiento y comunicaciones","Talcahuano",312,2015,401630
"8873","Hombre","Transporte, almacenamiento y comunicaciones","Taltal",313,2010,171882
"8874","Hombre","Transporte, almacenamiento y comunicaciones","Taltal",313,2011,299041
"8875","Hombre","Transporte, almacenamiento y comunicaciones","Taltal",313,2012,1104961
"8876","Hombre","Transporte, almacenamiento y comunicaciones","Taltal",313,2013,258325
"8877","Hombre","Transporte, almacenamiento y comunicaciones","Taltal",313,2014,99981
"8878","Hombre","Transporte, almacenamiento y comunicaciones","Taltal",313,2015,170223
"8879","Hombre","Transporte, almacenamiento y comunicaciones","Temuco",314,2010,171866
"8880","Hombre","Transporte, almacenamiento y comunicaciones","Temuco",314,2011,201273
"8881","Hombre","Transporte, almacenamiento y comunicaciones","Temuco",314,2012,260000
"8882","Hombre","Transporte, almacenamiento y comunicaciones","Temuco",314,2013,298867
"8883","Hombre","Transporte, almacenamiento y comunicaciones","Temuco",314,2014,223579
"8884","Hombre","Transporte, almacenamiento y comunicaciones","Temuco",314,2015,312180
"8885","Hombre","Transporte, almacenamiento y comunicaciones","Teno",315,2010,199863
"8886","Hombre","Transporte, almacenamiento y comunicaciones","Teno",315,2011,90435
"8887","Hombre","Transporte, almacenamiento y comunicaciones","Teno",315,2012,456000
"8888","Hombre","Transporte, almacenamiento y comunicaciones","Teno",315,2013,211921
"8889","Hombre","Transporte, almacenamiento y comunicaciones","Teno",315,2014,309000
"8890","Hombre","Transporte, almacenamiento y comunicaciones","Tierra Amarilla",317,2011,1504028
"8891","Hombre","Transporte, almacenamiento y comunicaciones","Tierra Amarilla",317,2012,276546
"8892","Hombre","Transporte, almacenamiento y comunicaciones","Tierra Amarilla",317,2013,350474
"8893","Hombre","Transporte, almacenamiento y comunicaciones","Tierra Amarilla",317,2014,40168
"8894","Hombre","Transporte, almacenamiento y comunicaciones","Tierra Amarilla",317,2015,205835
"8895","Hombre","Transporte, almacenamiento y comunicaciones","Tiltil",318,2010,200062
"8896","Hombre","Transporte, almacenamiento y comunicaciones","Tiltil",318,2011,222068
"8897","Hombre","Transporte, almacenamiento y comunicaciones","Tiltil",318,2012,500000
"8898","Hombre","Transporte, almacenamiento y comunicaciones","Tiltil",318,2013,370000
"8899","Hombre","Transporte, almacenamiento y comunicaciones","Tiltil",318,2014,320000
"8900","Hombre","Transporte, almacenamiento y comunicaciones","Tiltil",318,2015,450000
"8901","Hombre","Transporte, almacenamiento y comunicaciones","Tirúa",320,2010,19986
"8902","Hombre","Transporte, almacenamiento y comunicaciones","Tirúa",320,2011,39872
"8903","Hombre","Transporte, almacenamiento y comunicaciones","Tocopilla",321,2011,200000
"8904","Hombre","Transporte, almacenamiento y comunicaciones","Tocopilla",321,2012,230800
"8905","Hombre","Transporte, almacenamiento y comunicaciones","Tocopilla",321,2013,450000
"8906","Hombre","Transporte, almacenamiento y comunicaciones","Tocopilla",321,2014,374930
"8907","Hombre","Transporte, almacenamiento y comunicaciones","Tocopilla",321,2015,301222
"8908","Hombre","Transporte, almacenamiento y comunicaciones","Tomé",323,2010,375000
"8909","Hombre","Transporte, almacenamiento y comunicaciones","Tomé",323,2011,403183
"8910","Hombre","Transporte, almacenamiento y comunicaciones","Tomé",323,2012,40180
"8911","Hombre","Transporte, almacenamiento y comunicaciones","Tomé",323,2013,170000
"8912","Hombre","Transporte, almacenamiento y comunicaciones","Tomé",323,2014,150000
"8913","Hombre","Transporte, almacenamiento y comunicaciones","Tomé",323,2015,230628
"8914","Hombre","Transporte, almacenamiento y comunicaciones","Traigué",NA,2010,29979
"8915","Hombre","Transporte, almacenamiento y comunicaciones","Traigué",NA,2011,129240
"8916","Hombre","Transporte, almacenamiento y comunicaciones","Traigué",NA,2012,24042
"8917","Hombre","Transporte, almacenamiento y comunicaciones","Traiguén",326,2013,263999
"8918","Hombre","Transporte, almacenamiento y comunicaciones","Traiguén",326,2014,224958
"8919","Hombre","Transporte, almacenamiento y comunicaciones","Traiguén",326,2015,147185
"8920","Hombre","Transporte, almacenamiento y comunicaciones","Valdivia",329,2010,180502
"8921","Hombre","Transporte, almacenamiento y comunicaciones","Valdivia",329,2011,200000
"8922","Hombre","Transporte, almacenamiento y comunicaciones","Valdivia",329,2012,181174
"8923","Hombre","Transporte, almacenamiento y comunicaciones","Valdivia",329,2013,184806
"8924","Hombre","Transporte, almacenamiento y comunicaciones","Valdivia",329,2014,250000
"8925","Hombre","Transporte, almacenamiento y comunicaciones","Valdivia",329,2015,253635
"8926","Hombre","Transporte, almacenamiento y comunicaciones","Vallenar",330,2010,151021
"8927","Hombre","Transporte, almacenamiento y comunicaciones","Vallenar",330,2011,199772
"8928","Hombre","Transporte, almacenamiento y comunicaciones","Vallenar",330,2012,211180
"8929","Hombre","Transporte, almacenamiento y comunicaciones","Vallenar",330,2013,209207
"8930","Hombre","Transporte, almacenamiento y comunicaciones","Vallenar",330,2014,279031
"8931","Hombre","Transporte, almacenamiento y comunicaciones","Vallenar",330,2015,285543
"8932","Hombre","Transporte, almacenamiento y comunicaciones","Valparaíso",331,2010,160393
"8933","Hombre","Transporte, almacenamiento y comunicaciones","Valparaíso",331,2011,153640
"8934","Hombre","Transporte, almacenamiento y comunicaciones","Valparaíso",331,2012,220471
"8935","Hombre","Transporte, almacenamiento y comunicaciones","Valparaíso",331,2013,252094
"8936","Hombre","Transporte, almacenamiento y comunicaciones","Valparaíso",331,2014,302959
"8937","Hombre","Transporte, almacenamiento y comunicaciones","Valparaíso",331,2015,400108
"8938","Hombre","Transporte, almacenamiento y comunicaciones","Victoria",333,2010,168164
"8939","Hombre","Transporte, almacenamiento y comunicaciones","Victoria",333,2011,76092
"8940","Hombre","Transporte, almacenamiento y comunicaciones","Victoria",333,2012,79852
"8941","Hombre","Transporte, almacenamiento y comunicaciones","Victoria",333,2013,65183
"8942","Hombre","Transporte, almacenamiento y comunicaciones","Victoria",333,2014,101042
"8943","Hombre","Transporte, almacenamiento y comunicaciones","Victoria",333,2015,221852
"8944","Hombre","Transporte, almacenamiento y comunicaciones","Vicuña",334,2010,60059
"8945","Hombre","Transporte, almacenamiento y comunicaciones","Vicuña",334,2011,55266
"8946","Hombre","Transporte, almacenamiento y comunicaciones","Vicuña",334,2012,281263
"8947","Hombre","Transporte, almacenamiento y comunicaciones","Vicuña",334,2013,406348
"8948","Hombre","Transporte, almacenamiento y comunicaciones","Vicuña",334,2014,204000
"8949","Hombre","Transporte, almacenamiento y comunicaciones","Vicuña",334,2015,178725
"8950","Hombre","Transporte, almacenamiento y comunicaciones","Villa Alegre",336,2010,180000
"8951","Hombre","Transporte, almacenamiento y comunicaciones","Villa Alegre",336,2011,100000
"8952","Hombre","Transporte, almacenamiento y comunicaciones","Villa Alegre",336,2012,140000
"8953","Hombre","Transporte, almacenamiento y comunicaciones","Villa Alegre",336,2013,650000
"8954","Hombre","Transporte, almacenamiento y comunicaciones","Villa Alemana",337,2010,169884
"8955","Hombre","Transporte, almacenamiento y comunicaciones","Villa Alemana",337,2011,179425
"8956","Hombre","Transporte, almacenamiento y comunicaciones","Villa Alemana",337,2012,200902
"8957","Hombre","Transporte, almacenamiento y comunicaciones","Villa Alemana",337,2013,234815
"8958","Hombre","Transporte, almacenamiento y comunicaciones","Villa Alemana",337,2014,281282
