"","sex","work_day","geography_name","geography_id","year","ub_weighted_median"
"1266","Hombre","Completa","Rancagua","259",2010,434400
"1267","Hombre","Completa","Rancagua","259",2011,399393
"1268","Hombre","Completa","Rancagua","259",2012,407783
"1269","Hombre","Completa","Rancagua","259",2013,450348
"1270","Hombre","Completa","Rancagua","259",2014,428533
"1271","Hombre","Completa","Rancagua","259",2015,502037
"1272","Hombre","Completa","Rauco","261",2010,230069
"1273","Hombre","Completa","Rauco","261",2011,300164
"1274","Hombre","Completa","Rauco","261",2012,352684
"1275","Hombre","Completa","Rauco","261",2013,397688
"1276","Hombre","Completa","Rauco","261",2014,426238
"1277","Hombre","Completa","Rauco","261",2015,392015
"1278","Hombre","Completa","Recoleta","262",2010,370000
"1279","Hombre","Completa","Recoleta","262",2011,302119
"1280","Hombre","Completa","Recoleta","262",2012,316421
"1281","Hombre","Completa","Recoleta","262",2013,462663
"1282","Hombre","Completa","Recoleta","262",2014,452455
"1283","Hombre","Completa","Recoleta","262",2015,401630
"1284","Hombre","Completa","Renaico","263",2010,420000
"1285","Hombre","Completa","Renaico","263",2011,275000
"1286","Hombre","Completa","Renaico","263",2012,532075
"1287","Hombre","Completa","Renaico","263",2013,550000
"1288","Hombre","Completa","Renaico","263",2014,815000
"1289","Hombre","Completa","Renaico","263",2015,610000
"1290","Hombre","Completa","Renca","264",2010,300253
"1291","Hombre","Completa","Renca","264",2011,370000
"1292","Hombre","Completa","Renca","264",2012,397398
"1293","Hombre","Completa","Renca","264",2013,400000
"1294","Hombre","Completa","Renca","264",2014,349231
"1295","Hombre","Completa","Renca","264",2015,382352
"1296","Hombre","Completa","Rengo","265",2010,249829
"1297","Hombre","Completa","Rengo","265",2011,270000
"1298","Hombre","Completa","Rengo","265",2012,279243
"1299","Hombre","Completa","Rengo","265",2013,298867
"1300","Hombre","Completa","Rengo","265",2014,303846
"1301","Hombre","Completa","Rengo","265",2015,392266
"1302","Hombre","Completa","Requínoa","266",2010,279087
"1303","Hombre","Completa","Requínoa","266",2011,273068
"1304","Hombre","Completa","Requínoa","266",2012,272870
"1305","Hombre","Completa","Requínoa","266",2013,302383
"1306","Hombre","Completa","Requínoa","266",2014,392876
"1307","Hombre","Completa","Requínoa","266",2015,428643
"1308","Hombre","Completa","Retiro","267",2010,160030
"1309","Hombre","Completa","Retiro","267",2011,193486
"1310","Hombre","Completa","Retiro","267",2012,229779
"1311","Hombre","Completa","Retiro","267",2013,221660
"1312","Hombre","Completa","Retiro","267",2014,374930
"1313","Hombre","Completa","Retiro","267",2015,400108
"1314","Hombre","Completa","Rinconada","268",2010,355668
"1315","Hombre","Completa","Rinconada","268",2011,442665
"1316","Hombre","Completa","Rinconada","268",2012,552481
"1317","Hombre","Completa","Rinconada","268",2013,398489
"1318","Hombre","Completa","Rinconada","268",2014,420458
"1319","Hombre","Completa","Rinconada","268",2015,575156
"1320","Hombre","Completa","Río Bueno","269",2010,250000
"1321","Hombre","Completa","Río Bueno","269",2011,300000
"1322","Hombre","Completa","Río Bueno","269",2012,381714
"1323","Hombre","Completa","Río Bueno","269",2013,380085
"1324","Hombre","Completa","Río Bueno","269",2014,286501
"1325","Hombre","Completa","Río Bueno","269",2015,379913
"1326","Hombre","Completa","Río Claro","270",2010,220215
"1327","Hombre","Completa","Río Claro","270",2011,195516
"1328","Hombre","Completa","Río Claro","270",2012,301600
"1329","Hombre","Completa","Río Claro","270",2013,300407
"1330","Hombre","Completa","Río Claro","270",2014,300000
"1331","Hombre","Completa","Río Claro","270",2015,250989
"1332","Hombre","Completa","Río Hurtado","271",2010,202946
"1333","Hombre","Completa","Río Hurtado","271",2011,1507250
"1334","Hombre","Completa","Río Hurtado","271",2012,508844
"1335","Hombre","Completa","Río Hurtado","271",2013,1001356
"1336","Hombre","Completa","Río Hurtado","271",2014,2751478
"1337","Hombre","Completa","Río Hurtado","271",2015,551157
"1338","Hombre","Completa","Río Ibáñez","272",2010,414716
"1339","Hombre","Completa","Río Ibáñez","272",2011,288387
"1340","Hombre","Completa","Río Ibáñez","272",2012,1126296
"1341","Hombre","Completa","Río Ibáñez","272",2013,1201627
"1342","Hombre","Completa","Río Ibáñez","272",2014,443474
"1343","Hombre","Completa","Río Ibáñez","272",2015,540474
"1344","Hombre","Completa","Río Negro","273",2010,206592
"1345","Hombre","Completa","Río Negro","273",2011,294494
"1346","Hombre","Completa","Río Negro","273",2012,267797
"1347","Hombre","Completa","Río Negro","273",2013,323773
"1348","Hombre","Completa","Río Negro","273",2014,339316
"1349","Hombre","Completa","Río Negro","273",2015,379012
"1350","Hombre","Completa","Romeral","275",2010,300000
"1351","Hombre","Completa","Romeral","275",2011,263405
"1352","Hombre","Completa","Romeral","275",2012,368000
"1353","Hombre","Completa","Romeral","275",2013,440158
"1354","Hombre","Completa","Romeral","275",2014,404169
"1355","Hombre","Completa","Romeral","275",2015,345000
"1356","Hombre","Completa","Saavedra","276",2010,174880
"1357","Hombre","Completa","Saavedra","276",2011,184409
"1358","Hombre","Completa","Saavedra","276",2012,262000
"1359","Hombre","Completa","Sagrada Familia","277",2010,195972
"1360","Hombre","Completa","Sagrada Familia","277",2011,239188
"1361","Hombre","Completa","Sagrada Familia","277",2012,260227
"1362","Hombre","Completa","Sagrada Familia","277",2013,284491
"1363","Hombre","Completa","Sagrada Familia","277",2014,319940
"1364","Hombre","Completa","Sagrada Familia","277",2015,332598
"1365","Hombre","Completa","Salamanca","278",2010,459654
"1366","Hombre","Completa","Salamanca","278",2011,321547
"1367","Hombre","Completa","Salamanca","278",2012,520295
"1368","Hombre","Completa","Salamanca","278",2013,399963
"1369","Hombre","Completa","Salamanca","278",2014,469151
"1370","Hombre","Completa","Salamanca","278",2015,497409
"1371","Hombre","Completa","San Antonio","279",2010,271293
"1372","Hombre","Completa","San Antonio","279",2011,300000
"1373","Hombre","Completa","San Antonio","279",2012,300000
"1374","Hombre","Completa","San Antonio","279",2013,348678
"1375","Hombre","Completa","San Antonio","279",2014,392061
"1376","Hombre","Completa","San Antonio","279",2015,426330
"1377","Hombre","Completa","San Bernardo","280",2010,250021
"1378","Hombre","Completa","San Bernardo","280",2011,300243
"1379","Hombre","Completa","San Bernardo","280",2012,344217
"1380","Hombre","Completa","San Bernardo","280",2013,390953
"1381","Hombre","Completa","San Bernardo","280",2014,399925
"1382","Hombre","Completa","San Bernardo","280",2015,441919
"1383","Hombre","Completa","San Carlos","281",2010,212623
"1384","Hombre","Completa","San Carlos","281",2011,353199
"1385","Hombre","Completa","San Carlos","281",2012,392073
"1386","Hombre","Completa","San Carlos","281",2013,414414
"1387","Hombre","Completa","San Carlos","281",2014,644548
"1388","Hombre","Completa","San Carlos","281",2015,607384
"1389","Hombre","Completa","San Clemente","282",2010,474949
"1390","Hombre","Completa","San Clemente","282",2011,235358
"1391","Hombre","Completa","San Clemente","282",2012,302929
"1392","Hombre","Completa","San Clemente","282",2013,294267
"1393","Hombre","Completa","San Clemente","282",2014,371907
"1394","Hombre","Completa","San Clemente","282",2015,350794
"1395","Hombre","Completa","San Esteban","283",2010,425727
"1396","Hombre","Completa","San Esteban","283",2011,381650
"1397","Hombre","Completa","San Esteban","283",2012,398566
"1398","Hombre","Completa","San Esteban","283",2013,417831
"1399","Hombre","Completa","San Esteban","283",2014,405093
"1400","Hombre","Completa","San Esteban","283",2015,301222
"1401","Hombre","Completa","San Felipe","285",2010,262490
"1402","Hombre","Completa","San Felipe","285",2011,299041
"1403","Hombre","Completa","San Felipe","285",2012,313252
"1404","Hombre","Completa","San Felipe","285",2013,334732
"1405","Hombre","Completa","San Felipe","285",2014,374883
"1406","Hombre","Completa","San Felipe","285",2015,393573
"1407","Hombre","Completa","San Fernando","286",2010,300000
"1408","Hombre","Completa","San Fernando","286",2011,258658
"1409","Hombre","Completa","San Fernando","286",2012,321163
"1410","Hombre","Completa","San Fernando","286",2013,300407
"1411","Hombre","Completa","San Fernando","286",2014,327253
"1412","Hombre","Completa","San Fernando","286",2015,301222
"1413","Hombre","Completa","San Ignacio","288",2010,324778
"1414","Hombre","Completa","San Ignacio","288",2011,437198
"1415","Hombre","Completa","San Ignacio","288",2013,200000
"1416","Hombre","Completa","San Ignacio","288",2014,300000
"1417","Hombre","Completa","San Ignacio","288",2015,331500
"1418","Hombre","Completa","San Javier","289",2010,197964
"1419","Hombre","Completa","San Javier","289",2011,229410
"1420","Hombre","Completa","San Javier","289",2012,291328
"1421","Hombre","Completa","San Javier","289",2013,342096
"1422","Hombre","Completa","San Javier","289",2014,294113
"1423","Hombre","Completa","San Javier","289",2015,318473
"1424","Hombre","Completa","San Joaquín","290",2010,328924
"1425","Hombre","Completa","San Joaquín","290",2011,403814
"1426","Hombre","Completa","San Joaquín","290",2012,470728
"1427","Hombre","Completa","San Joaquín","290",2013,450000
"1428","Hombre","Completa","San Joaquín","290",2014,307968
"1429","Hombre","Completa","San Joaquín","290",2015,500135
"1430","Hombre","Completa","San José de Maipo","291",2010,363316
"1431","Hombre","Completa","San José de Maipo","291",2011,401933
"1432","Hombre","Completa","San José de Maipo","291",2012,532979
"1433","Hombre","Completa","San José de Maipo","291",2013,569445
"1434","Hombre","Completa","San José de Maipo","291",2014,434352
"1435","Hombre","Completa","San José de Maipo","291",2015,538184
"1436","Hombre","Completa","San Juan de la Costa","292",2010,188318
"1437","Hombre","Completa","San Juan de la Costa","292",2011,201445
"1438","Hombre","Completa","San Juan de la Costa","292",2012,181705
"1439","Hombre","Completa","San Juan de la Costa","292",2013,258319
"1440","Hombre","Completa","San Juan de la Costa","292",2014,306281
"1441","Hombre","Completa","San Juan de la Costa","292",2015,326324
"1442","Hombre","Completa","San Miguel","293",2010,690505
"1443","Hombre","Completa","San Miguel","293",2011,609599
"1444","Hombre","Completa","San Miguel","293",2012,691399
"1445","Hombre","Completa","San Miguel","293",2013,1000000
"1446","Hombre","Completa","San Miguel","293",2014,900000
"1447","Hombre","Completa","San Miguel","293",2015,476567
"1448","Hombre","Completa","San Nicolás","294",2010,186003
"1449","Hombre","Completa","San Nicolás","294",2011,324066
"1450","Hombre","Completa","San Nicolás","294",2012,470279
"1451","Hombre","Completa","San Nicolás","294",2013,526511
"1452","Hombre","Completa","San Nicolás","294",2014,512638
"1453","Hombre","Completa","San Pablo","295",2010,200000
"1454","Hombre","Completa","San Pablo","295",2011,328403
"1455","Hombre","Completa","San Pablo","295",2012,276287
"1456","Hombre","Completa","San Pablo","295",2013,280228
"1457","Hombre","Completa","San Pablo","295",2014,345025
"1458","Hombre","Completa","San Pablo","295",2015,802613
"1459","Hombre","Completa","San Pedro","296",2010,300000
"1460","Hombre","Completa","San Pedro","296",2011,298303
"1461","Hombre","Completa","San Pedro","296",2012,396197
"1462","Hombre","Completa","San Pedro","296",2013,574074
"1463","Hombre","Completa","San Pedro","296",2014,685621
"1464","Hombre","Completa","San Pedro","296",2015,350095
"1465","Hombre","Completa","San Pedro de Atacama","297",2010,531000
"1466","Hombre","Completa","San Pedro de Atacama","297",2011,343491
"1467","Hombre","Completa","San Pedro de la Paz","298",2010,591869
"1468","Hombre","Completa","San Pedro de la Paz","298",2011,580437
"1469","Hombre","Completa","San Pedro de la Paz","298",2012,556384
"1470","Hombre","Completa","San Pedro de la Paz","298",2013,735924
"1471","Hombre","Completa","San Pedro de la Paz","298",2014,815438
"1472","Hombre","Completa","San Pedro de la Paz","298",2015,600162
"1473","Hombre","Completa","San Ramón","300",2010,220215
"1474","Hombre","Completa","San Ramón","300",2011,299924
"1475","Hombre","Completa","San Ramón","300",2012,307782
"1476","Hombre","Completa","San Ramón","300",2013,400000
"1477","Hombre","Completa","San Ramón","300",2014,407345
"1478","Hombre","Completa","San Ramón","300",2015,450870
"1479","Hombre","Completa","San Vicente","302",2010,244983
"1480","Hombre","Completa","San Vicente","302",2011,259169
"1481","Hombre","Completa","San Vicente","302",2012,261173
"1482","Hombre","Completa","San Vicente","302",2013,239094
"1483","Hombre","Completa","San Vicente","302",2014,341586
"1484","Hombre","Completa","San Vicente","302",2015,350095
"1485","Hombre","Completa","Santa Bárbara","303",2010,490000
"1486","Hombre","Completa","Santa Bárbara","303",2013,433587
"1487","Hombre","Completa","Santa Bárbara","303",2014,846380
"1488","Hombre","Completa","Santa Bárbara","303",2015,913708
"1489","Hombre","Completa","Santa Cruz","304",2010,200000
"1490","Hombre","Completa","Santa Cruz","304",2011,250000
"1491","Hombre","Completa","Santa Cruz","304",2012,300618
"1492","Hombre","Completa","Santa Cruz","304",2013,374000
"1493","Hombre","Completa","Santa Cruz","304",2014,440000
"1494","Hombre","Completa","Santa Cruz","304",2015,302548
"1495","Hombre","Completa","Santa Juana","305",2010,299816
"1496","Hombre","Completa","Santa Juana","305",2011,330590
"1497","Hombre","Completa","Santa Juana","305",2012,318258
"1498","Hombre","Completa","Santa Juana","305",2013,328137
"1499","Hombre","Completa","Santa Juana","305",2014,413272
"1500","Hombre","Completa","Santa Juana","305",2015,451834
"1501","Hombre","Completa","Santa María","306",2010,1531497
"1502","Hombre","Completa","Santa María","306",2013,792477
"1503","Hombre","Completa","Santa María","306",2014,534261
"1504","Hombre","Completa","Santa María","306",2015,833382
"1505","Hombre","Completa","Santiago","307",2010,599590
"1506","Hombre","Completa","Santiago","307",2011,509268
"1507","Hombre","Completa","Santiago","307",2012,750620
"1508","Hombre","Completa","Santiago","307",2013,900000
"1509","Hombre","Completa","Santiago","307",2014,800000
"1510","Hombre","Completa","Santiago","307",2015,682482
"1511","Hombre","Completa","Talagante","310",2010,319972
"1512","Hombre","Completa","Talagante","310",2011,375988
"1513","Hombre","Completa","Talagante","310",2012,400000
"1514","Hombre","Completa","Talagante","310",2013,469202
"1515","Hombre","Completa","Talagante","310",2014,541628
"1516","Hombre","Completa","Talagante","310",2015,585298
"1517","Hombre","Completa","Talca","311",2010,255927
"1518","Hombre","Completa","Talca","311",2011,276786
"1519","Hombre","Completa","Talca","311",2012,301353
"1520","Hombre","Completa","Talca","311",2013,400000
"1521","Hombre","Completa","Talca","311",2014,420241
"1522","Hombre","Completa","Talca","311",2015,433580
"1523","Hombre","Completa","Talcahuano","312",2010,379686
"1524","Hombre","Completa","Talcahuano","312",2011,393192
"1525","Hombre","Completa","Talcahuano","312",2012,409354
"1526","Hombre","Completa","Talcahuano","312",2013,430473
"1527","Hombre","Completa","Talcahuano","312",2014,450000
"1528","Hombre","Completa","Talcahuano","312",2015,500119
"1529","Hombre","Completa","Taltal","313",2010,447000
"1530","Hombre","Completa","Taltal","313",2011,568252
"1531","Hombre","Completa","Taltal","313",2012,487508
"1532","Hombre","Completa","Taltal","313",2013,498112
"1533","Hombre","Completa","Taltal","313",2014,599887
"1534","Hombre","Completa","Taltal","313",2015,650000
"1535","Hombre","Completa","Temuco","314",2010,250428
"1536","Hombre","Completa","Temuco","314",2011,327857
"1537","Hombre","Completa","Temuco","314",2012,400000
"1538","Hombre","Completa","Temuco","314",2013,371452
"1539","Hombre","Completa","Temuco","314",2014,412703
"1540","Hombre","Completa","Temuco","314",2015,467735
"1541","Hombre","Completa","Teno","315",2010,199862
"1542","Hombre","Completa","Teno","315",2011,239000
"1543","Hombre","Completa","Teno","315",2012,300000
"1544","Hombre","Completa","Teno","315",2013,293320
"1545","Hombre","Completa","Teno","315",2014,360326
"1546","Hombre","Completa","Teno","315",2015,301204
"1547","Hombre","Completa","Teodoro Schmidt","316",2010,450440
"1548","Hombre","Completa","Teodoro Schmidt","316",2011,1396515
"1549","Hombre","Completa","Teodoro Schmidt","316",2012,120363
"1550","Hombre","Completa","Teodoro Schmidt","316",2013,133216
"1551","Hombre","Completa","Teodoro Schmidt","316",2014,206147
"1552","Hombre","Completa","Teodoro Schmidt","316",2015,567947
"1553","Hombre","Completa","Tierra Amarilla","317",2010,419784
"1554","Hombre","Completa","Tierra Amarilla","317",2011,502417
"1555","Hombre","Completa","Tierra Amarilla","317",2012,502811
"1556","Hombre","Completa","Tierra Amarilla","317",2013,600976
"1557","Hombre","Completa","Tierra Amarilla","317",2014,434882
"1558","Hombre","Completa","Tierra Amarilla","317",2015,702657
"1559","Hombre","Completa","Tiltil","318",2010,370000
"1560","Hombre","Completa","Tiltil","318",2011,291402
"1561","Hombre","Completa","Tiltil","318",2012,350000
"1562","Hombre","Completa","Tiltil","318",2013,423000
"1563","Hombre","Completa","Tiltil","318",2014,500000
"1564","Hombre","Completa","Tiltil","318",2015,477083
"1565","Hombre","Completa","Tirúa","320",2010,187108
"1566","Hombre","Completa","Tirúa","320",2011,348881
"1567","Hombre","Completa","Tocopilla","321",2010,544091
"1568","Hombre","Completa","Tocopilla","321",2011,524062
"1569","Hombre","Completa","Tocopilla","321",2012,550000
"1570","Hombre","Completa","Tocopilla","321",2013,663243
"1571","Hombre","Completa","Tocopilla","321",2014,660013
"1572","Hombre","Completa","Tocopilla","321",2015,600000
"1573","Hombre","Completa","Tomé","323",2010,228093
"1574","Hombre","Completa","Tomé","323",2011,247920
"1575","Hombre","Completa","Tomé","323",2012,288784
"1576","Hombre","Completa","Tomé","323",2013,360006
"1577","Hombre","Completa","Tomé","323",2014,380000
"1578","Hombre","Completa","Tomé","323",2015,365792
"1579","Hombre","Completa","Traigué",NA,2010,249829
"1580","Hombre","Completa","Traigué",NA,2011,248495
"1581","Hombre","Completa","Traigué",NA,2012,407053
"1582","Hombre","Completa","Tucapel","328",2010,280022
"1583","Hombre","Completa","Tucapel","328",2011,279105
"1584","Hombre","Completa","Tucapel","328",2012,239274
"1585","Hombre","Completa","Tucapel","328",2013,321282
"1586","Hombre","Completa","Valdivia","329",2010,299827
"1587","Hombre","Completa","Valdivia","329",2011,305496
"1588","Hombre","Completa","Valdivia","329",2012,366530
"1589","Hombre","Completa","Valdivia","329",2013,409843
"1590","Hombre","Completa","Valdivia","329",2014,442882
"1591","Hombre","Completa","Valdivia","329",2015,480084
"1592","Hombre","Completa","Vallenar","330",2010,299795
"1593","Hombre","Completa","Vallenar","330",2011,342067
"1594","Hombre","Completa","Vallenar","330",2012,437554
"1595","Hombre","Completa","Vallenar","330",2013,398489
"1596","Hombre","Completa","Vallenar","330",2014,379929
"1597","Hombre","Completa","Vallenar","330",2015,380103
"1598","Hombre","Completa","Valparaíso","331",2010,274728
"1599","Hombre","Completa","Valparaíso","331",2011,349756
"1600","Hombre","Completa","Valparaíso","331",2012,398990
"1601","Hombre","Completa","Valparaíso","331",2013,400000
"1602","Hombre","Completa","Valparaíso","331",2014,502156
"1603","Hombre","Completa","Valparaíso","331",2015,530869
"1604","Hombre","Completa","Vichuquén","332",2010,199863
"1605","Hombre","Completa","Vichuquén","332",2011,199361
"1606","Hombre","Completa","Victoria","333",2010,231856
"1607","Hombre","Completa","Victoria","333",2011,254467
"1608","Hombre","Completa","Victoria","333",2012,247383
"1609","Hombre","Completa","Victoria","333",2013,275449
"1610","Hombre","Completa","Victoria","333",2014,303127
"1611","Hombre","Completa","Victoria","333",2015,324840
"1612","Hombre","Completa","Vicuña","334",2010,250000
"1613","Hombre","Completa","Vicuña","334",2011,300000
"1614","Hombre","Completa","Vicuña","334",2012,402248
"1615","Hombre","Completa","Vicuña","334",2013,395535
"1616","Hombre","Completa","Vicuña","334",2014,500745
"1617","Hombre","Completa","Vicuña","334",2015,386000
"1618","Hombre","Completa","Villa Alegre","336",2010,192283
"1619","Hombre","Completa","Villa Alegre","336",2011,183194
"1620","Hombre","Completa","Villa Alegre","336",2012,228553
"1621","Hombre","Completa","Villa Alegre","336",2013,301250
"1622","Hombre","Completa","Villa Alegre","336",2014,225000
"1623","Hombre","Completa","Villa Alemana","337",2010,336251
"1624","Hombre","Completa","Villa Alemana","337",2011,309529
"1625","Hombre","Completa","Villa Alemana","337",2012,337383
"1626","Hombre","Completa","Villa Alemana","337",2013,441959
"1627","Hombre","Completa","Villa Alemana","337",2014,497291
"1628","Hombre","Completa","Villa Alemana","337",2015,549271
"1629","Hombre","Completa","Villarica",NA,2010,221828
"1630","Hombre","Completa","Villarica",NA,2011,328163
"1631","Hombre","Completa","Villarica",NA,2012,401248
"1632","Hombre","Completa","Viña del Mar","339",2010,280274
"1633","Hombre","Completa","Viña del Mar","339",2011,398463
"1634","Hombre","Completa","Viña del Mar","339",2012,449837
"1635","Hombre","Completa","Viña del Mar","339",2013,556550
"1636","Hombre","Completa","Viña del Mar","339",2014,600215
"1637","Hombre","Completa","Viña del Mar","339",2015,500135
"1638","Hombre","Completa","Vitacura","340",2010,1300597
"1639","Hombre","Completa","Vitacura","340",2011,2002170
"1640","Hombre","Completa","Vitacura","340",2012,2009021
"1641","Hombre","Completa","Vitacura","340",2013,2002711
"1642","Hombre","Completa","Vitacura","340",2014,2158414
"1643","Hombre","Completa","Vitacura","340",2015,2443910
"1644","Hombre","Completa","Yerbas Buenas","341",2010,214853
"1645","Hombre","Completa","Yerbas Buenas","341",2011,279105
"1646","Hombre","Completa","Yerbas Buenas","341",2012,433948
"1647","Hombre","Completa","Yerbas Buenas","341",2013,366610
"1648","Hombre","Completa","Yerbas Buenas","341",2014,331532
"1649","Hombre","Completa","Yerbas Buenas","341",2015,241065
"1650","Hombre","Completa","Yumbel","342",2010,263831
"1651","Hombre","Completa","Yumbel","342",2011,320000
"1652","Hombre","Completa","Yumbel","342",2012,272397
"1653","Hombre","Completa","Yumbel","342",2013,1197625
"1654","Hombre","Completa","Yumbel","342",2014,642000
"1655","Hombre","Completa","Yumbel","342",2015,1110000
"1656","Hombre","Completa","Yungay","343",2010,550000
"1657","Hombre","Completa","Yungay","343",2013,400542
"1658","Hombre","Completa","Yungay","343",2014,798234
"1659","Hombre","Completa","Yungay","343",2015,765105
"1660","Hombre","Completa","Alhué","2",2011,530552
"1661","Hombre","Completa","Alhué","2",2012,696895
"1662","Hombre","Completa","Alhué","2",2013,788317
"1663","Hombre","Completa","Alhué","2",2014,851268
"1664","Hombre","Completa","Alhué","2",2015,978973
"1665","Hombre","Completa","Camiña","26",2011,291402
"1666","Hombre","Completa","Camiña","26",2012,302893
"1667","Hombre","Completa","Camiña","26",2013,145447
"1668","Hombre","Completa","Camiña","26",2014,210000
"1669","Hombre","Completa","Camiña","26",2015,120000
"1670","Hombre","Completa","Cunco","72",2011,291687
"1671","Hombre","Completa","Cunco","72",2012,317500
"1672","Hombre","Completa","Cunco","72",2013,258327
"1673","Hombre","Completa","Cunco","72",2014,330000
"1674","Hombre","Completa","Cunco","72",2015,271100
"1675","Hombre","Completa","Sierra Gorda","309",2011,563209
"1676","Hombre","Completa","Sierra Gorda","309",2012,553092
"1677","Hombre","Completa","Sierra Gorda","309",2013,891207
"1678","Hombre","Completa","Lago Ranco","128",2012,861000
"1679","Hombre","Completa","Lago Ranco","128",2013,1100000
"1680","Hombre","Completa","Lago Ranco","128",2014,784711
"1681","Hombre","Completa","Lago Ranco","128",2015,550834
"1682","Hombre","Completa","Lago Verde","129",2012,322216
"1683","Hombre","Completa","Lago Verde","129",2013,396200
"1684","Hombre","Completa","Lago Verde","129",2014,340878
"1685","Hombre","Completa","Lago Verde","129",2015,823650
"1686","Hombre","Completa","Mostazal","175",2012,331488
"1687","Hombre","Completa","Mostazal","175",2013,398489
"1688","Hombre","Completa","Mostazal","175",2014,279947
"1689","Hombre","Completa","Mostazal","175",2015,480130
"1690","Hombre","Completa","Quintero","257",2013,1105808
"1691","Hombre","Completa","Quintero","257",2014,729863
"1692","Hombre","Completa","Quintero","257",2015,400108
"1693","Hombre","Completa","San Gregorio","287",2013,797018
"1694","Hombre","Completa","San Gregorio","287",2014,1016308
"1695","Hombre","Completa","San Gregorio","287",2015,1234157
"1696","Hombre","Completa","Traiguén","326",2013,398489
"1697","Hombre","Completa","Traiguén","326",2014,449916
"1698","Hombre","Completa","Traiguén","326",2015,346979
"1699","Hombre","Completa","Villarrica","338",2013,406914
"1700","Hombre","Completa","Villarrica","338",2014,339936
"1701","Hombre","Completa","Villarrica","338",2015,350222
"1702","Hombre","Completa","Coltauco","61",2014,350000
"1703","Hombre","Completa","Coltauco","61",2015,401227
"1704","Hombre","Completa","Pemuco","208",2014,479910
"1705","Hombre","Completa","Pemuco","208",2015,437872
"1706","Hombre","Completa","Zapallar","344",2014,323335
"1707","Hombre","Completa","Zapallar","344",2015,324919
"1708","Hombre","Parcial","Algarrobo","1",2011,130628
"1709","Hombre","Parcial","Algarrobo","1",2012,251405
"1710","Hombre","Parcial","Algarrobo","1",2014,101042
"1711","Hombre","Parcial","Alto del Carmen","4",2010,620000
"1712","Hombre","Parcial","Alto del Carmen","4",2011,93000
"1713","Hombre","Parcial","Alto del Carmen","4",2012,50281
"1714","Hombre","Parcial","Alto del Carmen","4",2013,15019
"1715","Hombre","Parcial","Alto del Carmen","4",2014,268000
"1716","Hombre","Parcial","Alto del Carmen","4",2015,10000
"1717","Hombre","Parcial","Alto Hospicio","5",2010,201123
"1718","Hombre","Parcial","Alto Hospicio","5",2011,199474
"1719","Hombre","Parcial","Alto Hospicio","5",2012,200774
"1720","Hombre","Parcial","Alto Hospicio","5",2013,196652
"1721","Hombre","Parcial","Alto Hospicio","5",2014,270000
"1722","Hombre","Parcial","Alto Hospicio","5",2015,446543
"1723","Hombre","Parcial","Ancud","6",2010,99945
"1724","Hombre","Parcial","Ancud","6",2011,103955
"1725","Hombre","Parcial","Ancud","6",2012,113899
"1726","Hombre","Parcial","Ancud","6",2013,149931
"1727","Hombre","Parcial","Ancud","6",2014,249953
"1728","Hombre","Parcial","Ancud","6",2015,225917
"1729","Hombre","Parcial","Andacollo","7",2011,200967
"1730","Hombre","Parcial","Andacollo","7",2012,200902
"1731","Hombre","Parcial","Andacollo","7",2013,256347
"1732","Hombre","Parcial","Andacollo","7",2014,301393
"1733","Hombre","Parcial","Andacollo","7",2015,160607
"1734","Hombre","Parcial","Angol","8",2010,100098
"1735","Hombre","Parcial","Angol","8",2011,159489
"1736","Hombre","Parcial","Angol","8",2012,149607
"1737","Hombre","Parcial","Angol","8",2013,150203
"1738","Hombre","Parcial","Angol","8",2014,254096
"1739","Hombre","Parcial","Angol","8",2015,150492
"1740","Hombre","Parcial","Antofagasta","9",2010,351536
"1741","Hombre","Parcial","Antofagasta","9",2011,467247
"1742","Hombre","Parcial","Antofagasta","9",2012,310155
"1743","Hombre","Parcial","Antofagasta","9",2013,305985
"1744","Hombre","Parcial","Antofagasta","9",2014,322639
"1745","Hombre","Parcial","Antofagasta","9",2015,296004
"1746","Hombre","Parcial","Antuco","10",2010,49133
"1747","Hombre","Parcial","Antuco","10",2011,300000
"1748","Hombre","Parcial","Antuco","10",2012,70000
"1749","Hombre","Parcial","Antuco","10",2013,107000
"1750","Hombre","Parcial","Antuco","10",2014,60000
"1751","Hombre","Parcial","Antuco","10",2015,150041
"1752","Hombre","Parcial","Arauco","11",2010,96741
"1753","Hombre","Parcial","Arauco","11",2011,246277
"1754","Hombre","Parcial","Arauco","11",2012,60000
"1755","Hombre","Parcial","Arauco","11",2013,198796
"1756","Hombre","Parcial","Arauco","11",2014,1900000
"1757","Hombre","Parcial","Arauco","11",2015,35009
"1758","Hombre","Parcial","Arica","12",2010,150000
"1759","Hombre","Parcial","Arica","12",2011,150000
"1760","Hombre","Parcial","Arica","12",2012,150720
"1761","Hombre","Parcial","Arica","12",2013,149932
"1762","Hombre","Parcial","Arica","12",2014,180985
"1763","Hombre","Parcial","Arica","12",2015,251019
"1764","Hombre","Parcial","Aysén","13",2010,200196
"1765","Hombre","Parcial","Aysén","13",2011,279105
"1766","Hombre","Parcial","Aysén","13",2012,451146
"1767","Hombre","Parcial","Aysén","13",2013,611828
"1768","Hombre","Parcial","Aysén","13",2014,320000
"1769","Hombre","Parcial","Aysén","13",2015,400215
"1770","Hombre","Parcial","Buin","14",2010,78160
"1771","Hombre","Parcial","Buin","14",2011,251208
