"","sex","isic","geography_name","geography_id","year","weighted_mean"
"875","Hombre","3","Quillota","p55",2010,679626.138194092
"876","Hombre","3","Quillota","p55",2012,674428.315086181
"877","Hombre","3","San Antonio","p56",2010,206428.421177099
"878","Hombre","3","San Antonio","p56",2012,1175505.78699138
"879","Hombre","3","San Felipe","p57",2010,475653.19183915
"880","Hombre","3","San Felipe","p57",2012,585964.598628428
"881","Hombre","3","Santiago","p131",2010,1283416.89313849
"882","Hombre","3","Santiago","p131",2012,1082172.36531989
"883","Hombre","3","Talagante","p136",2010,328679.047931546
"884","Hombre","3","Talagante","p136",2012,405377.918354563
"885","Hombre","3","Talca","p71",2010,516119.201924748
"886","Hombre","3","Talca","p71",2012,629099.369841923
"887","Hombre","3","Tamarugal","p12",2010,514816.205355955
"888","Hombre","3","Tamarugal","p12",2012,558103.184259764
"889","Hombre","3","Tierra del Fuego","p123",2010,1250000
"890","Hombre","3","Tocopilla","p23",2010,454095.806955927
"891","Hombre","3","Tocopilla","p23",2012,1142883.26202681
"892","Hombre","3","Última Esperanza","p124",2012,300000
"893","Hombre","3","Valdivia","p141",2010,75457.2998925057
"894","Hombre","3","Valdivia","p141",2012,156467.902500351
"895","Hombre","3","Valparaíso","p51",2010,449550.815939958
"896","Hombre","3","Valparaíso","p51",2012,724260.502774663
"897","Hombre","3",NA,NA,2010,1165000
"898","Hombre","4","Antofagasta","p21",2010,541198.514348487
"899","Hombre","4","Antofagasta","p21",2012,567758.20712226
"900","Hombre","4","Arauco","p82",2010,259201.702252787
"901","Hombre","4","Arauco","p82",2012,349800.70656991
"902","Hombre","4","Arica","p151",2010,272284.560165138
"903","Hombre","4","Arica","p151",2012,386496.372757841
"904","Hombre","4","Aysén","p112",2010,306341.031462985
"905","Hombre","4","Aysén","p112",2012,388505.274853263
"906","Hombre","4","Bíobío","p83",2010,336710.053938538
"907","Hombre","4","Bíobío","p83",2012,354220.034434278
"908","Hombre","4","Cachapoal","p61",2010,442182.327978107
"909","Hombre","4","Cachapoal","p61",2012,325189.335098923
"910","Hombre","4","Cardenal Caro","p62",2010,255546.710175041
"911","Hombre","4","Cardenal Caro","p62",2012,280828.230628347
"912","Hombre","4","Cauquenes","p72",2010,177621.106200332
"913","Hombre","4","Cauquenes","p72",2012,227728.427894012
"914","Hombre","4","Cautín","p91",2010,252908.443054548
"915","Hombre","4","Cautín","p91",2012,321448.221130997
"916","Hombre","4","Chacabuco","p133",2010,387209.732715737
"917","Hombre","4","Chacabuco","p133",2012,370858.126751938
"918","Hombre","4","Chañaral","p32",2010,291096.886681243
"919","Hombre","4","Chañaral","p32",2012,524126.56054491
"920","Hombre","4","Chiloé","p102",2010,250774.835484689
"921","Hombre","4","Chiloé","p102",2012,360379.666192379
"922","Hombre","4","Choapa","p42",2010,246506.785887071
"923","Hombre","4","Choapa","p42",2012,388105.800273916
"924","Hombre","4","Colchagua","p63",2010,216946.651053764
"925","Hombre","4","Colchagua","p63",2012,385453.542132278
"926","Hombre","4","Concepción","p81",2010,391909.957158706
"927","Hombre","4","Concepción","p81",2012,432020.308951705
"928","Hombre","4","Copiapó","p31",2010,602585.146816072
"929","Hombre","4","Copiapó","p31",2012,490589.861637865
"930","Hombre","4","Cordillera","p152",2010,310918.239964018
"931","Hombre","4","Cordillera","p152",2012,382230.601146633
"932","Hombre","4","Coyhaique","p111",2010,238980.740985669
"933","Hombre","4","Coyhaique","p111",2012,251914.601207407
"934","Hombre","4","Curicó","p73",2010,389754.716414466
"935","Hombre","4","Curicó","p73",2012,307578.677116129
"936","Hombre","4","El Loa","p22",2010,746576.30400841
"937","Hombre","4","El Loa","p22",2012,908385.599113013
"938","Hombre","4","Elqui","p41",2010,338754.229495532
"939","Hombre","4","Elqui","p41",2012,457948.569595873
"940","Hombre","4","General Carrera","p114",2010,149897.410845139
"941","Hombre","4","Huasco","p33",2010,326555.234395395
"942","Hombre","4","Huasco","p33",2012,462028.039899691
"943","Hombre","4","Iquique","p11",2010,340535.479641971
"944","Hombre","4","Iquique","p11",2012,518931.757307223
"945","Hombre","4","Limarí","p43",2010,317207.145946803
"946","Hombre","4","Limarí","p43",2012,312447.603501365
"947","Hombre","4","Linares","p74",2010,212804.078793285
"948","Hombre","4","Linares","p74",2012,277592.043952841
"949","Hombre","4","Llanquihue","p101",2010,248090.544168305
"950","Hombre","4","Llanquihue","p101",2012,412492.592908765
"951","Hombre","4","Los Andes","p53",2010,461962.58268474
"952","Hombre","4","Los Andes","p53",2012,441207.547744038
"953","Hombre","4","Magallanes","p121",2010,652458.930477313
"954","Hombre","4","Magallanes","p121",2012,792157.74350227
"955","Hombre","4","Maipo","p134",2010,380932.721664377
"956","Hombre","4","Maipo","p134",2012,379179.721393978
"957","Hombre","4","Malleco","p92",2010,293154.966763963
"958","Hombre","4","Malleco","p92",2012,395439.660173229
"959","Hombre","4","Marga Marga","p58",2010,578066.295498285
"960","Hombre","4","Marga Marga","p58",2012,403419.713863961
"961","Hombre","4","Melipilla","p135",2010,580886.709173684
"962","Hombre","4","Melipilla","p135",2012,252481.872315117
"963","Hombre","4","Ñuble","p84",2010,219926.711369092
"964","Hombre","4","Ñuble","p84",2012,510746.646798741
"965","Hombre","4","Osorno","p103",2010,299957.249627872
"966","Hombre","4","Osorno","p103",2012,303863.848975354
"967","Hombre","4","Parinacota","p152",2012,70393.4758569847
"968","Hombre","4","Petorca","p54",2010,440626.005992881
"969","Hombre","4","Petorca","p54",2012,212234.772707738
"970","Hombre","4","Quillota","p55",2010,353782.295659754
"971","Hombre","4","Quillota","p55",2012,431572.985450563
"972","Hombre","4","Ranco","p142",2010,259176.397209348
"973","Hombre","4","Ranco","p142",2012,388501.364691633
"974","Hombre","4","San Antonio","p56",2010,334309.312149681
"975","Hombre","4","San Antonio","p56",2012,419363.362671821
"976","Hombre","4","San Felipe","p57",2010,273961.20912478
"977","Hombre","4","San Felipe","p57",2012,318919.555140896
"978","Hombre","4","Santiago","p131",2010,463026.618526887
"979","Hombre","4","Santiago","p131",2012,508480.263165479
"980","Hombre","4","Talagante","p136",2010,275590.962625489
"981","Hombre","4","Talagante","p136",2012,449838.612956691
"982","Hombre","4","Talca","p71",2010,294222.756383678
"983","Hombre","4","Talca","p71",2012,288134.625873786
"984","Hombre","4","Tamarugal","p12",2010,314815.930999979
"985","Hombre","4","Tamarugal","p12",2012,508897.118038355
"986","Hombre","4","Tierra del Fuego","p123",2010,398833.333333333
"987","Hombre","4","Tierra del Fuego","p123",2012,815000
"988","Hombre","4","Tocopilla","p23",2010,436912.345912985
"989","Hombre","4","Tocopilla","p23",2012,482179.73419401
"990","Hombre","4","Última Esperanza","p124",2010,387728.247153288
"991","Hombre","4","Última Esperanza","p124",2012,240267.558705336
"992","Hombre","4","Valdivia","p141",2010,312254.635008123
"993","Hombre","4","Valdivia","p141",2012,659072.796992916
"994","Hombre","4","Valparaíso","p51",2010,411325.341185121
"995","Hombre","4","Valparaíso","p51",2012,474678.670195823
"996","Hombre","4",NA,NA,2010,115291.550994745
"997","Hombre","4",NA,NA,2012,300889.324912177
"998","Hombre","5","Antofagasta","p21",2010,515919.939196924
"999","Hombre","5","Antofagasta","p21",2012,702138.528893854
"1000","Hombre","5","Arauco","p82",2012,720000
"1001","Hombre","5","Arica","p151",2010,398032.260049991
"1002","Hombre","5","Arica","p151",2012,426603.033676465
"1003","Hombre","5","Aysén","p112",2010,360901.296978777
"1004","Hombre","5","Aysén","p112",2012,964329.896907216
"1005","Hombre","5","Bíobío","p83",2010,525422.390216461
"1006","Hombre","5","Bíobío","p83",2012,270123.220212529
"1007","Hombre","5","Cachapoal","p61",2010,376004.956853185
"1008","Hombre","5","Cachapoal","p61",2012,547383.36780011
"1009","Hombre","5","Capitán Prat","p113",2010,263819.443087445
"1010","Hombre","5","Cardenal Caro","p62",2010,378696.387110604
"1011","Hombre","5","Cardenal Caro","p62",2012,279941.260058939
"1012","Hombre","5","Cauquenes","p72",2010,254687.643169461
"1013","Hombre","5","Cauquenes","p72",2012,165485.527337861
"1014","Hombre","5","Cautín","p91",2010,349993.488491932
"1015","Hombre","5","Cautín","p91",2012,496463.272018518
"1016","Hombre","5","Chacabuco","p133",2010,193528.351343784
"1017","Hombre","5","Chacabuco","p133",2012,1572637.88098177
"1018","Hombre","5","Chañaral","p32",2010,259133.743627133
"1019","Hombre","5","Chañaral","p32",2012,482164.948453608
"1020","Hombre","5","Chiloé","p102",2010,166238.241532303
"1021","Hombre","5","Chiloé","p102",2012,366979.495559774
"1022","Hombre","5","Choapa","p42",2010,243764.294513073
"1023","Hombre","5","Choapa","p42",2012,173642.753629905
"1024","Hombre","5","Colchagua","p63",2010,523087.656428958
"1025","Hombre","5","Colchagua","p63",2012,1314289.5669817
"1026","Hombre","5","Concepción","p81",2010,383802.981733414
"1027","Hombre","5","Concepción","p81",2012,483977.191663139
"1028","Hombre","5","Copiapó","p31",2010,670232.898786262
"1029","Hombre","5","Copiapó","p31",2012,324669.094579689
"1030","Hombre","5","Cordillera","p152",2010,451710.740500456
"1031","Hombre","5","Cordillera","p152",2012,440130.935733848
"1032","Hombre","5","Coyhaique","p111",2010,523304.868773007
"1033","Hombre","5","Coyhaique","p111",2012,375497.799739911
"1034","Hombre","5","Curicó","p73",2010,210084.289082935
"1035","Hombre","5","Curicó","p73",2012,534618.371640173
"1036","Hombre","5","El Loa","p22",2010,324317.087492659
"1037","Hombre","5","Elqui","p41",2010,327711.406471881
"1038","Hombre","5","Elqui","p41",2012,435981.15958509
"1039","Hombre","5","General Carrera","p114",2010,550538.26580544
"1040","Hombre","5","General Carrera","p114",2012,367051.695539992
"1041","Hombre","5","Huasco","p33",2010,282711.061434034
"1042","Hombre","5","Huasco","p33",2012,320820.90787442
"1043","Hombre","5","Iquique","p11",2010,406184.315983336
"1044","Hombre","5","Iquique","p11",2012,478624.70067124
"1045","Hombre","5","Limarí","p43",2010,271033.41809046
"1046","Hombre","5","Limarí","p43",2012,226336.110187147
"1047","Hombre","5","Linares","p74",2010,368229.188836661
"1048","Hombre","5","Linares","p74",2012,383810.597235825
"1049","Hombre","5","Llanquihue","p101",2010,1051027.59835584
"1050","Hombre","5","Llanquihue","p101",2012,2520721.31340388
"1051","Hombre","5","Los Andes","p53",2010,364216.426480371
"1052","Hombre","5","Los Andes","p53",2012,642970.808718406
"1053","Hombre","5","Magallanes","p121",2010,442145.618245309
"1054","Hombre","5","Magallanes","p121",2012,502810.541835605
"1055","Hombre","5","Maipo","p134",2010,233011.228728712
"1056","Hombre","5","Maipo","p134",2012,335246.9439041
"1057","Hombre","5","Malleco","p92",2010,250407.642091
"1058","Hombre","5","Malleco","p92",2012,533876.643711846
"1059","Hombre","5","Marga Marga","p58",2010,611347.631754164
"1060","Hombre","5","Marga Marga","p58",2012,601415.658207552
"1061","Hombre","5","Melipilla","p135",2010,561847.221156574
"1062","Hombre","5","Melipilla","p135",2012,177592.10656165
"1063","Hombre","5","Ñuble","p84",2010,524761.384145526
"1064","Hombre","5","Ñuble","p84",2012,391320.992610575
"1065","Hombre","5","Osorno","p103",2010,352166.148547405
"1066","Hombre","5","Osorno","p103",2012,310331.24468041
"1067","Hombre","5","Petorca","p54",2010,200195.73302016
"1068","Hombre","5","Petorca","p54",2012,211180.427570954
"1069","Hombre","5","Quillota","p55",2010,446159.881424641
"1070","Hombre","5","Quillota","p55",2012,532261.116973372
"1071","Hombre","5","Ranco","p142",2010,230351.421153583
"1072","Hombre","5","San Antonio","p56",2010,360546.477328194
"1073","Hombre","5","San Antonio","p56",2012,501672.707470204
"1074","Hombre","5","San Felipe","p57",2010,635512.229123966
"1075","Hombre","5","San Felipe","p57",2012,2149652.06185567
"1076","Hombre","5","Santiago","p131",2010,415955.566593035
"1077","Hombre","5","Santiago","p131",2012,766244.292442104
"1078","Hombre","5","Talagante","p136",2010,351666.5
"1079","Hombre","5","Talagante","p136",2012,165000
"1080","Hombre","5","Talca","p71",2010,292539.021507936
"1081","Hombre","5","Talca","p71",2012,279987.119331405
"1082","Hombre","5","Tocopilla","p23",2010,577384.307780926
"1083","Hombre","5","Tocopilla","p23",2012,306755.20887046
"1084","Hombre","5","Última Esperanza","p124",2010,300000
"1085","Hombre","5","Valdivia","p141",2010,327581.352772361
"1086","Hombre","5","Valdivia","p141",2012,262136.746187268
"1087","Hombre","5","Valparaíso","p51",2010,601459.095886993
"1088","Hombre","5","Valparaíso","p51",2012,1152270.03857498
"1089","Hombre","5",NA,NA,2010,200195.73302016
"1090","Hombre","6","Antofagasta","p21",2010,374135.315336113
"1091","Hombre","6","Antofagasta","p21",2012,368260.485913795
"1092","Hombre","6","Arauco","p82",2010,189684.970331379
"1093","Hombre","6","Arauco","p82",2012,192018.806509209
"1094","Hombre","6","Arica","p151",2010,222980.725467196
"1095","Hombre","6","Arica","p151",2012,361494.269983409
"1096","Hombre","6","Aysén","p112",2010,347430.342500527
"1097","Hombre","6","Aysén","p112",2012,499800.314050891
"1098","Hombre","6","Bíobío","p83",2010,253049.83068317
"1099","Hombre","6","Bíobío","p83",2012,294720.793119782
"1100","Hombre","6","Cachapoal","p61",2010,388230.020822266
"1101","Hombre","6","Cachapoal","p61",2012,502968.020857812
"1102","Hombre","6","Capitán Prat","p113",2010,414278.899646715
"1103","Hombre","6","Capitán Prat","p113",2012,463843.123163463
"1104","Hombre","6","Cardenal Caro","p62",2010,194529.382508947
"1105","Hombre","6","Cardenal Caro","p62",2012,230944.268013313
"1106","Hombre","6","Cauquenes","p72",2010,171026.490906543
"1107","Hombre","6","Cauquenes","p72",2012,221998.243207954
"1108","Hombre","6","Cautín","p91",2010,255756.257313853
"1109","Hombre","6","Cautín","p91",2012,296258.471855578
"1110","Hombre","6","Chacabuco","p133",2010,279219.502500342
"1111","Hombre","6","Chacabuco","p133",2012,284984.401393919
"1112","Hombre","6","Chañaral","p32",2010,165915.711898509
"1113","Hombre","6","Chañaral","p32",2012,276785.594871059
"1114","Hombre","6","Chiloé","p102",2010,219288.281019796
"1115","Hombre","6","Chiloé","p102",2012,445738.656094927
"1116","Hombre","6","Choapa","p42",2010,314074.419350797
"1117","Hombre","6","Choapa","p42",2012,274925.021412159
"1118","Hombre","6","Colchagua","p63",2010,315779.220836831
"1119","Hombre","6","Colchagua","p63",2012,417737.388762181
"1120","Hombre","6","Concepción","p81",2010,451818.469123902
"1121","Hombre","6","Concepción","p81",2012,352518.526195039
"1122","Hombre","6","Copiapó","p31",2010,320580.720001202
"1123","Hombre","6","Copiapó","p31",2012,383553.715883924
"1124","Hombre","6","Cordillera","p152",2010,335553.658729099
"1125","Hombre","6","Cordillera","p152",2012,563512.124969929
"1126","Hombre","6","Coyhaique","p111",2010,296061.419554901
"1127","Hombre","6","Coyhaique","p111",2012,481777.178557097
"1128","Hombre","6","Curicó","p73",2010,320191.539697245
"1129","Hombre","6","Curicó","p73",2012,323695.953646603
"1130","Hombre","6","El Loa","p22",2010,234636.974312378
"1131","Hombre","6","El Loa","p22",2012,532175.626424418
"1132","Hombre","6","Elqui","p41",2010,336718.237319051
"1133","Hombre","6","Elqui","p41",2012,421128.056949954
"1134","Hombre","6","General Carrera","p114",2010,250244.6662752
"1135","Hombre","6","Huasco","p33",2010,206907.757787105
"1136","Hombre","6","Huasco","p33",2012,332967.31800925
"1137","Hombre","6","Iquique","p11",2010,468458.1718717
"1138","Hombre","6","Iquique","p11",2012,440038.162290118
"1139","Hombre","6","Limarí","p43",2010,297647.20934459
"1140","Hombre","6","Limarí","p43",2012,454909.484196286
"1141","Hombre","6","Linares","p74",2010,225813.792590142
"1142","Hombre","6","Linares","p74",2012,251763.254778894
"1143","Hombre","6","Llanquihue","p101",2010,354512.524274305
"1144","Hombre","6","Llanquihue","p101",2012,390741.734494407
"1145","Hombre","6","Los Andes","p53",2010,306354.490477227
"1146","Hombre","6","Los Andes","p53",2012,412619.777138195
"1147","Hombre","6","Magallanes","p121",2010,459261.85796645
"1148","Hombre","6","Magallanes","p121",2012,744489.947726488
"1149","Hombre","6","Maipo","p134",2010,305616.38571928
"1150","Hombre","6","Maipo","p134",2012,462955.670876134
"1151","Hombre","6","Malleco","p92",2010,270055.435619693
"1152","Hombre","6","Malleco","p92",2012,289189.359164712
"1153","Hombre","6","Marga Marga","p58",2010,274440.645317359
"1154","Hombre","6","Marga Marga","p58",2012,452274.88152142
"1155","Hombre","6","Melipilla","p135",2010,231219.758963438
"1156","Hombre","6","Melipilla","p135",2012,439219.358277765
"1157","Hombre","6","Ñuble","p84",2010,240323.801302105
"1158","Hombre","6","Ñuble","p84",2012,235311.516228835
"1159","Hombre","6","Osorno","p103",2010,210261.876736646
"1160","Hombre","6","Osorno","p103",2012,273392.134346202
"1161","Hombre","6","Parinacota","p152",2012,251405.270917803
"1162","Hombre","6","Petorca","p54",2010,197400.056542831
"1163","Hombre","6","Petorca","p54",2012,471524.46516776
"1164","Hombre","6","Quillota","p55",2010,239771.375616849
"1165","Hombre","6","Quillota","p55",2012,420919.569705488
"1166","Hombre","6","Ranco","p142",2010,194955.429992215
"1167","Hombre","6","Ranco","p142",2012,264796.051493512
"1168","Hombre","6","San Antonio","p56",2010,260832.630146112
"1169","Hombre","6","San Antonio","p56",2012,295151.289722152
"1170","Hombre","6","San Felipe","p57",2010,185354.859207331
"1171","Hombre","6","San Felipe","p57",2012,275782.158846455
"1172","Hombre","6","Santiago","p131",2010,453563.674217948
"1173","Hombre","6","Santiago","p131",2012,496016.667831849
"1174","Hombre","6","Talagante","p136",2010,229458.49805393
"1175","Hombre","6","Talagante","p136",2012,302225.017494067
"1176","Hombre","6","Talca","p71",2010,303676.019209194
"1177","Hombre","6","Talca","p71",2012,305040.711771917
"1178","Hombre","6","Tamarugal","p12",2010,243967.055844864
"1179","Hombre","6","Tamarugal","p12",2012,313912.842617872
"1180","Hombre","6","Tierra del Fuego","p123",2010,475000
"1181","Hombre","6","Tierra del Fuego","p123",2012,389500
"1182","Hombre","6","Tocopilla","p23",2010,216321.164172482
"1183","Hombre","6","Tocopilla","p23",2012,655113.116762378
"1184","Hombre","6","Última Esperanza","p124",2010,213850.764880587
"1185","Hombre","6","Última Esperanza","p124",2012,258484.95563331
"1186","Hombre","6","Valdivia","p141",2010,284808.370534452
"1187","Hombre","6","Valdivia","p141",2012,309145.251908695
"1188","Hombre","6","Valparaíso","p51",2010,252522.795520712
"1189","Hombre","6","Valparaíso","p51",2012,504347.580100711
"1190","Hombre","6",NA,NA,2010,288736.749150349
"1191","Hombre","6",NA,NA,2012,262357.921647949
"1192","Hombre","8","Antofagasta","p21",2010,389845.948371634
"1193","Hombre","8","Antofagasta","p21",2012,1141441.45572297
"1194","Hombre","8","Arauco","p82",2010,227844.064484612
"1195","Hombre","8","Arauco","p82",2012,493282.508868212
"1196","Hombre","8","Arica","p151",2010,222210.793180045
"1197","Hombre","8","Arica","p151",2012,231326.538508439
"1198","Hombre","8","Aysén","p112",2010,299544.591445298
"1199","Hombre","8","Aysén","p112",2012,329778.270372777
"1200","Hombre","8","Bíobío","p83",2010,157255.889638154
"1201","Hombre","8","Bíobío","p83",2012,297483.133189339
"1202","Hombre","8","Cachapoal","p61",2010,482703.835461275
"1203","Hombre","8","Cachapoal","p61",2012,311989.292494951
"1204","Hombre","8","Capitán Prat","p113",2010,67953.4929164631
"1205","Hombre","8","Cardenal Caro","p62",2010,169023.320161111
"1206","Hombre","8","Cardenal Caro","p62",2012,535830.427989821
"1207","Hombre","8","Cauquenes","p72",2012,200468
"1208","Hombre","8","Cautín","p91",2010,299475.377813266
"1209","Hombre","8","Cautín","p91",2012,298384.115010749
"1210","Hombre","8","Chacabuco","p133",2010,441391.470673535
"1211","Hombre","8","Chacabuco","p133",2012,286257.459140883
"1212","Hombre","8","Chiloé","p102",2010,194512.629351549
"1213","Hombre","8","Chiloé","p102",2012,147615.043747787
"1214","Hombre","8","Choapa","p42",2010,289226.323091137
"1215","Hombre","8","Choapa","p42",2012,232648.437276615
"1216","Hombre","8","Colchagua","p63",2010,311218.009335599
"1217","Hombre","8","Colchagua","p63",2012,300830.605896566
"1218","Hombre","8","Concepción","p81",2010,429934.042305481
"1219","Hombre","8","Concepción","p81",2012,271841.404904701
"1220","Hombre","8","Copiapó","p31",2010,241813.245139932
"1221","Hombre","8","Copiapó","p31",2012,448557.113606968
"1222","Hombre","8","Cordillera","p152",2010,306729.330326815
"1223","Hombre","8","Cordillera","p152",2012,203304.855435381
"1224","Hombre","8","Coyhaique","p111",2010,541143.85224791
"1225","Hombre","8","Coyhaique","p111",2012,219203.336760107
"1226","Hombre","8","Curicó","p73",2010,357086.545046389
"1227","Hombre","8","Curicó","p73",2012,348370.61053246
"1228","Hombre","8","El Loa","p22",2010,283582.919933954
"1229","Hombre","8","El Loa","p22",2012,941737.138543483
"1230","Hombre","8","Elqui","p41",2010,330442.439040861
"1231","Hombre","8","Elqui","p41",2012,371320.68380138
"1232","Hombre","8","General Carrera","p114",2010,215144.291721278
"1233","Hombre","8","Huasco","p33",2012,196887.183625771
"1234","Hombre","8","Iquique","p11",2010,414241.241343604
"1235","Hombre","8","Iquique","p11",2012,326861.622111314
"1236","Hombre","8","Limarí","p43",2010,328937.971665716
"1237","Hombre","8","Limarí","p43",2012,174520.689544596
"1238","Hombre","8","Linares","p74",2010,158613.744926879
"1239","Hombre","8","Linares","p74",2012,246746.913728431
"1240","Hombre","8","Llanquihue","p101",2010,212665.863047068
"1241","Hombre","8","Llanquihue","p101",2012,1073644.91703094
"1242","Hombre","8","Los Andes","p53",2010,512228.551249347
"1243","Hombre","8","Los Andes","p53",2012,382086.160734427
"1244","Hombre","8","Magallanes","p121",2010,607466.581263758
"1245","Hombre","8","Magallanes","p121",2012,540428.3559182
"1246","Hombre","8","Maipo","p134",2010,1353391.59451912
"1247","Hombre","8","Maipo","p134",2012,1047671.05288443
"1248","Hombre","8","Malleco","p92",2010,139094.164666217
"1249","Hombre","8","Malleco","p92",2012,269634.352413347
"1250","Hombre","8","Marga Marga","p58",2010,270955.117515204
"1251","Hombre","8","Marga Marga","p58",2012,312438.962698743
"1252","Hombre","8","Melipilla","p135",2010,294762.93877511
"1253","Hombre","8","Melipilla","p135",2012,904227.662834402
"1254","Hombre","8","Ñuble","p84",2010,303782.778844297
"1255","Hombre","8","Ñuble","p84",2012,393688.992654957
"1256","Hombre","8","Osorno","p103",2010,167318.207355637
"1257","Hombre","8","Osorno","p103",2012,210322.587127671
"1258","Hombre","8","Parinacota","p152",2010,159890.571568149
"1259","Hombre","8","Petorca","p54",2010,524565.301290377
"1260","Hombre","8","Petorca","p54",2012,448540.486542669
"1261","Hombre","8","Quillota","p55",2010,240969.878968253
"1262","Hombre","8","Quillota","p55",2012,428680.122138094
"1263","Hombre","8","Ranco","p142",2010,215210.412996672
"1264","Hombre","8","Ranco","p142",2012,80449.6866936968
"1265","Hombre","8","San Antonio","p56",2010,135047.947421534
"1266","Hombre","8","San Antonio","p56",2012,386715.22618039
"1267","Hombre","8","San Felipe","p57",2010,274022.661134325
"1268","Hombre","8","San Felipe","p57",2012,338925.590465938
"1269","Hombre","8","Santiago","p131",2010,521684.34478141
"1270","Hombre","8","Santiago","p131",2012,580449.770598949
"1271","Hombre","8","Talagante","p136",2010,71142.0931510005
"1272","Hombre","8","Talagante","p136",2012,348541.773325843
"1273","Hombre","8","Talca","p71",2010,508606.041342401
"1274","Hombre","8","Talca","p71",2012,519326.620679684
"1275","Hombre","8","Tamarugal","p12",2010,350342.53278528
"1276","Hombre","8","Tamarugal","p12",2012,723239.422686303
"1277","Hombre","8","Tierra del Fuego","p123",2010,570550.908566484
"1278","Hombre","8","Tocopilla","p23",2010,171882.36443576
"1279","Hombre","8","Tocopilla","p23",2012,241082.474226804
"1280","Hombre","8","Última Esperanza","p124",2010,333325.500945723
"1281","Hombre","8","Última Esperanza","p124",2012,216500
"1282","Hombre","8","Valdivia","p141",2010,146136.569721687
"1283","Hombre","8","Valdivia","p141",2012,657799.578559549
"1284","Hombre","8","Valparaíso","p51",2010,205125.793057643
"1285","Hombre","8","Valparaíso","p51",2012,562661.661859598
"1286","Hombre","8",NA,NA,2010,402724.377137274
"1287","Hombre","8",NA,NA,2012,201079.688373462
"1288","Hombre","9","Antofagasta","p21",2010,376715.579757614
"1289","Hombre","9","Antofagasta","p21",2012,591979.221103279
"1290","Hombre","9","Arauco","p82",2010,166166.564427524
"1291","Hombre","9","Arauco","p82",2012,276422.345283893
"1292","Hombre","9","Arica","p151",2010,280662.11934577
"1293","Hombre","9","Arica","p151",2012,384347.431953559
"1294","Hombre","9","Aysén","p112",2010,462612.759918369
"1295","Hombre","9","Aysén","p112",2012,474196.070229397
"1296","Hombre","9","Bíobío","p83",2010,259960.979930063
"1297","Hombre","9","Bíobío","p83",2012,339663.424955473
"1298","Hombre","9","Cachapoal","p61",2010,390072.206858451
"1299","Hombre","9","Cachapoal","p61",2012,349285.927648032
"1300","Hombre","9","Capitán Prat","p113",2012,150000
"1301","Hombre","9","Cardenal Caro","p62",2010,233913.77754051
"1302","Hombre","9","Cardenal Caro","p62",2012,531398.589476106
"1303","Hombre","9","Cauquenes","p72",2010,241819.561847975
"1304","Hombre","9","Cauquenes","p72",2012,386319.053333417
"1305","Hombre","9","Cautín","p91",2010,325155.789355434
"1306","Hombre","9","Cautín","p91",2012,355982.817153052
"1307","Hombre","9","Chacabuco","p133",2010,548549.286222276
"1308","Hombre","9","Chacabuco","p133",2012,1686231.15268202
"1309","Hombre","9","Chañaral","p32",2010,272355.763709579
"1310","Hombre","9","Chañaral","p32",2012,419213.36249342
"1311","Hombre","9","Chiloé","p102",2010,222464.408943463
"1312","Hombre","9","Chiloé","p102",2012,289185.664860368
"1313","Hombre","9","Choapa","p42",2010,617718.392386506
"1314","Hombre","9","Choapa","p42",2012,375585.348518278
"1315","Hombre","9","Colchagua","p63",2010,237310.468205583
"1316","Hombre","9","Colchagua","p63",2012,320993.846213546
"1317","Hombre","9","Concepción","p81",2010,284153.17236162
"1318","Hombre","9","Concepción","p81",2012,344343.158988894
"1319","Hombre","9","Copiapó","p31",2010,718369.515858143
"1320","Hombre","9","Copiapó","p31",2012,367846.990003333
"1321","Hombre","9","Cordillera","p152",2010,415443.805224604
"1322","Hombre","9","Cordillera","p152",2012,545821.954762275
"1323","Hombre","9","Coyhaique","p111",2010,463807.310203837
"1324","Hombre","9","Coyhaique","p111",2012,453733.595147059
"1325","Hombre","9","Curicó","p73",2010,452525.041280561
"1326","Hombre","9","Curicó","p73",2012,314292.389294204
"1327","Hombre","9","El Loa","p22",2010,368986.365160315
"1328","Hombre","9","El Loa","p22",2012,494198.083924292
"1329","Hombre","9","Elqui","p41",2010,298756.879968148
"1330","Hombre","9","Elqui","p41",2012,368593.74964951
"1331","Hombre","9","General Carrera","p114",2010,275269.13290272
"1332","Hombre","9","General Carrera","p114",2012,482698.120162181
"1333","Hombre","9","Huasco","p33",2010,467299.823613371
"1334","Hombre","9","Huasco","p33",2012,464561.151809194
"1335","Hombre","9","Iquique","p11",2010,412972.07086752
"1336","Hombre","9","Iquique","p11",2012,363407.74858128
"1337","Hombre","9","Limarí","p43",2010,240142.279676626
"1338","Hombre","9","Limarí","p43",2012,281164.053914854
"1339","Hombre","9","Linares","p74",2010,288686.869600324
"1340","Hombre","9","Linares","p74",2012,235960.955714912
"1341","Hombre","9","Llanquihue","p101",2010,407182.787510392
"1342","Hombre","9","Llanquihue","p101",2012,851946.642798024
"1343","Hombre","9","Los Andes","p53",2010,309301.362878436
"1344","Hombre","9","Los Andes","p53",2012,520184.834920253
"1345","Hombre","9","Magallanes","p121",2010,471485.826315405
"1346","Hombre","9","Magallanes","p121",2012,312108.77420044
"1347","Hombre","9","Maipo","p134",2010,330563.299275109
