"","sex","isic","geography_name","geography_id","year","weighted_median"
"714","Hombre","Transporte, almacenamiento y comunicaciones","Coquimbo",4,2015,410391.421371695
"715","Hombre","Transporte, almacenamiento y comunicaciones","Los Lagos",10,2010,252470.123660437
"716","Hombre","Transporte, almacenamiento y comunicaciones","Los Lagos",10,2011,299236.151306205
"717","Hombre","Transporte, almacenamiento y comunicaciones","Los Lagos",10,2012,279166.424850777
"718","Hombre","Transporte, almacenamiento y comunicaciones","Los Lagos",10,2013,348678.295270635
"719","Hombre","Transporte, almacenamiento y comunicaciones","Los Lagos",10,2014,349934.370898181
"720","Hombre","Transporte, almacenamiento y comunicaciones","Los Lagos",10,2015,400467.546945414
"721","Hombre","Transporte, almacenamiento y comunicaciones","Los Ríos",14,2010,201687.303595269
"722","Hombre","Transporte, almacenamiento y comunicaciones","Los Ríos",14,2011,236299.76635758
"723","Hombre","Transporte, almacenamiento y comunicaciones","Los Ríos",14,2012,251127.577319588
"724","Hombre","Transporte, almacenamiento y comunicaciones","Los Ríos",14,2013,275140.08191846
"725","Hombre","Transporte, almacenamiento y comunicaciones","Los Ríos",14,2014,391555.541517015
"726","Hombre","Transporte, almacenamiento y comunicaciones","Los Ríos",14,2015,320867.635200479
"727","Hombre","Transporte, almacenamiento y comunicaciones","Magallanes",12,2010,326690.092531946
"728","Hombre","Transporte, almacenamiento y comunicaciones","Magallanes",12,2011,299041.083012127
"729","Hombre","Transporte, almacenamiento y comunicaciones","Magallanes",12,2012,301783.271206032
"730","Hombre","Transporte, almacenamiento y comunicaciones","Magallanes",12,2013,385924.225344646
"731","Hombre","Transporte, almacenamiento y comunicaciones","Magallanes",12,2014,399953.244940676
"732","Hombre","Transporte, almacenamiento y comunicaciones","Magallanes",12,2015,401570.894233986
"733","Hombre","Transporte, almacenamiento y comunicaciones","Maule",7,2010,204348.383178376
"734","Hombre","Transporte, almacenamiento y comunicaciones","Maule",7,2011,234960.13036498
"735","Hombre","Transporte, almacenamiento y comunicaciones","Maule",7,2012,214098.528944162
"736","Hombre","Transporte, almacenamiento y comunicaciones","Maule",7,2013,258344.289828983
"737","Hombre","Transporte, almacenamiento y comunicaciones","Maule",7,2014,299943.746484155
"738","Hombre","Transporte, almacenamiento y comunicaciones","Maule",7,2015,300000
"739","Hombre","Transporte, almacenamiento y comunicaciones","Metropolitana",13,2010,300293.59953024
"740","Hombre","Transporte, almacenamiento y comunicaciones","Metropolitana",13,2011,328195.940826403
"741","Hombre","Transporte, almacenamiento y comunicaciones","Metropolitana",13,2012,400000
"742","Hombre","Transporte, almacenamiento y comunicaciones","Metropolitana",13,2013,399538.27731703
"743","Hombre","Transporte, almacenamiento y comunicaciones","Metropolitana",13,2014,400000
"744","Hombre","Transporte, almacenamiento y comunicaciones","Metropolitana",13,2015,400108.244632872
"745","Hombre","Transporte, almacenamiento y comunicaciones","O'Higgins",6,2010,263172.936678023
"746","Hombre","Transporte, almacenamiento y comunicaciones","O'Higgins",6,2011,251208.301743745
"747","Hombre","Transporte, almacenamiento y comunicaciones","O'Higgins",6,2012,286947.16463411
"748","Hombre","Transporte, almacenamiento y comunicaciones","O'Higgins",6,2013,300000
"749","Hombre","Transporte, almacenamiento y comunicaciones","O'Higgins",6,2014,303126.7765776
"750","Hombre","Transporte, almacenamiento y comunicaciones","O'Higgins",6,2015,350094.714053763
"751","Hombre","Transporte, almacenamiento y comunicaciones","Tarapacá",1,2010,290103.03334836
"752","Hombre","Transporte, almacenamiento y comunicaciones","Tarapacá",1,2011,300000
"753","Hombre","Transporte, almacenamiento y comunicaciones","Tarapacá",1,2012,284242.607824926
"754","Hombre","Transporte, almacenamiento y comunicaciones","Tarapacá",1,2013,392302.393657474
"755","Hombre","Transporte, almacenamiento y comunicaciones","Tarapacá",1,2014,485002.84252416
"756","Hombre","Transporte, almacenamiento y comunicaciones","Tarapacá",1,2015,401629.844259328
"757","Hombre","Transporte, almacenamiento y comunicaciones","Valparaíso",5,2010,250244.6662752
"758","Hombre","Transporte, almacenamiento y comunicaciones","Valparaíso",5,2011,299041.083012127
"759","Hombre","Transporte, almacenamiento y comunicaciones","Valparaíso",5,2012,270911.526461899
"760","Hombre","Transporte, almacenamiento y comunicaciones","Valparaíso",5,2013,342540.323874492
"761","Hombre","Transporte, almacenamiento y comunicaciones","Valparaíso",5,2014,363752.13189312
"762","Hombre","Transporte, almacenamiento y comunicaciones","Valparaíso",5,2015,401629.844259328
"763","Hombre","Transporte, almacenamiento y comunicaciones",NA,NA,2010,195315.849575872
"764","Hombre","Transporte, almacenamiento y comunicaciones",NA,NA,2011,311100.838283083
"765","Hombre","Transporte, almacenamiento y comunicaciones",NA,NA,2012,243409.40571461
"766","Hombre","Intermediación financiera","Antofagasta",2,2010,758167.233675218
"767","Hombre","Intermediación financiera","Antofagasta",2,2011,460929.423546335
"768","Hombre","Intermediación financiera","Antofagasta",2,2012,401536.770081755
"769","Hombre","Intermediación financiera","Antofagasta",2,2013,743355.949033077
"770","Hombre","Intermediación financiera","Antofagasta",2,2014,940744.65023457
"771","Hombre","Intermediación financiera","Antofagasta",2,2015,1080150.85456213
"772","Hombre","Intermediación financiera","Araucanía",9,2010,1072218.80154856
"773","Hombre","Intermediación financiera","Araucanía",9,2011,637974.813520755
"774","Hombre","Intermediación financiera","Araucanía",9,2012,913329.811526287
"775","Hombre","Intermediación financiera","Araucanía",9,2013,325863.483530303
"776","Hombre","Intermediación financiera","Araucanía",9,2014,526241.364083786
"777","Hombre","Intermediación financiera","Araucanía",9,2015,759589.673605312
"778","Hombre","Intermediación financiera","Arica y Parinacota",15,2010,499481.018343667
"779","Hombre","Intermediación financiera","Arica y Parinacota",15,2011,400800.512678467
"780","Hombre","Intermediación financiera","Arica y Parinacota",15,2012,1114330.43769112
"781","Hombre","Intermediación financiera","Arica y Parinacota",15,2013,408451.717317029
"782","Hombre","Intermediación financiera","Arica y Parinacota",15,2014,900000
"783","Hombre","Intermediación financiera","Arica y Parinacota",15,2015,408962.443040672
"784","Hombre","Intermediación financiera","Atacama",3,2010,436160.32025638
"785","Hombre","Intermediación financiera","Atacama",3,2011,351498.756482237
"786","Hombre","Intermediación financiera","Atacama",3,2012,433256.291903371
"787","Hombre","Intermediación financiera","Atacama",3,2013,894581.909743465
"788","Hombre","Intermediación financiera","Atacama",3,2014,948682.812756915
"789","Hombre","Intermediación financiera","Atacama",3,2015,996311.351433025
"790","Hombre","Intermediación financiera","Aysén",11,2010,697364.484234203
"791","Hombre","Intermediación financiera","Aysén",11,2011,474613.981222475
"792","Hombre","Intermediación financiera","Aysén",11,2012,634021.326901357
"793","Hombre","Intermediación financiera","Aysén",11,2013,524857.757624129
"794","Hombre","Intermediación financiera","Aysén",11,2014,1354884.07007119
"795","Hombre","Intermediación financiera","Aysén",11,2015,475170.00707406
"796","Hombre","Intermediación financiera","Bíobío",8,2010,400391.46604032
"797","Hombre","Intermediación financiera","Bíobío",8,2011,413810.693495439
"798","Hombre","Intermediación financiera","Bíobío",8,2012,372976.211410566
"799","Hombre","Intermediación financiera","Bíobío",8,2013,498111.850386621
"800","Hombre","Intermediación financiera","Bíobío",8,2014,432111.175722398
"801","Hombre","Intermediación financiera","Bíobío",8,2015,414191.267115234
"802","Hombre","Intermediación financiera","Coquimbo",4,2010,291610.310968029
"803","Hombre","Intermediación financiera","Coquimbo",4,2011,978202.050450474
"804","Hombre","Intermediación financiera","Coquimbo",4,2012,624875.237737113
"805","Hombre","Intermediación financiera","Coquimbo",4,2013,636936.51372974
"806","Hombre","Intermediación financiera","Coquimbo",4,2014,781667.661908232
"807","Hombre","Intermediación financiera","Coquimbo",4,2015,670645.501167935
"808","Hombre","Intermediación financiera","Los Lagos",10,2010,528458.51358882
"809","Hombre","Intermediación financiera","Los Lagos",10,2011,566126.807033937
"810","Hombre","Intermediación financiera","Los Lagos",10,2012,501250.614066714
"811","Hombre","Intermediación financiera","Los Lagos",10,2013,1602443.46199393
"812","Hombre","Intermediación financiera","Los Lagos",10,2014,972956.526376226
"813","Hombre","Intermediación financiera","Los Lagos",10,2015,784891.323336769
"814","Hombre","Intermediación financiera","Los Ríos",14,2010,930504.278783938
"815","Hombre","Intermediación financiera","Los Ríos",14,2011,382979.13959887
"816","Hombre","Intermediación financiera","Los Ríos",14,2012,458050.806289943
"817","Hombre","Intermediación financiera","Los Ríos",14,2013,496136.701099237
"818","Hombre","Intermediación financiera","Los Ríos",14,2014,532308.725877836
"819","Hombre","Intermediación financiera","Los Ríos",14,2015,843507.089683087
"820","Hombre","Intermediación financiera","Magallanes",12,2010,1661782.17993137
"821","Hombre","Intermediación financiera","Magallanes",12,2011,1476567.63464381
"822","Hombre","Intermediación financiera","Magallanes",12,2012,1084642.84490771
"823","Hombre","Intermediación financiera","Magallanes",12,2013,876894.11664214
"824","Hombre","Intermediación financiera","Magallanes",12,2014,904220.75252444
"825","Hombre","Intermediación financiera","Magallanes",12,2015,1195781.93544454
"826","Hombre","Intermediación financiera","Maule",7,2010,283902.557956711
"827","Hombre","Intermediación financiera","Maule",7,2011,416138.444839981
"828","Hombre","Intermediación financiera","Maule",7,2012,419610.185114247
"829","Hombre","Intermediación financiera","Maule",7,2013,280421.599315957
"830","Hombre","Intermediación financiera","Maule",7,2014,822119.235726778
"831","Hombre","Intermediación financiera","Maule",7,2015,1010974.34728826
"832","Hombre","Intermediación financiera","Metropolitana",13,2010,840614.966330564
"833","Hombre","Intermediación financiera","Metropolitana",13,2011,602899.924184988
"834","Hombre","Intermediación financiera","Metropolitana",13,2012,652931.701030928
"835","Hombre","Intermediación financiera","Metropolitana",13,2013,799553.314734696
"836","Hombre","Intermediación financiera","Metropolitana",13,2014,854394.743626347
"837","Hombre","Intermediación financiera","Metropolitana",13,2015,934023.889881205
"838","Hombre","Intermediación financiera","O'Higgins",6,2010,715558.398612108
"839","Hombre","Intermediación financiera","O'Higgins",6,2011,687580.873479177
"840","Hombre","Intermediación financiera","O'Higgins",6,2012,813158.142169053
"841","Hombre","Intermediación financiera","O'Higgins",6,2013,600000
"842","Hombre","Intermediación financiera","O'Higgins",6,2014,442933.234273077
"843","Hombre","Intermediación financiera","O'Higgins",6,2015,502023.486311581
"844","Hombre","Intermediación financiera","Tarapacá",1,2010,749869.606250038
"845","Hombre","Intermediación financiera","Tarapacá",1,2011,881393.287743516
"846","Hombre","Intermediación financiera","Tarapacá",1,2012,403720.522014677
"847","Hombre","Intermediación financiera","Tarapacá",1,2013,650329.112120591
"848","Hombre","Intermediación financiera","Tarapacá",1,2014,777471.06973516
"849","Hombre","Intermediación financiera","Tarapacá",1,2015,856898.497359701
"850","Hombre","Intermediación financiera","Valparaíso",5,2010,458004.476523608
"851","Hombre","Intermediación financiera","Valparaíso",5,2011,679023.669647802
"852","Hombre","Intermediación financiera","Valparaíso",5,2012,703157.216494845
"853","Hombre","Intermediación financiera","Valparaíso",5,2013,502902.096161625
"854","Hombre","Intermediación financiera","Valparaíso",5,2014,639460.76764969
"855","Hombre","Intermediación financiera","Valparaíso",5,2015,804008.763401557
"856","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Antofagasta",2,2010,402696.118389874
"857","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Antofagasta",2,2011,350000
"858","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Antofagasta",2,2012,541888.156396897
"859","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Antofagasta",2,2013,500241.789402133
"860","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Antofagasta",2,2014,598890.208886549
"861","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Antofagasta",2,2015,600000
"862","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Araucanía",9,2010,228862.079188668
"863","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Araucanía",9,2011,331765.69324852
"864","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Araucanía",9,2012,329782.809642936
"865","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Araucanía",9,2013,365960.59355479
"866","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Araucanía",9,2014,477696.989777684
"867","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Araucanía",9,2015,529102.001108242
"868","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Arica y Parinacota",15,2010,300000
"869","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Arica y Parinacota",15,2011,224135.203803375
"870","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Arica y Parinacota",15,2012,284787.028220691
"871","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Arica y Parinacota",15,2013,327990.300156033
"872","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Arica y Parinacota",15,2014,269954.69462779
"873","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Arica y Parinacota",15,2015,311109.790821498
"874","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Atacama",3,2010,509295.709421157
"875","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Atacama",3,2011,332993.462183526
"876","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Atacama",3,2012,386759.951593969
"877","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Atacama",3,2013,489699.629940711
"878","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Atacama",3,2014,492343.988559326
"879","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Atacama",3,2015,551794.57183292
"880","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Aysén",11,2010,951329.457437234
"881","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Aysén",11,2011,374817.828528197
"882","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Aysén",11,2012,301658.307777228
"883","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Aysén",11,2013,370875.113836786
"884","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Aysén",11,2014,349934.370898181
"885","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Aysén",11,2015,635651.982300555
"886","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Bíobío",8,2010,250232.480340034
"887","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Bíobío",8,2011,299066.643390675
"888","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Bíobío",8,2012,351811.863095435
"889","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Bíobío",8,2013,348936.629972868
"890","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Bíobío",8,2014,500000
"891","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Bíobío",8,2015,401377.78876477
"892","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Coquimbo",4,2010,349993.473468554
"893","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Coquimbo",4,2011,240073.563684181
"894","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Coquimbo",4,2012,489561.420674711
"895","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Coquimbo",4,2013,500382.025615461
"896","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Coquimbo",4,2014,421262.637011554
"897","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Coquimbo",4,2015,512685.864629199
"898","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Los Lagos",10,2010,292877.437721993
"899","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Los Lagos",10,2011,400415.20348403
"900","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Los Lagos",10,2012,401613.308447893
"901","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Los Lagos",10,2013,398489.480309297
"902","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Los Lagos",10,2014,394477.26171212
"903","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Los Lagos",10,2015,362064.060198827
"904","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Los Ríos",14,2010,331986.57429378
"905","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Los Ríos",14,2011,250936.21192999
"906","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Los Ríos",14,2012,283278.146882655
"907","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Los Ríos",14,2013,295791.29312433
"908","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Los Ríos",14,2014,311611.663967243
"909","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Los Ríos",14,2015,460814.557234457
"910","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Magallanes",12,2010,255839.298713486
"911","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Magallanes",12,2011,682544.056945497
"912","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Magallanes",12,2012,435002.358528841
"913","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Magallanes",12,2013,607541.832264375
"914","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Magallanes",12,2014,802359.563631117
"915","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Magallanes",12,2015,660703.191594517
"916","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Maule",7,2010,225893.269070541
"917","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Maule",7,2011,232824.650276492
"918","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Maule",7,2012,339889.77174805
"919","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Maule",7,2013,277850.512974582
"920","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Maule",7,2014,298241.117920202
"921","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Maule",7,2015,346106.317558443
"922","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Metropolitana",13,2010,499968.108113042
"923","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Metropolitana",13,2011,443757.507439465
"924","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Metropolitana",13,2012,600000
"925","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Metropolitana",13,2013,502724.553401543
"926","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Metropolitana",13,2014,545546.1002155
"927","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Metropolitana",13,2015,600162.366949308
"928","Hombre","Actividades inmobiliarias, empresariales y de alquiler","O'Higgins",6,2010,251432.40459758
"929","Hombre","Actividades inmobiliarias, empresariales y de alquiler","O'Higgins",6,2011,249200.902510106
"930","Hombre","Actividades inmobiliarias, empresariales y de alquiler","O'Higgins",6,2012,400000
"931","Hombre","Actividades inmobiliarias, empresariales y de alquiler","O'Higgins",6,2013,348678.295270635
"932","Hombre","Actividades inmobiliarias, empresariales y de alquiler","O'Higgins",6,2014,599924.509110771
"933","Hombre","Actividades inmobiliarias, empresariales y de alquiler","O'Higgins",6,2015,351426.113726912
"934","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Tarapacá",1,2010,304095.468625231
"935","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Tarapacá",1,2011,440026.531557759
"936","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Tarapacá",1,2012,339561.475442638
"937","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Tarapacá",1,2013,300406.687754181
"938","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Tarapacá",1,2014,437970.916566852
"939","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Tarapacá",1,2015,420113.656864516
"940","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Valparaíso",5,2010,277501.35141513
"941","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Valparaíso",5,2011,301449.962092494
"942","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Valparaíso",5,2012,388685.537126059
"943","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Valparaíso",5,2013,416602.333653128
"944","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Valparaíso",5,2014,403700.010318745
"945","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Valparaíso",5,2015,350000
"946","Hombre","Actividades inmobiliarias, empresariales y de alquiler",NA,NA,2010,402018.13250583
"947","Hombre","Actividades inmobiliarias, empresariales y de alquiler",NA,NA,2011,904717.121920388
"948","Hombre","Actividades inmobiliarias, empresariales y de alquiler",NA,NA,2012,86685.5948102739
"949","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Antofagasta",2,2010,676389.528954856
"950","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Antofagasta",2,2011,448561.624518191
"951","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Antofagasta",2,2012,502255.154639175
"952","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Antofagasta",2,2013,901411.493502231
"953","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Antofagasta",2,2014,799849.990624414
"954","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Antofagasta",2,2015,715599.690833981
"955","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Araucanía",9,2010,430760.413370376
"956","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Araucanía",9,2011,519945.088682446
"957","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Araucanía",9,2012,619563.005041201
"958","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Araucanía",9,2013,549168.60003433
"959","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Araucanía",9,2014,555446.804783007
"960","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Araucanía",9,2015,724217.786426254
"961","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Arica y Parinacota",15,2010,420411.039342336
"962","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Arica y Parinacota",15,2011,411724.520632316
"963","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Arica y Parinacota",15,2012,495606.348895903
"964","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Arica y Parinacota",15,2013,519695.565825825
"965","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Arica y Parinacota",15,2014,503827.033281251
"966","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Arica y Parinacota",15,2015,600000
"967","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Atacama",3,2010,480276.942154807
"968","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Atacama",3,2011,382478.27141938
"969","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Atacama",3,2012,381903.729633105
"970","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Atacama",3,2013,455776.812028255
"971","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Atacama",3,2014,712825.819654495
"972","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Atacama",3,2015,404567.252790249
"973","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Aysén",11,2010,529503.277170387
"974","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Aysén",11,2011,960145.05552815
"975","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Aysén",11,2012,759138.84393966
"976","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Aysén",11,2013,899729.311544709
"977","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Aysén",11,2014,706011.216559711
"978","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Aysén",11,2015,943001.548411475
"979","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Bíobío",8,2010,239835.857352223
"980","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Bíobío",8,2011,299041.083012127
"981","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Bíobío",8,2012,342512.237940415
"982","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Bíobío",8,2013,398679.746647555
"983","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Bíobío",8,2014,450000
"984","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Bíobío",8,2015,500000
"985","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Coquimbo",4,2010,500117.414486863
"986","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Coquimbo",4,2011,403782.515666036
"987","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Coquimbo",4,2012,552620.565318811
"988","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Coquimbo",4,2013,498111.850386621
"989","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Coquimbo",4,2014,655340.506016227
"990","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Coquimbo",4,2015,489513.430074894
"991","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Los Lagos",10,2010,399726.428920371
"992","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Los Lagos",10,2011,501676.346392306
"993","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Los Lagos",10,2012,646543.691119159
"994","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Los Lagos",10,2013,500983.202289987
"995","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Los Lagos",10,2014,552835.45419575
"996","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Los Lagos",10,2015,662717.833007662
"997","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Los Ríos",14,2010,183000.709000113
"998","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Los Ríos",14,2011,395083.783161805
"999","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Los Ríos",14,2012,453046.214535379
"1000","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Los Ríos",14,2013,512809.741595225
"1001","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Los Ríos",14,2014,580547.046556882
"1002","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Los Ríos",14,2015,542572.976963728
"1003","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Magallanes",12,2010,893388.694039414
"1004","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Magallanes",12,2011,740569.310456684
"1005","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Magallanes",12,2012,871701.978877252
"1006","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Magallanes",12,2013,928119.769908309
"1007","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Magallanes",12,2014,1107844.33673807
"1008","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Magallanes",12,2015,1298875.11540009
"1009","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Maule",7,2010,352993.649832122
"1010","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Maule",7,2011,498401.805020212
"1011","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Maule",7,2012,402161.065941255
"1012","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Maule",7,2013,544930.264390114
"1013","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Maule",7,2014,499906.244140259
"1014","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Maule",7,2015,559642.766777628
"1015","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Metropolitana",13,2010,436278.651686929
"1016","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Metropolitana",13,2011,418978.292272611
"1017","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Metropolitana",13,2012,450000
