"","sex","isco","geography_name","geography_id","year","lb_weighted_median"
"1116","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","San Felipe","p57",2015,299745
"1117","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Santiago","p131",2010,200196
"1118","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Santiago","p131",2011,249201
"1119","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Santiago","p131",2012,300000
"1120","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Santiago","p131",2013,300000
"1121","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Santiago","p131",2014,302194
"1122","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Santiago","p131",2015,350095
"1123","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Talagante","p136",2010,199863
"1124","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Talagante","p136",2011,208827
"1125","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Talagante","p136",2012,264988
"1126","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Talagante","p136",2013,299297
"1127","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Talagante","p136",2014,300000
"1128","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Talagante","p136",2015,300081
"1129","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Talca","p71",2010,193953
"1130","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Talca","p71",2011,200421
"1131","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Talca","p71",2012,208293
"1132","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Talca","p71",2013,263200
"1133","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Talca","p71",2014,249999
"1134","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Talca","p71",2015,250807
"1135","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Tamarugal","p12",2010,92686
"1136","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Tamarugal","p12",2011,180870
"1137","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Tamarugal","p12",2012,276786
"1138","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Tamarugal","p12",2013,221928
"1139","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Tamarugal","p12",2014,202085
"1140","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Tamarugal","p12",2015,314475
"1141","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Tierra del Fuego","p123",2010,450000
"1142","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Tierra del Fuego","p123",2011,180000
"1143","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Tierra del Fuego","p123",2012,450000
"1144","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Tierra del Fuego","p123",2014,300000
"1145","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Tierra del Fuego","p123",2015,40000
"1146","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Tocopilla","p23",2010,300000
"1147","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Tocopilla","p23",2011,251208
"1148","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Tocopilla","p23",2012,321443
"1149","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Tocopilla","p23",2013,300000
"1150","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Tocopilla","p23",2014,419554
"1151","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Tocopilla","p23",2015,166730
"1152","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Última Esperanza","p124",2010,199863
"1153","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Última Esperanza","p124",2011,200646
"1154","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Última Esperanza","p124",2012,222501
"1155","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Última Esperanza","p124",2013,180904
"1156","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Última Esperanza","p124",2014,200151
"1157","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Última Esperanza","p124",2015,269364
"1158","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Valdivia","p141",2010,152106
"1159","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Valdivia","p141",2011,155131
"1160","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Valdivia","p141",2012,180777
"1161","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Valdivia","p141",2013,210248
"1162","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Valdivia","p141",2014,244954
"1163","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Valdivia","p141",2015,218338
"1164","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Valparaíso","p51",2010,180086
"1165","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Valparaíso","p51",2011,210563
"1166","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Valparaíso","p51",2012,220995
"1167","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Valparaíso","p51",2013,288416
"1168","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Valparaíso","p51",2014,270000
"1169","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios","Valparaíso","p51",2015,300081
"1170","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",NA,NA,2010,100098
"1171","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",NA,NA,2011,249201
"1172","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",NA,NA,2012,149316
"1173","Hombre","Operadores de instalaciones y máquinas y montadores","Antofagasta","p21",2010,400391
"1174","Hombre","Operadores de instalaciones y máquinas y montadores","Antofagasta","p21",2011,469276
"1175","Hombre","Operadores de instalaciones y máquinas y montadores","Antofagasta","p21",2012,500000
"1176","Hombre","Operadores de instalaciones y máquinas y montadores","Antofagasta","p21",2013,498112
"1177","Hombre","Operadores de instalaciones y máquinas y montadores","Antofagasta","p21",2014,384683
"1178","Hombre","Operadores de instalaciones y máquinas y montadores","Antofagasta","p21",2015,411181
"1179","Hombre","Operadores de instalaciones y máquinas y montadores","Arauco","p82",2010,198533
"1180","Hombre","Operadores de instalaciones y máquinas y montadores","Arauco","p82",2011,244788
"1181","Hombre","Operadores de instalaciones y máquinas y montadores","Arauco","p82",2012,263601
"1182","Hombre","Operadores de instalaciones y máquinas y montadores","Arauco","p82",2013,244911
"1183","Hombre","Operadores de instalaciones y máquinas y montadores","Arauco","p82",2014,284358
"1184","Hombre","Operadores de instalaciones y máquinas y montadores","Arauco","p82",2015,345921
"1185","Hombre","Operadores de instalaciones y máquinas y montadores","Arica","p151",2010,250000
"1186","Hombre","Operadores de instalaciones y máquinas y montadores","Arica","p151",2011,209329
"1187","Hombre","Operadores de instalaciones y máquinas y montadores","Arica","p151",2012,301626
"1188","Hombre","Operadores de instalaciones y máquinas y montadores","Arica","p151",2013,300209
"1189","Hombre","Operadores de instalaciones y máquinas y montadores","Arica","p151",2014,303127
"1190","Hombre","Operadores de instalaciones y máquinas y montadores","Arica","p151",2015,400108
"1191","Hombre","Operadores de instalaciones y máquinas y montadores","Aysén","p112",2010,216299
"1192","Hombre","Operadores de instalaciones y máquinas y montadores","Aysén","p112",2011,190966
"1193","Hombre","Operadores de instalaciones y máquinas y montadores","Aysén","p112",2012,350000
"1194","Hombre","Operadores de instalaciones y máquinas y montadores","Aysén","p112",2013,298867
"1195","Hombre","Operadores de instalaciones y máquinas y montadores","Aysén","p112",2014,311329
"1196","Hombre","Operadores de instalaciones y máquinas y montadores","Aysén","p112",2015,411974
"1197","Hombre","Operadores de instalaciones y máquinas y montadores","Bíobío","p83",2010,211813
"1198","Hombre","Operadores de instalaciones y máquinas y montadores","Bíobío","p83",2011,250942
"1199","Hombre","Operadores de instalaciones y máquinas y montadores","Bíobío","p83",2012,219429
"1200","Hombre","Operadores de instalaciones y máquinas y montadores","Bíobío","p83",2013,344426
"1201","Hombre","Operadores de instalaciones y máquinas y montadores","Bíobío","p83",2014,323671
"1202","Hombre","Operadores de instalaciones y máquinas y montadores","Bíobío","p83",2015,316088
"1203","Hombre","Operadores de instalaciones y máquinas y montadores","Cachapoal","p61",2010,254660
"1204","Hombre","Operadores de instalaciones y máquinas y montadores","Cachapoal","p61",2011,250000
"1205","Hombre","Operadores de instalaciones y máquinas y montadores","Cachapoal","p61",2012,300007
"1206","Hombre","Operadores de instalaciones y máquinas y montadores","Cachapoal","p61",2013,302774
"1207","Hombre","Operadores de instalaciones y máquinas y montadores","Cachapoal","p61",2014,286975
"1208","Hombre","Operadores de instalaciones y máquinas y montadores","Cachapoal","p61",2015,350000
"1209","Hombre","Operadores de instalaciones y máquinas y montadores","Capitán Prat","p113",2010,249829
"1210","Hombre","Operadores de instalaciones y máquinas y montadores","Capitán Prat","p113",2011,301450
"1211","Hombre","Operadores de instalaciones y máquinas y montadores","Capitán Prat","p113",2013,90000
"1212","Hombre","Operadores de instalaciones y máquinas y montadores","Cardenal Caro","p62",2010,199863
"1213","Hombre","Operadores de instalaciones y máquinas y montadores","Cardenal Caro","p62",2011,251127
"1214","Hombre","Operadores de instalaciones y máquinas y montadores","Cardenal Caro","p62",2012,221521
"1215","Hombre","Operadores de instalaciones y máquinas y montadores","Cardenal Caro","p62",2013,254714
"1216","Hombre","Operadores de instalaciones y máquinas y montadores","Cardenal Caro","p62",2014,257712
"1217","Hombre","Operadores de instalaciones y máquinas y montadores","Cardenal Caro","p62",2015,250000
"1218","Hombre","Operadores de instalaciones y máquinas y montadores","Cauquenes","p72",2010,154894
"1219","Hombre","Operadores de instalaciones y máquinas y montadores","Cauquenes","p72",2011,195735
"1220","Hombre","Operadores de instalaciones y máquinas y montadores","Cauquenes","p72",2012,236096
"1221","Hombre","Operadores de instalaciones y máquinas y montadores","Cauquenes","p72",2013,249683
"1222","Hombre","Operadores de instalaciones y máquinas y montadores","Cauquenes","p72",2014,231568
"1223","Hombre","Operadores de instalaciones y máquinas y montadores","Cauquenes","p72",2015,250550
"1224","Hombre","Operadores de instalaciones y máquinas y montadores","Cautín","p91",2010,196658
"1225","Hombre","Operadores de instalaciones y máquinas y montadores","Cautín","p91",2011,204431
"1226","Hombre","Operadores de instalaciones y máquinas y montadores","Cautín","p91",2012,212134
"1227","Hombre","Operadores de instalaciones y máquinas y montadores","Cautín","p91",2013,253633
"1228","Hombre","Operadores de instalaciones y máquinas y montadores","Cautín","p91",2014,272147
"1229","Hombre","Operadores de instalaciones y máquinas y montadores","Cautín","p91",2015,350000
"1230","Hombre","Operadores de instalaciones y máquinas y montadores","Chacabuco","p133",2010,203199
"1231","Hombre","Operadores de instalaciones y máquinas y montadores","Chacabuco","p133",2011,256844
"1232","Hombre","Operadores de instalaciones y máquinas y montadores","Chacabuco","p133",2012,294433
"1233","Hombre","Operadores de instalaciones y máquinas y montadores","Chacabuco","p133",2013,280766
"1234","Hombre","Operadores de instalaciones y máquinas y montadores","Chacabuco","p133",2014,303127
"1235","Hombre","Operadores de instalaciones y máquinas y montadores","Chacabuco","p133",2015,314179
"1236","Hombre","Operadores de instalaciones y máquinas y montadores","Chañaral","p32",2010,303792
"1237","Hombre","Operadores de instalaciones y máquinas y montadores","Chañaral","p32",2011,409746
"1238","Hombre","Operadores de instalaciones y máquinas y montadores","Chañaral","p32",2012,500000
"1239","Hombre","Operadores de instalaciones y máquinas y montadores","Chañaral","p32",2013,541624
"1240","Hombre","Operadores de instalaciones y máquinas y montadores","Chañaral","p32",2014,340025
"1241","Hombre","Operadores de instalaciones y máquinas y montadores","Chañaral","p32",2015,449736
"1242","Hombre","Operadores de instalaciones y máquinas y montadores","Chiloé","p102",2010,157685
"1243","Hombre","Operadores de instalaciones y máquinas y montadores","Chiloé","p102",2011,200000
"1244","Hombre","Operadores de instalaciones y máquinas y montadores","Chiloé","p102",2012,200000
"1245","Hombre","Operadores de instalaciones y máquinas y montadores","Chiloé","p102",2013,195739
"1246","Hombre","Operadores de instalaciones y máquinas y montadores","Chiloé","p102",2014,180000
"1247","Hombre","Operadores de instalaciones y máquinas y montadores","Chiloé","p102",2015,300000
"1248","Hombre","Operadores de instalaciones y máquinas y montadores","Choapa","p42",2010,299795
"1249","Hombre","Operadores de instalaciones y máquinas y montadores","Choapa","p42",2011,299926
"1250","Hombre","Operadores de instalaciones y máquinas y montadores","Choapa","p42",2012,292819
"1251","Hombre","Operadores de instalaciones y máquinas y montadores","Choapa","p42",2013,352711
"1252","Hombre","Operadores de instalaciones y máquinas y montadores","Choapa","p42",2014,353630
"1253","Hombre","Operadores de instalaciones y máquinas y montadores","Choapa","p42",2015,451834
"1254","Hombre","Operadores de instalaciones y máquinas y montadores","Colchagua","p63",2010,200196
"1255","Hombre","Operadores de instalaciones y máquinas y montadores","Colchagua","p63",2011,231482
"1256","Hombre","Operadores de instalaciones y máquinas y montadores","Colchagua","p63",2012,223668
"1257","Hombre","Operadores de instalaciones y máquinas y montadores","Colchagua","p63",2013,257600
"1258","Hombre","Operadores de instalaciones y máquinas y montadores","Colchagua","p63",2014,303127
"1259","Hombre","Operadores de instalaciones y máquinas y montadores","Colchagua","p63",2015,287400
"1260","Hombre","Operadores de instalaciones y máquinas y montadores","Concepción","p81",2010,231176
"1261","Hombre","Operadores de instalaciones y máquinas y montadores","Concepción","p81",2011,265004
"1262","Hombre","Operadores de instalaciones y máquinas y montadores","Concepción","p81",2012,280343
"1263","Hombre","Operadores de instalaciones y máquinas y montadores","Concepción","p81",2013,300000
"1264","Hombre","Operadores de instalaciones y máquinas y montadores","Concepción","p81",2014,323128
"1265","Hombre","Operadores de instalaciones y máquinas y montadores","Concepción","p81",2015,350968
"1266","Hombre","Operadores de instalaciones y máquinas y montadores","Copiapó","p31",2010,332325
"1267","Hombre","Operadores de instalaciones y máquinas y montadores","Copiapó","p31",2011,330000
"1268","Hombre","Operadores de instalaciones y máquinas y montadores","Copiapó","p31",2012,337866
"1269","Hombre","Operadores de instalaciones y máquinas y montadores","Copiapó","p31",2013,460574
"1270","Hombre","Operadores de instalaciones y máquinas y montadores","Copiapó","p31",2014,479910
"1271","Hombre","Operadores de instalaciones y máquinas y montadores","Copiapó","p31",2015,553070
"1272","Hombre","Operadores de instalaciones y máquinas y montadores","Cordillera","p152",2010,247953
"1273","Hombre","Operadores de instalaciones y máquinas y montadores","Cordillera","p152",2011,299041
"1274","Hombre","Operadores de instalaciones y máquinas y montadores","Cordillera","p152",2012,300643
"1275","Hombre","Operadores de instalaciones y máquinas y montadores","Cordillera","p152",2013,250098
"1276","Hombre","Operadores de instalaciones y máquinas y montadores","Cordillera","p152",2014,360667
"1277","Hombre","Operadores de instalaciones y máquinas y montadores","Cordillera","p152",2015,326467
"1278","Hombre","Operadores de instalaciones y máquinas y montadores","Coyhaique","p111",2010,274613
"1279","Hombre","Operadores de instalaciones y máquinas y montadores","Coyhaique","p111",2011,299686
"1280","Hombre","Operadores de instalaciones y máquinas y montadores","Coyhaique","p111",2012,280023
"1281","Hombre","Operadores de instalaciones y máquinas y montadores","Coyhaique","p111",2013,350474
"1282","Hombre","Operadores de instalaciones y máquinas y montadores","Coyhaique","p111",2014,321002
"1283","Hombre","Operadores de instalaciones y máquinas y montadores","Coyhaique","p111",2015,375101
"1284","Hombre","Operadores de instalaciones y máquinas y montadores","Curicó","p73",2010,194128
"1285","Hombre","Operadores de instalaciones y máquinas y montadores","Curicó","p73",2011,200250
"1286","Hombre","Operadores de instalaciones y máquinas y montadores","Curicó","p73",2012,228348
"1287","Hombre","Operadores de instalaciones y máquinas y montadores","Curicó","p73",2013,250339
"1288","Hombre","Operadores de instalaciones y máquinas y montadores","Curicó","p73",2014,241029
"1289","Hombre","Operadores de instalaciones y máquinas y montadores","Curicó","p73",2015,256260
"1290","Hombre","Operadores de instalaciones y máquinas y montadores","El Loa","p22",2010,377271
"1291","Hombre","Operadores de instalaciones y máquinas y montadores","El Loa","p22",2011,391608
"1292","Hombre","Operadores de instalaciones y máquinas y montadores","El Loa","p22",2012,494071
"1293","Hombre","Operadores de instalaciones y máquinas y montadores","El Loa","p22",2013,600526
"1294","Hombre","Operadores de instalaciones y máquinas y montadores","El Loa","p22",2014,795255
"1295","Hombre","Operadores de instalaciones y máquinas y montadores","El Loa","p22",2015,700189
"1296","Hombre","Operadores de instalaciones y máquinas y montadores","Elqui","p41",2010,257118
"1297","Hombre","Operadores de instalaciones y máquinas y montadores","Elqui","p41",2011,299041
"1298","Hombre","Operadores de instalaciones y máquinas y montadores","Elqui","p41",2012,384750
"1299","Hombre","Operadores de instalaciones y máquinas y montadores","Elqui","p41",2013,358656
"1300","Hombre","Operadores de instalaciones y máquinas y montadores","Elqui","p41",2014,399925
"1301","Hombre","Operadores de instalaciones y máquinas y montadores","Elqui","p41",2015,400051
"1302","Hombre","Operadores de instalaciones y máquinas y montadores","General Carrera","p114",2010,250245
"1303","Hombre","Operadores de instalaciones y máquinas y montadores","General Carrera","p114",2011,171966
"1304","Hombre","Operadores de instalaciones y máquinas y montadores","General Carrera","p114",2012,382136
"1305","Hombre","Operadores de instalaciones y máquinas y montadores","General Carrera","p114",2013,640868
"1306","Hombre","Operadores de instalaciones y máquinas y montadores","General Carrera","p114",2014,333488
"1307","Hombre","Operadores de instalaciones y máquinas y montadores","General Carrera","p114",2015,321304
"1308","Hombre","Operadores de instalaciones y máquinas y montadores","Huasco","p33",2010,266954
"1309","Hombre","Operadores de instalaciones y máquinas y montadores","Huasco","p33",2011,281353
"1310","Hombre","Operadores de instalaciones y máquinas y montadores","Huasco","p33",2012,351579
"1311","Hombre","Operadores de instalaciones y máquinas y montadores","Huasco","p33",2013,298867
"1312","Hombre","Operadores de instalaciones y máquinas y montadores","Huasco","p33",2014,321473
"1313","Hombre","Operadores de instalaciones y máquinas y montadores","Huasco","p33",2015,379159
"1314","Hombre","Operadores de instalaciones y máquinas y montadores","Iquique","p11",2010,280869
"1315","Hombre","Operadores de instalaciones y máquinas y montadores","Iquique","p11",2011,332914
"1316","Hombre","Operadores de instalaciones y máquinas y montadores","Iquique","p11",2012,333262
"1317","Hombre","Operadores de instalaciones y máquinas y montadores","Iquique","p11",2013,399098
"1318","Hombre","Operadores de instalaciones y máquinas y montadores","Iquique","p11",2014,441808
"1319","Hombre","Operadores de instalaciones y máquinas y montadores","Iquique","p11",2015,403800
"1320","Hombre","Operadores de instalaciones y máquinas y montadores","Limarí","p43",2010,212416
"1321","Hombre","Operadores de instalaciones y máquinas y montadores","Limarí","p43",2011,252430
"1322","Hombre","Operadores de instalaciones y máquinas y montadores","Limarí","p43",2012,281263
"1323","Hombre","Operadores de instalaciones y máquinas y montadores","Limarí","p43",2013,315258
"1324","Hombre","Operadores de instalaciones y máquinas y montadores","Limarí","p43",2014,307261
"1325","Hombre","Operadores de instalaciones y máquinas y montadores","Limarí","p43",2015,303181
"1326","Hombre","Operadores de instalaciones y máquinas y montadores","Linares","p74",2010,170105
"1327","Hombre","Operadores de instalaciones y máquinas y montadores","Linares","p74",2011,169921
"1328","Hombre","Operadores de instalaciones y máquinas y montadores","Linares","p74",2012,200537
"1329","Hombre","Operadores de instalaciones y máquinas y montadores","Linares","p74",2013,249317
"1330","Hombre","Operadores de instalaciones y máquinas y montadores","Linares","p74",2014,249955
"1331","Hombre","Operadores de instalaciones y máquinas y montadores","Linares","p74",2015,300081
"1332","Hombre","Operadores de instalaciones y máquinas y montadores","Llanquihue","p101",2010,250982
"1333","Hombre","Operadores de instalaciones y máquinas y montadores","Llanquihue","p101",2011,283931
"1334","Hombre","Operadores de instalaciones y máquinas y montadores","Llanquihue","p101",2012,193870
"1335","Hombre","Operadores de instalaciones y máquinas y montadores","Llanquihue","p101",2013,298867
"1336","Hombre","Operadores de instalaciones y máquinas y montadores","Llanquihue","p101",2014,300000
"1337","Hombre","Operadores de instalaciones y máquinas y montadores","Llanquihue","p101",2015,350095
"1338","Hombre","Operadores de instalaciones y máquinas y montadores","Los Andes","p53",2010,343141
"1339","Hombre","Operadores de instalaciones y máquinas y montadores","Los Andes","p53",2011,302680
"1340","Hombre","Operadores de instalaciones y máquinas y montadores","Los Andes","p53",2012,384463
"1341","Hombre","Operadores de instalaciones y máquinas y montadores","Los Andes","p53",2013,370131
"1342","Hombre","Operadores de instalaciones y máquinas y montadores","Los Andes","p53",2014,384366
"1343","Hombre","Operadores de instalaciones y máquinas y montadores","Los Andes","p53",2015,400000
"1344","Hombre","Operadores de instalaciones y máquinas y montadores","Magallanes","p121",2010,270000
"1345","Hombre","Operadores de instalaciones y máquinas y montadores","Magallanes","p121",2011,269920
"1346","Hombre","Operadores de instalaciones y máquinas y montadores","Magallanes","p121",2012,358349
"1347","Hombre","Operadores de instalaciones y máquinas y montadores","Magallanes","p121",2013,350474
"1348","Hombre","Operadores de instalaciones y máquinas y montadores","Magallanes","p121",2014,399925
"1349","Hombre","Operadores de instalaciones y máquinas y montadores","Magallanes","p121",2015,401518
"1350","Hombre","Operadores de instalaciones y máquinas y montadores","Maipo","p134",2010,229932
"1351","Hombre","Operadores de instalaciones y máquinas y montadores","Maipo","p134",2011,250000
"1352","Hombre","Operadores de instalaciones y máquinas y montadores","Maipo","p134",2012,292651
"1353","Hombre","Operadores de instalaciones y máquinas y montadores","Maipo","p134",2013,350000
"1354","Hombre","Operadores de instalaciones y máquinas y montadores","Maipo","p134",2014,297885
"1355","Hombre","Operadores de instalaciones y máquinas y montadores","Maipo","p134",2015,331425
"1356","Hombre","Operadores de instalaciones y máquinas y montadores","Malleco","p92",2010,195436
"1357","Hombre","Operadores de instalaciones y máquinas y montadores","Malleco","p92",2011,221464
"1358","Hombre","Operadores de instalaciones y máquinas y montadores","Malleco","p92",2012,252792
"1359","Hombre","Operadores de instalaciones y máquinas y montadores","Malleco","p92",2013,249236
"1360","Hombre","Operadores de instalaciones y máquinas y montadores","Malleco","p92",2014,249953
"1361","Hombre","Operadores de instalaciones y máquinas y montadores","Malleco","p92",2015,255554
"1362","Hombre","Operadores de instalaciones y máquinas y montadores","Marga Marga","p58",2010,228271
"1363","Hombre","Operadores de instalaciones y máquinas y montadores","Marga Marga","p58",2011,232931
"1364","Hombre","Operadores de instalaciones y máquinas y montadores","Marga Marga","p58",2012,251128
"1365","Hombre","Operadores de instalaciones y máquinas y montadores","Marga Marga","p58",2013,298867
"1366","Hombre","Operadores de instalaciones y máquinas y montadores","Marga Marga","p58",2014,300000
"1367","Hombre","Operadores de instalaciones y máquinas y montadores","Marga Marga","p58",2015,298006
"1368","Hombre","Operadores de instalaciones y máquinas y montadores","Melipilla","p135",2010,156009
"1369","Hombre","Operadores de instalaciones y máquinas y montadores","Melipilla","p135",2011,199361
"1370","Hombre","Operadores de instalaciones y máquinas y montadores","Melipilla","p135",2012,224220
"1371","Hombre","Operadores de instalaciones y máquinas y montadores","Melipilla","p135",2013,247674
"1372","Hombre","Operadores de instalaciones y máquinas y montadores","Melipilla","p135",2014,279330
"1373","Hombre","Operadores de instalaciones y máquinas y montadores","Melipilla","p135",2015,309639
"1374","Hombre","Operadores de instalaciones y máquinas y montadores","Ñuble","p84",2010,219537
"1375","Hombre","Operadores de instalaciones y máquinas y montadores","Ñuble","p84",2011,230301
"1376","Hombre","Operadores de instalaciones y máquinas y montadores","Ñuble","p84",2012,221237
"1377","Hombre","Operadores de instalaciones y máquinas y montadores","Ñuble","p84",2013,249056
"1378","Hombre","Operadores de instalaciones y máquinas y montadores","Ñuble","p84",2014,250000
"1379","Hombre","Operadores de instalaciones y máquinas y montadores","Ñuble","p84",2015,287601
"1380","Hombre","Operadores de instalaciones y máquinas y montadores","Osorno","p103",2010,203994
"1381","Hombre","Operadores de instalaciones y máquinas y montadores","Osorno","p103",2011,212073
"1382","Hombre","Operadores de instalaciones y máquinas y montadores","Osorno","p103",2012,220000
"1383","Hombre","Operadores de instalaciones y máquinas y montadores","Osorno","p103",2013,298867
"1384","Hombre","Operadores de instalaciones y máquinas y montadores","Osorno","p103",2014,299944
"1385","Hombre","Operadores de instalaciones y máquinas y montadores","Osorno","p103",2015,250068
"1386","Hombre","Operadores de instalaciones y máquinas y montadores","Parinacota","p152",2010,686671
"1387","Hombre","Operadores de instalaciones y máquinas y montadores","Parinacota","p152",2012,200902
"1388","Hombre","Operadores de instalaciones y máquinas y montadores","Parinacota","p152",2013,603000
"1389","Hombre","Operadores de instalaciones y máquinas y montadores","Parinacota","p152",2015,520100
"1390","Hombre","Operadores de instalaciones y máquinas y montadores","Petorca","p54",2010,245024
"1391","Hombre","Operadores de instalaciones y máquinas y montadores","Petorca","p54",2011,277469
"1392","Hombre","Operadores de instalaciones y máquinas y montadores","Petorca","p54",2012,275737
"1393","Hombre","Operadores de instalaciones y máquinas y montadores","Petorca","p54",2013,300407
"1394","Hombre","Operadores de instalaciones y máquinas y montadores","Petorca","p54",2014,250100
"1395","Hombre","Operadores de instalaciones y máquinas y montadores","Petorca","p54",2015,301009
"1396","Hombre","Operadores de instalaciones y máquinas y montadores","Quillota","p55",2010,198372
"1397","Hombre","Operadores de instalaciones y máquinas y montadores","Quillota","p55",2011,227561
"1398","Hombre","Operadores de instalaciones y máquinas y montadores","Quillota","p55",2012,250172
"1399","Hombre","Operadores de instalaciones y máquinas y montadores","Quillota","p55",2013,298867
"1400","Hombre","Operadores de instalaciones y máquinas y montadores","Quillota","p55",2014,399925
"1401","Hombre","Operadores de instalaciones y máquinas y montadores","Quillota","p55",2015,366533
"1402","Hombre","Operadores de instalaciones y máquinas y montadores","Ranco","p142",2010,182608
"1403","Hombre","Operadores de instalaciones y máquinas y montadores","Ranco","p142",2011,155012
"1404","Hombre","Operadores de instalaciones y máquinas y montadores","Ranco","p142",2012,213192
"1405","Hombre","Operadores de instalaciones y máquinas y montadores","Ranco","p142",2013,227232
"1406","Hombre","Operadores de instalaciones y máquinas y montadores","Ranco","p142",2014,249753
"1407","Hombre","Operadores de instalaciones y máquinas y montadores","Ranco","p142",2015,257564
"1408","Hombre","Operadores de instalaciones y máquinas y montadores","San Antonio","p56",2010,217081
"1409","Hombre","Operadores de instalaciones y máquinas y montadores","San Antonio","p56",2011,245895
"1410","Hombre","Operadores de instalaciones y máquinas y montadores","San Antonio","p56",2012,203880
"1411","Hombre","Operadores de instalaciones y máquinas y montadores","San Antonio","p56",2013,250161
"1412","Hombre","Operadores de instalaciones y máquinas y montadores","San Antonio","p56",2014,220000
"1413","Hombre","Operadores de instalaciones y máquinas y montadores","San Antonio","p56",2015,353836
"1414","Hombre","Operadores de instalaciones y máquinas y montadores","San Felipe","p57",2010,209547
"1415","Hombre","Operadores de instalaciones y máquinas y montadores","San Felipe","p57",2011,251208
"1416","Hombre","Operadores de instalaciones y máquinas y montadores","San Felipe","p57",2012,347967
"1417","Hombre","Operadores de instalaciones y máquinas y montadores","San Felipe","p57",2013,312400
"1418","Hombre","Operadores de instalaciones y máquinas y montadores","San Felipe","p57",2014,280900
"1419","Hombre","Operadores de instalaciones y máquinas y montadores","San Felipe","p57",2015,356094
"1420","Hombre","Operadores de instalaciones y máquinas y montadores","Santiago","p131",2010,271346
