"","sex","isco","geography_name","geography_id","year","weighted_median"
"2705","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Chillán Viejo","44",2014,282227.1176805
"2706","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Chimbarongo","45",2011,763551.565290965
"2707","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Chimbarongo","45",2015,1003228.29360155
"2708","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Chonchi","47",2010,499658.036150464
"2709","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Chonchi","47",2011,997221.096599995
"2710","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Chonchi","47",2014,250000
"2711","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Chonchi","47",2015,502037.30532416
"2712","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cisnes","48",2010,833351.437305699
"2713","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cisnes","48",2013,802752.947118658
"2714","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cisnes","48",2014,1006057.94525775
"2715","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cisnes","48",2015,3514261.13726912
"2716","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cochrane","51",2010,1100000
"2717","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Cochrane","51",2011,2349153.66127307
"2718","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Codegua","52",2011,20932875.8108489
"2719","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Codegua","52",2012,550000
"2720","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Codegua","52",2014,840255.726578878
"2721","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coelemu","53",2010,1000978.6651008
"2722","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coelemu","53",2012,583260.228529302
"2723","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coihueco","55",2010,999316.072300928
"2724","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coihueco","55",2011,217043.972706596
"2725","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Colbún","57",2010,299794.821690278
"2726","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Colbún","57",2012,803608.24742268
"2727","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Colbún","57",2015,900000
"2728","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Colina","59",2010,1855905.37419684
"2729","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Colina","59",2011,2525241.34159319
"2730","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Colina","59",2012,2458434.8146612
"2731","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Colina","59",2013,1575784.44537365
"2732","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Colina","59",2014,2999381.43344292
"2733","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Colina","59",2015,4051777.11200446
"2734","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Collipulli","60",2011,1200000
"2735","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Collipulli","60",2012,1310000
"2736","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Collipulli","60",2014,454690.1648664
"2737","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Combarbalá","62",2010,700000
"2738","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Combarbalá","62",2011,1280000
"2739","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Combarbalá","62",2012,250000
"2740","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Combarbalá","62",2014,650000
"2741","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Combarbalá","62",2015,550000
"2742","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Concepción","64",2010,1499071.53597453
"2743","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Concepción","64",2011,1284949.33643103
"2744","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Concepción","64",2012,1075217.08789281
"2745","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Concepción","64",2013,974816.316621862
"2746","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Concepción","64",2014,970078.052831796
"2747","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Concepción","64",2015,1042074.57928452
"2748","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Conchalí","65",2010,801127.226305356
"2749","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Conchalí","65",2011,838973.730291709
"2750","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Conchalí","65",2012,10000000
"2751","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Conchalí","65",2015,636172.108966267
"2752","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Concón","63",2010,3764993.25223682
"2753","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Concón","63",2011,930320.198705079
"2754","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Concón","63",2012,1647755.41467073
"2755","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Concón","63",2013,1359639.64557722
"2756","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Concón","63",2014,877650.868689076
"2757","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Concón","63",2015,1840594.49755196
"2758","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Constitución","66",2011,2411599.69673995
"2759","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Constitución","66",2013,756571.677778319
"2760","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Constitución","66",2014,828110.234896226
"2761","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Constitución","66",2015,839041.343240865
"2762","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Copiapó","68",2010,927681.459249133
"2763","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Copiapó","68",2011,2507887.78890921
"2764","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Copiapó","68",2012,584976.598333423
"2765","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Copiapó","68",2013,793382.505750249
"2766","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Copiapó","68",2014,1370289.14575363
"2767","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Copiapó","68",2015,2036760.88072186
"2768","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coquimbo","69",2010,836065.573770492
"2769","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coquimbo","69",2011,518858.975328947
"2770","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coquimbo","69",2012,574360.131945044
"2771","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coquimbo","69",2013,474315.080523263
"2772","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coquimbo","69",2014,1964666.66666667
"2773","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coquimbo","69",2015,1465716.14362054
"2774","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coronel","70",2011,1282976.203932
"2775","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coronel","70",2012,2765457.98009583
"2776","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coronel","70",2013,475773.083996931
"2777","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coronel","70",2014,813239.822733851
"2778","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coronel","70",2015,474144.385797989
"2779","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Corral","71",2013,1195468.44092789
"2780","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Corral","71",2015,3000811.83474654
"2781","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coyhaique","54",2010,1311381.64251208
"2782","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coyhaique","54",2011,1047755.24619663
"2783","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coyhaique","54",2012,767086.85823724
"2784","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coyhaique","54",2013,811154.008329132
"2785","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coyhaique","54",2014,443805.360035045
"2786","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Coyhaique","54",2015,1986465.32740873
"2787","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Curacautín","73",2012,853833.762886598
"2788","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Curacautín","73",2013,200254
"2789","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Curacautín","73",2015,441302.141903907
"2790","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Curaco de Vélez","75",2010,700000
"2791","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Curaco de Vélez","75",2011,1550000
"2792","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Curaco de Vélez","75",2012,2200000
"2793","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Curaco de Vélez","75",2013,1756700.5
"2794","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Curanilahue","76",2012,1508431.62550682
"2795","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Curicó","79",2010,1102275.34839301
"2796","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Curicó","79",2011,812931.954347563
"2797","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Curicó","79",2012,1374319.41445948
"2798","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Curicó","79",2013,1398244.42556898
"2799","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Curicó","79",2014,687576.463277062
"2800","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Curicó","79",2015,1325358.56034639
"2801","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Doñihue","82",2010,1319097.21543722
"2802","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Doñihue","82",2014,505211.294296
"2803","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","El Bosque","83",2010,1498974.10845139
"2804","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","El Bosque","83",2012,502810.541835605
"2805","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","El Bosque","83",2013,864353.595626635
"2806","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","El Bosque","83",2014,1000000
"2807","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","El Bosque","83",2015,800000
"2808","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","El Monte","85",2010,522424.892678307
"2809","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","El Monte","85",2012,1506765.46391753
"2810","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","El Monte","85",2014,199962.497656104
"2811","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","El Monte","85",2015,984769.893840988
"2812","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","El Quisco","86",2011,10048332.0697498
"2813","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","El Quisco","86",2012,1734696.36933284
"2814","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","El Tabo","87",2015,615000
"2815","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Empedrado","88",2010,169883.732291158
"2816","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Empedrado","88",2015,2000541.22316436
"2817","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Estación Central","90",2010,699521.25061065
"2818","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Estación Central","90",2011,912075.303186989
"2819","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Estación Central","90",2012,2611726.80412371
"2820","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Estación Central","90",2013,1200000
"2821","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Estación Central","90",2014,3031267.765776
"2822","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Florida","91",2010,729106.909699662
"2823","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Florida","91",2013,250000
"2824","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Fresia","94",2014,565836.64961152
"2825","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Fresia","94",2015,657000
"2826","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Frutillar","95",2012,7522489.12550681
"2827","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Frutillar","95",2013,1603671.0347944
"2828","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Futrono","97",2011,211322.36532857
"2829","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Gorbea","100",2013,896601.330695918
"2830","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Gorbea","100",2015,3460000
"2831","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Graneros","101",2010,500000
"2832","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Graneros","101",2011,887155.212935978
"2833","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Graneros","101",2012,823698.453608247
"2834","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Graneros","101",2014,1515633.882888
"2835","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Graneros","101",2015,597424.39333575
"2836","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Hijuelas","103",2012,4009634
"2837","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Hijuelas","103",2013,519668.356544035
"2838","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Hijuelas","103",2015,2045000
"2839","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Hualpén","106",2010,299794.821690278
"2840","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Hualpén","106",2014,1599699.98124883
"2841","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Hualqui","107",2012,150676.546391753
"2842","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Hualqui","107",2015,100407.461064832
"2843","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Huara","108",2011,221063.305534496
"2844","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Huasco","109",2010,1700000
"2845","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Huasco","109",2012,1513660.85514191
"2846","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Huasco","109",2013,564317.002446838
"2847","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Huasco","109",2014,1200778.6391445
"2848","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Huasco","109",2015,2243019.88274728
"2849","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Huechuraba","110",2010,1024788.36610846
"2850","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Huechuraba","110",2011,300000
"2851","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Huechuraba","110",2013,2503389.06461817
"2852","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Huechuraba","110",2014,2497620.29291534
"2853","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Huechuraba","110",2015,2490758.62031881
"2854","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Illapel","111",2010,619874.321474299
"2855","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Illapel","111",2012,510341.0018759
"2856","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Illapel","111",2013,1997739.71711609
"2857","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Illapel","111",2014,1100000
"2858","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Illapel","111",2015,2000000
"2859","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Independencia","112",2011,904349.886277482
"2860","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Independencia","112",2012,231292.849244378
"2861","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Independencia","112",2015,1111663.65283269
"2862","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Iquique","113",2010,1000403.65683218
"2863","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Iquique","113",2011,786922.543582951
"2864","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Iquique","113",2012,1010749.97620174
"2865","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Iquique","113",2013,1271096.53990559
"2866","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Iquique","113",2014,1499718.73242078
"2867","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Iquique","113",2015,1500781.96083577
"2868","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Isla de Maipo","114",2011,1495205.41506064
"2869","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Isla de Maipo","114",2012,972040.662339466
"2870","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Isla de Maipo","114",2013,2000000
"2871","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Isla de Maipo","114",2014,758087.221810545
"2872","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","Isla de Maipo","114",2015,5100326.64673731
"2873","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Cisterna","117",2010,1424154.28252669
"2874","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Cisterna","117",2011,600000
"2875","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Cisterna","117",2013,800000
"2876","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Cisterna","117",2015,532159.54364361
"2877","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Cruz","118",2011,775918.304120415
"2878","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Cruz","118",2013,1494335.55115986
"2879","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Cruz","118",2014,701868.366772924
"2880","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Estrella","119",2013,1535078.17442386
"2881","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Estrella","119",2014,505211.294296
"2882","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Estrella","119",2015,400108.244632872
"2883","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Florida","120",2010,1013906.09859079
"2884","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Florida","120",2011,721693.164202943
"2885","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Florida","120",2012,1516837.07465437
"2886","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Florida","120",2013,1277567.29425303
"2887","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Florida","120",2014,995126.643818217
"2888","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Florida","120",2015,1336571.62540521
"2889","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Granja","121",2014,499906.244140259
"2890","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Granja","121",2015,710000
"2891","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Higuera","122",2012,700000
"2892","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Higuera","122",2014,1905000
"2893","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Higuera","122",2015,2372000
"2894","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Ligua","123",2010,500489.3325504
"2895","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Ligua","123",2011,614148.417721522
"2896","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Ligua","123",2012,930276.574903856
"2897","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Ligua","123",2013,751070.594216
"2898","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Ligua","123",2014,662736.137643872
"2899","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Pintana","124",2012,1356088.91752577
"2900","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Reina","125",2010,3017383.25451289
"2901","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Reina","125",2011,2266630.34458601
"2902","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Reina","125",2012,2812186.99737699
"2903","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Reina","125",2013,1478003.22568766
"2904","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empresas","La Reina","125",2014,1499718.73242078
