"","sex","isced","geography_name","geography_id","year","lb_weighted_median"
"711","Hombre","Educación Primaria (nivel 2)","Cautín","p91",2015,200410
"712","Hombre","Educación Primaria (nivel 2)","Chacabuco","p133",2012,218210
"713","Hombre","Educación Primaria (nivel 2)","Chacabuco","p133",2013,249056
"714","Hombre","Educación Primaria (nivel 2)","Chacabuco","p133",2014,249993
"715","Hombre","Educación Primaria (nivel 2)","Chacabuco","p133",2015,252141
"716","Hombre","Educación Primaria (nivel 2)","Chañaral","p32",2012,301686
"717","Hombre","Educación Primaria (nivel 2)","Chañaral","p32",2013,311550
"718","Hombre","Educación Primaria (nivel 2)","Chañaral","p32",2014,165712
"719","Hombre","Educación Primaria (nivel 2)","Chañaral","p32",2015,260070
"720","Hombre","Educación Primaria (nivel 2)","Chiloé","p102",2012,150292
"721","Hombre","Educación Primaria (nivel 2)","Chiloé","p102",2013,169516
"722","Hombre","Educación Primaria (nivel 2)","Chiloé","p102",2014,196965
"723","Hombre","Educación Primaria (nivel 2)","Chiloé","p102",2015,231498
"724","Hombre","Educación Primaria (nivel 2)","Choapa","p42",2012,187413
"725","Hombre","Educación Primaria (nivel 2)","Choapa","p42",2013,190018
"726","Hombre","Educación Primaria (nivel 2)","Choapa","p42",2014,187401
"727","Hombre","Educación Primaria (nivel 2)","Choapa","p42",2015,233911
"728","Hombre","Educación Primaria (nivel 2)","Colchagua","p63",2012,201056
"729","Hombre","Educación Primaria (nivel 2)","Colchagua","p63",2013,210135
"730","Hombre","Educación Primaria (nivel 2)","Colchagua","p63",2014,224995
"731","Hombre","Educación Primaria (nivel 2)","Colchagua","p63",2015,240986
"732","Hombre","Educación Primaria (nivel 2)","Concepción","p81",2012,193079
"733","Hombre","Educación Primaria (nivel 2)","Concepción","p81",2013,210153
"734","Hombre","Educación Primaria (nivel 2)","Concepción","p81",2014,207886
"735","Hombre","Educación Primaria (nivel 2)","Concepción","p81",2015,250694
"736","Hombre","Educación Primaria (nivel 2)","Copiapó","p31",2012,250071
"737","Hombre","Educación Primaria (nivel 2)","Copiapó","p31",2013,200271
"738","Hombre","Educación Primaria (nivel 2)","Copiapó","p31",2014,315487
"739","Hombre","Educación Primaria (nivel 2)","Copiapó","p31",2015,311263
"740","Hombre","Educación Primaria (nivel 2)","Cordillera","p152",2012,193870
"741","Hombre","Educación Primaria (nivel 2)","Cordillera","p152",2013,200000
"742","Hombre","Educación Primaria (nivel 2)","Cordillera","p152",2014,271443
"743","Hombre","Educación Primaria (nivel 2)","Cordillera","p152",2015,216000
"744","Hombre","Educación Primaria (nivel 2)","Coyhaique","p111",2012,249983
"745","Hombre","Educación Primaria (nivel 2)","Coyhaique","p111",2013,235011
"746","Hombre","Educación Primaria (nivel 2)","Coyhaique","p111",2014,227511
"747","Hombre","Educación Primaria (nivel 2)","Coyhaique","p111",2015,291424
"748","Hombre","Educación Primaria (nivel 2)","Curicó","p73",2012,200809
"749","Hombre","Educación Primaria (nivel 2)","Curicó","p73",2013,250317
"750","Hombre","Educación Primaria (nivel 2)","Curicó","p73",2014,249471
"751","Hombre","Educación Primaria (nivel 2)","Curicó","p73",2015,245309
"752","Hombre","Educación Primaria (nivel 2)","El Loa","p22",2012,270575
"753","Hombre","Educación Primaria (nivel 2)","El Loa","p22",2013,416020
"754","Hombre","Educación Primaria (nivel 2)","El Loa","p22",2014,301393
"755","Hombre","Educación Primaria (nivel 2)","El Loa","p22",2015,150000
"756","Hombre","Educación Primaria (nivel 2)","Elqui","p41",2012,200902
"757","Hombre","Educación Primaria (nivel 2)","Elqui","p41",2013,219294
"758","Hombre","Educación Primaria (nivel 2)","Elqui","p41",2014,241682
"759","Hombre","Educación Primaria (nivel 2)","Elqui","p41",2015,260502
"760","Hombre","Educación Primaria (nivel 2)","General Carrera","p114",2012,66217
"761","Hombre","Educación Primaria (nivel 2)","General Carrera","p114",2013,100136
"762","Hombre","Educación Primaria (nivel 2)","General Carrera","p114",2014,85513
"763","Hombre","Educación Primaria (nivel 2)","General Carrera","p114",2015,243273
"764","Hombre","Educación Primaria (nivel 2)","Huasco","p33",2012,184070
"765","Hombre","Educación Primaria (nivel 2)","Huasco","p33",2013,210000
"766","Hombre","Educación Primaria (nivel 2)","Huasco","p33",2014,255724
"767","Hombre","Educación Primaria (nivel 2)","Huasco","p33",2015,240166
"768","Hombre","Educación Primaria (nivel 2)","Iquique","p11",2012,192000
"769","Hombre","Educación Primaria (nivel 2)","Iquique","p11",2013,200000
"770","Hombre","Educación Primaria (nivel 2)","Iquique","p11",2014,306255
"771","Hombre","Educación Primaria (nivel 2)","Iquique","p11",2015,300081
"772","Hombre","Educación Primaria (nivel 2)","Limarí","p43",2012,200902
"773","Hombre","Educación Primaria (nivel 2)","Limarí","p43",2013,233752
"774","Hombre","Educación Primaria (nivel 2)","Limarí","p43",2014,233901
"775","Hombre","Educación Primaria (nivel 2)","Limarí","p43",2015,245000
"776","Hombre","Educación Primaria (nivel 2)","Linares","p74",2012,160722
"777","Hombre","Educación Primaria (nivel 2)","Linares","p74",2013,198265
"778","Hombre","Educación Primaria (nivel 2)","Linares","p74",2014,200000
"779","Hombre","Educación Primaria (nivel 2)","Linares","p74",2015,212904
"780","Hombre","Educación Primaria (nivel 2)","Llanquihue","p101",2012,193397
"781","Hombre","Educación Primaria (nivel 2)","Llanquihue","p101",2013,231797
"782","Hombre","Educación Primaria (nivel 2)","Llanquihue","p101",2014,202085
"783","Hombre","Educación Primaria (nivel 2)","Llanquihue","p101",2015,249419
"784","Hombre","Educación Primaria (nivel 2)","Los Andes","p53",2012,220316
"785","Hombre","Educación Primaria (nivel 2)","Los Andes","p53",2013,284024
"786","Hombre","Educación Primaria (nivel 2)","Los Andes","p53",2014,243979
"787","Hombre","Educación Primaria (nivel 2)","Los Andes","p53",2015,262929
"788","Hombre","Educación Primaria (nivel 2)","Magallanes","p121",2012,281797
"789","Hombre","Educación Primaria (nivel 2)","Magallanes","p121",2013,242570
"790","Hombre","Educación Primaria (nivel 2)","Magallanes","p121",2014,288866
"791","Hombre","Educación Primaria (nivel 2)","Magallanes","p121",2015,350618
"792","Hombre","Educación Primaria (nivel 2)","Maipo","p134",2012,234310
"793","Hombre","Educación Primaria (nivel 2)","Maipo","p134",2013,219169
"794","Hombre","Educación Primaria (nivel 2)","Maipo","p134",2014,261415
"795","Hombre","Educación Primaria (nivel 2)","Maipo","p134",2015,221225
"796","Hombre","Educación Primaria (nivel 2)","Malleco","p92",2012,134604
"797","Hombre","Educación Primaria (nivel 2)","Malleco","p92",2013,170153
"798","Hombre","Educación Primaria (nivel 2)","Malleco","p92",2014,179966
"799","Hombre","Educación Primaria (nivel 2)","Malleco","p92",2015,190539
"800","Hombre","Educación Primaria (nivel 2)","Marga Marga","p58",2012,150000
"801","Hombre","Educación Primaria (nivel 2)","Marga Marga","p58",2013,209241
"802","Hombre","Educación Primaria (nivel 2)","Marga Marga","p58",2014,209961
"803","Hombre","Educación Primaria (nivel 2)","Marga Marga","p58",2015,206274
"804","Hombre","Educación Primaria (nivel 2)","Melipilla","p135",2012,150677
"805","Hombre","Educación Primaria (nivel 2)","Melipilla","p135",2013,199245
"806","Hombre","Educación Primaria (nivel 2)","Melipilla","p135",2014,224958
"807","Hombre","Educación Primaria (nivel 2)","Melipilla","p135",2015,195263
"808","Hombre","Educación Primaria (nivel 2)","Ñuble","p84",2012,157209
"809","Hombre","Educación Primaria (nivel 2)","Ñuble","p84",2013,173184
"810","Hombre","Educación Primaria (nivel 2)","Ñuble","p84",2014,227163
"811","Hombre","Educación Primaria (nivel 2)","Ñuble","p84",2015,253902
"812","Hombre","Educación Primaria (nivel 2)","Osorno","p103",2012,165906
"813","Hombre","Educación Primaria (nivel 2)","Osorno","p103",2013,198268
"814","Hombre","Educación Primaria (nivel 2)","Osorno","p103",2014,224987
"815","Hombre","Educación Primaria (nivel 2)","Osorno","p103",2015,241065
"816","Hombre","Educación Primaria (nivel 2)","Parinacota","p152",2012,130586
"817","Hombre","Educación Primaria (nivel 2)","Parinacota","p152",2013,89660
"818","Hombre","Educación Primaria (nivel 2)","Parinacota","p152",2014,109979
"819","Hombre","Educación Primaria (nivel 2)","Parinacota","p152",2015,27972
"820","Hombre","Educación Primaria (nivel 2)","Petorca","p54",2012,195847
"821","Hombre","Educación Primaria (nivel 2)","Petorca","p54",2013,176582
"822","Hombre","Educación Primaria (nivel 2)","Petorca","p54",2014,201422
"823","Hombre","Educación Primaria (nivel 2)","Petorca","p54",2015,268956
"824","Hombre","Educación Primaria (nivel 2)","Quillota","p55",2012,183083
"825","Hombre","Educación Primaria (nivel 2)","Quillota","p55",2013,181959
"826","Hombre","Educación Primaria (nivel 2)","Quillota","p55",2014,201228
"827","Hombre","Educación Primaria (nivel 2)","Quillota","p55",2015,120387
"828","Hombre","Educación Primaria (nivel 2)","Ranco","p142",2012,159864
"829","Hombre","Educación Primaria (nivel 2)","Ranco","p142",2013,210285
"830","Hombre","Educación Primaria (nivel 2)","Ranco","p142",2014,199962
"831","Hombre","Educación Primaria (nivel 2)","Ranco","p142",2015,200580
"832","Hombre","Educación Primaria (nivel 2)","San Antonio","p56",2012,142063
"833","Hombre","Educación Primaria (nivel 2)","San Antonio","p56",2013,210163
"834","Hombre","Educación Primaria (nivel 2)","San Antonio","p56",2014,176583
"835","Hombre","Educación Primaria (nivel 2)","San Antonio","p56",2015,279374
"836","Hombre","Educación Primaria (nivel 2)","San Felipe","p57",2012,193000
"837","Hombre","Educación Primaria (nivel 2)","San Felipe","p57",2013,207600
"838","Hombre","Educación Primaria (nivel 2)","San Felipe","p57",2014,224984
"839","Hombre","Educación Primaria (nivel 2)","San Felipe","p57",2015,246228
"840","Hombre","Educación Primaria (nivel 2)","Santiago","p131",2012,239737
"841","Hombre","Educación Primaria (nivel 2)","Santiago","p131",2013,250000
"842","Hombre","Educación Primaria (nivel 2)","Santiago","p131",2014,284139
"843","Hombre","Educación Primaria (nivel 2)","Santiago","p131",2015,300000
"844","Hombre","Educación Primaria (nivel 2)","Talagante","p136",2012,221201
"845","Hombre","Educación Primaria (nivel 2)","Talagante","p136",2013,220298
"846","Hombre","Educación Primaria (nivel 2)","Talagante","p136",2014,260804
"847","Hombre","Educación Primaria (nivel 2)","Talagante","p136",2015,256464
"848","Hombre","Educación Primaria (nivel 2)","Talca","p71",2012,201020
"849","Hombre","Educación Primaria (nivel 2)","Talca","p71",2013,227498
"850","Hombre","Educación Primaria (nivel 2)","Talca","p71",2014,225000
"851","Hombre","Educación Primaria (nivel 2)","Talca","p71",2015,200815
"852","Hombre","Educación Primaria (nivel 2)","Tamarugal","p12",2012,70316
"853","Hombre","Educación Primaria (nivel 2)","Tamarugal","p12",2013,157088
"854","Hombre","Educación Primaria (nivel 2)","Tamarugal","p12",2014,151563
"855","Hombre","Educación Primaria (nivel 2)","Tamarugal","p12",2015,120128
"856","Hombre","Educación Primaria (nivel 2)","Tierra del Fuego","p123",2012,450000
"857","Hombre","Educación Primaria (nivel 2)","Tierra del Fuego","p123",2014,300000
"858","Hombre","Educación Primaria (nivel 2)","Tierra del Fuego","p123",2015,300000
"859","Hombre","Educación Primaria (nivel 2)","Tocopilla","p23",2012,230800
"860","Hombre","Educación Primaria (nivel 2)","Tocopilla","p23",2013,40000
"861","Hombre","Educación Primaria (nivel 2)","Tocopilla","p23",2014,350000
"862","Hombre","Educación Primaria (nivel 2)","Tocopilla","p23",2015,300081
"863","Hombre","Educación Primaria (nivel 2)","Última Esperanza","p124",2012,201104
"864","Hombre","Educación Primaria (nivel 2)","Última Esperanza","p124",2013,297381
"865","Hombre","Educación Primaria (nivel 2)","Última Esperanza","p124",2014,248592
"866","Hombre","Educación Primaria (nivel 2)","Última Esperanza","p124",2015,330280
"867","Hombre","Educación Primaria (nivel 2)","Valdivia","p141",2012,201051
"868","Hombre","Educación Primaria (nivel 2)","Valdivia","p141",2013,197826
"869","Hombre","Educación Primaria (nivel 2)","Valdivia","p141",2014,200000
"870","Hombre","Educación Primaria (nivel 2)","Valdivia","p141",2015,190000
"871","Hombre","Educación Primaria (nivel 2)","Valparaíso","p51",2012,182164
"872","Hombre","Educación Primaria (nivel 2)","Valparaíso","p51",2013,214188
"873","Hombre","Educación Primaria (nivel 2)","Valparaíso","p51",2014,224989
"874","Hombre","Educación Primaria (nivel 2)","Valparaíso","p51",2015,250519
"875","Hombre","Educación Primaria (nivel 2)",NA,NA,2012,87679
"876","Hombre","Educación secundaria","Antofagasta","p21",2010,327700
"877","Hombre","Educación secundaria","Antofagasta","p21",2011,388753
"878","Hombre","Educación secundaria","Arauco","p82",2010,190141
"879","Hombre","Educación secundaria","Arauco","p82",2011,185237
"880","Hombre","Educación secundaria","Arica","p151",2010,205049
"881","Hombre","Educación secundaria","Arica","p151",2011,219752
"882","Hombre","Educación secundaria","Aysén","p112",2010,250492
"883","Hombre","Educación secundaria","Aysén","p112",2011,299041
"884","Hombre","Educación secundaria","Bíobío","p83",2010,212475
"885","Hombre","Educación secundaria","Bíobío","p83",2011,231112
"886","Hombre","Educación secundaria","Cachapoal","p61",2010,279273
"887","Hombre","Educación secundaria","Cachapoal","p61",2011,241160
"888","Hombre","Educación secundaria","Capitán Prat","p113",2010,102021
"889","Hombre","Educación secundaria","Capitán Prat","p113",2011,335500
"890","Hombre","Educación secundaria","Cardenal Caro","p62",2010,179899
"891","Hombre","Educación secundaria","Cardenal Caro","p62",2011,205771
"892","Hombre","Educación secundaria","Cauquenes","p72",2010,150147
"893","Hombre","Educación secundaria","Cauquenes","p72",2011,182018
"894","Hombre","Educación secundaria","Cautín","p91",2010,171882
"895","Hombre","Educación secundaria","Cautín","p91",2011,215310
"896","Hombre","Educación secundaria","Chacabuco","p133",2010,223105
"897","Hombre","Educación secundaria","Chacabuco","p133",2011,249201
"898","Hombre","Educación secundaria","Chañaral","p32",2010,299795
"899","Hombre","Educación secundaria","Chañaral","p32",2011,316864
"900","Hombre","Educación secundaria","Chiloé","p102",2010,175680
"901","Hombre","Educación secundaria","Chiloé","p102",2011,220000
"902","Hombre","Educación secundaria","Choapa","p42",2010,225503
"903","Hombre","Educación secundaria","Choapa","p42",2011,249201
"904","Hombre","Educación secundaria","Colchagua","p63",2010,199863
"905","Hombre","Educación secundaria","Colchagua","p63",2011,214594
"906","Hombre","Educación secundaria","Concepción","p81",2010,233605
"907","Hombre","Educación secundaria","Concepción","p81",2011,233971
"908","Hombre","Educación secundaria","Copiapó","p31",2010,300000
"909","Hombre","Educación secundaria","Copiapó","p31",2011,315700
"910","Hombre","Educación secundaria","Cordillera","p152",2010,249829
"911","Hombre","Educación secundaria","Cordillera","p152",2011,251208
"912","Hombre","Educación secundaria","Coyhaique","p111",2010,250245
"913","Hombre","Educación secundaria","Coyhaique","p111",2011,277348
"914","Hombre","Educación secundaria","Curicó","p73",2010,202203
"915","Hombre","Educación secundaria","Curicó","p73",2011,199361
"916","Hombre","Educación secundaria","El Loa","p22",2010,354640
"917","Hombre","Educación secundaria","El Loa","p22",2011,350804
"918","Hombre","Educación secundaria","Elqui","p41",2010,243571
"919","Hombre","Educación secundaria","Elqui","p41",2011,250000
"920","Hombre","Educación secundaria","General Carrera","p114",2010,199863
"921","Hombre","Educación secundaria","General Carrera","p114",2011,173907
"922","Hombre","Educación secundaria","Huasco","p33",2010,220094
"923","Hombre","Educación secundaria","Huasco","p33",2011,230132
"924","Hombre","Educación secundaria","Iquique","p11",2010,279809
"925","Hombre","Educación secundaria","Iquique","p11",2011,301117
"926","Hombre","Educación secundaria","Limarí","p43",2010,200000
"927","Hombre","Educación secundaria","Limarí","p43",2011,209329
"928","Hombre","Educación secundaria","Linares","p74",2010,166136
"929","Hombre","Educación secundaria","Linares","p74",2011,180870
"930","Hombre","Educación secundaria","Llanquihue","p101",2010,235026
"931","Hombre","Educación secundaria","Llanquihue","p101",2011,292569
"932","Hombre","Educación secundaria","Los Andes","p53",2010,272804
"933","Hombre","Educación secundaria","Los Andes","p53",2011,286148
"934","Hombre","Educación secundaria","Magallanes","p121",2010,280000
"935","Hombre","Educación secundaria","Magallanes","p121",2011,302293
"936","Hombre","Educación secundaria","Maipo","p134",2010,200196
"937","Hombre","Educación secundaria","Maipo","p134",2011,250000
"938","Hombre","Educación secundaria","Malleco","p92",2010,193500
"939","Hombre","Educación secundaria","Malleco","p92",2011,209595
"940","Hombre","Educación secundaria","Marga Marga","p58",2010,184657
"941","Hombre","Educación secundaria","Marga Marga","p58",2011,200000
"942","Hombre","Educación secundaria","Melipilla","p135",2010,199863
"943","Hombre","Educación secundaria","Melipilla","p135",2011,199552
"944","Hombre","Educación secundaria","Ñuble","p84",2010,184455
"945","Hombre","Educación secundaria","Ñuble","p84",2011,217002
"946","Hombre","Educación secundaria","Osorno","p103",2010,200000
"947","Hombre","Educación secundaria","Osorno","p103",2011,200967
"948","Hombre","Educación secundaria","Parinacota","p152",2010,75830
"949","Hombre","Educación secundaria","Parinacota","p152",2011,115200
"950","Hombre","Educación secundaria","Petorca","p54",2010,199863
"951","Hombre","Educación secundaria","Petorca","p54",2011,237995
"952","Hombre","Educación secundaria","Quillota","p55",2010,194735
"953","Hombre","Educación secundaria","Quillota","p55",2011,200967
"954","Hombre","Educación secundaria","Ranco","p142",2010,171938
"955","Hombre","Educación secundaria","Ranco","p142",2011,181779
"956","Hombre","Educación secundaria","San Antonio","p56",2010,190169
"957","Hombre","Educación secundaria","San Antonio","p56",2011,200967
"958","Hombre","Educación secundaria","San Felipe","p57",2010,200000
"959","Hombre","Educación secundaria","San Felipe","p57",2011,250000
"960","Hombre","Educación secundaria","Santiago","p131",2010,240025
"961","Hombre","Educación secundaria","Santiago","p131",2011,267103
"962","Hombre","Educación secundaria","Talagante","p136",2010,200000
"963","Hombre","Educación secundaria","Talagante","p136",2011,245494
"964","Hombre","Educación secundaria","Talca","p71",2010,219915
"965","Hombre","Educación secundaria","Talca","p71",2011,204785
"966","Hombre","Educación secundaria","Tamarugal","p12",2010,149829
"967","Hombre","Educación secundaria","Tamarugal","p12",2011,200494
"968","Hombre","Educación secundaria","Tierra del Fuego","p123",2010,280000
"969","Hombre","Educación secundaria","Tierra del Fuego","p123",2011,180000
"970","Hombre","Educación secundaria","Tocopilla","p23",2010,300076
"971","Hombre","Educación secundaria","Tocopilla","p23",2011,265124
"972","Hombre","Educación secundaria","Última Esperanza","p124",2010,198455
"973","Hombre","Educación secundaria","Última Esperanza","p124",2011,200967
"974","Hombre","Educación secundaria","Valdivia","p141",2010,180176
"975","Hombre","Educación secundaria","Valdivia","p141",2011,204345
"976","Hombre","Educación secundaria","Valparaíso","p51",2010,218328
"977","Hombre","Educación secundaria","Valparaíso","p51",2011,241011
"978","Hombre","Educación secundaria",NA,NA,2010,89518
"979","Hombre","Educación secundaria",NA,NA,2011,179439
"980","Hombre","Educación Secundaria","Antofagasta","p21",2012,449796
"981","Hombre","Educación Secundaria","Antofagasta","p21",2013,400000
"982","Hombre","Educación Secundaria","Antofagasta","p21",2014,399925
"983","Hombre","Educación Secundaria","Antofagasta","p21",2015,441000
"984","Hombre","Educación Secundaria","Arauco","p82",2012,245714
"985","Hombre","Educación Secundaria","Arauco","p82",2013,248449
"986","Hombre","Educación Secundaria","Arauco","p82",2014,239988
"987","Hombre","Educación Secundaria","Arauco","p82",2015,279454
"988","Hombre","Educación Secundaria","Arica","p151",2012,257161
"989","Hombre","Educación Secundaria","Arica","p151",2013,300000
"990","Hombre","Educación Secundaria","Arica","p151",2014,299944
"991","Hombre","Educación Secundaria","Arica","p151",2015,345142
"992","Hombre","Educación Secundaria","Aysén","p112",2012,372529
"993","Hombre","Educación Secundaria","Aysén","p112",2013,307298
"994","Hombre","Educación Secundaria","Aysén","p112",2014,353648
"995","Hombre","Educación Secundaria","Aysén","p112",2015,400108
"996","Hombre","Educación Secundaria","Bíobío","p83",2012,232832
"997","Hombre","Educación Secundaria","Bíobío","p83",2013,269953
"998","Hombre","Educación Secundaria","Bíobío","p83",2014,329537
"999","Hombre","Educación Secundaria","Bíobío","p83",2015,300931
"1000","Hombre","Educación Secundaria","Cachapoal","p61",2012,261310
"1001","Hombre","Educación Secundaria","Cachapoal","p61",2013,298867
"1002","Hombre","Educación Secundaria","Cachapoal","p61",2014,300000
"1003","Hombre","Educación Secundaria","Cachapoal","p61",2015,320087
"1004","Hombre","Educación Secundaria","Capitán Prat","p113",2012,400722
"1005","Hombre","Educación Secundaria","Capitán Prat","p113",2013,140000
"1006","Hombre","Educación Secundaria","Capitán Prat","p113",2014,60000
"1007","Hombre","Educación Secundaria","Cardenal Caro","p62",2012,200952
"1008","Hombre","Educación Secundaria","Cardenal Caro","p62",2013,239190
"1009","Hombre","Educación Secundaria","Cardenal Caro","p62",2014,273120
"1010","Hombre","Educación Secundaria","Cardenal Caro","p62",2015,277893
"1011","Hombre","Educación Secundaria","Cauquenes","p72",2012,201124
"1012","Hombre","Educación Secundaria","Cauquenes","p72",2013,219016
"1013","Hombre","Educación Secundaria","Cauquenes","p72",2014,225000
"1014","Hombre","Educación Secundaria","Cauquenes","p72",2015,240583
"1015","Hombre","Educación Secundaria","Cautín","p91",2012,225681
"1016","Hombre","Educación Secundaria","Cautín","p91",2013,224150
"1017","Hombre","Educación Secundaria","Cautín","p91",2014,269939
"1018","Hombre","Educación Secundaria","Cautín","p91",2015,290068
"1019","Hombre","Educación Secundaria","Chacabuco","p133",2012,261377
"1020","Hombre","Educación Secundaria","Chacabuco","p133",2013,279938
"1021","Hombre","Educación Secundaria","Chacabuco","p133",2014,323335
"1022","Hombre","Educación Secundaria","Chacabuco","p133",2015,325466
"1023","Hombre","Educación Secundaria","Chañaral","p32",2012,350000
"1024","Hombre","Educación Secundaria","Chañaral","p32",2013,380515
"1025","Hombre","Educación Secundaria","Chañaral","p32",2014,531047
"1026","Hombre","Educación Secundaria","Chañaral","p32",2015,372355
"1027","Hombre","Educación Secundaria","Chiloé","p102",2012,217764
"1028","Hombre","Educación Secundaria","Chiloé","p102",2013,278943
"1029","Hombre","Educación Secundaria","Chiloé","p102",2014,249953
"1030","Hombre","Educación Secundaria","Chiloé","p102",2015,268936
"1031","Hombre","Educación Secundaria","Choapa","p42",2012,297352
"1032","Hombre","Educación Secundaria","Choapa","p42",2013,286643
"1033","Hombre","Educación Secundaria","Choapa","p42",2014,300000
"1034","Hombre","Educación Secundaria","Choapa","p42",2015,334935
"1035","Hombre","Educación Secundaria","Colchagua","p63",2012,220000
"1036","Hombre","Educación Secundaria","Colchagua","p63",2013,258608
"1037","Hombre","Educación Secundaria","Colchagua","p63",2014,269988
"1038","Hombre","Educación Secundaria","Colchagua","p63",2015,280000
"1039","Hombre","Educación Secundaria","Concepción","p81",2012,251174
"1040","Hombre","Educación Secundaria","Concepción","p81",2013,298867
"1041","Hombre","Educación Secundaria","Concepción","p81",2014,292936
"1042","Hombre","Educación Secundaria","Concepción","p81",2015,323087
"1043","Hombre","Educación Secundaria","Copiapó","p31",2012,311071
"1044","Hombre","Educación Secundaria","Copiapó","p31",2013,373071
"1045","Hombre","Educación Secundaria","Copiapó","p31",2014,400000
"1046","Hombre","Educación Secundaria","Copiapó","p31",2015,429281
"1047","Hombre","Educación Secundaria","Cordillera","p152",2012,301529
"1048","Hombre","Educación Secundaria","Cordillera","p152",2013,299838
"1049","Hombre","Educación Secundaria","Cordillera","p152",2014,339474
"1050","Hombre","Educación Secundaria","Cordillera","p152",2015,400831
"1051","Hombre","Educación Secundaria","Coyhaique","p111",2012,278584
"1052","Hombre","Educación Secundaria","Coyhaique","p111",2013,316009
"1053","Hombre","Educación Secundaria","Coyhaique","p111",2014,331131
"1054","Hombre","Educación Secundaria","Coyhaique","p111",2015,389500
"1055","Hombre","Educación Secundaria","Curicó","p73",2012,250246
"1056","Hombre","Educación Secundaria","Curicó","p73",2013,257368
"1057","Hombre","Educación Secundaria","Curicó","p73",2014,261828
"1058","Hombre","Educación Secundaria","Curicó","p73",2015,322201
"1059","Hombre","Educación Secundaria","El Loa","p22",2012,450000
"1060","Hombre","Educación Secundaria","El Loa","p22",2013,525868
"1061","Hombre","Educación Secundaria","El Loa","p22",2014,499964
"1062","Hombre","Educación Secundaria","El Loa","p22",2015,502037
"1063","Hombre","Educación Secundaria","Elqui","p41",2012,323803
"1064","Hombre","Educación Secundaria","Elqui","p41",2013,300000
"1065","Hombre","Educación Secundaria","Elqui","p41",2014,363752
"1066","Hombre","Educación Secundaria","Elqui","p41",2015,318692
"1067","Hombre","Educación Secundaria","General Carrera","p114",2012,367052
"1068","Hombre","Educación Secundaria","General Carrera","p114",2013,355317
"1069","Hombre","Educación Secundaria","General Carrera","p114",2014,299944
"1070","Hombre","Educación Secundaria","General Carrera","p114",2015,291109
"1071","Hombre","Educación Secundaria","Huasco","p33",2012,282036
"1072","Hombre","Educación Secundaria","Huasco","p33",2013,240000
"1073","Hombre","Educación Secundaria","Huasco","p33",2014,299944
"1074","Hombre","Educación Secundaria","Huasco","p33",2015,300000
"1075","Hombre","Educación Secundaria","Iquique","p11",2012,301686
"1076","Hombre","Educación Secundaria","Iquique","p11",2013,350000
"1077","Hombre","Educación Secundaria","Iquique","p11",2014,441418
"1078","Hombre","Educación Secundaria","Iquique","p11",2015,350004
"1079","Hombre","Educación Secundaria","Limarí","p43",2012,251128
"1080","Hombre","Educación Secundaria","Limarí","p43",2013,300000
"1081","Hombre","Educación Secundaria","Limarí","p43",2014,286957
"1082","Hombre","Educación Secundaria","Limarí","p43",2015,277375
"1083","Hombre","Educación Secundaria","Linares","p74",2012,201124
"1084","Hombre","Educación Secundaria","Linares","p74",2013,210000
"1085","Hombre","Educación Secundaria","Linares","p74",2014,244638
"1086","Hombre","Educación Secundaria","Linares","p74",2015,278796
"1087","Hombre","Educación Secundaria","Llanquihue","p101",2012,280417
"1088","Hombre","Educación Secundaria","Llanquihue","p101",2013,273580
"1089","Hombre","Educación Secundaria","Llanquihue","p101",2014,303127
"1090","Hombre","Educación Secundaria","Llanquihue","p101",2015,350095
"1091","Hombre","Educación Secundaria","Los Andes","p53",2012,304205
"1092","Hombre","Educación Secundaria","Los Andes","p53",2013,350002
"1093","Hombre","Educación Secundaria","Los Andes","p53",2014,347781
"1094","Hombre","Educación Secundaria","Los Andes","p53",2015,326710
"1095","Hombre","Educación Secundaria","Magallanes","p121",2012,301353
"1096","Hombre","Educación Secundaria","Magallanes","p121",2013,396880
"1097","Hombre","Educación Secundaria","Magallanes","p121",2014,399925
"1098","Hombre","Educación Secundaria","Magallanes","p121",2015,400016
"1099","Hombre","Educación Secundaria","Maipo","p134",2012,251405
"1100","Hombre","Educación Secundaria","Maipo","p134",2013,312121
"1101","Hombre","Educación Secundaria","Maipo","p134",2014,299944
"1102","Hombre","Educación Secundaria","Maipo","p134",2015,322531
"1103","Hombre","Educación Secundaria","Malleco","p92",2012,243057
"1104","Hombre","Educación Secundaria","Malleco","p92",2013,263999
"1105","Hombre","Educación Secundaria","Malleco","p92",2014,255943
"1106","Hombre","Educación Secundaria","Malleco","p92",2015,280076
"1107","Hombre","Educación Secundaria","Marga Marga","p58",2012,254414
"1108","Hombre","Educación Secundaria","Marga Marga","p58",2013,298867
"1109","Hombre","Educación Secundaria","Marga Marga","p58",2014,300000
"1110","Hombre","Educación Secundaria","Marga Marga","p58",2015,301222
"1111","Hombre","Educación Secundaria","Melipilla","p135",2012,211200
"1112","Hombre","Educación Secundaria","Melipilla","p135",2013,234449
"1113","Hombre","Educación Secundaria","Melipilla","p135",2014,257658
"1114","Hombre","Educación Secundaria","Melipilla","p135",2015,320000
"1115","Hombre","Educación Secundaria","Ñuble","p84",2012,244773
"1116","Hombre","Educación Secundaria","Ñuble","p84",2013,250000
"1117","Hombre","Educación Secundaria","Ñuble","p84",2014,259953
