"","sex","isced","geography_name","geography_id","year","lb_weighted_median"
"4548","Hombre","Educación Secundaria","Huara",108,2014,202085
"4549","Hombre","Educación Secundaria","Huara",108,2015,200815
"4550","Hombre","Educación Secundaria","Huasco",109,2012,262353
"4551","Hombre","Educación Secundaria","Huasco",109,2013,266643
"4552","Hombre","Educación Secundaria","Huasco",109,2014,313231
"4553","Hombre","Educación Secundaria","Huasco",109,2015,372547
"4554","Hombre","Educación Secundaria","Huechuraba",110,2012,287236
"4555","Hombre","Educación Secundaria","Huechuraba",110,2013,248415
"4556","Hombre","Educación Secundaria","Huechuraba",110,2014,283610
"4557","Hombre","Educación Secundaria","Huechuraba",110,2015,350059
"4558","Hombre","Educación Secundaria","Illapel",111,2012,224414
"4559","Hombre","Educación Secundaria","Illapel",111,2013,298867
"4560","Hombre","Educación Secundaria","Illapel",111,2014,300000
"4561","Hombre","Educación Secundaria","Illapel",111,2015,370100
"4562","Hombre","Educación Secundaria","Independencia",112,2012,120000
"4563","Hombre","Educación Secundaria","Independencia",112,2013,220298
"4564","Hombre","Educación Secundaria","Independencia",112,2014,303111
"4565","Hombre","Educación Secundaria","Independencia",112,2015,207223
"4566","Hombre","Educación Secundaria","Iquique",113,2012,328346
"4567","Hombre","Educación Secundaria","Iquique",113,2013,352375
"4568","Hombre","Educación Secundaria","Iquique",113,2014,485003
"4569","Hombre","Educación Secundaria","Iquique",113,2015,350095
"4570","Hombre","Educación Secundaria","Isla de Maipo",114,2012,208385
"4571","Hombre","Educación Secundaria","Isla de Maipo",114,2013,248925
"4572","Hombre","Educación Secundaria","Isla de Maipo",114,2014,262710
"4573","Hombre","Educación Secundaria","Isla de Maipo",114,2015,280076
"4574","Hombre","Educación Secundaria","La Cisterna",117,2012,224806
"4575","Hombre","Educación Secundaria","La Cisterna",117,2013,250492
"4576","Hombre","Educación Secundaria","La Cisterna",117,2014,299944
"4577","Hombre","Educación Secundaria","La Cisterna",117,2015,240045
"4578","Hombre","Educación Secundaria","La Cruz",118,2012,188850
"4579","Hombre","Educación Secundaria","La Cruz",118,2013,282616
"4580","Hombre","Educación Secundaria","La Cruz",118,2014,240973
"4581","Hombre","Educación Secundaria","La Cruz",118,2015,300980
"4582","Hombre","Educación Secundaria","La Estrella",119,2012,206217
"4583","Hombre","Educación Secundaria","La Estrella",119,2013,255385
"4584","Hombre","Educación Secundaria","La Estrella",119,2014,273123
"4585","Hombre","Educación Secundaria","La Estrella",119,2015,300072
"4586","Hombre","Educación Secundaria","La Florida",120,2012,288581
"4587","Hombre","Educación Secundaria","La Florida",120,2013,298867
"4588","Hombre","Educación Secundaria","La Florida",120,2014,312726
"4589","Hombre","Educación Secundaria","La Florida",120,2015,389150
"4590","Hombre","Educación Secundaria","La Granja",121,2012,239338
"4591","Hombre","Educación Secundaria","La Granja",121,2013,252827
"4592","Hombre","Educación Secundaria","La Granja",121,2014,310000
"4593","Hombre","Educación Secundaria","La Granja",121,2015,300081
"4594","Hombre","Educación Secundaria","La Higuera",122,2012,199597
"4595","Hombre","Educación Secundaria","La Higuera",122,2013,16000
"4596","Hombre","Educación Secundaria","La Higuera",122,2014,253959
"4597","Hombre","Educación Secundaria","La Higuera",122,2015,157185
"4598","Hombre","Educación Secundaria","La Ligua",123,2012,200902
"4599","Hombre","Educación Secundaria","La Ligua",123,2013,240000
"4600","Hombre","Educación Secundaria","La Ligua",123,2014,249955
"4601","Hombre","Educación Secundaria","La Ligua",123,2015,260000
"4602","Hombre","Educación Secundaria","La Pintana",124,2012,260876
"4603","Hombre","Educación Secundaria","La Pintana",124,2013,279658
"4604","Hombre","Educación Secundaria","La Pintana",124,2014,293023
"4605","Hombre","Educación Secundaria","La Pintana",124,2015,298633
"4606","Hombre","Educación Secundaria","La Reina",125,2012,376194
"4607","Hombre","Educación Secundaria","La Reina",125,2013,229407
"4608","Hombre","Educación Secundaria","La Reina",125,2014,83703
"4609","Hombre","Educación Secundaria","La Reina",125,2015,100000
"4610","Hombre","Educación Secundaria","La Serena",126,2012,322547
"4611","Hombre","Educación Secundaria","La Serena",126,2013,279262
"4612","Hombre","Educación Secundaria","La Serena",126,2014,300000
"4613","Hombre","Educación Secundaria","La Serena",126,2015,384887
"4614","Hombre","Educación Secundaria","La Unión",127,2012,201314
"4615","Hombre","Educación Secundaria","La Unión",127,2013,177191
"4616","Hombre","Educación Secundaria","La Unión",127,2014,262314
"4617","Hombre","Educación Secundaria","La Unión",127,2015,255035
"4618","Hombre","Educación Secundaria","Lago Ranco",128,2012,225000
"4619","Hombre","Educación Secundaria","Lago Ranco",128,2013,550000
"4620","Hombre","Educación Secundaria","Lago Ranco",128,2014,100000
"4621","Hombre","Educación Secundaria","Lago Ranco",128,2015,300980
"4622","Hombre","Educación Secundaria","Lago Verde",129,2012,211557
"4623","Hombre","Educación Secundaria","Lago Verde",129,2013,273348
"4624","Hombre","Educación Secundaria","Lago Verde",129,2014,238710
"4625","Hombre","Educación Secundaria","Lago Verde",129,2015,301222
"4626","Hombre","Educación Secundaria","Laja",131,2012,182625
"4627","Hombre","Educación Secundaria","Laja",131,2013,307616
"4628","Hombre","Educación Secundaria","Laja",131,2014,398146
"4629","Hombre","Educación Secundaria","Laja",131,2015,238516
"4630","Hombre","Educación Secundaria","Lampa",346,2012,250295
"4631","Hombre","Educación Secundaria","Lampa",346,2013,211108
"4632","Hombre","Educación Secundaria","Lampa",346,2014,284092
"4633","Hombre","Educación Secundaria","Lampa",346,2015,244827
"4634","Hombre","Educación Secundaria","Lanco",132,2012,211180
"4635","Hombre","Educación Secundaria","Lanco",132,2013,14440
"4636","Hombre","Educación Secundaria","Lanco",132,2014,80335
"4637","Hombre","Educación Secundaria","Lanco",132,2015,11547
"4638","Hombre","Educación Secundaria","Las Cabras",133,2012,177520
"4639","Hombre","Educación Secundaria","Las Cabras",133,2013,210000
"4640","Hombre","Educación Secundaria","Las Cabras",133,2014,224559
"4641","Hombre","Educación Secundaria","Las Cabras",133,2015,272675
"4642","Hombre","Educación Secundaria","Las Condes",134,2012,301686
"4643","Hombre","Educación Secundaria","Las Condes",134,2013,254837
"4644","Hombre","Educación Secundaria","Las Condes",134,2014,244667
"4645","Hombre","Educación Secundaria","Las Condes",134,2015,523705
"4646","Hombre","Educación Secundaria","Lautaro",135,2012,199757
"4647","Hombre","Educación Secundaria","Lautaro",135,2013,281712
"4648","Hombre","Educación Secundaria","Lautaro",135,2014,29994
"4649","Hombre","Educación Secundaria","Lautaro",135,2015,117124
"4650","Hombre","Educación Secundaria","Lebu",136,2012,201085
"4651","Hombre","Educación Secundaria","Lebu",136,2013,180522
"4652","Hombre","Educación Secundaria","Lebu",136,2014,212189
"4653","Hombre","Educación Secundaria","Lebu",136,2015,200054
"4654","Hombre","Educación Secundaria","Licantén",137,2012,169875
"4655","Hombre","Educación Secundaria","Licantén",137,2013,250213
"4656","Hombre","Educación Secundaria","Licantén",137,2014,194846
"4657","Hombre","Educación Secundaria","Licantén",137,2015,311919
"4658","Hombre","Educación Secundaria","Limache",138,2012,173088
"4659","Hombre","Educación Secundaria","Limache",138,2013,231145
"4660","Hombre","Educación Secundaria","Limache",138,2014,264324
"4661","Hombre","Educación Secundaria","Limache",138,2015,257964
"4662","Hombre","Educación Secundaria","Linares",139,2012,200353
"4663","Hombre","Educación Secundaria","Linares",139,2013,209435
"4664","Hombre","Educación Secundaria","Linares",139,2014,239849
"4665","Hombre","Educación Secundaria","Linares",139,2015,281507
"4666","Hombre","Educación Secundaria","Litueche",140,2012,193870
"4667","Hombre","Educación Secundaria","Litueche",140,2013,237127
"4668","Hombre","Educación Secundaria","Litueche",140,2014,119977
"4669","Hombre","Educación Secundaria","Litueche",140,2015,295276
"4670","Hombre","Educación Secundaria","Llaillay",142,2012,201124
"4671","Hombre","Educación Secundaria","Llaillay",142,2013,300161
"4672","Hombre","Educación Secundaria","Llaillay",142,2014,299982
"4673","Hombre","Educación Secundaria","Llaillay",142,2015,246050
"4674","Hombre","Educación Secundaria","Llanquihue",141,2012,120541
"4675","Hombre","Educación Secundaria","Llanquihue",141,2013,178977
"4676","Hombre","Educación Secundaria","Llanquihue",141,2014,70000
"4677","Hombre","Educación Secundaria","Llanquihue",141,2015,115128
"4678","Hombre","Educación Secundaria","Lo Barnechea",143,2012,226265
"4679","Hombre","Educación Secundaria","Lo Barnechea",143,2013,275000
"4680","Hombre","Educación Secundaria","Lo Barnechea",143,2014,136616
"4681","Hombre","Educación Secundaria","Lo Barnechea",143,2015,350095
"4682","Hombre","Educación Secundaria","Lo Espejo",144,2012,241082
"4683","Hombre","Educación Secundaria","Lo Espejo",144,2013,252028
"4684","Hombre","Educación Secundaria","Lo Espejo",144,2014,295718
"4685","Hombre","Educación Secundaria","Lo Espejo",144,2015,291142
"4686","Hombre","Educación Secundaria","Lo Prado",145,2012,261339
"4687","Hombre","Educación Secundaria","Lo Prado",145,2013,280926
"4688","Hombre","Educación Secundaria","Lo Prado",145,2014,299944
"4689","Hombre","Educación Secundaria","Lo Prado",145,2015,300000
"4690","Hombre","Educación Secundaria","Lolol",146,2012,201124
"4691","Hombre","Educación Secundaria","Lolol",146,2013,200271
"4692","Hombre","Educación Secundaria","Lolol",146,2014,202085
"4693","Hombre","Educación Secundaria","Lolol",146,2015,118481
"4694","Hombre","Educación Secundaria","Loncoche",147,2012,125301
"4695","Hombre","Educación Secundaria","Loncoche",147,2013,300000
"4696","Hombre","Educación Secundaria","Loncoche",147,2014,150000
"4697","Hombre","Educación Secundaria","Loncoche",147,2015,36462
"4698","Hombre","Educación Secundaria","Longaví",148,2012,174699
"4699","Hombre","Educación Secundaria","Longaví",148,2013,204516
"4700","Hombre","Educación Secundaria","Longaví",148,2014,204553
"4701","Hombre","Educación Secundaria","Longaví",148,2015,223269
"4702","Hombre","Educación Secundaria","Lonquimay",149,2012,78438
"4703","Hombre","Educación Secundaria","Lonquimay",149,2013,48215
"4704","Hombre","Educación Secundaria","Lonquimay",149,2014,88875
"4705","Hombre","Educación Secundaria","Lonquimay",149,2015,305239
"4706","Hombre","Educación Secundaria","Los Álamos",150,2012,217893
"4707","Hombre","Educación Secundaria","Los Álamos",150,2013,250339
"4708","Hombre","Educación Secundaria","Los Álamos",150,2014,227541
"4709","Hombre","Educación Secundaria","Los Álamos",150,2015,306216
"4710","Hombre","Educación Secundaria","Los Andes",151,2012,310000
"4711","Hombre","Educación Secundaria","Los Andes",151,2013,357895
"4712","Hombre","Educación Secundaria","Los Andes",151,2014,350000
"4713","Hombre","Educación Secundaria","Los Andes",151,2015,372691
"4714","Hombre","Educación Secundaria","Los Ángeles",152,2012,200739
"4715","Hombre","Educación Secundaria","Los Ángeles",152,2013,213873
"4716","Hombre","Educación Secundaria","Los Ángeles",152,2014,250000
"4717","Hombre","Educación Secundaria","Los Ángeles",152,2015,286070
"4718","Hombre","Educación Secundaria","Los Lagos",153,2012,89608
"4719","Hombre","Educación Secundaria","Los Lagos",153,2013,188846
"4720","Hombre","Educación Secundaria","Los Lagos",153,2014,202085
"4721","Hombre","Educación Secundaria","Los Lagos",153,2015,248703
"4722","Hombre","Educación Secundaria","Los Muermos",154,2012,140000
"4723","Hombre","Educación Secundaria","Los Muermos",154,2013,130000
"4724","Hombre","Educación Secundaria","Los Muermos",154,2014,150740
"4725","Hombre","Educación Secundaria","Los Muermos",154,2015,169642
"4726","Hombre","Educación Secundaria","Los Sauces",155,2013,239094
"4727","Hombre","Educación Secundaria","Los Sauces",155,2015,56015
"4728","Hombre","Educación Secundaria","Los Vilos",156,2012,220412
"4729","Hombre","Educación Secundaria","Los Vilos",156,2013,199245
"4730","Hombre","Educación Secundaria","Los Vilos",156,2014,253797
"4731","Hombre","Educación Secundaria","Los Vilos",156,2015,171442
"4732","Hombre","Educación Secundaria","Lota",157,2012,250003
"4733","Hombre","Educación Secundaria","Lota",157,2013,254928
"4734","Hombre","Educación Secundaria","Lota",157,2014,292618
"4735","Hombre","Educación Secundaria","Lota",157,2015,279296
"4736","Hombre","Educación Secundaria","Lumaco",158,2014,33439
"4737","Hombre","Educación Secundaria","Lumaco",158,2015,70266
"4738","Hombre","Educación Secundaria","Macul",160,2012,241349
"4739","Hombre","Educación Secundaria","Macul",160,2013,300407
"4740","Hombre","Educación Secundaria","Macul",160,2014,299959
"4741","Hombre","Educación Secundaria","Macul",160,2015,349221
"4742","Hombre","Educación Secundaria","Máfil",161,2012,80450
"4743","Hombre","Educación Secundaria","Máfil",161,2013,265359
"4744","Hombre","Educación Secundaria","Máfil",161,2014,151563
"4745","Hombre","Educación Secundaria","Máfil",161,2015,100380
"4746","Hombre","Educación Secundaria","Maipú",162,2012,308401
"4747","Hombre","Educación Secundaria","Maipú",162,2013,378222
"4748","Hombre","Educación Secundaria","Maipú",162,2014,347533
"4749","Hombre","Educación Secundaria","Maipú",162,2015,400000
"4750","Hombre","Educación Secundaria","Malloa",163,2012,80450
"4751","Hombre","Educación Secundaria","Marchihue",164,2012,200348
"4752","Hombre","Educación Secundaria","Marchihue",164,2013,230000
"4753","Hombre","Educación Secundaria","Marchihue",164,2014,248201
"4754","Hombre","Educación Secundaria","Marchihue",164,2015,300068
"4755","Hombre","Educación Secundaria","María Pinto",166,2012,100562
"4756","Hombre","Educación Secundaria","María Pinto",166,2013,91417
"4757","Hombre","Educación Secundaria","María Pinto",166,2014,158679
"4758","Hombre","Educación Secundaria","María Pinto",166,2015,245396
"4759","Hombre","Educación Secundaria","Mariquina",167,2012,139246
"4760","Hombre","Educación Secundaria","Mariquina",167,2013,252851
"4761","Hombre","Educación Secundaria","Mariquina",167,2014,232397
"4762","Hombre","Educación Secundaria","Mariquina",167,2015,200815
"4763","Hombre","Educación Secundaria","Maullín",169,2012,94906
"4764","Hombre","Educación Secundaria","Maullín",169,2013,206795
"4765","Hombre","Educación Secundaria","Maullín",169,2014,90263
"4766","Hombre","Educación Secundaria","Maullín",169,2015,94295
"4767","Hombre","Educación Secundaria","Mejillones",170,2012,399599
"4768","Hombre","Educación Secundaria","Mejillones",170,2013,386291
"4769","Hombre","Educación Secundaria","Mejillones",170,2014,425899
"4770","Hombre","Educación Secundaria","Mejillones",170,2015,501231
"4771","Hombre","Educación Secundaria","Melipilla",172,2012,200147
"4772","Hombre","Educación Secundaria","Melipilla",172,2013,229131
"4773","Hombre","Educación Secundaria","Melipilla",172,2014,226114
"4774","Hombre","Educación Secundaria","Melipilla",172,2015,300623
"4775","Hombre","Educación Secundaria","Molina",173,2012,200000
"4776","Hombre","Educación Secundaria","Molina",173,2013,208838
"4777","Hombre","Educación Secundaria","Molina",173,2014,209824
"4778","Hombre","Educación Secundaria","Molina",173,2015,269606
"4779","Hombre","Educación Secundaria","Monte Patria",174,2012,279333
"4780","Hombre","Educación Secundaria","Monte Patria",174,2013,271440
"4781","Hombre","Educación Secundaria","Monte Patria",174,2014,226665
"4782","Hombre","Educación Secundaria","Monte Patria",174,2015,240000
"4783","Hombre","Educación Secundaria","Mostazal",175,2012,160722
"4784","Hombre","Educación Secundaria","Mostazal",175,2013,199245
"4785","Hombre","Educación Secundaria","Mostazal",175,2014,249953
"4786","Hombre","Educación Secundaria","Mostazal",175,2015,241065
"4787","Hombre","Educación Secundaria","Mulchén",176,2012,290400
"4788","Hombre","Educación Secundaria","Mulchén",176,2013,266630
"4789","Hombre","Educación Secundaria","Mulchén",176,2014,264950
"4790","Hombre","Educación Secundaria","Mulchén",176,2015,290397
"4791","Hombre","Educación Secundaria","Nacimiento",177,2012,273532
"4792","Hombre","Educación Secundaria","Nacimiento",177,2013,400542
"4793","Hombre","Educación Secundaria","Nacimiento",177,2014,302000
"4794","Hombre","Educación Secundaria","Nacimiento",177,2015,259959
"4795","Hombre","Educación Secundaria","Nancagua",178,2012,30000
"4796","Hombre","Educación Secundaria","Nancagua",178,2013,210285
"4797","Hombre","Educación Secundaria","Nancagua",178,2014,190949
"4798","Hombre","Educación Secundaria","Nancagua",178,2015,241065
"4799","Hombre","Educación Secundaria","Natales",179,2012,277587
"4800","Hombre","Educación Secundaria","Natales",179,2013,280380
"4801","Hombre","Educación Secundaria","Natales",179,2014,223708
"4802","Hombre","Educación Secundaria","Natales",179,2015,397819
"4803","Hombre","Educación Secundaria","Navidad",180,2012,231996
"4804","Hombre","Educación Secundaria","Navidad",180,2013,220000
"4805","Hombre","Educación Secundaria","Navidad",180,2014,249865
"4806","Hombre","Educación Secundaria","Navidad",180,2015,215991
"4807","Hombre","Educación Secundaria","Negrete",181,2012,205000
"4808","Hombre","Educación Secundaria","Negrete",181,2013,100000
"4809","Hombre","Educación Secundaria","Negrete",181,2014,220000
"4810","Hombre","Educación Secundaria","Negrete",181,2015,200000
"4811","Hombre","Educación Secundaria","Ninhue",182,2012,301353
"4812","Hombre","Educación Secundaria","Ninhue",182,2013,498112
"4813","Hombre","Educación Secundaria","Nogales",183,2012,263800
"4814","Hombre","Educación Secundaria","Nogales",183,2013,150000
"4815","Hombre","Educación Secundaria","Nogales",183,2014,166000
"4816","Hombre","Educación Secundaria","Nogales",183,2015,40131
"4817","Hombre","Educación Secundaria","Nueva Imperial",184,2012,198597
"4818","Hombre","Educación Secundaria","Nueva Imperial",184,2013,160233
"4819","Hombre","Educación Secundaria","Nueva Imperial",184,2014,181876
"4820","Hombre","Educación Secundaria","Nueva Imperial",184,2015,84711
"4821","Hombre","Educación Secundaria","Ñuñoa",186,2012,307985
"4822","Hombre","Educación Secundaria","Ñuñoa",186,2013,40000
"4823","Hombre","Educación Secundaria","Ñuñoa",186,2014,242846
"4824","Hombre","Educación Secundaria","Ñuñoa",186,2015,240000
"4825","Hombre","Educación Secundaria","Olivar",188,2012,301353
"4826","Hombre","Educación Secundaria","Olivar",188,2013,209207
"4827","Hombre","Educación Secundaria","Olivar",188,2014,219959
"4828","Hombre","Educación Secundaria","Olivar",188,2015,244189
"4829","Hombre","Educación Secundaria","Olmué",190,2012,228135
"4830","Hombre","Educación Secundaria","Olmué",190,2013,228309
"4831","Hombre","Educación Secundaria","Olmué",190,2014,276311
"4832","Hombre","Educación Secundaria","Olmué",190,2015,164886
"4833","Hombre","Educación Secundaria","Osorno",191,2012,200000
"4834","Hombre","Educación Secundaria","Osorno",191,2013,249066
"4835","Hombre","Educación Secundaria","Osorno",191,2014,267236
"4836","Hombre","Educación Secundaria","Osorno",191,2015,300000
"4837","Hombre","Educación Secundaria","Ovalle",192,2012,217746
"4838","Hombre","Educación Secundaria","Ovalle",192,2013,298867
"4839","Hombre","Educación Secundaria","Ovalle",192,2014,272671
"4840","Hombre","Educación Secundaria","Ovalle",192,2015,260070
"4841","Hombre","Educación Secundaria","Padre Hurtado",193,2012,281263
"4842","Hombre","Educación Secundaria","Padre Hurtado",193,2013,250000
"4843","Hombre","Educación Secundaria","Padre Hurtado",193,2014,300000
"4844","Hombre","Educación Secundaria","Padre Hurtado",193,2015,303685
"4845","Hombre","Educación Secundaria","Padre Las Casas",194,2012,248716
"4846","Hombre","Educación Secundaria","Padre Las Casas",194,2013,210213
"4847","Hombre","Educación Secundaria","Padre Las Casas",194,2014,281613
"4848","Hombre","Educación Secundaria","Padre Las Casas",194,2015,279782
"4849","Hombre","Educación Secundaria","Paiguano",195,2012,283917
"4850","Hombre","Educación Secundaria","Paiguano",195,2013,342464
"4851","Hombre","Educación Secundaria","Paiguano",195,2014,195574
"4852","Hombre","Educación Secundaria","Paiguano",195,2015,200000
"4853","Hombre","Educación Secundaria","Paillaco",196,2012,180000
"4854","Hombre","Educación Secundaria","Paillaco",196,2013,216338
"4855","Hombre","Educación Secundaria","Paillaco",196,2014,183000
"4856","Hombre","Educación Secundaria","Paillaco",196,2015,251019
"4857","Hombre","Educación Secundaria","Paine",197,2012,193279
"4858","Hombre","Educación Secundaria","Paine",197,2013,263053
"4859","Hombre","Educación Secundaria","Paine",197,2014,227345
"4860","Hombre","Educación Secundaria","Paine",197,2015,232171
"4861","Hombre","Educación Secundaria","Palmilla",199,2012,201480
"4862","Hombre","Educación Secundaria","Palmilla",199,2013,210000
"4863","Hombre","Educación Secundaria","Palmilla",199,2014,192677
"4864","Hombre","Educación Secundaria","Palmilla",199,2015,230092
"4865","Hombre","Educación Secundaria","Panguipulli",200,2012,114235
"4866","Hombre","Educación Secundaria","Panguipulli",200,2013,222213
"4867","Hombre","Educación Secundaria","Panguipulli",200,2014,250000
"4868","Hombre","Educación Secundaria","Panguipulli",200,2015,256552
"4869","Hombre","Educación Secundaria","Panquehue",201,2012,193079
"4870","Hombre","Educación Secundaria","Panquehue",201,2013,300407
"4871","Hombre","Educación Secundaria","Panquehue",201,2014,333439
"4872","Hombre","Educación Secundaria","Panquehue",201,2015,311263
"4873","Hombre","Educación Secundaria","Papudo",202,2013,200271
"4874","Hombre","Educación Secundaria","Papudo",202,2014,202085
"4875","Hombre","Educación Secundaria","Papudo",202,2015,25102
"4876","Hombre","Educación Secundaria","Paredones",203,2012,100234
"4877","Hombre","Educación Secundaria","Paredones",203,2013,137955
"4878","Hombre","Educación Secundaria","Paredones",203,2014,209053
"4879","Hombre","Educación Secundaria","Paredones",203,2015,201614
"4880","Hombre","Educación Secundaria","Parral",204,2012,141380
"4881","Hombre","Educación Secundaria","Parral",204,2013,162796
"4882","Hombre","Educación Secundaria","Parral",204,2014,182644
"4883","Hombre","Educación Secundaria","Parral",204,2015,206081
"4884","Hombre","Educación Secundaria","Pedro Aguirre Cerda",205,2012,194085
"4885","Hombre","Educación Secundaria","Pedro Aguirre Cerda",205,2013,275062
"4886","Hombre","Educación Secundaria","Pedro Aguirre Cerda",205,2014,212413
"4887","Hombre","Educación Secundaria","Pedro Aguirre Cerda",205,2015,280000
"4888","Hombre","Educación Secundaria","Pelluhue",207,2012,167638
"4889","Hombre","Educación Secundaria","Pelluhue",207,2013,168000
"4890","Hombre","Educación Secundaria","Pelluhue",207,2014,100000
"4891","Hombre","Educación Secundaria","Pelluhue",207,2015,100027
"4892","Hombre","Educación Secundaria","Pemuco",208,2015,241065
"4893","Hombre","Educación Secundaria","Peñaflor",211,2012,206010
"4894","Hombre","Educación Secundaria","Peñaflor",211,2013,225040
"4895","Hombre","Educación Secundaria","Peñaflor",211,2014,323335
"4896","Hombre","Educación Secundaria","Peñaflor",211,2015,300081
"4897","Hombre","Educación Secundaria","Peñalolén",212,2012,295716
"4898","Hombre","Educación Secundaria","Peñalolén",212,2013,298867
"4899","Hombre","Educación Secundaria","Peñalolén",212,2014,299944
"4900","Hombre","Educación Secundaria","Peñalolén",212,2015,280000
"4901","Hombre","Educación Secundaria","Pencahue",209,2012,162806
"4902","Hombre","Educación Secundaria","Pencahue",209,2013,79698
"4903","Hombre","Educación Secundaria","Pencahue",209,2014,39992
"4904","Hombre","Educación Secundaria","Pencahue",209,2015,287147
"4905","Hombre","Educación Secundaria","Penco",210,2012,206461
"4906","Hombre","Educación Secundaria","Penco",210,2013,260669
"4907","Hombre","Educación Secundaria","Penco",210,2014,271234
"4908","Hombre","Educación Secundaria","Penco",210,2015,279900
"4909","Hombre","Educación Secundaria","Peralillo",213,2012,249500
"4910","Hombre","Educación Secundaria","Peralillo",213,2013,258112
"4911","Hombre","Educación Secundaria","Peralillo",213,2014,215400
"4912","Hombre","Educación Secundaria","Peralillo",213,2015,171000
"4913","Hombre","Educación Secundaria","Petorca",215,2012,195880
"4914","Hombre","Educación Secundaria","Petorca",215,2013,203977
"4915","Hombre","Educación Secundaria","Petorca",215,2014,234956
"4916","Hombre","Educación Secundaria","Petorca",215,2015,206143
"4917","Hombre","Educación Secundaria","Peumo",216,2012,195880
"4918","Hombre","Educación Secundaria","Peumo",216,2013,219169
"4919","Hombre","Educación Secundaria","Pica",217,2012,241414
"4920","Hombre","Educación Secundaria","Pica",217,2013,261348
"4921","Hombre","Educación Secundaria","Pica",217,2014,275845
"4922","Hombre","Educación Secundaria","Pica",217,2015,295329
"4923","Hombre","Educación Secundaria","Pichidegua",218,2012,100451
"4924","Hombre","Educación Secundaria","Pichidegua",218,2013,103443
"4925","Hombre","Educación Secundaria","Pichidegua",218,2014,252606
"4926","Hombre","Educación Secundaria","Pichidegua",218,2015,301222
"4927","Hombre","Educación Secundaria","Pichilemu",219,2012,191497
"4928","Hombre","Educación Secundaria","Pichilemu",219,2013,210285
"4929","Hombre","Educación Secundaria","Pichilemu",219,2014,230854
"4930","Hombre","Educación Secundaria","Pichilemu",219,2015,200815
"4931","Hombre","Educación Secundaria","Pirque",221,2012,240000
"4932","Hombre","Educación Secundaria","Pirque",221,2013,320000
"4933","Hombre","Educación Secundaria","Pirque",221,2014,300000
"4934","Hombre","Educación Secundaria","Pirque",221,2015,64000
"4935","Hombre","Educación Secundaria","Pitrufquén",222,2012,180812
"4936","Hombre","Educación Secundaria","Pitrufquén",222,2013,39849
"4937","Hombre","Educación Secundaria","Placilla",223,2012,166342
"4938","Hombre","Educación Secundaria","Placilla",223,2013,198621
"4939","Hombre","Educación Secundaria","Placilla",223,2014,228563
"4940","Hombre","Educación Secundaria","Placilla",223,2015,300081
"4941","Hombre","Educación Secundaria","Porvenir",225,2012,230000
"4942","Hombre","Educación Secundaria","Porvenir",225,2013,250000
"4943","Hombre","Educación Secundaria","Porvenir",225,2014,400000
"4944","Hombre","Educación Secundaria","Porvenir",225,2015,350000
"4945","Hombre","Educación Secundaria","Pozo Almonte",226,2012,301686
"4946","Hombre","Educación Secundaria","Pozo Almonte",226,2013,236546
"4947","Hombre","Educación Secundaria","Pozo Almonte",226,2014,350336
"4948","Hombre","Educación Secundaria","Pozo Almonte",226,2015,383787
"4949","Hombre","Educación Secundaria","Providencia",228,2012,215970
"4950","Hombre","Educación Secundaria","Providencia",228,2013,440056
"4951","Hombre","Educación Secundaria","Providencia",228,2014,349934
"4952","Hombre","Educación Secundaria","Providencia",228,2015,330089
"4953","Hombre","Educación Secundaria","Puchuncaví",229,2012,40225
"4954","Hombre","Educación Secundaria","Puchuncaví",229,2013,280380
"4955","Hombre","Educación Secundaria","Pucón",230,2012,55000
"4956","Hombre","Educación Secundaria","Pucón",230,2013,138574
"4957","Hombre","Educación Secundaria","Pucón",230,2014,225000
"4958","Hombre","Educación Secundaria","Pucón",230,2015,194750
"4959","Hombre","Educación Secundaria","Pudahuel",231,2012,300710
"4960","Hombre","Educación Secundaria","Pudahuel",231,2013,249056
"4961","Hombre","Educación Secundaria","Pudahuel",231,2014,341316
"4962","Hombre","Educación Secundaria","Pudahuel",231,2015,301222
"4963","Hombre","Educación Secundaria","Puente Alto",232,2012,301353
"4964","Hombre","Educación Secundaria","Puente Alto",232,2013,298867
"4965","Hombre","Educación Secundaria","Puente Alto",232,2014,349934
"4966","Hombre","Educación Secundaria","Puente Alto",232,2015,407640
"4967","Hombre","Educación Secundaria","Puerto Montt",233,2012,274619
"4968","Hombre","Educación Secundaria","Puerto Montt",233,2013,286693
"4969","Hombre","Educación Secundaria","Puerto Montt",233,2014,303127
"4970","Hombre","Educación Secundaria","Puerto Montt",233,2015,352753
"4971","Hombre","Educación Secundaria","Puerto Octay",234,2012,200902
"4972","Hombre","Educación Secundaria","Puerto Octay",234,2013,160000
"4973","Hombre","Educación Secundaria","Puerto Octay",234,2014,203944
"4974","Hombre","Educación Secundaria","Puerto Octay",234,2015,231611
"4975","Hombre","Educación Secundaria","Puerto Varas",235,2012,201589
"4976","Hombre","Educación Secundaria","Puerto Varas",235,2013,228689
"4977","Hombre","Educación Secundaria","Puerto Varas",235,2014,202085
"4978","Hombre","Educación Secundaria","Puerto Varas",235,2015,281141
"4979","Hombre","Educación Secundaria","Pumanque",236,2012,502811
"4980","Hombre","Educación Secundaria","Pumanque",236,2013,20027
"4981","Hombre","Educación Secundaria","Pumanque",236,2014,181876
"4982","Hombre","Educación Secundaria","Pumanque",236,2015,275116
