"","sex","icse","geography_name","geography_id","year","weighted_median"
"657","Hombre","Cuenta Propia","Cardenal Caro","p62",2014,199998.245049205
"658","Hombre","Cuenta Propia","Cardenal Caro","p62",2015,247199.370531561
"659","Hombre","Cuenta Propia","Cauquenes","p72",2010,93955.0643582151
"660","Hombre","Cuenta Propia","Cauquenes","p72",2011,110149.791288471
"661","Hombre","Cuenta Propia","Cauquenes","p72",2012,120541.237113402
"662","Hombre","Cuenta Propia","Cauquenes","p72",2013,153071.400044897
"663","Hombre","Cuenta Propia","Cauquenes","p72",2014,179145.046421289
"664","Hombre","Cuenta Propia","Cauquenes","p72",2015,200000
"665","Hombre","Cuenta Propia","Cautín","p91",2010,70985.1557403031
"666","Hombre","Cuenta Propia","Cautín","p91",2011,111369.556825686
"667","Hombre","Cuenta Propia","Cautín","p91",2012,112552.943079403
"668","Hombre","Cuenta Propia","Cautín","p91",2013,112785.207882122
"669","Hombre","Cuenta Propia","Cautín","p91",2014,152558.998841327
"670","Hombre","Cuenta Propia","Cautín","p91",2015,132479.563053429
"671","Hombre","Cuenta Propia","Chacabuco","p133",2010,205702.602643481
"672","Hombre","Cuenta Propia","Chacabuco","p133",2011,241159.969673995
"673","Hombre","Cuenta Propia","Chacabuco","p133",2012,200962.014286416
"674","Hombre","Cuenta Propia","Chacabuco","p133",2013,204134.400105947
"675","Hombre","Cuenta Propia","Chacabuco","p133",2014,281697.768408762
"676","Hombre","Cuenta Propia","Chacabuco","p133",2015,249920.078632928
"677","Hombre","Cuenta Propia","Chañaral","p32",2010,217281.030048757
"678","Hombre","Cuenta Propia","Chañaral","p32",2011,200966.641394996
"679","Hombre","Cuenta Propia","Chañaral","p32",2012,290198.081164504
"680","Hombre","Cuenta Propia","Chañaral","p32",2013,300406.687754181
"681","Hombre","Cuenta Propia","Chañaral","p32",2014,216859.834420581
"682","Hombre","Cuenta Propia","Chañaral","p32",2015,230731.302853902
"683","Hombre","Cuenta Propia","Chiloé","p102",2010,80008.9622292664
"684","Hombre","Cuenta Propia","Chiloé","p102",2011,137441.507450324
"685","Hombre","Cuenta Propia","Chiloé","p102",2012,130710.273460789
"686","Hombre","Cuenta Propia","Chiloé","p102",2013,125018.702783924
"687","Hombre","Cuenta Propia","Chiloé","p102",2014,200000
"688","Hombre","Cuenta Propia","Chiloé","p102",2015,200653.29347461
"689","Hombre","Cuenta Propia","Choapa","p42",2010,150000
"690","Hombre","Cuenta Propia","Choapa","p42",2011,150000
"691","Hombre","Cuenta Propia","Choapa","p42",2012,154898.508664377
"692","Hombre","Cuenta Propia","Choapa","p42",2013,199244.740154648
"693","Hombre","Cuenta Propia","Choapa","p42",2014,220000
"694","Hombre","Cuenta Propia","Choapa","p42",2015,200000
"695","Hombre","Cuenta Propia","Colchagua","p63",2010,187682.362795484
"696","Hombre","Cuenta Propia","Colchagua","p63",2011,199360.722008085
"697","Hombre","Cuenta Propia","Colchagua","p63",2012,200989.111265999
"698","Hombre","Cuenta Propia","Colchagua","p63",2013,200133.189416147
"699","Hombre","Cuenta Propia","Colchagua","p63",2014,218286.461858982
"700","Hombre","Cuenta Propia","Colchagua","p63",2015,184362.493357077
"701","Hombre","Cuenta Propia","Concepción","p81",2010,150000
"702","Hombre","Cuenta Propia","Concepción","p81",2011,149520.541506064
"703","Hombre","Cuenta Propia","Concepción","p81",2012,150843.162550682
"704","Hombre","Cuenta Propia","Concepción","p81",2013,199244.740154648
"705","Hombre","Cuenta Propia","Concepción","p81",2014,190269.887937549
"706","Hombre","Cuenta Propia","Concepción","p81",2015,200000
"707","Hombre","Cuenta Propia","Copiapó","p31",2010,230681.022123093
"708","Hombre","Cuenta Propia","Copiapó","p31",2011,250000
"709","Hombre","Cuenta Propia","Copiapó","p31",2012,251127.577319588
"710","Hombre","Cuenta Propia","Copiapó","p31",2013,299459.953256143
"711","Hombre","Cuenta Propia","Copiapó","p31",2014,266095.339147349
"712","Hombre","Cuenta Propia","Copiapó","p31",2015,361659.678433135
"713","Hombre","Cuenta Propia","Cordillera","p152",2010,200000
"714","Hombre","Cuenta Propia","Cordillera","p152",2011,222677.606309848
"715","Hombre","Cuenta Propia","Cordillera","p152",2012,250053.6837594
"716","Hombre","Cuenta Propia","Cordillera","p152",2013,274658.36709216
"717","Hombre","Cuenta Propia","Cordillera","p152",2014,300000
"718","Hombre","Cuenta Propia","Cordillera","p152",2015,301222.383194496
"719","Hombre","Cuenta Propia","Coyhaique","p111",2010,278301.443501263
"720","Hombre","Cuenta Propia","Coyhaique","p111",2011,266196.035082529
"721","Hombre","Cuenta Propia","Coyhaique","p111",2012,214845.073903196
"722","Hombre","Cuenta Propia","Coyhaique","p111",2013,250338.906461818
"723","Hombre","Cuenta Propia","Coyhaique","p111",2014,282918.32480576
"724","Hombre","Cuenta Propia","Coyhaique","p111",2015,392553.128451866
"725","Hombre","Cuenta Propia","Curicó","p73",2010,150000
"726","Hombre","Cuenta Propia","Curicó","p73",2011,163774.308648703
"727","Hombre","Cuenta Propia","Curicó","p73",2012,201004.999921949
"728","Hombre","Cuenta Propia","Curicó","p73",2013,250317
"729","Hombre","Cuenta Propia","Curicó","p73",2014,269548.577939301
"730","Hombre","Cuenta Propia","Curicó","p73",2015,301222.383194496
"731","Hombre","Cuenta Propia","El Loa","p22",2010,307028.781107845
"732","Hombre","Cuenta Propia","El Loa","p22",2011,285198.419170333
"733","Hombre","Cuenta Propia","El Loa","p22",2012,300000
"734","Hombre","Cuenta Propia","El Loa","p22",2013,300406.687754181
"735","Hombre","Cuenta Propia","El Loa","p22",2014,401856.830591384
"736","Hombre","Cuenta Propia","El Loa","p22",2015,400000
"737","Hombre","Cuenta Propia","Elqui","p41",2010,180059.82732295
"738","Hombre","Cuenta Propia","Elqui","p41",2011,238971.965264804
"739","Hombre","Cuenta Propia","Elqui","p41",2012,206430.01683266
"740","Hombre","Cuenta Propia","Elqui","p41",2013,203052.427688767
"741","Hombre","Cuenta Propia","Elqui","p41",2014,300000
"742","Hombre","Cuenta Propia","Elqui","p41",2015,300081.183474654
"743","Hombre","Cuenta Propia","General Carrera","p114",2010,174087.509736213
"744","Hombre","Cuenta Propia","General Carrera","p114",2011,285893.661937994
"745","Hombre","Cuenta Propia","General Carrera","p114",2012,218431.008644281
"746","Hombre","Cuenta Propia","General Carrera","p114",2013,101854.82098116
"747","Hombre","Cuenta Propia","General Carrera","p114",2014,152631.56849849
"748","Hombre","Cuenta Propia","General Carrera","p114",2015,250661.973986223
"749","Hombre","Cuenta Propia","Huasco","p33",2010,170140.753366955
"750","Hombre","Cuenta Propia","Huasco","p33",2011,199360.722008085
"751","Hombre","Cuenta Propia","Huasco","p33",2012,200528.956390848
"752","Hombre","Cuenta Propia","Huasco","p33",2013,199770.394220796
"753","Hombre","Cuenta Propia","Huasco","p33",2014,204045.32607645
"754","Hombre","Cuenta Propia","Huasco","p33",2015,200667.949249121
"755","Hombre","Cuenta Propia","Iquique","p11",2010,214463.683523646
"756","Hombre","Cuenta Propia","Iquique","p11",2011,200000
"757","Hombre","Cuenta Propia","Iquique","p11",2012,268190.461050866
"758","Hombre","Cuenta Propia","Iquique","p11",2013,221518.046720819
"759","Hombre","Cuenta Propia","Iquique","p11",2014,316994.210171675
"760","Hombre","Cuenta Propia","Iquique","p11",2015,301222.383194496
"761","Hombre","Cuenta Propia","Limarí","p43",2010,184626.118260307
"762","Hombre","Cuenta Propia","Limarí","p43",2011,218808.066138485
"763","Hombre","Cuenta Propia","Limarí","p43",2012,173686.813684988
"764","Hombre","Cuenta Propia","Limarí","p43",2013,214639.718898632
"765","Hombre","Cuenta Propia","Limarí","p43",2014,200000
"766","Hombre","Cuenta Propia","Limarí","p43",2015,194427.734618871
"767","Hombre","Cuenta Propia","Linares","p74",2010,99892.4199103139
"768","Hombre","Cuenta Propia","Linares","p74",2011,100000
"769","Hombre","Cuenta Propia","Linares","p74",2012,97136.0840311767
"770","Hombre","Cuenta Propia","Linares","p74",2013,104789.117233827
"771","Hombre","Cuenta Propia","Linares","p74",2014,151563.3882888
"772","Hombre","Cuenta Propia","Linares","p74",2015,167539.125031459
"773","Hombre","Cuenta Propia","Llanquihue","p101",2010,199863.214460186
"774","Hombre","Cuenta Propia","Llanquihue","p101",2011,236777.469474603
"775","Hombre","Cuenta Propia","Llanquihue","p101",2012,200000
"776","Hombre","Cuenta Propia","Llanquihue","p101",2013,200000
"777","Hombre","Cuenta Propia","Llanquihue","p101",2014,204160.967881306
"778","Hombre","Cuenta Propia","Llanquihue","p101",2015,200647.636840965
"779","Hombre","Cuenta Propia","Los Andes","p53",2010,131041.845751315
"780","Hombre","Cuenta Propia","Los Andes","p53",2011,210774.649110973
"781","Hombre","Cuenta Propia","Los Andes","p53",2012,201124.216734242
"782","Hombre","Cuenta Propia","Los Andes","p53",2013,228589.606123126
"783","Hombre","Cuenta Propia","Los Andes","p53",2014,202795.396212851
"784","Hombre","Cuenta Propia","Los Andes","p53",2015,240891.787417046
"785","Hombre","Cuenta Propia","Magallanes","p121",2010,299922.194095416
"786","Hombre","Cuenta Propia","Magallanes","p121",2011,300000
"787","Hombre","Cuenta Propia","Magallanes","p121",2012,350000
"788","Hombre","Cuenta Propia","Magallanes","p121",2013,348678.295270635
"789","Hombre","Cuenta Propia","Magallanes","p121",2014,302459.516398678
"790","Hombre","Cuenta Propia","Magallanes","p121",2015,368701.751161156
"791","Hombre","Cuenta Propia","Maipo","p134",2010,180668.116624709
"792","Hombre","Cuenta Propia","Maipo","p134",2011,200000
"793","Hombre","Cuenta Propia","Maipo","p134",2012,201124.216734242
"794","Hombre","Cuenta Propia","Maipo","p134",2013,250338.906461818
"795","Hombre","Cuenta Propia","Maipo","p134",2014,250499.61049725
"796","Hombre","Cuenta Propia","Maipo","p134",2015,300443.481136708
"797","Hombre","Cuenta Propia","Malleco","p92",2010,90614.6135526474
"798","Hombre","Cuenta Propia","Malleco","p92",2011,80000
"799","Hombre","Cuenta Propia","Malleco","p92",2012,97726.927404834
"800","Hombre","Cuenta Propia","Malleco","p92",2013,100127
"801","Hombre","Cuenta Propia","Malleco","p92",2014,108929.660753696
"802","Hombre","Cuenta Propia","Malleco","p92",2015,109847.253553131
"803","Hombre","Cuenta Propia","Marga Marga","p58",2010,189843.016073684
"804","Hombre","Cuenta Propia","Marga Marga","p58",2011,172364.872973365
"805","Hombre","Cuenta Propia","Marga Marga","p58",2012,180662.42917277
"806","Hombre","Cuenta Propia","Marga Marga","p58",2013,249055.92519331
"807","Hombre","Cuenta Propia","Marga Marga","p58",2014,252477.6615107
"808","Hombre","Cuenta Propia","Marga Marga","p58",2015,250061.75062992
"809","Hombre","Cuenta Propia","Melipilla","p135",2010,199863.214460186
"810","Hombre","Cuenta Propia","Melipilla","p135",2011,154401.869260652
"811","Hombre","Cuenta Propia","Melipilla","p135",2012,200924.465104498
"812","Hombre","Cuenta Propia","Melipilla","p135",2013,258601.086511978
"813","Hombre","Cuenta Propia","Melipilla","p135",2014,233127.297469823
"814","Hombre","Cuenta Propia","Melipilla","p135",2015,348176.291287853
"815","Hombre","Cuenta Propia","Ñuble","p84",2010,120000
"816","Hombre","Cuenta Propia","Ñuble","p84",2011,162739.467204485
"817","Hombre","Cuenta Propia","Ñuble","p84",2012,200000
"818","Hombre","Cuenta Propia","Ñuble","p84",2013,124501.454306375
"819","Hombre","Cuenta Propia","Ñuble","p84",2014,225217.797796039
"820","Hombre","Cuenta Propia","Ñuble","p84",2015,200645.65872031
"821","Hombre","Cuenta Propia","Osorno","p103",2010,88625.9740507177
"822","Hombre","Cuenta Propia","Osorno","p103",2011,100483.320697498
"823","Hombre","Cuenta Propia","Osorno","p103",2012,100562.108367121
"824","Hombre","Cuenta Propia","Osorno","p103",2013,120171.587344681
"825","Hombre","Cuenta Propia","Osorno","p103",2014,150039.278910592
"826","Hombre","Cuenta Propia","Osorno","p103",2015,210278.821647718
"827","Hombre","Cuenta Propia","Parinacota","p152",2010,86894.3289810555
"828","Hombre","Cuenta Propia","Parinacota","p152",2011,84791.2470209884
"829","Hombre","Cuenta Propia","Parinacota","p152",2012,77342.0600985484
"830","Hombre","Cuenta Propia","Parinacota","p152",2013,132500
"831","Hombre","Cuenta Propia","Parinacota","p152",2014,95074.3512498994
"832","Hombre","Cuenta Propia","Parinacota","p152",2015,58797.4407161904
"833","Hombre","Cuenta Propia","Petorca","p54",2010,154625.535490765
"834","Hombre","Cuenta Propia","Petorca","p54",2011,200000
"835","Hombre","Cuenta Propia","Petorca","p54",2012,207306.725270021
"836","Hombre","Cuenta Propia","Petorca","p54",2013,199647.704025524
"837","Hombre","Cuenta Propia","Petorca","p54",2014,240649.433113326
"838","Hombre","Cuenta Propia","Petorca","p54",2015,297491.64077769
"839","Hombre","Cuenta Propia","Quillota","p55",2010,119938.730399275
"840","Hombre","Cuenta Propia","Quillota","p55",2011,155428.87827233
"841","Hombre","Cuenta Propia","Quillota","p55",2012,200902.06185567
"842","Hombre","Cuenta Propia","Quillota","p55",2013,200255.223613661
"843","Hombre","Cuenta Propia","Quillota","p55",2014,206532.337442982
"844","Hombre","Cuenta Propia","Quillota","p55",2015,187000.022523841
"845","Hombre","Cuenta Propia","Ranco","p142",2010,109150.015389651
"846","Hombre","Cuenta Propia","Ranco","p142",2011,80018.5009347064
"847","Hombre","Cuenta Propia","Ranco","p142",2012,95547.7049594766
"848","Hombre","Cuenta Propia","Ranco","p142",2013,111654.465491455
"849","Hombre","Cuenta Propia","Ranco","p142",2014,194186.035452032
"850","Hombre","Cuenta Propia","Ranco","p142",2015,174986.590915811
"851","Hombre","Cuenta Propia","San Antonio","p56",2010,180068.514976597
"852","Hombre","Cuenta Propia","San Antonio","p56",2011,199360.722008085
"853","Hombre","Cuenta Propia","San Antonio","p56",2012,200902.06185567
"854","Hombre","Cuenta Propia","San Antonio","p56",2013,213007.7469136
"855","Hombre","Cuenta Propia","San Antonio","p56",2014,181099.330391169
"856","Hombre","Cuenta Propia","San Antonio","p56",2015,222568.126526752
"857","Hombre","Cuenta Propia","San Felipe","p57",2010,162394.061577927
"858","Hombre","Cuenta Propia","San Felipe","p57",2011,179590.522565625
"859","Hombre","Cuenta Propia","San Felipe","p57",2012,201124.216734242
"860","Hombre","Cuenta Propia","San Felipe","p57",2013,229785.536024093
"861","Hombre","Cuenta Propia","San Felipe","p57",2014,240749.046782211
"862","Hombre","Cuenta Propia","San Felipe","p57",2015,202942.43853325
"863","Hombre","Cuenta Propia","Santiago","p131",2010,200195.73302016
"864","Hombre","Cuenta Propia","Santiago","p131",2011,215034.859779486
"865","Hombre","Cuenta Propia","Santiago","p131",2012,283091.322754351
"866","Hombre","Cuenta Propia","Santiago","p131",2013,298867.110231973
"867","Hombre","Cuenta Propia","Santiago","p131",2014,300000
"868","Hombre","Cuenta Propia","Santiago","p131",2015,301222.383194496
"869","Hombre","Cuenta Propia","Talagante","p136",2010,200000
"870","Hombre","Cuenta Propia","Talagante","p136",2011,199360.722008085
"871","Hombre","Cuenta Propia","Talagante","p136",2012,251191.290048995
"872","Hombre","Cuenta Propia","Talagante","p136",2013,250144.868118765
"873","Hombre","Cuenta Propia","Talagante","p136",2014,251670.139217551
"874","Hombre","Cuenta Propia","Talagante","p136",2015,251018.65266208
"875","Hombre","Cuenta Propia","Talca","p71",2010,151612.223664322
"876","Hombre","Cuenta Propia","Talca","p71",2011,183055.380358794
"877","Hombre","Cuenta Propia","Talca","p71",2012,159168.727510609
"878","Hombre","Cuenta Propia","Talca","p71",2013,180268.038546508
"879","Hombre","Cuenta Propia","Talca","p71",2014,249549.758326307
"880","Hombre","Cuenta Propia","Talca","p71",2015,219720.326806402
"881","Hombre","Cuenta Propia","Tamarugal","p12",2010,119918.36063931
"882","Hombre","Cuenta Propia","Tamarugal","p12",2011,150724.981046247
"883","Hombre","Cuenta Propia","Tamarugal","p12",2012,100554.418152823
"884","Hombre","Cuenta Propia","Tamarugal","p12",2013,169204.521619939
"885","Hombre","Cuenta Propia","Tamarugal","p12",2014,210702.298958212
"886","Hombre","Cuenta Propia","Tamarugal","p12",2015,135728.394733729
"887","Hombre","Cuenta Propia","Tierra del Fuego","p123",2010,200000
"888","Hombre","Cuenta Propia","Tierra del Fuego","p123",2011,300000
"889","Hombre","Cuenta Propia","Tierra del Fuego","p123",2012,400000
"890","Hombre","Cuenta Propia","Tierra del Fuego","p123",2013,570000
"891","Hombre","Cuenta Propia","Tierra del Fuego","p123",2014,521724.13507874
"892","Hombre","Cuenta Propia","Tierra del Fuego","p123",2015,241000
"893","Hombre","Cuenta Propia","Tocopilla","p23",2010,158495.302809024
"894","Hombre","Cuenta Propia","Tocopilla","p23",2011,257112.55664328
"895","Hombre","Cuenta Propia","Tocopilla","p23",2012,424922.229706846
"896","Hombre","Cuenta Propia","Tocopilla","p23",2013,49977.5017963142
"897","Hombre","Cuenta Propia","Tocopilla","p23",2014,535523.97195376
"898","Hombre","Cuenta Propia","Tocopilla","p23",2015,300081.183474654
"899","Hombre","Cuenta Propia","Última Esperanza","p124",2010,248587.441367179
"900","Hombre","Cuenta Propia","Última Esperanza","p124",2011,343089.887640449
"901","Hombre","Cuenta Propia","Última Esperanza","p124",2012,281908.620915895
"902","Hombre","Cuenta Propia","Última Esperanza","p124",2013,300208.592777086
"903","Hombre","Cuenta Propia","Última Esperanza","p124",2014,249852.160683119
"904","Hombre","Cuenta Propia","Última Esperanza","p124",2015,300000
"905","Hombre","Cuenta Propia","Valdivia","p141",2010,130026.621010688
"906","Hombre","Cuenta Propia","Valdivia","p141",2011,150000
"907","Hombre","Cuenta Propia","Valdivia","p141",2012,150676.546391753
"908","Hombre","Cuenta Propia","Valdivia","p141",2013,129509.081100521
"909","Hombre","Cuenta Propia","Valdivia","p141",2014,200928.415295692
"910","Hombre","Cuenta Propia","Valdivia","p141",2015,180631.003359265
"911","Hombre","Cuenta Propia","Valparaíso","p51",2010,165434.411153561
"912","Hombre","Cuenta Propia","Valparaíso","p51",2011,199689.799327592
"913","Hombre","Cuenta Propia","Valparaíso","p51",2012,188557.499023001
"914","Hombre","Cuenta Propia","Valparaíso","p51",2013,297509.143584354
"915","Hombre","Cuenta Propia","Valparaíso","p51",2014,301465.720351573
"916","Hombre","Cuenta Propia","Valparaíso","p51",2015,250561.862727198
"917","Hombre","Cuenta Propia",NA,NA,2010,81293.0515198321
"918","Hombre","Cuenta Propia",NA,NA,2011,266490.97878158
"919","Hombre","Cuenta Propia",NA,NA,2012,86519.9291524875
"920","Hombre","Empleador","Antofagasta","p21",2010,563335.524374834
"921","Hombre","Empleador","Antofagasta","p21",2011,494400.850471963
"922","Hombre","Empleador","Antofagasta","p21",2012,400725.866926965
"923","Hombre","Empleador","Antofagasta","p21",2013,506495.248695765
"924","Hombre","Empleador","Antofagasta","p21",2014,668531.982627415
"925","Hombre","Empleador","Antofagasta","p21",2015,700104.546143358
"926","Hombre","Empleador","Arauco","p82",2010,388788.078913762
"927","Hombre","Empleador","Arauco","p82",2011,377079.754733598
"928","Hombre","Empleador","Arauco","p82",2012,601739.663578953
"929","Hombre","Empleador","Arauco","p82",2013,400542.250338908
"930","Hombre","Empleador","Arauco","p82",2014,255209.419136232
"931","Hombre","Empleador","Arauco","p82",2015,330090.771544227
"932","Hombre","Empleador","Arica","p151",2010,345669.038521093
"933","Hombre","Empleador","Arica","p151",2011,404812.972652034
"934","Hombre","Empleador","Arica","p151",2012,391378.372804971
"935","Hombre","Empleador","Arica","p151",2013,499843.032415275
"936","Hombre","Empleador","Arica","p151",2014,504819.616253097
"937","Hombre","Empleador","Arica","p151",2015,504143.099949246
"938","Hombre","Empleador","Aysén","p112",2010,562163.662971318
"939","Hombre","Empleador","Aysén","p112",2011,963480.273312978
"940","Hombre","Empleador","Aysén","p112",2012,650144.828851928
"941","Hombre","Empleador","Aysén","p112",2013,945267.742742713
"942","Hombre","Empleador","Aysén","p112",2014,940454.263493356
"943","Hombre","Empleador","Aysén","p112",2015,602444.766388992
"944","Hombre","Empleador","Bíobío","p83",2010,299958.022808378
"945","Hombre","Empleador","Bíobío","p83",2011,824794.061671625
"946","Hombre","Empleador","Bíobío","p83",2012,246348.142003474
"947","Hombre","Empleador","Bíobío","p83",2013,458842.124920215
"948","Hombre","Empleador","Bíobío","p83",2014,808338.0708736
"949","Hombre","Empleador","Bíobío","p83",2015,1000000
"950","Hombre","Empleador","Cachapoal","p61",2010,604044.633413832
"951","Hombre","Empleador","Cachapoal","p61",2011,400539.699483103
"952","Hombre","Empleador","Cachapoal","p61",2012,435155.846492218
"953","Hombre","Empleador","Cachapoal","p61",2013,348678.295270635
"954","Hombre","Empleador","Cachapoal","p61",2014,510690.662305732
"955","Hombre","Empleador","Cachapoal","p61",2015,787612.375549332
"956","Hombre","Empleador","Capitán Prat","p113",2010,870435.925314039
"957","Hombre","Empleador","Capitán Prat","p113",2011,2990410.83012128
"958","Hombre","Empleador","Capitán Prat","p113",2012,369468.227379224
"959","Hombre","Empleador","Capitán Prat","p113",2013,400000
"960","Hombre","Empleador","Capitán Prat","p113",2014,200000
"961","Hombre","Empleador","Cardenal Caro","p62",2010,164917.253159755
"962","Hombre","Empleador","Cardenal Caro","p62",2011,256694.248912514
"963","Hombre","Empleador","Cardenal Caro","p62",2012,400184.060601986
"964","Hombre","Empleador","Cardenal Caro","p62",2013,388255.914043894
"965","Hombre","Empleador","Cardenal Caro","p62",2014,499906.244140259
"966","Hombre","Empleador","Cardenal Caro","p62",2015,463034.006580174
"967","Hombre","Empleador","Cauquenes","p72",2010,174580.420670254
"968","Hombre","Empleador","Cauquenes","p72",2011,282872.891386967
"969","Hombre","Empleador","Cauquenes","p72",2012,445804.024053647
"970","Hombre","Empleador","Cauquenes","p72",2013,348678.295270635
"971","Hombre","Empleador","Cauquenes","p72",2014,251854.963095539
"972","Hombre","Empleador","Cauquenes","p72",2015,279109.897154006
"973","Hombre","Empleador","Cautín","p91",2010,314428.786736571
"974","Hombre","Empleador","Cautín","p91",2011,797442.88803234
"975","Hombre","Empleador","Cautín","p91",2012,300296.318150188
"976","Hombre","Empleador","Cautín","p91",2013,464650.320225081
"977","Hombre","Empleador","Cautín","p91",2014,803424.441612987
"978","Hombre","Empleador","Cautín","p91",2015,469930.053170005
"979","Hombre","Empleador","Chacabuco","p133",2010,649816.984136501
"980","Hombre","Empleador","Chacabuco","p133",2011,1534310.61763456
"981","Hombre","Empleador","Chacabuco","p133",2012,3016863.25101363
"982","Hombre","Empleador","Chacabuco","p133",2013,885078.00327679
"983","Hombre","Empleador","Chacabuco","p133",2014,805054.760014096
"984","Hombre","Empleador","Chacabuco","p133",2015,1052975.24439835
"985","Hombre","Empleador","Chañaral","p32",2010,252285.310049461
"986","Hombre","Empleador","Chañaral","p32",2015,700000
"987","Hombre","Empleador","Chiloé","p102",2010,530887.057290097
"988","Hombre","Empleador","Chiloé","p102",2011,299041.083012127
"989","Hombre","Empleador","Chiloé","p102",2012,373520.550301978
"990","Hombre","Empleador","Chiloé","p102",2013,407946.49489371
"991","Hombre","Empleador","Chiloé","p102",2014,500904.457525879
"992","Hombre","Empleador","Chiloé","p102",2015,638852.271497417
"993","Hombre","Empleador","Choapa","p42",2010,199918.515522742
"994","Hombre","Empleador","Choapa","p42",2011,298632.13558896
"995","Hombre","Empleador","Choapa","p42",2012,342550.168494976
"996","Hombre","Empleador","Choapa","p42",2013,636555.435526598
"997","Hombre","Empleador","Choapa","p42",2014,449857.324380602
"998","Hombre","Empleador","Choapa","p42",2015,632748.231272539
"999","Hombre","Empleador","Colchagua","p63",2010,417203.211043351
"1000","Hombre","Empleador","Colchagua","p63",2011,651467.829075849
"1001","Hombre","Empleador","Colchagua","p63",2012,599164.367202332
"1002","Hombre","Empleador","Colchagua","p63",2013,400000
"1003","Hombre","Empleador","Colchagua","p63",2014,390854.290943483
"1004","Hombre","Empleador","Colchagua","p63",2015,301222.383194496
"1005","Hombre","Empleador","Concepción","p81",2010,402880.601582102
"1006","Hombre","Empleador","Concepción","p81",2011,598483.861112691
"1007","Hombre","Empleador","Concepción","p81",2012,500000
"1008","Hombre","Empleador","Concepción","p81",2013,801063.412574785
"1009","Hombre","Empleador","Concepción","p81",2014,593760.63575359
"1010","Hombre","Empleador","Concepción","p81",2015,700018.265961715
"1011","Hombre","Empleador","Copiapó","p31",2010,698766.620513018
"1012","Hombre","Empleador","Copiapó","p31",2011,1000009.77388637
"1013","Hombre","Empleador","Copiapó","p31",2012,800000
"1014","Hombre","Empleador","Copiapó","p31",2013,566367.891841907
"1015","Hombre","Empleador","Copiapó","p31",2014,1041677.77420359
"1016","Hombre","Empleador","Copiapó","p31",2015,983751.97554879
"1017","Hombre","Empleador","Cordillera","p152",2010,1000011.77594765
"1018","Hombre","Empleador","Cordillera","p152",2011,276653.99916732
"1019","Hombre","Empleador","Cordillera","p152",2012,804385.233477445
"1020","Hombre","Empleador","Cordillera","p152",2013,567778.028810995
"1021","Hombre","Empleador","Cordillera","p152",2014,804276.031901341
"1022","Hombre","Empleador","Cordillera","p152",2015,871169.719195445
"1023","Hombre","Empleador","Coyhaique","p111",2010,599875.2791585
"1024","Hombre","Empleador","Coyhaique","p111",2011,600000
"1025","Hombre","Empleador","Coyhaique","p111",2012,493007.962213118
"1026","Hombre","Empleador","Coyhaique","p111",2013,700000
"1027","Hombre","Empleador","Coyhaique","p111",2014,505086.17504273
"1028","Hombre","Empleador","Coyhaique","p111",2015,685314.068578101
"1029","Hombre","Empleador","Curicó","p73",2010,334290.328595817
"1030","Hombre","Empleador","Curicó","p73",2011,488785.212901511
"1031","Hombre","Empleador","Curicó","p73",2012,360481.345253666
"1032","Hombre","Empleador","Curicó","p73",2013,400744.434230025
"1033","Hombre","Empleador","Curicó","p73",2014,502414.269086091
"1034","Hombre","Empleador","Curicó","p73",2015,400730.280131575
"1035","Hombre","Empleador","El Loa","p22",2010,999316.072300928
"1036","Hombre","Empleador","El Loa","p22",2011,668926.499862551
"1037","Hombre","Empleador","El Loa","p22",2012,802087.318278234
"1038","Hombre","Empleador","El Loa","p22",2013,842632.112018573
"1039","Hombre","Empleador","El Loa","p22",2014,1687570.89406715
"1040","Hombre","Empleador","El Loa","p22",2015,1311712.65806984
"1041","Hombre","Empleador","Elqui","p41",2010,838254.597050262
"1042","Hombre","Empleador","Elqui","p41",2011,517706.468193549
"1043","Hombre","Empleador","Elqui","p41",2012,406938.448317006
"1044","Hombre","Empleador","Elqui","p41",2013,500677.812923635
"1045","Hombre","Empleador","Elqui","p41",2014,510639.278953756
"1046","Hombre","Empleador","Elqui","p41",2015,800216.489265744
"1047","Hombre","Empleador","General Carrera","p114",2011,100483.320697498
"1048","Hombre","Empleador","General Carrera","p114",2013,450520.810468057
"1049","Hombre","Empleador","General Carrera","p114",2014,199962.497656104
"1050","Hombre","Empleador","Huasco","p33",2010,225668.846321098
"1051","Hombre","Empleador","Huasco","p33",2011,238619.31690644
"1052","Hombre","Empleador","Huasco","p33",2012,301530.477228329
"1053","Hombre","Empleador","Huasco","p33",2013,307316.717884679
"1054","Hombre","Empleador","Huasco","p33",2014,263290.168019629
"1055","Hombre","Empleador","Huasco","p33",2015,200653.29347461
"1056","Hombre","Empleador","Iquique","p11",2010,501415.188932372
"1057","Hombre","Empleador","Iquique","p11",2011,599731.846994045
"1058","Hombre","Empleador","Iquique","p11",2012,601793.935843966
"1059","Hombre","Empleador","Iquique","p11",2013,1000837.05230229
"1060","Hombre","Empleador","Iquique","p11",2014,1499718.73242078
"1061","Hombre","Empleador","Iquique","p11",2015,896193.907346598
"1062","Hombre","Empleador","Limarí","p43",2010,300208.363716502
"1063","Hombre","Empleador","Limarí","p43",2011,500153.826855594
"1064","Hombre","Empleador","Limarí","p43",2012,319921.384338911
