"","sex","isic","geography_name","geography_id","year","lb_weighted_median"
"1147","Hombre","Suministro de electricidad, gas y agua","Cordillera","p152",2011,50242
"1148","Hombre","Suministro de electricidad, gas y agua","Cordillera","p152",2012,378858
"1149","Hombre","Suministro de electricidad, gas y agua","Cordillera","p152",2013,274725
"1150","Hombre","Suministro de electricidad, gas y agua","Cordillera","p152",2014,350000
"1151","Hombre","Suministro de electricidad, gas y agua","Cordillera","p152",2015,486132
"1152","Hombre","Suministro de electricidad, gas y agua","Coyhaique","p111",2010,189883
"1153","Hombre","Suministro de electricidad, gas y agua","Coyhaique","p111",2011,250000
"1154","Hombre","Suministro de electricidad, gas y agua","Coyhaique","p111",2012,251405
"1155","Hombre","Suministro de electricidad, gas y agua","Coyhaique","p111",2013,273668
"1156","Hombre","Suministro de electricidad, gas y agua","Coyhaique","p111",2014,280833
"1157","Hombre","Suministro de electricidad, gas y agua","Coyhaique","p111",2015,327065
"1158","Hombre","Suministro de electricidad, gas y agua","Curicó","p73",2010,172000
"1159","Hombre","Suministro de electricidad, gas y agua","Curicó","p73",2011,277000
"1160","Hombre","Suministro de electricidad, gas y agua","Curicó","p73",2012,252855
"1161","Hombre","Suministro de electricidad, gas y agua","Curicó","p73",2013,245400
"1162","Hombre","Suministro de electricidad, gas y agua","Curicó","p73",2014,181876
"1163","Hombre","Suministro de electricidad, gas y agua","Curicó","p73",2015,350095
"1164","Hombre","Suministro de electricidad, gas y agua","El Loa","p22",2010,288282
"1165","Hombre","Suministro de electricidad, gas y agua","El Loa","p22",2011,182000
"1166","Hombre","Suministro de electricidad, gas y agua","El Loa","p22",2013,350000
"1167","Hombre","Suministro de electricidad, gas y agua","El Loa","p22",2014,499906
"1168","Hombre","Suministro de electricidad, gas y agua","El Loa","p22",2015,690187
"1169","Hombre","Suministro de electricidad, gas y agua","Elqui","p41",2010,218000
"1170","Hombre","Suministro de electricidad, gas y agua","Elqui","p41",2011,229547
"1171","Hombre","Suministro de electricidad, gas y agua","Elqui","p41",2012,282269
"1172","Hombre","Suministro de electricidad, gas y agua","Elqui","p41",2013,207064
"1173","Hombre","Suministro de electricidad, gas y agua","Elqui","p41",2014,337407
"1174","Hombre","Suministro de electricidad, gas y agua","Elqui","p41",2015,391365
"1175","Hombre","Suministro de electricidad, gas y agua","General Carrera","p114",2010,550538
"1176","Hombre","Suministro de electricidad, gas y agua","General Carrera","p114",2012,367052
"1177","Hombre","Suministro de electricidad, gas y agua","General Carrera","p114",2014,505211
"1178","Hombre","Suministro de electricidad, gas y agua","General Carrera","p114",2015,622526
"1179","Hombre","Suministro de electricidad, gas y agua","Huasco","p33",2010,200196
"1180","Hombre","Suministro de electricidad, gas y agua","Huasco","p33",2011,240945
"1181","Hombre","Suministro de electricidad, gas y agua","Huasco","p33",2012,183023
"1182","Hombre","Suministro de electricidad, gas y agua","Huasco","p33",2013,297708
"1183","Hombre","Suministro de electricidad, gas y agua","Huasco","p33",2014,305447
"1184","Hombre","Suministro de electricidad, gas y agua","Huasco","p33",2015,320000
"1185","Hombre","Suministro de electricidad, gas y agua","Iquique","p11",2010,247000
"1186","Hombre","Suministro de electricidad, gas y agua","Iquique","p11",2011,342102
"1187","Hombre","Suministro de electricidad, gas y agua","Iquique","p11",2012,263382
"1188","Hombre","Suministro de electricidad, gas y agua","Iquique","p11",2013,278943
"1189","Hombre","Suministro de electricidad, gas y agua","Iquique","p11",2014,225000
"1190","Hombre","Suministro de electricidad, gas y agua","Iquique","p11",2015,250000
"1191","Hombre","Suministro de electricidad, gas y agua","Limarí","p43",2010,199461
"1192","Hombre","Suministro de electricidad, gas y agua","Limarí","p43",2011,93753
"1193","Hombre","Suministro de electricidad, gas y agua","Limarí","p43",2012,120000
"1194","Hombre","Suministro de electricidad, gas y agua","Limarí","p43",2013,200685
"1195","Hombre","Suministro de electricidad, gas y agua","Limarí","p43",2014,80834
"1196","Hombre","Suministro de electricidad, gas y agua","Limarí","p43",2015,97395
"1197","Hombre","Suministro de electricidad, gas y agua","Linares","p74",2010,169884
"1198","Hombre","Suministro de electricidad, gas y agua","Linares","p74",2011,183926
"1199","Hombre","Suministro de electricidad, gas y agua","Linares","p74",2012,247201
"1200","Hombre","Suministro de electricidad, gas y agua","Linares","p74",2013,150203
"1201","Hombre","Suministro de electricidad, gas y agua","Linares","p74",2014,130000
"1202","Hombre","Suministro de electricidad, gas y agua","Linares","p74",2015,276121
"1203","Hombre","Suministro de electricidad, gas y agua","Llanquihue","p101",2010,1051028
"1204","Hombre","Suministro de electricidad, gas y agua","Llanquihue","p101",2012,341534
"1205","Hombre","Suministro de electricidad, gas y agua","Llanquihue","p101",2013,119547
"1206","Hombre","Suministro de electricidad, gas y agua","Llanquihue","p101",2014,324752
"1207","Hombre","Suministro de electricidad, gas y agua","Llanquihue","p101",2015,248397
"1208","Hombre","Suministro de electricidad, gas y agua","Los Andes","p53",2010,210299
"1209","Hombre","Suministro de electricidad, gas y agua","Los Andes","p53",2011,248008
"1210","Hombre","Suministro de electricidad, gas y agua","Los Andes","p53",2012,404000
"1211","Hombre","Suministro de electricidad, gas y agua","Los Andes","p53",2013,280380
"1212","Hombre","Suministro de electricidad, gas y agua","Los Andes","p53",2014,258633
"1213","Hombre","Suministro de electricidad, gas y agua","Los Andes","p53",2015,421696
"1214","Hombre","Suministro de electricidad, gas y agua","Magallanes","p121",2010,172000
"1215","Hombre","Suministro de electricidad, gas y agua","Magallanes","p121",2011,180000
"1216","Hombre","Suministro de electricidad, gas y agua","Magallanes","p121",2012,502811
"1217","Hombre","Suministro de electricidad, gas y agua","Magallanes","p121",2013,921247
"1218","Hombre","Suministro de electricidad, gas y agua","Magallanes","p121",2014,252606
"1219","Hombre","Suministro de electricidad, gas y agua","Maipo","p134",2010,159156
"1220","Hombre","Suministro de electricidad, gas y agua","Maipo","p134",2011,468252
"1221","Hombre","Suministro de electricidad, gas y agua","Maipo","p134",2012,170767
"1222","Hombre","Suministro de electricidad, gas y agua","Maipo","p134",2013,199245
"1223","Hombre","Suministro de electricidad, gas y agua","Maipo","p134",2014,524902
"1224","Hombre","Suministro de electricidad, gas y agua","Maipo","p134",2015,800216
"1225","Hombre","Suministro de electricidad, gas y agua","Malleco","p92",2010,229843
"1226","Hombre","Suministro de electricidad, gas y agua","Malleco","p92",2011,336421
"1227","Hombre","Suministro de electricidad, gas y agua","Malleco","p92",2012,241088
"1228","Hombre","Suministro de electricidad, gas y agua","Malleco","p92",2013,220000
"1229","Hombre","Suministro de electricidad, gas y agua","Malleco","p92",2014,169327
"1230","Hombre","Suministro de electricidad, gas y agua","Malleco","p92",2015,301222
"1231","Hombre","Suministro de electricidad, gas y agua","Marga Marga","p58",2010,248650
"1232","Hombre","Suministro de electricidad, gas y agua","Marga Marga","p58",2011,354597
"1233","Hombre","Suministro de electricidad, gas y agua","Marga Marga","p58",2012,301353
"1234","Hombre","Suministro de electricidad, gas y agua","Marga Marga","p58",2013,190996
"1235","Hombre","Suministro de electricidad, gas y agua","Marga Marga","p58",2014,356485
"1236","Hombre","Suministro de electricidad, gas y agua","Marga Marga","p58",2015,299083
"1237","Hombre","Suministro de electricidad, gas y agua","Melipilla","p135",2010,243446
"1238","Hombre","Suministro de electricidad, gas y agua","Melipilla","p135",2011,454326
"1239","Hombre","Suministro de electricidad, gas y agua","Melipilla","p135",2012,150843
"1240","Hombre","Suministro de electricidad, gas y agua","Melipilla","p135",2013,150203
"1241","Hombre","Suministro de electricidad, gas y agua","Melipilla","p135",2015,250000
"1242","Hombre","Suministro de electricidad, gas y agua","Ñuble","p84",2010,219850
"1243","Hombre","Suministro de electricidad, gas y agua","Ñuble","p84",2011,324024
"1244","Hombre","Suministro de electricidad, gas y agua","Ñuble","p84",2012,233125
"1245","Hombre","Suministro de electricidad, gas y agua","Ñuble","p84",2013,144161
"1246","Hombre","Suministro de electricidad, gas y agua","Ñuble","p84",2014,135397
"1247","Hombre","Suministro de electricidad, gas y agua","Ñuble","p84",2015,223708
"1248","Hombre","Suministro de electricidad, gas y agua","Osorno","p103",2010,188184
"1249","Hombre","Suministro de electricidad, gas y agua","Osorno","p103",2011,178338
"1250","Hombre","Suministro de electricidad, gas y agua","Osorno","p103",2012,194085
"1251","Hombre","Suministro de electricidad, gas y agua","Osorno","p103",2013,256082
"1252","Hombre","Suministro de electricidad, gas y agua","Osorno","p103",2014,259168
"1253","Hombre","Suministro de electricidad, gas y agua","Osorno","p103",2015,573655
"1254","Hombre","Suministro de electricidad, gas y agua","Parinacota","p152",2011,147710
"1255","Hombre","Suministro de electricidad, gas y agua","Parinacota","p152",2015,198054
"1256","Hombre","Suministro de electricidad, gas y agua","Petorca","p54",2010,200196
"1257","Hombre","Suministro de electricidad, gas y agua","Petorca","p54",2011,180870
"1258","Hombre","Suministro de electricidad, gas y agua","Petorca","p54",2012,211180
"1259","Hombre","Suministro de electricidad, gas y agua","Petorca","p54",2013,200271
"1260","Hombre","Suministro de electricidad, gas y agua","Petorca","p54",2014,329398
"1261","Hombre","Suministro de electricidad, gas y agua","Petorca","p54",2015,290780
"1262","Hombre","Suministro de electricidad, gas y agua","Quillota","p55",2010,274473
"1263","Hombre","Suministro de electricidad, gas y agua","Quillota","p55",2011,160773
"1264","Hombre","Suministro de electricidad, gas y agua","Quillota","p55",2012,286292
"1265","Hombre","Suministro de electricidad, gas y agua","Quillota","p55",2013,252096
"1266","Hombre","Suministro de electricidad, gas y agua","Quillota","p55",2014,437041
"1267","Hombre","Suministro de electricidad, gas y agua","Quillota","p55",2015,251019
"1268","Hombre","Suministro de electricidad, gas y agua","Ranco","p142",2010,184873
"1269","Hombre","Suministro de electricidad, gas y agua","Ranco","p142",2011,83732
"1270","Hombre","Suministro de electricidad, gas y agua","Ranco","p142",2013,189283
"1271","Hombre","Suministro de electricidad, gas y agua","Ranco","p142",2015,336365
"1272","Hombre","Suministro de electricidad, gas y agua","San Antonio","p56",2010,236551
"1273","Hombre","Suministro de electricidad, gas y agua","San Antonio","p56",2011,186731
"1274","Hombre","Suministro de electricidad, gas y agua","San Antonio","p56",2012,10056
"1275","Hombre","Suministro de electricidad, gas y agua","San Antonio","p56",2013,473873
"1276","Hombre","Suministro de electricidad, gas y agua","San Antonio","p56",2014,338492
"1277","Hombre","Suministro de electricidad, gas y agua","San Antonio","p56",2015,351426
"1278","Hombre","Suministro de electricidad, gas y agua","San Felipe","p57",2010,180000
"1279","Hombre","Suministro de electricidad, gas y agua","San Felipe","p57",2011,229265
"1280","Hombre","Suministro de electricidad, gas y agua","San Felipe","p57",2012,2149652
"1281","Hombre","Suministro de electricidad, gas y agua","San Felipe","p57",2013,242412
"1282","Hombre","Suministro de electricidad, gas y agua","San Felipe","p57",2014,270000
"1283","Hombre","Suministro de electricidad, gas y agua","San Felipe","p57",2015,200054
"1284","Hombre","Suministro de electricidad, gas y agua","Santiago","p131",2010,208250
"1285","Hombre","Suministro de electricidad, gas y agua","Santiago","p131",2011,305702
"1286","Hombre","Suministro de electricidad, gas y agua","Santiago","p131",2012,400922
"1287","Hombre","Suministro de electricidad, gas y agua","Santiago","p131",2013,344398
"1288","Hombre","Suministro de electricidad, gas y agua","Santiago","p131",2014,330877
"1289","Hombre","Suministro de electricidad, gas y agua","Santiago","p131",2015,502037
"1290","Hombre","Suministro de electricidad, gas y agua","Talagante","p136",2010,240000
"1291","Hombre","Suministro de electricidad, gas y agua","Talagante","p136",2011,100483
"1292","Hombre","Suministro de electricidad, gas y agua","Talagante","p136",2012,165000
"1293","Hombre","Suministro de electricidad, gas y agua","Talagante","p136",2013,403861
"1294","Hombre","Suministro de electricidad, gas y agua","Talagante","p136",2014,462774
"1295","Hombre","Suministro de electricidad, gas y agua","Talagante","p136",2015,130000
"1296","Hombre","Suministro de electricidad, gas y agua","Talca","p71",2010,175394
"1297","Hombre","Suministro de electricidad, gas y agua","Talca","p71",2011,170822
"1298","Hombre","Suministro de electricidad, gas y agua","Talca","p71",2012,195803
"1299","Hombre","Suministro de electricidad, gas y agua","Talca","p71",2013,354816
"1300","Hombre","Suministro de electricidad, gas y agua","Talca","p71",2014,328056
"1301","Hombre","Suministro de electricidad, gas y agua","Talca","p71",2015,261306
"1302","Hombre","Suministro de electricidad, gas y agua","Tamarugal","p12",2013,104141
"1303","Hombre","Suministro de electricidad, gas y agua","Tamarugal","p12",2015,903667
"1304","Hombre","Suministro de electricidad, gas y agua","Tierra del Fuego","p123",2013,650000
"1305","Hombre","Suministro de electricidad, gas y agua","Tierra del Fuego","p123",2014,800000
"1306","Hombre","Suministro de electricidad, gas y agua","Tierra del Fuego","p123",2015,1500000
"1307","Hombre","Suministro de electricidad, gas y agua","Tocopilla","p23",2010,450000
"1308","Hombre","Suministro de electricidad, gas y agua","Tocopilla","p23",2011,350000
"1309","Hombre","Suministro de electricidad, gas y agua","Tocopilla","p23",2012,250000
"1310","Hombre","Suministro de electricidad, gas y agua","Tocopilla","p23",2013,210285
"1311","Hombre","Suministro de electricidad, gas y agua","Tocopilla","p23",2014,388499
"1312","Hombre","Suministro de electricidad, gas y agua","Tocopilla","p23",2015,401630
"1313","Hombre","Suministro de electricidad, gas y agua","Última Esperanza","p124",2010,300000
"1314","Hombre","Suministro de electricidad, gas y agua","Última Esperanza","p124",2011,236136
"1315","Hombre","Suministro de electricidad, gas y agua","Valdivia","p141",2010,208166
"1316","Hombre","Suministro de electricidad, gas y agua","Valdivia","p141",2011,258161
"1317","Hombre","Suministro de electricidad, gas y agua","Valdivia","p141",2012,237319
"1318","Hombre","Suministro de electricidad, gas y agua","Valdivia","p141",2013,289152
"1319","Hombre","Suministro de electricidad, gas y agua","Valdivia","p141",2014,291957
"1320","Hombre","Suministro de electricidad, gas y agua","Valdivia","p141",2015,336696
"1321","Hombre","Suministro de electricidad, gas y agua","Valparaíso","p51",2010,223423
"1322","Hombre","Suministro de electricidad, gas y agua","Valparaíso","p51",2011,240000
"1323","Hombre","Suministro de electricidad, gas y agua","Valparaíso","p51",2012,100562
"1324","Hombre","Suministro de electricidad, gas y agua","Valparaíso","p51",2013,585793
"1325","Hombre","Suministro de electricidad, gas y agua","Valparaíso","p51",2014,410000
"1326","Hombre","Suministro de electricidad, gas y agua","Valparaíso","p51",2015,310084
"1327","Hombre","Suministro de electricidad, gas y agua",NA,NA,2010,200196
"1328","Hombre","Suministro de electricidad, gas y agua",NA,NA,2011,181418
"1329","Hombre","Construcción","Antofagasta","p21",2010,281898
"1330","Hombre","Construcción","Antofagasta","p21",2011,296054
"1331","Hombre","Construcción","Antofagasta","p21",2012,231293
"1332","Hombre","Construcción","Antofagasta","p21",2013,325729
"1333","Hombre","Construcción","Antofagasta","p21",2014,392095
"1334","Hombre","Construcción","Antofagasta","p21",2015,350000
"1335","Hombre","Construcción","Arauco","p82",2010,132895
"1336","Hombre","Construcción","Arauco","p82",2011,143267
"1337","Hombre","Construcción","Arauco","p82",2012,153690
"1338","Hombre","Construcción","Arauco","p82",2013,218223
"1339","Hombre","Construcción","Arauco","p82",2014,176771
"1340","Hombre","Construcción","Arauco","p82",2015,152619
"1341","Hombre","Construcción","Arica","p151",2010,155462
"1342","Hombre","Construcción","Arica","p151",2011,179030
"1343","Hombre","Construcción","Arica","p151",2012,171105
"1344","Hombre","Construcción","Arica","p151",2013,200000
"1345","Hombre","Construcción","Arica","p151",2014,192689
"1346","Hombre","Construcción","Arica","p151",2015,248709
"1347","Hombre","Construcción","Aysén","p112",2010,150147
"1348","Hombre","Construcción","Aysén","p112",2011,264517
"1349","Hombre","Construcción","Aysén","p112",2012,251405
"1350","Hombre","Construcción","Aysén","p112",2013,60081
"1351","Hombre","Construcción","Aysén","p112",2014,151563
"1352","Hombre","Construcción","Aysén","p112",2015,351426
"1353","Hombre","Construcción","Bíobío","p83",2010,132409
"1354","Hombre","Construcción","Bíobío","p83",2011,150112
"1355","Hombre","Construcción","Bíobío","p83",2012,196100
"1356","Hombre","Construcción","Bíobío","p83",2013,167823
"1357","Hombre","Construcción","Bíobío","p83",2014,222732
"1358","Hombre","Construcción","Bíobío","p83",2015,250807
"1359","Hombre","Construcción","Cachapoal","p61",2010,179877
"1360","Hombre","Construcción","Cachapoal","p61",2011,220662
"1361","Hombre","Construcción","Cachapoal","p61",2012,201124
"1362","Hombre","Construcción","Cachapoal","p61",2013,256307
"1363","Hombre","Construcción","Cachapoal","p61",2014,302028
"1364","Hombre","Construcción","Cachapoal","p61",2015,301172
"1365","Hombre","Construcción","Capitán Prat","p113",2010,250245
"1366","Hombre","Construcción","Capitán Prat","p113",2011,49840
"1367","Hombre","Construcción","Capitán Prat","p113",2012,350000
"1368","Hombre","Construcción","Capitán Prat","p113",2013,140000
"1369","Hombre","Construcción","Capitán Prat","p113",2014,100000
"1370","Hombre","Construcción","Cardenal Caro","p62",2010,150147
"1371","Hombre","Construcción","Cardenal Caro","p62",2011,194393
"1372","Hombre","Construcción","Cardenal Caro","p62",2012,195216
"1373","Hombre","Construcción","Cardenal Caro","p62",2013,199348
"1374","Hombre","Construcción","Cardenal Caro","p62",2014,250000
"1375","Hombre","Construcción","Cardenal Caro","p62",2015,200064
"1376","Hombre","Construcción","Cauquenes","p72",2010,113515
"1377","Hombre","Construcción","Cauquenes","p72",2011,198421
"1378","Hombre","Construcción","Cauquenes","p72",2012,163520
"1379","Hombre","Construcción","Cauquenes","p72",2013,190228
"1380","Hombre","Construcción","Cauquenes","p72",2014,181876
"1381","Hombre","Construcción","Cauquenes","p72",2015,204919
"1382","Hombre","Construcción","Cautín","p91",2010,151652
"1383","Hombre","Construcción","Cautín","p91",2011,200000
"1384","Hombre","Construcción","Cautín","p91",2012,217337
"1385","Hombre","Construcción","Cautín","p91",2013,200271
"1386","Hombre","Construcción","Cautín","p91",2014,242974
"1387","Hombre","Construcción","Cautín","p91",2015,300814
"1388","Hombre","Construcción","Chacabuco","p133",2010,200196
"1389","Hombre","Construcción","Chacabuco","p133",2011,233998
"1390","Hombre","Construcción","Chacabuco","p133",2012,201124
"1391","Hombre","Construcción","Chacabuco","p133",2013,230148
"1392","Hombre","Construcción","Chacabuco","p133",2014,270000
"1393","Hombre","Construcción","Chacabuco","p133",2015,300000
"1394","Hombre","Construcción","Chañaral","p32",2010,80000
"1395","Hombre","Construcción","Chañaral","p32",2011,199361
"1396","Hombre","Construcción","Chañaral","p32",2012,244295
"1397","Hombre","Construcción","Chañaral","p32",2013,350000
"1398","Hombre","Construcción","Chañaral","p32",2014,227345
"1399","Hombre","Construcción","Chañaral","p32",2015,241613
"1400","Hombre","Construcción","Chiloé","p102",2010,141414
"1401","Hombre","Construcción","Chiloé","p102",2011,160678
"1402","Hombre","Construcción","Chiloé","p102",2012,165854
"1403","Hombre","Construcción","Chiloé","p102",2013,124874
"1404","Hombre","Construcción","Chiloé","p102",2014,202085
"1405","Hombre","Construcción","Chiloé","p102",2015,180629
"1406","Hombre","Construcción","Choapa","p42",2010,163830
"1407","Hombre","Construcción","Choapa","p42",2011,180421
"1408","Hombre","Construcción","Choapa","p42",2012,200902
"1409","Hombre","Construcción","Choapa","p42",2013,199245
"1410","Hombre","Construcción","Choapa","p42",2014,227345
"1411","Hombre","Construcción","Choapa","p42",2015,200314
"1412","Hombre","Construcción","Colchagua","p63",2010,179369
"1413","Hombre","Construcción","Colchagua","p63",2011,195000
"1414","Hombre","Construcción","Colchagua","p63",2012,218075
"1415","Hombre","Construcción","Colchagua","p63",2013,248235
"1416","Hombre","Construcción","Colchagua","p63",2014,252606
"1417","Hombre","Construcción","Colchagua","p63",2015,200815
"1418","Hombre","Construcción","Concepción","p81",2010,206002
"1419","Hombre","Construcción","Concepción","p81",2011,210326
"1420","Hombre","Construcción","Concepción","p81",2012,217368
"1421","Hombre","Construcción","Concepción","p81",2013,242249
"1422","Hombre","Construcción","Concepción","p81",2014,237449
"1423","Hombre","Construcción","Concepción","p81",2015,300077
"1424","Hombre","Construcción","Copiapó","p31",2010,250116
"1425","Hombre","Construcción","Copiapó","p31",2011,249201
"1426","Hombre","Construcción","Copiapó","p31",2012,268234
"1427","Hombre","Construcción","Copiapó","p31",2013,300000
"1428","Hombre","Construcción","Copiapó","p31",2014,250196
"1429","Hombre","Construcción","Copiapó","p31",2015,270328
"1430","Hombre","Construcción","Cordillera","p152",2010,207024
"1431","Hombre","Construcción","Cordillera","p152",2011,200967
"1432","Hombre","Construcción","Cordillera","p152",2012,326687
"1433","Hombre","Construcción","Cordillera","p152",2013,279625
"1434","Hombre","Construcción","Cordillera","p152",2014,329877
"1435","Hombre","Construcción","Cordillera","p152",2015,400009
"1436","Hombre","Construcción","Coyhaique","p111",2010,203848
"1437","Hombre","Construcción","Coyhaique","p111",2011,249374
"1438","Hombre","Construcción","Coyhaique","p111",2012,251405
"1439","Hombre","Construcción","Coyhaique","p111",2013,320434
"1440","Hombre","Construcción","Coyhaique","p111",2014,249953
"1441","Hombre","Construcción","Coyhaique","p111",2015,317407
"1442","Hombre","Construcción","Curicó","p73",2010,199684
"1443","Hombre","Construcción","Curicó","p73",2011,199361
"1444","Hombre","Construcción","Curicó","p73",2012,250000
"1445","Hombre","Construcción","Curicó","p73",2013,246333
"1446","Hombre","Construcción","Curicó","p73",2014,240000
"1447","Hombre","Construcción","Curicó","p73",2015,301222
"1448","Hombre","Construcción","El Loa","p22",2010,180000
"1449","Hombre","Construcción","El Loa","p22",2011,280000
"1450","Hombre","Construcción","El Loa","p22",2012,280000
"1451","Hombre","Construcción","El Loa","p22",2013,350964
"1452","Hombre","Construcción","El Loa","p22",2014,260675
"1453","Hombre","Construcción","El Loa","p22",2015,394656
"1454","Hombre","Construcción","Elqui","p41",2010,199940
"1455","Hombre","Construcción","Elqui","p41",2011,241160
"1456","Hombre","Construcción","Elqui","p41",2012,253382
"1457","Hombre","Construcción","Elqui","p41",2013,277178
"1458","Hombre","Construcción","Elqui","p41",2014,310471
"1459","Hombre","Construcción","Elqui","p41",2015,364999
"1460","Hombre","Construcción","General Carrera","p114",2010,250245
"1461","Hombre","Construcción","General Carrera","p114",2011,182880
"1462","Hombre","Construcción","General Carrera","p114",2013,100136
"1463","Hombre","Construcción","General Carrera","p114",2014,50521
"1464","Hombre","Construcción","General Carrera","p114",2015,235398
"1465","Hombre","Construcción","Huasco","p33",2010,170000
"1466","Hombre","Construcción","Huasco","p33",2011,180000
"1467","Hombre","Construcción","Huasco","p33",2012,193079
"1468","Hombre","Construcción","Huasco","p33",2013,210000
"1469","Hombre","Construcción","Huasco","p33",2014,209940
"1470","Hombre","Construcción","Huasco","p33",2015,213899
"1471","Hombre","Construcción","Iquique","p11",2010,250245
"1472","Hombre","Construcción","Iquique","p11",2011,250000
"1473","Hombre","Construcción","Iquique","p11",2012,251128
"1474","Hombre","Construcción","Iquique","p11",2013,200271
"1475","Hombre","Construcción","Iquique","p11",2014,299510
"1476","Hombre","Construcción","Iquique","p11",2015,301222
"1477","Hombre","Construcción","Limarí","p43",2010,160157
"1478","Hombre","Construcción","Limarí","p43",2011,182880
"1479","Hombre","Construcción","Limarí","p43",2012,200000
"1480","Hombre","Construcción","Limarí","p43",2013,210285
"1481","Hombre","Construcción","Limarí","p43",2014,225000
"1482","Hombre","Construcción","Limarí","p43",2015,245000
"1483","Hombre","Construcción","Linares","p74",2010,165161
"1484","Hombre","Construcción","Linares","p74",2011,162325
"1485","Hombre","Construcción","Linares","p74",2012,182780
"1486","Hombre","Construcción","Linares","p74",2013,168567
"1487","Hombre","Construcción","Linares","p74",2014,200000
"1488","Hombre","Construcción","Linares","p74",2015,281456
"1489","Hombre","Construcción","Llanquihue","p101",2010,179899
"1490","Hombre","Construcción","Llanquihue","p101",2011,216306
"1491","Hombre","Construcción","Llanquihue","p101",2012,201121
"1492","Hombre","Construcción","Llanquihue","p101",2013,238962
"1493","Hombre","Construcción","Llanquihue","p101",2014,245101
"1494","Hombre","Construcción","Llanquihue","p101",2015,300572
"1495","Hombre","Construcción","Los Andes","p53",2010,192768
"1496","Hombre","Construcción","Los Andes","p53",2011,195000
"1497","Hombre","Construcción","Los Andes","p53",2012,215003
"1498","Hombre","Construcción","Los Andes","p53",2013,213127
"1499","Hombre","Construcción","Los Andes","p53",2014,254909
"1500","Hombre","Construcción","Los Andes","p53",2015,291854
"1501","Hombre","Construcción","Magallanes","p121",2010,275928
"1502","Hombre","Construcción","Magallanes","p121",2011,303628
"1503","Hombre","Construcción","Magallanes","p121",2012,246416
"1504","Hombre","Construcción","Magallanes","p121",2013,277427
"1505","Hombre","Construcción","Magallanes","p121",2014,362012
"1506","Hombre","Construcción","Magallanes","p121",2015,401044
"1507","Hombre","Construcción","Maipo","p134",2010,201469
"1508","Hombre","Construcción","Maipo","p134",2011,220791
"1509","Hombre","Construcción","Maipo","p134",2012,201124
"1510","Hombre","Construcción","Maipo","p134",2013,281185
"1511","Hombre","Construcción","Maipo","p134",2014,299944
"1512","Hombre","Construcción","Maipo","p134",2015,300011
"1513","Hombre","Construcción","Malleco","p92",2010,148532
"1514","Hombre","Construcción","Malleco","p92",2011,139892
"1515","Hombre","Construcción","Malleco","p92",2012,183090
"1516","Hombre","Construcción","Malleco","p92",2013,170763
"1517","Hombre","Construcción","Malleco","p92",2014,179978
"1518","Hombre","Construcción","Malleco","p92",2015,200815
"1519","Hombre","Construcción","Marga Marga","p58",2010,171451
"1520","Hombre","Construcción","Marga Marga","p58",2011,188584
"1521","Hombre","Construcción","Marga Marga","p58",2012,201029
"1522","Hombre","Construcción","Marga Marga","p58",2013,273368
"1523","Hombre","Construcción","Marga Marga","p58",2014,285776
"1524","Hombre","Construcción","Marga Marga","p58",2015,256847
"1525","Hombre","Construcción","Melipilla","p135",2010,155077
"1526","Hombre","Construcción","Melipilla","p135",2011,189033
"1527","Hombre","Construcción","Melipilla","p135",2012,201062
"1528","Hombre","Construcción","Melipilla","p135",2013,229131
"1529","Hombre","Construcción","Melipilla","p135",2014,199962
"1530","Hombre","Construcción","Melipilla","p135",2015,350095
"1531","Hombre","Construcción","Ñuble","p84",2010,138000
"1532","Hombre","Construcción","Ñuble","p84",2011,120873
"1533","Hombre","Construcción","Ñuble","p84",2012,178345
"1534","Hombre","Construcción","Ñuble","p84",2013,206279
"1535","Hombre","Construcción","Ñuble","p84",2014,212135
"1536","Hombre","Construcción","Ñuble","p84",2015,232114
"1537","Hombre","Construcción","Osorno","p103",2010,119918
"1538","Hombre","Construcción","Osorno","p103",2011,175684
"1539","Hombre","Construcción","Osorno","p103",2012,159217
"1540","Hombre","Construcción","Osorno","p103",2013,197252
"1541","Hombre","Construcción","Osorno","p103",2014,238701
"1542","Hombre","Construcción","Osorno","p103",2015,280000
"1543","Hombre","Construcción","Parinacota","p152",2011,241160
"1544","Hombre","Construcción","Parinacota","p152",2012,251405
"1545","Hombre","Construcción","Parinacota","p152",2015,520100
"1546","Hombre","Construcción","Petorca","p54",2010,120204
"1547","Hombre","Construcción","Petorca","p54",2011,176921
"1548","Hombre","Construcción","Petorca","p54",2012,197680
"1549","Hombre","Construcción","Petorca","p54",2013,199245
"1550","Hombre","Construcción","Petorca","p54",2014,251213
"1551","Hombre","Construcción","Petorca","p54",2015,286024
"1552","Hombre","Construcción","Quillota","p55",2010,166098
"1553","Hombre","Construcción","Quillota","p55",2011,182418
"1554","Hombre","Construcción","Quillota","p55",2012,193870
"1555","Hombre","Construcción","Quillota","p55",2013,214885
"1556","Hombre","Construcción","Quillota","p55",2014,282880
"1557","Hombre","Construcción","Quillota","p55",2015,248816
"1558","Hombre","Construcción","Ranco","p142",2010,138938
"1559","Hombre","Construcción","Ranco","p142",2011,37895
"1560","Hombre","Construcción","Ranco","p142",2012,100451
"1561","Hombre","Construcción","Ranco","p142",2013,103970
"1562","Hombre","Construcción","Ranco","p142",2014,99999
