"","sex","geography_name","geography_id","year","lb_weighted_median"
"640","Hombre","Lanco","132",2013,80108
"641","Hombre","Lanco","132",2014,80335
"642","Hombre","Lanco","132",2015,112575
"643","Hombre","Las Cabras","133",2010,157235
"644","Hombre","Las Cabras","133",2011,181079
"645","Hombre","Las Cabras","133",2012,194085
"646","Hombre","Las Cabras","133",2013,210000
"647","Hombre","Las Cabras","133",2014,227345
"648","Hombre","Las Cabras","133",2015,276694
"649","Hombre","Las Condes","134",2010,800783
"650","Hombre","Las Condes","134",2011,1081532
"651","Hombre","Las Condes","134",2012,1052000
"652","Hombre","Las Condes","134",2013,688124
"653","Hombre","Las Condes","134",2014,950000
"654","Hombre","Las Condes","134",2015,1000000
"655","Hombre","Lautaro","135",2010,102328
"656","Hombre","Lautaro","135",2011,161738
"657","Hombre","Lautaro","135",2012,162232
"658","Hombre","Lautaro","135",2013,149434
"659","Hombre","Lautaro","135",2014,29994
"660","Hombre","Lautaro","135",2015,150484
"661","Hombre","Lebu","136",2010,95150
"662","Hombre","Lebu","136",2011,124876
"663","Hombre","Lebu","136",2012,184538
"664","Hombre","Lebu","136",2013,174943
"665","Hombre","Lebu","136",2014,189964
"666","Hombre","Lebu","136",2015,200054
"667","Hombre","Licantén","137",2010,180000
"668","Hombre","Licantén","137",2011,166214
"669","Hombre","Licantén","137",2012,151273
"670","Hombre","Licantén","137",2013,234113
"671","Hombre","Licantén","137",2014,238229
"672","Hombre","Licantén","137",2015,247838
"673","Hombre","Limache","138",2010,164887
"674","Hombre","Limache","138",2011,179425
"675","Hombre","Limache","138",2012,180648
"676","Hombre","Limache","138",2013,235650
"677","Hombre","Limache","138",2014,251713
"678","Hombre","Limache","138",2015,250068
"679","Hombre","Linares","139",2010,174933
"680","Hombre","Linares","139",2011,180870
"681","Hombre","Linares","139",2012,200227
"682","Hombre","Linares","139",2013,210000
"683","Hombre","Linares","139",2014,250551
"684","Hombre","Linares","139",2015,250509
"685","Hombre","Litueche","140",2010,149559
"686","Hombre","Litueche","140",2011,160000
"687","Hombre","Litueche","140",2012,193079
"688","Hombre","Litueche","140",2013,209207
"689","Hombre","Litueche","140",2014,181901
"690","Hombre","Litueche","140",2015,239275
"691","Hombre","Llaillay","142",2010,182776
"692","Hombre","Llaillay","142",2011,241128
"693","Hombre","Llaillay","142",2012,201124
"694","Hombre","Llaillay","142",2013,240759
"695","Hombre","Llaillay","142",2014,272600
"696","Hombre","Llaillay","142",2015,250000
"697","Hombre","Llanquihue","141",2010,200238
"698","Hombre","Llanquihue","141",2011,224185
"699","Hombre","Llanquihue","141",2012,163226
"700","Hombre","Llanquihue","141",2013,209207
"701","Hombre","Llanquihue","141",2014,217891
"702","Hombre","Llanquihue","141",2015,270000
"703","Hombre","Lo Barnechea","143",2010,499658
"704","Hombre","Lo Barnechea","143",2011,430993
"705","Hombre","Lo Barnechea","143",2012,590300
"706","Hombre","Lo Barnechea","143",2013,863024
"707","Hombre","Lo Barnechea","143",2014,386684
"708","Hombre","Lo Barnechea","143",2015,560827
"709","Hombre","Lo Espejo","144",2010,199863
"710","Hombre","Lo Espejo","144",2011,224662
"711","Hombre","Lo Espejo","144",2012,231463
"712","Hombre","Lo Espejo","144",2013,248185
"713","Hombre","Lo Espejo","144",2014,289838
"714","Hombre","Lo Espejo","144",2015,290078
"715","Hombre","Lo Prado","145",2010,210848
"716","Hombre","Lo Prado","145",2011,226172
"717","Hombre","Lo Prado","145",2012,273772
"718","Hombre","Lo Prado","145",2013,289631
"719","Hombre","Lo Prado","145",2014,299944
"720","Hombre","Lo Prado","145",2015,300039
"721","Hombre","Lolol","146",2010,100098
"722","Hombre","Lolol","146",2011,50242
"723","Hombre","Lolol","146",2012,301686
"724","Hombre","Lolol","146",2013,210285
"725","Hombre","Lolol","146",2014,214715
"726","Hombre","Lolol","146",2015,188681
"727","Hombre","Loncoche","147",2010,65713
"728","Hombre","Loncoche","147",2011,30000
"729","Hombre","Loncoche","147",2012,43000
"730","Hombre","Loncoche","147",2013,27204
"731","Hombre","Loncoche","147",2014,74882
"732","Hombre","Loncoche","147",2015,32324
"733","Hombre","Longaví","148",2010,80673
"734","Hombre","Longaví","148",2011,108289
"735","Hombre","Longaví","148",2012,142798
"736","Hombre","Longaví","148",2013,161363
"737","Hombre","Longaví","148",2014,151563
"738","Hombre","Longaví","148",2015,220896
"739","Hombre","Lonquimay","149",2010,130013
"740","Hombre","Lonquimay","149",2011,185433
"741","Hombre","Lonquimay","149",2012,75856
"742","Hombre","Lonquimay","149",2013,81367
"743","Hombre","Lonquimay","149",2014,49596
"744","Hombre","Lonquimay","149",2015,97983
"745","Hombre","Los Álamos","150",2010,139663
"746","Hombre","Los Álamos","150",2011,154498
"747","Hombre","Los Álamos","150",2012,203048
"748","Hombre","Los Álamos","150",2013,227034
"749","Hombre","Los Álamos","150",2014,236648
"750","Hombre","Los Álamos","150",2015,258914
"751","Hombre","Los Andes","151",2010,292639
"752","Hombre","Los Andes","151",2011,300000
"753","Hombre","Los Andes","151",2012,313873
"754","Hombre","Los Andes","151",2013,350000
"755","Hombre","Los Andes","151",2014,399925
"756","Hombre","Los Andes","151",2015,406473
"757","Hombre","Los Ángeles","152",2010,179648
"758","Hombre","Los Ángeles","152",2011,200957
"759","Hombre","Los Ángeles","152",2012,213861
"760","Hombre","Los Ángeles","152",2013,228748
"761","Hombre","Los Ángeles","152",2014,250000
"762","Hombre","Los Ángeles","152",2015,296052
"763","Hombre","Los Lagos","153",2010,158896
"764","Hombre","Los Lagos","153",2011,128983
"765","Hombre","Los Lagos","153",2012,154043
"766","Hombre","Los Lagos","153",2013,194572
"767","Hombre","Los Lagos","153",2014,202085
"768","Hombre","Los Lagos","153",2015,230244
"769","Hombre","Los Muermos","154",2010,173959
"770","Hombre","Los Muermos","154",2011,240000
"771","Hombre","Los Muermos","154",2012,173240
"772","Hombre","Los Muermos","154",2013,130121
"773","Hombre","Los Muermos","154",2014,180888
"774","Hombre","Los Muermos","154",2015,216465
"775","Hombre","Los Sauces","155",2010,59298
"776","Hombre","Los Sauces","155",2011,20654
"777","Hombre","Los Sauces","155",2012,44432
"778","Hombre","Los Sauces","155",2013,29887
"779","Hombre","Los Sauces","155",2014,69987
"780","Hombre","Los Sauces","155",2015,50161
"781","Hombre","Los Vilos","156",2010,199863
"782","Hombre","Los Vilos","156",2011,201794
"783","Hombre","Los Vilos","156",2012,212896
"784","Hombre","Los Vilos","156",2013,225305
"785","Hombre","Los Vilos","156",2014,227345
"786","Hombre","Los Vilos","156",2015,160438
"787","Hombre","Lota","157",2010,196192
"788","Hombre","Lota","157",2011,200876
"789","Hombre","Lota","157",2012,250387
"790","Hombre","Lota","157",2013,250085
"791","Hombre","Lota","157",2014,298062
"792","Hombre","Lota","157",2015,300000
"793","Hombre","Lumaco","158",2010,66660
"794","Hombre","Lumaco","158",2014,191475
"795","Hombre","Lumaco","158",2015,92475
"796","Hombre","Machalí","159",2010,200000
"797","Hombre","Machalí","159",2011,208888
"798","Hombre","Macul","160",2010,165782
"799","Hombre","Macul","160",2011,240980
"800","Hombre","Macul","160",2012,241349
"801","Hombre","Macul","160",2013,328023
"802","Hombre","Macul","160",2014,390023
"803","Hombre","Macul","160",2015,388361
"804","Hombre","Máfil","161",2010,172298
"805","Hombre","Máfil","161",2011,156922
"806","Hombre","Máfil","161",2012,80450
"807","Hombre","Máfil","161",2013,144946
"808","Hombre","Máfil","161",2014,151563
"809","Hombre","Máfil","161",2015,100394
"810","Hombre","Maipú","162",2010,254898
"811","Hombre","Maipú","162",2011,300089
"812","Hombre","Maipú","162",2012,346793
"813","Hombre","Maipú","162",2013,400028
"814","Hombre","Maipú","162",2014,380000
"815","Hombre","Maipú","162",2015,406000
"816","Hombre","Malloa","163",2010,167764
"817","Hombre","Malloa","163",2011,220561
"818","Hombre","Malloa","163",2012,201124
"819","Hombre","Marchihue","164",2010,171882
"820","Hombre","Marchihue","164",2011,185310
"821","Hombre","Marchihue","164",2012,199486
"822","Hombre","Marchihue","164",2013,224575
"823","Hombre","Marchihue","164",2014,228407
"824","Hombre","Marchihue","164",2015,300000
"825","Hombre","María Elena","165",2010,246508
"826","Hombre","María Pinto","166",2010,162534
"827","Hombre","María Pinto","166",2011,184591
"828","Hombre","María Pinto","166",2012,140787
"829","Hombre","María Pinto","166",2013,267809
"830","Hombre","María Pinto","166",2014,276567
"831","Hombre","María Pinto","166",2015,286258
"832","Hombre","Mariquina","167",2010,141548
"833","Hombre","Mariquina","167",2011,150725
"834","Hombre","Mariquina","167",2012,194128
"835","Hombre","Mariquina","167",2013,203294
"836","Hombre","Mariquina","167",2014,232397
"837","Hombre","Mariquina","167",2015,63859
"838","Hombre","Maule","168",2010,140000
"839","Hombre","Maule","168",2011,170000
"840","Hombre","Maullín","169",2010,73566
"841","Hombre","Maullín","169",2011,122170
"842","Hombre","Maullín","169",2012,124034
"843","Hombre","Maullín","169",2013,260352
"844","Hombre","Maullín","169",2014,157026
"845","Hombre","Maullín","169",2015,100000
"846","Hombre","Mejillones","170",2010,260832
"847","Hombre","Mejillones","170",2011,398721
"848","Hombre","Mejillones","170",2012,402147
"849","Hombre","Mejillones","170",2013,400000
"850","Hombre","Mejillones","170",2014,504928
"851","Hombre","Mejillones","170",2015,500135
"852","Hombre","Melipilla","172",2010,179877
"853","Hombre","Melipilla","172",2011,187087
"854","Hombre","Melipilla","172",2012,200109
"855","Hombre","Melipilla","172",2013,214843
"856","Hombre","Melipilla","172",2014,240000
"857","Hombre","Melipilla","172",2015,300081
"858","Hombre","Molina","173",2010,170543
"859","Hombre","Molina","173",2011,180873
"860","Hombre","Molina","173",2012,194540
"861","Hombre","Molina","173",2013,245416
"862","Hombre","Molina","173",2014,245203
"863","Hombre","Molina","173",2015,282497
"864","Hombre","Monte Patria","174",2010,177899
"865","Hombre","Monte Patria","174",2011,182000
"866","Hombre","Monte Patria","174",2012,220000
"867","Hombre","Monte Patria","174",2013,244137
"868","Hombre","Monte Patria","174",2014,229572
"869","Hombre","Monte Patria","174",2015,245066
"870","Hombre","Mulchén","176",2010,155275
"871","Hombre","Mulchén","176",2011,189393
"872","Hombre","Mulchén","176",2012,160722
"873","Hombre","Mulchén","176",2013,243176
"874","Hombre","Mulchén","176",2014,192710
"875","Hombre","Mulchén","176",2015,229835
"876","Hombre","Nacimiento","177",2010,199863
"877","Hombre","Nacimiento","177",2011,252500
"878","Hombre","Nacimiento","177",2012,299817
"879","Hombre","Nacimiento","177",2013,300876
"880","Hombre","Nacimiento","177",2014,200000
"881","Hombre","Nacimiento","177",2015,236046
"882","Hombre","Nancagua","178",2010,154106
"883","Hombre","Nancagua","178",2011,190899
"884","Hombre","Nancagua","178",2012,44090
"885","Hombre","Nancagua","178",2013,210554
"886","Hombre","Nancagua","178",2014,257263
"887","Hombre","Nancagua","178",2015,241065
"888","Hombre","Natales","179",2010,220215
"889","Hombre","Natales","179",2011,200456
"890","Hombre","Natales","179",2012,300000
"891","Hombre","Natales","179",2013,298600
"892","Hombre","Natales","179",2014,313503
"893","Hombre","Natales","179",2015,386332
"894","Hombre","Navidad","180",2010,120117
"895","Hombre","Navidad","180",2011,204340
"896","Hombre","Navidad","180",2012,216559
"897","Hombre","Navidad","180",2013,249056
"898","Hombre","Navidad","180",2014,236310
"899","Hombre","Navidad","180",2015,276121
"900","Hombre","Negrete","181",2010,144001
"901","Hombre","Negrete","181",2011,189000
"902","Hombre","Negrete","181",2012,205000
"903","Hombre","Negrete","181",2013,200000
"904","Hombre","Negrete","181",2014,101375
"905","Hombre","Negrete","181",2015,241147
"906","Hombre","Ninhue","182",2010,16655
"907","Hombre","Ninhue","182",2011,129584
"908","Hombre","Ninhue","182",2012,39678
"909","Hombre","Ninhue","182",2013,21584
"910","Hombre","Nogales","183",2010,100000
"911","Hombre","Nogales","183",2011,186325
"912","Hombre","Nogales","183",2012,236500
"913","Hombre","Nogales","183",2013,200254
"914","Hombre","Nogales","183",2014,237825
"915","Hombre","Nogales","183",2015,110000
"916","Hombre","Nueva Imperial","184",2010,101473
"917","Hombre","Nueva Imperial","184",2011,211015
"918","Hombre","Nueva Imperial","184",2012,125703
"919","Hombre","Nueva Imperial","184",2013,160261
"920","Hombre","Nueva Imperial","184",2014,176374
"921","Hombre","Nueva Imperial","184",2015,141656
"922","Hombre","Ñuñoa","186",2010,373611
"923","Hombre","Ñuñoa","186",2011,256490
"924","Hombre","Ñuñoa","186",2012,475297
"925","Hombre","Ñuñoa","186",2013,789756
"926","Hombre","Ñuñoa","186",2014,500000
"927","Hombre","Ñuñoa","186",2015,473814
"928","Hombre","Olivar","188",2010,174880
"929","Hombre","Olivar","188",2011,159489
"930","Hombre","Olivar","188",2012,166749
"931","Hombre","Olivar","188",2013,209207
"932","Hombre","Olivar","188",2014,224958
"933","Hombre","Olivar","188",2015,279209
"934","Hombre","Olmué","190",2010,165161
"935","Hombre","Olmué","190",2011,200967
"936","Hombre","Olmué","190",2012,194085
"937","Hombre","Olmué","190",2013,228309
"938","Hombre","Olmué","190",2014,290296
"939","Hombre","Olmué","190",2015,214822
"940","Hombre","Osorno","191",2010,217940
"941","Hombre","Osorno","191",2011,228007
"942","Hombre","Osorno","191",2012,238197
"943","Hombre","Osorno","191",2013,290379
"944","Hombre","Osorno","191",2014,282918
"945","Hombre","Osorno","191",2015,334295
"946","Hombre","Ovalle","192",2010,207740
"947","Hombre","Ovalle","192",2011,200000
"948","Hombre","Ovalle","192",2012,222753
"949","Hombre","Ovalle","192",2013,288905
"950","Hombre","Ovalle","192",2014,279972
"951","Hombre","Ovalle","192",2015,251019
"952","Hombre","Padre Hurtado","193",2010,200000
"953","Hombre","Padre Hurtado","193",2011,243441
"954","Hombre","Padre Hurtado","193",2012,253780
"955","Hombre","Padre Hurtado","193",2013,288212
"956","Hombre","Padre Hurtado","193",2014,300000
"957","Hombre","Padre Hurtado","193",2015,321198
"958","Hombre","Padre Las Casas","194",2010,175000
"959","Hombre","Padre Las Casas","194",2011,250000
"960","Hombre","Padre Las Casas","194",2012,230341
"961","Hombre","Padre Las Casas","194",2013,220602
"962","Hombre","Padre Las Casas","194",2014,249953
"963","Hombre","Padre Las Casas","194",2015,270681
"964","Hombre","Paiguano","195",2010,142900
"965","Hombre","Paiguano","195",2011,167430
"966","Hombre","Paiguano","195",2012,171624
"967","Hombre","Paiguano","195",2013,168228
"968","Hombre","Paiguano","195",2014,212792
"969","Hombre","Paiguano","195",2015,258987
"970","Hombre","Paillaco","196",2010,46489
"971","Hombre","Paillaco","196",2011,128000
"972","Hombre","Paillaco","196",2012,171223
"973","Hombre","Paillaco","196",2013,111587
"974","Hombre","Paillaco","196",2014,91024
"975","Hombre","Paillaco","196",2015,197665
"976","Hombre","Paine","197",2010,200000
"977","Hombre","Paine","197",2011,225613
"978","Hombre","Paine","197",2012,195880
"979","Hombre","Paine","197",2013,231855
"980","Hombre","Paine","197",2014,235058
"981","Hombre","Paine","197",2015,245300
"982","Hombre","Palmilla","199",2010,177602
"983","Hombre","Palmilla","199",2011,190918
"984","Hombre","Palmilla","199",2012,195897
"985","Hombre","Palmilla","199",2013,211821
"986","Hombre","Palmilla","199",2014,200776
"987","Hombre","Palmilla","199",2015,204861
"988","Hombre","Panguipulli","200",2010,121768
"989","Hombre","Panguipulli","200",2011,93836
"990","Hombre","Panguipulli","200",2012,139894
"991","Hombre","Panguipulli","200",2013,211124
"992","Hombre","Panguipulli","200",2014,194729
"993","Hombre","Panguipulli","200",2015,220896
"994","Hombre","Panquehue","201",2010,155302
"995","Hombre","Panquehue","201",2011,195942
"996","Hombre","Panquehue","201",2012,193079
"997","Hombre","Panquehue","201",2013,300407
"998","Hombre","Panquehue","201",2014,202085
"999","Hombre","Panquehue","201",2015,301222
"1000","Hombre","Papudo","202",2010,225021
"1001","Hombre","Papudo","202",2011,321547
"1002","Hombre","Papudo","202",2012,402248
"1003","Hombre","Papudo","202",2013,200271
"1004","Hombre","Papudo","202",2014,151563
"1005","Hombre","Papudo","202",2015,213366
"1006","Hombre","Paredones","203",2010,146918
"1007","Hombre","Paredones","203",2011,150000
"1008","Hombre","Paredones","203",2012,135542
"1009","Hombre","Paredones","203",2013,150000
"1010","Hombre","Paredones","203",2014,201061
"1011","Hombre","Paredones","203",2015,222884
"1012","Hombre","Parral","204",2010,139904
"1013","Hombre","Parral","204",2011,126313
"1014","Hombre","Parral","204",2012,148935
"1015","Hombre","Parral","204",2013,179810
"1016","Hombre","Parral","204",2014,207356
"1017","Hombre","Parral","204",2015,206820
"1018","Hombre","Pedro Aguirre Cerda","205",2010,185757
"1019","Hombre","Pedro Aguirre Cerda","205",2011,189748
"1020","Hombre","Pedro Aguirre Cerda","205",2012,270000
"1021","Hombre","Pedro Aguirre Cerda","205",2013,358075
"1022","Hombre","Pedro Aguirre Cerda","205",2014,221496
"1023","Hombre","Pedro Aguirre Cerda","205",2015,279545
"1024","Hombre","Pelarco","206",2010,153337
"1025","Hombre","Pelarco","206",2011,148615
"1026","Hombre","Pelluhue","207",2010,172000
"1027","Hombre","Pelluhue","207",2011,149683
"1028","Hombre","Pelluhue","207",2012,168260
"1029","Hombre","Pelluhue","207",2013,168000
"1030","Hombre","Pelluhue","207",2014,169967
"1031","Hombre","Pelluhue","207",2015,150517
"1032","Hombre","Peñaflor","211",2010,199952
"1033","Hombre","Peñaflor","211",2011,200000
"1034","Hombre","Peñaflor","211",2012,240000
"1035","Hombre","Peñaflor","211",2013,275497
"1036","Hombre","Peñaflor","211",2014,314207
"1037","Hombre","Peñaflor","211",2015,337874
"1038","Hombre","Peñalolén","212",2010,198360
"1039","Hombre","Peñalolén","212",2011,300000
"1040","Hombre","Peñalolén","212",2012,337061
"1041","Hombre","Peñalolén","212",2013,394062
"1042","Hombre","Peñalolén","212",2014,346673
"1043","Hombre","Peñalolén","212",2015,350095
"1044","Hombre","Pencahue","209",2010,158137
"1045","Hombre","Pencahue","209",2011,207413
"1046","Hombre","Pencahue","209",2012,150843
"1047","Hombre","Pencahue","209",2013,199245
"1048","Hombre","Pencahue","209",2014,224958
"1049","Hombre","Pencahue","209",2015,275444
"1050","Hombre","Penco","210",2010,199863
"1051","Hombre","Penco","210",2011,250220
"1052","Hombre","Penco","210",2012,207333
"1053","Hombre","Penco","210",2013,240155
"1054","Hombre","Penco","210",2014,296239
"1055","Hombre","Penco","210",2015,349464
"1056","Hombre","Peralillo","213",2010,180000
"1057","Hombre","Peralillo","213",2011,250000
"1058","Hombre","Peralillo","213",2012,200000
"1059","Hombre","Peralillo","213",2013,260000
"1060","Hombre","Peralillo","213",2014,129500
"1061","Hombre","Peralillo","213",2015,73300
"1062","Hombre","Petorca","215",2010,179877
"1063","Hombre","Petorca","215",2011,181418
"1064","Hombre","Petorca","215",2012,195880
"1065","Hombre","Petorca","215",2013,209207
"1066","Hombre","Petorca","215",2014,224958
"1067","Hombre","Petorca","215",2015,180049
"1068","Hombre","Peumo","216",2010,201883
"1069","Hombre","Peumo","216",2011,185894
"1070","Hombre","Peumo","216",2012,200902
"1071","Hombre","Peumo","216",2013,219169
"1072","Hombre","Pica","217",2010,126779
"1073","Hombre","Pica","217",2011,190440
"1074","Hombre","Pica","217",2012,201124
"1075","Hombre","Pica","217",2013,288164
"1076","Hombre","Pica","217",2014,275699
"1077","Hombre","Pica","217",2015,331919
"1078","Hombre","Pichidegua","218",2010,175000
"1079","Hombre","Pichidegua","218",2011,181792
"1080","Hombre","Pichidegua","218",2012,190857
"1081","Hombre","Pichidegua","218",2013,224671
"1082","Hombre","Pichidegua","218",2014,232397
"1083","Hombre","Pichidegua","218",2015,241982
"1084","Hombre","Pichilemu","219",2010,166740
"1085","Hombre","Pichilemu","219",2011,192845
"1086","Hombre","Pichilemu","219",2012,200040
"1087","Hombre","Pichilemu","219",2013,219169
"1088","Hombre","Pichilemu","219",2014,272104
"1089","Hombre","Pichilemu","219",2015,242857
"1090","Hombre","Pinto","220",2010,136408
"1091","Hombre","Pirque","221",2010,249829
"1092","Hombre","Pirque","221",2011,229265
"1093","Hombre","Pirque","221",2012,252000
"1094","Hombre","Pirque","221",2013,360000
"1095","Hombre","Pirque","221",2014,300000
"1096","Hombre","Pirque","221",2015,300000
"1097","Hombre","Pitrufquén","222",2010,103411
"1098","Hombre","Pitrufquén","222",2011,79744
"1099","Hombre","Pitrufquén","222",2012,100200
"1100","Hombre","Pitrufquén","222",2013,47196
"1101","Hombre","Placilla","223",2010,165000
"1102","Hombre","Placilla","223",2011,179425
"1103","Hombre","Placilla","223",2012,165594
"1104","Hombre","Placilla","223",2013,200375
"1105","Hombre","Placilla","223",2014,198227
"1106","Hombre","Placilla","223",2015,195114
"1107","Hombre","Porvenir","225",2010,300000
"1108","Hombre","Porvenir","225",2011,223200
"1109","Hombre","Porvenir","225",2012,290000
"1110","Hombre","Porvenir","225",2013,533250
"1111","Hombre","Porvenir","225",2014,399153
"1112","Hombre","Porvenir","225",2015,350000
"1113","Hombre","Pozo Almonte","226",2010,328288
"1114","Hombre","Pozo Almonte","226",2011,299041
"1115","Hombre","Pozo Almonte","226",2012,337851
"1116","Hombre","Pozo Almonte","226",2013,298867
"1117","Hombre","Pozo Almonte","226",2014,304326
"1118","Hombre","Pozo Almonte","226",2015,400053
"1119","Hombre","Providencia","228",2010,812805
"1120","Hombre","Providencia","228",2011,936535
"1121","Hombre","Providencia","228",2012,847507
"1122","Hombre","Providencia","228",2013,600267
"1123","Hombre","Providencia","228",2014,491449
"1124","Hombre","Providencia","228",2015,803024
"1125","Hombre","Puchuncaví","229",2010,194415
"1126","Hombre","Puchuncaví","229",2011,131181
"1127","Hombre","Puchuncaví","229",2012,108607
"1128","Hombre","Puchuncaví","229",2013,180244
"1129","Hombre","Pucón","230",2010,73700
"1130","Hombre","Pucón","230",2011,180000
"1131","Hombre","Pucón","230",2012,180000
"1132","Hombre","Pucón","230",2013,170100
"1133","Hombre","Pucón","230",2014,183250
"1134","Hombre","Pucón","230",2015,194750
"1135","Hombre","Pudahuel","231",2010,239757
"1136","Hombre","Pudahuel","231",2011,239785
"1137","Hombre","Pudahuel","231",2012,301353
"1138","Hombre","Pudahuel","231",2013,249873
"1139","Hombre","Pudahuel","231",2014,320772
"1140","Hombre","Pudahuel","231",2015,301222
"1141","Hombre","Puente Alto","232",2010,250245
"1142","Hombre","Puente Alto","232",2011,264459
"1143","Hombre","Puente Alto","232",2012,326575
"1144","Hombre","Puente Alto","232",2013,302679
"1145","Hombre","Puente Alto","232",2014,379956
"1146","Hombre","Puente Alto","232",2015,425540
"1147","Hombre","Puerto Montt","233",2010,238950
"1148","Hombre","Puerto Montt","233",2011,278073
"1149","Hombre","Puerto Montt","233",2012,300742
"1150","Hombre","Puerto Montt","233",2013,303848
"1151","Hombre","Puerto Montt","233",2014,352330
"1152","Hombre","Puerto Montt","233",2015,430956
"1153","Hombre","Puerto Octay","234",2010,197138
"1154","Hombre","Puerto Octay","234",2011,210858
"1155","Hombre","Puerto Octay","234",2012,196361
"1156","Hombre","Puerto Octay","234",2013,209207
"1157","Hombre","Puerto Octay","234",2014,232085
"1158","Hombre","Puerto Octay","234",2015,240000
"1159","Hombre","Puerto Varas","235",2010,180000
"1160","Hombre","Puerto Varas","235",2011,173180
"1161","Hombre","Puerto Varas","235",2012,204200
"1162","Hombre","Puerto Varas","235",2013,203021
"1163","Hombre","Puerto Varas","235",2014,224693
"1164","Hombre","Puerto Varas","235",2015,301222
"1165","Hombre","Pumanque","236",2010,142139
"1166","Hombre","Pumanque","236",2011,52251
"1167","Hombre","Pumanque","236",2012,157279
"1168","Hombre","Pumanque","236",2013,127673
"1169","Hombre","Pumanque","236",2014,181876
"1170","Hombre","Pumanque","236",2015,193586
"1171","Hombre","Punitaqui","237",2010,169884
"1172","Hombre","Punitaqui","237",2011,200967
"1173","Hombre","Punitaqui","237",2012,282661
"1174","Hombre","Punitaqui","237",2013,219169
"1175","Hombre","Punitaqui","237",2014,235054
"1176","Hombre","Punitaqui","237",2015,237127
"1177","Hombre","Punta Arenas","238",2010,349874
"1178","Hombre","Punta Arenas","238",2011,402682
"1179","Hombre","Punta Arenas","238",2012,412919
"1180","Hombre","Punta Arenas","238",2013,428629
"1181","Hombre","Punta Arenas","238",2014,400000
"1182","Hombre","Punta Arenas","238",2015,452692
"1183","Hombre","Puqueldón","239",2010,139904
"1184","Hombre","Puqueldón","239",2011,149521
"1185","Hombre","Puqueldón","239",2012,100451
"1186","Hombre","Puqueldón","239",2013,179320
"1187","Hombre","Puqueldón","239",2014,222333
"1188","Hombre","Puqueldón","239",2015,240065
"1189","Hombre","Purén","240",2010,71031
"1190","Hombre","Purén","240",2011,54677
"1191","Hombre","Purén","240",2012,15477
"1192","Hombre","Purén","240",2013,20861
"1193","Hombre","Purranque","241",2010,79801
"1194","Hombre","Purranque","241",2011,139553
"1195","Hombre","Purranque","241",2012,171659
"1196","Hombre","Purranque","241",2013,173395
"1197","Hombre","Purranque","241",2014,232800
"1198","Hombre","Purranque","241",2015,241433
"1199","Hombre","Putaendo","242",2010,165000
"1200","Hombre","Putaendo","242",2011,179834
"1201","Hombre","Putaendo","242",2012,214381
"1202","Hombre","Putaendo","242",2013,217859
"1203","Hombre","Putaendo","242",2014,264000
"1204","Hombre","Putaendo","242",2015,260714
"1205","Hombre","Putre","243",2010,75830
"1206","Hombre","Putre","243",2011,71893
"1207","Hombre","Putre","243",2012,70393
"1208","Hombre","Putre","243",2013,57283
"1209","Hombre","Putre","243",2014,93982
"1210","Hombre","Putre","243",2015,50014
"1211","Hombre","Puyehue","244",2010,159891
"1212","Hombre","Puyehue","244",2011,186685
"1213","Hombre","Puyehue","244",2012,70378
"1214","Hombre","Puyehue","244",2013,94392
"1215","Hombre","Puyehue","244",2014,154760
"1216","Hombre","Puyehue","244",2015,170663
"1217","Hombre","Quellón","246",2010,168435
"1218","Hombre","Quellón","246",2011,182880
"1219","Hombre","Quellón","246",2012,239383
"1220","Hombre","Quellón","246",2013,247279
"1221","Hombre","Quellón","246",2014,296053
"1222","Hombre","Quellón","246",2015,284878
"1223","Hombre","Quemchi","247",2010,59959
"1224","Hombre","Quilicura","249",2010,300051
"1225","Hombre","Quilicura","249",2011,301026
"1226","Hombre","Quilicura","249",2012,322690
"1227","Hombre","Quilicura","249",2013,350000
"1228","Hombre","Quilicura","249",2014,382826
"1229","Hombre","Quilicura","249",2015,401630
"1230","Hombre","Quillón","251",2010,139904
"1231","Hombre","Quillón","251",2011,128880
"1232","Hombre","Quillón","251",2012,177924
"1233","Hombre","Quillón","251",2013,184301
"1234","Hombre","Quillón","251",2014,199962
"1235","Hombre","Quillón","251",2015,224061
"1236","Hombre","Quillota","252",2010,171882
"1237","Hombre","Quillota","252",2011,200967
"1238","Hombre","Quillota","252",2012,234750
"1239","Hombre","Quillota","252",2013,250000
"1240","Hombre","Quillota","252",2014,329515
"1241","Hombre","Quillota","252",2015,300000
"1242","Hombre","Quilpué","253",2010,250000
"1243","Hombre","Quilpué","253",2011,236256
"1244","Hombre","Quilpué","253",2012,296275
"1245","Hombre","Quilpué","253",2013,300407
"1246","Hombre","Quilpué","253",2014,329176
"1247","Hombre","Quilpué","253",2015,354947
"1248","Hombre","Quinta de Tilcoco","255",2010,150147
"1249","Hombre","Quinta de Tilcoco","255",2011,143010
"1250","Hombre","Quinta de Tilcoco","255",2012,120675
"1251","Hombre","Quinta de Tilcoco","255",2013,210285
"1252","Hombre","Quinta de Tilcoco","255",2014,202085
"1253","Hombre","Quinta de Tilcoco","255",2015,160652
"1254","Hombre","Quinta Normal","256",2010,162027
"1255","Hombre","Quinta Normal","256",2011,220000
"1256","Hombre","Quinta Normal","256",2012,301353
"1257","Hombre","Quinta Normal","256",2013,250983
