"","sex","icse","geography_name","geography_id","year","lb_weighted_median"
"744","Hombre","Cuenta Propia","General Carrera","p114",2011,53290
"745","Hombre","Cuenta Propia","General Carrera","p114",2012,70393
"746","Hombre","Cuenta Propia","General Carrera","p114",2013,100136
"747","Hombre","Cuenta Propia","General Carrera","p114",2014,85837
"748","Hombre","Cuenta Propia","General Carrera","p114",2015,190272
"749","Hombre","Cuenta Propia","Huasco","p33",2010,150000
"750","Hombre","Cuenta Propia","Huasco","p33",2011,170511
"751","Hombre","Cuenta Propia","Huasco","p33",2012,150698
"752","Hombre","Cuenta Propia","Huasco","p33",2013,175762
"753","Hombre","Cuenta Propia","Huasco","p33",2014,200838
"754","Hombre","Cuenta Propia","Huasco","p33",2015,131188
"755","Hombre","Cuenta Propia","Iquique","p11",2010,195561
"756","Hombre","Cuenta Propia","Iquique","p11",2011,181838
"757","Hombre","Cuenta Propia","Iquique","p11",2012,208935
"758","Hombre","Cuenta Propia","Iquique","p11",2013,200000
"759","Hombre","Cuenta Propia","Iquique","p11",2014,299944
"760","Hombre","Cuenta Propia","Iquique","p11",2015,251006
"761","Hombre","Cuenta Propia","Limarí","p43",2010,149914
"762","Hombre","Cuenta Propia","Limarí","p43",2011,197566
"763","Hombre","Cuenta Propia","Limarí","p43",2012,130213
"764","Hombre","Cuenta Propia","Limarí","p43",2013,174240
"765","Hombre","Cuenta Propia","Limarí","p43",2014,170673
"766","Hombre","Cuenta Propia","Limarí","p43",2015,147908
"767","Hombre","Cuenta Propia","Linares","p74",2010,80202
"768","Hombre","Cuenta Propia","Linares","p74",2011,80206
"769","Hombre","Cuenta Propia","Linares","p74",2012,77920
"770","Hombre","Cuenta Propia","Linares","p74",2013,89394
"771","Hombre","Cuenta Propia","Linares","p74",2014,127794
"772","Hombre","Cuenta Propia","Linares","p74",2015,134010
"773","Hombre","Cuenta Propia","Llanquihue","p101",2010,164915
"774","Hombre","Cuenta Propia","Llanquihue","p101",2011,199361
"775","Hombre","Cuenta Propia","Llanquihue","p101",2012,150321
"776","Hombre","Cuenta Propia","Llanquihue","p101",2013,180244
"777","Hombre","Cuenta Propia","Llanquihue","p101",2014,199962
"778","Hombre","Cuenta Propia","Llanquihue","p101",2015,166884
"779","Hombre","Cuenta Propia","Los Andes","p53",2010,90548
"780","Hombre","Cuenta Propia","Los Andes","p53",2011,132788
"781","Hombre","Cuenta Propia","Los Andes","p53",2012,200000
"782","Hombre","Cuenta Propia","Los Andes","p53",2013,164377
"783","Hombre","Cuenta Propia","Los Andes","p53",2014,162425
"784","Hombre","Cuenta Propia","Los Andes","p53",2015,200005
"785","Hombre","Cuenta Propia","Magallanes","p121",2010,263134
"786","Hombre","Cuenta Propia","Magallanes","p121",2011,278886
"787","Hombre","Cuenta Propia","Magallanes","p121",2012,289025
"788","Hombre","Cuenta Propia","Magallanes","p121",2013,291854
"789","Hombre","Cuenta Propia","Magallanes","p121",2014,206555
"790","Hombre","Cuenta Propia","Magallanes","p121",2015,251019
"791","Hombre","Cuenta Propia","Maipo","p134",2010,125261
"792","Hombre","Cuenta Propia","Maipo","p134",2011,168871
"793","Hombre","Cuenta Propia","Maipo","p134",2012,170000
"794","Hombre","Cuenta Propia","Maipo","p134",2013,200271
"795","Hombre","Cuenta Propia","Maipo","p134",2014,201135
"796","Hombre","Cuenta Propia","Maipo","p134",2015,206343
"797","Hombre","Cuenta Propia","Malleco","p92",2010,70913
"798","Hombre","Cuenta Propia","Malleco","p92",2011,55422
"799","Hombre","Cuenta Propia","Malleco","p92",2012,70030
"800","Hombre","Cuenta Propia","Malleco","p92",2013,82730
"801","Hombre","Cuenta Propia","Malleco","p92",2014,99466
"802","Hombre","Cuenta Propia","Malleco","p92",2015,100323
"803","Hombre","Cuenta Propia","Marga Marga","p58",2010,149909
"804","Hombre","Cuenta Propia","Marga Marga","p58",2011,150000
"805","Hombre","Cuenta Propia","Marga Marga","p58",2012,130790
"806","Hombre","Cuenta Propia","Marga Marga","p58",2013,199245
"807","Hombre","Cuenta Propia","Marga Marga","p58",2014,200000
"808","Hombre","Cuenta Propia","Marga Marga","p58",2015,200815
"809","Hombre","Cuenta Propia","Melipilla","p135",2010,150030
"810","Hombre","Cuenta Propia","Melipilla","p135",2011,119616
"811","Hombre","Cuenta Propia","Melipilla","p135",2012,148091
"812","Hombre","Cuenta Propia","Melipilla","p135",2013,199245
"813","Hombre","Cuenta Propia","Melipilla","p135",2014,199962
"814","Hombre","Cuenta Propia","Melipilla","p135",2015,243957
"815","Hombre","Cuenta Propia","Ñuble","p84",2010,92706
"816","Hombre","Cuenta Propia","Ñuble","p84",2011,108166
"817","Hombre","Cuenta Propia","Ñuble","p84",2012,150843
"818","Hombre","Cuenta Propia","Ñuble","p84",2013,100497
"819","Hombre","Cuenta Propia","Ñuble","p84",2014,149875
"820","Hombre","Cuenta Propia","Ñuble","p84",2015,120032
"821","Hombre","Cuenta Propia","Osorno","p103",2010,79945
"822","Hombre","Cuenta Propia","Osorno","p103",2011,80387
"823","Hombre","Cuenta Propia","Osorno","p103",2012,84460
"824","Hombre","Cuenta Propia","Osorno","p103",2013,100047
"825","Hombre","Cuenta Propia","Osorno","p103",2014,119977
"826","Hombre","Cuenta Propia","Osorno","p103",2015,185131
"827","Hombre","Cuenta Propia","Parinacota","p152",2010,58057
"828","Hombre","Cuenta Propia","Parinacota","p152",2011,49020
"829","Hombre","Cuenta Propia","Parinacota","p152",2012,52795
"830","Hombre","Cuenta Propia","Parinacota","p152",2013,83179
"831","Hombre","Cuenta Propia","Parinacota","p152",2014,76758
"832","Hombre","Cuenta Propia","Parinacota","p152",2015,40000
"833","Hombre","Cuenta Propia","Petorca","p54",2010,120000
"834","Hombre","Cuenta Propia","Petorca","p54",2011,98332
"835","Hombre","Cuenta Propia","Petorca","p54",2012,150688
"836","Hombre","Cuenta Propia","Petorca","p54",2013,157646
"837","Hombre","Cuenta Propia","Petorca","p54",2014,200838
"838","Hombre","Cuenta Propia","Petorca","p54",2015,250068
"839","Hombre","Cuenta Propia","Quillota","p55",2010,100000
"840","Hombre","Cuenta Propia","Quillota","p55",2011,100321
"841","Hombre","Cuenta Propia","Quillota","p55",2012,151064
"842","Hombre","Cuenta Propia","Quillota","p55",2013,167206
"843","Hombre","Cuenta Propia","Quillota","p55",2014,199962
"844","Hombre","Cuenta Propia","Quillota","p55",2015,120327
"845","Hombre","Cuenta Propia","Ranco","p142",2010,80000
"846","Hombre","Cuenta Propia","Ranco","p142",2011,60139
"847","Hombre","Cuenta Propia","Ranco","p142",2012,70371
"848","Hombre","Cuenta Propia","Ranco","p142",2013,90000
"849","Hombre","Cuenta Propia","Ranco","p142",2014,145010
"850","Hombre","Cuenta Propia","Ranco","p142",2015,128252
"851","Hombre","Cuenta Propia","San Antonio","p56",2010,122762
"852","Hombre","Cuenta Propia","San Antonio","p56",2011,132408
"853","Hombre","Cuenta Propia","San Antonio","p56",2012,130717
"854","Hombre","Cuenta Propia","San Antonio","p56",2013,199245
"855","Hombre","Cuenta Propia","San Antonio","p56",2014,149972
"856","Hombre","Cuenta Propia","San Antonio","p56",2015,129770
"857","Hombre","Cuenta Propia","San Felipe","p57",2010,114793
"858","Hombre","Cuenta Propia","San Felipe","p57",2011,117375
"859","Hombre","Cuenta Propia","San Felipe","p57",2012,158631
"860","Hombre","Cuenta Propia","San Felipe","p57",2013,192012
"861","Hombre","Cuenta Propia","San Felipe","p57",2014,199987
"862","Hombre","Cuenta Propia","San Felipe","p57",2015,168320
"863","Hombre","Cuenta Propia","Santiago","p131",2010,199863
"864","Hombre","Cuenta Propia","Santiago","p131",2011,200704
"865","Hombre","Cuenta Propia","Santiago","p131",2012,245458
"866","Hombre","Cuenta Propia","Santiago","p131",2013,254462
"867","Hombre","Cuenta Propia","Santiago","p131",2014,277066
"868","Hombre","Cuenta Propia","Santiago","p131",2015,300000
"869","Hombre","Cuenta Propia","Talagante","p136",2010,151339
"870","Hombre","Cuenta Propia","Talagante","p136",2011,120000
"871","Hombre","Cuenta Propia","Talagante","p136",2012,205874
"872","Hombre","Cuenta Propia","Talagante","p136",2013,122119
"873","Hombre","Cuenta Propia","Talagante","p136",2014,161668
"874","Hombre","Cuenta Propia","Talagante","p136",2015,210146
"875","Hombre","Cuenta Propia","Talca","p71",2010,120019
"876","Hombre","Cuenta Propia","Talca","p71",2011,146166
"877","Hombre","Cuenta Propia","Talca","p71",2012,102200
"878","Hombre","Cuenta Propia","Talca","p71",2013,150245
"879","Hombre","Cuenta Propia","Talca","p71",2014,202085
"880","Hombre","Cuenta Propia","Talca","p71",2015,169776
"881","Hombre","Cuenta Propia","Tamarugal","p12",2010,69741
"882","Hombre","Cuenta Propia","Tamarugal","p12",2011,120580
"883","Hombre","Cuenta Propia","Tamarugal","p12",2012,97483
"884","Hombre","Cuenta Propia","Tamarugal","p12",2013,112904
"885","Hombre","Cuenta Propia","Tamarugal","p12",2014,140211
"886","Hombre","Cuenta Propia","Tamarugal","p12",2015,96560
"887","Hombre","Cuenta Propia","Tierra del Fuego","p123",2010,200000
"888","Hombre","Cuenta Propia","Tierra del Fuego","p123",2011,300000
"889","Hombre","Cuenta Propia","Tierra del Fuego","p123",2012,400000
"890","Hombre","Cuenta Propia","Tierra del Fuego","p123",2013,570000
"891","Hombre","Cuenta Propia","Tierra del Fuego","p123",2014,390000
"892","Hombre","Cuenta Propia","Tierra del Fuego","p123",2015,40000
"893","Hombre","Cuenta Propia","Tocopilla","p23",2010,100098
"894","Hombre","Cuenta Propia","Tocopilla","p23",2011,50242
"895","Hombre","Cuenta Propia","Tocopilla","p23",2012,150843
"896","Hombre","Cuenta Propia","Tocopilla","p23",2013,40000
"897","Hombre","Cuenta Propia","Tocopilla","p23",2014,535524
"898","Hombre","Cuenta Propia","Tocopilla","p23",2015,138134
"899","Hombre","Cuenta Propia","Última Esperanza","p124",2010,86643
"900","Hombre","Cuenta Propia","Última Esperanza","p124",2011,152933
"901","Hombre","Cuenta Propia","Última Esperanza","p124",2012,120670
"902","Hombre","Cuenta Propia","Última Esperanza","p124",2013,150199
"903","Hombre","Cuenta Propia","Última Esperanza","p124",2014,200861
"904","Hombre","Cuenta Propia","Última Esperanza","p124",2015,282816
"905","Hombre","Cuenta Propia","Valdivia","p141",2010,101307
"906","Hombre","Cuenta Propia","Valdivia","p141",2011,112116
"907","Hombre","Cuenta Propia","Valdivia","p141",2012,109580
"908","Hombre","Cuenta Propia","Valdivia","p141",2013,99769
"909","Hombre","Cuenta Propia","Valdivia","p141",2014,181082
"910","Hombre","Cuenta Propia","Valdivia","p141",2015,145032
"911","Hombre","Cuenta Propia","Valparaíso","p51",2010,105000
"912","Hombre","Cuenta Propia","Valparaíso","p51",2011,149521
"913","Hombre","Cuenta Propia","Valparaíso","p51",2012,150000
"914","Hombre","Cuenta Propia","Valparaíso","p51",2013,200271
"915","Hombre","Cuenta Propia","Valparaíso","p51",2014,249953
"916","Hombre","Cuenta Propia","Valparaíso","p51",2015,200690
"917","Hombre","Cuenta Propia",NA,NA,2010,58011
"918","Hombre","Cuenta Propia",NA,NA,2011,129700
"919","Hombre","Cuenta Propia",NA,NA,2012,50110
"920","Hombre","Empleador","Antofagasta","p21",2010,374631
"921","Hombre","Empleador","Antofagasta","p21",2011,301450
"922","Hombre","Empleador","Antofagasta","p21",2012,301353
"923","Hombre","Empleador","Antofagasta","p21",2013,398489
"924","Hombre","Empleador","Antofagasta","p21",2014,391327
"925","Hombre","Empleador","Antofagasta","p21",2015,560000
"926","Hombre","Empleador","Arauco","p82",2010,202946
"927","Hombre","Empleador","Arauco","p82",2011,186858
"928","Hombre","Empleador","Arauco","p82",2012,294152
"929","Hombre","Empleador","Arauco","p82",2013,180244
"930","Hombre","Empleador","Arauco","p82",2014,80395
"931","Hombre","Empleador","Arauco","p82",2015,230690
"932","Hombre","Empleador","Arica","p151",2010,302498
"933","Hombre","Empleador","Arica","p151",2011,299041
"934","Hombre","Empleador","Arica","p151",2012,303705
"935","Hombre","Empleador","Arica","p151",2013,344814
"936","Hombre","Empleador","Arica","p151",2014,333439
"937","Hombre","Empleador","Arica","p151",2015,355542
"938","Hombre","Empleador","Aysén","p112",2010,376368
"939","Hombre","Empleador","Aysén","p112",2011,567537
"940","Hombre","Empleador","Aysén","p112",2012,420000
"941","Hombre","Empleador","Aysén","p112",2013,225472
"942","Hombre","Empleador","Aysén","p112",2014,304943
"943","Hombre","Empleador","Aysén","p112",2015,429082
"944","Hombre","Empleador","Bíobío","p83",2010,224159
"945","Hombre","Empleador","Bíobío","p83",2011,512465
"946","Hombre","Empleador","Bíobío","p83",2012,202815
"947","Hombre","Empleador","Bíobío","p83",2013,197873
"948","Hombre","Empleador","Bíobío","p83",2014,467770
"949","Hombre","Empleador","Bíobío","p83",2015,501898
"950","Hombre","Empleador","Cachapoal","p61",2010,402340
"951","Hombre","Empleador","Cachapoal","p61",2011,201938
"952","Hombre","Empleador","Cachapoal","p61",2012,360852
"953","Hombre","Empleador","Cachapoal","p61",2013,300000
"954","Hombre","Empleador","Cachapoal","p61",2014,353428
"955","Hombre","Empleador","Cachapoal","p61",2015,406693
"956","Hombre","Empleador","Capitán Prat","p113",2010,250245
"957","Hombre","Empleador","Capitán Prat","p113",2011,2990411
"958","Hombre","Empleador","Capitán Prat","p113",2012,350000
"959","Hombre","Empleador","Capitán Prat","p113",2013,400000
"960","Hombre","Empleador","Capitán Prat","p113",2014,200000
"961","Hombre","Empleador","Cardenal Caro","p62",2010,148880
"962","Hombre","Empleador","Cardenal Caro","p62",2011,200255
"963","Hombre","Empleador","Cardenal Caro","p62",2012,262853
"964","Hombre","Empleador","Cardenal Caro","p62",2013,300044
"965","Hombre","Empleador","Cardenal Caro","p62",2014,375710
"966","Hombre","Empleador","Cardenal Caro","p62",2015,330976
"967","Hombre","Empleador","Cauquenes","p72",2010,127928
"968","Hombre","Empleador","Cauquenes","p72",2011,150200
"969","Hombre","Empleador","Cauquenes","p72",2012,250132
"970","Hombre","Empleador","Cauquenes","p72",2013,234980
"971","Hombre","Empleador","Cauquenes","p72",2014,161880
"972","Hombre","Empleador","Cauquenes","p72",2015,200653
"973","Hombre","Empleador","Cautín","p91",2010,200000
"974","Hombre","Empleador","Cautín","p91",2011,348881
"975","Hombre","Empleador","Cautín","p91",2012,249182
"976","Hombre","Empleador","Cautín","p91",2013,298867
"977","Hombre","Empleador","Cautín","p91",2014,499906
"978","Hombre","Empleador","Cautín","p91",2015,356580
"979","Hombre","Empleador","Chacabuco","p133",2010,149897
"980","Hombre","Empleador","Chacabuco","p133",2011,502417
"981","Hombre","Empleador","Chacabuco","p133",2012,2175045
"982","Hombre","Empleador","Chacabuco","p133",2013,513812
"983","Hombre","Empleador","Chacabuco","p133",2014,412434
"984","Hombre","Empleador","Chacabuco","p133",2015,421628
"985","Hombre","Empleador","Chañaral","p32",2010,199863
"986","Hombre","Empleador","Chañaral","p32",2015,700000
"987","Hombre","Empleador","Chiloé","p102",2010,223662
"988","Hombre","Empleador","Chiloé","p102",2011,199980
"989","Hombre","Empleador","Chiloé","p102",2012,249046
"990","Hombre","Empleador","Chiloé","p102",2013,350000
"991","Hombre","Empleador","Chiloé","p102",2014,399982
"992","Hombre","Empleador","Chiloé","p102",2015,305594
"993","Hombre","Empleador","Choapa","p42",2010,127022
"994","Hombre","Empleador","Choapa","p42",2011,200463
"995","Hombre","Empleador","Choapa","p42",2012,122333
"996","Hombre","Empleador","Choapa","p42",2013,299859
"997","Hombre","Empleador","Choapa","p42",2014,281853
"998","Hombre","Empleador","Choapa","p42",2015,388626
"999","Hombre","Empleador","Colchagua","p63",2010,327329
"1000","Hombre","Empleador","Colchagua","p63",2011,404259
"1001","Hombre","Empleador","Colchagua","p63",2012,479543
"1002","Hombre","Empleador","Colchagua","p63",2013,384991
"1003","Hombre","Empleador","Colchagua","p63",2014,262511
"1004","Hombre","Empleador","Colchagua","p63",2015,222756
"1005","Hombre","Empleador","Concepción","p81",2010,299795
"1006","Hombre","Empleador","Concepción","p81",2011,339502
"1007","Hombre","Empleador","Concepción","p81",2012,323282
"1008","Hombre","Empleador","Concepción","p81",2013,500678
"1009","Hombre","Empleador","Concepción","p81",2014,408256
"1010","Hombre","Empleador","Concepción","p81",2015,500522
"1011","Hombre","Empleador","Copiapó","p31",2010,332329
"1012","Hombre","Empleador","Copiapó","p31",2011,622369
"1013","Hombre","Empleador","Copiapó","p31",2012,500000
"1014","Hombre","Empleador","Copiapó","p31",2013,348678
"1015","Hombre","Empleador","Copiapó","p31",2014,599912
"1016","Hombre","Empleador","Copiapó","p31",2015,320087
"1017","Hombre","Empleador","Cordillera","p152",2010,250050
"1018","Hombre","Empleador","Cordillera","p152",2011,199361
"1019","Hombre","Empleador","Cordillera","p152",2012,100000
"1020","Hombre","Empleador","Cordillera","p152",2013,400138
"1021","Hombre","Empleador","Cordillera","p152",2014,413284
"1022","Hombre","Empleador","Cordillera","p152",2015,558000
"1023","Hombre","Empleador","Coyhaique","p111",2010,340000
"1024","Hombre","Empleador","Coyhaique","p111",2011,455165
"1025","Hombre","Empleador","Coyhaique","p111",2012,300683
"1026","Hombre","Empleador","Coyhaique","p111",2013,500000
"1027","Hombre","Empleador","Coyhaique","p111",2014,399925
"1028","Hombre","Empleador","Coyhaique","p111",2015,500135
"1029","Hombre","Empleador","Curicó","p73",2010,273658
"1030","Hombre","Empleador","Curicó","p73",2011,236049
"1031","Hombre","Empleador","Curicó","p73",2012,299637
"1032","Hombre","Empleador","Curicó","p73",2013,340000
"1033","Hombre","Empleador","Curicó","p73",2014,362088
"1034","Hombre","Empleador","Curicó","p73",2015,276052
"1035","Hombre","Empleador","El Loa","p22",2010,636801
"1036","Hombre","Empleador","El Loa","p22",2011,306249
"1037","Hombre","Empleador","El Loa","p22",2012,325233
"1038","Hombre","Empleador","El Loa","p22",2013,498296
"1039","Hombre","Empleador","El Loa","p22",2014,364637
"1040","Hombre","Empleador","El Loa","p22",2015,362895
"1041","Hombre","Empleador","Elqui","p41",2010,291469
"1042","Hombre","Empleador","Elqui","p41",2011,399760
"1043","Hombre","Empleador","Elqui","p41",2012,402248
"1044","Hombre","Empleador","Elqui","p41",2013,464861
"1045","Hombre","Empleador","Elqui","p41",2014,313935
"1046","Hombre","Empleador","Elqui","p41",2015,506913
"1047","Hombre","Empleador","General Carrera","p114",2011,100483
"1048","Hombre","Empleador","General Carrera","p114",2013,298867
"1049","Hombre","Empleador","General Carrera","p114",2014,199962
"1050","Hombre","Empleador","Huasco","p33",2010,174298
"1051","Hombre","Empleador","Huasco","p33",2011,150451
"1052","Hombre","Empleador","Huasco","p33",2012,200255
"1053","Hombre","Empleador","Huasco","p33",2013,256150
"1054","Hombre","Empleador","Huasco","p33",2014,224417
"1055","Hombre","Empleador","Huasco","p33",2015,200000
"1056","Hombre","Empleador","Iquique","p11",2010,354784
"1057","Hombre","Empleador","Iquique","p11",2011,500000
"1058","Hombre","Empleador","Iquique","p11",2012,421894
"1059","Hombre","Empleador","Iquique","p11",2013,685859
"1060","Hombre","Empleador","Iquique","p11",2014,999812
"1061","Hombre","Empleador","Iquique","p11",2015,500000
"1062","Hombre","Empleador","Limarí","p43",2010,150000
"1063","Hombre","Empleador","Limarí","p43",2011,180870
"1064","Hombre","Empleador","Limarí","p43",2012,200812
"1065","Hombre","Empleador","Limarí","p43",2013,316351
"1066","Hombre","Empleador","Limarí","p43",2014,106463
"1067","Hombre","Empleador","Limarí","p43",2015,168114
"1068","Hombre","Empleador","Linares","p74",2010,169817
"1069","Hombre","Empleador","Linares","p74",2011,148275
"1070","Hombre","Empleador","Linares","p74",2012,251405
"1071","Hombre","Empleador","Linares","p74",2013,219083
"1072","Hombre","Empleador","Linares","p74",2014,399982
"1073","Hombre","Empleador","Linares","p74",2015,500000
"1074","Hombre","Empleador","Llanquihue","p101",2010,299795
"1075","Hombre","Empleador","Llanquihue","p101",2011,554654
"1076","Hombre","Empleador","Llanquihue","p101",2012,550155
"1077","Hombre","Empleador","Llanquihue","p101",2013,498112
"1078","Hombre","Empleador","Llanquihue","p101",2014,502467
"1079","Hombre","Empleador","Llanquihue","p101",2015,501898
"1080","Hombre","Empleador","Los Andes","p53",2010,311071
"1081","Hombre","Empleador","Los Andes","p53",2011,258758
"1082","Hombre","Empleador","Los Andes","p53",2012,450000
"1083","Hombre","Empleador","Los Andes","p53",2013,400542
"1084","Hombre","Empleador","Los Andes","p53",2014,425379
"1085","Hombre","Empleador","Los Andes","p53",2015,305286
"1086","Hombre","Empleador","Magallanes","p121",2010,611913
"1087","Hombre","Empleador","Magallanes","p121",2011,448562
"1088","Hombre","Empleador","Magallanes","p121",2012,500262
"1089","Hombre","Empleador","Magallanes","p121",2013,443094
"1090","Hombre","Empleador","Magallanes","p121",2014,399958
"1091","Hombre","Empleador","Magallanes","p121",2015,545885
"1092","Hombre","Empleador","Maipo","p134",2010,400746
"1093","Hombre","Empleador","Maipo","p134",2011,498402
"1094","Hombre","Empleador","Maipo","p134",2012,632484
"1095","Hombre","Empleador","Maipo","p134",2013,509221
"1096","Hombre","Empleador","Maipo","p134",2014,181876
"1097","Hombre","Empleador","Maipo","p134",2015,370321
"1098","Hombre","Empleador","Malleco","p92",2010,217851
"1099","Hombre","Empleador","Malleco","p92",2011,197069
"1100","Hombre","Empleador","Malleco","p92",2012,176052
"1101","Hombre","Empleador","Malleco","p92",2013,216786
"1102","Hombre","Empleador","Malleco","p92",2014,344298
"1103","Hombre","Empleador","Malleco","p92",2015,295394
"1104","Hombre","Empleador","Marga Marga","p58",2010,155344
"1105","Hombre","Empleador","Marga Marga","p58",2011,171632
"1106","Hombre","Empleador","Marga Marga","p58",2012,350293
"1107","Hombre","Empleador","Marga Marga","p58",2013,485985
"1108","Hombre","Empleador","Marga Marga","p58",2014,401973
"1109","Hombre","Empleador","Marga Marga","p58",2015,414640
"1110","Hombre","Empleador","Melipilla","p135",2010,359967
"1111","Hombre","Empleador","Melipilla","p135",2011,313239
"1112","Hombre","Empleador","Melipilla","p135",2012,351579
"1113","Hombre","Empleador","Melipilla","p135",2013,320381
"1114","Hombre","Empleador","Melipilla","p135",2014,376602
"1115","Hombre","Empleador","Melipilla","p135",2015,150041
"1116","Hombre","Empleador","Ñuble","p84",2010,151652
"1117","Hombre","Empleador","Ñuble","p84",2011,251439
"1118","Hombre","Empleador","Ñuble","p84",2012,624735
"1119","Hombre","Empleador","Ñuble","p84",2013,436703
"1120","Hombre","Empleador","Ñuble","p84",2014,363752
"1121","Hombre","Empleador","Ñuble","p84",2015,343520
"1122","Hombre","Empleador","Osorno","p103",2010,373641
"1123","Hombre","Empleador","Osorno","p103",2011,499640
"1124","Hombre","Empleador","Osorno","p103",2012,296779
"1125","Hombre","Empleador","Osorno","p103",2013,498870
"1126","Hombre","Empleador","Osorno","p103",2014,410864
"1127","Hombre","Empleador","Osorno","p103",2015,501898
"1128","Hombre","Empleador","Parinacota","p152",2010,181177
"1129","Hombre","Empleador","Parinacota","p152",2015,240653
"1130","Hombre","Empleador","Petorca","p54",2010,200196
"1131","Hombre","Empleador","Petorca","p54",2011,371662
"1132","Hombre","Empleador","Petorca","p54",2012,301353
"1133","Hombre","Empleador","Petorca","p54",2013,214444
"1134","Hombre","Empleador","Petorca","p54",2014,462342
"1135","Hombre","Empleador","Petorca","p54",2015,301139
"1136","Hombre","Empleador","Quillota","p55",2010,252757
"1137","Hombre","Empleador","Quillota","p55",2011,249428
"1138","Hombre","Empleador","Quillota","p55",2012,449568
"1139","Hombre","Empleador","Quillota","p55",2013,200129
"1140","Hombre","Empleador","Quillota","p55",2014,398690
"1141","Hombre","Empleador","Quillota","p55",2015,440000
"1142","Hombre","Empleador","Ranco","p142",2010,205318
"1143","Hombre","Empleador","Ranco","p142",2011,50150
"1144","Hombre","Empleador","Ranco","p142",2012,305935
"1145","Hombre","Empleador","Ranco","p142",2013,235619
"1146","Hombre","Empleador","Ranco","p142",2014,19996
"1147","Hombre","Empleador","Ranco","p142",2015,1500406
"1148","Hombre","Empleador","San Antonio","p56",2010,120117
"1149","Hombre","Empleador","San Antonio","p56",2011,301450
"1150","Hombre","Empleador","San Antonio","p56",2012,450305
"1151","Hombre","Empleador","San Antonio","p56",2013,396216
"1152","Hombre","Empleador","San Antonio","p56",2014,489861
"1153","Hombre","Empleador","San Antonio","p56",2015,200815
"1154","Hombre","Empleador","San Felipe","p57",2010,170647
"1155","Hombre","Empleador","San Felipe","p57",2011,280790
"1156","Hombre","Empleador","San Felipe","p57",2012,301686
"1157","Hombre","Empleador","San Felipe","p57",2013,393089
"1158","Hombre","Empleador","San Felipe","p57",2014,302736
"1159","Hombre","Empleador","San Felipe","p57",2015,311451
"1160","Hombre","Empleador","Santiago","p131",2010,600069
"1161","Hombre","Empleador","Santiago","p131",2011,600281
"1162","Hombre","Empleador","Santiago","p131",2012,507246
"1163","Hombre","Empleador","Santiago","p131",2013,700949
"1164","Hombre","Empleador","Santiago","p131",2014,606254
"1165","Hombre","Empleador","Santiago","p131",2015,614368
"1166","Hombre","Empleador","Talagante","p136",2010,209856
"1167","Hombre","Empleador","Talagante","p136",2011,452586
"1168","Hombre","Empleador","Talagante","p136",2012,603373
"1169","Hombre","Empleador","Talagante","p136",2013,500678
"1170","Hombre","Empleador","Talagante","p136",2014,540155
"1171","Hombre","Empleador","Talagante","p136",2015,240000
"1172","Hombre","Empleador","Talca","p71",2010,299795
"1173","Hombre","Empleador","Talca","p71",2011,199361
"1174","Hombre","Empleador","Talca","p71",2012,329061
"1175","Hombre","Empleador","Talca","p71",2013,400000
"1176","Hombre","Empleador","Talca","p71",2014,475900
"1177","Hombre","Empleador","Talca","p71",2015,401536
"1178","Hombre","Empleador","Tamarugal","p12",2010,111326
"1179","Hombre","Empleador","Tamarugal","p12",2011,60290
"1180","Hombre","Empleador","Tamarugal","p12",2012,350522
"1181","Hombre","Empleador","Tamarugal","p12",2013,300407
"1182","Hombre","Empleador","Tamarugal","p12",2014,160000
"1183","Hombre","Empleador","Tamarugal","p12",2015,100000
"1184","Hombre","Empleador","Tierra del Fuego","p123",2010,320000
"1185","Hombre","Empleador","Tierra del Fuego","p123",2011,800000
"1186","Hombre","Empleador","Tierra del Fuego","p123",2013,1200000
"1187","Hombre","Empleador","Tierra del Fuego","p123",2014,1236000
"1188","Hombre","Empleador","Tierra del Fuego","p123",2015,1000000
"1189","Hombre","Empleador","Tocopilla","p23",2010,400000
"1190","Hombre","Empleador","Tocopilla","p23",2013,300000
"1191","Hombre","Empleador","Tocopilla","p23",2015,155632
"1192","Hombre","Empleador","Última Esperanza","p124",2010,300000
"1193","Hombre","Empleador","Última Esperanza","p124",2011,200967
"1194","Hombre","Empleador","Última Esperanza","p124",2012,502700
"1195","Hombre","Empleador","Última Esperanza","p124",2013,99622
"1196","Hombre","Empleador","Última Esperanza","p124",2014,586045
"1197","Hombre","Empleador","Última Esperanza","p124",2015,477436
"1198","Hombre","Empleador","Valdivia","p141",2010,300139
"1199","Hombre","Empleador","Valdivia","p141",2011,311947
"1200","Hombre","Empleador","Valdivia","p141",2012,476287
"1201","Hombre","Empleador","Valdivia","p141",2013,300381
"1202","Hombre","Empleador","Valdivia","p141",2014,431996
"1203","Hombre","Empleador","Valdivia","p141",2015,451834
"1204","Hombre","Empleador","Valparaíso","p51",2010,233953
"1205","Hombre","Empleador","Valparaíso","p51",2011,350000
"1206","Hombre","Empleador","Valparaíso","p51",2012,301353
"1207","Hombre","Empleador","Valparaíso","p51",2013,600813
"1208","Hombre","Empleador","Valparaíso","p51",2014,489724
"1209","Hombre","Empleador","Valparaíso","p51",2015,602277
"1210","Hombre","Empleador",NA,NA,2010,194351
"1211","Hombre","Empleador",NA,NA,2011,149521
