"","sex","isco","geography_name","geography_id","year","ub_weighted_median"
"565","Hombre","Empleados de oficina","Tierra del Fuego","p123",2012,600000
"566","Hombre","Empleados de oficina","Tierra del Fuego","p123",2013,800000
"567","Hombre","Empleados de oficina","Tocopilla","p23",2010,879860
"568","Hombre","Empleados de oficina","Tocopilla","p23",2011,200000
"569","Hombre","Empleados de oficina","Tocopilla","p23",2013,1643769
"570","Hombre","Empleados de oficina","Tocopilla","p23",2014,1799712
"571","Hombre","Empleados de oficina","Tocopilla","p23",2015,471915
"572","Hombre","Empleados de oficina","Última Esperanza","p124",2010,501426
"573","Hombre","Empleados de oficina","Última Esperanza","p124",2011,1345685
"574","Hombre","Empleados de oficina","Última Esperanza","p124",2012,502255
"575","Hombre","Empleados de oficina","Última Esperanza","p124",2013,502097
"576","Hombre","Empleados de oficina","Última Esperanza","p124",2014,997945
"577","Hombre","Empleados de oficina","Última Esperanza","p124",2015,1000271
"578","Hombre","Empleados de oficina","Valdivia","p141",2010,357429
"579","Hombre","Empleados de oficina","Valdivia","p141",2011,467247
"580","Hombre","Empleados de oficina","Valdivia","p141",2012,462586
"581","Hombre","Empleados de oficina","Valdivia","p141",2013,372500
"582","Hombre","Empleados de oficina","Valdivia","p141",2014,649878
"583","Hombre","Empleados de oficina","Valdivia","p141",2015,516100
"584","Hombre","Empleados de oficina","Valparaíso","p51",2010,372846
"585","Hombre","Empleados de oficina","Valparaíso","p51",2011,452839
"586","Hombre","Empleados de oficina","Valparaíso","p51",2012,500000
"587","Hombre","Empleados de oficina","Valparaíso","p51",2013,428968
"588","Hombre","Empleados de oficina","Valparaíso","p51",2014,606254
"589","Hombre","Empleados de oficina","Valparaíso","p51",2015,512234
"590","Hombre","Empleados de oficina",NA,NA,2010,285000
"591","Hombre","Empleados de oficina",NA,NA,2012,583260
"592","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Antofagasta","p21",2011,2512083
"593","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Arauco","p82",2011,700000
"594","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Arica","p151",2011,1116420
"595","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Aysén","p112",2011,2009666
"596","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Bíobío","p83",2011,1580000
"597","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Cachapoal","p61",2011,3130937
"598","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Capitán Prat","p113",2011,2990411
"599","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Cardenal Caro","p62",2011,2131811
"600","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Cauquenes","p72",2011,2000000
"601","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Cautín","p91",2011,1196164
"602","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Chacabuco","p133",2011,3014500
"603","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Chañaral","p32",2011,884253
"604","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Chiloé","p102",2011,2073267
"605","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Choapa","p42",2011,3000000
"606","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Colchagua","p63",2011,1201185
"607","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Concepción","p81",2011,1495205
"608","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Copiapó","p31",2011,10026858
"609","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Cordillera","p152",2011,4000000
"610","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Coyhaique","p111",2011,1495205
"611","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Curicó","p73",2011,1013039
"612","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","El Loa","p22",2011,5000000
"613","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Elqui","p41",2011,1077126
"614","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Huasco","p33",2011,3014500
"615","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Iquique","p11",2011,2009666
"616","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Limarí","p43",2011,1280000
"617","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Linares","p74",2011,2910555
"618","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Llanquihue","p101",2011,1503608
"619","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Los Andes","p53",2011,797443
"620","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Magallanes","p121",2011,2640353
"621","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Maipo","p134",2011,1409074
"622","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Malleco","p92",2011,4254164
"623","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Marga Marga","p58",2011,3513733
"624","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Melipilla","p135",2011,2500000
"625","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Ñuble","p84",2011,1069601
"626","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Osorno","p103",2011,1743746
"627","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Petorca","p54",2011,888329
"628","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Quillota","p55",2011,726626
"629","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Ranco","p142",2011,747603
"630","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","San Antonio","p56",2011,10338394
"631","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","San Felipe","p57",2011,678262
"632","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Santiago","p131",2011,1571406
"633","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Talagante","p136",2011,3317415
"634","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Talca","p71",2011,3005077
"635","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Tamarugal","p12",2011,976763
"636","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Tierra del Fuego","p123",2011,1000000
"637","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Valdivia","p141",2011,1459576
"638","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas","Valparaíso","p51",2011,1739434
"639","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Antofagasta","p21",2012,1505615
"640","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Antofagasta","p21",2013,2861895
"641","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Antofagasta","p21",2014,1969958
"642","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Antofagasta","p21",2015,1731206
"643","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Arauco","p82",2012,1508432
"644","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Arauco","p82",2013,1195468
"645","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Arauco","p82",2014,1818761
"646","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Arauco","p82",2015,1000271
"647","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Arica","p151",2012,1840287
"648","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Arica","p151",2013,966769
"649","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Arica","p151",2014,1010423
"650","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Arica","p151",2015,1500711
"651","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Aysén","p112",2012,2129654
"652","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Aysén","p112",2013,2738996
"653","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Aysén","p112",2014,2500000
"654","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Aysén","p112",2015,3514261
"655","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Bíobío","p83",2012,2514053
"656","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Bíobío","p83",2013,7284034
"657","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Bíobío","p83",2014,2000000
"658","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Bíobío","p83",2015,2008149
"659","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Cachapoal","p61",2012,544748
"660","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Cachapoal","p61",2013,1672221
"661","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Cachapoal","p61",2014,1508721
"662","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Cachapoal","p61",2015,1898176
"663","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Cardenal Caro","p62",2012,3113982
"664","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Cardenal Caro","p62",2013,3199849
"665","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Cardenal Caro","p62",2014,1525932
"666","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Cardenal Caro","p62",2015,1244337
"667","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Cauquenes","p72",2012,502811
"668","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Cauquenes","p72",2013,1114104
"669","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Cauquenes","p72",2014,1305466
"670","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Cauquenes","p72",2015,497847
"671","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Cautín","p91",2012,1226829
"672","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Cautín","p91",2013,1062282
"673","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Cautín","p91",2014,1399737
"674","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Cautín","p91",2015,3460000
"675","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Chacabuco","p133",2012,3127473
"676","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Chacabuco","p133",2013,4782371
"677","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Chacabuco","p133",2014,5315759
"678","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Chacabuco","p133",2015,14759897
"679","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Chañaral","p32",2012,1246970
"680","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Chañaral","p32",2015,3032305
"681","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Chiloé","p102",2012,2202471
"682","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Chiloé","p102",2013,1435285
"683","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Chiloé","p102",2014,3299381
"684","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Chiloé","p102",2015,1643440
"685","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Choapa","p42",2012,783518
"686","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Choapa","p42",2013,1997897
"687","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Choapa","p42",2014,954009
"688","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Choapa","p42",2015,5020373
"689","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Colchagua","p63",2012,2009021
"690","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Colchagua","p63",2013,1001356
"691","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Colchagua","p63",2014,792374
"692","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Colchagua","p63",2015,1304197
"693","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Concepción","p81",2012,1133499
"694","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Concepción","p81",2013,1992447
"695","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Concepción","p81",2014,1121629
"696","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Concepción","p81",2015,1040000
"697","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Copiapó","p31",2012,1609219
"698","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Copiapó","p31",2013,2002711
"699","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Copiapó","p31",2014,2436174
"700","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Copiapó","p31",2015,2339984
"701","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Cordillera","p152",2012,1000000
"702","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Cordillera","p152",2013,2000000
"703","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Cordillera","p152",2014,2000000
"704","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Cordillera","p152",2015,2008149
"705","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Coyhaique","p111",2012,1532721
"706","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Coyhaique","p111",2013,1632210
"707","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Coyhaique","p111",2014,1973213
"708","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Coyhaique","p111",2015,3676640
"709","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Curicó","p73",2012,1501463
"710","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Curicó","p73",2013,1729650
"711","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Curicó","p73",2014,1951073
"712","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Curicó","p73",2015,1514189
"713","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","El Loa","p22",2012,3263240
"714","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","El Loa","p22",2013,2703660
"715","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","El Loa","p22",2014,2580384
"716","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","El Loa","p22",2015,3012224
"717","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Elqui","p41",2012,2190464
"718","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Elqui","p41",2013,2000000
"719","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Elqui","p41",2014,4833188
"720","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Elqui","p41",2015,2518340
"721","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","General Carrera","p114",2015,1706927
"722","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Huasco","p33",2012,2514053
"723","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Huasco","p33",2013,996224
"724","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Huasco","p33",2014,1499719
"725","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Huasco","p33",2015,4013066
"726","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Iquique","p11",2012,1262054
"727","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Iquique","p11",2013,2674721
"728","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Iquique","p11",2014,1999815
"729","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Iquique","p11",2015,2605034
"730","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Limarí","p43",2012,922900
"731","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Limarí","p43",2013,1001356
"732","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Limarí","p43",2014,3009000
"733","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Limarí","p43",2015,550000
"734","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Linares","p74",2012,2187788
"735","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Linares","p74",2013,1494336
"736","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Linares","p74",2014,1652041
"737","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Linares","p74",2015,3018034
"738","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Llanquihue","p101",2012,3007723
"739","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Llanquihue","p101",2013,2000000
"740","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Llanquihue","p101",2014,3525186
"741","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Llanquihue","p101",2015,4000000
"742","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Los Andes","p53",2012,1502884
"743","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Los Andes","p53",2013,1350000
"744","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Los Andes","p53",2014,1734201
"745","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Los Andes","p53",2015,1300000
"746","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Magallanes","p121",2012,2500000
"747","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Magallanes","p121",2013,4073232
"748","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Magallanes","p121",2014,1900000
"749","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Magallanes","p121",2015,5345032
"750","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Maipo","p134",2012,4022484
"751","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Maipo","p134",2013,2811597
"752","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Maipo","p134",2014,2199587
"753","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Maipo","p134",2015,3362774
"754","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Malleco","p92",2012,1348699
"755","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Malleco","p92",2013,1029558
"756","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Malleco","p92",2014,1559082
"757","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Malleco","p92",2015,2000000
"758","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Marga Marga","p58",2012,1537923
"759","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Marga Marga","p58",2013,1206461
"760","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Marga Marga","p58",2014,2019621
"761","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Marga Marga","p58",2015,1500000
"762","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Melipilla","p135",2012,1313906
"763","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Melipilla","p135",2013,1846878
"764","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Melipilla","p135",2014,1096562
"765","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Melipilla","p135",2015,5020373
"766","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Ñuble","p84",2012,1671286
"767","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Ñuble","p84",2013,3000000
"768","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Ñuble","p84",2014,2299569
"769","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Ñuble","p84",2015,5020373
"770","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Osorno","p103",2012,2514053
"771","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Osorno","p103",2013,2827000
"772","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Osorno","p103",2014,2499531
"773","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Osorno","p103",2015,1267627
"774","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Petorca","p54",2012,4339811
"775","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Petorca","p54",2013,10013556
"776","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Petorca","p54",2014,1239781
"777","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Quillota","p55",2012,3079461
"778","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Quillota","p55",2013,1487175
"779","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Quillota","p55",2014,1007739
"780","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Quillota","p55",2015,2170978
"781","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","Ranco","p142",2012,1300000
"782","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","San Antonio","p56",2012,3016863
"783","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","San Antonio","p56",2013,1593958
"784","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","San Antonio","p56",2014,1515634
"785","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","San Antonio","p56",2015,3313446
"786","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","San Felipe","p57",2012,3100000
"787","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","San Felipe","p57",2013,3486783
"788","Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr","San Felipe","p57",2014,1489054
