"","sex","isced","geography_name","geography_id","year","ub_weighted_median"
"416","Hombre","Educación Secundaria","Tarapacá",1,2015,420114
"417","Hombre","Educación Secundaria","Valparaíso",5,2012,294322
"418","Hombre","Educación Secundaria","Valparaíso",5,2013,341794
"419","Hombre","Educación Secundaria","Valparaíso",5,2014,349992
"420","Hombre","Educación Secundaria","Valparaíso",5,2015,361467
"421","Hombre","Educación Secundaria",NA,NA,2012,276691
"422","Hombre","Educación Técnica (Educación Superior no Universitaria)","Antofagasta",2,2010,600000
"423","Hombre","Educación Técnica (Educación Superior no Universitaria)","Antofagasta",2,2011,700000
"424","Hombre","Educación Técnica (Educación Superior no Universitaria)","Antofagasta",2,2012,703935
"425","Hombre","Educación Técnica (Educación Superior no Universitaria)","Antofagasta",2,2013,750017
"426","Hombre","Educación Técnica (Educación Superior no Universitaria)","Antofagasta",2,2014,850000
"427","Hombre","Educación Técnica (Educación Superior no Universitaria)","Antofagasta",2,2015,892761
"428","Hombre","Educación Técnica (Educación Superior no Universitaria)","Araucanía",9,2010,481440
"429","Hombre","Educación Técnica (Educación Superior no Universitaria)","Araucanía",9,2011,668788
"430","Hombre","Educación Técnica (Educación Superior no Universitaria)","Araucanía",9,2012,531712
"431","Hombre","Educación Técnica (Educación Superior no Universitaria)","Araucanía",9,2013,500244
"432","Hombre","Educación Técnica (Educación Superior no Universitaria)","Araucanía",9,2014,487427
"433","Hombre","Educación Técnica (Educación Superior no Universitaria)","Araucanía",9,2015,541366
"434","Hombre","Educación Técnica (Educación Superior no Universitaria)","Arica y Parinacota",15,2010,504244
"435","Hombre","Educación Técnica (Educación Superior no Universitaria)","Arica y Parinacota",15,2011,487167
"436","Hombre","Educación Técnica (Educación Superior no Universitaria)","Arica y Parinacota",15,2012,492754
"437","Hombre","Educación Técnica (Educación Superior no Universitaria)","Arica y Parinacota",15,2013,481463
"438","Hombre","Educación Técnica (Educación Superior no Universitaria)","Arica y Parinacota",15,2014,538964
"439","Hombre","Educación Técnica (Educación Superior no Universitaria)","Arica y Parinacota",15,2015,481458
"440","Hombre","Educación Técnica (Educación Superior no Universitaria)","Atacama",3,2010,626296
"441","Hombre","Educación Técnica (Educación Superior no Universitaria)","Atacama",3,2011,556345
"442","Hombre","Educación Técnica (Educación Superior no Universitaria)","Atacama",3,2012,553092
"443","Hombre","Educación Técnica (Educación Superior no Universitaria)","Atacama",3,2013,734127
"444","Hombre","Educación Técnica (Educación Superior no Universitaria)","Atacama",3,2014,650051
"445","Hombre","Educación Técnica (Educación Superior no Universitaria)","Atacama",3,2015,995038
"446","Hombre","Educación Técnica (Educación Superior no Universitaria)","Aysén",11,2010,820305
"447","Hombre","Educación Técnica (Educación Superior no Universitaria)","Aysén",11,2011,796674
"448","Hombre","Educación Técnica (Educación Superior no Universitaria)","Aysén",11,2012,865751
"449","Hombre","Educación Técnica (Educación Superior no Universitaria)","Aysén",11,2013,675388
"450","Hombre","Educación Técnica (Educación Superior no Universitaria)","Aysén",11,2014,682449
"451","Hombre","Educación Técnica (Educación Superior no Universitaria)","Aysén",11,2015,866050
"452","Hombre","Educación Técnica (Educación Superior no Universitaria)","Bíobío",8,2010,350000
"453","Hombre","Educación Técnica (Educación Superior no Universitaria)","Bíobío",8,2011,400833
"454","Hombre","Educación Técnica (Educación Superior no Universitaria)","Bíobío",8,2012,460535
"455","Hombre","Educación Técnica (Educación Superior no Universitaria)","Bíobío",8,2013,416138
"456","Hombre","Educación Técnica (Educación Superior no Universitaria)","Bíobío",8,2014,442701
"457","Hombre","Educación Técnica (Educación Superior no Universitaria)","Bíobío",8,2015,500000
"458","Hombre","Educación Técnica (Educación Superior no Universitaria)","Coquimbo",4,2010,523442
"459","Hombre","Educación Técnica (Educación Superior no Universitaria)","Coquimbo",4,2011,502417
"460","Hombre","Educación Técnica (Educación Superior no Universitaria)","Coquimbo",4,2012,572571
"461","Hombre","Educación Técnica (Educación Superior no Universitaria)","Coquimbo",4,2013,594310
"462","Hombre","Educación Técnica (Educación Superior no Universitaria)","Coquimbo",4,2014,599887
"463","Hombre","Educación Técnica (Educación Superior no Universitaria)","Coquimbo",4,2015,592500
"464","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Lagos",10,2010,500489
"465","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Lagos",10,2011,585517
"466","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Lagos",10,2012,583214
"467","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Lagos",10,2013,566132
"468","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Lagos",10,2014,669577
"469","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Lagos",10,2015,588974
"470","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Ríos",14,2010,629979
"471","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Ríos",14,2011,455435
"472","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Ríos",14,2012,600277
"473","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Ríos",14,2013,500678
"474","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Ríos",14,2014,648708
"475","Hombre","Educación Técnica (Educación Superior no Universitaria)","Los Ríos",14,2015,650006
"476","Hombre","Educación Técnica (Educación Superior no Universitaria)","Magallanes",12,2010,923590
"477","Hombre","Educación Técnica (Educación Superior no Universitaria)","Magallanes",12,2011,647922
"478","Hombre","Educación Técnica (Educación Superior no Universitaria)","Magallanes",12,2012,817771
"479","Hombre","Educación Técnica (Educación Superior no Universitaria)","Magallanes",12,2013,1084416
"480","Hombre","Educación Técnica (Educación Superior no Universitaria)","Magallanes",12,2014,1169781
"481","Hombre","Educación Técnica (Educación Superior no Universitaria)","Magallanes",12,2015,1000271
"482","Hombre","Educación Técnica (Educación Superior no Universitaria)","Maule",7,2010,364619
"483","Hombre","Educación Técnica (Educación Superior no Universitaria)","Maule",7,2011,400000
"484","Hombre","Educación Técnica (Educación Superior no Universitaria)","Maule",7,2012,579602
"485","Hombre","Educación Técnica (Educación Superior no Universitaria)","Maule",7,2013,531543
"486","Hombre","Educación Técnica (Educación Superior no Universitaria)","Maule",7,2014,454690
"487","Hombre","Educación Técnica (Educación Superior no Universitaria)","Maule",7,2015,496263
"488","Hombre","Educación Técnica (Educación Superior no Universitaria)","Metropolitana",13,2010,399726
"489","Hombre","Educación Técnica (Educación Superior no Universitaria)","Metropolitana",13,2011,443783
"490","Hombre","Educación Técnica (Educación Superior no Universitaria)","Metropolitana",13,2012,446425
"491","Hombre","Educación Técnica (Educación Superior no Universitaria)","Metropolitana",13,2013,499103
"492","Hombre","Educación Técnica (Educación Superior no Universitaria)","Metropolitana",13,2014,513497
"493","Hombre","Educación Técnica (Educación Superior no Universitaria)","Metropolitana",13,2015,550149
"494","Hombre","Educación Técnica (Educación Superior no Universitaria)","O'Higgins",6,2010,400326
"495","Hombre","Educación Técnica (Educación Superior no Universitaria)","O'Higgins",6,2011,405116
"496","Hombre","Educación Técnica (Educación Superior no Universitaria)","O'Higgins",6,2012,502255
"497","Hombre","Educación Técnica (Educación Superior no Universitaria)","O'Higgins",6,2013,566767
"498","Hombre","Educación Técnica (Educación Superior no Universitaria)","O'Higgins",6,2014,503232
"499","Hombre","Educación Técnica (Educación Superior no Universitaria)","O'Higgins",6,2015,631440
"500","Hombre","Educación Técnica (Educación Superior no Universitaria)","Tarapacá",1,2010,598317
"501","Hombre","Educación Técnica (Educación Superior no Universitaria)","Tarapacá",1,2011,599457
"502","Hombre","Educación Técnica (Educación Superior no Universitaria)","Tarapacá",1,2012,602706
"503","Hombre","Educación Técnica (Educación Superior no Universitaria)","Tarapacá",1,2013,831236
"504","Hombre","Educación Técnica (Educación Superior no Universitaria)","Tarapacá",1,2014,790538
"505","Hombre","Educación Técnica (Educación Superior no Universitaria)","Tarapacá",1,2015,600571
"506","Hombre","Educación Técnica (Educación Superior no Universitaria)","Valparaíso",5,2010,386250
"507","Hombre","Educación Técnica (Educación Superior no Universitaria)","Valparaíso",5,2011,405315
"508","Hombre","Educación Técnica (Educación Superior no Universitaria)","Valparaíso",5,2012,469330
"509","Hombre","Educación Técnica (Educación Superior no Universitaria)","Valparaíso",5,2013,472134
"510","Hombre","Educación Técnica (Educación Superior no Universitaria)","Valparaíso",5,2014,504003
"511","Hombre","Educación Técnica (Educación Superior no Universitaria)","Valparaíso",5,2015,526992
"512","Hombre","Educación Técnica (Educación Superior no Universitaria)",NA,NA,2010,80078
"513","Hombre","Educación Técnica (Educación Superior no Universitaria)",NA,NA,2011,174441
"514","Hombre","Educación universitaria","Antofagasta",2,2010,999581
"515","Hombre","Educación universitaria","Antofagasta",2,2011,930486
"516","Hombre","Educación universitaria","Araucanía",9,2010,599315
"517","Hombre","Educación universitaria","Araucanía",9,2011,600186
"518","Hombre","Educación universitaria","Arica y Parinacota",15,2010,540112
"519","Hombre","Educación universitaria","Arica y Parinacota",15,2011,593554
"520","Hombre","Educación universitaria","Atacama",3,2010,840000
"521","Hombre","Educación universitaria","Atacama",3,2011,838541
"522","Hombre","Educación universitaria","Aysén",11,2010,999328
"523","Hombre","Educación universitaria","Aysén",11,2011,1155545
"524","Hombre","Educación universitaria","Bíobío",8,2010,599590
"525","Hombre","Educación universitaria","Bíobío",8,2011,634554
"526","Hombre","Educación universitaria","Coquimbo",4,2010,745169
"527","Hombre","Educación universitaria","Coquimbo",4,2011,607534
"528","Hombre","Educación universitaria","Los Lagos",10,2010,649983
"529","Hombre","Educación universitaria","Los Lagos",10,2011,697830
"530","Hombre","Educación universitaria","Los Ríos",14,2010,762120
"531","Hombre","Educación universitaria","Los Ríos",14,2011,697763
"532","Hombre","Educación universitaria","Magallanes",12,2010,1128411
"533","Hombre","Educación universitaria","Magallanes",12,2011,1417873
"534","Hombre","Educación universitaria","Maule",7,2010,705073
"535","Hombre","Educación universitaria","Maule",7,2011,590738
"536","Hombre","Educación universitaria","Metropolitana",13,2010,850235
"537","Hombre","Educación universitaria","Metropolitana",13,2011,800000
"538","Hombre","Educación universitaria","O'Higgins",6,2010,774757
"539","Hombre","Educación universitaria","O'Higgins",6,2011,639029
"540","Hombre","Educación universitaria","Tarapacá",1,2010,700685
"541","Hombre","Educación universitaria","Tarapacá",1,2011,652222
"542","Hombre","Educación universitaria","Valparaíso",5,2010,546000
"543","Hombre","Educación universitaria","Valparaíso",5,2011,584743
"544","Hombre","Educación universitaria",NA,NA,2010,996678
"545","Hombre","Educación universitaria",NA,NA,2011,803867
"546","Hombre","Educación Universitaria","Antofagasta",2,2012,1014597
"547","Hombre","Educación Universitaria","Antofagasta",2,2013,1005043
"548","Hombre","Educación Universitaria","Antofagasta",2,2014,1023682
"549","Hombre","Educación Universitaria","Antofagasta",2,2015,1002651
"550","Hombre","Educación Universitaria","Araucanía",9,2012,628299
"551","Hombre","Educación Universitaria","Araucanía",9,2013,679392
"552","Hombre","Educación Universitaria","Araucanía",9,2014,827718
"553","Hombre","Educación Universitaria","Araucanía",9,2015,853525
"554","Hombre","Educación Universitaria","Arica y Parinacota",15,2012,618449
"555","Hombre","Educación Universitaria","Arica y Parinacota",15,2013,550546
"556","Hombre","Educación Universitaria","Arica y Parinacota",15,2014,782860
"557","Hombre","Educación Universitaria","Arica y Parinacota",15,2015,648837
"558","Hombre","Educación Universitaria","Atacama",3,2012,909830
"559","Hombre","Educación Universitaria","Atacama",3,2013,1011870
"560","Hombre","Educación Universitaria","Atacama",3,2014,988720
"561","Hombre","Educación Universitaria","Atacama",3,2015,853000
"562","Hombre","Educación Universitaria","Aysén",11,2012,1100946
"563","Hombre","Educación Universitaria","Aysén",11,2013,1124231
"564","Hombre","Educación Universitaria","Aysén",11,2014,1326655
"565","Hombre","Educación Universitaria","Aysén",11,2015,1500000
"566","Hombre","Educación Universitaria","Bíobío",8,2012,663808
"567","Hombre","Educación Universitaria","Bíobío",8,2013,668544
"568","Hombre","Educación Universitaria","Bíobío",8,2014,625315
"569","Hombre","Educación Universitaria","Bíobío",8,2015,700000
"570","Hombre","Educación Universitaria","Coquimbo",4,2012,686633
"571","Hombre","Educación Universitaria","Coquimbo",4,2013,829874
"572","Hombre","Educación Universitaria","Coquimbo",4,2014,806298
"573","Hombre","Educación Universitaria","Coquimbo",4,2015,803260
"574","Hombre","Educación Universitaria","Los Lagos",10,2012,800000
"575","Hombre","Educación Universitaria","Los Lagos",10,2013,794884
"576","Hombre","Educación Universitaria","Los Lagos",10,2014,950000
"577","Hombre","Educación Universitaria","Los Lagos",10,2015,950000
"578","Hombre","Educación Universitaria","Los Ríos",14,2012,844722
"579","Hombre","Educación Universitaria","Los Ríos",14,2013,835693
"580","Hombre","Educación Universitaria","Los Ríos",14,2014,700088
"581","Hombre","Educación Universitaria","Los Ríos",14,2015,727791
"582","Hombre","Educación Universitaria","Magallanes",12,2012,903198
"583","Hombre","Educación Universitaria","Magallanes",12,2013,1179688
"584","Hombre","Educación Universitaria","Magallanes",12,2014,994765
"585","Hombre","Educación Universitaria","Magallanes",12,2015,1516939
"586","Hombre","Educación Universitaria","Maule",7,2012,609659
"587","Hombre","Educación Universitaria","Maule",7,2013,585187
"588","Hombre","Educación Universitaria","Maule",7,2014,686223
"589","Hombre","Educación Universitaria","Maule",7,2015,800216
"590","Hombre","Educación Universitaria","Metropolitana",13,2012,925003
"591","Hombre","Educación Universitaria","Metropolitana",13,2013,901103
"592","Hombre","Educación Universitaria","Metropolitana",13,2014,854056
"593","Hombre","Educación Universitaria","Metropolitana",13,2015,950046
"594","Hombre","Educación Universitaria","O'Higgins",6,2012,924832
"595","Hombre","Educación Universitaria","O'Higgins",6,2013,797268
"596","Hombre","Educación Universitaria","O'Higgins",6,2014,900574
"597","Hombre","Educación Universitaria","O'Higgins",6,2015,810042
"598","Hombre","Educación Universitaria","Tarapacá",1,2012,624346
"599","Hombre","Educación Universitaria","Tarapacá",1,2013,881323
"600","Hombre","Educación Universitaria","Tarapacá",1,2014,802276
"601","Hombre","Educación Universitaria","Tarapacá",1,2015,900124
"602","Hombre","Educación Universitaria","Valparaíso",5,2012,686614
"603","Hombre","Educación Universitaria","Valparaíso",5,2013,693685
"604","Hombre","Educación Universitaria","Valparaíso",5,2014,738658
"605","Hombre","Educación Universitaria","Valparaíso",5,2015,802381
"606","Hombre","Educación Universitaria",NA,NA,2012,1779645
"607","Hombre","Nivel ignorado","Antofagasta",2,2011,300000
"608","Hombre","Nivel ignorado","Antofagasta",2,2013,450610
"609","Hombre","Nivel ignorado","Araucanía",9,2011,256232
"610","Hombre","Nivel ignorado","Araucanía",9,2014,2616995
"611","Hombre","Nivel ignorado","Arica y Parinacota",15,2010,232500
"612","Hombre","Nivel ignorado","Arica y Parinacota",15,2011,1510003
"613","Hombre","Nivel ignorado","Arica y Parinacota",15,2012,926406
"614","Hombre","Nivel ignorado","Arica y Parinacota",15,2013,1502033
"615","Hombre","Nivel ignorado","Arica y Parinacota",15,2014,1010423
"616","Hombre","Nivel ignorado","Arica y Parinacota",15,2015,532160
"617","Hombre","Nivel ignorado","Atacama",3,2010,820803
"618","Hombre","Nivel ignorado","Atacama",3,2011,2660000
"619","Hombre","Nivel ignorado","Atacama",3,2014,1515634
"620","Hombre","Nivel ignorado","Bíobío",8,2010,882700
"621","Hombre","Nivel ignorado","Bíobío",8,2012,314255
"622","Hombre","Nivel ignorado","Bíobío",8,2013,530000
"623","Hombre","Nivel ignorado","Bíobío",8,2014,606254
"624","Hombre","Nivel ignorado","Bíobío",8,2015,2235330
"625","Hombre","Nivel ignorado","Coquimbo",4,2010,1498974
"626","Hombre","Nivel ignorado","Coquimbo",4,2011,1719486
"627","Hombre","Nivel ignorado","Coquimbo",4,2012,3519674
"628","Hombre","Nivel ignorado","Coquimbo",4,2014,959901
"629","Hombre","Nivel ignorado","Los Lagos",10,2010,149897
"630","Hombre","Nivel ignorado","Los Lagos",10,2011,602900
"631","Hombre","Nivel ignorado","Los Lagos",10,2012,193870
"632","Hombre","Nivel ignorado","Los Lagos",10,2013,1580000
"633","Hombre","Nivel ignorado","Los Lagos",10,2014,261159
"634","Hombre","Nivel ignorado","Los Lagos",10,2015,160000
"635","Hombre","Nivel ignorado","Los Ríos",14,2012,301686
"636","Hombre","Nivel ignorado","Los Ríos",14,2015,250068
"637","Hombre","Nivel ignorado","Magallanes",12,2010,500000
"638","Hombre","Nivel ignorado","Magallanes",12,2012,452030
"639","Hombre","Nivel ignorado","Maule",7,2010,198132
"640","Hombre","Nivel ignorado","Maule",7,2011,350556
"641","Hombre","Nivel ignorado","Maule",7,2012,130731
"642","Hombre","Nivel ignorado","Maule",7,2013,150203
"643","Hombre","Nivel ignorado","Maule",7,2014,224958
"644","Hombre","Nivel ignorado","Metropolitana",13,2010,700000
"645","Hombre","Nivel ignorado","Metropolitana",13,2011,414670
"646","Hombre","Nivel ignorado","Metropolitana",13,2012,351579
"647","Hombre","Nivel ignorado","Metropolitana",13,2013,364935
"648","Hombre","Nivel ignorado","Metropolitana",13,2014,359334
"649","Hombre","Nivel ignorado","Metropolitana",13,2015,1300352
"650","Hombre","Nivel ignorado","O'Higgins",6,2010,200196
"651","Hombre","Nivel ignorado","O'Higgins",6,2011,200967
"652","Hombre","Nivel ignorado","O'Higgins",6,2012,300800
"653","Hombre","Nivel ignorado","O'Higgins",6,2014,220000
"654","Hombre","Nivel ignorado","O'Higgins",6,2015,300081
"655","Hombre","Nivel ignorado","Tarapacá",1,2010,600587
"656","Hombre","Nivel ignorado","Tarapacá",1,2011,1751424
"657","Hombre","Nivel ignorado","Tarapacá",1,2013,747168
"658","Hombre","Nivel ignorado","Valparaíso",5,2010,730000
"659","Hombre","Nivel ignorado","Valparaíso",5,2011,616380
"660","Hombre","Nivel ignorado","Valparaíso",5,2012,804000
"661","Hombre","Nivel ignorado","Valparaíso",5,2013,2860000
"662","Hombre","Nivel ignorado","Valparaíso",5,2014,724200
"663","Hombre","Nivel ignorado","Valparaíso",5,2015,2300000
"664","Hombre","Nunca estudió","Antofagasta",2,2010,530519
"665","Hombre","Nunca estudió","Antofagasta",2,2011,290000
"666","Hombre","Nunca estudió","Antofagasta",2,2013,750000
"667","Hombre","Nunca estudió","Antofagasta",2,2014,535524
"668","Hombre","Nunca estudió","Araucanía",9,2010,130000
"669","Hombre","Nunca estudió","Araucanía",9,2011,106718
"670","Hombre","Nunca estudió","Araucanía",9,2013,103333
"671","Hombre","Nunca estudió","Araucanía",9,2014,171359
"672","Hombre","Nunca estudió","Araucanía",9,2015,150569
"673","Hombre","Nunca estudió","Arica y Parinacota",15,2010,111141
"674","Hombre","Nunca estudió","Arica y Parinacota",15,2011,158240
"675","Hombre","Nunca estudió","Arica y Parinacota",15,2013,356561
"676","Hombre","Nunca estudió","Arica y Parinacota",15,2014,210202
"677","Hombre","Nunca estudió","Arica y Parinacota",15,2015,502136
"678","Hombre","Nunca estudió","Atacama",3,2010,151146
"679","Hombre","Nunca estudió","Atacama",3,2011,199434
"680","Hombre","Nunca estudió","Atacama",3,2013,560759
"681","Hombre","Nunca estudió","Atacama",3,2014,270467
"682","Hombre","Nunca estudió","Atacama",3,2015,396492
"683","Hombre","Nunca estudió","Aysén",11,2010,222561
"684","Hombre","Nunca estudió","Aysén",11,2011,269137
"685","Hombre","Nunca estudió","Aysén",11,2013,246711
"686","Hombre","Nunca estudió","Aysén",11,2014,282918
"687","Hombre","Nunca estudió","Aysén",11,2015,277436
"688","Hombre","Nunca estudió","Bíobío",8,2010,177787
"689","Hombre","Nunca estudió","Bíobío",8,2011,154000
"690","Hombre","Nunca estudió","Bíobío",8,2013,174314
"691","Hombre","Nunca estudió","Bíobío",8,2014,181876
"692","Hombre","Nunca estudió","Bíobío",8,2015,200054
"693","Hombre","Nunca estudió","Coquimbo",4,2010,147350
"694","Hombre","Nunca estudió","Coquimbo",4,2011,197766
"695","Hombre","Nunca estudió","Coquimbo",4,2013,165000
"696","Hombre","Nunca estudió","Coquimbo",4,2014,222140
"697","Hombre","Nunca estudió","Coquimbo",4,2015,266997
"698","Hombre","Nunca estudió","Los Lagos",10,2010,189870
"699","Hombre","Nunca estudió","Los Lagos",10,2011,219157
"700","Hombre","Nunca estudió","Los Lagos",10,2013,244699
"701","Hombre","Nunca estudió","Los Lagos",10,2014,314233
"702","Hombre","Nunca estudió","Los Lagos",10,2015,270000
"703","Hombre","Nunca estudió","Los Ríos",14,2010,172000
"704","Hombre","Nunca estudió","Los Ríos",14,2011,182000
"705","Hombre","Nunca estudió","Los Ríos",14,2013,190000
"706","Hombre","Nunca estudió","Los Ríos",14,2014,222819
"707","Hombre","Nunca estudió","Los Ríos",14,2015,289763
"708","Hombre","Nunca estudió","Magallanes",12,2010,102430
"709","Hombre","Nunca estudió","Magallanes",12,2014,30313
"710","Hombre","Nunca estudió","Magallanes",12,2015,40163
"711","Hombre","Nunca estudió","Maule",7,2010,150470
"712","Hombre","Nunca estudió","Maule",7,2011,171969
"713","Hombre","Nunca estudió","Maule",7,2013,209207
"714","Hombre","Nunca estudió","Maule",7,2014,252043
"715","Hombre","Nunca estudió","Maule",7,2015,199582
"716","Hombre","Nunca estudió","Metropolitana",13,2010,195924
"717","Hombre","Nunca estudió","Metropolitana",13,2011,180870
"718","Hombre","Nunca estudió","Metropolitana",13,2013,398489
"719","Hombre","Nunca estudió","Metropolitana",13,2014,364932
"720","Hombre","Nunca estudió","Metropolitana",13,2015,309186
"721","Hombre","Nunca estudió","O'Higgins",6,2010,176879
"722","Hombre","Nunca estudió","O'Higgins",6,2011,190918
"723","Hombre","Nunca estudió","O'Higgins",6,2013,560759
"724","Hombre","Nunca estudió","O'Higgins",6,2014,304806
"725","Hombre","Nunca estudió","O'Higgins",6,2015,325119
"726","Hombre","Nunca estudió","Tarapacá",1,2010,202000
"727","Hombre","Nunca estudió","Tarapacá",1,2011,120003
"728","Hombre","Nunca estudió","Tarapacá",1,2013,214216
"729","Hombre","Nunca estudió","Tarapacá",1,2014,381274
"730","Hombre","Nunca estudió","Tarapacá",1,2015,600000
"731","Hombre","Nunca estudió","Valparaíso",5,2010,173323
"732","Hombre","Nunca estudió","Valparaíso",5,2011,160773
"733","Hombre","Nunca estudió","Valparaíso",5,2013,249864
"734","Hombre","Nunca estudió","Valparaíso",5,2014,229635
"735","Hombre","Nunca estudió","Valparaíso",5,2015,300081
"736","Hombre","Nunca estudió",NA,NA,2010,158000
"737","Hombre","Nunca estudió",NA,NA,2011,50160
"738","Hombre","Nunca Estudió","Antofagasta",2,2012,400000
"739","Hombre","Nunca Estudió","Araucanía",9,2012,128124
"740","Hombre","Nunca Estudió","Arica y Parinacota",15,2012,1242252
"741","Hombre","Nunca Estudió","Atacama",3,2012,522923
"742","Hombre","Nunca Estudió","Aysén",11,2012,200902
"743","Hombre","Nunca Estudió","Bíobío",8,2012,211712
"744","Hombre","Nunca Estudió","Coquimbo",4,2012,163539
"745","Hombre","Nunca Estudió","Los Lagos",10,2012,226278
"746","Hombre","Nunca Estudió","Los Ríos",14,2012,201124
"747","Hombre","Nunca Estudió","Magallanes",12,2012,402248
"748","Hombre","Nunca Estudió","Maule",7,2012,193870
"749","Hombre","Nunca Estudió","Metropolitana",13,2012,203000
"750","Hombre","Nunca Estudió","O'Higgins",6,2012,194085
"751","Hombre","Nunca Estudió","Tarapacá",1,2012,316792
"752","Hombre","Nunca Estudió","Valparaíso",5,2012,355808
"753","Hombre","Nunca Estudió",NA,NA,2012,50117
"754","Hombre","Postítulo y Maestría","Antofagasta",2,2012,5022552
"755","Hombre","Postítulo y Maestría","Antofagasta",2,2014,2522947
"756","Hombre","Postítulo y Maestría","Antofagasta",2,2015,3216715
"757","Hombre","Postítulo y Maestría","Araucanía",9,2012,1341079
"758","Hombre","Postítulo y Maestría","Araucanía",9,2014,1860000
"759","Hombre","Postítulo y Maestría","Araucanía",9,2015,3460000
"760","Hombre","Postítulo y Maestría","Arica y Parinacota",15,2012,4564000
"761","Hombre","Postítulo y Maestría","Arica y Parinacota",15,2014,1818761
"762","Hombre","Postítulo y Maestría","Arica y Parinacota",15,2015,1593419
"763","Hombre","Postítulo y Maestría","Atacama",3,2012,1629626
"764","Hombre","Postítulo y Maestría","Atacama",3,2014,2599512
"765","Hombre","Postítulo y Maestría","Atacama",3,2015,2080563
"766","Hombre","Postítulo y Maestría","Aysén",11,2012,4112990
"767","Hombre","Postítulo y Maestría","Aysén",11,2014,2838890
"768","Hombre","Postítulo y Maestría","Aysén",11,2015,4518336
"769","Hombre","Postítulo y Maestría","Bíobío",8,2012,1507000
"770","Hombre","Postítulo y Maestría","Bíobío",8,2014,1818761
"771","Hombre","Postítulo y Maestría","Bíobío",8,2015,2307223
"772","Hombre","Postítulo y Maestría","Coquimbo",4,2012,3013531
"773","Hombre","Postítulo y Maestría","Coquimbo",4,2014,4259201
"774","Hombre","Postítulo y Maestría","Coquimbo",4,2015,5001353
"775","Hombre","Postítulo y Maestría","Los Lagos",10,2012,1769612
"776","Hombre","Postítulo y Maestría","Los Lagos",10,2014,4041690
"777","Hombre","Postítulo y Maestría","Los Lagos",10,2015,4013066
"778","Hombre","Postítulo y Maestría","Los Ríos",14,2012,3227424
"779","Hombre","Postítulo y Maestría","Los Ríos",14,2014,2500000
"780","Hombre","Postítulo y Maestría","Los Ríos",14,2015,2863573
"781","Hombre","Postítulo y Maestría","Magallanes",12,2012,3716688
"782","Hombre","Postítulo y Maestría","Magallanes",12,2014,2200000
"783","Hombre","Postítulo y Maestría","Magallanes",12,2015,2000000
"784","Hombre","Postítulo y Maestría","Maule",7,2012,1226858
"785","Hombre","Postítulo y Maestría","Maule",7,2014,2940697
"786","Hombre","Postítulo y Maestría","Maule",7,2015,3012224
"787","Hombre","Postítulo y Maestría","Metropolitana",13,2012,2034133
"788","Hombre","Postítulo y Maestría","Metropolitana",13,2014,1999810
"789","Hombre","Postítulo y Maestría","Metropolitana",13,2015,2000000
"790","Hombre","Postítulo y Maestría","O'Higgins",6,2012,4022484
"791","Hombre","Postítulo y Maestría","O'Higgins",6,2014,1245996
"792","Hombre","Postítulo y Maestría","O'Higgins",6,2015,2738317
"793","Hombre","Postítulo y Maestría","Tarapacá",1,2012,2498105
"794","Hombre","Postítulo y Maestría","Tarapacá",1,2014,2516417
"795","Hombre","Postítulo y Maestría","Tarapacá",1,2015,3030220
"796","Hombre","Postítulo y Maestría","Valparaíso",5,2012,1526155
"797","Hombre","Postítulo y Maestría","Valparaíso",5,2014,2013089
"798","Hombre","Postítulo y Maestría","Valparaíso",5,2015,1303355
"799","Hombre","Postitulos y maestria","Antofagasta",2,2010,2986829
"800","Hombre","Postitulos y maestria","Antofagasta",2,2011,2990411
"801","Hombre","Postitulos y maestria","Araucanía",9,2010,3045122
"802","Hombre","Postitulos y maestria","Araucanía",9,2011,2760526
"803","Hombre","Postitulos y maestria","Arica y Parinacota",15,2010,2000000
"804","Hombre","Postitulos y maestria","Arica y Parinacota",15,2011,1644726
"805","Hombre","Postitulos y maestria","Atacama",3,2010,2001957
"806","Hombre","Postitulos y maestria","Atacama",3,2011,4541835
"807","Hombre","Postitulos y maestria","Aysén",11,2010,3997264
"808","Hombre","Postitulos y maestria","Aysén",11,2011,1358255
"809","Hombre","Postitulos y maestria","Bíobío",8,2010,1661625
"810","Hombre","Postitulos y maestria","Bíobío",8,2011,1078387
"811","Hombre","Postitulos y maestria","Coquimbo",4,2010,2840277
"812","Hombre","Postitulos y maestria","Coquimbo",4,2011,3014500
"813","Hombre","Postitulos y maestria","Los Lagos",10,2010,1051028
"814","Hombre","Postitulos y maestria","Los Lagos",10,2011,2232840
"815","Hombre","Postitulos y maestria","Los Ríos",14,2010,739375
"816","Hombre","Postitulos y maestria","Los Ríos",14,2011,638980
"817","Hombre","Postitulos y maestria","Magallanes",12,2010,4000000
