"","sex","isco","geography_name","geography_id","year","weighted_median"
"1211","Hombre","Operadores de instalaciones y maquinas y montadores","Curicó","p73",2010,220076.929320702
"1212","Hombre","Operadores de instalaciones y maquinas y montadores","Curicó","p73",2011,251208.301743745
"1213","Hombre","Operadores de instalaciones y maquinas y montadores","El Loa","p22",2010,500489.3325504
"1214","Hombre","Operadores de instalaciones y maquinas y montadores","El Loa","p22",2011,494932.031660295
"1215","Hombre","Operadores de instalaciones y maquinas y montadores","Elqui","p41",2010,319781.89784989
"1216","Hombre","Operadores de instalaciones y maquinas y montadores","Elqui","p41",2011,379999.543957659
"1217","Hombre","Operadores de instalaciones y maquinas y montadores","General Carrera","p114",2010,529474.147229495
"1218","Hombre","Operadores de instalaciones y maquinas y montadores","General Carrera","p114",2011,401933.282789992
"1219","Hombre","Operadores de instalaciones y maquinas y montadores","Huasco","p33",2010,326625.716962963
"1220","Hombre","Operadores de instalaciones y maquinas y montadores","Huasco","p33",2011,331594.958301743
"1221","Hombre","Operadores de instalaciones y maquinas y montadores","Iquique","p11",2010,310813.301587409
"1222","Hombre","Operadores de instalaciones y maquinas y montadores","Iquique","p11",2011,398721.44401617
"1223","Hombre","Operadores de instalaciones y maquinas y montadores","Limarí","p43",2010,248198.085700715
"1224","Hombre","Operadores de instalaciones y maquinas y montadores","Limarí","p43",2011,316296.726117625
"1225","Hombre","Operadores de instalaciones y maquinas y montadores","Linares","p74",2010,181830.676861359
"1226","Hombre","Operadores de instalaciones y maquinas y montadores","Linares","p74",2011,180869.977255496
"1227","Hombre","Operadores de instalaciones y maquinas y montadores","Llanquihue","p101",2010,299794.821690278
"1228","Hombre","Operadores de instalaciones y maquinas y montadores","Llanquihue","p101",2011,349613.282956089
"1229","Hombre","Operadores de instalaciones y maquinas y montadores","Los Andes","p53",2010,422734.70338345
"1230","Hombre","Operadores de instalaciones y maquinas y montadores","Los Andes","p53",2011,348881.263514149
"1231","Hombre","Operadores de instalaciones y maquinas y montadores","Magallanes","p121",2010,343279.323481608
"1232","Hombre","Operadores de instalaciones y maquinas y montadores","Magallanes","p121",2011,299304.985519405
"1233","Hombre","Operadores de instalaciones y maquinas y montadores","Maipo","p134",2010,249905.060784843
"1234","Hombre","Operadores de instalaciones y maquinas y montadores","Maipo","p134",2011,300303.922393523
"1235","Hombre","Operadores de instalaciones y maquinas y montadores","Malleco","p92",2010,227532.041557121
"1236","Hombre","Operadores de instalaciones y maquinas y montadores","Malleco","p92",2011,270133.480775627
"1237","Hombre","Operadores de instalaciones y maquinas y montadores","Marga Marga","p58",2010,258346.034835663
"1238","Hombre","Operadores de instalaciones y maquinas y montadores","Marga Marga","p58",2011,281947.301447829
"1239","Hombre","Operadores de instalaciones y maquinas y montadores","Melipilla","p135",2010,199863.214460186
"1240","Hombre","Operadores de instalaciones y maquinas y montadores","Melipilla","p135",2011,201041.520738321
"1241","Hombre","Operadores de instalaciones y maquinas y montadores","Ñuble","p84",2010,249829.018075232
"1242","Hombre","Operadores de instalaciones y maquinas y montadores","Ñuble","p84",2011,262160.022387453
"1243","Hombre","Operadores de instalaciones y maquinas y montadores","Osorno","p103",2010,229842.696629213
"1244","Hombre","Operadores de instalaciones y maquinas y montadores","Osorno","p103",2011,249200.902510106
"1245","Hombre","Operadores de instalaciones y maquinas y montadores","Parinacota","p152",2010,686671.364259149
"1246","Hombre","Operadores de instalaciones y maquinas y montadores","Petorca","p54",2010,326842.041376622
"1247","Hombre","Operadores de instalaciones y maquinas y montadores","Petorca","p54",2011,342215.020558296
"1248","Hombre","Operadores de instalaciones y maquinas y montadores","Quillota","p55",2010,250244.6662752
"1249","Hombre","Operadores de instalaciones y maquinas y montadores","Quillota","p55",2011,300384.867174009
"1250","Hombre","Operadores de instalaciones y maquinas y montadores","Ranco","p142",2010,200195.73302016
"1251","Hombre","Operadores de instalaciones y maquinas y montadores","Ranco","p142",2011,188153.60983965
"1252","Hombre","Operadores de instalaciones y maquinas y montadores","San Antonio","p56",2010,250244.6662752
"1253","Hombre","Operadores de instalaciones y maquinas y montadores","San Antonio","p56",2011,299041.083012127
"1254","Hombre","Operadores de instalaciones y maquinas y montadores","San Felipe","p57",2010,299968.729567641
"1255","Hombre","Operadores de instalaciones y maquinas y montadores","San Felipe","p57",2011,299041.083012127
"1256","Hombre","Operadores de instalaciones y maquinas y montadores","Santiago","p131",2010,299794.821690278
"1257","Hombre","Operadores de instalaciones y maquinas y montadores","Santiago","p131",2011,300000
"1258","Hombre","Operadores de instalaciones y maquinas y montadores","Talagante","p136",2010,240169.287441207
"1259","Hombre","Operadores de instalaciones y maquinas y montadores","Talagante","p136",2011,294480.864655804
"1260","Hombre","Operadores de instalaciones y maquinas y montadores","Talca","p71",2010,252246.623605402
"1261","Hombre","Operadores de instalaciones y maquinas y montadores","Talca","p71",2011,239324.315686588
"1262","Hombre","Operadores de instalaciones y maquinas y montadores","Tamarugal","p12",2010,368816.106796381
"1263","Hombre","Operadores de instalaciones y maquinas y montadores","Tamarugal","p12",2011,251712.545487581
"1264","Hombre","Operadores de instalaciones y maquinas y montadores","Tierra del Fuego","p123",2010,874000
"1265","Hombre","Operadores de instalaciones y maquinas y montadores","Tierra del Fuego","p123",2011,326500
"1266","Hombre","Operadores de instalaciones y maquinas y montadores","Tocopilla","p23",2010,465134.857461555
"1267","Hombre","Operadores de instalaciones y maquinas y montadores","Tocopilla","p23",2011,410000
"1268","Hombre","Operadores de instalaciones y maquinas y montadores","Última Esperanza","p124",2010,364850.53060456
"1269","Hombre","Operadores de instalaciones y maquinas y montadores","Última Esperanza","p124",2011,206945.408629061
"1270","Hombre","Operadores de instalaciones y maquinas y montadores","Valdivia","p141",2010,205164.725807311
"1271","Hombre","Operadores de instalaciones y maquinas y montadores","Valdivia","p141",2011,251527.6850613
"1272","Hombre","Operadores de instalaciones y maquinas y montadores","Valparaíso","p51",2010,250244.6662752
"1273","Hombre","Operadores de instalaciones y maquinas y montadores","Valparaíso","p51",2011,351691.622441243
"1274","Hombre","Operadores de instalaciones y maquinas y montadores",NA,NA,2010,180000
"1275","Hombre","Operadores de instalaciones y maquinas y montadores",NA,NA,2011,400000
"1276","Hombre","Operadores de instalaciones y máquinas y montadores","Antofagasta","p21",2012,578882.263121509
"1277","Hombre","Operadores de instalaciones y máquinas y montadores","Antofagasta","p21",2013,507464.186774242
"1278","Hombre","Operadores de instalaciones y máquinas y montadores","Antofagasta","p21",2014,435730.852564424
"1279","Hombre","Operadores de instalaciones y máquinas y montadores","Antofagasta","p21",2015,600095.872446154
"1280","Hombre","Operadores de instalaciones y máquinas y montadores","Arauco","p82",2012,301353.092783505
"1281","Hombre","Operadores de instalaciones y máquinas y montadores","Arauco","p82",2013,323353.16988231
"1282","Hombre","Operadores de instalaciones y máquinas y montadores","Arauco","p82",2014,349935.603525076
"1283","Hombre","Operadores de instalaciones y máquinas y montadores","Arauco","p82",2015,380859.097984518
"1284","Hombre","Operadores de instalaciones y máquinas y montadores","Arica","p151",2012,351967.379284924
"1285","Hombre","Operadores de instalaciones y máquinas y montadores","Arica","p151",2013,399405.788436069
"1286","Hombre","Operadores de instalaciones y máquinas y montadores","Arica","p151",2014,368329.694899497
"1287","Hombre","Operadores de instalaciones y máquinas y montadores","Arica","p151",2015,424765.242490574
"1288","Hombre","Operadores de instalaciones y máquinas y montadores","Aysén","p112",2012,402006.705492483
"1289","Hombre","Operadores de instalaciones y máquinas y montadores","Aysén","p112",2013,376676.520018659
"1290","Hombre","Operadores de instalaciones y máquinas y montadores","Aysén","p112",2014,369585.720478558
"1291","Hombre","Operadores de instalaciones y máquinas y montadores","Aysén","p112",2015,500135.30579109
"1292","Hombre","Operadores de instalaciones y máquinas y montadores","Bíobío","p83",2012,265013.53406385
"1293","Hombre","Operadores de instalaciones y máquinas y montadores","Bíobío","p83",2013,393941.155273885
"1294","Hombre","Operadores de instalaciones y máquinas y montadores","Bíobío","p83",2014,399935.378022266
"1295","Hombre","Operadores de instalaciones y máquinas y montadores","Bíobío","p83",2015,394115.264064543
"1296","Hombre","Operadores de instalaciones y máquinas y montadores","Cachapoal","p61",2012,315461.844805608
"1297","Hombre","Operadores de instalaciones y máquinas y montadores","Cachapoal","p61",2013,354290.626043998
"1298","Hombre","Operadores de instalaciones y máquinas y montadores","Cachapoal","p61",2014,303126.7765776
"1299","Hombre","Operadores de instalaciones y máquinas y montadores","Cachapoal","p61",2015,380495.420268044
"1300","Hombre","Operadores de instalaciones y máquinas y montadores","Capitán Prat","p113",2013,90000
"1301","Hombre","Operadores de instalaciones y máquinas y montadores","Cardenal Caro","p62",2012,262633.362780085
"1302","Hombre","Operadores de instalaciones y máquinas y montadores","Cardenal Caro","p62",2013,300278.528762955
"1303","Hombre","Operadores de instalaciones y máquinas y montadores","Cardenal Caro","p62",2014,303126.7765776
"1304","Hombre","Operadores de instalaciones y máquinas y montadores","Cardenal Caro","p62",2015,300485.770947541
"1305","Hombre","Operadores de instalaciones y máquinas y montadores","Cauquenes","p72",2012,287037.250022956
"1306","Hombre","Operadores de instalaciones y máquinas y montadores","Cauquenes","p72",2013,339500.059731623
"1307","Hombre","Operadores de instalaciones y máquinas y montadores","Cauquenes","p72",2014,299943.746484155
"1308","Hombre","Operadores de instalaciones y máquinas y montadores","Cauquenes","p72",2015,300004.760589242
"1309","Hombre","Operadores de instalaciones y máquinas y montadores","Cautín","p91",2012,262966.757644637
"1310","Hombre","Operadores de instalaciones y máquinas y montadores","Cautín","p91",2013,299524.153743673
"1311","Hombre","Operadores de instalaciones y máquinas y montadores","Cautín","p91",2014,319136.16201023
"1312","Hombre","Operadores de instalaciones y máquinas y montadores","Cautín","p91",2015,350094.714053763
"1313","Hombre","Operadores de instalaciones y máquinas y montadores","Chacabuco","p133",2012,310535.64451176
"1314","Hombre","Operadores de instalaciones y máquinas y montadores","Chacabuco","p133",2013,331784.361044641
"1315","Hombre","Operadores de instalaciones y máquinas y montadores","Chacabuco","p133",2014,353647.9060072
"1316","Hombre","Operadores de instalaciones y máquinas y montadores","Chacabuco","p133",2015,356056.241321737
"1317","Hombre","Operadores de instalaciones y máquinas y montadores","Chañaral","p32",2012,687278.606998615
"1318","Hombre","Operadores de instalaciones y máquinas y montadores","Chañaral","p32",2013,670056.468987241
"1319","Hombre","Operadores de instalaciones y máquinas y montadores","Chañaral","p32",2014,530135.431530181
"1320","Hombre","Operadores de instalaciones y máquinas y montadores","Chañaral","p32",2015,574760.741064956
"1321","Hombre","Operadores de instalaciones y máquinas y montadores","Chiloé","p102",2012,228405.027944078
"1322","Hombre","Operadores de instalaciones y máquinas y montadores","Chiloé","p102",2013,248274.658987281
"1323","Hombre","Operadores de instalaciones y máquinas y montadores","Chiloé","p102",2014,239964.671299338
"1324","Hombre","Operadores de instalaciones y máquinas y montadores","Chiloé","p102",2015,381376.928372685
"1325","Hombre","Operadores de instalaciones y máquinas y montadores","Choapa","p42",2012,388503.054874675
"1326","Hombre","Operadores de instalaciones y máquinas y montadores","Choapa","p42",2013,399623.034699529
"1327","Hombre","Operadores de instalaciones y máquinas y montadores","Choapa","p42",2014,441718.917969559
"1328","Hombre","Operadores de instalaciones y máquinas y montadores","Choapa","p42",2015,511676.474158688
"1329","Hombre","Operadores de instalaciones y máquinas y montadores","Colchagua","p63",2012,268421.137254371
"1330","Hombre","Operadores de instalaciones y máquinas y montadores","Colchagua","p63",2013,283356.171001212
"1331","Hombre","Operadores de instalaciones y máquinas y montadores","Colchagua","p63",2014,358851.234536065
"1332","Hombre","Operadores de instalaciones y máquinas y montadores","Colchagua","p63",2015,301208.76648302
"1333","Hombre","Operadores de instalaciones y máquinas y montadores","Concepción","p81",2012,301353.092783505
"1334","Hombre","Operadores de instalaciones y máquinas y montadores","Concepción","p81",2013,318791.584247437
"1335","Hombre","Operadores de instalaciones y máquinas y montadores","Concepción","p81",2014,349947.452382446
"1336","Hombre","Operadores de instalaciones y máquinas y montadores","Concepción","p81",2015,400108.244632872
"1337","Hombre","Operadores de instalaciones y máquinas y montadores","Copiapó","p31",2012,400676.474259832
"1338","Hombre","Operadores de instalaciones y máquinas y montadores","Copiapó","p31",2013,516777.000627937
"1339","Hombre","Operadores de instalaciones y máquinas y montadores","Copiapó","p31",2014,503615.386001888
"1340","Hombre","Operadores de instalaciones y máquinas y montadores","Copiapó","p31",2015,641771.021936328
"1341","Hombre","Operadores de instalaciones y máquinas y montadores","Cordillera","p152",2012,393551.353823154
"1342","Hombre","Operadores de instalaciones y máquinas y montadores","Cordillera","p152",2013,300000
"1343","Hombre","Operadores de instalaciones y máquinas y montadores","Cordillera","p152",2014,399929.842912548
"1344","Hombre","Operadores de instalaciones y máquinas y montadores","Cordillera","p152",2015,409458.343556889
"1345","Hombre","Operadores de instalaciones y máquinas y montadores","Coyhaique","p111",2012,305505.057030573
"1346","Hombre","Operadores de instalaciones y máquinas y montadores","Coyhaique","p111",2013,400000
"1347","Hombre","Operadores de instalaciones y máquinas y montadores","Coyhaique","p111",2014,378747.977038356
"1348","Hombre","Operadores de instalaciones y máquinas y montadores","Coyhaique","p111",2015,400102.276186339
"1349","Hombre","Operadores de instalaciones y máquinas y montadores","Curicó","p73",2012,270240.803345717
"1350","Hombre","Operadores de instalaciones y máquinas y montadores","Curicó","p73",2013,299821.928531101
"1351","Hombre","Operadores de instalaciones y máquinas y montadores","Curicó","p73",2014,299949.547323371
"1352","Hombre","Operadores de instalaciones y máquinas y montadores","Curicó","p73",2015,287870.289799766
"1353","Hombre","Operadores de instalaciones y máquinas y montadores","El Loa","p22",2012,602706.18556701
"1354","Hombre","Operadores de instalaciones y máquinas y montadores","El Loa","p22",2013,943896.55621453
"1355","Hombre","Operadores de instalaciones y máquinas y montadores","El Loa","p22",2014,865326.405721039
"1356","Hombre","Operadores de instalaciones y máquinas y montadores","El Loa","p22",2015,753055.95798624
"1357","Hombre","Operadores de instalaciones y máquinas y montadores","Elqui","p41",2012,436819.347269986
"1358","Hombre","Operadores de instalaciones y máquinas y montadores","Elqui","p41",2013,412817.079781776
"1359","Hombre","Operadores de instalaciones y máquinas y montadores","Elqui","p41",2014,449915.619726233
"1360","Hombre","Operadores de instalaciones y máquinas y montadores","Elqui","p41",2015,450121.775211981
"1361","Hombre","Operadores de instalaciones y máquinas y montadores","General Carrera","p114",2012,467613.803907113
"1362","Hombre","Operadores de instalaciones y máquinas y montadores","General Carrera","p114",2013,640867.600542253
"1363","Hombre","Operadores de instalaciones y máquinas y montadores","General Carrera","p114",2014,398490.494078511
"1364","Hombre","Operadores de instalaciones y máquinas y montadores","General Carrera","p114",2015,358030.786983104
"1365","Hombre","Operadores de instalaciones y máquinas y montadores","Huasco","p33",2012,402248.433468484
"1366","Hombre","Operadores de instalaciones y máquinas y montadores","Huasco","p33",2013,314220.909093184
"1367","Hombre","Operadores de instalaciones y máquinas y montadores","Huasco","p33",2014,382004.975647928
"1368","Hombre","Operadores de instalaciones y máquinas y montadores","Huasco","p33",2015,403875.464153721
"1369","Hombre","Operadores de instalaciones y máquinas y montadores","Iquique","p11",2012,376587.506374723
"1370","Hombre","Operadores de instalaciones y máquinas y montadores","Iquique","p11",2013,431101.937753845
"1371","Hombre","Operadores de instalaciones y máquinas y montadores","Iquique","p11",2014,500000
"1372","Hombre","Operadores de instalaciones y máquinas y montadores","Iquique","p11",2015,500000
"1373","Hombre","Operadores de instalaciones y máquinas y montadores","Limarí","p43",2012,301619.2463185
"1374","Hombre","Operadores de instalaciones y máquinas y montadores","Limarí","p43",2013,366662.16643492
"1375","Hombre","Operadores de instalaciones y máquinas y montadores","Limarí","p43",2014,372893.322008685
"1376","Hombre","Operadores de instalaciones y máquinas y montadores","Limarí","p43",2015,400129.618527679
"1377","Hombre","Operadores de instalaciones y máquinas y montadores","Linares","p74",2012,220000
"1378","Hombre","Operadores de instalaciones y máquinas y montadores","Linares","p74",2013,263950.169231766
"1379","Hombre","Operadores de instalaciones y máquinas y montadores","Linares","p74",2014,302397.618295035
"1380","Hombre","Operadores de instalaciones y máquinas y montadores","Linares","p74",2015,320086.595706298
"1381","Hombre","Operadores de instalaciones y máquinas y montadores","Llanquihue","p101",2012,258250.562135089
"1382","Hombre","Operadores de instalaciones y máquinas y montadores","Llanquihue","p101",2013,347685.053268705
"1383","Hombre","Operadores de instalaciones y máquinas y montadores","Llanquihue","p101",2014,351453.021003613
"1384","Hombre","Operadores de instalaciones y máquinas y montadores","Llanquihue","p101",2015,381539.582018109
"1385","Hombre","Operadores de instalaciones y máquinas y montadores","Los Andes","p53",2012,449065.051545724
"1386","Hombre","Operadores de instalaciones y máquinas y montadores","Los Andes","p53",2013,441641.205460684
"1387","Hombre","Operadores de instalaciones y máquinas y montadores","Los Andes","p53",2014,449915.619726233
"1388","Hombre","Operadores de instalaciones y máquinas y montadores","Los Andes","p53",2015,451580.219874698
"1389","Hombre","Operadores de instalaciones y máquinas y montadores","Magallanes","p121",2012,409126.729537873
"1390","Hombre","Operadores de instalaciones y máquinas y montadores","Magallanes","p121",2013,450000
"1391","Hombre","Operadores de instalaciones y máquinas y montadores","Magallanes","p121",2014,449934.986245714
"1392","Hombre","Operadores de instalaciones y máquinas y montadores","Magallanes","p121",2015,462684.236799225
"1393","Hombre","Operadores de instalaciones y máquinas y montadores","Maipo","p134",2012,318722.519365457
"1394","Hombre","Operadores de instalaciones y máquinas y montadores","Maipo","p134",2013,380538.183968104
"1395","Hombre","Operadores de instalaciones y máquinas y montadores","Maipo","p134",2014,351388.617376394
"1396","Hombre","Operadores de instalaciones y máquinas y montadores","Maipo","p134",2015,372335.180253849
"1397","Hombre","Operadores de instalaciones y máquinas y montadores","Malleco","p92",2012,312996.352002151
"1398","Hombre","Operadores de instalaciones y máquinas y montadores","Malleco","p92",2013,310914.984711485
"1399","Hombre","Operadores de instalaciones y máquinas y montadores","Malleco","p92",2014,266176.644177672
"1400","Hombre","Operadores de instalaciones y máquinas y montadores","Malleco","p92",2015,325340.056561845
"1401","Hombre","Operadores de instalaciones y máquinas y montadores","Marga Marga","p58",2012,301839.658986175
"1402","Hombre","Operadores de instalaciones y máquinas y montadores","Marga Marga","p58",2013,300433.242466938
"1403","Hombre","Operadores de instalaciones y máquinas y montadores","Marga Marga","p58",2014,379135.237754766
"1404","Hombre","Operadores de instalaciones y máquinas y montadores","Marga Marga","p58",2015,403459.619923753
"1405","Hombre","Operadores de instalaciones y máquinas y montadores","Melipilla","p135",2012,271419.74002224
"1406","Hombre","Operadores de instalaciones y máquinas y montadores","Melipilla","p135",2013,347654.145257593
"1407","Hombre","Operadores de instalaciones y máquinas y montadores","Melipilla","p135",2014,401500.444958698
"1408","Hombre","Operadores de instalaciones y máquinas y montadores","Melipilla","p135",2015,447886.446607087
"1409","Hombre","Operadores de instalaciones y máquinas y montadores","Ñuble","p84",2012,251405.270917803
"1410","Hombre","Operadores de instalaciones y máquinas y montadores","Ñuble","p84",2013,290393.131495708
"1411","Hombre","Operadores de instalaciones y máquinas y montadores","Ñuble","p84",2014,289949.483871018
"1412","Hombre","Operadores de instalaciones y máquinas y montadores","Ñuble","p84",2015,352342.779059294
"1413","Hombre","Operadores de instalaciones y máquinas y montadores","Osorno","p103",2012,251268.921323354
"1414","Hombre","Operadores de instalaciones y máquinas y montadores","Osorno","p103",2013,306420.06900608
"1415","Hombre","Operadores de instalaciones y máquinas y montadores","Osorno","p103",2014,303126.7765776
"1416","Hombre","Operadores de instalaciones y máquinas y montadores","Osorno","p103",2015,350000
"1417","Hombre","Operadores de instalaciones y máquinas y montadores","Parinacota","p152",2012,200902.06185567
"1418","Hombre","Operadores de instalaciones y máquinas y montadores","Parinacota","p152",2013,603000
"1419","Hombre","Operadores de instalaciones y máquinas y montadores","Parinacota","p152",2015,520100
"1420","Hombre","Operadores de instalaciones y máquinas y montadores","Petorca","p54",2012,503954.862729372
"1421","Hombre","Operadores de instalaciones y máquinas y montadores","Petorca","p54",2013,391628.593139991
"1422","Hombre","Operadores de instalaciones y máquinas y montadores","Petorca","p54",2014,357758.240940954
"1423","Hombre","Operadores de instalaciones y máquinas y montadores","Petorca","p54",2015,405295.229423556
"1424","Hombre","Operadores de instalaciones y máquinas y montadores","Quillota","p55",2012,281250.070805131
"1425","Hombre","Operadores de instalaciones y máquinas y montadores","Quillota","p55",2013,326913.950404516
"1426","Hombre","Operadores de instalaciones y máquinas y montadores","Quillota","p55",2014,419996.518729481
"1427","Hombre","Operadores de instalaciones y máquinas y montadores","Quillota","p55",2015,452831.160627829
"1428","Hombre","Operadores de instalaciones y máquinas y montadores","Ranco","p142",2012,277857.633049113
"1429","Hombre","Operadores de instalaciones y máquinas y montadores","Ranco","p142",2013,266867.553050729
"1430","Hombre","Operadores de instalaciones y máquinas y montadores","Ranco","p142",2014,301635.738742626
"1431","Hombre","Operadores de instalaciones y máquinas y montadores","Ranco","p142",2015,317455.851113769
"1432","Hombre","Operadores de instalaciones y máquinas y montadores","San Antonio","p56",2012,251976.83498609
"1433","Hombre","Operadores de instalaciones y máquinas y montadores","San Antonio","p56",2013,336901.197364272
"1434","Hombre","Operadores de instalaciones y máquinas y montadores","San Antonio","p56",2014,300000
"1435","Hombre","Operadores de instalaciones y máquinas y montadores","San Antonio","p56",2015,361466.859833395
"1436","Hombre","Operadores de instalaciones y máquinas y montadores","San Felipe","p57",2012,436006.515745003
"1437","Hombre","Operadores de instalaciones y máquinas y montadores","San Felipe","p57",2013,374141.271008055
"1438","Hombre","Operadores de instalaciones y máquinas y montadores","San Felipe","p57",2014,341953.858684512
"1439","Hombre","Operadores de instalaciones y máquinas y montadores","San Felipe","p57",2015,400890.86579547
"1440","Hombre","Operadores de instalaciones y máquinas y montadores","Santiago","p131",2012,348405.662751178
"1441","Hombre","Operadores de instalaciones y máquinas y montadores","Santiago","p131",2013,373583.887789966
"1442","Hombre","Operadores de instalaciones y máquinas y montadores","Santiago","p131",2014,391954.005949498
"1443","Hombre","Operadores de instalaciones y máquinas y montadores","Santiago","p131",2015,400000
"1444","Hombre","Operadores de instalaciones y máquinas y montadores","Talagante","p136",2012,294640.836733999
"1445","Hombre","Operadores de instalaciones y máquinas y montadores","Talagante","p136",2013,320116.868601656
"1446","Hombre","Operadores de instalaciones y máquinas y montadores","Talagante","p136",2014,355458.266157029
"1447","Hombre","Operadores de instalaciones y máquinas y montadores","Talagante","p136",2015,390947.387115333
"1448","Hombre","Operadores de instalaciones y máquinas y montadores","Talca","p71",2012,251085.330328499
"1449","Hombre","Operadores de instalaciones y máquinas y montadores","Talca","p71",2013,300000
"1450","Hombre","Operadores de instalaciones y máquinas y montadores","Talca","p71",2014,350534.627175547
"1451","Hombre","Operadores de instalaciones y máquinas y montadores","Talca","p71",2015,319119.082130977
"1452","Hombre","Operadores de instalaciones y máquinas y montadores","Tamarugal","p12",2012,401804.12371134
"1453","Hombre","Operadores de instalaciones y máquinas y montadores","Tamarugal","p12",2013,538112.696206636
"1454","Hombre","Operadores de instalaciones y máquinas y montadores","Tamarugal","p12",2014,499906.244140259
"1455","Hombre","Operadores de instalaciones y máquinas y montadores","Tamarugal","p12",2015,600000
"1456","Hombre","Operadores de instalaciones y máquinas y montadores","Tierra del Fuego","p123",2012,400000
"1457","Hombre","Operadores de instalaciones y máquinas y montadores","Tierra del Fuego","p123",2013,650000
"1458","Hombre","Operadores de instalaciones y máquinas y montadores","Tierra del Fuego","p123",2014,800000
"1459","Hombre","Operadores de instalaciones y máquinas y montadores","Tierra del Fuego","p123",2015,900201.857590695
"1460","Hombre","Operadores de instalaciones y máquinas y montadores","Tocopilla","p23",2012,484961.756219842
"1461","Hombre","Operadores de instalaciones y máquinas y montadores","Tocopilla","p23",2013,700948.938093089
"1462","Hombre","Operadores de instalaciones y máquinas y montadores","Tocopilla","p23",2014,856712.052302443
"1463","Hombre","Operadores de instalaciones y máquinas y montadores","Tocopilla","p23",2015,601698.814259498
"1464","Hombre","Operadores de instalaciones y máquinas y montadores","Última Esperanza","p124",2012,345043.18100036
"1465","Hombre","Operadores de instalaciones y máquinas y montadores","Última Esperanza","p124",2013,326993.586195608
"1466","Hombre","Operadores de instalaciones y máquinas y montadores","Última Esperanza","p124",2014,334118.453288776
"1467","Hombre","Operadores de instalaciones y máquinas y montadores","Última Esperanza","p124",2015,351079.881102551
"1468","Hombre","Operadores de instalaciones y máquinas y montadores","Valdivia","p141",2012,294284.671021987
"1469","Hombre","Operadores de instalaciones y máquinas y montadores","Valdivia","p141",2013,329799.476278565
"1470","Hombre","Operadores de instalaciones y máquinas y montadores","Valdivia","p141",2014,319959.243929353
"1471","Hombre","Operadores de instalaciones y máquinas y montadores","Valdivia","p141",2015,350094.714053763
"1472","Hombre","Operadores de instalaciones y máquinas y montadores","Valparaíso","p51",2012,267295.085837764
"1473","Hombre","Operadores de instalaciones y máquinas y montadores","Valparaíso","p51",2013,400000
"1474","Hombre","Operadores de instalaciones y máquinas y montadores","Valparaíso","p51",2014,399924.995312207
"1475","Hombre","Operadores de instalaciones y máquinas y montadores","Valparaíso","p51",2015,400000
"1476","Hombre","Operadores de instalaciones y máquinas y montadores",NA,NA,2012,415595.662608356
"1477","Hombre","Otros no identificados","Antofagasta","p21",2012,632243.358902414
"1478","Hombre","Otros no identificados","Antofagasta","p21",2013,599617.944908661
"1479","Hombre","Otros no identificados","Antofagasta","p21",2014,762899.644551374
"1480","Hombre","Otros no identificados","Antofagasta","p21",2015,600162.366949308
"1481","Hombre","Otros no identificados","Arauco","p82",2012,467754.958477788
"1482","Hombre","Otros no identificados","Arauco","p82",2013,473331.413139178
"1483","Hombre","Otros no identificados","Arauco","p82",2014,761160.100285561
"1484","Hombre","Otros no identificados","Arauco","p82",2015,637083.411791133
"1485","Hombre","Otros no identificados","Arica","p151",2012,600971.048152421
"1486","Hombre","Otros no identificados","Arica","p151",2013,564872.129089786
"1487","Hombre","Otros no identificados","Arica","p151",2014,619156.597867676
"1488","Hombre","Otros no identificados","Arica","p151",2015,565064.021157408
"1489","Hombre","Otros no identificados","Aysén","p112",2012,813941.344493553
"1490","Hombre","Otros no identificados","Aysén","p112",2013,891916.322225306
"1491","Hombre","Otros no identificados","Aysén","p112",2014,1137008.22741988
"1492","Hombre","Otros no identificados","Aysén","p112",2015,1200092.06016869
"1493","Hombre","Otros no identificados","Bíobío","p83",2012,557414.805763907
"1494","Hombre","Otros no identificados","Bíobío","p83",2013,902074.503843309
"1495","Hombre","Otros no identificados","Bíobío","p83",2014,596655.731060962
"1496","Hombre","Otros no identificados","Bíobío","p83",2015,830173.989824783
"1497","Hombre","Otros no identificados","Cachapoal","p61",2012,452090.187017482
"1498","Hombre","Otros no identificados","Cachapoal","p61",2013,836756.859982277
"1499","Hombre","Otros no identificados","Cachapoal","p61",2014,575741.439093477
"1500","Hombre","Otros no identificados","Cachapoal","p61",2015,919504.398169469
"1501","Hombre","Otros no identificados","Capitán Prat","p113",2012,890005.608509451
"1502","Hombre","Otros no identificados","Cardenal Caro","p62",2012,552739.5831489
"1503","Hombre","Otros no identificados","Cardenal Caro","p62",2013,799213.5484962
"1504","Hombre","Otros no identificados","Cardenal Caro","p62",2014,905267.680734964
"1505","Hombre","Otros no identificados","Cardenal Caro","p62",2015,1082485.19133212
"1506","Hombre","Otros no identificados","Cauquenes","p72",2013,614832.354270224
"1507","Hombre","Otros no identificados","Cauquenes","p72",2014,499906.244140259
"1508","Hombre","Otros no identificados","Cauquenes","p72",2015,650000
"1509","Hombre","Otros no identificados","Cautín","p91",2012,850072.517640579
"1510","Hombre","Otros no identificados","Cautín","p91",2013,711989.015200832
"1511","Hombre","Otros no identificados","Cautín","p91",2014,1113183.43618526
"1512","Hombre","Otros no identificados","Cautín","p91",2015,857888.81459868
"1513","Hombre","Otros no identificados","Chacabuco","p133",2012,472429.530950608
