"","sex","isco","geography_name","geography_id","year","weighted_mean"
"369","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",NA,NA,2011,321174.446144685
"370","Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",NA,NA,2012,238314.483182294
"371","Hombre","Operadores de instalaciones y maquinas y montadores","Antofagasta",2,2010,572901.978414768
"372","Hombre","Operadores de instalaciones y maquinas y montadores","Antofagasta",2,2011,618013.537866437
"373","Hombre","Operadores de instalaciones y maquinas y montadores","Araucanía",9,2010,327899.230720614
"374","Hombre","Operadores de instalaciones y maquinas y montadores","Araucanía",9,2011,317828.204224341
"375","Hombre","Operadores de instalaciones y maquinas y montadores","Arica y Parinacota",15,2010,330625.18525752
"376","Hombre","Operadores de instalaciones y maquinas y montadores","Arica y Parinacota",15,2011,310137.442056972
"377","Hombre","Operadores de instalaciones y maquinas y montadores","Atacama",3,2010,437223.353721055
"378","Hombre","Operadores de instalaciones y maquinas y montadores","Atacama",3,2011,522177.083137489
"379","Hombre","Operadores de instalaciones y maquinas y montadores","Aysén",11,2010,441280.467130292
"380","Hombre","Operadores de instalaciones y maquinas y montadores","Aysén",11,2011,353124.452176244
"381","Hombre","Operadores de instalaciones y maquinas y montadores","Bíobío",8,2010,308590.377470941
"382","Hombre","Operadores de instalaciones y maquinas y montadores","Bíobío",8,2011,361893.922078856
"383","Hombre","Operadores de instalaciones y maquinas y montadores","Coquimbo",4,2010,381180.772688847
"384","Hombre","Operadores de instalaciones y maquinas y montadores","Coquimbo",4,2011,439058.296179781
"385","Hombre","Operadores de instalaciones y maquinas y montadores","Los Lagos",10,2010,312136.572834937
"386","Hombre","Operadores de instalaciones y maquinas y montadores","Los Lagos",10,2011,373996.28332306
"387","Hombre","Operadores de instalaciones y maquinas y montadores","Los Ríos",14,2010,273960.417459734
"388","Hombre","Operadores de instalaciones y maquinas y montadores","Los Ríos",14,2011,301176.437850964
"389","Hombre","Operadores de instalaciones y maquinas y montadores","Magallanes",12,2010,401773.342686528
"390","Hombre","Operadores de instalaciones y maquinas y montadores","Magallanes",12,2011,327406.542680732
"391","Hombre","Operadores de instalaciones y maquinas y montadores","Maule",7,2010,265851.787374681
"392","Hombre","Operadores de instalaciones y maquinas y montadores","Maule",7,2011,274578.814453393
"393","Hombre","Operadores de instalaciones y maquinas y montadores","Metropolitana",13,2010,311921.731040279
"394","Hombre","Operadores de instalaciones y maquinas y montadores","Metropolitana",13,2011,338381.847445887
"395","Hombre","Operadores de instalaciones y maquinas y montadores","O'Higgins",6,2010,343880.253677582
"396","Hombre","Operadores de instalaciones y maquinas y montadores","O'Higgins",6,2011,369711.926632538
"397","Hombre","Operadores de instalaciones y maquinas y montadores","Tarapacá",1,2010,412138.094521279
"398","Hombre","Operadores de instalaciones y maquinas y montadores","Tarapacá",1,2011,431974.992582697
"399","Hombre","Operadores de instalaciones y maquinas y montadores","Valparaíso",5,2010,326672.193738943
"400","Hombre","Operadores de instalaciones y maquinas y montadores","Valparaíso",5,2011,380395.470543611
"401","Hombre","Operadores de instalaciones y maquinas y montadores",NA,NA,2010,323617.93405748
"402","Hombre","Operadores de instalaciones y maquinas y montadores",NA,NA,2011,427780.990042029
"403","Hombre","Operadores de instalaciones y máquinas y montadores","Antofagasta",2,2012,650468.970553055
"404","Hombre","Operadores de instalaciones y máquinas y montadores","Antofagasta",2,2013,740668.082991196
"405","Hombre","Operadores de instalaciones y máquinas y montadores","Antofagasta",2,2014,748782.14045346
"406","Hombre","Operadores de instalaciones y máquinas y montadores","Antofagasta",2,2015,780808.143524411
"407","Hombre","Operadores de instalaciones y máquinas y montadores","Araucanía",9,2012,332735.924080289
"408","Hombre","Operadores de instalaciones y máquinas y montadores","Araucanía",9,2013,364347.742286459
"409","Hombre","Operadores de instalaciones y máquinas y montadores","Araucanía",9,2014,365628.257230197
"410","Hombre","Operadores de instalaciones y máquinas y montadores","Araucanía",9,2015,426504.828072593
"411","Hombre","Operadores de instalaciones y máquinas y montadores","Arica y Parinacota",15,2012,438673.717048007
"412","Hombre","Operadores de instalaciones y máquinas y montadores","Arica y Parinacota",15,2013,430005.826647252
"413","Hombre","Operadores de instalaciones y máquinas y montadores","Arica y Parinacota",15,2014,464754.826361431
"414","Hombre","Operadores de instalaciones y máquinas y montadores","Arica y Parinacota",15,2015,491794.130998477
"415","Hombre","Operadores de instalaciones y máquinas y montadores","Atacama",3,2012,490947.829172345
"416","Hombre","Operadores de instalaciones y máquinas y montadores","Atacama",3,2013,556138.895149867
"417","Hombre","Operadores de instalaciones y máquinas y montadores","Atacama",3,2014,590450.80870154
"418","Hombre","Operadores de instalaciones y máquinas y montadores","Atacama",3,2015,676895.111969934
"419","Hombre","Operadores de instalaciones y máquinas y montadores","Aysén",11,2012,403591.769871556
"420","Hombre","Operadores de instalaciones y máquinas y montadores","Aysén",11,2013,400781.210554852
"421","Hombre","Operadores de instalaciones y máquinas y montadores","Aysén",11,2014,436914.811498763
"422","Hombre","Operadores de instalaciones y máquinas y montadores","Aysén",11,2015,513449.810809462
"423","Hombre","Operadores de instalaciones y máquinas y montadores","Bíobío",8,2012,336876.290865827
"424","Hombre","Operadores de instalaciones y máquinas y montadores","Bíobío",8,2013,374733.96897606
"425","Hombre","Operadores de instalaciones y máquinas y montadores","Bíobío",8,2014,378427.308438846
"426","Hombre","Operadores de instalaciones y máquinas y montadores","Bíobío",8,2015,429077.470071474
"427","Hombre","Operadores de instalaciones y máquinas y montadores","Coquimbo",4,2012,489728.263882466
"428","Hombre","Operadores de instalaciones y máquinas y montadores","Coquimbo",4,2013,512752.468145839
"429","Hombre","Operadores de instalaciones y máquinas y montadores","Coquimbo",4,2014,477155.932886016
"430","Hombre","Operadores de instalaciones y máquinas y montadores","Coquimbo",4,2015,505748.319529124
"431","Hombre","Operadores de instalaciones y máquinas y montadores","Los Lagos",10,2012,523914.098796146
"432","Hombre","Operadores de instalaciones y máquinas y montadores","Los Lagos",10,2013,354084.174123541
"433","Hombre","Operadores de instalaciones y máquinas y montadores","Los Lagos",10,2014,436400.131016932
"434","Hombre","Operadores de instalaciones y máquinas y montadores","Los Lagos",10,2015,420527.253793513
"435","Hombre","Operadores de instalaciones y máquinas y montadores","Los Ríos",14,2012,313958.746973237
"436","Hombre","Operadores de instalaciones y máquinas y montadores","Los Ríos",14,2013,348813.906523769
"437","Hombre","Operadores de instalaciones y máquinas y montadores","Los Ríos",14,2014,367111.516889358
"438","Hombre","Operadores de instalaciones y máquinas y montadores","Los Ríos",14,2015,384270.798376389
"439","Hombre","Operadores de instalaciones y máquinas y montadores","Magallanes",12,2012,447312.067757624
"440","Hombre","Operadores de instalaciones y máquinas y montadores","Magallanes",12,2013,450545.012334882
"441","Hombre","Operadores de instalaciones y máquinas y montadores","Magallanes",12,2014,477819.288843371
"442","Hombre","Operadores de instalaciones y máquinas y montadores","Magallanes",12,2015,555944.226792866
"443","Hombre","Operadores de instalaciones y máquinas y montadores","Maule",7,2012,310129.427790256
"444","Hombre","Operadores de instalaciones y máquinas y montadores","Maule",7,2013,348075.811719977
"445","Hombre","Operadores de instalaciones y máquinas y montadores","Maule",7,2014,411187.078021335
"446","Hombre","Operadores de instalaciones y máquinas y montadores","Maule",7,2015,411456.796287898
"447","Hombre","Operadores de instalaciones y máquinas y montadores","Metropolitana",13,2012,381066.643922429
"448","Hombre","Operadores de instalaciones y máquinas y montadores","Metropolitana",13,2013,437176.339444171
"449","Hombre","Operadores de instalaciones y máquinas y montadores","Metropolitana",13,2014,433020.315551395
"450","Hombre","Operadores de instalaciones y máquinas y montadores","Metropolitana",13,2015,440606.601885105
"451","Hombre","Operadores de instalaciones y máquinas y montadores","O'Higgins",6,2012,382583.024175777
"452","Hombre","Operadores de instalaciones y máquinas y montadores","O'Higgins",6,2013,402454.078852033
"453","Hombre","Operadores de instalaciones y máquinas y montadores","O'Higgins",6,2014,394006.449282424
"454","Hombre","Operadores de instalaciones y máquinas y montadores","O'Higgins",6,2015,456737.806236283
"455","Hombre","Operadores de instalaciones y máquinas y montadores","Tarapacá",1,2012,448098.461000363
"456","Hombre","Operadores de instalaciones y máquinas y montadores","Tarapacá",1,2013,536603.756650405
"457","Hombre","Operadores de instalaciones y máquinas y montadores","Tarapacá",1,2014,573001.501125701
"458","Hombre","Operadores de instalaciones y máquinas y montadores","Tarapacá",1,2015,581522.625675578
"459","Hombre","Operadores de instalaciones y máquinas y montadores","Valparaíso",5,2012,403176.271870561
"460","Hombre","Operadores de instalaciones y máquinas y montadores","Valparaíso",5,2013,442151.811917144
"461","Hombre","Operadores de instalaciones y máquinas y montadores","Valparaíso",5,2014,437916.291103395
"462","Hombre","Operadores de instalaciones y máquinas y montadores","Valparaíso",5,2015,462056.082815201
"463","Hombre","Operadores de instalaciones y máquinas y montadores",NA,NA,2012,402352.316575296
"464","Hombre","Otros no identificados","Antofagasta",2,2012,824483.440744581
"465","Hombre","Otros no identificados","Antofagasta",2,2013,1000603.23264243
"466","Hombre","Otros no identificados","Antofagasta",2,2014,828474.658571007
"467","Hombre","Otros no identificados","Antofagasta",2,2015,1122073.67322305
"468","Hombre","Otros no identificados","Araucanía",9,2012,750880.064516752
"469","Hombre","Otros no identificados","Araucanía",9,2013,783303.065142371
"470","Hombre","Otros no identificados","Araucanía",9,2014,962766.259881504
"471","Hombre","Otros no identificados","Araucanía",9,2015,875272.734317861
"472","Hombre","Otros no identificados","Arica y Parinacota",15,2012,1018648.45090746
"473","Hombre","Otros no identificados","Arica y Parinacota",15,2013,647767.365147386
"474","Hombre","Otros no identificados","Arica y Parinacota",15,2014,593071.299414269
"475","Hombre","Otros no identificados","Arica y Parinacota",15,2015,748529.126415067
"476","Hombre","Otros no identificados","Atacama",3,2012,948326.677434861
"477","Hombre","Otros no identificados","Atacama",3,2013,870218.123730576
"478","Hombre","Otros no identificados","Atacama",3,2014,699375.29845664
"479","Hombre","Otros no identificados","Atacama",3,2015,720384.16148887
"480","Hombre","Otros no identificados","Aysén",11,2012,933644.880207913
"481","Hombre","Otros no identificados","Aysén",11,2013,1223167.71532571
"482","Hombre","Otros no identificados","Aysén",11,2014,1115199.94160797
"483","Hombre","Otros no identificados","Aysén",11,2015,1118421.85745853
"484","Hombre","Otros no identificados","Bíobío",8,2012,662600.521687941
"485","Hombre","Otros no identificados","Bíobío",8,2013,661559.627727323
"486","Hombre","Otros no identificados","Bíobío",8,2014,741896.142358498
"487","Hombre","Otros no identificados","Bíobío",8,2015,778116.850119284
"488","Hombre","Otros no identificados","Coquimbo",4,2012,764634.807937588
"489","Hombre","Otros no identificados","Coquimbo",4,2013,644352.630214474
"490","Hombre","Otros no identificados","Coquimbo",4,2014,826836.966100753
"491","Hombre","Otros no identificados","Coquimbo",4,2015,997241.079501293
"492","Hombre","Otros no identificados","Los Lagos",10,2012,785463.646949578
"493","Hombre","Otros no identificados","Los Lagos",10,2013,721113.145754248
"494","Hombre","Otros no identificados","Los Lagos",10,2014,696640.498558858
"495","Hombre","Otros no identificados","Los Lagos",10,2015,820287.140910647
"496","Hombre","Otros no identificados","Los Ríos",14,2012,758767.404702312
"497","Hombre","Otros no identificados","Los Ríos",14,2013,687712.552235065
"498","Hombre","Otros no identificados","Los Ríos",14,2014,773247.75288744
"499","Hombre","Otros no identificados","Los Ríos",14,2015,766608.12289347
"500","Hombre","Otros no identificados","Magallanes",12,2012,873974.454486219
"501","Hombre","Otros no identificados","Magallanes",12,2013,1216118.10540431
"502","Hombre","Otros no identificados","Magallanes",12,2014,1274490.01702589
"503","Hombre","Otros no identificados","Magallanes",12,2015,1153345.49781268
"504","Hombre","Otros no identificados","Maule",7,2012,444994.733245815
"505","Hombre","Otros no identificados","Maule",7,2013,639014.150742435
"506","Hombre","Otros no identificados","Maule",7,2014,568679.507385185
"507","Hombre","Otros no identificados","Maule",7,2015,709695.719044929
"508","Hombre","Otros no identificados","Metropolitana",13,2012,568536.43285221
"509","Hombre","Otros no identificados","Metropolitana",13,2013,686093.728330253
"510","Hombre","Otros no identificados","Metropolitana",13,2014,793636.996667773
"511","Hombre","Otros no identificados","Metropolitana",13,2015,887023.218279046
"512","Hombre","Otros no identificados","O'Higgins",6,2012,586817.821533788
"513","Hombre","Otros no identificados","O'Higgins",6,2013,670326.991522066
"514","Hombre","Otros no identificados","O'Higgins",6,2014,620276.221157574
"515","Hombre","Otros no identificados","O'Higgins",6,2015,769142.920868881
"516","Hombre","Otros no identificados","Tarapacá",1,2012,775942.098585858
"517","Hombre","Otros no identificados","Tarapacá",1,2013,916432.172919536
"518","Hombre","Otros no identificados","Tarapacá",1,2014,982777.976164241
"519","Hombre","Otros no identificados","Tarapacá",1,2015,984471.654747917
"520","Hombre","Otros no identificados","Valparaíso",5,2012,1042290.6625324
"521","Hombre","Otros no identificados","Valparaíso",5,2013,903687.073641542
"522","Hombre","Otros no identificados","Valparaíso",5,2014,1076001.51881911
"523","Hombre","Otros no identificados","Valparaíso",5,2015,980209.624526434
"524","Hombre","Otros No identificados","Antofagasta",2,2010,436894.173371615
"525","Hombre","Otros No identificados","Antofagasta",2,2011,622510.897304136
"526","Hombre","Otros No identificados","Araucanía",9,2010,838932.660956455
"527","Hombre","Otros No identificados","Araucanía",9,2011,695974.65943405
"528","Hombre","Otros No identificados","Arica y Parinacota",15,2010,632492.105811797
"529","Hombre","Otros No identificados","Arica y Parinacota",15,2011,691962.124306974
"530","Hombre","Otros No identificados","Atacama",3,2010,750335.272578462
"531","Hombre","Otros No identificados","Atacama",3,2011,611838.99095514
"532","Hombre","Otros No identificados","Aysén",11,2010,977976.007012596
"533","Hombre","Otros No identificados","Aysén",11,2011,1309399.29382262
"534","Hombre","Otros No identificados","Bíobío",8,2010,514646.928960724
"535","Hombre","Otros No identificados","Bíobío",8,2011,616724.829323808
"536","Hombre","Otros No identificados","Coquimbo",4,2010,672707.942005908
"537","Hombre","Otros No identificados","Coquimbo",4,2011,580746.277620684
"538","Hombre","Otros No identificados","Los Lagos",10,2010,1289512.49070347
"539","Hombre","Otros No identificados","Los Lagos",10,2011,622870.008812488
"540","Hombre","Otros No identificados","Los Ríos",14,2010,585812.829758629
"541","Hombre","Otros No identificados","Los Ríos",14,2011,771357.575926366
"542","Hombre","Otros No identificados","Magallanes",12,2010,928724.706546823
"543","Hombre","Otros No identificados","Magallanes",12,2011,1208760.19970187
"544","Hombre","Otros No identificados","Maule",7,2010,497767.14630507
"545","Hombre","Otros No identificados","Maule",7,2011,531986.641563034
"546","Hombre","Otros No identificados","Metropolitana",13,2010,514988.146911022
"547","Hombre","Otros No identificados","Metropolitana",13,2011,621011.626954432
"548","Hombre","Otros No identificados","O'Higgins",6,2010,625217.921804819
"549","Hombre","Otros No identificados","O'Higgins",6,2011,616991.883452446
"550","Hombre","Otros No identificados","Tarapacá",1,2010,550730.974225785
"551","Hombre","Otros No identificados","Tarapacá",1,2011,594652.188888751
"552","Hombre","Otros No identificados","Valparaíso",5,2010,667211.230748358
"553","Hombre","Otros No identificados","Valparaíso",5,2011,724849.660685826
"554","Hombre","Otros No identificados",NA,NA,2010,580567.625758464
"555","Hombre","Profesionales científicos e intelectuales","Antofagasta",2,2010,1105824.76253453
"556","Hombre","Profesionales científicos e intelectuales","Antofagasta",2,2011,1155774.79210992
"557","Hombre","Profesionales científicos e intelectuales","Antofagasta",2,2012,1307396.47457165
"558","Hombre","Profesionales científicos e intelectuales","Antofagasta",2,2013,1551735.8641109
"559","Hombre","Profesionales científicos e intelectuales","Antofagasta",2,2014,1654244.50553051
"560","Hombre","Profesionales científicos e intelectuales","Antofagasta",2,2015,1535932.05725553
"561","Hombre","Profesionales científicos e intelectuales","Araucanía",9,2010,704742.559853158
"562","Hombre","Profesionales científicos e intelectuales","Araucanía",9,2011,808728.568307897
"563","Hombre","Profesionales científicos e intelectuales","Araucanía",9,2012,716779.357413096
"564","Hombre","Profesionales científicos e intelectuales","Araucanía",9,2013,972777.600205269
"565","Hombre","Profesionales científicos e intelectuales","Araucanía",9,2014,1030391.25162809
"566","Hombre","Profesionales científicos e intelectuales","Araucanía",9,2015,938826.891003964
"567","Hombre","Profesionales científicos e intelectuales","Arica y Parinacota",15,2010,1000576.97559417
"568","Hombre","Profesionales científicos e intelectuales","Arica y Parinacota",15,2011,888403.357718015
"569","Hombre","Profesionales científicos e intelectuales","Arica y Parinacota",15,2012,1048964.60882794
"570","Hombre","Profesionales científicos e intelectuales","Arica y Parinacota",15,2013,863783.994661174
"571","Hombre","Profesionales científicos e intelectuales","Arica y Parinacota",15,2014,1026594.11086202
"572","Hombre","Profesionales científicos e intelectuales","Arica y Parinacota",15,2015,878518.287236608
"573","Hombre","Profesionales científicos e intelectuales","Atacama",3,2010,1153940.77135392
"574","Hombre","Profesionales científicos e intelectuales","Atacama",3,2011,1429546.65483321
"575","Hombre","Profesionales científicos e intelectuales","Atacama",3,2012,990419.606433211
"576","Hombre","Profesionales científicos e intelectuales","Atacama",3,2013,1438962.98078642
"577","Hombre","Profesionales científicos e intelectuales","Atacama",3,2014,1143354.32600108
"578","Hombre","Profesionales científicos e intelectuales","Atacama",3,2015,1190516.33098185
"579","Hombre","Profesionales científicos e intelectuales","Aysén",11,2010,1133920.14316229
"580","Hombre","Profesionales científicos e intelectuales","Aysén",11,2011,1084051.45465816
"581","Hombre","Profesionales científicos e intelectuales","Aysén",11,2012,1183017.80515455
"582","Hombre","Profesionales científicos e intelectuales","Aysén",11,2013,1255755.68753282
"583","Hombre","Profesionales científicos e intelectuales","Aysén",11,2014,1328517.6502882
"584","Hombre","Profesionales científicos e intelectuales","Aysén",11,2015,1658566.79369881
"585","Hombre","Profesionales científicos e intelectuales","Bíobío",8,2010,778669.400196645
"586","Hombre","Profesionales científicos e intelectuales","Bíobío",8,2011,978502.184926363
"587","Hombre","Profesionales científicos e intelectuales","Bíobío",8,2012,896303.815546221
"588","Hombre","Profesionales científicos e intelectuales","Bíobío",8,2013,911062.623520073
"589","Hombre","Profesionales científicos e intelectuales","Bíobío",8,2014,1128000.84958587
"590","Hombre","Profesionales científicos e intelectuales","Bíobío",8,2015,1265205.02079358
"591","Hombre","Profesionales científicos e intelectuales","Coquimbo",4,2010,1062886.62069328
"592","Hombre","Profesionales científicos e intelectuales","Coquimbo",4,2011,880399.081092542
"593","Hombre","Profesionales científicos e intelectuales","Coquimbo",4,2012,1039275.91192636
"594","Hombre","Profesionales científicos e intelectuales","Coquimbo",4,2013,1294711.32693413
"595","Hombre","Profesionales científicos e intelectuales","Coquimbo",4,2014,1216382.66203254
"596","Hombre","Profesionales científicos e intelectuales","Coquimbo",4,2015,1387716.07267795
"597","Hombre","Profesionales científicos e intelectuales","Los Lagos",10,2010,752810.958925306
"598","Hombre","Profesionales científicos e intelectuales","Los Lagos",10,2011,792602.667189392
"599","Hombre","Profesionales científicos e intelectuales","Los Lagos",10,2012,1056619.15452696
"600","Hombre","Profesionales científicos e intelectuales","Los Lagos",10,2013,1043611.59276655
"601","Hombre","Profesionales científicos e intelectuales","Los Lagos",10,2014,1063175.53855238
"602","Hombre","Profesionales científicos e intelectuales","Los Lagos",10,2015,1386783.50778326
"603","Hombre","Profesionales científicos e intelectuales","Los Ríos",14,2010,760512.639181066
"604","Hombre","Profesionales científicos e intelectuales","Los Ríos",14,2011,873426.281972752
"605","Hombre","Profesionales científicos e intelectuales","Los Ríos",14,2012,1037614.27677084
"606","Hombre","Profesionales científicos e intelectuales","Los Ríos",14,2013,1015303.50914318
"607","Hombre","Profesionales científicos e intelectuales","Los Ríos",14,2014,865908.467515302
"608","Hombre","Profesionales científicos e intelectuales","Los Ríos",14,2015,993278.538652944
"609","Hombre","Profesionales científicos e intelectuales","Magallanes",12,2010,2203833.41852178
"610","Hombre","Profesionales científicos e intelectuales","Magallanes",12,2011,1318195.90213704
"611","Hombre","Profesionales científicos e intelectuales","Magallanes",12,2012,1365586.94060896
"612","Hombre","Profesionales científicos e intelectuales","Magallanes",12,2013,1487092.19422454
"613","Hombre","Profesionales científicos e intelectuales","Magallanes",12,2014,1381606.09431231
"614","Hombre","Profesionales científicos e intelectuales","Magallanes",12,2015,1721202.17627076
"615","Hombre","Profesionales científicos e intelectuales","Maule",7,2010,743346.78060976
"616","Hombre","Profesionales científicos e intelectuales","Maule",7,2011,855534.745180998
"617","Hombre","Profesionales científicos e intelectuales","Maule",7,2012,875579.267880359
"618","Hombre","Profesionales científicos e intelectuales","Maule",7,2013,710343.014685125
"619","Hombre","Profesionales científicos e intelectuales","Maule",7,2014,994576.954531194
"620","Hombre","Profesionales científicos e intelectuales","Maule",7,2015,1259393.57293508
"621","Hombre","Profesionales científicos e intelectuales","Metropolitana",13,2010,1210671.26239776
"622","Hombre","Profesionales científicos e intelectuales","Metropolitana",13,2011,1242438.67738346
"623","Hombre","Profesionales científicos e intelectuales","Metropolitana",13,2012,1378082.8903303
"624","Hombre","Profesionales científicos e intelectuales","Metropolitana",13,2013,1327582.43264723
"625","Hombre","Profesionales científicos e intelectuales","Metropolitana",13,2014,1413428.41851875
"626","Hombre","Profesionales científicos e intelectuales","Metropolitana",13,2015,1526640.08315261
"627","Hombre","Profesionales científicos e intelectuales","O'Higgins",6,2010,853662.50237263
"628","Hombre","Profesionales científicos e intelectuales","O'Higgins",6,2011,857330.801240141
"629","Hombre","Profesionales científicos e intelectuales","O'Higgins",6,2012,1085793.04353761
"630","Hombre","Profesionales científicos e intelectuales","O'Higgins",6,2013,1054433.60795834
"631","Hombre","Profesionales científicos e intelectuales","O'Higgins",6,2014,1122045.36918616
"632","Hombre","Profesionales científicos e intelectuales","O'Higgins",6,2015,1190495.11450419
"633","Hombre","Profesionales científicos e intelectuales","Tarapacá",1,2010,1117206.58215819
"634","Hombre","Profesionales científicos e intelectuales","Tarapacá",1,2011,912756.378746186
"635","Hombre","Profesionales científicos e intelectuales","Tarapacá",1,2012,1256833.71291037
"636","Hombre","Profesionales científicos e intelectuales","Tarapacá",1,2013,1334308.65470955
"637","Hombre","Profesionales científicos e intelectuales","Tarapacá",1,2014,1177044.49759836
"638","Hombre","Profesionales científicos e intelectuales","Tarapacá",1,2015,1484485.22103827
"639","Hombre","Profesionales científicos e intelectuales","Valparaíso",5,2010,925179.855189103
"640","Hombre","Profesionales científicos e intelectuales","Valparaíso",5,2011,1047053.17503787
"641","Hombre","Profesionales científicos e intelectuales","Valparaíso",5,2012,1078791.39805836
"642","Hombre","Profesionales científicos e intelectuales","Valparaíso",5,2013,1130367.74554094
"643","Hombre","Profesionales científicos e intelectuales","Valparaíso",5,2014,1243482.72948058
"644","Hombre","Profesionales científicos e intelectuales","Valparaíso",5,2015,1189599.72425618
"645","Hombre","Profesionales científicos e intelectuales",NA,NA,2010,500376.391830514
"646","Hombre","Profesionales científicos e intelectuales",NA,NA,2011,809395.082507858
"647","Hombre","Profesionales científicos e intelectuales",NA,NA,2012,1053716.83747472
"648","Hombre","Técnicos y profesionales de nivel medio","Antofagasta",2,2010,719668.049736247
"649","Hombre","Técnicos y profesionales de nivel medio","Antofagasta",2,2011,758125.485228219
"650","Hombre","Técnicos y profesionales de nivel medio","Antofagasta",2,2012,732542.694607479
"651","Hombre","Técnicos y profesionales de nivel medio","Antofagasta",2,2013,915423.227890797
"652","Hombre","Técnicos y profesionales de nivel medio","Antofagasta",2,2014,770751.683787972
"653","Hombre","Técnicos y profesionales de nivel medio","Antofagasta",2,2015,933992.539550568
"654","Hombre","Técnicos y profesionales de nivel medio","Araucanía",9,2010,444295.2870853
"655","Hombre","Técnicos y profesionales de nivel medio","Araucanía",9,2011,489710.634767325
"656","Hombre","Técnicos y profesionales de nivel medio","Araucanía",9,2012,620477.649581228
"657","Hombre","Técnicos y profesionales de nivel medio","Araucanía",9,2013,579123.914516224
"658","Hombre","Técnicos y profesionales de nivel medio","Araucanía",9,2014,647120.727333794
"659","Hombre","Técnicos y profesionales de nivel medio","Araucanía",9,2015,664208.260561898
"660","Hombre","Técnicos y profesionales de nivel medio","Arica y Parinacota",15,2010,375960.133502147
"661","Hombre","Técnicos y profesionales de nivel medio","Arica y Parinacota",15,2011,573730.553296306
"662","Hombre","Técnicos y profesionales de nivel medio","Arica y Parinacota",15,2012,632199.854014637
"663","Hombre","Técnicos y profesionales de nivel medio","Arica y Parinacota",15,2013,502995.227420824
"664","Hombre","Técnicos y profesionales de nivel medio","Arica y Parinacota",15,2014,611770.23018206
"665","Hombre","Técnicos y profesionales de nivel medio","Arica y Parinacota",15,2015,659948.330685494
"666","Hombre","Técnicos y profesionales de nivel medio","Atacama",3,2010,838260.759272708
"667","Hombre","Técnicos y profesionales de nivel medio","Atacama",3,2011,660443.591188306
"668","Hombre","Técnicos y profesionales de nivel medio","Atacama",3,2012,687624.498560471
"669","Hombre","Técnicos y profesionales de nivel medio","Atacama",3,2013,672053.665650705
"670","Hombre","Técnicos y profesionales de nivel medio","Atacama",3,2014,762438.000061345
"671","Hombre","Técnicos y profesionales de nivel medio","Atacama",3,2015,803726.473031807
"672","Hombre","Técnicos y profesionales de nivel medio","Aysén",11,2010,707958.47651427
"673","Hombre","Técnicos y profesionales de nivel medio","Aysén",11,2011,854225.673044792
"674","Hombre","Técnicos y profesionales de nivel medio","Aysén",11,2012,927069.665714772
"675","Hombre","Técnicos y profesionales de nivel medio","Aysén",11,2013,741601.167608627
"676","Hombre","Técnicos y profesionales de nivel medio","Aysén",11,2014,784686.199487466
"677","Hombre","Técnicos y profesionales de nivel medio","Aysén",11,2015,747674.983086783
"678","Hombre","Técnicos y profesionales de nivel medio","Bíobío",8,2010,518621.853969731
"679","Hombre","Técnicos y profesionales de nivel medio","Bíobío",8,2011,592326.277940144
"680","Hombre","Técnicos y profesionales de nivel medio","Bíobío",8,2012,575050.544634163
"681","Hombre","Técnicos y profesionales de nivel medio","Bíobío",8,2013,605758.575970826
"682","Hombre","Técnicos y profesionales de nivel medio","Bíobío",8,2014,616820.623770486
"683","Hombre","Técnicos y profesionales de nivel medio","Bíobío",8,2015,641863.369637556
"684","Hombre","Técnicos y profesionales de nivel medio","Coquimbo",4,2010,641034.836708469
"685","Hombre","Técnicos y profesionales de nivel medio","Coquimbo",4,2011,772956.583304571
"686","Hombre","Técnicos y profesionales de nivel medio","Coquimbo",4,2012,590073.386012023
"687","Hombre","Técnicos y profesionales de nivel medio","Coquimbo",4,2013,757873.057947913
"688","Hombre","Técnicos y profesionales de nivel medio","Coquimbo",4,2014,641701.13248332
"689","Hombre","Técnicos y profesionales de nivel medio","Coquimbo",4,2015,604538.178631784
"690","Hombre","Técnicos y profesionales de nivel medio","Los Lagos",10,2010,480948.168564914
"691","Hombre","Técnicos y profesionales de nivel medio","Los Lagos",10,2011,486261.250667443
"692","Hombre","Técnicos y profesionales de nivel medio","Los Lagos",10,2012,660250.030716987
"693","Hombre","Técnicos y profesionales de nivel medio","Los Lagos",10,2013,656766.600506973
"694","Hombre","Técnicos y profesionales de nivel medio","Los Lagos",10,2014,651061.921463568
"695","Hombre","Técnicos y profesionales de nivel medio","Los Lagos",10,2015,829838.503666268
"696","Hombre","Técnicos y profesionales de nivel medio","Los Ríos",14,2010,662644.212941225
"697","Hombre","Técnicos y profesionales de nivel medio","Los Ríos",14,2011,496065.008011814
"698","Hombre","Técnicos y profesionales de nivel medio","Los Ríos",14,2012,649403.436450886
"699","Hombre","Técnicos y profesionales de nivel medio","Los Ríos",14,2013,757658.710476721
"700","Hombre","Técnicos y profesionales de nivel medio","Los Ríos",14,2014,606817.249569208
"701","Hombre","Técnicos y profesionales de nivel medio","Los Ríos",14,2015,649147.258138552
"702","Hombre","Técnicos y profesionales de nivel medio","Magallanes",12,2010,980705.394452144
"703","Hombre","Técnicos y profesionales de nivel medio","Magallanes",12,2011,980186.083545367
