"","sex","icse","geography_name","geography_id","year","weighted_mean"
"389","Hombre","Personal de Servicio Doméstico Puertas Adentro","Metropolitana",13,2013,224445.554407373
"390","Hombre","Personal de Servicio Doméstico Puertas Adentro","Metropolitana",13,2015,591827.183482772
"391","Hombre","Personal de Servicio Doméstico Puertas Adentro","Valparaíso",5,2012,134134.858887008
"392","Hombre","Personal de Servicio Doméstico Puertas Adentro","Valparaíso",5,2013,210000
"393","Hombre","Personal de servicio doméstico puertas afuera","Araucanía",9,2010,165748.981169857
"394","Hombre","Personal de servicio doméstico puertas afuera","Araucanía",9,2011,83491.6521513692
"395","Hombre","Personal de servicio doméstico puertas afuera","Arica y Parinacota",15,2010,68874.4125074157
"396","Hombre","Personal de servicio doméstico puertas afuera","Arica y Parinacota",15,2011,129431.152087396
"397","Hombre","Personal de servicio doméstico puertas afuera","Atacama",3,2010,240234.879624192
"398","Hombre","Personal de servicio doméstico puertas afuera","Atacama",3,2011,170742.839091724
"399","Hombre","Personal de servicio doméstico puertas afuera","Aysén",11,2010,201861.846604787
"400","Hombre","Personal de servicio doméstico puertas afuera","Aysén",11,2011,127759.335934758
"401","Hombre","Personal de servicio doméstico puertas afuera","Bíobío",8,2010,196000
"402","Hombre","Personal de servicio doméstico puertas afuera","Bíobío",8,2011,145373.404481306
"403","Hombre","Personal de servicio doméstico puertas afuera","Coquimbo",4,2010,80078.293208064
"404","Hombre","Personal de servicio doméstico puertas afuera","Coquimbo",4,2011,199360.722008085
"405","Hombre","Personal de servicio doméstico puertas afuera","Los Lagos",10,2010,102569.552794927
"406","Hombre","Personal de servicio doméstico puertas afuera","Los Lagos",10,2011,197483.167738371
"407","Hombre","Personal de servicio doméstico puertas afuera","Los Ríos",14,2010,179433.262576286
"408","Hombre","Personal de servicio doméstico puertas afuera","Los Ríos",14,2011,181626.710209702
"409","Hombre","Personal de servicio doméstico puertas afuera","Maule",7,2010,169150.344064695
"410","Hombre","Personal de servicio doméstico puertas afuera","Maule",7,2011,170771.698774298
"411","Hombre","Personal de servicio doméstico puertas afuera","Metropolitana",13,2010,217514.250387634
"412","Hombre","Personal de servicio doméstico puertas afuera","Metropolitana",13,2011,216275.326435893
"413","Hombre","Personal de servicio doméstico puertas afuera","O'Higgins",6,2010,122762.158954182
"414","Hombre","Personal de servicio doméstico puertas afuera","O'Higgins",6,2011,193751.315676117
"415","Hombre","Personal de servicio doméstico puertas afuera","Valparaíso",5,2010,152428.89545044
"416","Hombre","Personal de servicio doméstico puertas afuera","Valparaíso",5,2011,186758.011364924
"417","Hombre","Personal de Servicio Doméstico Puertas Afuera","Araucanía",9,2012,173627.591952424
"418","Hombre","Personal de Servicio Doméstico Puertas Afuera","Araucanía",9,2013,298129.218040432
"419","Hombre","Personal de Servicio Doméstico Puertas Afuera","Araucanía",9,2014,203114.619746059
"420","Hombre","Personal de Servicio Doméstico Puertas Afuera","Arica y Parinacota",15,2012,180000
"421","Hombre","Personal de Servicio Doméstico Puertas Afuera","Arica y Parinacota",15,2013,19924.4740154648
"422","Hombre","Personal de Servicio Doméstico Puertas Afuera","Arica y Parinacota",15,2015,30000
"423","Hombre","Personal de Servicio Doméstico Puertas Afuera","Atacama",3,2012,184038.030393086
"424","Hombre","Personal de Servicio Doméstico Puertas Afuera","Atacama",3,2015,175000
"425","Hombre","Personal de Servicio Doméstico Puertas Afuera","Aysén",11,2014,225000
"426","Hombre","Personal de Servicio Doméstico Puertas Afuera","Bíobío",8,2012,152875.269862588
"427","Hombre","Personal de Servicio Doméstico Puertas Afuera","Bíobío",8,2014,227345.0824332
"428","Hombre","Personal de Servicio Doméstico Puertas Afuera","Bíobío",8,2015,158270.898255487
"429","Hombre","Personal de Servicio Doméstico Puertas Afuera","Coquimbo",4,2012,30135.3092783505
"430","Hombre","Personal de Servicio Doméstico Puertas Afuera","Coquimbo",4,2013,100000
"431","Hombre","Personal de Servicio Doméstico Puertas Afuera","Los Lagos",10,2012,140141.444600892
"432","Hombre","Personal de Servicio Doméstico Puertas Afuera","Los Lagos",10,2013,68152.4227214228
"433","Hombre","Personal de Servicio Doméstico Puertas Afuera","Los Lagos",10,2014,176009.264259131
"434","Hombre","Personal de Servicio Doméstico Puertas Afuera","Los Lagos",10,2015,50000
"435","Hombre","Personal de Servicio Doméstico Puertas Afuera","Los Ríos",14,2012,173082.244000551
"436","Hombre","Personal de Servicio Doméstico Puertas Afuera","Los Ríos",14,2013,325369.774078069
"437","Hombre","Personal de Servicio Doméstico Puertas Afuera","Los Ríos",14,2014,302537.897093668
"438","Hombre","Personal de Servicio Doméstico Puertas Afuera","Los Ríos",14,2015,266687.444679609
"439","Hombre","Personal de Servicio Doméstico Puertas Afuera","Magallanes",12,2013,400000
"440","Hombre","Personal de Servicio Doméstico Puertas Afuera","Maule",7,2012,200902.06185567
"441","Hombre","Personal de Servicio Doméstico Puertas Afuera","Maule",7,2013,170761.298496143
"442","Hombre","Personal de Servicio Doméstico Puertas Afuera","Maule",7,2014,236841.28969565
"443","Hombre","Personal de Servicio Doméstico Puertas Afuera","Maule",7,2015,243587.084816704
"444","Hombre","Personal de Servicio Doméstico Puertas Afuera","Metropolitana",13,2012,181947.135192168
"445","Hombre","Personal de Servicio Doméstico Puertas Afuera","Metropolitana",13,2013,229358.012061465
"446","Hombre","Personal de Servicio Doméstico Puertas Afuera","Metropolitana",13,2014,290515.20252727
"447","Hombre","Personal de Servicio Doméstico Puertas Afuera","Metropolitana",13,2015,292872.340828929
"448","Hombre","Personal de Servicio Doméstico Puertas Afuera","O'Higgins",6,2012,220717.958917905
"449","Hombre","Personal de Servicio Doméstico Puertas Afuera","O'Higgins",6,2013,180900.504153337
"450","Hombre","Personal de Servicio Doméstico Puertas Afuera","O'Higgins",6,2014,212085.698986969
"451","Hombre","Personal de Servicio Doméstico Puertas Afuera","O'Higgins",6,2015,279185.863316567
"452","Hombre","Personal de Servicio Doméstico Puertas Afuera","Tarapacá",1,2012,243000
"453","Hombre","Personal de Servicio Doméstico Puertas Afuera","Valparaíso",5,2012,110433.806034436
"454","Hombre","Personal de Servicio Doméstico Puertas Afuera","Valparaíso",5,2013,231676.690451818
"455","Hombre","Personal de Servicio Doméstico Puertas Afuera","Valparaíso",5,2014,155814.364704655
"456","Hombre","Personal de Servicio Doméstico Puertas Afuera","Valparaíso",5,2015,316774.682306779
"457","Mujer","Asalariado sector privado","Antofagasta",2,2010,355353.186371013
"458","Mujer","Asalariado sector privado","Antofagasta",2,2011,382359.688839947
"459","Mujer","Asalariado sector privado","Araucanía",9,2010,239012.050142919
"460","Mujer","Asalariado sector privado","Araucanía",9,2011,252881.704839347
"461","Mujer","Asalariado sector privado","Arica y Parinacota",15,2010,235815.69161746
"462","Mujer","Asalariado sector privado","Arica y Parinacota",15,2011,232136.323887106
"463","Mujer","Asalariado sector privado","Atacama",3,2010,265601.312114
"464","Mujer","Asalariado sector privado","Atacama",3,2011,315599.670528323
"465","Mujer","Asalariado sector privado","Aysén",11,2010,310060.449784046
"466","Mujer","Asalariado sector privado","Aysén",11,2011,307936.863440753
"467","Mujer","Asalariado sector privado","Bíobío",8,2010,251151.691001693
"468","Mujer","Asalariado sector privado","Bíobío",8,2011,277504.068733271
"469","Mujer","Asalariado sector privado","Coquimbo",4,2010,233916.98080046
"470","Mujer","Asalariado sector privado","Coquimbo",4,2011,255587.880932154
"471","Mujer","Asalariado sector privado","Los Lagos",10,2010,254503.649903293
"472","Mujer","Asalariado sector privado","Los Lagos",10,2011,286797.821504334
"473","Mujer","Asalariado sector privado","Los Ríos",14,2010,285044.201772404
"474","Mujer","Asalariado sector privado","Los Ríos",14,2011,319497.731156499
"475","Mujer","Asalariado sector privado","Magallanes",12,2010,223948.023505563
"476","Mujer","Asalariado sector privado","Magallanes",12,2011,322749.897390894
"477","Mujer","Asalariado sector privado","Maule",7,2010,213562.720296861
"478","Mujer","Asalariado sector privado","Maule",7,2011,217862.901722806
"479","Mujer","Asalariado sector privado","Metropolitana",13,2010,370897.700111343
"480","Mujer","Asalariado sector privado","Metropolitana",13,2011,402498.251737617
"481","Mujer","Asalariado sector privado","O'Higgins",6,2010,256831.130509457
"482","Mujer","Asalariado sector privado","O'Higgins",6,2011,279716.666969399
"483","Mujer","Asalariado sector privado","Tarapacá",1,2010,266538.50699518
"484","Mujer","Asalariado sector privado","Tarapacá",1,2011,377370.30123361
"485","Mujer","Asalariado sector privado","Valparaíso",5,2010,254522.932862147
"486","Mujer","Asalariado sector privado","Valparaíso",5,2011,265952.705357264
"487","Mujer","Asalariado sector privado",NA,NA,2010,160189.582104268
"488","Mujer","Asalariado sector privado",NA,NA,2011,286538.075326527
"489","Mujer","Asalariado Sector Privado","Antofagasta",2,2012,453250.78354164
"490","Mujer","Asalariado Sector Privado","Antofagasta",2,2013,404243.61135113
"491","Mujer","Asalariado Sector Privado","Antofagasta",2,2014,442352.541859465
"492","Mujer","Asalariado Sector Privado","Antofagasta",2,2015,494326.506163885
"493","Mujer","Asalariado Sector Privado","Araucanía",9,2012,307778.232446897
"494","Mujer","Asalariado Sector Privado","Araucanía",9,2013,305541.69342586
"495","Mujer","Asalariado Sector Privado","Araucanía",9,2014,381494.343963861
"496","Mujer","Asalariado Sector Privado","Araucanía",9,2015,369870.320201895
"497","Mujer","Asalariado Sector Privado","Arica y Parinacota",15,2012,250603.556284735
"498","Mujer","Asalariado Sector Privado","Arica y Parinacota",15,2013,252318.887699777
"499","Mujer","Asalariado Sector Privado","Arica y Parinacota",15,2014,317357.4517725
"500","Mujer","Asalariado Sector Privado","Arica y Parinacota",15,2015,349381.74435414
"501","Mujer","Asalariado Sector Privado","Atacama",3,2012,323540.601151352
"502","Mujer","Asalariado Sector Privado","Atacama",3,2013,380004.633588339
"503","Mujer","Asalariado Sector Privado","Atacama",3,2014,379365.665750782
"504","Mujer","Asalariado Sector Privado","Atacama",3,2015,368879.835740806
"505","Mujer","Asalariado Sector Privado","Aysén",11,2012,309862.951039054
"506","Mujer","Asalariado Sector Privado","Aysén",11,2013,340262.216692343
"507","Mujer","Asalariado Sector Privado","Aysén",11,2014,385473.666388715
"508","Mujer","Asalariado Sector Privado","Aysén",11,2015,449049.878295594
"509","Mujer","Asalariado Sector Privado","Bíobío",8,2012,311733.209640406
"510","Mujer","Asalariado Sector Privado","Bíobío",8,2013,304328.870112755
"511","Mujer","Asalariado Sector Privado","Bíobío",8,2014,326145.205821111
"512","Mujer","Asalariado Sector Privado","Bíobío",8,2015,352841.181486303
"513","Mujer","Asalariado Sector Privado","Coquimbo",4,2012,324315.263355564
"514","Mujer","Asalariado Sector Privado","Coquimbo",4,2013,297209.204708047
"515","Mujer","Asalariado Sector Privado","Coquimbo",4,2014,364819.1898963
"516","Mujer","Asalariado Sector Privado","Coquimbo",4,2015,373999.296256434
"517","Mujer","Asalariado Sector Privado","Los Lagos",10,2012,308655.733152021
"518","Mujer","Asalariado Sector Privado","Los Lagos",10,2013,355937.918862245
"519","Mujer","Asalariado Sector Privado","Los Lagos",10,2014,350834.693009654
"520","Mujer","Asalariado Sector Privado","Los Lagos",10,2015,384395.252816237
"521","Mujer","Asalariado Sector Privado","Los Ríos",14,2012,287710.559572859
"522","Mujer","Asalariado Sector Privado","Los Ríos",14,2013,315378.509036908
"523","Mujer","Asalariado Sector Privado","Los Ríos",14,2014,347301.813530664
"524","Mujer","Asalariado Sector Privado","Los Ríos",14,2015,361434.211490376
"525","Mujer","Asalariado Sector Privado","Magallanes",12,2012,387222.484194513
"526","Mujer","Asalariado Sector Privado","Magallanes",12,2013,442830.305343561
"527","Mujer","Asalariado Sector Privado","Magallanes",12,2014,480171.236954143
"528","Mujer","Asalariado Sector Privado","Magallanes",12,2015,489032.69309633
"529","Mujer","Asalariado Sector Privado","Maule",7,2012,245395.09607259
"530","Mujer","Asalariado Sector Privado","Maule",7,2013,264558.076474597
"531","Mujer","Asalariado Sector Privado","Maule",7,2014,291979.860208747
"532","Mujer","Asalariado Sector Privado","Maule",7,2015,340405.90686216
"533","Mujer","Asalariado Sector Privado","Metropolitana",13,2012,442718.638950286
"534","Mujer","Asalariado Sector Privado","Metropolitana",13,2013,466757.586231312
"535","Mujer","Asalariado Sector Privado","Metropolitana",13,2014,495780.938056664
"536","Mujer","Asalariado Sector Privado","Metropolitana",13,2015,513677.460323152
"537","Mujer","Asalariado Sector Privado","O'Higgins",6,2012,289729.086243734
"538","Mujer","Asalariado Sector Privado","O'Higgins",6,2013,290232.744518155
"539","Mujer","Asalariado Sector Privado","O'Higgins",6,2014,305756.021943622
"540","Mujer","Asalariado Sector Privado","O'Higgins",6,2015,333606.580246033
"541","Mujer","Asalariado Sector Privado","Tarapacá",1,2012,380834.225391223
"542","Mujer","Asalariado Sector Privado","Tarapacá",1,2013,421933.702585904
"543","Mujer","Asalariado Sector Privado","Tarapacá",1,2014,405172.263194513
"544","Mujer","Asalariado Sector Privado","Tarapacá",1,2015,456970.390058755
"545","Mujer","Asalariado Sector Privado","Valparaíso",5,2012,323728.195562959
"546","Mujer","Asalariado Sector Privado","Valparaíso",5,2013,318907.055535199
"547","Mujer","Asalariado Sector Privado","Valparaíso",5,2014,392966.12951839
"548","Mujer","Asalariado Sector Privado","Valparaíso",5,2015,379211.83060196
"549","Mujer","Asalariado Sector Privado",NA,NA,2012,168332.684946226
"550","Mujer","Asalariado sector público","Antofagasta",2,2010,487752.695207299
"551","Mujer","Asalariado sector público","Antofagasta",2,2011,490904.074667838
"552","Mujer","Asalariado sector público","Araucanía",9,2010,460708.202643715
"553","Mujer","Asalariado sector público","Araucanía",9,2011,471691.451345613
"554","Mujer","Asalariado sector público","Arica y Parinacota",15,2010,440943.138500089
"555","Mujer","Asalariado sector público","Arica y Parinacota",15,2011,377980.771257578
"556","Mujer","Asalariado sector público","Atacama",3,2010,402436.764035101
"557","Mujer","Asalariado sector público","Atacama",3,2011,367204.817952769
"558","Mujer","Asalariado sector público","Aysén",11,2010,519925.52265832
"559","Mujer","Asalariado sector público","Aysén",11,2011,634125.534256387
"560","Mujer","Asalariado sector público","Bíobío",8,2010,393669.583730786
"561","Mujer","Asalariado sector público","Bíobío",8,2011,448532.474199981
"562","Mujer","Asalariado sector público","Coquimbo",4,2010,486105.910736769
"563","Mujer","Asalariado sector público","Coquimbo",4,2011,398208.228119725
"564","Mujer","Asalariado sector público","Los Lagos",10,2010,383867.510735268
"565","Mujer","Asalariado sector público","Los Lagos",10,2011,487389.337054903
"566","Mujer","Asalariado sector público","Los Ríos",14,2010,338813.751268887
"567","Mujer","Asalariado sector público","Los Ríos",14,2011,416435.357639668
"568","Mujer","Asalariado sector público","Magallanes",12,2010,599085.091187104
"569","Mujer","Asalariado sector público","Magallanes",12,2011,769917.011175204
"570","Mujer","Asalariado sector público","Maule",7,2010,326622.273614838
"571","Mujer","Asalariado sector público","Maule",7,2011,390375.306871836
"572","Mujer","Asalariado sector público","Metropolitana",13,2010,498790.204011636
"573","Mujer","Asalariado sector público","Metropolitana",13,2011,478890.073997258
"574","Mujer","Asalariado sector público","O'Higgins",6,2010,348915.964555372
"575","Mujer","Asalariado sector público","O'Higgins",6,2011,433745.751312013
"576","Mujer","Asalariado sector público","Tarapacá",1,2010,466452.178242211
"577","Mujer","Asalariado sector público","Tarapacá",1,2011,486895.160132078
"578","Mujer","Asalariado sector público","Valparaíso",5,2010,428076.472135119
"579","Mujer","Asalariado sector público","Valparaíso",5,2011,441078.644767862
"580","Mujer","Asalariado sector público",NA,NA,2010,231313.10663546
"581","Mujer","Asalariado sector público",NA,NA,2011,208407.085724813
"582","Mujer","Asalariado Sector Público","Antofagasta",2,2012,500540.028830773
"583","Mujer","Asalariado Sector Público","Antofagasta",2,2013,640095.716757088
"584","Mujer","Asalariado Sector Público","Antofagasta",2,2014,647258.198734848
"585","Mujer","Asalariado Sector Público","Antofagasta",2,2015,709268.903033179
"586","Mujer","Asalariado Sector Público","Araucanía",9,2012,507380.770203997
"587","Mujer","Asalariado Sector Público","Araucanía",9,2013,498056.347299134
"588","Mujer","Asalariado Sector Público","Araucanía",9,2014,475207.240819357
"589","Mujer","Asalariado Sector Público","Araucanía",9,2015,575903.813256522
"590","Mujer","Asalariado Sector Público","Arica y Parinacota",15,2012,509678.06302567
"591","Mujer","Asalariado Sector Público","Arica y Parinacota",15,2013,600745.092847343
"592","Mujer","Asalariado Sector Público","Arica y Parinacota",15,2014,581014.132127456
"593","Mujer","Asalariado Sector Público","Arica y Parinacota",15,2015,733189.863302573
"594","Mujer","Asalariado Sector Público","Atacama",3,2012,417909.761141394
"595","Mujer","Asalariado Sector Público","Atacama",3,2013,528050.568295201
"596","Mujer","Asalariado Sector Público","Atacama",3,2014,657415.663486017
"597","Mujer","Asalariado Sector Público","Atacama",3,2015,606671.871329578
"598","Mujer","Asalariado Sector Público","Aysén",11,2012,601977.989497684
"599","Mujer","Asalariado Sector Público","Aysén",11,2013,599308.713616301
"600","Mujer","Asalariado Sector Público","Aysén",11,2014,590507.216183313
"601","Mujer","Asalariado Sector Público","Aysén",11,2015,762817.612842137
"602","Mujer","Asalariado Sector Público","Bíobío",8,2012,480548.45121939
"603","Mujer","Asalariado Sector Público","Bíobío",8,2013,474114.587054325
"604","Mujer","Asalariado Sector Público","Bíobío",8,2014,505565.437095259
"605","Mujer","Asalariado Sector Público","Bíobío",8,2015,558793.55701271
"606","Mujer","Asalariado Sector Público","Coquimbo",4,2012,498897.010723868
"607","Mujer","Asalariado Sector Público","Coquimbo",4,2013,511915.086747899
"608","Mujer","Asalariado Sector Público","Coquimbo",4,2014,500225.500896128
"609","Mujer","Asalariado Sector Público","Coquimbo",4,2015,537854.940928685
"610","Mujer","Asalariado Sector Público","Los Lagos",10,2012,529341.594043887
"611","Mujer","Asalariado Sector Público","Los Lagos",10,2013,547888.96851237
"612","Mujer","Asalariado Sector Público","Los Lagos",10,2014,612705.657966852
"613","Mujer","Asalariado Sector Público","Los Lagos",10,2015,698192.72350433
"614","Mujer","Asalariado Sector Público","Los Ríos",14,2012,487309.60316615
"615","Mujer","Asalariado Sector Público","Los Ríos",14,2013,596092.936467566
"616","Mujer","Asalariado Sector Público","Los Ríos",14,2014,511922.056155749
"617","Mujer","Asalariado Sector Público","Los Ríos",14,2015,630079.002687038
"618","Mujer","Asalariado Sector Público","Magallanes",12,2012,869471.272694758
"619","Mujer","Asalariado Sector Público","Magallanes",12,2013,1078951.86468635
"620","Mujer","Asalariado Sector Público","Magallanes",12,2014,856020.471678285
"621","Mujer","Asalariado Sector Público","Magallanes",12,2015,1114877.69769441
"622","Mujer","Asalariado Sector Público","Maule",7,2012,440980.86465503
"623","Mujer","Asalariado Sector Público","Maule",7,2013,477733.48810119
"624","Mujer","Asalariado Sector Público","Maule",7,2014,399645.861698697
"625","Mujer","Asalariado Sector Público","Maule",7,2015,476635.878586982
"626","Mujer","Asalariado Sector Público","Metropolitana",13,2012,551257.490997022
"627","Mujer","Asalariado Sector Público","Metropolitana",13,2013,636882.288879864
"628","Mujer","Asalariado Sector Público","Metropolitana",13,2014,661847.73552307
"629","Mujer","Asalariado Sector Público","Metropolitana",13,2015,731787.312842094
"630","Mujer","Asalariado Sector Público","O'Higgins",6,2012,442549.938670584
"631","Mujer","Asalariado Sector Público","O'Higgins",6,2013,498541.937046768
"632","Mujer","Asalariado Sector Público","O'Higgins",6,2014,509735.70999147
"633","Mujer","Asalariado Sector Público","O'Higgins",6,2015,545128.164576454
"634","Mujer","Asalariado Sector Público","Tarapacá",1,2012,623475.081859812
"635","Mujer","Asalariado Sector Público","Tarapacá",1,2013,596625.006558177
"636","Mujer","Asalariado Sector Público","Tarapacá",1,2014,614200.806378354
"637","Mujer","Asalariado Sector Público","Tarapacá",1,2015,801083.140173322
"638","Mujer","Asalariado Sector Público","Valparaíso",5,2012,483536.925774709
"639","Mujer","Asalariado Sector Público","Valparaíso",5,2013,663307.76902
"640","Mujer","Asalariado Sector Público","Valparaíso",5,2014,744497.912351014
"641","Mujer","Asalariado Sector Público","Valparaíso",5,2015,661151.40217663
"642","Mujer","Asalariado Sector Público",NA,NA,2012,495176.424151661
"643","Mujer","Cuenta propia","Antofagasta",2,2010,156585.108722177
"644","Mujer","Cuenta propia","Antofagasta",2,2011,211235.987161089
"645","Mujer","Cuenta propia","Araucanía",9,2010,68276.0529243676
"646","Mujer","Cuenta propia","Araucanía",9,2011,80864.4055991374
"647","Mujer","Cuenta propia","Arica y Parinacota",15,2010,129483.78097974
"648","Mujer","Cuenta propia","Arica y Parinacota",15,2011,125599.70576318
"649","Mujer","Cuenta propia","Atacama",3,2010,120770.58678361
"650","Mujer","Cuenta propia","Atacama",3,2011,182808.345153815
"651","Mujer","Cuenta propia","Aysén",11,2010,138009.9193782
"652","Mujer","Cuenta propia","Aysén",11,2011,197248.541959775
"653","Mujer","Cuenta propia","Bíobío",8,2010,110730.598338122
"654","Mujer","Cuenta propia","Bíobío",8,2011,128983.611187412
"655","Mujer","Cuenta propia","Coquimbo",4,2010,135734.474921738
"656","Mujer","Cuenta propia","Coquimbo",4,2011,163290.327576876
"657","Mujer","Cuenta propia","Los Lagos",10,2010,122622.320036253
"658","Mujer","Cuenta propia","Los Lagos",10,2011,156843.65159092
"659","Mujer","Cuenta propia","Los Ríos",14,2010,129146.020678486
"660","Mujer","Cuenta propia","Los Ríos",14,2011,104795.73736583
"661","Mujer","Cuenta propia","Magallanes",12,2010,295566.584188719
"662","Mujer","Cuenta propia","Magallanes",12,2011,255932.093915619
"663","Mujer","Cuenta propia","Maule",7,2010,108846.618747443
"664","Mujer","Cuenta propia","Maule",7,2011,121220.216030338
"665","Mujer","Cuenta propia","Metropolitana",13,2010,208394.937247729
"666","Mujer","Cuenta propia","Metropolitana",13,2011,184323.270186626
"667","Mujer","Cuenta propia","O'Higgins",6,2010,129890.339969117
"668","Mujer","Cuenta propia","O'Higgins",6,2011,147424.255459516
"669","Mujer","Cuenta propia","Tarapacá",1,2010,207412.96835318
"670","Mujer","Cuenta propia","Tarapacá",1,2011,222095.967116
"671","Mujer","Cuenta propia","Valparaíso",5,2010,118284.312653522
"672","Mujer","Cuenta propia","Valparaíso",5,2011,139218.845437454
"673","Mujer","Cuenta propia",NA,NA,2010,115117.583653444
"674","Mujer","Cuenta propia",NA,NA,2011,100154.451672438
"675","Mujer","Cuenta Propia","Antofagasta",2,2012,261601.18932145
"676","Mujer","Cuenta Propia","Antofagasta",2,2013,187948.366861334
"677","Mujer","Cuenta Propia","Antofagasta",2,2014,235605.591027208
"678","Mujer","Cuenta Propia","Antofagasta",2,2015,225168.34106533
"679","Mujer","Cuenta Propia","Araucanía",9,2012,76790.7479108435
"680","Mujer","Cuenta Propia","Araucanía",9,2013,100524.404013688
"681","Mujer","Cuenta Propia","Araucanía",9,2014,120458.605226525
"682","Mujer","Cuenta Propia","Araucanía",9,2015,154290.251153155
"683","Mujer","Cuenta Propia","Arica y Parinacota",15,2012,122600.176420136
"684","Mujer","Cuenta Propia","Arica y Parinacota",15,2013,142339.830415369
"685","Mujer","Cuenta Propia","Arica y Parinacota",15,2014,177685.12279757
"686","Mujer","Cuenta Propia","Arica y Parinacota",15,2015,184121.836221633
"687","Mujer","Cuenta Propia","Atacama",3,2012,162471.43707258
"688","Mujer","Cuenta Propia","Atacama",3,2013,187845.264593731
"689","Mujer","Cuenta Propia","Atacama",3,2014,153387.237663947
"690","Mujer","Cuenta Propia","Atacama",3,2015,159715.950002966
"691","Mujer","Cuenta Propia","Aysén",11,2012,141704.726442345
"692","Mujer","Cuenta Propia","Aysén",11,2013,161299.749678685
"693","Mujer","Cuenta Propia","Aysén",11,2014,210443.215620423
"694","Mujer","Cuenta Propia","Aysén",11,2015,205397.514886701
"695","Mujer","Cuenta Propia","Bíobío",8,2012,157924.593831773
"696","Mujer","Cuenta Propia","Bíobío",8,2013,138994.125960892
"697","Mujer","Cuenta Propia","Bíobío",8,2014,154868.621241976
"698","Mujer","Cuenta Propia","Bíobío",8,2015,201221.30920633
"699","Mujer","Cuenta Propia","Coquimbo",4,2012,113025.984097935
"700","Mujer","Cuenta Propia","Coquimbo",4,2013,135882.341777081
"701","Mujer","Cuenta Propia","Coquimbo",4,2014,172900.032974674
"702","Mujer","Cuenta Propia","Coquimbo",4,2015,195272.788752802
"703","Mujer","Cuenta Propia","Los Lagos",10,2012,160217.340810185
"704","Mujer","Cuenta Propia","Los Lagos",10,2013,130878.150802925
"705","Mujer","Cuenta Propia","Los Lagos",10,2014,209340.754750846
"706","Mujer","Cuenta Propia","Los Lagos",10,2015,188649.887045293
"707","Mujer","Cuenta Propia","Los Ríos",14,2012,179241.930391616
"708","Mujer","Cuenta Propia","Los Ríos",14,2013,162064.716222688
"709","Mujer","Cuenta Propia","Los Ríos",14,2014,148007.478074358
"710","Mujer","Cuenta Propia","Los Ríos",14,2015,129721.492382266
"711","Mujer","Cuenta Propia","Magallanes",12,2012,553150.478292175
"712","Mujer","Cuenta Propia","Magallanes",12,2013,222367.529198556
"713","Mujer","Cuenta Propia","Magallanes",12,2014,230514.840495565
"714","Mujer","Cuenta Propia","Magallanes",12,2015,286717.731290704
"715","Mujer","Cuenta Propia","Maule",7,2012,138115.459094482
"716","Mujer","Cuenta Propia","Maule",7,2013,163897.098632856
"717","Mujer","Cuenta Propia","Maule",7,2014,170376.776691715
"718","Mujer","Cuenta Propia","Maule",7,2015,165059.497024262
"719","Mujer","Cuenta Propia","Metropolitana",13,2012,204997.56845828
"720","Mujer","Cuenta Propia","Metropolitana",13,2013,198021.083064112
"721","Mujer","Cuenta Propia","Metropolitana",13,2014,228974.875640264
"722","Mujer","Cuenta Propia","Metropolitana",13,2015,228238.590324132
"723","Mujer","Cuenta Propia","O'Higgins",6,2012,177192.963562565
"724","Mujer","Cuenta Propia","O'Higgins",6,2013,133059.438492179
"725","Mujer","Cuenta Propia","O'Higgins",6,2014,155972.113845096
"726","Mujer","Cuenta Propia","O'Higgins",6,2015,198691.440786727
"727","Mujer","Cuenta Propia","Tarapacá",1,2012,146083.72456416
"728","Mujer","Cuenta Propia","Tarapacá",1,2013,213119.620453364
"729","Mujer","Cuenta Propia","Tarapacá",1,2014,220910.290080141
"730","Mujer","Cuenta Propia","Tarapacá",1,2015,235490.882149817
"731","Mujer","Cuenta Propia","Valparaíso",5,2012,163276.746229155
"732","Mujer","Cuenta Propia","Valparaíso",5,2013,188612.094406259
"733","Mujer","Cuenta Propia","Valparaíso",5,2014,213176.619632442
"734","Mujer","Cuenta Propia","Valparaíso",5,2015,177785.843770333
"735","Mujer","Cuenta Propia",NA,NA,2012,123197.865456014
"736","Mujer","Empleador","Antofagasta",2,2010,532739.545823467
"737","Mujer","Empleador","Antofagasta",2,2011,763676.280081267
"738","Mujer","Empleador","Antofagasta",2,2012,662639.523486195
"739","Mujer","Empleador","Antofagasta",2,2013,627190.566477516
"740","Mujer","Empleador","Antofagasta",2,2014,753776.087405964
"741","Mujer","Empleador","Antofagasta",2,2015,728864.739585443
"742","Mujer","Empleador","Araucanía",9,2010,314586.405825788
"743","Mujer","Empleador","Araucanía",9,2011,407920.727177861
"744","Mujer","Empleador","Araucanía",9,2012,447577.250209039
"745","Mujer","Empleador","Araucanía",9,2013,634600.459949194
"746","Mujer","Empleador","Araucanía",9,2014,752979.9292576
"747","Mujer","Empleador","Araucanía",9,2015,479924.467805567
"748","Mujer","Empleador","Arica y Parinacota",15,2010,312870.849037337
"749","Mujer","Empleador","Arica y Parinacota",15,2011,449188.568832971
"750","Mujer","Empleador","Arica y Parinacota",15,2012,786255.135290493
"751","Mujer","Empleador","Arica y Parinacota",15,2013,1390503.01110565
"752","Mujer","Empleador","Arica y Parinacota",15,2014,493381.529240922
"753","Mujer","Empleador","Arica y Parinacota",15,2015,582688.694144237
