"","sex","isic","geography_name","geography_id","year","ub_weighted_median"
"1551","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Santiago","p131",2012,350829
"1552","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Santiago","p131",2015,384866
"1553","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Talagante","p136",2010,245512
"1554","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Talagante","p136",2011,266185
"1555","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Talagante","p136",2012,325821
"1556","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Talagante","p136",2015,350045
"1557","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Talca","p71",2010,242298
"1558","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Talca","p71",2011,267174
"1559","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Talca","p71",2012,282878
"1560","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Talca","p71",2015,333696
"1561","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Tamarugal","p12",2010,398613
"1562","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Tamarugal","p12",2011,420293
"1563","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Tamarugal","p12",2012,402248
"1564","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Tamarugal","p12",2015,425337
"1565","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Tierra del Fuego","p123",2010,530000
"1566","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Tierra del Fuego","p123",2012,400000
"1567","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Tocopilla","p23",2010,200196
"1568","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Tocopilla","p23",2011,239233
"1569","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Tocopilla","p23",2015,351426
"1570","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Última Esperanza","p124",2010,271878
"1571","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Última Esperanza","p124",2011,350000
"1572","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Última Esperanza","p124",2012,1200000
"1573","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Última Esperanza","p124",2015,2510187
"1574","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Valdivia","p141",2010,214853
"1575","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Valdivia","p141",2011,252580
"1576","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Valdivia","p141",2012,295736
"1577","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Valdivia","p141",2015,370100
"1578","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Valparaíso","p51",2010,249919
"1579","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Valparaíso","p51",2011,249201
"1580","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Valparaíso","p51",2012,299000
"1581","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Valparaíso","p51",2015,400404
"1582","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",NA,NA,2010,168564
"1583","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",NA,NA,2011,266729
"1584","Hombre","Comercio al por mayor y al por menor;reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos",NA,NA,2012,299028
"1585","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Antofagasta","p21",2011,802809
"1586","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Antofagasta","p21",2013,800000
"1587","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Antofagasta","p21",2014,1793385
"1588","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Antofagasta","p21",2015,811612
"1589","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Arauco","p82",2011,697393
"1590","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Arauco","p82",2013,600813
"1591","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Arauco","p82",2014,1010423
"1592","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Arauco","p82",2015,400108
"1593","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Arica","p151",2011,280944
"1594","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Arica","p151",2013,500605
"1595","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Arica","p151",2014,385730
"1596","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Arica","p151",2015,401630
"1597","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Aysén","p112",2011,2009666
"1598","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Aysén","p112",2013,1600000
"1599","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Aysén","p112",2014,1010423
"1600","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Aysén","p112",2015,2796374
"1601","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Bíobío","p83",2011,842286
"1602","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Bíobío","p83",2013,1000000
"1603","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Bíobío","p83",2014,553986
"1604","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Bíobío","p83",2015,1149545
"1605","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Cachapoal","p61",2011,383591
"1606","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Cachapoal","p61",2013,502712
"1607","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Cachapoal","p61",2014,999812
"1608","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Cachapoal","p61",2015,501070
"1609","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Capitán Prat","p113",2011,199361
"1610","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Cardenal Caro","p62",2011,207918
"1611","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Cardenal Caro","p62",2013,23261158
"1612","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Cardenal Caro","p62",2014,860142
"1613","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Cardenal Caro","p62",2015,1004075
"1614","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Cauquenes","p72",2011,30145
"1615","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Cauquenes","p72",2013,1593958
"1616","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Cauquenes","p72",2014,800853
"1617","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Cautín","p91",2011,498402
"1618","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Cautín","p91",2013,491136
"1619","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Cautín","p91",2014,694913
"1620","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Cautín","p91",2015,724292
"1621","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Chacabuco","p133",2011,3014500
"1622","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Chacabuco","p133",2013,1021781
"1623","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Chacabuco","p133",2014,1773093
"1624","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Chacabuco","p133",2015,1613327
"1625","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Chañaral","p32",2011,250000
"1626","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Chañaral","p32",2013,5006778
"1627","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Chañaral","p32",2014,404169
"1628","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Chañaral","p32",2015,350000
"1629","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Chiloé","p102",2011,459087
"1630","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Chiloé","p102",2013,483320
"1631","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Chiloé","p102",2014,895875
"1632","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Chiloé","p102",2015,1400379
"1633","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Choapa","p42",2011,299041
"1634","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Choapa","p42",2013,2000000
"1635","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Choapa","p42",2014,815988
"1636","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Choapa","p42",2015,500000
"1637","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Colchagua","p63",2011,563099
"1638","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Colchagua","p63",2013,584999
"1639","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Colchagua","p63",2014,800000
"1640","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Colchagua","p63",2015,600000
"1641","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Concepción","p81",2011,607095
"1642","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Concepción","p81",2013,390920
"1643","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Concepción","p81",2014,606254
"1644","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Concepción","p81",2015,622526
"1645","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Copiapó","p31",2011,498402
"1646","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Copiapó","p31",2013,1092370
"1647","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Copiapó","p31",2014,794851
"1648","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Copiapó","p31",2015,700000
"1649","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Cordillera","p152",2011,700000
"1650","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Cordillera","p152",2013,452867
"1651","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Cordillera","p152",2014,699669
"1652","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Cordillera","p152",2015,550149
"1653","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Coyhaique","p111",2011,600000
"1654","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Coyhaique","p111",2013,597734
"1655","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Coyhaique","p111",2014,1199775
"1656","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Coyhaique","p111",2015,1506112
"1657","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Curicó","p73",2011,391509
"1658","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Curicó","p73",2013,298867
"1659","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Curicó","p73",2014,373856
"1660","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Curicó","p73",2015,400451
"1661","Hombre","Actividades inmobiliarias, empresariales y de alquiler","El Loa","p22",2011,480482
"1662","Hombre","Actividades inmobiliarias, empresariales y de alquiler","El Loa","p22",2013,1255783
"1663","Hombre","Actividades inmobiliarias, empresariales y de alquiler","El Loa","p22",2014,2526056
"1664","Hombre","Actividades inmobiliarias, empresariales y de alquiler","El Loa","p22",2015,803260
"1665","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Elqui","p41",2011,810674
"1666","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Elqui","p41",2013,633785
"1667","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Elqui","p41",2014,841057
"1668","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Elqui","p41",2015,830889
"1669","Hombre","Actividades inmobiliarias, empresariales y de alquiler","General Carrera","p114",2011,803867
"1670","Hombre","Actividades inmobiliarias, empresariales y de alquiler","General Carrera","p114",2014,50521
"1671","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Huasco","p33",2011,900000
"1672","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Huasco","p33",2013,901220
"1673","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Huasco","p33",2014,505211
"1674","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Huasco","p33",2015,602445
"1675","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Iquique","p11",2011,450000
"1676","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Iquique","p11",2013,450912
"1677","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Iquique","p11",2014,572620
"1678","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Iquique","p11",2015,600000
"1679","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Limarí","p43",2011,501342
"1680","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Limarí","p43",2013,403493
"1681","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Limarí","p43",2014,386000
"1682","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Limarí","p43",2015,764751
"1683","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Linares","p74",2011,493136
"1684","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Linares","p74",2013,377076
"1685","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Linares","p74",2014,750000
"1686","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Linares","p74",2015,600125
"1687","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Llanquihue","p101",2011,1100731
"1688","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Llanquihue","p101",2013,650000
"1689","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Llanquihue","p101",2014,776595
"1690","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Llanquihue","p101",2015,1084266
"1691","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Los Andes","p53",2011,1179288
"1692","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Los Andes","p53",2013,593002
"1693","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Los Andes","p53",2014,1000000
"1694","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Los Andes","p53",2015,773500
"1695","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Magallanes","p121",2011,1691079
"1696","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Magallanes","p121",2013,2503389
"1697","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Magallanes","p121",2014,2183548
"1698","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Magallanes","p121",2015,1149795
"1699","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Maipo","p134",2011,500000
"1700","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Maipo","p134",2013,470324
"1701","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Maipo","p134",2014,415557
"1702","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Maipo","p134",2015,700091
"1703","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Malleco","p92",2011,299041
"1704","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Malleco","p92",2013,300407
"1705","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Malleco","p92",2014,727433
"1706","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Malleco","p92",2015,803036
"1707","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Marga Marga","p58",2011,674914
"1708","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Marga Marga","p58",2013,796934
"1709","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Marga Marga","p58",2014,399938
"1710","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Marga Marga","p58",2015,466173
"1711","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Melipilla","p135",2011,13340977
"1712","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Melipilla","p135",2013,1001356
"1713","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Melipilla","p135",2014,2595513
"1714","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Melipilla","p135",2015,421711
"1715","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Ñuble","p84",2011,300768
"1716","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Ñuble","p84",2013,361467
"1717","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Ñuble","p84",2014,2020845
"1718","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Ñuble","p84",2015,1012680
"1719","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Osorno","p103",2011,529864
"1720","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Osorno","p103",2013,1562134
"1721","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Osorno","p103",2014,2282722
"1722","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Osorno","p103",2015,1164189
"1723","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Parinacota","p152",2013,603000
"1724","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Petorca","p54",2011,299041
"1725","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Petorca","p54",2013,877179
"1726","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Petorca","p54",2014,380000
"1727","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Petorca","p54",2015,420000
"1728","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Quillota","p55",2011,304083
"1729","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Quillota","p55",2013,1652237
"1730","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Quillota","p55",2014,701868
"1731","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Quillota","p55",2015,750203
"1732","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Ranco","p142",2014,200838
"1733","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Ranco","p142",2015,702657
"1734","Hombre","Actividades inmobiliarias, empresariales y de alquiler","San Antonio","p56",2011,380807
"1735","Hombre","Actividades inmobiliarias, empresariales y de alquiler","San Antonio","p56",2013,840949
"1736","Hombre","Actividades inmobiliarias, empresariales y de alquiler","San Antonio","p56",2014,1515634
"1737","Hombre","Actividades inmobiliarias, empresariales y de alquiler","San Antonio","p56",2015,2103006
"1738","Hombre","Actividades inmobiliarias, empresariales y de alquiler","San Felipe","p57",2011,350956
"1739","Hombre","Actividades inmobiliarias, empresariales y de alquiler","San Felipe","p57",2013,435848
"1740","Hombre","Actividades inmobiliarias, empresariales y de alquiler","San Felipe","p57",2014,388397
"1741","Hombre","Actividades inmobiliarias, empresariales y de alquiler","San Felipe","p57",2015,587287
"1742","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Santiago","p131",2011,589317
"1743","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Santiago","p131",2013,749448
"1744","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Santiago","p131",2014,725000
"1745","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Santiago","p131",2015,802102
"1746","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Talagante","p136",2011,752049
"1747","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Talagante","p136",2013,763126
"1748","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Talagante","p136",2014,1365102
"1749","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Talagante","p136",2015,837387
"1750","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Talca","p71",2011,271305
"1751","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Talca","p71",2013,600976
"1752","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Talca","p71",2014,443447
"1753","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Talca","p71",2015,600000
"1754","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Tamarugal","p12",2011,602900
"1755","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Tamarugal","p12",2013,40000
"1756","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Tamarugal","p12",2014,458572
"1757","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Tamarugal","p12",2015,502037
"1758","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Tocopilla","p23",2013,398489
"1759","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Tocopilla","p23",2014,599887
"1760","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Tocopilla","p23",2015,650176
"1761","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Última Esperanza","p124",2011,897123
"1762","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Última Esperanza","p124",2013,245332
"1763","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Última Esperanza","p124",2014,1115284
"1764","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Última Esperanza","p124",2015,813300
"1765","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Valdivia","p141",2011,436937
"1766","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Valdivia","p141",2013,524649
"1767","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Valdivia","p141",2014,433504
"1768","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Valdivia","p141",2015,779239
"1769","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Valparaíso","p51",2011,540307
"1770","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Valparaíso","p51",2013,1000000
"1771","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Valparaíso","p51",2014,754245
"1772","Hombre","Actividades inmobiliarias, empresariales y de alquiler","Valparaíso","p51",2015,600162
"1773","Hombre","Actividades inmobiliarias, empresariales y de alquiler",NA,NA,2011,996804
"1774","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Antofagasta","p21",2011,502417
"1775","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Antofagasta","p21",2013,986311
"1776","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Antofagasta","p21",2014,916518
"1777","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Antofagasta","p21",2015,928716
"1778","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Arauco","p82",2011,189288
"1779","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Arauco","p82",2013,349844
"1780","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Arauco","p82",2014,387998
"1781","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Arauco","p82",2015,267547
"1782","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Arica","p151",2011,468795
"1783","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Arica","p151",2013,600151
"1784","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Arica","p151",2014,671376
"1785","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Arica","p151",2015,661247
"1786","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Aysén","p112",2011,1382767
"1787","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Aysén","p112",2013,1190574
"1788","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Aysén","p112",2014,799989
"1789","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Aysén","p112",2015,1193040
"1790","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Bíobío","p83",2011,441630
"1791","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Bíobío","p83",2013,488296
"1792","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Bíobío","p83",2014,625400
"1793","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Bíobío","p83",2015,751173
"1794","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Cachapoal","p61",2011,504383
"1795","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Cachapoal","p61",2013,513204
"1796","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Cachapoal","p61",2014,499906
"1797","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Cachapoal","p61",2015,625169
"1798","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Capitán Prat","p113",2011,1287707
"1799","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Capitán Prat","p113",2013,1800000
"1800","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Capitán Prat","p113",2014,1600000
"1801","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Cardenal Caro","p62",2011,498402
"1802","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Cardenal Caro","p62",2013,799658
"1803","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Cardenal Caro","p62",2014,549897
"1804","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Cardenal Caro","p62",2015,450122
"1805","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Cauquenes","p72",2011,502417
"1806","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Cauquenes","p72",2013,394611
"1807","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Cauquenes","p72",2014,708469
"1808","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Cauquenes","p72",2015,716698
"1809","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Cautín","p91",2011,745356
"1810","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Cautín","p91",2013,813128
"1811","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Cautín","p91",2014,1195621
"1812","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Cautín","p91",2015,1100000
"1813","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Chacabuco","p133",2011,649159
"1814","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Chacabuco","p133",2013,620840
"1815","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Chacabuco","p133",2014,707815
"1816","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Chacabuco","p133",2015,759275
"1817","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Chañaral","p32",2011,1507250
"1818","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Chañaral","p32",2013,1451966
"1819","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Chañaral","p32",2014,1237544
"1820","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Chañaral","p32",2015,1654701
"1821","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Chiloé","p102",2011,996804
"1822","Hombre","Administración pública y defensa; planes de seguridad social de afiliación obligatoria","Chiloé","p102",2013,747168
